condition,time,rollout_bayes_velocity_mse,state_swd_2d,state_intrinsic_swd,state_off_subspace_rms,true_off_subspace_rms,gate_mean,gate_std
D1_gate_on_D0,0.01,0.009074022062122822,0.029387375607091502,0.029387375607091502,5.3316764336841516e-08,5.4825669337787986e-08,0.9542564153671265,0.03377443924546242
D1_gate_on_D0,0.03,0.0023214719258248806,0.031543190896545684,0.031543190896545684,5.3344994199733264e-08,5.351238741013731e-08,0.9375995397567749,0.0449158139526844
D1_gate_on_D0,0.1,0.0004935894394293427,0.024061107894442792,0.024061107894442792,4.9973273519299255e-08,4.8166953092732e-08,0.9211946725845337,0.05201634019613266
D1_gate_on_D0,0.3,0.0007625589496456087,0.02398703642084547,0.02398703642084547,4.1549206741819944e-08,3.972796491780173e-08,0.8575182557106018,0.06472476571798325
D1_gate_on_D0,0.5,0.0011661224998533726,0.020930067734680487,0.020930067734680487,3.9053976053082806e-08,3.732086995000827e-08,0.6159876585006714,0.07411931455135345
D1_gate_on_D0,0.7,0.0040909419767558575,0.01827748947823359,0.01827748947823359,4.265099562417163e-08,4.217360682901017e-08,0.2277623414993286,0.0720820352435112
D1_gate_on_D0,0.9,0.11725129187107086,0.02014188097988199,0.02014188097988199,5.244443102014884e-08,5.2573049913462455e-08,0.014876840636134148,0.016213566064834595
D1_gate_on_D0,0.97,0.2866957187652588,0.019709067582775554,0.019709067582775554,5.5105296326019015e-08,5.5274526289395e-08,0.017853986471891403,0.017558062449097633
D1_gate_on_D0,0.99,0.09320604801177979,0.022419232973102898,0.022419232973102898,5.580442774544281e-08,5.650083778618864e-08,0.028061795979738235,0.023726344108581543
D2_x_own,0.01,0.000913131283596158,0.029317892746769707,0.029317892746769707,5.3618848028236243e-08,5.4825669337787986e-08,,
D2_x_own,0.03,0.0008192096138373017,0.031216130138151266,0.031216130138151266,5.2665875216462155e-08,5.351238741013731e-08,,
D2_x_own,0.1,0.0006801666459068656,0.023639962774846212,0.023639962774846212,4.9949250069403206e-08,4.8166953092732e-08,,
D2_x_own,0.3,0.0013856105506420135,0.0232265920815748,0.0232265920815748,4.1710151776896964e-08,3.972796491780173e-08,,
