weak,t,model,id,split,squared_residual,squared_gap
depth10,0.7,radial,3028,test,0.1772671842472959,0.177238658726998
depth10,0.7,radial,2347,test,0.1970643775849819,0.19694678826678366
depth10,0.7,radial,4021,test,0.18875946499011864,0.18920790939259652
depth10,0.7,score_scale_radial,713,fit,0.1589787795466021,0.17408816302761027
depth10,0.7,score_scale_radial,3623,fit,0.17713614305706055,0.21648846835506252
depth10,0.7,score_scale_radial,3296,fit,0.15709900269417687,0.1881216575035738
depth10,0.7,score_scale_radial,4345,fit,0.164015950465815,0.180782823588859
depth10,0.7,score_scale_radial,2364,fit,0.14020854558841775,0.15812659563570738
depth10,0.7,score_scale_radial,3510,fit,0.19118277735493744,0.22142342911975643
depth10,0.7,score_scale_radial,4640,fit,0.18372645941755733,0.2109738558304454
depth10,0.7,score_scale_radial,1298,fit,0.1410082099696458,0.16168690946824682
depth10,0.7,score_scale_radial,708,fit,0.13271698252518954,0.15260251591905333
depth10,0.7,score_scale_radial,1505,fit,0.15075557836723363,0.16368356298844577
depth10,0.7,score_scale_radial,2304,fit,0.11282913018002974,0.14729528776042494
depth10,0.7,score_scale_radial,307,fit,0.1750184058995893,0.19858526323612674
depth10,0.7,score_scale_radial,4093,fit,0.15071436064593474,0.15917702009530393
depth10,0.7,score_scale_radial,769,fit,0.17065729641331343,0.20443332932558012
depth10,0.7,score_scale_radial,3769,fit,0.17166762687168896,0.19931686972970425
depth10,0.7,score_scale_radial,1780,fit,0.16281564366725776,0.17421048264045313
depth10,0.7,score_scale_radial,2797,test,0.16299823040735206,0.18454715429212598
depth10,0.7,score_scale_radial,2744,test,0.1724561413819178,0.2286476809179934
depth10,0.7,score_scale_radial,2114,test,0.284202237649854,0.30773949795642147
depth10,0.7,score_scale_radial,843,test,0.15836048945566997,0.19014973515026967
depth10,0.7,score_scale_radial,3732,test,0.1858066347778881,0.22290278126183694
depth10,0.7,score_scale_radial,3823,test,0.19137544264565398,0.22510300689261464
depth10,0.7,score_scale_radial,2922,test,0.233734078644126,0.2624527253743812
depth10,0.7,score_scale_radial,1517,test,0.15477509213917184,0.17251119302773388
depth10,0.7,score_scale_radial,1686,test,0.12237765352569199,0.12687222951010402
depth10,0.7,score_scale_radial,4998,test,0.11617714207609144,0.1359187874918267
depth10,0.7,score_scale_radial,151,test,0.15684320662042667,0.18632817763515278
depth10,0.7,score_scale_radial,3630,test,0.180713009968627,0.21911623413364945
depth10,0.7,score_scale_radial,1841,test,0.13330971957550708,0.1508812205037366
depth10,0.7,score_scale_radial,3028,test,0.1399033759367847,0.177238658726998
depth10,0.7,score_scale_radial,2347,test,0.15053946289181955,0.19694678826678366
depth10,0.7,score_scale_radial,4021,test,0.16544681664324246,0.18920790939259652
external_v500,0.7,score_scale,713,fit,0.02092428891753734,0.02093769470507483
external_v500,0.7,score_scale,3623,fit,0.02584551241508872,0.02595711266696838
external_v500,0.7,score_scale,3296,fit,0.01568209888495361,0.01566065981751659
external_v500,0.7,score_scale,4345,fit,0.021295492389663752,0.021284091791930457
external_v500,0.7,score_scale,2364,fit,0.01787138679891826,0.017924565956401045
external_v500,0.7,score_scale,3510,fit,0.023279361632946634,0.023363642740505574
external_v500,0.7,score_scale,4640,fit,0.019241974351593392,0.01923034462161155
external_v500,0.7,score_scale,1298,fit,0.02293040031883664,0.023013144937215603
external_v500,0.7,score_scale,708,fit,0.018255138571512987,0.018405828440300847
external_v500,0.7,score_scale,1505,fit,0.018348702620030247,0.018318846857105067
external_v500,0.7,score_scale,2304,fit,0.014373182147579454,0.014244021678657483
external_v500,0.7,score_scale,307,fit,0.02515037920281645,0.025223977450462648
external_v500,0.7,score_scale,4093,fit,0.02018544312987565,0.020228401084469834
external_v500,0.7,score_scale,769,fit,0.023616545749496676,0.023694762562630863
external_v500,0.7,score_scale,3769,fit,0.023747531236026638,0.023724142042697335
external_v500,0.7,score_scale,1780,fit,0.022182042310967383,0.022280099132410348
external_v500,0.7,score_scale,2797,test,0.02219917131853053,0.022242734820748167
external_v500,0.7,score_scale,2744,test,0.024016683017961674,0.024089436946200183
external_v500,0.7,score_scale,2114,test,0.0382001750942942,0.03841130346178904
external_v500,0.7,score_scale,843,test,0.021136731795348782,0.021200329050793686
external_v500,0.7,score_scale,3732,test,0.02701337732997526,0.027104771573949398
external_v500,0.7,score_scale,3823,test,0.023340641577481978,0.02336633284525954
external_v500,0.7,score_scale,2922,test,0.031261535994741976,0.03133244660688521
external_v500,0.7,score_scale,1517,test,0.024832509998670756,0.02488039935291564
external_v500,0.7,score_scale,1686,test,0.016050509544961546,0.016127680301632964
external_v500,0.7,score_scale,4998,test,0.015034188939975296,0.015029480085354235
external_v500,0.7,score_scale,151,test,0.02084335951583862,0.020940468798263834
external_v500,0.7,score_scale,3630,test,0.02619934711741944,0.026274003139649782
external_v500,0.7,score_scale,1841,test,0.014759930211858516,0.01471458346218546
external_v500,0.7,score_scale,3028,test,0.016097515697375067,0.016103285193027797
external_v500,0.7,score_scale,2347,test,0.017924772100136686,0.01800174465752829
external_v500,0.7,score_scale,4021,test,0.025483764312562954,0.025653327343876965
external_v500,0.7,radial,713,fit,0.020935977020858462,0.02093769470507483
external_v500,0.7,radial,3623,fit,0.025957694850416647,0.02595711266696838
external_v500,0.7,radial,3296,fit,0.015659759986604533,0.01566065981751659
external_v500,0.7,radial,4345,fit,0.021282035698028307,0.021284091791930457
external_v500,0.7,radial,2364,fit,0.017924523379400967,0.017924565956401045
external_v500,0.7,radial,3510,fit,0.023365921165031854,0.023363642740505574
external_v500,0.7,radial,4640,fit,0.019230976187038097,0.01923034462161155
external_v500,0.7,radial,1298,fit,0.023012583553077476,0.023013144937215603
external_v500,0.7,radial,708,fit,0.01840806928765057,0.018405828440300847
external_v500,0.7,radial,1505,fit,0.01831932373159713,0.018318846857105067
external_v500,0.7,radial,2304,fit,0.014242555011463667,0.014244021678657483
external_v500,0.7,radial,307,fit,0.02522396901404829,0.025223977450462648
external_v500,0.7,radial,4093,fit,0.020229384872328192,0.020228401084469834
external_v500,0.7,radial,769,fit,0.023694683692068674,0.023694762562630863
external_v500,0.7,radial,3769,fit,0.023722695527548715,0.023724142042697335
external_v500,0.7,radial,1780,fit,0.02228092593752723,0.022280099132410348
external_v500,0.7,radial,2797,test,0.022242119348153268,0.022242734820748167
external_v500,0.7,radial,2744,test,0.024089281757510683,0.024089436946200183
external_v500,0.7,radial,2114,test,0.038412703281535863,0.03841130346178904
external_v500,0.7,radial,843,test,0.021200189783364822,0.021200329050793686
external_v500,0.7,radial,3732,test,0.027105003061504616,0.027104771573949398
external_v500,0.7,radial,3823,test,0.023364218494725426,0.02336633284525954
external_v500,0.7,radial,2922,test,0.03133186077187941,0.03133244660688521
external_v500,0.7,radial,1517,test,0.02487846058590351,0.02488039935291564
external_v500,0.7,radial,1686,test,0.016127624714257847,0.016127680301632964
external_v500,0.7,radial,4998,test,0.015028330031454522,0.015029480085354235
external_v500,0.7,radial,151,test,0.02094109330112095,0.020940468798263834
external_v500,0.7,radial,3630,test,0.026273889035458877,0.026274003139649782
external_v500,0.7,radial,1841,test,0.014713228719547434,0.01471458346218546
external_v500,0.7,radial,3028,test,0.016103773505678334,0.016103285193027797
external_v500,0.7,radial,2347,test,0.018002340042522137,0.01800174465752829
external_v500,0.7,radial,4021,test,0.025653981635026347,0.025653327343876965
external_v500,0.7,score_scale_radial,713,fit,0.02082949201956084,0.02093769470507483
external_v500,0.7,score_scale_radial,3623,fit,0.02579666627471963,0.02595711266696838
external_v500,0.7,score_scale_radial,3296,fit,0.015679650801968727,0.01566065981751659
external_v500,0.7,score_scale_radial,4345,fit,0.021195704087061517,0.021284091791930457
external_v500,0.7,score_scale_radial,2364,fit,0.017833102157334156,0.017924565956401045
external_v500,0.7,score_scale_radial,3510,fit,0.023337049033843246,0.023363642740505574
external_v500,0.7,score_scale_radial,4640,fit,0.019279292435984727,0.01923034462161155
external_v500,0.7,score_scale_radial,1298,fit,0.022837214787604445,0.023013144937215603
external_v500,0.7,score_scale_radial,708,fit,0.018256871843791753,0.018405828440300847
external_v500,0.7,score_scale_radial,1505,fit,0.018409829651948286,0.018318846857105067
external_v500,0.7,score_scale_radial,2304,fit,0.014399981009707349,0.014244021678657483
external_v500,0.7,score_scale_radial,307,fit,0.02509373175599874,0.025223977450462648
external_v500,0.7,score_scale_radial,4093,fit,0.020197573880864093,0.020228401084469834
external_v500,0.7,score_scale_radial,769,fit,0.02355708660809744,0.023694762562630863
external_v500,0.7,score_scale_radial,3769,fit,0.02369020800867609,0.023724142042697335
external_v500,0.7,score_scale_radial,1780,fit,0.022143552923065107,0.022280099132410348
external_v500,0.7,score_scale_radial,2797,test,0.022141361863478835,0.022242734820748167
external_v500,0.7,score_scale_radial,2744,test,0.023983699732066738,0.024089436946200183
external_v500,0.7,score_scale_radial,2114,test,0.03811782221758521,0.03841130346178904
external_v500,0.7,score_scale_radial,843,test,0.021096460978881362,0.021200329050793686
external_v500,0.7,score_scale_radial,3732,test,0.026966447845486772,0.027104771573949398
external_v500,0.7,score_scale_radial,3823,test,0.023223253927475433,0.02336633284525954
external_v500,0.7,score_scale_radial,2922,test,0.031179616886846957,0.03133244660688521
external_v500,0.7,score_scale_radial,1517,test,0.02470263636467251,0.02488039935291564
external_v500,0.7,score_scale_radial,1686,test,0.015986787051979083,0.016127680301632964
external_v500,0.7,score_scale_radial,4998,test,0.01497642139611513,0.015029480085354235
external_v500,0.7,score_scale_radial,151,test,0.02080495951629686,0.020940468798263834
external_v500,0.7,score_scale_radial,3630,test,0.026151929902763014,0.026274003139649782
external_v500,0.7,score_scale_radial,1841,test,0.014716306349973774,0.01471458346218546
external_v500,0.7,score_scale_radial,3028,test,0.016128455245288477,0.016103285193027797
external_v500,0.7,score_scale_radial,2347,test,0.01790500034088761,0.01800174465752829
external_v500,0.7,score_scale_radial,4021,test,0.025400715369299935,0.025653327343876965
depth4,0.9,score_scale,713,fit,4.801606502579524,9.643904129613809
depth4,0.9,score_scale,3623,fit,5.4338252030508265,14.104370098198007
depth4,0.9,score_scale,3296,fit,5.3133891252548135,19.999592020841526
depth4,0.9,score_scale,4345,fit,5.340796983705207,10.983406312739179
depth4,0.9,score_scale,2364,fit,4.79546256080257,11.443446140364085
depth4,0.9,score_scale,3510,fit,6.096780841198981,12.600874811184886
depth4,0.9,score_scale,4640,fit,6.912703710444954,15.34217576288042
depth4,0.9,score_scale,1298,fit,5.503315166082279,8.38869930312432
depth4,0.9,score_scale,708,fit,5.171011305185143,8.433288963349282
depth4,0.9,score_scale,1505,fit,4.333518215296364,11.033276839602966
depth4,0.9,score_scale,2304,fit,4.812796365754009,11.761889763064875
depth4,0.9,score_scale,307,fit,6.335020473238066,10.585675263622914
depth4,0.9,score_scale,4093,fit,5.740858235865234,9.911782772961477
depth4,0.9,score_scale,769,fit,5.24395742757107,10.129866019857348
depth4,0.9,score_scale,3769,fit,5.8528817619692095,12.599438651166961
depth4,0.9,score_scale,1780,fit,5.9997123828428816,6.37384813419963
depth4,0.9,score_scale,2797,test,5.838867481722022,11.795749754851364
depth4,0.9,score_scale,2744,test,5.496780118993783,19.897351906916548
depth4,0.9,score_scale,2114,test,5.7838430971611565,12.670237350364925
depth4,0.9,score_scale,843,test,4.749524755402387,11.769131891417699
depth4,0.9,score_scale,3732,test,5.624452826071569,13.103191906298694
depth4,0.9,score_scale,3823,test,5.209571547565925,15.95217365143376
depth4,0.9,score_scale,2922,test,7.082154183752762,14.705372621004365
depth4,0.9,score_scale,1517,test,5.354266135410189,10.438956881948496
depth4,0.9,score_scale,1686,test,4.669318474557786,5.618143241732602
depth4,0.9,score_scale,4998,test,4.289603570504981,7.879892597286446
depth4,0.9,score_scale,151,test,5.330761258846284,7.799204516481395
depth4,0.9,score_scale,3630,test,5.462591519882539,17.270085934438796
depth4,0.9,score_scale,1841,test,5.145907126362837,7.322451741064446
depth4,0.9,score_scale,3028,test,5.227787214305236,12.882047259614238
depth4,0.9,score_scale,2347,test,4.938061073699728,19.738400273828006
depth4,0.9,score_scale,4021,test,6.382859561322399,12.346186183015819
depth4,0.9,radial,713,fit,9.58958353894333,9.643904129613809
depth4,0.9,radial,3623,fit,14.068805970757834,14.104370098198007
depth4,0.9,radial,3296,fit,20.203761944333372,19.999592020841526
depth4,0.9,radial,4345,fit,10.932884516710665,10.983406312739179
depth4,0.9,radial,2364,fit,11.439952147375852,11.443446140364085
depth4,0.9,radial,3510,fit,12.498104327806665,12.600874811184886
depth4,0.9,radial,4640,fit,15.13183651078219,15.34217576288042
depth4,0.9,radial,1298,fit,8.252084305159089,8.38869930312432
depth4,0.9,radial,708,fit,8.329150197631664,8.433288963349282
depth4,0.9,radial,1505,fit,11.166150871191833,11.033276839602966
depth4,0.9,radial,2304,fit,11.785314575822534,11.761889763064875
depth4,0.9,radial,307,fit,10.387773705900004,10.585675263622914
depth4,0.9,radial,4093,fit,9.768816073365809,9.911782772961477
depth4,0.9,radial,769,fit,10.084397112976498,10.129866019857348
depth4,0.9,radial,3769,fit,12.476344802360263,12.599438651166961
depth4,0.9,radial,1780,fit,6.10875826087715,6.37384813419963
depth4,0.9,radial,2797,test,11.711301994917985,11.795749754851364
depth4,0.9,radial,2744,test,20.004024251101505,19.897351906916548
depth4,0.9,radial,2114,test,12.578548627059845,12.670237350364925
depth4,0.9,radial,843,test,11.77128317709124,11.769131891417699
depth4,0.9,radial,3732,test,13.02441060465981,13.103191906298694
depth4,0.9,radial,3823,test,16.007750116119542,15.95217365143376
depth4,0.9,radial,2922,test,14.521410445630687,14.705372621004365
depth4,0.9,radial,1517,test,10.360945574730135,10.438956881948496
depth4,0.9,radial,1686,test,5.506790857210081,5.618143241732602
depth4,0.9,radial,4998,test,7.899048755673341,7.879892597286446
depth4,0.9,radial,151,test,7.603965358438634,7.799204516481395
depth4,0.9,radial,3630,test,17.401294198158187,17.270085934438796
depth4,0.9,radial,1841,test,7.231346682713412,7.322451741064446
depth4,0.9,radial,3028,test,12.881944327398465,12.882047259614238
depth4,0.9,radial,2347,test,19.808154465011725,19.738400273828006
depth4,0.9,radial,4021,test,12.169826634475669,12.346186183015819
depth4,0.9,score_scale_radial,713,fit,3.882086128363851,9.643904129613809
depth4,0.9,score_scale_radial,3623,fit,4.1701125570639626,14.104370098198007
depth4,0.9,score_scale_radial,3296,fit,5.435920584401256,19.999592020841526
depth4,0.9,score_scale_radial,4345,fit,4.229834922673451,10.983406312739179
depth4,0.9,score_scale_radial,2364,fit,3.9517774872669973,11.443446140364085
depth4,0.9,score_scale_radial,3510,fit,4.791569682691284,12.600874811184886
depth4,0.9,score_scale_radial,4640,fit,5.085959880392456,15.34217576288042
depth4,0.9,score_scale_radial,1298,fit,4.133345224842933,8.38869930312432
depth4,0.9,score_scale_radial,708,fit,3.9106426107820997,8.433288963349282
depth4,0.9,score_scale_radial,1505,fit,4.436877531760509,11.033276839602966
depth4,0.9,score_scale_radial,2304,fit,4.3610370987418765,11.761889763064875
depth4,0.9,score_scale_radial,307,fit,4.656328487023178,10.585675263622914
depth4,0.9,score_scale_radial,4093,fit,4.353604880652277,9.911782772961477
depth4,0.9,score_scale_radial,769,fit,4.148535492887773,10.129866019857348
depth4,0.9,score_scale_radial,3769,fit,4.5071388699236365,12.599438651166961
depth4,0.9,score_scale_radial,1780,fit,4.214430182459054,6.37384813419963
depth4,0.9,score_scale_radial,2797,test,4.6827048082396345,11.795749754851364
depth4,0.9,score_scale_radial,2744,test,5.088766292562987,19.897351906916548
depth4,0.9,score_scale_radial,2114,test,4.165214887257353,12.670237350364925
depth4,0.9,score_scale_radial,843,test,4.0370818083813225,11.769131891417699
depth4,0.9,score_scale_radial,3732,test,4.445761645709494,13.103191906298694
depth4,0.9,score_scale_radial,3823,test,4.350008590200557,15.95217365143376
depth4,0.9,score_scale_radial,2922,test,5.261616713302939,14.705372621004365
depth4,0.9,score_scale_radial,1517,test,4.265190299281939,10.438956881948496
depth4,0.9,score_scale_radial,1686,test,3.5800258621048293,5.618143241732602
depth4,0.9,score_scale_radial,4998,test,3.613454893501202,7.879892597286446
depth4,0.9,score_scale_radial,151,test,3.9229631080120413,7.799204516481395
depth4,0.9,score_scale_radial,3630,test,4.944486090072627,17.270085934438796
depth4,0.9,score_scale_radial,1841,test,3.9575793724991337,7.322451741064446
depth4,0.9,score_scale_radial,3028,test,4.469007885422508,12.882047259614238
depth4,0.9,score_scale_radial,2347,test,3.7462657869376486,19.738400273828006
depth4,0.9,score_scale_radial,4021,test,4.879731529083067,12.346186183015819
depth6,0.9,score_scale,713,fit,5.611060436641491,9.818463584687441
depth6,0.9,score_scale,3623,fit,6.740810940378605,14.002159241911171
depth6,0.9,score_scale,3296,fit,6.1717601158760775,19.11383215970762
depth6,0.9,score_scale,4345,fit,6.077723356518823,10.687865986372673
depth6,0.9,score_scale,2364,fit,5.6228234550833545,11.197914521230246
depth6,0.9,score_scale,3510,fit,7.4974506506793555,12.825040827360908
depth6,0.9,score_scale,4640,fit,8.052100508302273,14.994423010123445
depth6,0.9,score_scale,1298,fit,6.442611182547491,8.358764651889349
depth6,0.9,score_scale,708,fit,5.712272240970315,8.348659371248946
depth6,0.9,score_scale,1505,fit,5.137435535623535,10.466036251328557
depth6,0.9,score_scale,2304,fit,5.326281273336767,11.925476475058309
depth6,0.9,score_scale,307,fit,7.091977044900073,10.516022274157535
depth6,0.9,score_scale,4093,fit,6.804053182962834,9.93981369071746
depth6,0.9,score_scale,769,fit,6.358125535264868,10.506977577214098
depth6,0.9,score_scale,3769,fit,7.009922166133789,12.406843799428675
depth6,0.9,score_scale,1780,fit,7.425092086900122,7.296224608748355
depth6,0.9,score_scale,2797,test,6.702133718268611,11.47172847653939
depth6,0.9,score_scale,2744,test,6.271195066411005,18.569739974888876
depth6,0.9,score_scale,2114,test,6.8886236564471295,12.663621673175776
depth6,0.9,score_scale,843,test,5.380878772807987,11.879762975763912
depth6,0.9,score_scale,3732,test,7.081497091315481,13.151475885056442
depth6,0.9,score_scale,3823,test,6.509942596030768,15.321455576972427
depth6,0.9,score_scale,2922,test,8.131174133794058,14.247094018262729
depth6,0.9,score_scale,1517,test,6.275648061103048,10.231339158709233
depth6,0.9,score_scale,1686,test,5.514232557753982,6.02830968043979
depth6,0.9,score_scale,4998,test,5.027448040374958,7.820810503904248
depth6,0.9,score_scale,151,test,6.037484734471892,8.004306916164216
depth6,0.9,score_scale,3630,test,6.095811518683318,16.120332063708176
depth6,0.9,score_scale,1841,test,5.959986569612504,7.535940407632964
depth6,0.9,score_scale,3028,test,5.610182521732135,12.209467435484163
depth6,0.9,score_scale,2347,test,5.932502441589639,18.339156061926243
depth6,0.9,score_scale,4021,test,7.178307529262184,12.340300567891536
depth6,0.9,radial,713,fit,9.723802522554116,9.818463584687441
depth6,0.9,radial,3623,fit,13.735694930648155,14.002159241911171
depth6,0.9,radial,3296,fit,19.45036804137687,19.11383215970762
depth6,0.9,radial,4345,fit,10.489284450015255,10.687865986372673
depth6,0.9,radial,2364,fit,11.210786639632328,11.197914521230246
depth6,0.9,radial,3510,fit,12.297463942049767,12.825040827360908
depth6,0.9,radial,4640,fit,14.494925929259525,14.994423010123445
depth6,0.9,radial,1298,fit,7.983130191612859,8.358764651889349
depth6,0.9,radial,708,fit,8.086342992228781,8.348659371248946
depth6,0.9,radial,1505,fit,10.750164413805008,10.466036251328557
depth6,0.9,radial,2304,fit,12.044137168060267,11.925476475058309
depth6,0.9,radial,307,fit,10.068120778932574,10.516022274157535
depth6,0.9,radial,4093,fit,9.565314021491542,9.93981369071746
depth6,0.9,radial,769,fit,10.313798488979423,10.506977577214098
depth6,0.9,radial,3769,fit,12.060168460950377,12.406843799428675
depth6,0.9,radial,1780,fit,6.948977319590402,7.296224608748355
depth6,0.9,radial,2797,test,11.296263888350083,11.47172847653939
depth6,0.9,radial,2744,test,18.855961257020986,18.569739974888876
depth6,0.9,radial,2114,test,12.62496720534203,12.663621673175776
depth6,0.9,radial,843,test,11.937947848869689,11.879762975763912
depth6,0.9,radial,3732,test,12.844274305077464,13.151475885056442
depth6,0.9,radial,3823,test,15.346291466702777,15.321455576972427
depth6,0.9,radial,2922,test,13.86504208725105,14.247094018262729
depth6,0.9,radial,1517,test,9.990440675519531,10.231339158709233
depth6,0.9,radial,1686,test,5.880243739120443,6.02830968043979
depth6,0.9,radial,4998,test,7.7221197494017755,7.820810503904248
depth6,0.9,radial,151,test,7.559449524926745,8.004306916164216
depth6,0.9,radial,3630,test,16.41532797686378,16.120332063708176
depth6,0.9,radial,1841,test,7.260500630905217,7.535940407632964
depth6,0.9,radial,3028,test,12.068811972762841,12.209467435484163
depth6,0.9,radial,2347,test,18.385109826548724,18.339156061926243
depth6,0.9,radial,4021,test,11.971045111024033,12.340300567891536
depth6,0.9,score_scale_radial,713,fit,4.612498179287061,9.818463584687441
depth6,0.9,score_scale_radial,3623,fit,4.864350850243927,14.002159241911171
depth6,0.9,score_scale_radial,3296,fit,6.265323959390402,19.11383215970762
depth6,0.9,score_scale_radial,4345,fit,4.623682957276447,10.687865986372673
depth6,0.9,score_scale_radial,2364,fit,4.805768526574935,11.197914521230246
depth6,0.9,score_scale_radial,3510,fit,5.168056919077305,12.825040827360908
depth6,0.9,score_scale_radial,4640,fit,5.725048930056705,14.994423010123445
depth6,0.9,score_scale_radial,1298,fit,4.662810499541675,8.358764651889349
depth6,0.9,score_scale_radial,708,fit,4.151134816360051,8.348659371248946
depth6,0.9,score_scale_radial,1505,fit,5.509907585534991,10.466036251328557
depth6,0.9,score_scale_radial,2304,fit,4.965837885791078,11.925476475058309
depth6,0.9,score_scale_radial,307,fit,5.000488064030687,10.516022274157535
depth6,0.9,score_scale_radial,4093,fit,5.016316595266047,9.93981369071746
depth6,0.9,score_scale_radial,769,fit,4.883143526860422,10.506977577214098
depth6,0.9,score_scale_radial,3769,fit,5.244513656994045,12.406843799428675
depth6,0.9,score_scale_radial,1780,fit,5.830658384400733,7.296224608748355
depth6,0.9,score_scale_radial,2797,test,5.429042294602342,11.47172847653939
depth6,0.9,score_scale_radial,2744,test,6.160893282448905,18.569739974888876
depth6,0.9,score_scale_radial,2114,test,5.5034143295568265,12.663621673175776
depth6,0.9,score_scale_radial,843,test,4.700878969522009,11.879762975763912
depth6,0.9,score_scale_radial,3732,test,5.398586405480712,13.151475885056442
depth6,0.9,score_scale_radial,3823,test,5.494157451366666,15.321455576972427
depth6,0.9,score_scale_radial,2922,test,6.041064629577512,14.247094018262729
depth6,0.9,score_scale_radial,1517,test,4.877150082076417,10.231339158709233
depth6,0.9,score_scale_radial,1686,test,4.501218780025201,6.02830968043979
depth6,0.9,score_scale_radial,4998,test,4.010800627924345,7.820810503904248
depth6,0.9,score_scale_radial,151,test,4.2159387539505,8.004306916164216
depth6,0.9,score_scale_radial,3630,test,5.798972877176987,16.120332063708176
depth6,0.9,score_scale_radial,1841,test,4.403990693833005,7.535940407632964
depth6,0.9,score_scale_radial,3028,test,4.418968319638667,12.209467435484163
depth6,0.9,score_scale_radial,2347,test,4.543001074023843,18.339156061926243
depth6,0.9,score_scale_radial,4021,test,5.346480074299651,12.340300567891536
depth8,0.9,score_scale,713,fit,5.73584487374104,8.517240235752922
depth8,0.9,score_scale,3623,fit,6.433637819123268,11.686542959526939
depth8,0.9,score_scale,3296,fit,5.901857519527773,15.381218991351377
depth8,0.9,score_scale,4345,fit,6.0931744395446366,9.26204168299382
depth8,0.9,score_scale,2364,fit,5.441330165944761,9.384996741487189
depth8,0.9,score_scale,3510,fit,7.258482934909459,10.792614936089027
depth8,0.9,score_scale,4640,fit,7.47901861588822,12.137094422700828
depth8,0.9,score_scale,1298,fit,6.464129328479059,7.440830529790784
depth8,0.9,score_scale,708,fit,5.878268716244214,7.268022451422599
depth8,0.9,score_scale,1505,fit,5.275640321950477,9.064646633261333
depth8,0.9,score_scale,2304,fit,5.066031010186208,9.953356896702486
depth8,0.9,score_scale,307,fit,6.904318369364178,8.994106124119217
depth8,0.9,score_scale,4093,fit,6.441820396630993,8.33398623617791
depth8,0.9,score_scale,769,fit,6.4464176666480295,9.174225160935215
depth8,0.9,score_scale,3769,fit,6.547476553218491,10.245992237190968
depth8,0.9,score_scale,1780,fit,7.115610788268372,6.596524035711209
depth8,0.9,score_scale,2797,test,6.527132440074535,9.564186550392815
depth8,0.9,score_scale,2744,test,5.840139591254529,14.383364996020282
depth8,0.9,score_scale,2114,test,7.812017618845496,11.648870218369726
depth8,0.9,score_scale,843,test,5.4208649735931065,10.340247117730819
depth8,0.9,score_scale,3732,test,6.843399005749475,10.869570904520122
depth8,0.9,score_scale,3823,test,6.129793233725001,11.825292180084219
depth8,0.9,score_scale,2922,test,7.871851898056613,12.02205842589344
depth8,0.9,score_scale,1517,test,5.9332309031593224,8.508811622179397
depth8,0.9,score_scale,1686,test,5.186976853605392,5.236986433143496
depth8,0.9,score_scale,4998,test,5.0202836006414095,6.653544621074751
depth8,0.9,score_scale,151,test,6.08895124930743,7.072898503087227
depth8,0.9,score_scale,3630,test,6.1795669271325915,13.409719497635727
depth8,0.9,score_scale,1841,test,6.124130920397745,6.941987113897753
depth8,0.9,score_scale,3028,test,5.3947213697645555,9.900941240476445
depth8,0.9,score_scale,2347,test,6.289144681131846,14.974052181387776
depth8,0.9,score_scale,4021,test,6.66331586277569,10.259772798132383
depth8,0.9,radial,713,fit,8.314899432277432,8.517240235752922
depth8,0.9,radial,3623,fit,11.482876988624405,11.686542959526939
depth8,0.9,radial,3296,fit,15.614542683480966,15.381218991351377
depth8,0.9,radial,4345,fit,9.176146895557133,9.26204168299382
depth8,0.9,radial,2364,fit,9.339412094100089,9.384996741487189
depth8,0.9,radial,3510,fit,10.307233846468852,10.792614936089027
depth8,0.9,radial,4640,fit,11.823837580370835,12.137094422700828
depth8,0.9,radial,1298,fit,7.097533126535426,7.440830529790784
depth8,0.9,radial,708,fit,6.950876684093266,7.268022451422599
depth8,0.9,radial,1505,fit,9.504829854333344,9.064646633261333
depth8,0.9,radial,2304,fit,10.054499273848073,9.953356896702486
depth8,0.9,radial,307,fit,8.684004241427402,8.994106124119217
depth8,0.9,radial,4093,fit,8.008134776968948,8.33398623617791
depth8,0.9,radial,769,fit,8.9254460106824,9.174225160935215
depth8,0.9,radial,3769,fit,9.968914766876853,10.245992237190968
depth8,0.9,radial,1780,fit,6.15137162513072,6.596524035711209
depth8,0.9,radial,2797,test,9.296124176667306,9.564186550392815
depth8,0.9,radial,2744,test,14.3764897205881,14.383364996020282
depth8,0.9,radial,2114,test,11.741020344445673,11.648870218369726
depth8,0.9,radial,843,test,10.316874207022213,10.340247117730819
depth8,0.9,radial,3732,test,10.694248599857147,10.869570904520122
depth8,0.9,radial,3823,test,11.965699249538222,11.825292180084219
depth8,0.9,radial,2922,test,11.713000011451339,12.02205842589344
depth8,0.9,radial,1517,test,8.321193522119863,8.508811622179397
depth8,0.9,radial,1686,test,4.996911398475267,5.236986433143496
depth8,0.9,radial,4998,test,6.521471944974756,6.653544621074751
depth8,0.9,radial,151,test,6.783274929459296,7.072898503087227
depth8,0.9,radial,3630,test,13.74896708264343,13.409719497635727
depth8,0.9,radial,1841,test,6.575247932273966,6.941987113897753
depth8,0.9,radial,3028,test,9.797601101896095,9.900941240476445
depth8,0.9,radial,2347,test,14.902294220744857,14.974052181387776
depth8,0.9,radial,4021,test,9.908719339353738,10.259772798132383
depth8,0.9,score_scale_radial,713,fit,4.705312374294815,8.517240235752922
depth8,0.9,score_scale_radial,3623,fit,5.038439957401174,11.686542959526939
depth8,0.9,score_scale_radial,3296,fit,5.7826389480598674,15.381218991351377
depth8,0.9,score_scale_radial,4345,fit,5.214498918948554,9.26204168299382
depth8,0.9,score_scale_radial,2364,fit,4.686233393710772,9.384996741487189
