t,id,class_index,weight
0.9,713,31,0.005070175268301728
0.9,713,32,0.022908265565511118
0.9,713,33,0.016734467169955226
0.9,713,34,1.873551182398223e-17
0.9,713,35,0.02086153097095612
0.9,713,36,6.627398364514867e-18
0.9,713,37,4.698787299660699e-18
0.9,713,38,2.29876524397616e-17
0.9,713,39,0.0
0.9,713,40,0.029790184023608585
0.9,713,41,1.8911406482537428e-18
0.9,713,42,4.037084098615627e-17
0.9,713,43,4.521604366682478e-18
0.9,713,44,0.0
0.9,713,45,0.0
0.9,713,46,7.830143800669303e-18
0.9,713,47,0.0
0.9,713,48,0.0
0.9,713,49,3.507890120594743e-18
0.9,713,50,0.0
0.9,713,51,7.064085258547481e-18
0.9,713,52,1.3405023916882724e-17
0.9,713,53,0.0
0.9,713,54,0.048747710277037816
0.9,713,55,8.016911403597335e-18
0.9,713,56,0.0
0.9,713,57,0.014816539071090208
0.9,713,58,1.0908135637153526e-17
0.9,713,59,0.012275936992521037
0.9,713,60,0.0
0.9,713,61,1.231142731137668e-17
0.9,713,62,1.49324694651889e-17
0.9,713,63,0.010685362537373927
0.9,713,64,0.06407786672007112
0.9,713,65,1.7278041020935182e-17
0.9,713,66,2.540261393606525e-18
0.9,713,67,0.0
0.9,713,68,0.0
0.9,713,69,1.0185088990385826e-17
0.9,713,70,0.07243233407103339
0.9,713,71,4.2657536628619356e-17
0.9,713,72,0.019821442156043135
0.9,713,73,2.090603587682706e-18
0.9,713,74,4.873081534868475e-18
0.9,713,75,1.5151960968592507e-17
0.9,713,76,0.0
0.9,713,77,1.4726655732392293e-17
0.9,713,78,2.6509768005401952e-18
0.9,713,79,0.0
0.9,713,80,0.0
0.9,713,81,0.0
0.9,713,82,0.0
0.9,713,83,0.0
0.9,713,84,1.2667544636809295e-17
0.9,713,85,0.0
0.9,713,86,2.23215341979932e-17
0.9,713,87,6.277465050392875e-20
0.9,713,88,9.395564784851249e-18
0.9,713,89,0.029249585148880895
0.9,713,90,1.4225284378558145e-17
0.9,713,91,0.05152282619103098
0.9,713,92,1.7507411261712444e-17
0.9,713,93,1.2381788413927014e-17
0.9,713,94,1.2461088266270811e-17
0.9,713,95,0.0
0.9,713,96,0.0
0.9,713,97,0.0
0.9,713,98,0.0
0.9,713,99,0.0
0.9,3623,0,0.0
0.9,3623,1,0.0
0.9,3623,2,0.014924315807905325
0.9,3623,3,2.7427120187520872e-17
0.9,3623,4,2.929628755782395e-17
0.9,3623,5,0.0
0.9,3623,6,0.022811873256989253
0.9,3623,7,4.105295816608997e-18
0.9,3623,8,0.0
0.9,3623,9,3.3109983624163164e-17
0.9,3623,10,0.007820259919702586
0.9,3623,11,0.0
0.9,3623,12,2.0245131986173746e-17
0.9,3623,13,0.038375709874912185
0.9,3623,14,0.0008355570522604862
0.9,3623,15,0.0
0.9,3623,16,3.639450985511907e-18
0.9,3623,17,0.01655793735517665
0.9,3623,18,0.008113756031138357
0.9,3623,19,0.021686936649491714
0.9,3623,20,0.01394282565603528
0.9,3623,21,0.026190377842543314
0.9,3623,22,0.011792679746044504
0.9,3623,23,0.026699205785285403
0.9,3623,24,0.02283603452206241
0.9,3623,25,0.005819258734196227
0.9,3623,26,8.531103673453285e-19
0.9,3623,27,0.011906344679913757
0.9,3623,28,0.049703896996930286
0.9,3623,29,0.03158045661014203
0.9,3623,30,0.019634534090499506
0.9,3623,31,0.013836650205373285
0.9,3623,32,0.004376985318475014
0.9,3623,33,0.0
0.9,3623,34,0.0027639643499514357
0.9,3623,35,0.01834215604985632
0.9,3623,36,1.4743251021416188e-18
0.9,3623,37,0.0
0.9,3623,38,0.0
0.9,3623,39,0.0
0.9,3623,40,0.008428644720816291
0.9,3623,41,0.0
0.9,3623,42,0.0058064068105744045
0.9,3623,43,7.886879014729405e-18
0.9,3623,44,0.01705467835475018
0.9,3623,45,0.04169174969497334
0.9,3623,46,8.523199521178546e-19
0.9,3623,47,0.0
0.9,3623,48,0.004185264379425912
0.9,3623,49,0.0
0.9,3623,50,0.033090097711284024
0.9,3623,51,0.020304362562791053
0.9,3623,52,0.004624574441572905
0.9,3623,53,8.522017976141535e-18
0.9,3623,54,0.0
0.9,3623,55,0.039615665986062906
0.9,3623,56,0.021998047187123625
0.9,3623,57,0.025252616087612815
0.9,3623,58,4.639929133041237e-19
0.9,3623,59,4.2210600441054213e-19
0.9,3623,60,0.0
0.9,3623,61,0.028414501814489148
0.9,3623,62,0.0
0.9,3623,63,0.030933048948729055
0.9,3623,64,0.03144214166895327
0.9,3623,65,0.0
0.9,3623,66,1.0977697349256237e-17
0.9,3623,67,5.433209746225497e-18
0.9,3623,68,0.023487890795166153
0.9,3623,69,2.453069579380196e-18
0.9,3623,70,2.6807650652498522e-19
0.9,3623,71,0.002210391724172662
0.9,3623,72,0.03873354641159262
0.9,3623,73,0.010394739043424833
0.9,3623,74,0.006525819774115988
0.9,3623,75,1.3754804007094767e-17
0.9,3623,76,0.0
0.9,3623,77,0.02604745051372514
0.9,3623,78,0.026836620942881553
0.9,3623,79,0.008945243995718862
0.9,3623,80,0.02758028730939154
0.9,3623,81,0.0
0.9,3623,82,0.005726723452092755
0.9,3623,83,0.0
0.9,3623,84,0.043235453032663115
0.9,3623,85,0.008295170967831129
0.9,3623,86,0.005827317097068663
0.9,3623,87,1.187118239087723e-17
0.9,3623,88,0.0023945361566970673
0.9,3623,89,0.003574177452962402
0.9,3623,90,0.03579293374578979
0.9,3623,91,0.0
0.9,3623,92,1.5784437528927416e-18
0.9,3623,93,0.004702289917288646
0.9,3623,94,0.0
0.9,3623,95,0.016295890763373094
0.9,3623,96,7.400777012439459e-18
0.9,3623,97,0.0
0.9,3623,98,0.0
0.9,3623,99,2.430311728314828e-17
0.9,2797,0,0.01329823176760555
0.9,2797,1,0.0016130529071995748
0.9,2797,2,0.016681097345546698
0.9,2797,3,0.0
0.9,2797,4,5.954530363405343e-18
0.9,2797,5,0.0
0.9,2797,6,0.009179516194386929
0.9,2797,7,0.0
0.9,2797,8,0.005865401489572477
0.9,2797,9,0.0
0.9,2797,10,0.02420052053541675
0.9,2797,11,1.1273653253881646e-17
0.9,2797,12,0.0
0.9,2797,13,0.0336412909603205
0.9,2797,14,0.0
0.9,2797,15,0.00012698165267843918
0.9,2797,16,0.005260041634144066
0.9,2797,17,0.028043446081233277
0.9,2797,18,0.0033709910225213067
0.9,2797,19,0.0
0.9,2797,20,0.0
0.9,2797,21,0.005201912659127692
0.9,2797,22,0.014629518019883363
0.9,2797,23,0.004658657304146737
0.9,2797,24,0.00012691579096950285
0.9,2797,25,0.0014821488453235577
0.9,2797,26,0.0
0.9,2797,27,1.3387076971487786e-17
0.9,2797,28,0.04724594621768271
0.9,2797,29,0.0282510004773278
0.9,2797,30,0.02037463714793017
0.9,2797,31,0.011987684150107763
0.9,2797,32,0.007221272462631823
0.9,2797,33,1.8604261431995505e-17
0.9,2797,34,8.624906367972013e-18
0.9,2797,35,1.2498963753472265e-18
0.9,2797,36,0.0
0.9,2797,37,1.786424414930964e-17
0.9,2797,38,0.007683612847216112
0.9,2797,39,0.0
0.9,2797,40,0.007154322490713857
0.9,2797,41,0.0
0.9,2797,42,6.380103621625606e-18
0.9,2797,43,5.471827048998492e-18
0.9,2797,44,0.0
0.9,2797,45,0.02707203129987331
0.9,2797,46,0.013889428050222419
0.9,2797,47,0.0
0.9,2797,48,0.011173717650387141
0.9,2797,49,0.030248384855146727
0.9,2797,50,0.0423853152317681
0.9,2797,51,0.030570107984554885
0.9,2797,52,0.02287167661878955
0.9,2797,53,9.215205614147005e-21
0.9,2797,54,0.00710990408293539
0.9,2797,55,0.02872650818441711
0.9,2797,56,0.024207544604961703
0.9,2797,57,0.015583943401237695
0.9,2797,58,0.025474622511489457
0.9,2797,59,4.818256757769319e-18
0.9,2797,60,0.0
0.9,2797,61,0.012638878391777268
0.9,2797,62,0.0
0.9,2797,63,0.02447800053496181
0.9,2797,64,0.005462719451724685
0.9,2797,65,0.0012793464942876583
0.9,2797,66,0.048127384584112705
0.9,2797,67,0.027676044063268363
0.9,2797,68,3.8784654309845474e-18
0.9,2797,69,0.0
0.9,2797,70,0.0
0.9,2797,71,0.0
0.9,2797,72,0.020095909854900562
0.9,2797,73,0.009751901955335625
0.9,2797,74,0.0
0.9,2797,75,0.0
0.9,2797,76,3.6847413858858535e-18
0.9,2797,77,0.020693250359203552
0.9,2797,78,0.021562626901311454
0.9,2797,79,0.020386688693770097
0.9,2797,80,0.023015697605932105
0.9,2797,81,0.0
0.9,2797,82,0.011180848999834804
0.9,2797,83,0.023135225392584412
0.9,2797,84,6.897739186890878e-19
0.9,2797,85,0.023663849945971503
0.9,2797,86,0.004875287453025876
0.9,2797,87,1.9310399051152423e-18
0.9,2797,88,2.225013277371688e-18
0.9,2797,89,0.02186121073179742
0.9,2797,90,4.490568744516131e-18
0.9,2797,91,0.0054677521011395865
0.9,2797,92,5.736183219422477e-19
0.9,2797,93,0.006688331826774961
0.9,2797,94,0.018097640740374638
0.9,2797,95,0.026752134041818126
0.9,2797,96,0.023508957593222087
0.9,2797,97,0.022988927803400713
0.9,2797,98,0.0
0.9,2797,99,0.0
0.9,2744,0,0.0
0.9,2744,1,0.0
0.9,2744,2,0.016056010500146486
0.9,2744,3,1.840464061746842e-17
0.9,2744,4,0.0013358180187921433
0.9,2744,5,0.0
0.9,2744,6,0.007986553859473685
0.9,2744,7,0.02318114124040825
0.9,2744,8,7.094753867792647e-19
0.9,2744,9,4.749644945254877e-18
0.9,2744,10,0.030612153102236573
0.9,2744,11,0.0
0.9,2744,12,9.528527556828756e-18
0.9,2744,13,0.02584093743919819
0.9,2744,14,0.0
0.9,2744,15,0.002092290178825024
0.9,2744,16,0.010617992443603392
0.9,2744,17,0.004185705727005926
0.9,2744,18,7.538399513487761e-18
0.9,2744,19,0.001869988228234536
0.9,2744,20,1.0871827794822658e-17
0.9,2744,21,2.5000897102113916e-18
0.9,2744,22,0.021687344755284808
0.9,2744,23,0.0
0.9,2744,24,0.014915263114969964
0.9,2744,25,0.02966594830851337
0.9,2744,26,0.020991865488901803
0.9,2744,27,0.00041855768927454717
0.9,2744,28,0.044028377834674934
0.9,2744,29,0.00896209755960883
0.9,2744,30,0.01635786028604924
0.9,2744,31,0.01846280440539101
0.9,2744,32,0.003272550064297065
0.9,2744,33,0.0
0.9,2744,34,0.010766168480110841
0.9,2744,35,0.005329736140764912
0.9,2744,36,3.729160742933166e-18
0.9,2744,37,0.0016189427001040426
0.9,2744,38,0.011599046157379493
0.9,2744,39,3.579270849854229e-18
0.9,2744,40,0.0037591962033176906
0.9,2744,41,0.0
0.9,2744,42,0.0
0.9,2744,43,0.004143159463867402
0.9,2744,44,0.0
0.9,2744,45,0.05338782419269089
0.9,2744,46,3.4204572557743665e-17
0.9,2744,47,0.0
0.9,2744,48,0.014506481495498985
0.9,2744,49,0.05922727196055803
0.9,2744,50,0.008876321216444005
0.9,2744,51,0.0183753967629297
0.9,2744,52,0.01788329739937146
0.9,2744,53,0.027038460362872673
0.9,2744,54,0.06386481615797532
0.9,2744,55,0.014484303591989373
0.9,2744,56,0.0005825389958018155
0.9,2744,57,0.0
0.9,2744,58,0.025139300448377908
0.9,2744,59,2.1780678066012668e-18
0.9,2744,60,0.0
0.9,2744,61,0.0
0.9,2744,62,0.0
0.9,2744,63,0.0679915190482145
0.9,2744,64,0.02347442556426946
0.9,2744,65,0.024723781682516238
0.9,2744,66,0.0
0.9,2744,67,0.05137300054900632
0.9,2744,68,4.089629433095679e-18
0.9,2744,69,0.0
0.9,2744,70,0.003093145552987676
0.9,2744,71,0.0
0.9,2744,72,0.0006130418044054984
0.9,2744,73,0.0
0.9,2744,74,0.0
0.9,2744,75,1.6900799423047572e-17
0.9,2744,76,4.634002417497589e-18
0.9,2744,77,0.00987133667739962
0.9,2744,78,0.02146243629228649
0.9,2744,79,0.0
0.9,2744,80,0.012779714789800745
0.9,2744,81,0.0
0.9,2744,82,0.012070530531620296
0.9,2744,83,0.0008410657665993985
0.9,2744,84,0.020164827204743357
0.9,2744,85,0.027196316375798696
0.9,2744,86,0.0
0.9,2744,87,0.03239632316280841
0.9,2744,88,0.0023786637151143575
0.9,2744,89,0.0
0.9,2744,90,0.0
0.9,2744,91,0.01519431864966277
0.9,2744,92,2.5329618184625556e-18
0.9,2744,93,0.0038023140758297793
0.9,2744,94,1.8263741668124024e-20
0.9,2744,95,0.003974701945028932
0.9,2744,96,0.0
0.9,2744,97,0.023475014636963207
0.9,2744,98,0.0
0.9,2744,99,0.0
