time,model,model_kind,first_branch,second_branch,first_bayes_mse,second_bayes_mse,first_paired_mse,second_paired_mse,branch_error_cosine_mean,branch_error_cosine_negative_fraction,oracle_gate_mean,oracle_bayes_mse,oracle_gain_over_best_branch,learned_gate_mean,learned_bayes_mse,learned_gate_mae_to_oracle
0.97,D0_xeps,x_plus_epsilon,x,epsilon,1.2719309329986572,0.03310345113277435,2.082106590270996,0.8556334972381592,-0.23628470301628113,0.64990234375,0.09049207717180252,0.016129236668348312,0.5127626843601384,,,
0.97,D1_scaled,x_plus_epsilon,x,epsilon,1.1183667182922363,0.036720626056194305,1.9459402561187744,0.859129011631012,-0.24741262197494507,0.66064453125,0.103977270424366,0.016020921990275383,0.5637078200747927,0.00820420403033495,0.035941652953624725,0.10282401740550995
0.97,D2_velocity,x_plus_epsilon,x,epsilon,2.3769748210906982,0.05730312317609787,3.2226219177246094,0.8810579776763916,-0.16517744958400726,0.591064453125,0.08587392419576645,0.03108080103993416,0.4576072067761483,0.00013471637794282287,0.0572691336274147,0.08583197742700577
0.97,D4_safe,x_plus_epsilon,x,epsilon,0.9922530651092529,0.030243277549743652,1.806406021118164,0.8520481586456299,-0.0990113690495491,0.555908203125,0.0861549973487854,0.015956100076436996,0.4724083707464357,0.00511555140838027,0.0294906385242939,0.08418253064155579
0.97,S0_xv,x_plus_v,x,v,1.6520020961761475,0.15791450440883636,2.4735889434814453,0.9855972528457642,0.3560751676559448,0.275634765625,0.07748083025217056,0.13058516383171082,0.17306415695907595,,,
0.97,S1_xv,x_plus_v,x,v,1.9645850658416748,0.1648375391960144,2.780573844909668,0.9919824004173279,0.3972727656364441,0.26953125,0.07185836136341095,0.14038464426994324,0.14834542571636744,,,
0.99,D0_xeps,x_plus_epsilon,x,epsilon,10.954078674316406,0.01417946070432663,11.945263862609863,0.9683836698532104,0.42889299988746643,0.2236328125,0.009437153115868568,0.012957426719367504,0.08618338951256743,,,
0.99,D1_scaled,x_plus_epsilon,x,epsilon,11.191595077514648,0.014682364650070667,12.228728294372559,0.9683279395103455,0.22091777622699738,0.362060546875,0.0191731546074152,0.011185800656676292,0.238147197452799,0.01657872460782528,0.02922528237104416,0.02759554423391819
0.99,D2_velocity,x_plus_epsilon,x,epsilon,30.366607666015625,0.03650599718093872,31.411645889282227,0.9890563488006592,0.41840213537216187,0.24267578125,0.012828214094042778,0.0324084609746933,0.11224282371842498,0.0003873646492138505,0.03697751462459564,0.013002311810851097
0.99,D4_safe,x_plus_epsilon,x,epsilon,9.497657775878906,0.0170135498046875,10.51309585571289,0.9706084728240967,0.4447598457336426,0.23779296875,0.014361112378537655,0.015266378410160542,0.10269293678181057,0.0022391960956156254,0.018018577247858047,0.015471821650862694
0.99,S0_xv,x_plus_v,x,v,12.235319137573242,0.03074364736676216,13.179445266723633,0.9792392253875732,0.2813630700111389,0.31640625,0.010788388550281525,0.027110112830996513,0.11818814119283605,,,
0.99,S1_xv,x_plus_v,x,v,16.407453536987305,0.0320553332567215,17.32547378540039,0.9818198680877686,0.3860971927642822,0.23876953125,0.007866987958550453,0.029290150851011276,0.08626278764799322,,,
