source,time,component,samples,field_rms_mean,field_rms_abs_mean,field_rms_rms,field_rms_median,field_rms_q10,field_rms_q90,score_rms_mean,score_rms_abs_mean,score_rms_rms,score_rms_median,score_rms_q10,score_rms_q90,score_work_per_dim_mean,score_work_per_dim_abs_mean,score_work_per_dim_rms,score_work_per_dim_median,score_work_per_dim_q10,score_work_per_dim_q90,divergence_per_dim_mean,divergence_per_dim_abs_mean,divergence_per_dim_rms,divergence_per_dim_median,divergence_per_dim_q10,divergence_per_dim_q90,density_action_per_dim_mean,density_action_per_dim_abs_mean,density_action_per_dim_rms,density_action_per_dim_median,density_action_per_dim_q10,density_action_per_dim_q90,action_per_unit_field,action_cancellation_ratio
teacher,0.3,x_common_on_v,32,0.03498250010306947,0.03498250010306947,0.03775688342100098,0.03476489335298538,0.016332487016916274,0.05273385271430016,1.383430227637291,1.383430227637291,1.383512014825182,1.3842378854751587,1.3657714128494263,1.4085845470428466,-0.0011854428414608265,0.0021341372155347926,0.0028596972643975547,-0.0007401114562526345,-0.004040557332336903,0.0020344942808151246,0.0011190798466031993,0.0022240538248752273,0.0027313310431553977,0.0009857663826551288,-0.001857448136433959,0.004317580795031972,-6.63629948576272e-05,0.0009350695322609681,0.0012912005389446753,-6.748501618858427e-06,-0.0015279006853234022,0.001391704782145098,0.03419775209058937,0.23094151342435257
teacher,0.3,x_unique_to_v,32,0.08051267708651721,0.08051267708651721,0.08298019254678951,0.07509356364607811,0.05803532749414444,0.11185677349567415,1.383430227637291,1.383430227637291,1.383512014825182,1.3842378854751587,1.3657714128494263,1.4085845470428466,-0.0035877091395377647,0.005647715315717505,0.006666011246802823,-0.00468259584158659,-0.009216977469623088,0.003510212525725367,0.006001661860409513,0.006910907891779061,0.008037969005300183,0.0062249304610304534,-0.0023237155415699816,0.012337159318849447,0.002413952720871748,0.0027496722691466857,0.003448071172053149,0.0021529699733946472,0.0002166167076211423,0.004817215922230389,0.041552942530338276,0.2344991704922887
teacher,0.5,anchor_v400,32,1.0149210952222347,1.0149210952222347,1.0266326972717241,1.0035778284072876,0.8245469212532044,1.2397306561470032,1.804340373724699,1.804340373724699,1.804992670947456,1.8007276058197021,1.744498085975647,1.8653714299201964,1.2658362612128258,1.2658362612128258,1.276143302238957,1.2498382925987244,1.0814604759216309,1.4921181917190554,-1.2630584705621004,1.2630584705621004,1.2737525963144407,-1.2471566647291183,-1.4866245061159133,-1.0557485193014144,0.0027777906507253647,0.025834597647190094,0.0313570979225115,0.0010359138250350952,-0.03571670353412628,0.04696327000856401,0.030543638446196942,0.012297403176459458
teacher,0.5,gap_v_full,32,0.06909463624469936,0.06909463624469936,0.06999456344511285,0.06468749791383743,0.05680681169033051,0.0850059799849987,1.804340373724699,1.804340373724699,1.804992670947456,1.8007276058197021,1.744498085975647,1.8653714299201964,0.0029063180772936903,0.006365291737893131,0.007751192777482244,0.003679172368720174,-0.004778961976990103,0.010754629969596866,-0.0028194785286359547,0.006754450062089745,0.008711255496431864,-0.0026419677087687887,-0.011747541790828108,0.007696107798255982,8.683954865773558e-05,0.002465632381699834,0.0030045030436638928,0.0006877972191432491,-0.004383426491403952,0.0034718463663011806,0.042924805810381446,0.18250645309086477
teacher,0.5,gap_v_orthogonal,32,0.06881612841971219,0.06881612841971219,0.06969656786757136,0.06446634978055954,0.056289312243461606,0.08468699380755425,1.804340373724699,1.804340373724699,1.804992670947456,1.8007276058197021,1.744498085975647,1.8653714299201964,-0.0032777534779597772,0.005401485568654607,0.006632127574706167,-0.0029720632592216134,-0.011178217455744743,0.003941046562977136,0.0033452021943958243,0.005709133233722241,0.006634780758445061,0.004050062649184838,-0.004429721040651202,0.009645594935864211,6.744871643604711e-05,0.0024051244454312837,0.0029224722013630757,0.0007677604153286666,-0.00441429860657081,0.003409000766987448,0.04193136463930317,0.22028283666213547
teacher,0.5,gap_x_full,32,0.1285045836120844,0.1285045836120844,0.12998874022543452,0.12222391366958618,0.11118577346205712,0.15754997581243516,1.804340373724699,1.804340373724699,1.804992670947456,1.8007276058197021,1.744498085975647,1.8653714299201964,0.003341111118061235,0.009592510872607818,0.012875685111993383,0.002891237149015069,-0.007176716253161431,0.02262419862672689,0.0035652767355713877,0.010076937421217735,0.013233417913838816,0.004357806290499866,-0.013357873377390205,0.018259945581667134,0.006906387853632623,0.007387307842691371,0.00905655256945188,0.006280962174059823,-0.0008643788285553455,0.013950312277302148,0.06967182352675659,0.3468733705823359
teacher,0.5,gap_x_orthogonal,32,0.12805953854694963,0.12805953854694963,0.12952442029771968,0.12171312794089317,0.11099343448877334,0.15718570053577424,1.804340373724699,1.804340373724699,1.804992670947456,1.8007276058197021,1.744498085975647,1.8653714299201964,-0.00841119464894291,0.011346513318130746,0.014436124952524748,-0.00702894851565361,-0.025411527045071124,0.007161600701510916,0.015246773036778904,0.01572406526793202,0.018715142325552266,0.014397299790289253,0.0015164010314038024,0.027641291916370395,0.006835578387835994,0.007384259781247238,0.009005679516829594,0.006070130417356268,-0.0008170849119778722,0.013293653700384312,0.06952881546297986,0.27165415551957084
teacher,0.5,other_v270,32,1.0126225054264069,1.0126225054264069,1.0246211645390584,0.9997020661830902,0.8211704134941101,1.2406181812286379,1.804340373724699,1.804340373724699,1.804992670947456,1.8007276058197021,1.744498085975647,1.8653714299201964,1.262929953634739,1.262929953634739,1.27340216916688,1.2397080063819885,1.0847154021263123,1.4948103070259096,-1.2602390036918223,1.2602390036918223,1.271020372944644,-1.2469200193881989,-1.4883089452981948,-1.0628141701221465,0.0026909499429166317,0.02524080267176032,0.030462391501794805,0.0021379590034484863,-0.03366467952728271,0.043880569934844973,0.02973039456538923,0.011972221986571134
teacher,0.5,other_x400,32,1.0141156818717718,1.0141156818717718,1.0260379763711687,1.0030628144741058,0.822493439912796,1.2401602506637575,1.804340373724699,1.804340373724699,1.804992670947456,1.8007276058197021,1.744498085975647,1.8653714299201964,1.2624951601028442,1.2624951601028442,1.2728114169650337,1.2403432130813599,1.0872272610664369,1.4867927312850953,-1.2666237456724048,1.2666237456724048,1.277515950096835,-1.247234433889389,-1.500789788365364,-1.0742736369371415,-0.004128585569560528,0.026107500307261944,0.031160018915296482,-0.0030136853456497192,-0.04146706163883209,0.040033364295959474,0.030369264718155386,0.012218046717349353
teacher,0.5,v_common_on_x,32,0.022496927238535136,0.022496927238535136,0.023817948619816023,0.01948201935738325,0.016319095715880395,0.03120167497545481,1.804340373724699,1.804340373724699,1.804992670947456,1.8007276058197021,1.744498085975647,1.8653714299201964,-0.001528034438024406,0.002108377624381319,0.0029576371078205202,-0.0011834865435957909,-0.003900747071020305,0.00118725170614198,0.002632903223457106,0.0027160912313775043,0.0033835413416921736,0.0024869364642654546,3.44341257004999e-05,0.005192415090277792,0.0011048687854327,0.001243414382543051,0.0015530266724287243,0.0009070643209270202,-0.00016484771476825698,0.00295629855245352,0.06520404830904032,0.24491136541790134
teacher,0.5,v_unique_to_x,32,0.06482028414029628,0.06482028414029628,0.06550051074904721,0.062456803396344185,0.05383522473275661,0.07962686643004417,1.804340373724699,1.804340373724699,1.804992670947456,1.8007276058197021,1.744498085975647,1.8653714299201964,-0.001749719082908996,0.004014036737316928,0.004827197310592836,-0.002404831233434379,-0.006995748169720173,0.004042812692932785,0.0007122989777599287,0.004253561942732631,0.005203596616835178,0.0008234557317337021,-0.0060744818882085385,0.007072463078657168,-0.0010374201051490672,0.002557727399562282,0.0030953637618262794,-0.0012093654804630205,-0.0041216567013179885,0.002665855764644221,0.0472570935161953,0.3085861183293154
teacher,0.5,x_common_on_v,32,0.04153592680813745,0.04153592680813745,0.04349892603535342,0.03794843144714832,0.030528505705296992,0.0572890441864729,1.804340373724699,1.804340373724699,1.804992670947456,1.8007276058197021,1.744498085975647,1.8653714299201964,-0.0020178211489110254,0.003252066355344141,0.004146483004381395,-0.001731832162477076,-0.006106112757697701,0.0019845767063088717,0.0019485671293750784,0.003332529304543641,0.003882901825537328,0.002656981014297344,-0.002223057558876462,0.005789164680754766,-6.925401953594701e-05,0.0014404610849396704,0.0018238587003375224,0.0005826166889164597,-0.0025999827310442926,0.0017802390211727472,0.04192882138872107,0.22714799937618438
teacher,0.5,x_unique_to_v,32,0.12075440888293087,0.12075440888293087,0.12200171662728694,0.11540023982524872,0.10572152733802795,0.14782277792692186,1.804340373724699,1.804340373724699,1.804992670947456,1.8007276058197021,1.744498085975647,1.8653714299201964,-0.006393373743776465,0.008998304274427937,0.01138835659787704,-0.0061830575577914715,-0.019228779897093772,0.0037480707280337843,0.013298205743922153,0.013702062591619324,0.016253073507132877,0.011807226808741689,0.001878866890911013,0.02266207430511713,0.006904832000145689,0.007150996603741078,0.00892326738247111,0.006527452962473035,0.0006399003381375223,0.013559427368454637,0.07314050678263431,0.32282220379233556
teacher,0.7,anchor_v400,32,0.9823064729571342,0.9823064729571342,0.9951432611934362,0.9878508448600769,0.7919781327247619,1.1947647452354433,2.602116122841835,2.602116122841835,2.608163782245447,2.5788865089416504,2.4230064868927004,2.8964574337005615,1.4890256747603416,1.4890256747603416,1.5418287486929347,1.413637101650238,1.0995883345603943,2.13491644859314,-1.475687192287296,1.475687192287296,1.5301886596829135,-1.3646928519010544,-2.039000028371811,-1.0542204648256301,0.013338482473045588,0.032085218001157045,0.04183238443341864,0.005626559257507324,-0.02592863142490387,0.06542330980300903,0.042036544952583715,0.013617235475086416
