step,time,band,teacher_full_power,teacher_clean_power,teacher_state_power,teacher_gap_cross,teacher_gap_power,gamma_tf_global,gamma_tf_sample_median,gamma_tf_sample_q10,gamma_tf_sample_q90,mse_full,mse_base
80,0.6666666865348816,0,0.6134773785306606,0.642377386597218,0.1078393722709734,0.012486701229363462,0.012519022063315788,-0.04597774481577451,-0.04653942984855461,-0.07479362523738586,-0.01756659644611462,0.0291215682773327,0.04048939754466119
80,0.6666666865348816,1,0.12017441569332732,0.1659245392656885,0.15032249799696729,0.012511135032582388,0.012666057642491069,-0.014763005431020082,-0.014991163743349942,-0.03479518014048421,0.006624470343867254,0.04466812519240193,0.056960204728966346
80,0.6666666865348816,2,0.11819364249095088,0.1889284618300735,0.2970403545477893,0.015888635765804793,0.016649029573272855,-0.025002560782668718,-0.024738176197411997,-0.044547747770966616,-0.005702331590942885,0.07052630932230386,0.0863428020493302
81,0.6523604989051819,0,0.614749324566219,0.642377386597218,0.11255038390663685,0.012154777062733046,0.012183747879589646,-0.04739839286399675,-0.04780286282645926,-0.07545585884443286,-0.019847794679672185,0.02791603333025705,0.03894480107737763
81,0.6523604989051819,1,0.12143145869777072,0.1659245392656885,0.1463395338068949,0.01230734689579549,0.012487560122735886,-0.015332556984813664,-0.015223956802605142,-0.034537389883418985,0.005385675062664745,0.043350215537429904,0.05545484333742934
81,0.6523604989051819,2,0.12001702075576759,0.1889284618300735,0.2871600350481458,0.015724606786079676,0.016501645462085435,-0.025037285890006776,-0.025066586994622067,-0.04342246541890709,-0.006240219053565139,0.06861887173909054,0.08429420448374003
82,0.6371681094169617,0,0.616039349231869,0.642377386597218,0.1178778205285198,0.01183253807107576,0.011845436984458502,-0.04882953337714006,-0.04916573094618343,-0.07603152764962248,-0.022510129659502155,0.02670570686495921,0.0373943296563084
82,0.6371681094169617,1,0.12269731568085263,0.1659245392656885,0.14231718005612493,0.012085136451787548,0.01229256852866456,-0.015976374703843207,-0.015658309090339488,-0.034755906867801147,0.0036855609377367126,0.04202316367991443,0.05392295062483754
82,0.6371681094169617,2,0.12184212506690528,0.1889284618300735,0.2770307159225922,0.01553764680875247,0.01633104992652079,-0.02504273207015697,-0.025045940348390458,-0.04236495423817746,-0.006655903467540261,0.06670136659158743,0.08221446832976653
83,0.621004581451416,0,0.6173536186397541,0.642377386597218,0.1239128952511237,0.011515425306726002,0.011502457695769408,-0.05029250473703508,-0.05065369252538927,-0.07659428888893668,-0.024806569625024488,0.02548817986553331,0.03583366275779554
83,0.621004581451416,1,0.12398078767728293,0.1659245392656885,0.13827218479127623,0.01184317217212083,0.012078624858986586,-0.016704759447224177,-0.016265758599422992,-0.03505846999158623,0.0025413817516541084,0.04068116981579806,0.05235625366913155
83,0.621004581451416,2,0.12368005961252493,0.1889284618300735,0.26666447054594755,0.01532502314694284,0.016133872754835465,-0.02501055841571246,-0.02502773801421826,-0.04189356254085507,-0.007666359729763086,0.06476493188529275,0.0800917702181323
84,0.6037735939025879,0,0.6186947344976943,0.642377386597218,0.13076331368210958,0.011191215107942298,0.011153071742683096,-0.051822889470494016,-0.05252264407053207,-0.07807469733170931,-0.026647437606700006,0.02426063868279016,0.03425774168135831
84,0.6037735939025879,1,0.12529348313546507,0.1659245392656885,0.13422626948158722,0.011580657417653129,0.011842909921597311,-0.017541638755506555,-0.01750788708411194,-0.03551868980133346,0.0006530689894385021,0.039317470511377905,0.050744892318107304
84,0.6037735939025879,2,0.12554534802620765,0.1889284618300735,0.2560797638288932,0.015084387077422434,0.015906158954749117,-0.024943301017558907,-0.024786703885227038,-0.04164606348489492,-0.008553270707091528,0.06279924371665402,0.07791189843555912
85,0.5853658318519592,0,0.6200611126550939,0.642377386597218,0.13855674112710403,0.010843013389006728,0.010795263458476256,-0.053467429325030603,-0.05421383856514399,-0.0791988222663609,-0.029321601605651247,0.023019741157440876,0.032660614620908746
85,0.5853658318519592,1,0.12664944330754224,0.1659245392656885,0.1302075501807849,0.01129696405314462,0.011582005454329192,-0.018519321920595175,-0.018372568820020994,-0.036075185991414974,-0.0005895514672973007,0.037924002072031726,0.04907702578930184
85,0.5853658318519592,2,0.12745590054692002,0.1889284618300735,0.24530361968209036,0.01481331526156282,0.015643024386918114,-0.024847739593635707,-0.024785938563065178,-0.041278940954121206,-0.00877919275571205,0.06079196452083124,0.07565760132638388
86,0.5656565427780151,0,0.621447986777639,0.642377386597218,0.14744534733472392,0.010457653859475613,0.010426446100154863,-0.05528012899046801,-0.05590337382081827,-0.08018165526279232,-0.03148806687180855,0.021761456917374744,0.031035152382173692
86,0.5656565427780151,1,0.12806381644622888,0.1659245392656885,0.12625225332158152,0.01099074296962499,0.01129157204331932,-0.019673325306850693,-0.019044190904678168,-0.03686965503355876,-0.0023786129748087836,0.03649098316782329,0.04733826978917932
86,0.5656565427780151,2,0.12943249269301305,0.1889284618300735,0.2343741270742612,0.01450837183801923,0.015338291944317461,-0.02473014247970819,-0.024696398675956723,-0.04102864548992038,-0.009237890624716543,0.058728051099024015,0.073307706763444
87,0.5445026159286499,0,0.6228485990723129,0.642377386597218,0.15761156629014295,0.010036037888994542,0.01004309760992328,-0.05731870436771168,-0.058089728793840285,-0.08177197690466807,-0.03447367703219962,0.020480913714891358,0.02937269657741126
87,0.5445026159286499,1,0.12955093292839592,0.1659245392656885,0.12240696323715383,0.01065854807575306,0.010965927175220713,-0.021037815358326918,-0.020444984535174876,-0.03796750981269321,-0.003298330202791904,0.03500642280414468,0.04551095170972985
87,0.5445026159286499,2,0.13149781950050965,0.1889284618300735,0.223343779987772,0.014163441866003268,0.014983974873757688,-0.02459163808522327,-0.024575594992135245,-0.04082497243848347,-0.00920580355000415,0.0565889406207134,0.07083595441508805
88,0.52173912525177,0,0.6242540134990122,0.642377386597218,0.16927541166660376,0.009595778213338235,0.009640548063543974,-0.059647604925624695,-0.06052496219821003,-0.08348889430942935,-0.037060955337091125,0.019172224780959368,0.02766270169377094
88,0.52173912525177,1,0.1311230877690832,0.1659245392656885,0.11873160423419904,0.01029370924925388,0.0105976396407641,-0.022645570478746976,-0.02208500935502579,-0.0394470892580237,-0.0047387542530289714,0.03345542337592633,0.04357308379985625
88,0.52173912525177,2,0.13367613403170253,0.1889284618300735,0.21228400217660237,0.013767976582130359,0.014569673143341788,-0.024424540960966676,-0.024177214564592618,-0.040107928935563114,-0.008714611700793837,0.05435133729224617,0.06820929526656982
89,0.4971751570701599,0,0.6256541279144585,0.642377386597218,0.18270385055802763,0.009157683286161955,0.009213325398377492,-0.06235746107872239,-0.06337679737173019,-0.08599494385973795,-0.039987186493173045,0.017828319758336875,0.025892605977787753
89,0.4971751570701599,1,0.1327924767829245,0.1659245392656885,0.11530339159071445,0.00988666272314731,0.010177388164720469,-0.02454907872121041,-0.023995581965832215,-0.040734060810890635,-0.007016878158331086,0.031819244040889316,0.04149694125226233
89,0.4971751570701599,2,0.1359956429732847,0.1889284618300735,0.20129121172067244,0.013306463912158506,0.014082087676797528,-0.0242267735816255,-0.023732055881155744,-0.039959655572848585,-0.008161393474353285,0.05198552460387873,0.0653852853065473
90,0.47058823704719543,0,0.6270455233752728,0.642377386597218,0.1982232160080457,0.008721901105332108,0.00875615494169324,-0.0656006280743817,-0.06649266437183671,-0.0892443330003478,-0.04330809319247482,0.01644079099605733,0.024048127367677807
90,0.47058823704719543,1,0.13457734324765624,0.1659245392656885,0.11222202771023149,0.00942733331794443,0.009694128169030591,-0.02686842902130482,-0.026501106502553516,-0.04337256814387973,-0.009350717958529944,0.030073967192947748,0.03924716341862222
90,0.47058823704719543,2,0.13849457276955945,0.1889284618300735,0.19049478755914606,0.012759897814248689,0.013504615100828232,-0.02404242719769198,-0.023716760778021914,-0.03957385455094459,-0.00810767377984807,0.04945290099203703,0.062308148444572
91,0.4417177736759186,0,0.6284502087801229,0.642377386597218,0.21623518520937068,0.008258229694973807,0.008265231604582368,-0.06963066447965707,-0.07051297798199305,-0.09252685566520882,-0.04746153221920515,0.01499990586853528,0.022114110346592497
91,0.4417177736759186,1,0.13650986878201365,0.1659245392656885,0.10961673319980036,0.008908456500648754,0.009135483106547326,-0.029864912151539157,-0.029596631582511673,-0.046599494870922825,-0.012115077677431117,0.02818872893203661,0.03677855119531159
91,0.4417177736759186,2,0.1412293447428965,0.1889284618300735,0.18006805938784964,0.012108494787753443,0.012817066301067825,-0.02403274287317684,-0.02371945968232178,-0.03931780028283619,-0.007671597306799604,0.046702421801455785,0.058903429555357434
92,0.41025641560554504,0,0.6299263333203271,0.642377386597218,0.23723840569437016,0.0077296597280849255,0.0077394360550897545,-0.07480453738312258,-0.07572458864902493,-0.0973442362780868,-0.052300955538711995,0.013494780454493593,0.02007632659842784
92,0.41025641560554504,1,0.13863931249215966,0.1659245392656885,0.10765579119470203,0.008326517094701558,0.00848808239425125,-0.03401786856103808,-0.03349131922680999,-0.05068663177102824,-0.01666197101683039,0.02612333299475722,0.034033922351227375
92,0.41025641560554504,2,0.14427990868716734,0.1889284618300735,0.17024324703379534,0.011332272739764448,0.011995360017863277,-0.024565016698711452,-0.024475051737376307,-0.04008171213576976,-0.007167174873169115,0.043665417717420496,0.055071445342036895
93,0.3758389353752136,0,0.6315349370415788,0.642377386597218,0.261857350677019,0.007133000215361562,0.007182380489666684,-0.08147666821365943,-0.08234333379879546,-0.10341454650613494,-0.05951225010297148,0.011913825253031973,0.017925812911016692
93,0.3758389353752136,1,0.14102537914004643,0.1659245392656885,0.10655958665302023,0.007677507242533466,0.0077381460805554525,-0.040083214940258356,-0.03945099075500663,-0.056913300440017175,-0.02251893546910224,0.023825446825867402,0.03094325327219849
93,0.3758389353752136,2,0.14774764121102635,0.1889284618300735,0.16133204782090615,0.010406861505998677,0.011011272316409304,-0.026311565495798793,-0.026071446831703805,-0.04269959196832107,-0.007721008342353801,0.04024875989671273,0.05068058448523516
94,0.3380281627178192,0,0.6332462861028034,0.642377386597218,0.2908816109993495,0.006506038486833177,0.006610379985431791,-0.08968637166082465,-0.09047327605501257,-0.11099961257799167,-0.06876082192424833,0.010246561206258775,0.015671219239266065
94,0.3380281627178192,1,0.14372402214212343,0.1659245392656885,0.10661879216058878,0.006949211713163095,0.006875690149172442,-0.049169934699486995,-0.04864890877261266,-0.06629186868544715,-0.03021696486973805,0.021227911712230707,0.027427447395893978
94,0.3380281627178192,2,0.15174367235886166,0.1889284618300735,0.15375461054645712,0.009300962509314559,0.009835337808908662,-0.03047247643644605,-0.0302540424425531,-0.04794987869542239,-0.010328992706080122,0.03632640835530765,0.04556233207586047
95,0.29629629850387573,0,0.634851307811914,0.642377386597218,0.3253201332699973,0.005870051605910476,0.006076168313938979,-0.09833173922576446,-0.09917363474757465,-0.11850406181838014,-0.07875614797258361,0.00849006897306026,0.013371276926591236
95,0.29629629850387573,1,0.14677187067718478,0.1659245392656885,0.10821988516545389,0.006127080134774587,0.005912175877710979,-0.06284755058938893,-0.06229862114222315,-0.08082797911408877,-0.043151873728341034,0.018248222080728738,0.023417266418618965
95,0.29629629850387573,2,0.15636733845167328,0.1889284618300735,0.14808041927608429,0.008011743916767955,0.008455844274976698,-0.03951640753438738,-0.03889946517132794,-0.059067274820551734,-0.01669185482621521,0.03172995603199524,0.03951751103704737
96,0.25,0,0.6361679277033545,0.642377386597218,0.3664771666226443,0.005236866983992172,0.0057135915371873125,-0.1038226728727116,-0.10513351961740224,-0.12241298307597197,-0.08577659124026799,0.0066658191412898304,0.011193009971975698
96,0.25,1,0.1502051393254078,0.1659245392656885,0.11188154554838547,0.005281471015450734,0.004926955714836367,-0.08247400178943316,-0.08250456231509701,-0.10096472032434323,-0.06282438294625052,0.014798989079281455,0.01891325330871041
96,0.25,2,0.16173080896260217,0.1889284618300735,0.14508698983991053,0.006735263719747309,0.006944907298020553,-0.05846901769172257,-0.05802256143835595,-0.08013624475384458,-0.031883566306307475,0.026247668838550453,0.03238045229772979
97,0.1983470916748047,0,0.6371867125853896,0.642377386597218,0.4160607068770332,0.004495087258376884,0.0057881749773969204,-0.10353149587319836,-0.1043405770468922,-0.12081271868524411,-0.08831584470467051,0.004863840176085432,0.009453498310904251
97,0.1983470916748047,1,0.15418876805051696,0.1659245392656885,0.1183075605367776,0.004808248579593055,0.004166399315636227,-0.10625007999132625,-0.10649087557504638,-0.12189897930085845,-0.08864339719087334,0.010840830400411505,0.014121869189693825
97,0.1983470916748047,2,0.16811783782031853,0.1889284618300735,0.14584570349688875,0.006194634353960282,0.005644320405963299,-0.09277286749322526,-0.09269002571550777,-0.11139498822138026,-0.06809549868665184,0.019677315344779345,0.024274356207570236
98,0.14035087823867798,0,0.6375284414971247,0.642377386597218,0.47633944761764724,0.002510150253506538,0.006631302339883405,-0.10725699908098592,-0.10757812749730924,-0.12225411161552704,-0.09359934371136565,0.0033281342932696134,0.008536929452475306
98,0.14035087823867798,1,0.15871241458808072,0.1659245392656885,0.12846480097505264,0.005077250992940208,0.004057762519551034,-0.12184687529183828,-0.12206945119859428,-0.13516955958497254,-0.1082916812295185,0.006584059933175013,0.00965297108859886
98,0.14035087823867798,2,0.17546753404894844,0.1889284618300735,0.15184908609080594,0.007067946544111692,0.005266693240173481,-0.11826660842355304,-0.11796587570676775,-0.13134881391588069,-0.1046675278761704,0.012136743978771847,0.016157689314240997
99,0.07476635277271271,0,0.6397990584373474,0.642377386597218,0.5503756465914194,-0.001896018613791739,0.008303140746193094,-0.12193365829124211,-0.12204007474649847,-0.13624665927605747,-0.10820874399052101,0.002448349444989617,0.00872662555275383
99,0.07476635277271271,1,0.16155397968395846,0.1659245392656885,0.14370076772320317,0.004187871312353764,0.004541592602663513,-0.11092914405552474,-0.11063007645083982,-0.1209623250662057,-0.10130184244831207,0.0029693736701119633,0.006503376313958142
99,0.07476635277271271,2,0.18043513633892871,0.1889284618300735,0.16520365868200315,0.0067934713390513934,0.005788217782310312,-0.08352716272051383,-0.08247562882006833,-0.09524820783463195,-0.07259643563919418,0.005197782314098731,0.010019053275755141
