step,time,band,target_power,base_power,full_power,gap_power,full_mse,base_mse,base_gap_cross,residual_gap_cross,residual_full_cross,base_gap_correlation,residual_gap_correlation,residual_full_correlation,mse_optimal_scale_from_base,target_second_moment_scale_from_base,target_to_full_power_ratio,gap_to_full_power_ratio
20,0.9696969696969697,all,0.99723038769298,0.4368191287256735,0.47136418980994677,0.03677660323114651,0.5250430972009781,0.5596405918768141,-0.0011157710734366333,-0.0010895537304156377,0.0004115503410275778,-0.008803157392983594,-0.007840890127409506,0.000827269849832581,0.9703737258286844,3.9340778104887533,2.1156261108741874,0.07802163173654489
21,0.9678407350689128,0,0.642377386597218,0.42929232547544416,0.4583075820846716,0.02897123591901618,0.1816421414623619,0.210074546681426,2.2010345105627493e-05,-0.00026941521362999765,0.001213831525092246,0.00019736347279673792,-0.003713900790705203,0.004206991018701234,0.9907005964680589,2.7112610150957037,1.4016294115739498,0.06321352090060729
21,0.9678407350689128,1,0.1659245392656885,0.01280127353628302,0.018593688478404147,0.006583929994292248,0.14803120525903068,0.15380363463191316,-0.0003957575260855606,-0.000405750313568376,-0.0003501772358731614,-0.043108210165403886,-0.012996895418194643,-0.006674650000778611,0.9383726263918162,4.88304809745796,8.923702226075449,0.3540948855811599
21,0.9678407350689128,2,0.1889284618300735,0.004057758672729506,0.005687407203367911,0.0029087646233278974,0.18429713348450605,0.18624773731426103,-0.0006395580463447459,-0.0004790806765644362,-0.0005280394289002288,-0.18615837104744665,-0.02069164764204568,-0.01630984751189589,0.8352975442831385,8.195133034196934,33.21873308424193,0.5114394871542545
21,0.9678407350689128,all,0.99723038769298,0.4461513576844567,0.48258867776644365,0.038463930536636326,0.5139704802058986,0.5501259186276002,-0.001013305227324679,-0.0011542462037628098,0.0003356148603188558,-0.0077352141689742806,-0.00820923212470004,0.0006738814938426376,0.9699914650515654,3.8115599768166835,2.0664189477226094,0.07970334222232116
22,0.9659442724458205,0,0.642377386597218,0.43648903212215373,0.4663958995806752,0.029606340189275215,0.17385534541244851,0.20277809505932964,0.00015026363462311565,-0.00034179559675351356,0.0010630708020471502,0.001321827732251131,-0.004764091312316587,0.0037332820677872464,0.9884553242795836,2.632010855830947,1.377322114484204,0.06347898902175926
22,0.9659442724458205,1,0.1659245392656885,0.014101158981873141,0.020533859640636365,0.007204778141783663,0.14608854473772226,0.15245062836038414,-0.00038603874151021955,-0.0004213474151928409,-0.0003489325563350576,-0.03829950673126087,-0.01298739192480083,-0.006370860801737866,0.9415183359013843,4.644383378756096,8.08053342963955,0.35087305883427083
22,0.9659442724458205,2,0.1889284618300735,0.004521940004565295,0.006450610584693095,0.0032632978402489243,0.18356825452065095,0.1858251688099699,-0.000667313630060562,-0.0005031915881712479,-0.0005452016376352731,-0.17371576802758035,-0.02055920071382277,-0.015843748869727736,0.8458027391907126,7.724535046294866,29.288461820713408,0.5058897599542795
22,0.9659442724458205,all,0.99723038769298,0.45511213110859217,0.49338036980600464,0.0400744161713078,0.5035121446708217,0.5410538922296837,-0.0009030887369476659,-0.0012663346001176023,0.00016893660807681954,-0.006687096923920092,-0.008914764935794354,0.00033894393097401226,0.9684004229854691,3.700618639242391,2.0212202363970975,0.08122418041695684
23,0.9640062597809076,0,0.642377386597218,0.4432605711973565,0.4738486988499062,0.03005057488098828,0.16665943195403088,0.1959514034751919,0.0002687763857807113,-0.0003793018511544233,0.0009346278966404498,0.002328815947761785,-0.0053597387491125794,0.0033258598537279772,0.9873778836958493,2.56518421817668,1.3556592814464898,0.06341808039976689
23,0.9640062597809076,1,0.1659245392656885,0.015447036132172798,0.022493205243563352,0.007798459533319146,0.14411039218612132,0.15105122768,-0.000376145210964296,-0.0004288120162829756,-0.0003395290819980801,-0.03427113945092384,-0.01279130590582429,-0.005963533402846168,0.945013240826491,4.441196378763748,7.3766516363055645,0.3467029020041842
23,0.9640062597809076,2,0.1889284618300735,0.005024254963984731,0.007276826833958694,0.00363825062657952,0.18277030309400288,0.18535835079092067,-0.0006928393783027786,-0.0005251017508260958,-0.0005593340489440379,-0.16205051731981643,-0.020363121094552995,-0.015337247336776421,0.8556719135867319,7.302653255545493,25.963028410735703,0.4999776289303646
23,0.9640062597809076,all,0.99723038769298,0.46373186229351404,0.5036187309274283,0.041487285040886945,0.4935401272341551,0.5323609819461126,-0.0008002082034863633,-0.0013332156182634947,3.576476569833176e-05,-0.005769152557014342,-0.009317119177822436,7.173700032360977e-05,0.9678644766233903,3.6053301542437084,1.9801296624860474,0.082378359844732
24,0.9620253164556962,0,0.642377386597218,0.449638779853899,0.4806662802147912,0.030382413079678372,0.159824314454454,0.18953590769524453,0.0003225436406069093,-0.0003354100215631206,0.0009433959639864042,0.0027595957741324865,-0.004813306056209301,0.0034036959707960147,0.988960389002562,2.508087588714097,1.3364311436828153,0.06320895459132612
24,0.9620253164556962,1,0.1659245392656885,0.016833857880726555,0.024466455012998267,0.008369095667376314,0.142107285282691,0.14961065638635773,-0.0003682492675523008,-0.0004328622590534792,-0.0003246005150003839,-0.031024929076999705,-0.01255169229430969,-0.005504977000807191,0.9482784907405437,4.264945003249483,6.7817155847685315,0.3420640899112713
24,0.9620253164556962,2,0.1889284618300735,0.005565817890101243,0.008165437585034852,0.004031090966520878,0.18191036418284057,0.184845635543752,-0.0007157356357936351,-0.0005479096425968777,-0.0005736699689009583,-0.15110430766439276,-0.020233402576791237,-0.014884822570482995,0.8640790676401522,6.924303183948851,23.137579567852043,0.493677273819205
24,0.9620253164556962,all,0.99723038769298,0.4720384556247268,0.5132981728128243,0.042782599713575564,0.4838419639199856,0.5239921996253543,-0.0007614412627390266,-0.0013161819232134775,4.512548008506201e-05,-0.005358140922576473,-0.009148092979107458,9.05493235063185e-05,0.969235578669245,3.521531217452399,1.9427896698487237,0.0833484356258879
25,0.96,0,0.642377386597218,0.4556568495635247,0.4870677399740089,0.03066247792503418,0.1533728646900272,0.18348103201424237,0.0003742062427249948,-0.000277155199171375,0.0009683909665909596,0.0031658362859515415,-0.004041523803270824,0.0035430867182305523,0.990961095843298,2.4555264656076186,1.3188666254749222,0.06295321042340107
25,0.96,1,0.1659245392656885,0.018256417981888262,0.026457390969426342,0.008922895810314913,0.1400668385431345,0.14813234718167223,-0.0003609614113884163,-0.0004286935386126345,-0.000299845123436171,-0.02828134631691116,-0.012126245702036107,-0.004925562332091639,0.9519557834445335,4.108743694063089,6.271387056169966,0.3372553182067741
25,0.96,2,0.1889284618300735,0.006148025020024761,0.009116402874838059,0.004440280454616641,0.18098723958974006,0.18428514135302976,-0.0007359512999016715,-0.0005711892253890127,-0.0005875903172523067,-0.14085623077975526,-0.020148876160061047,-0.014465681466517527,0.8713619035493272,6.5838153836884254,20.724014112137358,0.4870649658180576
25,0.96,all,0.99723038769298,0.4800612925654377,0.5226415338182733,0.044025654189965735,0.47442694282290176,0.5158985205489444,-0.000722706468565093,-0.0012770379631730222,8.09555259024819e-05,-0.004971193726136772,-0.008836214026196892,0.00016257728480706193,0.9709933222647243,3.443843687494753,1.9080580534950848,0.0842368073358552
26,0.9579288025889968,0,0.642377386597218,0.4613486866995231,0.49311242444673553,0.03086694700323278,0.14730592277192045,0.17774178950639907,0.00044839537198981816,-0.0002155398465788494,0.0009795196892810054,0.003757505621554289,-0.0031964699556015935,0.0036343779848172783,0.993017131025097,2.4072533004805505,1.3026996578274324,0.0625961656469415
26,0.9579288025889968,1,0.1659245392656885,0.01971126172793447,0.028453430235458654,0.009451858906686539,0.13798118517297553,0.1466182512085652,-0.00035484519958117744,-0.0004073964875619396,-0.0002550380713728373,-0.025996992391052975,-0.011281029368289947,-0.004070312603502593,0.956897739208344,3.9708197553279554,5.831442391747671,0.3321869745921754
26,0.9579288025889968,2,0.1889284618300735,0.006772791915580001,0.01012717950698061,0.004862525007013119,0.1799915559022338,0.18367501351895044,-0.0007540687078062547,-0.0005895336001717766,-0.0005951367895704607,-0.1314002309717734,-0.019927442884506163,-0.013939476956931695,0.8787597802949075,6.277591519634678,18.655585368052982,0.48014602719951854
26,0.9579288025889968,all,0.99723038769298,0.4878327403430376,0.5316930341891748,0.04518133091693244,0.4652786638471298,0.5080350542339147,-0.000660518535397614,-0.0012124699343125656,0.00012934482833770744,-0.004449078076703281,-0.008362476289522344,0.00026005308768905545,0.9731643599312793,3.3724057419866087,1.8755754233525812,0.0849763453941679
27,0.9558101472995091,0,0.642377386597218,0.46675118291182116,0.4987039387488039,0.030993234393463354,0.14157969488587696,0.17228340820292942,0.0004797607217597033,-0.0001447605237103744,0.001046876481268555,0.00398885753269089,-0.002185325881300307,0.003939794395399855,0.995329286325118,2.365032543229695,1.2880936697810643,0.062147562883144936
27,0.9558101472995091,1,0.1659245392656885,0.021196819108013187,0.030468623505839787,0.009970375552825317,0.1358638936508214,0.1450691418212955,-0.0003492855774993586,-0.00038256349855458893,-0.00020398894548634416,-0.0240264467433169,-0.0103943118776825,-0.0031705031382016093,0.9616299810846963,3.8451506390048715,5.445751076804847,0.32723419720337343
27,0.9558101472995091,2,0.1889284618300735,0.007442448524102474,0.011204352375671078,0.005300602266743226,0.1789200285638799,0.18301383675134275,-0.000769349207587311,-0.000603396942416845,-0.0005979595547387362,-0.12249066207932591,-0.01959345468224277,-0.013355155558446482,0.8861644560274503,5.998332608417369,16.862059983074904,0.4730842166525265
27,0.9558101472995091,all,0.99723038769298,0.4953904505439368,0.5403769146303148,0.0462642122130319,0.45636361710057827,0.5003663867755677,-0.0006388740633269663,-0.0011307209646818084,0.0002449279810434746,-0.004220062239885875,-0.007781751390664569,0.0004932129852361009,0.9755594894931918,3.30735607118854,1.8454348450011229,0.08561470884573666
28,0.9536423841059603,0,0.642377386597218,0.47190377496713154,0.5039649352547713,0.031090163248336466,0.13622617783767055,0.1670884298000601,0.00048549851965162816,-0.00011395549215365008,0.0010931367523880908,0.004008202762936954,-0.0017510295455012057,0.004171997601265431,0.9963346769444915,2.3260598090739957,1.2746469876370954,0.06169112387277369
28,0.9536423841059603,1,0.1659245392656885,0.022712956861596467,0.03250750189408791,0.010469901745864263,0.13374004734214395,0.14348640743264696,-0.00033767835668641055,-0.00036177086427180427,-0.00016150498527167656,-0.021897527709734608,-0.009667886608539388,-0.0024494207801257673,0.9654465845952462,3.7308260326732485,5.104192250954386,0.32207647883790197
28,0.9536423841059603,2,0.1889284618300735,0.008159247538628733,0.012349334517921307,0.005751478242814301,0.17777812799613457,0.18230012425919995,-0.0007806956317608638,-0.0006147412137671449,-0.0005995003419911882,-0.11396380846982475,-0.019224870598180628,-0.012794652449856456,0.8931159629204577,5.743631701400345,15.29867553234559,0.46573183635666987
28,0.9536423841059603,all,0.99723038769298,0.5027759793673567,0.5488217716667805,0.04731154323701503,0.4477443531759491,0.492874961491907,-0.0006328754687956462,-0.0010904675701925992,0.0003321314251252261,-0.004103433924438599,-0.007492282401985613,0.0006700068526782366,0.9769513421971945,3.2462098905385663,1.8170386802702367,0.0862056603427541
29,0.9514237855946398,0,0.642377386597218,0.4768373221488673,0.5089018064463744,0.031090095589206612,0.13124007300211815,0.16215431903401623,0.00048719435415023327,-8.792489582987173e-05,0.0011177535743627232,0.00400134591843627,-0.0013764726994518037,0.00432509687557284,0.9971719322773521,2.2918765440863638,1.2622816002224362,0.061092523538689256
29,0.9514237855946398,1,0.1659245392656885,0.02425941964759204,0.034529284379914316,0.010928653637392927,0.1316233585093869,0.14187763693917077,-0.0003293944525353254,-0.0003371874983377765,-0.00011405181180634827,-0.02022985389384823,-0.008890407120011733,-0.0016917723237014628,0.9691464740739817,3.6306448982786743,4.805328064146235,0.316503913523042
29,0.9514237855946398,2,0.1889284618300735,0.008925081996494555,0.013549494670314743,0.006204725967563718,0.17657181288086576,0.18153253517084522,-0.0007901566468717647,-0.0006220019654321618,-0.0005964228605535027,-0.10618074975209313,-0.018791859910730895,-0.012193602803748744,0.8997535155164329,5.515010040429299,13.943579921396791,0.4579304334616626
29,0.9514237855946398,all,0.99723038769298,0.5100218237929539,0.5569805854966035,0.04822347519416326,0.4394352443923708,0.4855644911440322,-0.0006323567452568568,-0.00104711435959981,0.0004072789020028722,-0.004032167115076725,-0.007193121898213848,0.0008232361661973553,0.9782862111163952,3.1916839278274045,1.7904221684923725,0.08658017254078477
30,0.9491525423728814,0,0.642377386597218,0.4815584206016865,0.5136099196533905,0.031050006598889013,0.1265584444081469,0.1574706534302095,0.0005007462264075002,-6.889859720615732e-05,0.0011045112678402802,0.004095079581879367,-0.001099091798670126,0.004332193887528281,0.9977810440398225,2.259749393538728,1.2507106308046505,0.06045445270964217
30,0.9491525423728814,1,0.1659245392656885,0.025831083111256703,0.036536441770294914,0.01134898339364554,0.1295208684859972,0.14025039447733434,-0.00032181236730366436,-0.0003097285670357053,-6.638549530180171e-05,-0.018795459236048452,-0.008078540546606595,-0.0009650286368383945,0.9727086950176412,3.541893514898818,4.541343689373427,0.3106209264984463
30,0.9491525423728814,2,0.1889284618300735,0.009740794350364013,0.014806353565745667,0.006661804095756452,0.1753088584227953,0.18071044811949832,-0.0007981224401873988,-0.0006301069739862442,-0.0005933750792337378,-0.09907781168529001,-0.01843811107496093,-0.011646711398775246,0.9054149649360568,5.307495254261988,12.759958823836099,0.44992874620855067
30,0.9491525423728814,all,0.99723038769298,0.5171302980633072,0.5649527149894311,0.049060794088291004,0.4313881713169394,0.47843149602704216,-0.0006191885810835629,-0.0010087341382281068,0.0004447506933047407,-0.003887368044308589,-0.006933863945769504,0.0009008997521718217,0.9794390988369907,3.1408757997421417,1.7651572622527103,0.08684053158184896
31,0.9468267581475128,0,0.642377386597218,0.4860786585477399,0.5180358252255246,0.030953637105994858,0.12220617942512035,0.15301530640135752,0.0005017647858949204,-7.225488086248788e-05,0.001067690973286517,0.004090638098439731,-0.0011748022308086998,0.004243450008922381,0.9976657062749988,2.2309455669245124,1.2400250239789146,0.059751923706279055
31,0.9468267581475128,1,0.1659245392656885,0.02742375498041838,0.0385326730511224,0.011745797637559008,0.12742601144782384,0.1386062432284234,-0.00031843978342749324,-0.00028278294848327334,-1.7072616628865944e-05,-0.017742818203632334,-0.007309419988052334,-0.00024364442291050336,0.9759247556267246,3.461095957996835,4.306073940044379,0.3048269613160634
31,0.9468267581475128,2,0.1889284618300735,0.010607443091316782,0.01612272869147091,0.007124778617594529,0.17397915860055946,0.17983352566079702,-0.0008047465087201999,-0.0006352057482592599,-0.0005867127309784337,-0.09256953001912237,-0.018041810596331764,-0.01107790473219832,0.910845545896594,5.117053389601179,11.718144331859817,0.44190898165790077
31,0.9468267581475128,all,0.99723038769298,0.5241098566194751,0.5726912269681179,0.049824213361148395,0.42361134947350365,0.47145507529057795,-0.0006214215062527728,-0.0009902435776050211,0.00046390562567921734,-0.003845518370141631,-0.0068161323626829435,0.000941858324054769,0.9801252541524883,3.0940223532343474,1.7413055076335164,0.08700013378050601
32,0.9444444444444444,0,0.642377386597218,0.49041376671766557,0.5222364128567278,0.03078574721894256,0.11817419269573293,0.14877241787326057,0.0005184494600598555,-9.37610998477112e-05,0.0009833905223786132,0.004219395646674623,-0.0015544849493504711,0.003958504304116796,0.996954399086665,2.204972113827286,1.2300509324566191,0.0589498289683382
32,0.9444444444444444,1,0.1659245392656885,0.029035152255346475,0.04052809075665209,0.012113117993067135,0.12536721689684782,0.13694749774731463,-0.00031008974588075944,-0.0002664186208019004,1.4615806094298023e-05,-0.016534740272713903,-0.0068366698752661105,0.00020504666391869,0.9780057767988074,3.3873811880966302,4.094062566676779,0.29888202890680077
32,0.9444444444444444,2,0.1889284618300735,0.011525633295946136,0.017498530432249026,0.007589339785340599,0.1725888137734728,0.1789013206580421,-0.0008082213245188541,-0.0006384165236381634,-0.000579441187824159,-0.08641634771024248,-0.0176398869894996,-0.010543923638625776,0.9158798338596837,4.942464304563542,10.796818770671543,0.433712980339982
32,0.9444444444444444,all,0.99723038769298,0.5309745522689582,0.580263034045629,0.050488204997350294,0.41613022336605354,0.4646212362786173,-0.000599861610339758,-0.000998596244287775,0.0004185651406487523,-0.0036636944794950915,-0.00688938306707619,0.0008517967410469955,0.9802211973204399,3.0508098067159937,1.7185833478659316,0.08700917004025481
33,0.9420035149384886,0,0.642377386597218,0.4945745489210367,0.5261977025365923,0.030575019465686637,0.11441009759073495,0.1447288874987862,0.0005240670749344645,-0.00012811469617446392,0.0008847932349453913,0.004261746593315552,-0.0021661244370534865,0.00360607820965349,0.995809824542606,2.1815861371125878,1.2207909375137314,0.058105573852368586
33,0.9420035149384886,1,0.1659245392656885,0.030663476621612062,0.04251899163637063,0.012459644427508465,0.12333522160042776,0.13527682251151418,-0.0003020647063749493,-0.00025902185470183525,3.516301444506098e-05,-0.015453841854385813,-0.006607543413077139,0.0004855691220714229,0.9792111359028861,3.3191668959860587,3.902362988395922,0.2930371569971692
33,0.9420035149384886,2,0.1889284618300735,0.01249617422195115,0.018932018335817702,0.008057178961053069,0.17113833524126676,0.17791304563434096,-0.0008106674235932587,-0.0006412343354114114,-0.0005709458735054795,-0.08079094361781312,-0.017268380614004153,-0.010030505692401088,0.9204145348500982,4.7811751068248505,9.979309045599095,0.4255847854219325
33,0.9420035149384886,all,0.99723038769298,0.5377341997645999,0.5876487125087806,0.05109184285424817,0.40888365443242947,0.45791875564464135,-0.0005886650550337436,-0.0010283708862877106,0.00034901037588497275,-0.003551474023546181,-0.007114987057633784,0.0007119993042245935,0.979872112086045,3.010465852136516,1.6969838722791033,0.08694283126415385
34,0.9395017793594306,0,0.642377386597218,0.4985667290195579,0.5299084746511653,0.03032680217802408,0.11086173759031226,0.14086575101100607,0.000507471726791664,-0.0001613944318634708,0.000803587177870213,0.004127023057121941,-0.0027834562378324665,0.0033154442177639226,0.9946781585834189,2.160951504445486,1.2122421461934347,0.057230264524431286
34,0.9395017793594306,1,0.1659245392656885,0.03230618581415001,0.04450153280140512,0.01277682249224199,0.12133910782722523,0.13359359474270605,-0.0002907377524934418,-0.0002611676156369924,4.194931852907757e-05,-0.014310247824755245,-0.006632961779915859,0.0005708697443973238,0.9795592671185992,3.2566982209770994,3.728512903278008,0.287109717080095
34,0.9395017793594306,2,0.1889284618300735,0.013520353338435598,0.020421324681592523,0.00852311326070776,0.16963387490977766,0.17686704268999165,-0.0008110709587754172,-0.0006449728105941688,-0.0005633688806483406,-0.07555543333195602,-0.016962348656356315,-0.00957182185694105,0.9243266174148423,4.63270933034405,9.251528232170502,0.4173633882032328
34,0.9395017793594306,all,0.99723038769298,0.5443932681721435,0.594831332134163,0.05162673793097383,0.40183472032731515,0.45132638844370376,-0.0005943369844771951,-0.001067534858094632,0.00028216761575095006,-0.0035451861254620506,-0.007411753941804201,0.0005771471039244203,0.9793220547941272,2.973184116144633,1.6764927027550338,0.0867922302373432
35,0.936936936936937,0,0.642377386597218,0.5023963128105606,0.5334166416578228,0.030070768470068288,0.10746692130487645,0.1371639598000911,0.00047478018859692384,-0.00018686485858765423,0.000746911817259388,0.003862754467994267,-0.00328713824589343,0.003119598095669657,0.9937858302898492,2.1418265984561553,1.204269489232193,0.05637388510529101
35,0.936936936936937,1,0.1659245392656885,0.033961667050334654,0.04647951330298383,0.013071183811462106,0.11935651432941086,0.13189682955271564,-0.00027666877940646373,-0.00026543436390902286,4.425581664690981e-05,-0.013131314203143046,-0.006720113723750129,0.000594177920658868,0.9796931656889207,3.1986114088970536,3.5698424418535533,0.2812246274236047
35,0.936936936936937,2,0.1889284618300735,0.014599328892245467,0.021965998346331617,0.008986586335595348,0.16807042429354624,0.17576143777841935,-0.000809958440754599,-0.00064778642099661,-0.0005539804049021768,-0.07071294323261575,-0.016668204353117638,-0.009117447722882283,0.9279162969334901,4.495460478365618,8.600950380278304,0.40911349413336057
35,0.936936936936937,all,0.99723038769298,0.5509573087531408,0.6018621533071382,0.05212853861712574,0.39489385992783355,0.4448222271312261,-0.0006118470315641389,-0.001100085643493287,0.00023718722900412104,-0.0036103234153851724,-0.007667407255395092,0.00048652212340779334,0.978896672097923,2.937681639794941,1.6569082840869047,0.0866120893807454
36,0.9343065693430657,0,0.642377386597218,0.5060715556544437,0.536745486286236,0.0297839178592767,0.1042662178115279,0.13360875665966887,0.00044500638625777356,-0.00022068939673403065,0.000682841249727062,0.003624677457288954,-0.003960214820556169,0.0028864479999756447,0.9925903167683733,2.1243844783695773,1.1968007240113996,0.05548983386027677
36,0.9343065693430657,1,0.1659245392656885,0.035629274695793356,0.04843794352746045,0.01333493396009544,0.11740572157941642,0.13018761506100418,-0.00026313256421417464,-0.0002765203872829858,4.043707940581953e-05,-0.012071901204551884,-0.0069885502270994465,0.0005362191273579684,0.9792634603133042,3.1456502373455386,3.4255075088318425,0.2752993415696023
36,0.9343065693430657,2,0.1889284618300735,0.015734247346699703,0.023569212540678564,0.009446697130442772,0.16645310611784225,0.17459517365205102,-0.0008058659682319558,-0.000652314553510891,-0.0005469284142236575,-0.06609975251864927,-0.016450197644675126,-0.008731965242092294,0.930947870509286,4.3679594586835515,8.01590046778178,0.4008066503765679
36,0.9343065693430657,all,0.99723038769298,0.5574350776969368,0.608752642354375,0.05256554894981491,0.38812504550878657,0.43839154537272407,-0.0006239921461883569,-0.0011495243375279074,0.00017634991490922403,-0.0036452840421583696,-0.008047884486349816,0.00036280143031885607,0.9781316021520983,2.9044039409681726,1.638153690530446,0.08634960292987898
37,0.9316081330868762,0,0.642377386597218,0.5095983002829598,0.5398861559806392,0.029435236699100642,0.10123238639789633,0.13018735899822786,0.0004263094992893457,-0.00024013217672802512,0.0006294221093412489,0.003480785477597616,-0.004399029293630646,0.0026923477956605074,0.9918420164518208,2.1094517765931298,1.1898385974176642,0.054521191871710485
37,0.9316081330868762,1,0.1659245392656885,0.0373080094375382,0.05037138562875043,0.013565884149329577,0.11546929169344367,0.12846642768272432,-0.0002512539790586743,-0.0002843741084053164,4.193097174720606e-05,-0.011168320213603077,-0.007185098885137162,0.0005498063197243356,0.9790375544067011,3.097680606458484,3.2940237238775483,0.26931727170091163
37,0.9316081330868762,2,0.1889284618300735,0.016925233132724316,0.025226354744518176,0.00990116634648075,0.16477314481744543,0.17336736494326033,-0.0008000223673434448,-0.0006534729507947645,-0.0005355188659450505,-0.06180044767605257,-0.016178610582859795,-0.008306236848763618,0.9340004068281276,4.2495591049433505,7.489328670093672,0.392492948218463
37,0.9316081330868762,all,0.99723038769298,0.5638315428532223,0.6154838963539078,0.05290228719491097,0.3814748229087854,0.4320211516242125,-0.0006249668471127734,-0.001177979235928106,0.00013583421514340444,-0.0036186374307870923,-0.008292156132340965,0.0002803289113525785,0.9777329242573576,2.87408196472414,1.6202379844550234,0.08595234986374325
38,0.9288389513108615,0,0.642377386597218,0.5129830632613448,0.542861897702096,0.029057422475489147,0.09832403613472707,0.12688945628178772,0.0004107059826310433,-0.0002460009443119304,0.0005957263801974477,0.0033639611531106413,-0.004602336632444646,0.002578530679252223,0.9915339722744011,2.096139524873373,1.1833164002048504,0.05352636204251503
38,0.9288389513108615,1,0.1659245392656885,0.03899886533326935,0.05228337073276634,0.01376507946952188,0.11354500564266345,0.12673380255728262,-0.00024028703501244308,-0.00028814143017008575,4.8081445129355416e-05,-0.010370865245857055,-0.00728840215398708,0.0006240389604088816,0.9790672163711022,3.054090997588254,3.173562395465495,0.263278347906808
38,0.9288389513108615,2,0.1889284618300735,0.01817324203989301,0.02693750327671296,0.0103488787774495,0.1630337534334103,0.17207661315478617,-0.0007923087703147758,-0.0006530096717520806,-0.0005213974400248844,-0.05777388970650563,-0.015897696444415427,-0.007867766470002379,0.9369004424735357,4.1392852717873,7.013584736837847,0.38418106797581125
38,0.9288389513108615,all,0.99723038769298,0.5701551706345072,0.6220827717115753,0.053171380722460526,0.37490279521080083,0.4256998719938565,-0.0006218898226961755,-0.0011871520462340968,0.00012241038530191872,-0.0035717244522516694,-0.008408296877213357,0.0002534748289989593,0.9776731010159263,2.845807333321119,1.6030509653068152,0.08547316071166346
39,0.9259962049335864,0,0.642377386597218,0.51623436589216,0.5457007235672791,0.02866463562259014,0.0955277447028493,0.12370828986968263,0.0004008610262644652,-0.0002420452945930407,0.000574459163544816,0.003295316744129113,-0.004625499828542153,0.002516037642795069,0.9915559612276289,2.083834658807919,1.177160591611383,0.052528124638002424
39,0.9259962049335864,1,0.1659245392656885,0.04070233327865935,0.054181945606615045,0.013940820801053633,0.11162187103036558,0.12499205997301033,-0.00023060423654897022,-0.00028531604089465645,6.036131435394054e-05,-0.009680849226606092,-0.007232815179479829,0.0007761698002483083,0.9795337702875363,3.0136546548586245,3.062358455533772,0.25729642309765277
39,0.9259962049335864,2,0.1889284618300735,0.019479865085713755,0.028703469523861713,0.010787619161192197,0.16123111817069002,0.17072253500373336,-0.000782007361522119,-0.0006481009794718773,-0.0005030629322391178,-0.05394548052895428,-0.01554015842178386,-0.0073948724477653546,0.9399217779393454,4.036447137493504,6.582077531533735,0.37582979828359264
39,0.9259962049335864,all,0.99723038769298,0.5764165642565331,0.6285861386977558,0.05339307558483597,0.3683807339039049,0.4194228848464263,-0.0006117505718066241,-0.0011754623149595744,0.0001317575456596387,-0.0034870942734743626,-0.008381423527921575,0.0002738070599623592,0.9779847423643561,2.818869454276303,1.5864657622882774,0.08494154149732064
40,0.923076923076923,0,0.642377386597218,0.5193623284321802,0.5484114476130344,0.028274254780626507,0.09284644059516722,0.12063636989478255,0.0003874322001138353,-0.00024216263110510283,0.0005597491945081856,0.003197163944441462,-0.004726383021164307,0.002480604869441122,0.9914352249782006,2.0721946681612984,1.1713420450889038,0.051556645842624996
40,0.923076923076923,1,0.1659245392656885,0.042417515866191025,0.05607390994737216,0.014104176896353238,0.10970318836916704,0.1232430217860383,-0.00022389140758605208,-0.0002821715690011217,7.372047457465669e-05,-0.009153579084705703,-0.007173477739191477,0.0009399355538025517,0.9799937585103545,2.975100590397056,2.9590328090446345,0.25152832947783793
40,0.923076923076923,2,0.1889284618300735,0.020846457737889068,0.030533194556483068,0.011223315249253574,0.15936619949206943,0.16930534043785883,-0.0007682892153297871,-0.0006420873333983224,-0.0004854661092394963,-0.050228246992522645,-0.015182224662040849,-0.006959446272909878,0.9427898692018808,3.938962689209815,6.187641502122437,0.36757749761465897
40,0.923076923076923,all,0.99723038769298,0.5826263020362603,0.6350185521168896,0.05360174692623332,0.3619158284564037,0.4131847321186797,-0.0006047484228020039,-0.001166421533504547,0.000148003559843346,-0.0034220805601001755,-0.008374565196355785,0.0003087273932124908,0.9782391134544594,2.79247373166689,1.570395674848594,0.08440973377478064
41,0.9200779727095516,0,0.642377386597218,0.5223775609279073,0.5509999833448092,0.027873103034835367,0.09029146820103051,0.11766594591608737,0.00037465969103323005,-0.0002493126832199266,0.0005429675256891642,0.003104931718458467,-0.0049696791990327055,0.0024343033979954652,0.9910554385384239,2.061504194971115,1.1658392123675,0.0505863954217086
41,0.9200779727095516,1,0.1659245392656885,0.04414324600520558,0.05795691746789089,0.014245087648305343,0.10781413246513694,0.12148761431672028,-0.00021570809281001857,-0.000285802778503097,7.674466633034172e-05,-0.00860204566157319,-0.007292829115768459,0.0009708624774360594,0.9799367483332335,2.939049611144912,2.862894482916789,0.24578753099140171
41,0.9200779727095516,2,0.1889284618300735,0.022273686613061727,0.03241438513032335,0.011645516382941423,0.15745721132407198,0.16782496425730642,-0.0007524089328398986,-0.0006388815886939625,-0.0004715673121609143,-0.046717383922670316,-0.014919687258599913,-0.00660075360525803,0.9451392649595334,3.8481014766460815,5.828537578932284,0.35927000731681785
41,0.9200779727095516,all,0.99723038769298,0.5887944935461746,0.6413712859430234,0.053763707066082134,0.3555628119902394,0.40697852449011407,-0.0005934573346166871,-0.001173997050416986,0.0001481448798585916,-0.0033355160038121834,-0.008491105493884921,0.0003102228073381091,0.978163762982824,2.767302364434517,1.5548410250807043,0.08382618343606088
