group,model,bank,phase,method,samples,head_training_steps,endpoint_step,weights,coefficient_type,coefficient,alpha,omega,seed,kappa,time_shift,solver,sampling_steps,fid,inception_score,sfid,full_calls,extra_prefix_calls,seconds,valid,first_1000_reused,reused,checkpoint_sha256,samples_sha256,source_file,source_row,source_sha256,source_output
RAE_heads50K,raev2,rae_heads_balanced1k,balanced_1000,mlp8_w1p2000,1000,50000,,,w: W+w*(S-W),1.2,,,,,,,,38.589622138217635,55.15980911254883,,100,0,639.27790027624,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_50k_20260914/results.csv,31,d9f1383d0ddb4e4f634a8dfac9e0bd5a48b2cb7a6e7ed139317bf52f811376bc,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/balanced_1000/mlp8_w1p2000
RAE_heads50K,raev2,rae_heads_balanced1k,balanced_1000,mlp8_w1p4000,1000,50000,,,w: W+w*(S-W),1.4,,,,,,,,38.703415227418645,58.01680068969726,,100,0,639.1342125413939,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_50k_20260914/results.csv,32,d9f1383d0ddb4e4f634a8dfac9e0bd5a48b2cb7a6e7ed139317bf52f811376bc,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/balanced_1000/mlp8_w1p4000
RAE_heads50K,raev2,rae_heads_balanced1k,balanced_1000,mlp8_w1p6000,1000,50000,,,w: W+w*(S-W),1.6,,,,,,,,38.896402489374736,59.27175025939941,,100,0,638.247801930178,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_50k_20260914/results.csv,33,d9f1383d0ddb4e4f634a8dfac9e0bd5a48b2cb7a6e7ed139317bf52f811376bc,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/balanced_1000/mlp8_w1p6000
RAE_heads50K,raev2,rae_heads_balanced1k,balanced_1000,mlp8_w1p7800,1000,50000,,,w: W+w*(S-W),1.78,,,,,,,,39.375085259198386,59.657741165161134,,100,0,638.2405534903519,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_50k_20260914/results.csv,34,d9f1383d0ddb4e4f634a8dfac9e0bd5a48b2cb7a6e7ed139317bf52f811376bc,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/balanced_1000/mlp8_w1p7800
RAE_heads50K,raev2,rae_heads_balanced1k,balanced_1000,mlp8_w2p0000,1000,50000,,,w: W+w*(S-W),2.0,,,,,,,,40.05900975742202,59.610883712768555,,100,0,638.4867005720735,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_50k_20260914/results.csv,35,d9f1383d0ddb4e4f634a8dfac9e0bd5a48b2cb7a6e7ed139317bf52f811376bc,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/balanced_1000/mlp8_w2p0000
RAE_heads50K,raev2,rae_heads_balanced1k,balanced_1000,mlp8_w2p4000,1000,50000,,,w: W+w*(S-W),2.4,,,,,,,,42.55143004424241,53.670610427856445,,100,0,638.3922416451387,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_50k_20260914/results.csv,36,d9f1383d0ddb4e4f634a8dfac9e0bd5a48b2cb7a6e7ed139317bf52f811376bc,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/balanced_1000/mlp8_w2p4000
RAE_heads50K,raev2,rae_heads_balanced1k,balanced_1000,mlp8_w3p0000,1000,50000,,,w: W+w*(S-W),3.0,,,,,,,,55.60857222018171,36.76978225708008,,100,0,638.0340162306093,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_50k_20260914/results.csv,37,d9f1383d0ddb4e4f634a8dfac9e0bd5a48b2cb7a6e7ed139317bf52f811376bc,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/balanced_1000/mlp8_w3p0000
RAE_heads50K,raev2,rae_heads_balanced1k,balanced_refine_1000,incumbent_w1p1000,1000,,,,w: W+w*(S-W),1.1,,,,,,,,38.78501344179131,53.62815055847168,,100,0,632.3712212652899,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_50k_20260914/results.csv,38,d9f1383d0ddb4e4f634a8dfac9e0bd5a48b2cb7a6e7ed139317bf52f811376bc,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/balanced_refine_1000/incumbent_w1p1000
RAE_heads50K,raev2,rae_heads_balanced1k,balanced_refine_1000,incumbent_w1p3000,1000,,,,w: W+w*(S-W),1.2999999999999998,,,,,,,,38.634603618632525,55.24052352905274,,100,0,636.1142507595941,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_50k_20260914/results.csv,39,d9f1383d0ddb4e4f634a8dfac9e0bd5a48b2cb7a6e7ed139317bf52f811376bc,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/balanced_refine_1000/incumbent_w1p3000
RAE_heads50K,raev2,rae_heads_balanced1k,balanced_refine_1000,native4_w1p1000,1000,50000,,,w: W+w*(S-W),1.1,,,,,,,,38.06795303705246,58.535165023803714,,100,0,641.0261653847992,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_50k_20260914/results.csv,40,d9f1383d0ddb4e4f634a8dfac9e0bd5a48b2cb7a6e7ed139317bf52f811376bc,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/balanced_refine_1000/native4_w1p1000
RAE_heads50K,raev2,rae_heads_balanced1k,balanced_refine_1000,native4_w1p3000,1000,50000,,,w: W+w*(S-W),1.2999999999999998,,,,,,,,39.82655431045737,63.37722625732422,,100,0,640.8094686716795,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_50k_20260914/results.csv,41,d9f1383d0ddb4e4f634a8dfac9e0bd5a48b2cb7a6e7ed139317bf52f811376bc,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/balanced_refine_1000/native4_w1p3000
RAE_heads50K,raev2,rae_heads_balanced1k,balanced_refine_1000,mlp4_w1p1000,1000,50000,,,w: W+w*(S-W),1.1,,,,,,,,38.36218834210757,56.436122512817384,,100,0,639.1930064936168,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_50k_20260914/results.csv,42,d9f1383d0ddb4e4f634a8dfac9e0bd5a48b2cb7a6e7ed139317bf52f811376bc,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/balanced_refine_1000/mlp4_w1p1000
RAE_heads50K,raev2,rae_heads_balanced1k,balanced_refine_1000,mlp4_w1p3000,1000,50000,,,w: W+w*(S-W),1.2999999999999998,,,,,,,,39.22812621789819,59.43167304992676,,100,0,639.4739086860791,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_50k_20260914/results.csv,43,d9f1383d0ddb4e4f634a8dfac9e0bd5a48b2cb7a6e7ed139317bf52f811376bc,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/balanced_refine_1000/mlp4_w1p3000
RAE_heads50K,raev2,rae_heads_balanced1k,balanced_refine_1000,mlp8_w1p1000,1000,50000,,,w: W+w*(S-W),1.1,,,,,,,,38.732420865017275,54.93411712646484,,100,0,638.9817968793213,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_50k_20260914/results.csv,44,d9f1383d0ddb4e4f634a8dfac9e0bd5a48b2cb7a6e7ed139317bf52f811376bc,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/balanced_refine_1000/mlp8_w1p1000
RAE_heads50K,raev2,rae_heads_balanced1k,balanced_refine_1000,mlp8_w1p3000,1000,50000,,,w: W+w*(S-W),1.2999999999999998,,,,,,,,38.5164685232229,57.293358993530276,,100,0,638.1388502595946,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_50k_20260914/results.csv,45,d9f1383d0ddb4e4f634a8dfac9e0bd5a48b2cb7a6e7ed139317bf52f811376bc,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/balanced_refine_1000/mlp8_w1p3000
RAE_heads50K,raev2,rae_heads5k,confirm_5k,incumbent_w1p2000,5000,,,,w: W+w*(S-W),1.2,,,,,,,,7.124839100568465,147.84324798583984,,100,0,3172.859954372514,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_50k_20260914/results.csv,46,d9f1383d0ddb4e4f634a8dfac9e0bd5a48b2cb7a6e7ed139317bf52f811376bc,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/confirm_5k/incumbent_w1p2000
RAE_heads50K,raev2,rae_heads5k,confirm_5k,native4_w1p1000,5000,50000,,,w: W+w*(S-W),1.1,,,,,,,,7.32825371392795,159.3137420654297,,100,0,3214.586458107922,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_50k_20260914/results.csv,47,d9f1383d0ddb4e4f634a8dfac9e0bd5a48b2cb7a6e7ed139317bf52f811376bc,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/confirm_5k/native4_w1p1000
RAE_heads50K,raev2,rae_heads5k,confirm_5k,mlp4_w1p1000,5000,50000,,,w: W+w*(S-W),1.1,,,,,,,,7.275419313531188,152.4260009765625,,100,0,3224.088449660223,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_50k_20260914/results.csv,48,d9f1383d0ddb4e4f634a8dfac9e0bd5a48b2cb7a6e7ed139317bf52f811376bc,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/confirm_5k/mlp4_w1p1000
RAE_heads50K,raev2,rae_heads5k,confirm_5k,mlp8_w1p3000,5000,50000,,,w: W+w*(S-W),1.2999999999999998,,,,,,,,7.058280012515297,154.6864471435547,,100,0,3230.6945583168417,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_50k_20260914/results.csv,49,d9f1383d0ddb4e4f634a8dfac9e0bd5a48b2cb7a6e7ed139317bf52f811376bc,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/confirm_5k/mlp8_w1p3000
RAE_heads5K_scan,raev2,rae_heads5k,grid_5k,incumbent_w1p0000,5000,,,,w: W+w*(S-W),1.0,,,,,,,,7.456110616907267,141.6372299194336,,100,0,3195.155855302699,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_5k_selection_20260914/results.csv,2,df126b325b3fb5ffaca8acd9787caf785837a24441d98817e6306edd270fc2b7,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/grid_5k/incumbent_w1p0000
RAE_heads5K_scan,raev2,rae_heads5k,grid_5k,incumbent_w1p2000,5000,,,,w: W+w*(S-W),1.2,,,,,,,,7.124839100568465,147.84324798583984,,100,0,3172.859954372514,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_5k_selection_20260914/results.csv,3,df126b325b3fb5ffaca8acd9787caf785837a24441d98817e6306edd270fc2b7,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/grid_5k/incumbent_w1p2000
RAE_heads5K_scan,raev2,rae_heads5k,grid_5k,incumbent_w1p4000,5000,,,,w: W+w*(S-W),1.4,,,,,,,,6.9865560367260855,152.1898620605469,,100,0,3187.4053741204552,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_5k_selection_20260914/results.csv,4,df126b325b3fb5ffaca8acd9787caf785837a24441d98817e6306edd270fc2b7,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/grid_5k/incumbent_w1p4000
RAE_heads5K_scan,raev2,rae_heads5k,grid_5k,incumbent_w1p6000,5000,,,,w: W+w*(S-W),1.6,,,,,,,,6.97163417614604,156.1724624633789,,100,0,3210.8325816276483,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_5k_selection_20260914/results.csv,5,df126b325b3fb5ffaca8acd9787caf785837a24441d98817e6306edd270fc2b7,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/grid_5k/incumbent_w1p6000
RAE_heads5K_scan,raev2,rae_heads5k,grid_5k,incumbent_w1p8000,5000,,,,w: W+w*(S-W),1.8,,,,,,,,6.943104222749525,156.9864532470703,,100,0,3216.4371055518277,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_5k_selection_20260914/results.csv,6,df126b325b3fb5ffaca8acd9787caf785837a24441d98817e6306edd270fc2b7,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/grid_5k/incumbent_w1p8000
RAE_heads5K_scan,raev2,rae_heads5k,grid_5k,incumbent_w2p0000,5000,,,,w: W+w*(S-W),2.0,,,,,,,,6.936133468988601,157.64393157958983,,100,0,3214.356086261105,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_5k_selection_20260914/results.csv,7,df126b325b3fb5ffaca8acd9787caf785837a24441d98817e6306edd270fc2b7,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/grid_5k/incumbent_w2p0000
RAE_heads5K_scan,raev2,rae_heads5k,grid_5k,native4_w1p2000,5000,50000,,,w: W+w*(S-W),1.2,,,,,,,,8.155971749763182,169.74706115722657,,100,0,3239.613108078949,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_5k_selection_20260914/results.csv,8,df126b325b3fb5ffaca8acd9787caf785837a24441d98817e6306edd270fc2b7,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/grid_5k/native4_w1p2000
RAE_heads5K_scan,raev2,rae_heads5k,grid_5k,native4_w1p4000,5000,50000,,,w: W+w*(S-W),1.4,,,,,,,,10.216183386795251,184.48863830566407,,100,0,3239.9235988864675,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_5k_selection_20260914/results.csv,9,df126b325b3fb5ffaca8acd9787caf785837a24441d98817e6306edd270fc2b7,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/grid_5k/native4_w1p4000
RAE_heads5K_scan,raev2,rae_heads5k,grid_5k,native4_w1p6000,5000,50000,,,w: W+w*(S-W),1.6,,,,,,,,11.33430382178858,173.4240463256836,,100,0,3240.929820797406,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_5k_selection_20260914/results.csv,10,df126b325b3fb5ffaca8acd9787caf785837a24441d98817e6306edd270fc2b7,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/grid_5k/native4_w1p6000
RAE_heads5K_scan,raev2,rae_heads5k,grid_5k,native4_w1p8000,5000,50000,,,w: W+w*(S-W),1.8,,,,,,,,19.06331443546219,110.98291473388672,,100,0,3236.8879041145556,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_5k_selection_20260914/results.csv,11,df126b325b3fb5ffaca8acd9787caf785837a24441d98817e6306edd270fc2b7,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/grid_5k/native4_w1p8000
RAE_heads5K_scan,raev2,rae_heads5k,grid_5k,native4_w2p0000,5000,50000,,,w: W+w*(S-W),2.0,,,,,,,,47.7433255012653,41.621287155151364,,100,0,3233.0188842131756,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_5k_selection_20260914/results.csv,12,df126b325b3fb5ffaca8acd9787caf785837a24441d98817e6306edd270fc2b7,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/grid_5k/native4_w2p0000
RAE_heads5K_scan,raev2,rae_heads5k,grid_5k,mlp4_w1p2000,5000,50000,,,w: W+w*(S-W),1.2,,,,,,,,7.510678606592364,159.57622375488282,,100,0,3217.821919834707,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_5k_selection_20260914/results.csv,13,df126b325b3fb5ffaca8acd9787caf785837a24441d98817e6306edd270fc2b7,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/grid_5k/mlp4_w1p2000
RAE_heads5K_scan,raev2,rae_heads5k,grid_5k,mlp4_w1p4000,5000,50000,,,w: W+w*(S-W),1.4,,,,,,,,8.735755453699255,165.41436767578125,,100,0,3216.723507313989,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_5k_selection_20260914/results.csv,14,df126b325b3fb5ffaca8acd9787caf785837a24441d98817e6306edd270fc2b7,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/grid_5k/mlp4_w1p4000
RAE_heads5K_scan,raev2,rae_heads5k,grid_5k,mlp4_w1p6000,5000,50000,,,w: W+w*(S-W),1.6,,,,,,,,9.964508486032287,160.5011779785156,,100,0,3218.7847066754475,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_5k_selection_20260914/results.csv,15,df126b325b3fb5ffaca8acd9787caf785837a24441d98817e6306edd270fc2b7,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/grid_5k/mlp4_w1p6000
RAE_heads5K_scan,raev2,rae_heads5k,grid_5k,mlp4_w1p8000,5000,50000,,,w: W+w*(S-W),1.8,,,,,,,,11.443496732974893,147.25816192626954,,100,0,3213.655212779995,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_5k_selection_20260914/results.csv,16,df126b325b3fb5ffaca8acd9787caf785837a24441d98817e6306edd270fc2b7,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/grid_5k/mlp4_w1p8000
RAE_heads5K_scan,raev2,rae_heads5k,grid_5k,mlp8_w1p2000,5000,50000,,,w: W+w*(S-W),1.2,,,,,,,,7.1510451641495365,151.78521881103515,,100,0,3201.825180951506,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_5k_selection_20260914/results.csv,17,df126b325b3fb5ffaca8acd9787caf785837a24441d98817e6306edd270fc2b7,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/grid_5k/mlp8_w1p2000
RAE_heads5K_scan,raev2,rae_heads5k,grid_5k,mlp8_w1p4000,5000,50000,,,w: W+w*(S-W),1.4,,,,,,,,7.0826906557983875,158.09637145996095,,100,0,3218.2540250690654,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_5k_selection_20260914/results.csv,18,df126b325b3fb5ffaca8acd9787caf785837a24441d98817e6306edd270fc2b7,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/grid_5k/mlp8_w1p4000
RAE_heads5K_scan,raev2,rae_heads5k,grid_5k,mlp8_w1p6000,5000,50000,,,w: W+w*(S-W),1.6,,,,,,,,7.1978160278607675,161.8747085571289,,100,0,3220.270104012452,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_5k_selection_20260914/results.csv,19,df126b325b3fb5ffaca8acd9787caf785837a24441d98817e6306edd270fc2b7,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/grid_5k/mlp8_w1p6000
RAE_heads5K_scan,raev2,rae_heads5k,grid_5k,mlp8_w1p8000,5000,50000,,,w: W+w*(S-W),1.8,,,,,,,,7.367296515356998,161.86976013183593,,100,0,3217.786606079899,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_5k_selection_20260914/results.csv,20,df126b325b3fb5ffaca8acd9787caf785837a24441d98817e6306edd270fc2b7,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/grid_5k/mlp8_w1p8000
RAE_heads5K_scan,raev2,rae_heads5k,mlp8_refine_5k,mlp8_w1p2500,5000,50000,,,w: W+w*(S-W),1.25,,,,,,,,7.112037512384404,152.62396545410155,,100,0,3206.351684096735,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_5k_selection_20260914/results.csv,21,df126b325b3fb5ffaca8acd9787caf785837a24441d98817e6306edd270fc2b7,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/mlp8_refine_5k/mlp8_w1p2500
RAE_heads5K_scan,raev2,rae_heads5k,mlp8_refine_5k,mlp8_w1p3000,5000,50000,,,w: W+w*(S-W),1.2999999999999998,,,,,,,,7.058280012515297,154.6864471435547,,100,0,3230.6945583168417,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_5k_selection_20260914/results.csv,22,df126b325b3fb5ffaca8acd9787caf785837a24441d98817e6306edd270fc2b7,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/mlp8_refine_5k/mlp8_w1p3000
RAE_heads5K_scan,raev2,rae_heads5k,mlp8_refine_5k,mlp8_w1p3500,5000,50000,,,w: W+w*(S-W),1.35,,,,,,,,7.050632190207239,156.30923919677736,,100,0,3220.7669855854474,True,,,,,/home/zhoushunyu/eqvae/docs/data/raev2_shallow_ig_5k_selection_20260914/results.csv,23,df126b325b3fb5ffaca8acd9787caf785837a24441d98817e6306edd270fc2b7,/home/zhoushunyu/data/eqvae/experiments/raev2_shallow_ig_20260914/mlp8_refine_5k/mlp8_w1p3500
IG_SG_SiT,sit_small,ig_sg_seed2026091407,,ig,1000,,,,omega: IG+omega*(S-Sref),0.0,,,,,,,,65.4938018407928,35.9336051940918,207.6484318582701,128,,67.56264484813437,True,,False,,,/home/zhoushunyu/eqvae/docs/data/ig_sg_20260914/sit_small/results.csv,2,421dffe1186d4e498ede670e3de60e788bcf65f0f4b1b3d19d007110bd1b9d33,/home/zhoushunyu/data/eqvae/experiments/ig_sg_20260914/screen_1k/sit_small/ig
IG_SG_SiT,sit_small,ig_sg_seed2026091407,,ig_sg_w1,1000,,,,omega: IG+omega*(S-Sref),1.0,,,,,,,,66.11923446648495,34.90444564819336,208.94518188365373,255,,119.44419892178848,True,,False,,,/home/zhoushunyu/eqvae/docs/data/ig_sg_20260914/sit_small/results.csv,3,421dffe1186d4e498ede670e3de60e788bcf65f0f4b1b3d19d007110bd1b9d33,/home/zhoushunyu/data/eqvae/experiments/ig_sg_20260914/screen_1k/sit_small/ig_sg_w1
IG_SG_SiT,sit_small,ig_sg_seed2026091407,,ig_log_k02_w1,1000,,,,omega: IG+omega*(S-Sref),1.0,,,,,,,,67.3417068233473,34.37662887573242,209.18922423238246,382,,170.69101470382884,True,,False,,,/home/zhoushunyu/eqvae/docs/data/ig_sg_20260914/sit_small/results.csv,4,421dffe1186d4e498ede670e3de60e788bcf65f0f4b1b3d19d007110bd1b9d33,/home/zhoushunyu/data/eqvae/experiments/ig_sg_20260914/screen_1k/sit_small/ig_log_k02_w1
IG_SG_SiT,sit_small,ig_sg_seed2026091407,,ig_sg_cost,1000,,,,omega: IG+omega*(S-Sref),0.0,,,,,,,,65.57835574456544,36.23917770385742,207.77426966909934,256,,120.03530636709183,True,,False,,,/home/zhoushunyu/eqvae/docs/data/ig_sg_20260914/sit_small/results.csv,5,421dffe1186d4e498ede670e3de60e788bcf65f0f4b1b3d19d007110bd1b9d33,/home/zhoushunyu/data/eqvae/experiments/ig_sg_20260914/screen_1k/sit_small/ig_sg_cost
IG_SG_SiT,sit_small,ig_sg_seed2026091407,,ig_log_cost,1000,,,,omega: IG+omega*(S-Sref),0.0,,,,,,,,65.58395794171423,36.101768493652344,207.87248032258742,382,,172.48112970590591,True,,False,,,/home/zhoushunyu/eqvae/docs/data/ig_sg_20260914/sit_small/results.csv,6,421dffe1186d4e498ede670e3de60e788bcf65f0f4b1b3d19d007110bd1b9d33,/home/zhoushunyu/data/eqvae/experiments/ig_sg_20260914/screen_1k/sit_small/ig_log_cost
IG_SG_JiT,jit,ig_sg_seed2026091407,,ig,1000,,,,omega: IG+omega*(S-Sref),0.0,,,,,,,,55.508871074065496,32.03844356536865,,100,,159.186275402084,True,,False,,,/home/zhoushunyu/eqvae/docs/data/ig_sg_20260914/jit/results.csv,2,f3faf6b5666f08ba8b941a7a2bf369925427db4b5edf6855bfbb48bac052901a,/home/zhoushunyu/data/eqvae/experiments/ig_sg_20260914/screen_1k/jit/ig
IG_SG_JiT,jit,ig_sg_seed2026091407,,ig_sg_w1,1000,,,,omega: IG+omega*(S-Sref),1.0,,,,,,,,55.29853165278729,31.86620330810547,,199,,318.9764200951904,True,,False,,,/home/zhoushunyu/eqvae/docs/data/ig_sg_20260914/jit/results.csv,3,f3faf6b5666f08ba8b941a7a2bf369925427db4b5edf6855bfbb48bac052901a,/home/zhoushunyu/data/eqvae/experiments/ig_sg_20260914/screen_1k/jit/ig_sg_w1
IG_SG_JiT,jit,ig_sg_seed2026091407,,ig_log_k02_w1,1000,,,,omega: IG+omega*(S-Sref),1.0,,,,,,,,65.04354148195512,26.14562225341797,,300,,498.3593280115165,True,,False,,,/home/zhoushunyu/eqvae/docs/data/ig_sg_20260914/jit/results.csv,4,f3faf6b5666f08ba8b941a7a2bf369925427db4b5edf6855bfbb48bac052901a,/home/zhoushunyu/data/eqvae/experiments/ig_sg_20260914/screen_1k/jit/ig_log_k02_w1
IG_SG_JiT,jit,ig_sg_seed2026091407,,ig_sg_cost,1000,,,,omega: IG+omega*(S-Sref),0.0,,,,,,,,56.896017299167625,31.99450969696045,,199,,317.4842788768001,True,,False,,,/home/zhoushunyu/eqvae/docs/data/ig_sg_20260914/jit/results.csv,5,f3faf6b5666f08ba8b941a7a2bf369925427db4b5edf6855bfbb48bac052901a,/home/zhoushunyu/data/eqvae/experiments/ig_sg_20260914/screen_1k/jit/ig_sg_cost
IG_SG_JiT,jit,ig_sg_seed2026091407,,ig_log_cost,1000,,,,omega: IG+omega*(S-Sref),0.0,,,,,,,,57.143928408090574,31.617174339294433,,300,,483.11704047815874,True,,False,,,/home/zhoushunyu/eqvae/docs/data/ig_sg_20260914/jit/results.csv,6,f3faf6b5666f08ba8b941a7a2bf369925427db4b5edf6855bfbb48bac052901a,/home/zhoushunyu/data/eqvae/experiments/ig_sg_20260914/screen_1k/jit/ig_log_cost
IG_SG_RAE,raev2,ig_sg_seed2026091407,,ig,1000,,,,omega: IG+omega*(S-Sref),0.0,,,,,,,,39.43200363470146,58.06604690551758,,100,,740.6000806759112,True,,True,,,/home/zhoushunyu/eqvae/docs/data/ig_sg_20260914/raev2/results.csv,2,f2d0a60a9293921360279b10478397a5f52b99c0a674b99341c881426c8de464,/home/zhoushunyu/data/eqvae/experiments/weak_reference_20260914/cross_screen_1k/raev2/ig
IG_SG_RAE,raev2,ig_sg_seed2026091407,,ig_sg_w1,1000,,,,omega: IG+omega*(S-Sref),1.0,,,,,,,,41.89612484281304,51.264251708984375,,199,,1446.2899035168812,True,,False,,,/home/zhoushunyu/eqvae/docs/data/ig_sg_20260914/raev2/results.csv,3,f2d0a60a9293921360279b10478397a5f52b99c0a674b99341c881426c8de464,/home/zhoushunyu/data/eqvae/experiments/ig_sg_20260914/screen_1k/raev2/ig_sg_w1
IG_SG_RAE,raev2,ig_sg_seed2026091407,,ig_log_k02_w1,1000,,,,omega: IG+omega*(S-Sref),1.0,,,,,,,,39.25302072064795,59.20949440002441,,300,,2179.3824526271783,True,,True,,,/home/zhoushunyu/eqvae/docs/data/ig_sg_20260914/raev2/results.csv,4,f2d0a60a9293921360279b10478397a5f52b99c0a674b99341c881426c8de464,/home/zhoushunyu/data/eqvae/experiments/weak_reference_20260914/cross_screen_1k/raev2/ig_log_k02_w1
IG_SG_RAE,raev2,ig_sg_seed2026091407,,ig_sg_cost,1000,,,,omega: IG+omega*(S-Sref),0.0,,,,,,,,39.182168925586836,58.03298988342285,,199,,1457.9622997394763,True,,False,,,/home/zhoushunyu/eqvae/docs/data/ig_sg_20260914/raev2/results.csv,5,f2d0a60a9293921360279b10478397a5f52b99c0a674b99341c881426c8de464,/home/zhoushunyu/data/eqvae/experiments/ig_sg_20260914/screen_1k/raev2/ig_sg_cost
