seed,time,condition_a,condition_b,comparison,paired_rms,baseline_projection_scale,rbf_bandwidth,swd_mean,swd_std,linear_mmd2_mean,linear_mmd2_std,c2st_auc_mean,c2st_auc_std,swd_mean_excess_over_split_null,linear_mmd2_mean_excess_over_split_null,c2st_auc_mean_excess_over_split_null
0,0.98,factorized_g3_r1,closed_g3,cross_condition,0.2076805084943771,0.7940637469291687,6.200368511479964,0.0709860639802331,0.0027603174085082,-0.0026338902328332,0.0074198571266146,,,-0.021533343201551494,-0.00351685186542535,
0,0.99,baseline,baseline,within_condition_split,0.0,0.8019883632659912,6.262152802659738,0.0892478769348682,0.0044834068847137,0.0025840017464568,0.0049521352833354,,,,,
0,0.99,factorized_g1_r1p5,factorized_g1_r1p5,within_condition_split,0.0,0.8019883632659912,6.262152802659738,0.0942131375462092,0.0043473286630575,0.0005180169726257,0.0071445742085449,,,,,
0,0.99,factorized_g1p5_r1p35,factorized_g1p5_r1p35,within_condition_split,0.0,0.8019883632659912,6.262152802659738,0.0939771246784436,0.0051300491114554,-0.0023521509048266,0.0069092826208358,,,,,
0,0.99,factorized_g2_r1p35,factorized_g2_r1p35,within_condition_split,0.0,0.8019883632659912,6.262152802659738,0.0967976745321601,0.0069189417633133,0.0010099320358047,0.0092282153137054,,,,,
0,0.99,factorized_g2p5_r1p35,factorized_g2p5_r1p35,within_condition_split,0.0,0.8019883632659912,6.262152802659738,0.0963715256543834,0.0050461566286205,0.0025182244677222,0.009080435885131,,,,,
0,0.99,factorized_g3_r1,factorized_g3_r1,within_condition_split,0.0,0.8019883632659912,6.262152802659738,0.0933565640259073,0.0035478572622307,-0.00032191819045,0.0091306772421423,,,,,
0,0.99,closed_g3,closed_g3,within_condition_split,0.0,0.8019883632659912,6.262152802659738,0.0883357991543406,0.0037269090507078,0.0053152274613205,0.0086359122078291,,,,,
0,0.99,baseline,factorized_g1_r1p5,cross_condition,0.3416530787944793,0.8019883632659912,6.262152802659738,0.0815410908442238,0.0042045353666197,-0.0040765238874297,0.004840843562617,,,-0.010189416396314904,-0.00562753324697095,
0,0.99,baseline,factorized_g1p5_r1p35,cross_condition,0.3202964067459106,0.8019883632659912,6.262152802659738,0.0808517467351063,0.0034936416054863,-0.0019253313819586,0.007357988621981,,,-0.010760754071549597,-0.0020412568027737,
0,0.99,baseline,factorized_g2_r1p35,cross_condition,0.3720111846923828,0.8019883632659912,6.262152802659738,0.089689197497571,0.0038754155955425,-6.381527227840896e-05,0.0090287570613658,,,-0.0033335782359431437,-0.001860782163409159,
0,0.99,baseline,factorized_g2p5_r1p35,cross_condition,0.4160424470901489,0.8019883632659912,6.262152802659738,0.0972794958426972,0.0037608989509303,0.001926307543608,0.0071520339723412,,,0.004469794548071407,-0.0006248055634814999,
0,0.99,baseline,factorized_g3_r1,cross_condition,0.2618885636329651,0.8019883632659912,6.262152802659738,0.0796768870786917,0.0032070717757439,-0.0015016293053065,0.0120719726404186,,,-0.011625333401696053,-0.0026326710833099,
0,0.99,baseline,closed_g3,cross_condition,0.311542809009552,0.8019883632659912,6.262152802659738,0.0785228137167836,0.0032796094473821,-0.0001920400525874,0.0063867938651727,,,-0.0102690243278208,-0.0041416546564760496,
0,0.99,factorized_g1_r1p5,factorized_g1p5_r1p35,cross_condition,0.0822076573967933,0.8019883632659912,6.262152802659738,0.0680862770221662,0.0029940603726434,-0.0066231893048188,0.0090203739909305,,,-0.026008854090160197,-0.00570612233871835,
0,0.99,factorized_g1_r1p5,factorized_g2_r1p35,cross_condition,0.1385443657636642,0.8019883632659912,6.262152802659738,0.0739152524672319,0.0025475098433114,-0.0032646635434729,0.0160665826533961,,,-0.021590153571952736,-0.0040286380476881,
0,0.99,factorized_g1_r1p5,factorized_g2p5_r1p35,cross_condition,0.1989388763904571,0.8019883632659912,6.262152802659738,0.0793700379784035,0.0040122934939536,-0.0008373943987572,0.0110052114561839,,,-0.01592229362189279,-0.00235551511893115,
0,0.99,factorized_g1_r1p5,factorized_g3_r1,cross_condition,0.2090133726596832,0.8019883632659912,6.262152802659738,0.0743864173723388,0.0041168039371018,-0.0041779851894894,0.0066708314375025,,,-0.019398433413719454,-0.00427603458057725,
0,0.99,factorized_g1_r1p5,closed_g3,cross_condition,0.2602859735488891,0.8019883632659912,6.262152802659738,0.07535023038221,0.0016115672622464,-0.0003251384764992,0.0079576296152793,,,-0.0159242379680649,-0.0032417606934722998,
0,0.99,factorized_g1p5_r1p35,factorized_g2_r1p35,cross_condition,0.1025256216526031,0.8019883632659912,6.262152802659738,0.073317292980325,0.0038444993000747,0.002715279669243,0.0051867350210534,,,-0.022070106624976854,0.00338638910375395,
0,0.99,factorized_g1p5_r1p35,factorized_g2p5_r1p35,cross_condition,0.1706784218549728,0.8019883632659912,6.262152802659738,0.0785961175575936,0.0060065770687819,0.0033876426608284,0.0093657492370875,,,-0.016578207608819895,0.0033046058793806,
0,0.99,factorized_g1p5_r1p35,factorized_g3_r1,cross_condition,0.1551364660263061,0.8019883632659912,6.262152802659738,0.0717110200623463,0.0034904645262712,0.0005313517497151,0.0118058436229159,,,-0.02195582428982916,0.0018683862973533998,
0,0.99,factorized_g1p5_r1p35,closed_g3,cross_condition,0.2296797931194305,0.8019883632659912,6.262152802659738,0.0742914496997544,0.0038731312378974,-0.0060848488702375,0.006723395524974,,,-0.016865012216637693,-0.0075663871484844495,
0,0.99,factorized_g2_r1p35,factorized_g2p5_r1p35,cross_condition,0.0928315743803978,0.8019883632659912,6.262152802659738,0.073823259422482,0.0033234241657371,-0.0086994662682851,0.0074415459794547,,,-0.022761340670789748,-0.010463544520048551,
0,0.99,factorized_g2_r1p35,factorized_g3_r1,cross_condition,0.1887993365526199,0.8019883632659912,6.262152802659738,0.0722932096850745,0.002878973423887,-0.0018639545534318,0.0054119673620274,,,-0.022783909593959206,-0.00220796147610915,
0,0.99,factorized_g2_r1p35,closed_g3,cross_condition,0.2436489462852478,0.8019883632659912,6.262152802659738,0.07608883486166,0.0032473041464607,0.0023510523715011,0.0061526484477462,,,-0.01647790198159034,-0.0008115273770614999,
0,0.99,factorized_g2p5_r1p35,factorized_g3_r1,cross_condition,0.2280958294868469,0.8019883632659912,6.262152802659738,0.0786787724166292,0.0043910489497094,0.001610355335341,0.0086144583790453,,,-0.016185272423516153,0.0005122021967049,
0,0.99,factorized_g2p5_r1p35,closed_g3,cross_condition,0.2675558924674988,0.8019883632659912,6.262152802659738,0.0828215535484346,0.0029117963669048,-0.0020074777844353,0.0079972758486046,,,-0.009532108855927396,-0.00592420374895665,
0,0.99,factorized_g3_r1,closed_g3,cross_condition,0.2099772542715072,0.8019883632659912,6.262152802659738,0.0723894417098248,0.0041506275991977,0.0012386301942495,0.0080468767260311,,,-0.018456739880299153,-0.0012580244411857496,
0,1.0,baseline,baseline,within_condition_split,0.0,0.8100207448005676,6.324844684519045,0.0926444046052038,0.0040259946233282,-0.0041165550794754,0.0065119724880349,0.5353185185185185,0.0322351340669269,,,
0,1.0,factorized_g1_r1p5,factorized_g1_r1p5,within_condition_split,0.0,0.8100207448005676,6.324844684519045,0.0946445912286709,0.0043685082616307,0.0030812970056985,0.0080650040972265,0.5392,0.0306641866952151,,,
0,1.0,factorized_g1p5_r1p35,factorized_g1p5_r1p35,within_condition_split,0.0,0.8100207448005676,6.324844684519045,0.0945969668442124,0.0036958548884759,-0.0011773922807475,0.0084156208350196,0.5367111111111111,0.010243552624474,,,
0,1.0,factorized_g2_r1p35,factorized_g2_r1p35,within_condition_split,0.0,0.8100207448005676,6.324844684519045,0.0957123204773319,0.0032639745057221,-0.0047104164843033,0.0067324748184563,0.5479703703703703,0.0328848145624478,,,
0,1.0,factorized_g2p5_r1p35,factorized_g2p5_r1p35,within_condition_split,0.0,0.8100207448005676,6.324844684519045,0.0986648234244589,0.0039512740541159,0.0001768400644264,0.0056455936536392,0.5267555555555555,0.0122985897013428,,,
0,1.0,factorized_g3_r1,factorized_g3_r1,within_condition_split,0.0,0.8100207448005676,6.324844684519045,0.093825727103214,0.0027808989993784,0.0012899287802152,0.0062394574288349,0.5158518518518519,0.0037880470445234,,,
0,1.0,closed_g3,closed_g3,within_condition_split,0.0,0.8100207448005676,6.324844684519045,0.0946649503465831,0.0052337638541107,-0.0024551848733302,0.0091274847487763,0.5224740740740741,0.0041353240924738,,,
0,1.0,baseline,factorized_g1_r1p5,cross_condition,0.3469003140926361,0.8100207448005676,6.324844684519045,0.082430007258491,0.0050526018942995,-0.0024972832778368,0.0083953216450357,0.510962962962963,0.0049661239242768,-0.011214490658446347,-0.0019796542409483498,-0.026296296296296373
0,1.0,baseline,factorized_g1p5_r1p35,cross_condition,0.3247517645359039,0.8100207448005676,6.324844684519045,0.0808192965587714,0.0036986368155194,-0.0008286923886992,0.0051555780587666,0.5257185185185185,0.0045170367940915,-0.012801389165936705,0.0018182812914122502,-0.010296296296296359
0,1.0,baseline,factorized_g2_r1p35,cross_condition,0.3771713376045227,0.8100207448005676,6.324844684519045,0.0888535347498546,0.0029804151233205,0.0027033437181796,0.0075660685223275,0.5141333333333334,0.0088390826852139,-0.005324827791413245,0.00711682950006895,-0.02751111111111093
0,1.0,baseline,factorized_g2p5_r1p35,cross_condition,0.4217989146709442,0.8100207448005676,6.324844684519045,0.1007318034293707,0.0055041952999,0.0003108233534686,0.0079777432592683,0.5110666666666667,0.0058880083199082,0.005077189414539343,0.0022806808609931,-0.019970370370370305
0,1.0,baseline,factorized_g3_r1,cross_condition,0.2646166086196899,0.8100207448005676,6.324844684519045,0.077826806391006,0.0026038922923715,-0.0009688196258345,0.0068409015355395,0.5029185185185185,0.0021045903191649,-0.0154082594632029,0.0004444935237956002,-0.022666666666666613
0,1.0,baseline,closed_g3,cross_condition,0.314754843711853,0.8100207448005676,6.324844684519045,0.0794973663056047,0.0055222498446723,-4.597268520170031e-05,0.0040111384249445,0.5140888888888889,0.004549209672237,-0.014157311170288761,0.0032398972912011,-0.01480740740740738
0,1.0,factorized_g1_r1p5,factorized_g1p5_r1p35,cross_condition,0.0835609585046768,0.8100207448005676,6.324844684519045,0.0705329609656678,0.0026307137652307,0.0001453690462495,0.0054411654741233,0.5038814814814815,0.0015958794677919,-0.024087818070773842,-0.000806583316226,-0.034074074074074034
0,1.0,factorized_g1_r1p5,factorized_g2_r1p35,cross_condition,0.1404679715633392,0.8100207448005676,6.324844684519045,0.0735354404724893,0.0023151426224592,-0.0027369081355278,0.0071504615327884,0.5032740740740741,0.0033685057927396,-0.021643015380512096,-0.0019223483962254,-0.040311111111111075
0,1.0,factorized_g1_r1p5,factorized_g2p5_r1p35,cross_condition,0.2016448527574539,0.8100207448005676,6.324844684519045,0.0805541049083938,0.0029956628990689,0.0019301597942311,0.0053966332314484,0.5046370370370371,0.0013291291743618,-0.016100602418171087,0.00030109125916864994,-0.028340740740740666
0,1.0,factorized_g1_r1p5,factorized_g3_r1,cross_condition,0.2123187631368637,0.8100207448005676,6.324844684519045,0.0737553060514342,0.0027003103376067,-0.0014817986005444,0.0079108665229002,0.5120888888888889,0.0079290682590573,-0.020479853114508256,-0.00366741149350125,-0.015437037037037027
0,1.0,factorized_g1_r1p5,closed_g3,cross_condition,0.2638609111309051,0.8100207448005676,6.324844684519045,0.0754032375530498,0.0023214329899111,-0.0012096341113306,0.0034399552808646,0.5057185185185185,0.0043705712445989,-0.019251533234577192,-0.00152269017751475,-0.02511851851851854
0,1.0,factorized_g1p5_r1p35,factorized_g2_r1p35,cross_condition,0.1039616242051124,0.8100207448005676,6.324844684519045,0.0720240977328604,0.0037281774570001,-0.0013537086394987,0.0065845988703415,0.5030518518518518,0.0023993140309117,-0.023130545927911736,0.0015901957430267,-0.03928888888888904
0,1.0,factorized_g1p5_r1p35,factorized_g2p5_r1p35,cross_condition,0.1730540841817855,0.8100207448005676,6.324844684519045,0.0786647779474832,0.0038535262719841,0.0011554852791539,0.0080020162510347,0.5019703703703703,0.0017243833513423,-0.017966117186852454,0.00165576138731445,-0.029762962962963102
0,1.0,factorized_g1p5_r1p35,factorized_g3_r1,cross_condition,0.1574501246213913,0.8100207448005676,6.324844684519045,0.0705659762316271,0.002102182611235,-0.0033888167211918,0.0076091387901034,0.5061037037037037,0.0028096248449833,-0.0236453707420861,-0.00344508497092565,-0.02017777777777785
0,1.0,factorized_g1p5_r1p35,closed_g3,cross_condition,0.2325405925512313,0.8100207448005676,6.324844684519045,0.0723532830085144,0.0034078590369775,0.0002255823996338,0.0055689192839365,0.5053037037037037,0.0026881847869072,-0.022277675586883344,0.00204187097667265,-0.024288888888888915
0,1.0,factorized_g2_r1p35,factorized_g2p5_r1p35,cross_condition,0.0941284671425819,0.8100207448005676,6.324844684519045,0.0750398744768587,0.0041492995379893,0.0031166459164156,0.0030984956893118,0.5024592592592593,0.0017134663924889,-0.022148697474036694,0.00538343412635405,-0.03490370370370366
0,1.0,factorized_g2_r1p35,factorized_g3_r1,cross_condition,0.1917746812105178,0.8100207448005676,6.324844684519045,0.0734435630036262,0.0036257520755631,-0.0004525712155324,0.0091061626195882,0.5073925925925926,0.0108424709801194,-0.021325460786646752,0.00125767263651165,-0.024518518518518495
0,1.0,factorized_g2_r1p35,closed_g3,cross_condition,0.2469360828399658,0.8100207448005676,6.324844684519045,0.075669345440701,0.0022132963970793,0.0002953620566674,0.0040817146530144,0.5215407407407407,0.0082521178226967,-0.019519289971256487,0.00387816273548415,-0.013681481481481517
0,1.0,factorized_g2p5_r1p35,factorized_g3_r1,cross_condition,0.2316858768463134,0.8100207448005676,6.324844684519045,0.0798709732885491,0.0040149072700617,-0.0029177638543995,0.0092759573694769,0.5164888888888889,0.0102053000028489,-0.016374301975287345,-0.0036511482767202998,-0.004814814814814827
0,1.0,factorized_g2p5_r1p35,closed_g3,cross_condition,0.2713257670402527,0.8100207448005676,6.324844684519045,0.0825944083524479,0.0047759190944998,0.0025079108182208,0.0064567980917147,0.5071555555555556,0.0083118240930066,-0.014070478533073097,0.0036470832226727,-0.017459259259259285
0,1.0,factorized_g3_r1,closed_g3,cross_condition,0.2121521234512329,0.8100207448005676,6.324844684519045,0.0724508596333201,0.002392266505085,-0.0045610460306358,0.0071593713246922,0.5079851851851851,0.0046004472854644,-0.021794479091578445,-0.0039784179840783,-0.011177777777777953
1,0.0,baseline,baseline,within_condition_split,0.0,1.0018850564956665,7.944163895342728,0.1094751139966255,0.0042839332549382,0.0016810798230326,0.0046581111160175,,,,,
1,0.0,factorized_g1_r1p5,factorized_g1_r1p5,within_condition_split,0.0,1.0018850564956665,7.944163895342728,0.111407369561516,0.0035636609329126,-0.0001351566108343,0.00484494240061,,,,,
1,0.0,factorized_g1p5_r1p35,factorized_g1p5_r1p35,within_condition_split,0.0,1.0018850564956665,7.944163895342728,0.1093014165104268,0.0015418240050629,-0.0011921435341093,0.0037712367123504,,,,,
1,0.0,factorized_g2_r1p35,factorized_g2_r1p35,within_condition_split,0.0,1.0018850564956665,7.944163895342728,0.1104763286556216,0.0051021591121773,-0.0015973305439996,0.0057528025310203,,,,,
1,0.0,factorized_g2p5_r1p35,factorized_g2p5_r1p35,within_condition_split,0.0,1.0018850564956665,7.944163895342728,0.1092411453787104,0.0034974925096417,0.0045413910268063,0.0049338683211356,,,,,
1,0.0,factorized_g3_r1,factorized_g3_r1,within_condition_split,0.0,1.0018850564956665,7.944163895342728,0.1092422841153574,0.0015830553906306,-0.0035518237892097,0.0066021656262187,,,,,
1,0.0,closed_g3,closed_g3,within_condition_split,0.0,1.0018850564956665,7.944163895342728,0.1101045159779778,0.0029488813811093,-3.306273518760577e-05,0.0033387101147522,,,,,
1,0.0,baseline,factorized_g1_r1p5,cross_condition,0.0,1.0018850564956665,7.944163895342728,0.081342062649699,0.0025687481647778,-0.0020042521598256,0.0083163369061434,,,-0.029099179129371752,-0.00277721376592475,
1,0.0,baseline,factorized_g1p5_r1p35,cross_condition,0.0,1.0018850564956665,7.944163895342728,0.0800159544366224,0.003783618642033,-0.0060424901034933,0.0091865728650453,,,-0.02937231081690375,-0.0062869582479549505,
1,0.0,baseline,factorized_g2_r1p35,cross_condition,0.0,1.0018850564956665,7.944163895342728,0.078860875434138,0.0030311756615873,-0.0029405881151457,0.0083798276310459,,,-0.031114845891985543,-0.0029824627546622,
1,0.0,baseline,factorized_g2p5_r1p35,cross_condition,0.0,1.0018850564956665,7.944163895342728,0.0802636583452698,0.0034911850371217,0.002823387982888,0.0058033286872501,,,-0.029094471342398148,-0.00028784744203145,
1,0.0,baseline,factorized_g3_r1,cross_condition,0.0,1.0018850564956665,7.944163895342728,0.0816681168547009,0.0036142652354726,-0.0006143054779297,0.0054171589652601,,,-0.027690582201290545,0.00032106650515885003,
1,0.0,baseline,closed_g3,cross_condition,0.0,1.0018850564956665,7.944163895342728,0.0815811395318436,0.0039269653205811,-0.0007197949145065,0.0081551441097119,,,-0.02820867545545805,-0.001543803458428997,
1,0.0,factorized_g1_r1p5,factorized_g1p5_r1p35,cross_condition,0.0,1.0018850564956665,7.944163895342728,0.0815175808729764,0.0035265959471421,-0.0003353648154379,0.0066667686825934,,,-0.028836812162994996,0.00032828525703390007,
1,0.0,factorized_g1_r1p5,factorized_g2_r1p35,cross_condition,0.0,1.0018850564956665,7.944163895342728,0.0822256279260075,0.0039058305455208,-0.0023802567689061,0.0051264619739772,,,-0.0287162211825613,-0.00151401319148915,
1,0.0,factorized_g1_r1p5,factorized_g2p5_r1p35,cross_condition,0.0,1.0018850564956665,7.944163895342728,0.0807502227833135,0.0024545988601603,-0.0017649536869185,0.0046603889675356,,,-0.029574034686799713,-0.0039680708949045,
1,0.0,factorized_g1_r1p5,factorized_g3_r1,cross_condition,0.0,1.0018850564956665,7.944163895342728,0.0798503037140058,0.0035885639681862,-0.002293107422108,0.0051070006098557,,,-0.0304745231244309,-0.000449617222086,
1,0.0,factorized_g1_r1p5,closed_g3,cross_condition,0.0,1.0018850564956665,7.944163895342728,0.0808090870307432,0.0027792901325203,-0.0018690050706696,0.0043724297517453,,,-0.0299468557390037,-0.001784895397658647,
1,0.0,factorized_g1p5_r1p35,factorized_g2_r1p35,cross_condition,0.0,1.0018850564956665,7.944163895342728,0.0809464018906467,0.0027593950195175,-0.0023469305637812,0.0041055103049934,,,-0.0289424706923775,-0.0009521935247267497,
1,0.0,factorized_g1p5_r1p35,factorized_g2p5_r1p35,cross_condition,0.0,1.0018850564956665,7.944163895342728,0.0803599501909801,0.0031942776539836,-0.0012744039766573,0.0028045325838221,,,-0.028911330753588482,-0.0029490277230058,
1,0.0,factorized_g1p5_r1p35,factorized_g3_r1,cross_condition,0.0,1.0018850564956665,7.944163895342728,0.0821747685821717,0.0039994805299333,-0.000987911563239,0.0068776425540641,,,-0.02709708173072041,0.0013840720984205,
1,0.0,factorized_g1p5_r1p35,closed_g3,cross_condition,0.0,1.0018850564956665,7.944163895342728,0.0807571308698993,0.0027602193669271,-0.0026514615352712,0.0040678597100905,,,-0.028945835374302994,-0.002038858400622747,
1,0.0,factorized_g2_r1p35,factorized_g2p5_r1p35,cross_condition,0.0,1.0018850564956665,7.944163895342728,0.0820803996771907,0.0031210165943619,-0.0032278803307731,0.0058823895216022,,,-0.027778337339975298,-0.00469991057217645,
1,0.0,factorized_g2_r1p35,factorized_g3_r1,cross_condition,0.0,1.0018850564956665,7.944163895342728,0.0813599266843304,0.0034131455196098,0.0002927724204737,0.0082209072625927,,,-0.028499379701159094,0.00286734958707835,
1,0.0,factorized_g2_r1p35,closed_g3,cross_condition,0.0,1.0018850564956665,7.944163895342728,0.0820491516659394,0.0037931327488205,-0.0018770639221612,0.0051134964517725,,,-0.028241270650860295,-0.0010618672825675971,
1,0.0,factorized_g2p5_r1p35,factorized_g3_r1,cross_condition,0.0,1.0018850564956665,7.944163895342728,0.0816215650445595,0.0033944106716027,0.0022017509099985,0.0055743742777965,,,-0.027620149702474395,0.0017069672912002,
1,0.0,factorized_g2p5_r1p35,closed_g3,cross_condition,0.0,1.0018850564956665,7.944163895342728,0.0797343167811026,0.0035810648689253,-0.0039399027104087,0.0086585508640281,,,-0.029938513897241503,-0.006194066856218048,
1,0.0,factorized_g3_r1,closed_g3,cross_condition,0.0,1.0018850564956665,7.944163895342728,0.0813337019312096,0.00196489243111,-0.0041247302025363,0.0031697059157275,,,-0.028339698115457987,-0.0023322869403376474,
1,0.02,baseline,baseline,within_condition_split,0.0,0.9820032715797424,7.78675052553252,0.1068473003314708,0.0053356662991875,7.729374057088823e-05,0.0058588388084779,,,,,
1,0.02,factorized_g1_r1p5,factorized_g1_r1p5,within_condition_split,0.0,0.9820032715797424,7.78675052553252,0.1080123438997214,0.0033755524773827,0.0019721999258622,0.0051368064178444,,,,,
1,0.02,factorized_g1p5_r1p35,factorized_g1p5_r1p35,within_condition_split,0.0,0.9820032715797424,7.78675052553252,0.1097313285858938,0.0025575222062465,0.000954860856868,0.0045017100528832,,,,,
1,0.02,factorized_g2_r1p35,factorized_g2_r1p35,within_condition_split,0.0,0.9820032715797424,7.78675052553252,0.1083282998087355,0.0048522840121619,-0.0016300989346248,0.0073247544204882,,,,,
1,0.02,factorized_g2p5_r1p35,factorized_g2p5_r1p35,within_condition_split,0.0,0.9820032715797424,7.78675052553252,0.1057543939398271,0.0025277061957223,-0.0024342351060077,0.0052584254052865,,,,,
1,0.02,factorized_g3_r1,factorized_g3_r1,within_condition_split,0.0,0.9820032715797424,7.78675052553252,0.1091169109321242,0.004757872917237,1.5490682732476188e-05,0.0065922349121791,,,,,
1,0.02,closed_g3,closed_g3,within_condition_split,0.0,0.9820032715797424,7.78675052553252,0.1083744461968179,0.0039006117441961,0.0007572048083615,0.0051801118825519,,,,,
1,0.02,baseline,factorized_g1_r1p5,cross_condition,0.0004266233590897,0.9820032715797424,7.78675052553252,0.0786623650245569,0.0034406662696698,0.0007704352405082,0.0063866028823237,,,-0.0287674570910392,-0.0002543115927083439,
1,0.02,baseline,factorized_g1p5_r1p35,cross_condition,0.0005746856913901,0.9820032715797424,7.78675052553252,0.0804075912573684,0.0023356237926201,-0.001924502122061,0.0042545556036455,,,-0.027881723201313893,-0.0024405794207804444,
1,0.02,baseline,factorized_g2_r1p35,cross_condition,0.0007284088642336,0.9820032715797424,7.78675052553252,0.0795242367807909,0.0036176217197213,-0.0015204742291376,0.0058327725736753,,,-0.028063563289312254,-0.000744071632110644,
1,0.02,baseline,factorized_g2p5_r1p35,cross_condition,0.0008860505186021,0.9820032715797424,7.78675052553252,0.0774734193765206,0.0013699420149693,-0.0026665005580756,0.0061239401667608,,,-0.028827427759128346,-0.0014880298753571944,
1,0.02,baseline,factorized_g3_r1,cross_condition,0.0010428772075101,0.9820032715797424,7.78675052553252,0.0784495155283054,0.0025749435315058,0.0007364512355762,0.0065943199423104,,,-0.0295325901034921,0.0006900590239245178,
1,0.02,baseline,closed_g3,cross_condition,0.0010422476334497,0.9820032715797424,7.78675052553252,0.0786989016945449,0.0026206891671899,-0.0006700086342989,0.0047183987273498,,,-0.028911971569599446,-0.001087257908765094,
1,0.02,factorized_g1_r1p5,factorized_g1p5_r1p35,cross_condition,0.0002764677337836,0.9820032715797424,7.78675052553252,0.0816521842435941,0.002705441435983,0.0012880904791286,0.0042376874177456,,,-0.0272196519992135,-0.00017543991223649977,
1,0.02,factorized_g1_r1p5,factorized_g2_r1p35,cross_condition,0.0004257002146914,0.9820032715797424,7.78675052553252,0.079263858224824,0.0025910995351101,0.0050195582242157,0.0069712470897109,,,-0.028906463629404452,0.004848507728597001,
1,0.02,factorized_g1_r1p5,factorized_g2p5_r1p35,cross_condition,0.0005744492518715,0.9820032715797424,7.78675052553252,0.0804976340720138,0.0028671209066143,-0.0016380729257746,0.0081108800083243,,,-0.026385734847760453,-0.00140705533570185,
1,0.02,factorized_g1_r1p5,factorized_g3_r1,cross_condition,0.0007245871820487,0.9820032715797424,7.78675052553252,0.0806588791962632,0.0040996207249029,-0.000876712787269,0.004174922746763,,,-0.02790574821965959,-0.0018705580915663379,
1,0.02,factorized_g1_r1p5,closed_g3,cross_condition,0.0007241141283884,0.9820032715797424,7.78675052553252,0.0771945105560886,0.0032826572600746,-0.0018941058742389,0.0052746961867503,,,-0.03099888449218105,-0.0032588082413507495,
1,0.02,factorized_g1p5_r1p35,factorized_g2_r1p35,cross_condition,0.0002772957086563,0.9820032715797424,7.78675052553252,0.0800268435197401,0.0017329941752695,-0.003956552434085,0.0081249243921597,,,-0.02900297067757454,-0.0036189333952066,
1,0.02,factorized_g1p5_r1p35,factorized_g2p5_r1p35,cross_condition,0.0004264859016984,0.9820032715797424,7.78675052553252,0.0821135422936727,0.0025373833509581,0.0026152224562755,0.0070282350168457,,,-0.025629318969187756,0.00335490958084535,
1,0.02,factorized_g1p5_r1p35,factorized_g3_r1,cross_condition,0.00057196180569,0.9820032715797424,7.78675052553252,0.0794203763939135,0.0027481658399981,0.0010843375520353,0.0065072524285406,,,-0.030003743365095495,0.0005991617822350618,
1,0.02,factorized_g1p5_r1p35,closed_g3,cross_condition,0.0005716066807508,0.9820032715797424,7.78675052553252,0.0792705844403919,0.0013746937594144,0.001285386758412,0.0023258406239891,,,-0.029782302950963957,0.00042935392579725,
1,0.02,factorized_g2_r1p35,factorized_g2p5_r1p35,cross_condition,0.0002773431478999,0.9820032715797424,7.78675052553252,0.0794543920653649,0.003901683522676,-0.0009321512695016,0.0032324028047984,,,-0.02758695480891639,0.0011000157508146502,
1,0.02,factorized_g2_r1p35,factorized_g3_r1,cross_condition,0.0004236226086504,0.9820032715797424,7.78675052553252,0.07940131919086,0.0035070681828917,-0.0035204888933442,0.0041130599771141,,,-0.029321286179569847,-0.002713184767398038,
1,0.02,factorized_g2_r1p35,closed_g3,cross_condition,0.000423537712777,0.9820032715797424,7.78675052553252,0.0794144766625503,0.003149160044917,-0.000948708683108,0.0053852652167899,,,-0.028936896340226392,-0.00051226161997635,
1,0.02,factorized_g2p5_r1p35,factorized_g3_r1,cross_condition,0.0002750770945567,0.9820032715797424,7.78675052553252,0.0806419044359565,0.0030445871936462,-0.0003249001505561,0.0049603494738393,,,-0.026793748000019144,0.0008844720610815117,
1,0.02,factorized_g2p5_r1p35,closed_g3,cross_condition,0.0002756592584773,0.9820032715797424,7.78675052553252,0.0784483291892621,0.0027863147651202,-0.0005735618213292,0.0054628548464213,,,-0.02861609087906039,0.0002649533274939,
1,0.02,factorized_g3_r1,closed_g3,cross_condition,9.98528121272102e-05,0.9820032715797424,7.78675052553252,0.0793084447380458,0.0014821840373507,-0.0001215721208955,0.0087020138636124,,,-0.02943723382642524,-0.0005079198664424881,
1,0.05,baseline,baseline,within_condition_split,0.0,0.9527523517608644,7.554708104499738,0.1053962600095805,0.0034463586164893,0.0004044291754324,0.0038380043421022,,,,,
1,0.05,factorized_g1_r1p5,factorized_g1_r1p5,within_condition_split,0.0,0.9527523517608644,7.554708104499738,0.1059513494418923,0.0049244598847413,-0.0001372966987374,0.0031089638434867,,,,,
1,0.05,factorized_g1p5_r1p35,factorized_g1p5_r1p35,within_condition_split,0.0,0.9527523517608644,7.554708104499738,0.1056488864194173,0.0037853258875843,-0.0017319503228779,0.0049695369717118,,,,,
1,0.05,factorized_g2_r1p35,factorized_g2_r1p35,within_condition_split,0.0,0.9527523517608644,7.554708104499738,0.1051181303275029,0.0038570347880137,0.0011302587907354,0.0059294312814405,,,,,
1,0.05,factorized_g2p5_r1p35,factorized_g2p5_r1p35,within_condition_split,0.0,0.9527523517608644,7.554708104499738,0.1058621246454708,0.0034656276427848,-0.0015010045260592,0.0036658213742122,,,,,
1,0.05,factorized_g3_r1,factorized_g3_r1,within_condition_split,0.0,0.9527523517608644,7.554708104499738,0.1058705692920486,0.0023709715854222,-0.0004938609020258,0.0051022383049953,,,,,
