arm,round_index,idea_id,family,role,source,key,reference,solver,strength,theta,parameters,samples,fid,sfid,inception_score,full_calls_per_image,prefix_calls_per_image,auxiliary_full_calls_per_image,sum_batch_gpu_seconds,trajectory_gpu_seconds,decode_gpu_seconds,evaluation_wall_seconds,events_per_image,complete,status,blocked_by_round,gallery_path,contact_sheet_path,noise_sha256,parent_latents_sha256,request_sha256,pixel_mse_previous_mean,latent_delta_rms_previous_mean,latent_cosine_previous_mean,pixel_psnr_previous_mean_db,pixel_psnr_previous_positive_infinity_count,pixel_psnr_previous_from_mean_mse_db,exact_pixel_identity_previous_count,all_images_identical_to_previous,pixel_mse_initial_mean,latent_delta_rms_initial_mean,latent_cosine_initial_mean,pixel_psnr_initial_mean_db,pixel_psnr_initial_positive_infinity_count,pixel_psnr_initial_from_mean_mse_db,exact_pixel_identity_initial_count,all_images_identical_to_initial
i09_ig_cycle_antithetic_02,1,9,i09_ig_cycle_antithetic,candidate,ig,ig_cycle_antithetic,mlp,heun64,0.4,0.8,{},1000,80.57988784063616,217.06750906308957,32.014732360839844,100.0,0.0,4.0,83.13830635184422,68.79359474871308,14.344711603131145,31.84745077090338,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i09_ig_cycle_antithetic_02/round01/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i09_ig_cycle_antithetic_02/rounds.png,837f3c34e5ad057cf1a6aae5b1016c606d9768ad0bcb70c8c2bcb0d0828c75d8,e3dccc8cb5d7e51698612e37d12aaece4d4807a0ad7d1f099dc9be35a38d67b9,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2408.8933871968584,0.7551385587015167,0.5348436548146112,14.730784676691842,0,14.312627814493478,0,False,2408.8933871968584,0.7551385587015167,0.5348436548146112,14.730784676691842,0,14.312627814493478,0,False
i09_ig_cycle_antithetic_02,2,9,i09_ig_cycle_antithetic,candidate,ig,ig_cycle_antithetic,mlp,heun64,0.4,0.8,{},1000,78.82812415363651,215.96583574286785,32.66191101074219,100.0,0.0,4.0,84.32263777032495,69.97643535677344,14.34620241355151,33.554631114937365,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i09_ig_cycle_antithetic_02/round02/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i09_ig_cycle_antithetic_02/rounds.png,aa8f85c0ef6f873e54735d38184cd54cac272bdf286f98318305c2d1a5f85abc,6387f2ed726b76a3930cb52c82103c501fe30063b45625ec8636ccee4bcc920c,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2382.430243118286,0.7534872374505667,0.5378366644368924,14.79374528501106,0,14.360601673906267,0,False,3197.1158097483317,0.8567738047951657,0.403573906456592,13.461914926080379,0,13.083219927777339,0,False
i09_ig_cycle_antithetic_02,3,9,i09_ig_cycle_antithetic,candidate,ig,ig_cycle_antithetic,mlp,heun64,0.4,0.8,{},1000,77.35729361035635,216.35674449074645,32.99555969238281,100.0,0.0,4.0,84.67891084216535,70.33310498297215,14.345805859193206,33.293894812930375,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i09_ig_cycle_antithetic_02/round03/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i09_ig_cycle_antithetic_02/rounds.png,bdbb68033849380079ae24a2df95edc14dbc3e68935aab073ecc267e46f03640,7cfd37d8a6cd24ff469b17fdab43d0297a2280b49c5a4df19671b8bfe2d6fde1,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2403.0811838429768,0.753481255865104,0.5385262487715181,14.752782988432532,0,14.3231191794605,0,False,3732.3510389811195,0.897588414018969,0.3496206168612756,12.789539160018283,0,12.410978771538947,0,False
i09_ig_cycle_antithetic_02,4,9,i09_ig_cycle_antithetic,candidate,ig,ig_cycle_antithetic,mlp,heun64,0.4,0.8,{},1000,78.44070210594452,213.57159063779739,31.937963485717773,100.0,0.0,4.0,83.78820281522349,69.43766590161249,14.350536913610995,33.83917395025492,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i09_ig_cycle_antithetic_02/round04/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i09_ig_cycle_antithetic_02/rounds.png,1e80c335a772910b0a41b5e8e8f35a0ad4187d8ccbf9bbbb081e9dc9c47bac8c,e6e48be7008239dfb057883f573732369338ef507945e1ec3d47c3316cf5cf51,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2436.577819946289,0.7543737410386753,0.5382833065867473,14.716862267532248,0,14.263000743385529,0,False,4064.8534489034014,0.9185047512929209,0.3208024742367982,12.407322035142789,0,12.040354683744493,0,False
i09_ig_cycle_antithetic_02,5,9,i09_ig_cycle_antithetic,candidate,ig,ig_cycle_antithetic,mlp,heun64,0.4,0.8,{},1000,74.7381669650016,215.1102583099714,35.018924713134766,100.0,0.0,4.0,82.51398890512064,68.17065767524764,14.343331229873002,33.208277044817805,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i09_ig_cycle_antithetic_02/round05/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i09_ig_cycle_antithetic_02/rounds.png,d8db46b6893fe1ee5240a2a9f2d71f043587e46df6b77cdc22107e911326706c,2be20bec3df85d57a957c7cf257fd0f0ad023fdc1f3192a4a79d544e3e769860,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2401.6177836405436,0.7523920418189982,0.5401531191897214,14.777772964964777,0,14.325764700674988,0,False,4277.522251118979,0.9331414720923373,0.300481184927841,12.175881987144454,0,11.818880835050226,0,False
i05_cfg_cycle_curvature_02,0,5,i05_cfg_cycle_curvature,candidate,cfg,cfg_cycle_curvature,native,heun64,0.75,0.8,{},1000,49.267421060480444,211.02599871674408,54.17344284057617,254.0,0.0,30.0,181.76902336953208,167.42055023647845,14.34847313305363,29.593414396047592,5.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i05_cfg_cycle_curvature_02/round00/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i05_cfg_cycle_curvature_02/rounds.png,e5125ecb169d45483d2e101f8229e29ee2ade22cce620f4d080f85c56fdb17fe,,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,0.0,0.0,1.0,,1000,,1000,True,0.0,0.0,1.0,,1000,,1000,True
i05_cfg_cycle_curvature_02,1,5,i05_cfg_cycle_curvature,candidate,cfg,cfg_cycle_curvature,native,heun64,0.75,0.8,{},1000,48.81206130717277,211.31696110510723,54.57044219970703,184.0,0.0,24.0,138.09254674706608,123.74217866826802,14.350368078798056,36.00127949472517,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i05_cfg_cycle_curvature_02/round01/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i05_cfg_cycle_curvature_02/rounds.png,837f3c34e5ad057cf1a6aae5b1016c606d9768ad0bcb70c8c2bcb0d0828c75d8,e218cbfd847d3de7d1784358f3b58866b97317dcfa8c28140fa35362a793ef80,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2342.979381729126,0.7431265170686433,0.5766139834077019,14.927463079627,0,14.433118940552696,0,False,2342.979381729126,0.7431265170686433,0.5766139834077019,14.927463079627,0,14.433118940552696,0,False
i05_cfg_cycle_curvature_02,2,5,i05_cfg_cycle_curvature,candidate,cfg,cfg_cycle_curvature,native,heun64,0.75,0.8,{},1000,48.57451782118795,210.36401854627093,56.451663970947266,184.0,0.0,24.0,135.7520517287776,121.40770001802593,14.344351710751653,32.00751755479723,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i05_cfg_cycle_curvature_02/round02/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i05_cfg_cycle_curvature_02/rounds.png,aa8f85c0ef6f873e54735d38184cd54cac272bdf286f98318305c2d1a5f85abc,43404f55c9b10fdf4ef892cf2f2be32a20673bd4b9cd270c26591e9df0ea2b43,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2328.457795964559,0.7417731490838206,0.5780248158209021,14.960858810498761,0,14.46011990252935,0,False,3110.5110139668786,0.8458413545913602,0.45371485822750274,13.636954665447279,0,13.202486173989724,0,False
i05_cfg_cycle_curvature_02,3,5,i05_cfg_cycle_curvature,candidate,cfg,cfg_cycle_curvature,native,heun64,0.75,0.8,{},1000,47.506380510856616,212.0689323087222,54.60028839111328,184.0,0.0,24.0,136.97550407750532,122.62762812431902,14.347875953186303,33.907077671959996,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i05_cfg_cycle_curvature_02/round03/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i05_cfg_cycle_curvature_02/rounds.png,bdbb68033849380079ae24a2df95edc14dbc3e68935aab073ecc267e46f03640,d56f20a595e772eab92a0d3232103dd22aeb0dd2fcc661ed4ce72293e6b4a6ab,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2322.982363316854,0.7411072985847946,0.5791063743740844,14.967337187624508,0,14.470344483312331,0,False,3635.6446121673584,0.8879090752445741,0.40184846908209854,12.94024341973378,0,12.524989369554929,0,False
i05_cfg_cycle_curvature_02,4,5,i05_cfg_cycle_curvature,candidate,cfg,cfg_cycle_curvature,native,heun64,0.75,0.8,{},1000,47.59882583172458,208.8224094622468,55.085411071777344,184.0,0.0,24.0,144.46798192569986,130.108695989009,14.359285936690867,33.20424209209159,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i05_cfg_cycle_curvature_02/round04/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i05_cfg_cycle_curvature_02/rounds.png,1e80c335a772910b0a41b5e8e8f35a0ad4187d8ccbf9bbbb081e9dc9c47bac8c,0e935030cb2bfef5f74527a14f0cf7084d9e1674fb48beb5c5b5277fb5ed6075,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2351.2978728841144,0.7420627618883278,0.5782715641956478,14.90427371491613,0,14.417727098989495,0,False,3965.026111485799,0.9096303219909764,0.37369363509064424,12.561967141592028,0,12.148343091797715,0,False
i05_cfg_cycle_curvature_02,5,5,i05_cfg_cycle_curvature,candidate,cfg,cfg_cycle_curvature,native,heun64,0.75,0.8,{},1000,46.520385232898775,209.8179091827153,57.2391357421875,184.0,0.0,24.0,154.00247602211311,139.62773510161787,14.374740920495242,34.34991234680638,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i05_cfg_cycle_curvature_02/round05/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i05_cfg_cycle_curvature_02/rounds.png,d8db46b6893fe1ee5240a2a9f2d71f043587e46df6b77cdc22107e911326706c,e45f617cdf7481c335c6daf7388c1543c00a5be3f7951056bb0e807364a62ea2,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2316.498632003784,0.7392901886629889,0.5803379580351135,14.987105797799238,0,14.482483127990076,0,False,4162.998791351319,0.9238216104549085,0.35521168666600733,12.334086089156095,0,11.936740760703785,0,False
i10_ig_cycle_twohop_02,0,10,i10_ig_cycle_twohop,candidate,ig,ig_cycle_twohop,mlp,heun64,0.4,0.8,{},1000,72.82432255014635,212.63294621875957,33.125343322753906,146.0,0.0,18.0,133.97573578776792,119.58181066764519,14.39392512012273,36.12753946473822,3.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i10_ig_cycle_twohop_02/round00/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i10_ig_cycle_twohop_02/rounds.png,e5125ecb169d45483d2e101f8229e29ee2ade22cce620f4d080f85c56fdb17fe,,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,0.0,0.0,1.0,,1000,,1000,True,0.0,0.0,1.0,,1000,,1000,True
i10_ig_cycle_twohop_02,1,10,i10_ig_cycle_twohop,candidate,ig,ig_cycle_twohop,mlp,heun64,0.4,0.8,{},1000,73.56702840771914,212.13509086582633,33.71989059448242,108.0,0.0,12.0,103.1959461979568,88.79541392158717,14.400532276369631,30.419707674067467,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i10_ig_cycle_twohop_02/round01/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i10_ig_cycle_twohop_02/rounds.png,837f3c34e5ad057cf1a6aae5b1016c606d9768ad0bcb70c8c2bcb0d0828c75d8,ad9987300a9a3704638618be47c8c62a53365607d916a12a0b23f7141dd4e5bd,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2376.058540700277,0.7490202284060532,0.5459633471244205,14.841910815004153,0,14.372232243946549,0,False,2376.058540700277,0.7490202284060532,0.5459633471244205,14.841910815004153,0,14.372232243946549,0,False
i10_ig_cycle_twohop_02,2,10,i10_ig_cycle_twohop,candidate,ig,ig_cycle_twohop,mlp,heun64,0.4,0.8,{},1000,72.18147443959742,211.04083173324227,35.4033203125,108.0,0.0,12.0,88.62283968739212,74.27997662685812,14.342863060534,35.784191572107375,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i10_ig_cycle_twohop_02/round02/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i10_ig_cycle_twohop_02/rounds.png,aa8f85c0ef6f873e54735d38184cd54cac272bdf286f98318305c2d1a5f85abc,73b6163aedde65519ab2b8a7db2b54fb72164bdc3952841c524e52ab466a7a5d,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2343.076365743001,0.7456979716513397,0.5527887400734021,14.927338578201807,0,14.432939174778088,0,False,3160.3391400349933,0.8510529693138521,0.41782021331832536,13.55917035913186,0,13.133466710524342,0,False
i10_ig_cycle_twohop_02,3,10,i10_ig_cycle_twohop,candidate,ig,ig_cycle_twohop,mlp,heun64,0.4,0.8,{},1000,70.16079433087015,211.27075480604606,35.335662841796875,108.0,0.0,12.0,110.7569986153394,96.31716401083395,14.43983460450545,31.370914357248694,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i10_ig_cycle_twohop_02/round03/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i10_ig_cycle_twohop_02/rounds.png,bdbb68033849380079ae24a2df95edc14dbc3e68935aab073ecc267e46f03640,1a8d11861ad816e46b84d4a72c64ee24b496243641347c81695e53db478bd51c,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2355.4919512278243,0.7443482860023865,0.5566231503284642,14.90424857051528,0,14.409987362857251,0,False,3693.008232213338,0.8927297454440708,0.36502662812185316,12.880795138981345,0,12.457000851148894,0,False
i10_ig_cycle_twohop_02,4,10,i10_ig_cycle_twohop,candidate,ig,ig_cycle_twohop,mlp,heun64,0.4,0.8,{},1000,71.02398710060743,208.64708298136975,35.91299057006836,108.0,0.0,12.0,92.9286384684965,78.5720194275491,14.356619040947407,32.05971785867587,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i10_ig_cycle_twohop_02/round04/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i10_ig_cycle_twohop_02/rounds.png,1e80c335a772910b0a41b5e8e8f35a0ad4187d8ccbf9bbbb081e9dc9c47bac8c,ca719e2bca7dcf66b839560c4dd4738c78862ea58e1ef8cbf95e2c060db7cb61,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2380.3670261891684,0.7441191426159645,0.5589341375517618,14.884417393864123,0,14.364364352570377,0,False,4032.853172729492,0.9147675906182781,0.3367336748788263,12.47741103588933,0,12.07467950274662,0,False
i10_ig_cycle_twohop_02,5,10,i10_ig_cycle_twohop,candidate,ig,ig_cycle_twohop,mlp,heun64,0.4,0.8,{},1000,67.48604673849252,209.2555807157613,36.69232940673828,108.0,0.0,12.0,87.48217607289553,73.14514102693647,14.337035045959055,32.38882548408583,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i10_ig_cycle_twohop_02/round05/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i10_ig_cycle_twohop_02/rounds.png,d8db46b6893fe1ee5240a2a9f2d71f043587e46df6b77cdc22107e911326706c,4f585029c5c4fcc335a02cdea7ee0066860ce024439a0ed589e8a2a47e6710ac,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2341.5196476389565,0.7405986489308698,0.5636520336704618,14.962871911464605,0,14.43582554579245,0,False,4249.8123288625075,0.9303073125087006,0.31698638844725757,12.237317877645783,0,11.847106087797197,0,False
ig_mlp_05,0,,ig_mlp,control,ig,native,mlp,heun64,1.2,0.0,{},1000,62.7729202712228,207.44660860382146,39.0450553894043,128.0,0.0,0.0,105.86180262593552,91.51520515466109,14.346597471274436,30.691304276697338,0.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_mlp_05/round00/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_mlp_05/rounds.png,e5125ecb169d45483d2e101f8229e29ee2ade22cce620f4d080f85c56fdb17fe,,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,0.0,0.0,1.0,,1000,,1000,True,0.0,0.0,1.0,,1000,,1000,True
ig_mlp_05,1,,ig_mlp,control,ig,native,mlp,heun64,1.2,0.0,{},1000,65.83648139269485,211.14208159905365,35.67876434326172,96.0,0.0,0.0,79.8556654965505,65.51282628951594,14.342839207034558,34.179692500736564,0.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_mlp_05/round01/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_mlp_05/rounds.png,837f3c34e5ad057cf1a6aae5b1016c606d9768ad0bcb70c8c2bcb0d0828c75d8,2cfeff4995c79b94d47f86d863f2933c185da079f59ec2a9c204933dee025735,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2374.081567550659,0.7142910358682123,0.6261136427513148,15.23050405057304,0,14.37584724712438,0,False,2374.081567550659,0.7142910358682123,0.6261136427513148,15.23050405057304,0,14.37584724712438,0,False
ig_mlp_05,2,,ig_mlp,control,ig,native,mlp,heun64,1.2,0.0,{},1000,70.86476208143546,213.9379212843147,34.83601379394531,96.0,0.0,0.0,80.17475668201223,65.83133718790486,14.343419494107366,29.815085308626294,0.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_mlp_05/round02/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_mlp_05/rounds.png,aa8f85c0ef6f873e54735d38184cd54cac272bdf286f98318305c2d1a5f85abc,e32022d8c3db701b74bef977616f8234c9f3248c8e06412578a73cc6477b5153,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2334.426451426188,0.6948358138719062,0.6692766971524006,15.357230571372199,0,14.449001652924254,0,False,3339.677907658895,0.8331101645401303,0.5196580582750794,13.642591333514098,0,12.89375777191565,0,False
ig_mlp_05,3,,ig_mlp,control,ig,native,mlp,heun64,1.2,0.0,{},1000,74.71183250389151,217.4819954021234,34.42753982543945,96.0,0.0,0.0,80.78845082223415,66.43038387177512,14.358066950459033,31.74773480789736,0.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_mlp_05/round03/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_mlp_05/rounds.png,bdbb68033849380079ae24a2df95edc14dbc3e68935aab073ecc267e46f03640,89c9917ceb3e436284a93069ded61a2f3e7e8f332c70827e2a5c2df0e3500293,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2274.7876243133546,0.6757488995560049,0.7056023312320212,15.40194923404468,0,14.561395040040807,0,False,4155.331204121908,0.8990015645464511,0.47253178364018406,12.631964683681506,0,11.944747155660892,0,False
ig_mlp_05,4,,ig_mlp,control,ig,native,mlp,heun64,1.2,0.0,{},1000,81.98239119799541,219.70749177853293,30.999591827392578,96.0,0.0,0.0,80.65516631212085,66.31116127222776,14.34400503989309,32.80015264824033,0.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_mlp_05/round04/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_mlp_05/rounds.png,1e80c335a772910b0a41b5e8e8f35a0ad4187d8ccbf9bbbb081e9dc9c47bac8c,06cf773e6fa3b8d112723d8d323b75fad6bb1fb1b493e1dc54e4833055b7c4dd,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2205.9518928782145,0.6566855852595399,0.7375684954871334,15.540653869986214,0,14.69484323699977,0,False,4822.485501846313,0.9469779778497158,0.44493274056470866,11.93857284535997,0,11.298094301979413,0,False
ig_mlp_05,5,,ig_mlp,control,ig,native,mlp,heun64,1.2,0.0,{},1000,85.86126917872622,222.72324754434499,29.70421028137207,96.0,0.0,0.0,80.25796437170357,65.91889961995184,14.339064751751721,33.06835915101692,0.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_mlp_05/round05/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_mlp_05/rounds.png,d8db46b6893fe1ee5240a2a9f2d71f043587e46df6b77cdc22107e911326706c,771519fd5ee7495eedd75bb9723e5d2cf1a755d8d6703e95ec40750038712785,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2091.8419734039308,0.6343874397057786,0.7665195611479165,15.75004511459733,0,14.925514878767391,0,False,5404.792882832846,0.9891360530467405,0.4228488569866102,11.397282808550157,0,10.803013048665118,0,False
i01_cfg_cycle_gain_03,0,1,i01_cfg_cycle_gain,candidate,cfg,cfg_cycle_gain,native,heun64,0.75,0.9,{},1000,48.939741539167244,210.93671016980704,54.46174240112305,244.0,0.0,20.0,175.25848629744723,160.90680124610662,14.35168505134061,30.816908000968397,5.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i01_cfg_cycle_gain_03/round00/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i01_cfg_cycle_gain_03/rounds.png,e5125ecb169d45483d2e101f8229e29ee2ade22cce620f4d080f85c56fdb17fe,,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,0.0,0.0,1.0,,1000,,1000,True,0.0,0.0,1.0,,1000,,1000,True
i01_cfg_cycle_gain_03,1,1,i01_cfg_cycle_gain,candidate,cfg,cfg_cycle_gain,native,heun64,0.75,0.9,{},1000,48.469723642176405,211.22702629339346,54.8001594543457,176.0,0.0,16.0,131.60803242214024,117.25997714186087,14.348055280279368,33.43157015601173,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i01_cfg_cycle_gain_03/round01/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i01_cfg_cycle_gain_03/rounds.png,837f3c34e5ad057cf1a6aae5b1016c606d9768ad0bcb70c8c2bcb0d0828c75d8,7245668ed91f767ca5ed13d19d07df839e686d316f38732ac3fcec42b9885156,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2343.271575281779,0.7429368803538614,0.5771554453774577,14.929147031249805,0,14.432577364572692,0,False,2343.271575281779,0.7429368803538614,0.5771554453774577,14.929147031249805,0,14.432577364572692,0,False
i01_cfg_cycle_gain_03,2,1,i01_cfg_cycle_gain,candidate,cfg,cfg_cycle_gain,native,heun64,0.75,0.9,{},1000,48.21304701819281,210.33141161851893,56.89518737792969,176.0,0.0,16.0,131.2017792086117,116.85711879329756,14.344660415314138,33.97470663115382,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i01_cfg_cycle_gain_03/round02/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i01_cfg_cycle_gain_03/rounds.png,aa8f85c0ef6f873e54735d38184cd54cac272bdf286f98318305c2d1a5f85abc,8cd1d868748963ed5faed9619d3ebb106b9f28153b6a675d10db236403914021,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2330.050718144734,0.7416617368250075,0.5785857978680156,14.959981371253951,0,14.457149864639247,0,False,3112.91148916626,0.845823530645782,0.45425426266213914,13.634596701566041,0,13.19913588503148,0,False
i01_cfg_cycle_gain_03,3,1,i01_cfg_cycle_gain,candidate,cfg,cfg_cycle_gain,native,heun64,0.75,0.9,{},1000,47.158589086781774,211.8851194567493,55.4825439453125,176.0,0.0,16.0,131.6164287365973,117.27346166037023,14.342967076227069,49.36123864958063,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i01_cfg_cycle_gain_03/round03/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i01_cfg_cycle_gain_03/rounds.png,bdbb68033849380079ae24a2df95edc14dbc3e68935aab073ecc267e46f03640,b93430233fd820b3e5135c5ef4ef481b8786f4b50cb371b11b7ae281a9a80389,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2324.528152542114,0.7409702412536443,0.5797981065356499,14.964744165027325,0,14.467455505425434,0,False,3638.0126356150313,0.8879724652444675,0.40241112254580685,12.938316193584942,0,12.522161577379293,0,False
