seed,ambient_dim,hidden_dim,time,condition,paired_velocity_mse,bayes_velocity_mse,irreducible_velocity_mse,gate_mean,gate_std,x_amplification_mean,epsilon_amplification_mean
20260831,512,128,0.1,D1_gate_on_D0,0.2827107608318329,0.0064407298341393,0.2753848433494568,0.9999935030937196,1.4562978321919218e-05,1.1111040115356443,6.491420208476484e-05
20260831,512,128,0.1,D2_x_own,0.2814949750900268,0.0053914217278361,0.2753848433494568,,,,
20260831,512,128,0.1,D2_eps_own,95.5072250366211,95.2324676513672,0.2753848433494568,,,,
20260831,512,128,0.1,D2_gate_on_D0,0.282710999250412,0.0064410041086375,0.2753848433494568,0.9999874830245972,2.018449413299095e-05,1.11109721660614,0.0001249938213732
20260831,512,128,0.1,D4_x_own,0.2833636105060577,0.0072808526456356,0.2753848433494568,,,,
20260831,512,128,0.1,D4_eps_own,96.71888732910156,96.4446792602539,0.2753848433494568,,,,
20260831,512,128,0.1,D4_gate_on_D0,0.2827430069446563,0.0064744064584374,0.2753848433494568,0.999487042427063,0.0003673342871479,1.1105411052703855,0.0051297452300786
20260831,512,128,0.3,D1_x_own,0.0436306521296501,0.0204306431114673,0.022888857871294,,,,
20260831,512,128,0.3,D1_eps_own,10.172224044799805,10.149062156677246,0.022888857871294,,,,
20260831,512,128,0.3,D1_gate_on_D0,0.0436961948871612,0.0204394645988941,0.022888857871294,0.999975085258484,6.338031380437315e-05,1.4285359382629397,8.302303467644379e-05
20260831,512,128,0.3,D2_x_own,0.0436774305999279,0.020683366805315,0.022888857871294,,,,
20260831,512,128,0.3,D2_eps_own,10.598833084106444,10.575681686401367,0.022888857871294,,,,
20260831,512,128,0.3,D2_gate_on_D0,0.0436961837112903,0.0204394347965717,0.022888857871294,0.999988317489624,1.16946876005386e-05,1.4285547733306885,3.889886647812091e-05
20260831,512,128,0.3,D4_x_own,0.0455737449228763,0.0222885571420192,0.022888857871294,,,,
20260831,512,128,0.3,D4_eps_own,10.760130882263184,10.737024307250977,0.022888857871294,,,,
20260831,512,128,0.3,D4_gate_on_D0,0.0437577106058597,0.0205021481961011,0.022888857871294,0.998114287853241,0.0018458232516422,1.4258774518966677,0.0062857614830136
20260831,512,128,0.5,D1_x_own,0.0186849944293499,0.0087156388908624,0.0097309052944183,,,,
20260831,512,128,0.5,D1_eps_own,3.653813123703003,3.644001722335816,0.0097309052944183,,,,
20260831,512,128,0.5,D1_gate_on_D0,0.018971674144268,0.0091188745573163,0.0097309052944183,0.9999892711639404,2.5373119569849223e-05,1.9999785423278809,2.140557626262307e-05
20260831,512,128,0.5,D2_x_own,0.0218845251947641,0.0119668859988451,0.0097309052944183,,,,
20260831,512,128,0.5,D2_eps_own,3.820745944976807,3.810929298400879,0.0097309052944183,,,,
20260831,512,128,0.5,D2_gate_on_D0,0.0189700610935688,0.0091172643005847,0.0097309052944183,0.99967360496521,0.0002726280072238,1.99934720993042,0.0006527976365759
20260831,512,128,0.5,D4_x_own,0.0216713789850473,0.011975122615695,0.0097309052944183,,,,
20260831,512,128,0.5,D4_eps_own,3.894423484802246,3.884624481201172,0.0097309052944183,,,,
20260831,512,128,0.5,D4_gate_on_D0,0.0189985167235136,0.0091457068920135,0.0097309052944183,0.996984601020813,0.0019997328054159,1.993969202041626,0.006030817516148
20260831,512,128,0.7,D1_x_own,0.0135518535971641,0.0073821116238832,0.0062095429748296,,,,
20260831,512,128,0.7,D1_eps_own,1.8586657047271729,1.8524906635284424,0.0062095429748296,,,,
20260831,512,128,0.7,D1_gate_on_D0,0.0198868475854396,0.013763309456408,0.0062095429748296,1.0,1.911594864623112e-07,3.3333330154418945,8.473372758999177e-08
20260831,512,128,0.7,D2_x_own,0.0161237157881259,0.0098770586773753,0.0062095429748296,,,,
20260831,512,128,0.7,D2_eps_own,1.961434364318848,1.9552669525146484,0.0062095429748296,,,,
20260831,512,128,0.7,D2_gate_on_D0,0.0198509432375431,0.013727469369769,0.0062095429748296,0.9961531758308412,0.003334000473842,3.3205106258392334,0.0054954625666141
20260831,512,128,0.7,D4_x_own,0.0205316748470067,0.0141238458454608,0.0062095429748296,,,,
20260831,512,128,0.7,D4_eps_own,2.0012378692626958,1.9950828552246092,0.0062095429748296,,,,
20260831,512,128,0.7,D4_gate_on_D0,0.0199199020862579,0.0137957883998751,0.0062095429748296,0.988866925239563,0.0065930560231208,3.2962231636047363,0.0159043744206428
20260831,512,128,0.9,D1_x_own,0.0575624518096447,0.052879974246025,0.0047052991576492,,,,
20260831,512,128,0.9,D1_eps_own,1.1654696464538574,1.1607729196548462,0.0047052991576492,,,,
20260831,512,128,0.9,D1_gate_on_D0,0.1312843561172485,0.1268749684095382,0.0047052991576492,1.0,0.0,10.0,0.0
20260831,512,128,0.9,D2_x_own,0.0286942590028047,0.0238092765212059,0.0047052991576492,,,,
20260831,512,128,0.9,D2_eps_own,1.2206969261169434,1.21600604057312,0.0047052991576492,,,,
20260831,512,128,0.9,D2_gate_on_D0,0.1241379305720329,0.1197234317660331,0.0047052991576492,0.9653728008270264,0.0129956696182489,9.653728485107422,0.0384746342897415
20260831,512,128,0.9,D4_x_own,0.162519171833992,0.1588863730430603,0.0047052991576492,,,,
20260831,512,128,0.9,D4_eps_own,1.234079122543335,1.2294001579284668,0.0047052991576492,,,,
