noisy_state,conditional_mean,null_mean,linear_guidance,probability_guidance
1.600000000000001421e-01,7.010214291001958253e-01,3.095069212126388969e-01,1.190414563959642180e+00,9.147600725767033314e-01
1.650000000000000355e-01,7.060715479084069823e-01,3.185207769027709190e-01,1.190510011665452117e+00,9.163773644234580740e-01
1.699999999999999289e-01,7.110508541602531540e-01,3.274773948087051911e-01,1.190517678349688024e+00,9.179652854044004773e-01
1.750000000000002665e-01,7.159598518858081295e-01,3.363755443363327102e-01,1.190440236322652279e+00,9.195243193940588755e-01
1.800000000000001599e-01,7.207990587068774380e-01,3.452140341355211528e-01,1.190280339421072586e+00,9.210549441669765303e-01
1.850000000000000533e-01,7.255690051503300708e-01,3.539917124770461387e-01,1.190040620991934972e+00,9.225576314009278356e-01
1.899999999999999467e-01,7.302702339722062508e-01,3.627074675780510571e-01,1.189723691964900132e+00,9.240328466836813526e-01
1.949999999999998401e-01,7.349032994930410068e-01,3.713602278765074094e-01,1.189332139013707934e+00,9.254810495231483580e-01
2.000000000000001776e-01,7.394687669448096745e-01,3.799489622552252310e-01,1.188868522806790118e+00,9.269026933607630303e-01
2.050000000000000711e-01,7.439672118298543690e-01,3.884726802160611836e-01,1.188335376347095851e+00,9.282982255879373978e-01
2.099999999999999645e-01,7.483992192921329334e-01,3.969304320050775492e-01,1.187735203400952066e+00,9.296680875654486087e-01
2.149999999999998579e-01,7.527653835010725825e-01,4.053213086894627559e-01,1.187070477015584880e+00,9.310127146456075309e-01
2.200000000000001954e-01,7.570663070483011348e-01,4.136444421871354749e-01,1.186343638124758293e+00,9.323325361970765668e-01
2.250000000000000888e-01,7.613026003574763223e-01,4.218990052500080079e-01,1.185557094241811660e+00,9.336279756321930190e-01
2.299999999999999822e-01,7.654748811074241210e-01,4.300842114019794438e-01,1.184713218239230148e+00,9.348994504366734404e-01
2.349999999999998757e-01,7.695837736687390906e-01,4.381993148327675835e-01,1.183814347213703488e+00,9.361473722015688503e-01
2.400000000000002132e-01,7.736299085539956044e-01,4.462436102487799539e-01,1.182862781435515043e+00,9.373721466573436967e-01
2.450000000000001066e-01,7.776139218816804366e-01,4.542164326822591969e-01,1.181860783380957125e+00,9.385741737099659865e-01
2.500000000000000000e-01,7.815364548539281975e-01,4.621171572600097921e-01,1.180810576846326176e+00,9.397538474788864615e-01
2.549999999999998934e-01,7.853981532481228989e-01,4.699451989330375445e-01,1.179714346141979453e+00,9.409115563368000146e-01
2.600000000000002309e-01,7.891996669223967364e-01,4.777000121684983891e-01,1.178574235364769685e+00,9.420476829510756600e-01
2.650000000000001243e-01,7.929416493350398554e-01,4.853810906053717122e-01,1.177392347747125090e+00,9.431626043267562487e-01
2.700000000000000178e-01,7.966247570778158815e-01,4.929879666753243517e-01,1.176170745080930224e+00,9.442566918510234553e-01
2.749999999999999112e-01,8.002496494231434720e-01,5.005202111902350426e-01,1.174911447214279203e+00,9.453303113390307821e-01
2.800000000000002487e-01,8.038169878851001426e-01,5.079774328978965414e-01,1.173616431619104672e+00,9.463838230810128760e-01
2.850000000000001421e-01,8.073274357941790935e-01,5.153592780074098822e-01,1.172287633027640608e+00,9.474175818905778979e-01
2.900000000000000355e-01,8.107816578857119927e-01,5.226654296858208593e-01,1.170926943135575771e+00,9.484319371540977928e-01
2.949999999999999289e-01,8.141803199018537995e-01,5.298956075275293998e-01,1.169536210369759299e+00,9.494272328811118600e-01
3.000000000000002665e-01,8.175240882070149429e-01,5.370495669980357434e-01,1.168117239718238887e+00,9.504038077556616892e-01
3.050000000000001599e-01,8.208136294166051838e-01,5.441270988535679143e-01,1.166671792620401771e+00,9.513619951884821901e-01
3.100000000000000533e-01,8.240496100389493872e-01,5.511280285381471300e-01,1.165201586914952347e+00,9.523021233699701105e-01
3.149999999999999467e-01,8.272326961302113313e-01,5.580522155596243650e-01,1.163708296843445122e+00,9.532245153238643187e-01
3.199999999999998401e-01,8.303635529621611333e-01,5.648995528462248394e-01,1.162193553107081723e+00,9.541294889615616892e-01
3.250000000000001776e-01,8.334428447026062114e-01,5.716699660851173315e-01,1.160658942974467367e+00,9.550173571370075276e-01
3.300000000000000711e-01,8.364712341082942704e-01,5.783634130445058918e-01,1.159106010438029744e+00,9.558884277020964770e-01
3.349999999999999645e-01,8.394493822300974628e-01,5.849798828807288853e-01,1.157536256416808129e+00,9.567430035625208440e-01
3.399999999999998579e-01,8.423779481302626770e-01,5.915193954318163083e-01,1.155951139003320804e+00,9.575813827340099449e-01
3.450000000000001954e-01,8.452575886115257786e-01,5.979820004989415683e-01,1.154352073752256125e+00,9.584038583989048510e-01
3.500000000000000888e-01,8.480889579578615445e-01,6.043677771171636071e-01,1.152740434008733938e+00,9.592107189630144637e-01
3.549999999999999822e-01,8.508727076866546835e-01,6.106768328168441506e-01,1.151117551273917794e+00,9.600022481127025165e-01
3.599999999999998757e-01,8.536094863120551324e-01,6.169093028770649134e-01,1.149484715605793017e+00,9.607787248721553208e-01
3.650000000000002132e-01,8.562999391192864795e-01,6.230653495723614821e-01,1.147843176052942615e+00,9.615404236607865140e-01
3.700000000000001066e-01,8.589447079496717041e-01,6.291451614140355364e-01,1.146194141119216914e+00,9.622876143507329560e-01
3.750000000000000000e-01,8.615444309961380887e-01,6.351489523872873022e-01,1.144538779257201488e+00,9.630205623243981439e-01
3.799999999999998934e-01,8.640997426089526146e-01,6.410769611853461836e-01,1.142878219388460570e+00,9.637395285320061733e-01
3.850000000000002309e-01,8.666112731114512524e-01,6.469294504417667513e-01,1.141213551448557073e+00,9.644447695491248362e-01
3.900000000000001243e-01,8.690796486255099040e-01,6.527067059619902079e-01,1.139545826954909469e+00,9.651365376341223268e-01
3.950000000000000178e-01,8.715054909065171884e-01,6.584090359552509097e-01,1.137876059595599898e+00,9.658150807855265807e-01
3.999999999999999112e-01,8.738894171875966066e-01,6.640367702678489081e-01,1.136205225837281230e+00,9.664806427992459481e-01
4.050000000000002487e-01,8.762320400328352799e-01,6.695902596187710554e-01,1.134534265550415588e+00,9.671334633256305491e-01
4.100000000000001421e-01,8.785339671992695720e-01,6.750698748386080306e-01,1.132864082650096416e+00,9.677737779263367868e-01
4.150000000000000355e-01,8.807958015073878988e-01,6.804760061126619020e-01,1.131195545750795173e+00,9.684018181309693718e-01
4.199999999999999289e-01,8.830181407198982591e-01,6.858090622290944349e-01,1.129529488833402873e+00,9.690178114934782094e-01
4.250000000000002665e-01,8.852015774285274530e-01,6.910694698329309382e-01,1.127866711923023235e+00,9.696219816482796183e-01
4.300000000000001599e-01,8.873466989486005208e-01,6.962576726866817056e-01,1.126207981775999123e+00,9.702145483660803427e-01
4.350000000000000533e-01,8.894540872211725846e-01,7.013741309383125788e-01,1.124554032574747620e+00,9.707957276093854837e-01
4.399999999999999467e-01,8.915243187224682897e-01,7.064193203972353174e-01,1.122905566629009533e+00,9.713657315876647047e-01
4.449999999999998401e-01,8.935579643803988059e-01,7.113937318189624825e-01,1.121263255082194377e+00,9.719247688121608331e-01
4.500000000000001776e-01,8.955555894979263520e-01,7.162978701990245778e-01,1.119627738621553403e+00,9.724730441503194323e-01
4.550000000000000711e-01,8.975177536830447611e-01,7.211322540767000078e-01,1.117999628190975869e+00,9.730107588798257989e-01
4.599999999999999645e-01,8.994450107851563736e-01,7.258974148490807687e-01,1.116379505705250796e+00,9.735381107422302893e-01
4.649999999999998579e-01,9.013379088376201054e-01,7.305938960959437178e-01,1.114767924764715534e+00,9.740552939961486523e-01
4.700000000000001954e-01,9.031969900062543077e-01,7.352222529158694009e-01,1.113165411369235525e+00,9.745624994700232691e-01
4.750000000000000888e-01,9.050227905435819231e-01,7.397830512740043440e-01,1.111572464630553814e+00,9.750599146144323104e-01
4.799999999999999822e-01,9.068158407486057726e-01,7.442768673618374020e-01,1.109989557482066402e+00,9.755477235539348202e-01
4.849999999999998757e-01,9.085766649319095833e-01,7.487042869693084635e-01,1.108417137385161233e+00,9.760261071384404019e-01
4.900000000000002132e-01,9.103057813858806968e-01,7.530659048695522717e-01,1.106855627031291256e+00,9.764952429940955136e-01
4.950000000000001066e-01,9.120037023598570602e-01,7.573623242165263836e-01,1.105305425039020628e+00,9.769553055736730496e-01
5.000000000000000000e-01,9.136709340400074320e-01,7.615941559557647400e-01,1.103766906645310630e+00,9.774064662064613218e-01
5.049999999999998934e-01,9.153079765337496232e-01,7.657620182484389249e-01,1.102240424390387830e+00,9.778488931476416735e-01
5.100000000000002309e-01,9.169153238585252552e-01,7.698665359089006399e-01,1.100726308795556108e+00,9.782827516271483947e-01
5.150000000000001243e-01,9.184934639347500651e-01,7.739083398558421756e-01,1.099224869033385232e+00,9.787082038980065013e-01
5.200000000000000178e-01,9.200428785827596823e-01,7.778880665771847891e-01,1.097736393589728188e+00,9.791254092841391587e-01
5.249999999999999112e-01,9.215640435235814554e-01,7.818063576087741495e-01,1.096261150917090532e+00,9.795345242276420894e-01
5.300000000000002487e-01,9.230574283833636873e-01,7.856638590269439115e-01,1.094799390078888601e+00,9.799357023355186325e-01
5.350000000000001421e-01,9.245234967012946337e-01,7.894612209549805026e-01,1.093351341384187325e+00,9.803290944258747919e-01
5.400000000000000355e-01,9.259627059408587213e-01,7.931990970835007815e-01,1.091917217012556174e+00,9.807148485735674992e-01
5.449999999999999289e-01,9.273755075042677820e-01,7.968781442047265795e-01,1.090497211628694174e+00,9.810931101553068689e-01
5.500000000000002665e-01,9.287623467499205310e-01,8.004990217606299252e-01,1.089091502986534010e+00,9.814640218942072281e-01
5.550000000000001599e-01,9.301236630127410754e-01,8.040623914048923293e-01,1.087700252522551869e+00,9.818277239037894732e-01
5.600000000000000533e-01,9.314598896272552331e-01,8.075689165786144041e-01,1.086323605938056325e+00,9.821843537314273176e-01
5.649999999999999467e-01,9.327714539532681037e-01,8.110192620996814483e-01,1.084961693770251534e+00,9.825340464012454200e-01
5.699999999999998401e-01,9.340587774040028934e-01,8.144140937656858537e-01,1.083614631951899332e+00,9.828769344564600718e-01
5.750000000000001776e-01,9.353222754765777580e-01,8.177540779702878737e-01,1.082282522359440113e+00,9.832131480011699898e-01
5.800000000000000711e-01,9.365623577846873271e-01,8.210398813328771972e-01,1.080965453349449934e+00,9.835428147415915534e-01
5.849999999999999645e-01,9.377794280933765547e-01,8.242721703413975476e-01,1.079663500283350119e+00,9.838660600267464806e-01
5.899999999999998579e-01,9.389738843557753345e-01,8.274516110081665543e-01,1.078376726040286337e+00,9.841830068885939475e-01
5.950000000000001954e-01,9.401461187516934048e-01,8.305788685385284698e-01,1.077105181518149823e+00,9.844937760816188099e-01
6.000000000000000888e-01,9.412965177279521978e-01,8.336546070121553242e-01,1.075848906122698345e+00,9.847984861218692654e-01
6.049999999999999822e-01,9.424254620403585969e-01,8.366794890768107784e-01,1.074607928244793342e+00,9.850972533254517272e-01
6.099999999999998757e-01,9.435333267972062510e-01,8.396541756543752788e-01,1.073382265725744800e+00,9.853901918464814669e-01
6.150000000000002132e-01,9.446204815042130720e-01,8.425793256589297897e-01,1.072171926310817369e+00,9.856774137144943548e-01
6.200000000000001066e-01,9.456872901107945539e-01,8.454555957266802757e-01,1.070976908090937485e+00,9.859590288713215855e-01
6.250000000000000000e-01,9.467341110575805407e-01,8.482836399575129915e-01,1.069797199932665199e+00,9.862351452074302749e-01
6.299999999999998934e-01,9.477612973250879591e-01,8.510641096679438800e-01,1.068632781896517780e+00,9.865058685977325936e-01
6.350000000000002309e-01,9.487691964834609193e-01,8.537976531552436965e-01,1.067483625643732337e+00,9.867713029368697653e-01
6.400000000000001243e-01,9.497581507431965830e-01,8.564849154724972768e-01,1.066349694831570494e+00,9.870315501739701514e-01
6.450000000000000178e-01,9.507284970067764185e-01,8.591265382143659091e-01,1.065230945497289694e+00,9.872867103468890848e-01
6.499999999999999112e-01,9.516805669211293450e-01,8.617231593133062306e-01,1.064127326430908127e+00,9.875368816159343366e-01
6.550000000000002487e-01,9.526146869308458331e-01,8.642754128460110596e-01,1.063038779536889189e+00,9.877821602970764392e-01
6.600000000000001421e-01,9.535311783320800094e-01,8.667839288498186967e-01,1.061965240184906900e+00,9.880226408946566341e-01
6.650000000000000355e-01,9.544303573270666030e-01,8.692493331488546637e-01,1.060906637549831721e+00,9.882584161335875583e-01
6.699999999999999289e-01,9.553125350791911163e-01,8.716722471896520830e-01,1.059862894941114853e+00,9.884895769910595487e-01
6.750000000000002665e-01,9.561780177685458293e-01,8.740532878860071131e-01,1.058833930121719336e+00,9.887162127277506762e-01
6.800000000000001599e-01,9.570271066479181243e-01,8.763930674728228620e-01,1.057819655616786925e+00,9.889384109185498373e-01
6.850000000000000533e-01,9.578600980991484048e-01,8.786921933686957509e-01,1.056819979012213917e+00,9.891562574827943433e-01
6.899999999999999467e-01,9.586772836898047601e-01,8.809512680469968604e-01,1.055834803243314912e+00,9.893698367140301153e-01
6.949999999999998401e-01,9.594789502301233064e-01,8.831708889152074526e-01,1.054864026873767902e+00,9.895792313092959258e-01
7.000000000000001776e-01,9.602653798301604704e-01,8.853516482022625311e-01,1.053907544365032978e+00,9.897845223979414575e-01
7.050000000000000711e-01,9.610368499571123602e-01,8.874941328536652962e-01,1.052965246336420968e+00,9.899857895699776256e-01
7.099999999999999645e-01,9.617936334927560393e-01,8.895989244341313551e-01,1.052037019816036922e+00,9.901831109039723744e-01
7.149999999999998579e-01,9.625359987909636317e-01,8.916665990375278739e-01,1.051122748482758329e+00,9.903765629944897286e-01
7.200000000000001954e-01,9.632642097352561716e-01,8.936977272038725273e-01,1.050222312899485644e+00,9.905662209790820905e-01
7.250000000000000888e-01,9.639785257963499054e-01,8.956928738431646497e-01,1.049335590737831669e+00,9.907521585648394469e-01
7.299999999999999822e-01,9.646792020896610698e-01,8.976525981658167730e-01,1.048462456994466496e+00,9.909344480545010381e-01
7.349999999999998757e-01,9.653664894327350643e-01,8.995774536194668380e-01,1.047602784199320292e+00,9.911131603721343719e-01
7.400000000000002132e-01,9.660406344025600500e-01,9.014679878319468154e-01,1.046756442615826677e+00,9.912883650883873576e-01
7.450000000000001066e-01,9.667018793927403264e-01,9.033247425601896863e-01,1.045923300433428516e+00,9.914601304453189989e-01
7.500000000000000000e-01,9.673504626704918508e-01,9.051482536448666183e-01,1.045103223952523308e+00,9.916285233808140864e-01
7.549999999999998934e-01,9.679866184334366963e-01,9.069390509705370640e-01,1.044296077762060904e+00,9.917936095525868856e-01
7.600000000000002309e-01,9.686105768661655846e-01,9.086976584311127203e-01,1.043501724909981832e+00,9.919554533617787051e-01
7.650000000000001243e-01,9.692225641965427352e-01,9.104245939004266264e-01,1.042720027066687871e+00,9.921141179761567841e-01
7.700000000000000178e-01,9.698228027517311611e-01,9.121203692077174408e-01,1.041950844681748478e+00,9.922696653529178290e-01
7.749999999999999112e-01,9.704115110139126532e-01,9.137854901178277256e-01,1.041194037134018702e+00,9.924221562611010850e-01
7.800000000000002487e-01,9.709889036756824687e-01,9.154204563159324959e-01,1.040449462875369768e+00,9.925716503036201566e-01
7.850000000000001421e-01,9.715551916950964095e-01,9.170257613966084076e-01,1.039716979568206190e+00,9.927182059389123570e-01
7.900000000000000355e-01,9.721105823503558563e-01,9.186018928570670594e-01,1.038996444216967019e+00,9.928618805022193516e-01
7.949999999999999289e-01,9.726552792941045578e-01,9.201493320943722187e-01,1.038287713293769787e+00,9.930027302264945455e-01
8.000000000000002665e-01,9.731894826073309579e-01,9.216685544064713298e-01,1.037590642858405410e+00,9.931408102629528667e-01
8.050000000000001599e-01,9.737133888528507475e-01,9.231600289968693307e-01,1.036905088672827713e+00,9.932761747012580633e-01
8.100000000000000533e-01,9.742271911283604258e-01,9.246242189827882374e-01,1.036230906310325661e+00,9.934088765893616113e-01
8.149999999999999467e-01,9.747310791190492152e-01,9.260615814066458507e-01,1.035567951259553254e+00,9.935389679529924578e-01
8.199999999999998401e-01,9.752252391497524542e-01,9.274725672507033725e-01,1.034916079023563862e+00,9.936664998148040384e-01
8.250000000000001776e-01,9.757098542366370308e-01,9.288576214547277221e-01,1.034275145214023528e+00,9.937915222131866733e-01
8.300000000000000711e-01,9.761851041384105310e-01,9.302171829365262212e-01,1.033645005640765779e+00,9.939140842207450088e-01
8.349999999999999645e-01,9.766511654070406667e-01,9.315516846152082087e-01,1.033025516396831378e+00,9.940342339624517187e-01
8.399999999999998579e-01,9.771082114379775474e-01,9.328615534370350293e-01,1.032416533939155556e+00,9.941520186334764642e-01
8.450000000000001954e-01,9.775564125198710208e-01,9.341472104037276125e-01,1.031817915165050170e+00,9.942674845167003284e-01
8.500000000000000888e-01,9.779959358837744254e-01,9.354090706030990798e-01,1.031229517484618441e+00,9.943806769999156137e-01
8.549999999999999822e-01,9.784269457518298685e-01,9.366475432418872593e-01,1.030651198889258158e+00,9.944916405927204384e-01
8.599999999999998757e-01,9.788496033854281464e-01,9.378630316806650935e-01,1.030082818016381685e+00,9.946004189431102427e-01
8.650000000000002132e-01,9.792640671328360913e-01,9.390559334707118122e-01,1.029524234210491551e+00,9.947070548537711998e-01
8.700000000000001066e-01,9.796704924762914546e-01,9.402266403927276306e-01,1.028975307580746401e+00,9.948115902980816383e-01
8.750000000000000000e-01,9.800690320785548915e-01,9.413755384972872786e-01,1.028435899055139213e+00,9.949140664358236963e-01
8.799999999999998934e-01,9.804598358289224880e-01,9.425030081469198961e-01,1.027905870431425672e+00,9.950145236286123129e-01
8.850000000000002309e-01,9.808430508886897270e-01,9.436094240597148186e-01,1.027385084424908390e+00,9.951130014550456648e-01
8.900000000000001243e-01,9.812188217360682252e-01,9.446951553543537772e-01,1.026873404713211091e+00,9.952095387255790460e-01
8.950000000000000178e-01,9.815872902105526876e-01,9.457605655964739233e-01,1.026370695978150893e+00,9.953041734971305177e-01
8.999999999999999112e-01,9.819485955567354152e-01,9.468060128462681968e-01,1.025876823944819272e+00,9.953969430874193280e-01
9.050000000000002487e-01,9.823028744675693646e-01,9.478318497072341087e-01,1.025391655417988712e+00,9.954878840890450942e-01
9.100000000000001421e-01,9.826502611270769849e-01,9.488384233759846742e-01,1.024915058315942540e+00,9.955770323833059710e-01
9.150000000000000355e-01,9.829908872525064956e-01,9.498260756930404503e-01,1.024446901701838941e+00,9.956644231537689071e-01
9.199999999999999289e-01,9.833248821359349412e-01,9.507951431945210752e-01,1.023987055812702218e+00,9.957500908995879918e-01
9.250000000000002665e-01,9.836523726853211302e-01,9.517459571646615935e-01,1.023535392086145634e+00,9.958340694485784406e-01
9.300000000000001599e-01,9.839734834650019080e-01,9.526788436890776257e-01,1.023091783184907122e+00,9.959163919700518841e-01
9.350000000000000533e-01,9.842883367356451974e-01,9.535941237087116606e-01,1.022656103019311979e+00,9.959970909874140688e-01
9.399999999999999467e-01,9.845970524936507040e-01,9.544921130743918569e-01,1.022228226767724291e+00,9.960761983905305206e-01
9.449999999999998401e-01,9.848997485100038363e-01,9.553731226019354095e-01,1.021808030895089425e+00,9.961537454478638365e-01
9.500000000000001776e-01,9.851965403685882805e-01,9.562374581277389707e-01,1.021395393169649779e+00,9.962297628183865994e-01
9.550000000000000711e-01,9.854875415039547892e-01,9.570854205647929547e-01,1.020990192677907249e+00,9.963042805632732479e-01
9.599999999999999645e-01,9.857728632385510670e-01,9.579173059590633255e-01,1.020592309837910605e+00,9.963773281573760077e-01
9.649999999999998579e-01,9.860526148194164175e-01,9.587334055461875781e-01,1.020201626410952356e+00,9.964489345004852172e-01
9.700000000000001954e-01,9.863269034543440394e-01,9.595340058084291801e-01,1.019818025511737725e+00,9.965191279283838188e-01
9.750000000000000888e-01,9.865958343475111914e-01,9.603193885318450640e-01,1.019441391617093906e+00,9.965879362236936823e-01
9.799999999999999822e-01,9.868595107345871087e-01,9.610898308636138809e-01,1.019071610573303532e+00,9.966553866265183137e-01
9.849999999999998757e-01,9.871180339173160068e-01,9.618456053694837138e-01,1.018708569602106317e+00,9.967215058448910536e-01
9.900000000000002132e-01,9.873715032975820538e-01,9.625869800912909557e-01,1.018352157305446148e+00,9.967863200650234345e-01
9.950000000000001066e-01,9.876200164109621982e-01,9.633142186045133837e-01,1.018002263669023133e+00,9.968498549613646897e-01
1.000000000000000000e+00,9.878636689597662945e-01,9.640275800758169034e-01,1.017658780064703006e+00,9.969121357064715250e-01
1.004999999999999893e+00,9.881025548455737439e-01,9.647273193205545549e-01,1.017321599251847619e+00,9.969731869806925939e-01
1.010000000000000231e+00,9.883367662012677579e-01,9.654136868601892463e-01,1.016990615377615814e+00,9.970330329816713411e-01
1.015000000000000124e+00,9.885663934225730198e-01,9.660869289795985804e-01,1.016665723976291069e+00,9.970916974336714311e-01
1.020000000000000018e+00,9.887915251991015175e-01,9.667472877842366863e-01,1.016346821967682335e+00,9.971492035967232104e-01
1.024999999999999911e+00,9.890122485449125422e-01,9.673950012571181922e-01,1.016033807654655341e+00,9.972055742756017471e-01
1.030000000000000249e+00,9.892286488285878532e-01,9.680303033155948089e-01,1.015726580719829020e+00,9.972608318286333429e-01
1.035000000000000142e+00,9.894408098028313336e-01,9.686534238679028741e-01,1.015425042221491880e+00,9.973149981763352878e-01
1.040000000000000036e+00,9.896488136335961361e-01,9.692645888694488843e-01,1.015129094588780312e+00,9.973680948098946342e-01
1.044999999999999929e+00,9.898527409287440904e-01,9.698640203788142511e-01,1.014838641616156112e+00,9.974201427994838776e-01
1.050000000000000266e+00,9.900526707662427039e-01,9.704519366134538583e-01,1.014553588457228761e+00,9.974711628024209853e-01
1.055000000000000160e+00,9.902486807219064158e-01,9.710285520050663255e-01,1.014273841617956640e+00,9.975211750711736602e-01
1.060000000000000053e+00,9.904408468966844348e-01,9.715940772546176607e-01,1.013999308949268041e+00,9.975701994612129475e-01
1.064999999999999947e+00,9.906292439435046004e-01,9.721487193869992049e-01,1.013729899639136400e+00,9.976182554387160728e-01
1.070000000000000284e+00,9.908139450936724879e-01,9.726926818052982204e-01,1.013465524204140378e+00,9.976653620881250628e-01
1.075000000000000178e+00,9.909950221828378591e-01,9.732261643446703525e-01,1.013206094480547437e+00,9.977115381195588162e-01
1.080000000000000071e+00,9.911725456765303477e-01,9.737493633257943149e-01,1.012951523614950444e+00,9.977568018760863966e-01
1.084999999999999964e+00,9.913465846952668192e-01,9.742624716078950309e-01,1.012701726054481721e+00,9.978011713408614369e-01
1.089999999999999858e+00,9.915172070392438419e-01,9.747656786413225749e-01,1.012456617536645398e+00,9.978446641441187648e-01
1.095000000000000195e+00,9.916844792126113806e-01,9.752591705196752558e-01,1.012216115078781620e+00,9.978872975700393555e-01
1.100000000000000089e+00,9.918484664473401491e-01,9.757431300314515221e-01,1.011980136967201016e+00,9.979290885634841679e-01
1.104999999999999982e+00,9.920092327266842869e-01,9.762177367112259141e-01,1.011748602746007197e+00,9.979700537365974178e-01
1.109999999999999876e+00,9.921668408082461310e-01,9.766831668903338537e-01,1.011521433205636589e+00,9.980102093752857284e-01
1.115000000000000213e+00,9.923213522466479697e-01,9.771395937470584991e-01,1.011298550371134697e+00,9.980495714455724920e-01
1.120000000000000107e+00,9.924728274158162167e-01,9.775871873563142245e-01,1.011079877490193679e+00,9.980881555998293297e-01
1.125000000000000000e+00,9.926213255308831140e-01,9.780261147388136234e-01,1.010865339020970088e+00,9.981259771828908667e-01
1.129999999999999893e+00,9.927669046697131794e-01,9.784565399097168159e-01,1.010654860619708550e+00,9.981630512380488263e-01
1.135000000000000231e+00,9.929096217940546198e-01,9.788786239267536216e-01,1.010448369128180923e+00,9.981993925129343248e-01
1.140000000000000124e+00,9.930495327703291464e-01,9.792925249378165997e-01,1.010245792560969802e+00,9.982350154652847030e-01
1.145000000000000018e+00,9.931866923900557476e-01,9.796983982280146330e-01,1.010047060092607030e+00,9.982699342686007782e-01
1.149999999999999911e+00,9.933211543899229667e-01,9.800963962661913831e-01,1.009852102044587419e+00,9.983041628176958504e-01
1.155000000000000249e+00,9.934529714715079063e-01,9.804866687508974055e-01,1.009660849872270783e+00,9.983377147341362390e-01
1.160000000000000142e+00,9.935821953206499524e-01,9.808693626558167011e-01,1.009473236151691378e+00,9.983706033715784578e-01
1.165000000000000036e+00,9.937088766264863260e-01,9.812446222746463720e-01,1.009289194566286296e+00,9.984028418210032507e-01
1.169999999999999929e+00,9.938330651001489047e-01,9.816125892654238294e-01,1.009108659893555249e+00,9.984344429158489298e-01
1.175000000000000266e+00,9.939548094931336397e-01,9.819734026943042204e-01,1.008931567991670608e+00,9.984654192370449044e-01
1.180000000000000160e+00,9.940741576153432346e-01,9.823271990787845187e-01,1.008757855786041713e+00,9.984957831179495091e-01
1.185000000000000053e+00,9.941911563528108564e-01,9.826741124303737251e-01,1.008587461255857409e+00,9.985255466491907983e-01
1.189999999999999947e+00,9.943058516851068784e-01,9.830142742967113989e-01,1.008420323420601283e+00,9.985547216834155249e-01
1.195000000000000284e+00,9.944182887024359818e-01,9.833478138031322979e-01,1.008256382326565559e+00,9.985833198399453048e-01
1.200000000000000178e+00,9.945285116224297228e-01,9.836748576936802380e-01,1.008095579033366551e+00,9.986113525093427423e-01
1.205000000000000071e+00,9.946365638066356762e-01,9.839955303715675061e-01,1.007937855600470778e+00,9.986388308578902917e-01
1.209999999999999964e+00,9.947424877767132578e-01,9.843099539390885999e-01,1.007783155073744163e+00,9.986657658319814113e-01
1.214999999999999858e+00,9.948463252303363369e-01,9.846182482369834066e-01,1.007631421472027444e+00,9.986921681624262304e-01
1.220000000000000195e+00,9.949481170568098554e-01,9.849205308832531536e-01,1.007482599773755982e+00,9.987180483686759480e-01
1.225000000000000089e+00,9.950479033524042283e-01,9.852169173114361245e-01,1.007336635903614219e+00,9.987434167629627435e-01
1.229999999999999982e+00,9.951457234354115222e-01,9.855075208083370342e-01,1.007193476719254743e+00,9.987682834543617494e-01
1.234999999999999876e+00,9.952416158609290742e-01,9.857924525512223868e-01,1.007053069998062433e+00,9.987926583527723112e-01
1.240000000000000213e+00,9.953356184353751024e-01,9.860718216444758211e-01,1.006915364423999426e+00,9.988165511728236412e-01
1.245000000000000107e+00,9.954277682307389741e-01,9.863457351557235464e-01,1.006780309574508481e+00,9.988399714377037553e-01
1.250000000000000000e+00,9.955181015985710147e-01,9.866142981514304244e-01,1.006647855907496503e+00,9.988629284829133592e-01
1.254999999999999893e+00,9.956066541837191863e-01,9.868776137319674735e-01,1.006517954748408883e+00,9.988854314599492357e-01
1.260000000000000231e+00,9.956934609378108592e-01,9.871357830661625643e-01,1.006390558277371117e+00,9.989074893399126909e-01
1.265000000000000124e+00,9.957785561324912216e-01,9.873889054253282005e-01,1.006265619516444776e+00,9.989291109170512772e-01
1.270000000000000018e+00,9.958619733724147771e-01,9.876370782167778195e-01,1.006143092316960974e+00,9.989503048122287954e-01
1.274999999999999911e+00,9.959437456080006967e-01,9.878803970168316129e-01,1.006022931346961968e+00,9.989710794763299040e-01
1.280000000000000249e+00,9.960239051479522487e-01,9.881189556033193044e-01,1.005905092078743346e+00,9.989914431935964512e-01
1.285000000000000142e+00,9.961024836715444142e-01,9.883528459875770000e-01,1.005789530776503682e+00,9.990114040849016330e-01
1.290000000000000036e+00,9.961795122406859049e-01,9.885821584459532074e-01,1.005676204484101888e+00,9.990309701109565399e-01
1.294999999999999929e+00,9.962550213117570275e-01,9.888069815508203630e-01,1.005565071012927802e+00,9.990501490754584157e-01
1.300000000000000266e+00,9.963290407472272792e-01,9.890274022010990818e-01,1.005456088929887803e+00,9.990689486281745246e-01
1.305000000000000160e+00,9.964015998270605579e-01,9.892435056523027903e-01,1.005349217545507656e+00,9.990873762679668424e-01
1.310000000000000053e+00,9.964727272599038788e-01,9.894553755461026334e-01,1.005244416902155713e+00,9.991054393457581284e-01
1.314999999999999947e+00,9.965424511940721430e-01,9.896630939394228665e-01,1.005141647762383794e+00,9.991231450674400438e-01
