arm,idea,key,source,strength,theta,solver,cutoff,role,fid,sfid,inception_score,full_calls_per_image,prefix_calls_per_image,auxiliary_full_calls_per_image,sum_batch_gpu_seconds
control_full,0,native_ig,ig,0.0,0.0,heun64,0.5,control,85.02317907532358,222.49428979578602,29.606731414794922,128.0,0.0,0.0,96.1698796460405
control_ig_heun64_00,0,native_ig,ig,0.25,0.0,heun64,0.5,control,72.62172422409822,213.37321806440377,31.98736000061035,128.0,0.0,0.0,101.4198696562089
control_ig_heun64_01,0,native_ig,ig,0.35,0.0,heun64,0.5,control,69.45085533386168,211.20983894133724,33.41423416137695,128.0,0.0,0.0,102.04343594470993
control_ig_heun64_02,0,native_ig,ig,0.5,0.0,heun64,0.5,control,66.85672410189147,209.4834971781504,35.214019775390625,128.0,0.0,0.0,100.6340121421963
control_ig_heun64_03,0,native_ig,ig,0.55,0.0,heun64,0.5,control,65.98568620332026,209.03394756415173,35.20374298095703,128.0,0.0,0.0,100.3965147617273
control_ig_heun64_04,0,native_ig,ig,0.65,0.0,heun64,0.5,control,65.3034143838562,209.00429471746315,35.073429107666016,128.0,0.0,0.0,101.05839942581952
control_ig_heun64_05,0,native_ig,ig,0.7,0.0,heun64,0.5,control,65.05814095831727,209.0416251789627,35.16897964477539,128.0,0.0,0.0,100.2843850958161
control_ig_heun64_06,0,native_ig,ig,0.8,0.0,heun64,0.5,control,65.59710830829181,209.3741859072136,35.13214874267578,128.0,0.0,0.0,100.490259940736
control_ig_heun64_07,0,native_ig,ig,0.85,0.0,heun64,0.5,control,66.26084392883917,209.71541271434398,35.093990325927734,128.0,0.0,0.0,100.59212026093155
control_ig_heun64_08,0,native_ig,ig,0.95,0.0,heun64,0.5,control,67.21613450767444,211.21998085966345,34.99502182006836,128.0,0.0,0.0,100.63877093372867
control_ig_heun64_09,0,native_ig,ig,1.1,0.0,heun64,0.5,control,69.00062863689817,213.65929482148613,33.54738998413086,128.0,0.0,0.0,100.03594066016376
control_ig_heun64_10,0,native_ig,ig,1.25,0.0,heun64,0.5,control,71.38121271916748,216.88545206804167,31.990028381347656,128.0,0.0,0.0,99.88261146657169
control_ig_heun64_11,0,native_ig,ig,1.5,0.0,heun64,0.5,control,76.6468977043786,222.41220799821997,28.80547332763672,128.0,0.0,0.0,100.14434141293168
control_ig_dopri5_00,0,native_ig,ig,0.25,0.0,dopri5,0.5,control,72.5650044456346,213.22030269365484,32.13394546508789,107.392,0.0,0.0,86.78021962475032
control_ig_dopri5_01,0,native_ig,ig,0.35,0.0,dopri5,0.5,control,69.62042559694686,211.17274507001548,33.69076156616211,108.784,0.0,0.0,90.11794997006655
control_ig_dopri5_02,0,native_ig,ig,0.5,0.0,dopri5,0.5,control,66.70187373422391,209.45430231925525,35.558860778808594,110.608,0.0,0.0,88.83224631240591
control_ig_dopri5_03,0,native_ig,ig,0.55,0.0,dopri5,0.5,control,65.88085677281578,208.95261668504793,35.2434196472168,112.288,0.0,0.0,89.80309486668557
control_ig_dopri5_04,0,native_ig,ig,0.65,0.0,dopri5,0.5,control,65.3374732040819,208.8089632487695,35.65361022949219,112.912,0.0,0.0,90.45213642437011
control_ig_dopri5_05,0,native_ig,ig,0.7,0.0,dopri5,0.5,control,65.13786824789673,208.8038886639306,35.63572311401367,113.776,0.0,0.0,91.00439131818712
control_ig_dopri5_06,0,native_ig,ig,0.8,0.0,dopri5,0.5,control,65.91189175134002,209.1552902758781,35.19427490234375,115.696,0.0,0.0,92.13464011158794
control_ig_dopri5_07,0,native_ig,ig,0.85,0.0,dopri5,0.5,control,66.45857644614517,209.57868745394035,35.141143798828125,116.752,0.0,0.0,92.67500884318724
control_ig_dopri5_08,0,native_ig,ig,0.95,0.0,dopri5,0.5,control,67.45427295672704,210.99787505072027,34.95801544189453,118.0,0.0,0.0,94.72740208683535
control_ig_dopri5_09,0,native_ig,ig,1.1,0.0,dopri5,0.5,control,69.27721055019049,213.6653381508163,33.193477630615234,120.16,0.0,0.0,95.18253869749606
control_ig_dopri5_10,0,native_ig,ig,1.25,0.0,dopri5,0.5,control,71.55327738859648,216.89842428287488,32.235450744628906,122.272,0.0,0.0,97.29020380880684
control_ig_dopri5_11,0,native_ig,ig,1.5,0.0,dopri5,0.5,control,77.04842767154116,222.41720476276885,29.039281845092773,123.616,0.0,0.0,97.30506808590144
control_cfg_c50_00,0,native_cfg,cfg,0.25,0.0,heun64,0.5,control,68.11692079703505,218.41817377332188,38.66693878173828,192.0,0.0,0.0,140.75804521562532
control_cfg_c50_01,0,native_cfg,cfg,0.5,0.0,heun64,0.5,control,59.54743505020724,215.5384849291744,44.380523681640625,192.0,0.0,0.0,140.11313095781952
control_cfg_c50_02,0,native_cfg,cfg,0.75,0.0,heun64,0.5,control,54.4363610843219,212.782692829079,49.31669998168945,192.0,0.0,0.0,140.5665346053429
control_cfg_c50_03,0,native_cfg,cfg,1.0,0.0,heun64,0.5,control,50.83224705073013,210.97650147495017,52.275184631347656,192.0,0.0,0.0,140.11339517543092
control_cfg_c50_04,0,native_cfg,cfg,1.25,0.0,heun64,0.5,control,48.89596440491607,208.97110407517755,54.00870895385742,192.0,0.0,0.0,140.42405790556222
control_cfg_c50_05,0,native_cfg,cfg,1.5,0.0,heun64,0.5,control,47.86316214012527,208.2100256629558,55.70553970336914,192.0,0.0,0.0,140.6775295548141
control_cfg_c50_06,0,native_cfg,cfg,1.75,0.0,heun64,0.5,control,47.84747278922168,207.68658517422477,59.30143356323242,192.0,0.0,0.0,140.5108757345006
control_cfg_c50_07,0,native_cfg,cfg,2.0,0.0,heun64,0.5,control,48.042815603322026,207.4274539041745,61.41483688354492,192.0,0.0,0.0,140.7289770618081
control_cfg_c50_08,0,native_cfg,cfg,2.25,0.0,heun64,0.5,control,48.85511535537182,207.06006292831307,63.2184944152832,192.0,0.0,0.0,140.62439528713003
control_cfg_c50_09,0,native_cfg,cfg,2.5,0.0,heun64,0.5,control,49.74013436928641,207.60785749858724,62.74456787109375,192.0,0.0,0.0,141.08192791882902
control_cfg_c50_10,0,native_cfg,cfg,3.0,0.0,heun64,0.5,control,51.5682931427599,207.62518146308048,63.659202575683594,192.0,0.0,0.0,140.7914817505516
control_cfg_c50_11,0,native_cfg,cfg,4.0,0.0,heun64,0.5,control,54.91228849983645,208.64376835898952,64.46561431884766,192.0,0.0,0.0,141.44533075485379
control_cfg_c75_00,0,native_cfg,cfg,0.25,0.0,heun64,0.75,control,64.91565644348265,218.30654445085065,40.49105453491211,224.0,0.0,0.0,163.39785977592692
control_cfg_c75_01,0,native_cfg,cfg,0.5,0.0,heun64,0.75,control,54.845516843998894,215.41322545091566,48.432613372802734,224.0,0.0,0.0,163.99300946574658
control_cfg_c75_02,0,native_cfg,cfg,0.75,0.0,heun64,0.75,control,50.11680754386754,212.56817684473515,53.99110794067383,224.0,0.0,0.0,164.33502901764587
control_cfg_c75_03,0,native_cfg,cfg,1.0,0.0,heun64,0.75,control,47.13710139821768,210.75755057907168,57.8637809753418,224.0,0.0,0.0,163.9348177043721
control_cfg_c75_04,0,native_cfg,cfg,1.25,0.0,heun64,0.75,control,46.724129632037716,209.06139471996983,59.588687896728516,224.0,0.0,0.0,164.95355400349945
control_cfg_c75_05,0,native_cfg,cfg,1.5,0.0,heun64,0.75,control,46.98025854129469,208.57738624409694,62.460262298583984,224.0,0.0,0.0,163.59943709569052
control_cfg_c75_06,0,native_cfg,cfg,1.75,0.0,heun64,0.75,control,48.127899443684555,208.33177971570535,64.73224639892578,224.0,0.0,0.0,164.47833420708776
control_cfg_c75_07,0,native_cfg,cfg,2.0,0.0,heun64,0.75,control,49.3438590718867,208.14914714418273,65.10600280761719,224.0,0.0,0.0,164.10945174191147
control_cfg_c75_08,0,native_cfg,cfg,2.25,0.0,heun64,0.75,control,50.523296940850116,208.0067528226415,65.50962829589844,224.0,0.0,0.0,163.08789395913482
control_cfg_c75_09,0,native_cfg,cfg,2.5,0.0,heun64,0.75,control,52.03732329003799,208.16701701344869,66.11408996582031,224.0,0.0,0.0,163.34683731710538
control_cfg_c75_10,0,native_cfg,cfg,3.0,0.0,heun64,0.75,control,54.5425925967246,208.6436593893444,67.14585876464844,224.0,0.0,0.0,164.66725554363802
control_cfg_c75_11,0,native_cfg,cfg,4.0,0.0,heun64,0.75,control,59.444553664345676,209.84664255251892,68.32300567626953,224.0,0.0,0.0,163.95347984414548
i01_cfg_apg_momentum_g0_p0,1,cfg_apg_momentum,cfg,0.5,-0.75,heun64,0.75,candidate,64.1462052869544,219.42005955277443,42.013221740722656,224.0,0.0,0.0,166.14003756735474
i01_cfg_apg_momentum_g0_p1,1,cfg_apg_momentum,cfg,0.5,-0.5,heun64,0.75,candidate,61.9416021562015,218.97069941468158,44.09186935424805,224.0,0.0,0.0,167.17596978787333
i01_cfg_apg_momentum_g0_p2,1,cfg_apg_momentum,cfg,0.5,-0.25,heun64,0.75,candidate,59.20237219447915,218.57789173185677,45.92876434326172,224.0,0.0,0.0,167.3205734519288
i01_cfg_apg_momentum_g1_p0,1,cfg_apg_momentum,cfg,1.0,-0.75,heun64,0.75,candidate,53.497283940377656,217.13266909883282,49.6577033996582,224.0,0.0,0.0,166.19566380791366
i01_cfg_apg_momentum_g1_p1,1,cfg_apg_momentum,cfg,1.0,-0.5,heun64,0.75,candidate,51.318828090715726,216.5093097477868,51.33796691894531,224.0,0.0,0.0,166.4520608074963
i01_cfg_apg_momentum_g1_p2,1,cfg_apg_momentum,cfg,1.0,-0.25,heun64,0.75,candidate,49.09320538187745,215.3189114866949,54.51585388183594,224.0,0.0,0.0,166.16019851295277
i01_cfg_apg_momentum_g2_p0,1,cfg_apg_momentum,cfg,1.5,-0.75,heun64,0.75,candidate,47.77769115345188,214.6617274165293,56.11385726928711,224.0,0.0,0.0,167.21081715263426
i01_cfg_apg_momentum_g2_p1,1,cfg_apg_momentum,cfg,1.5,-0.5,heun64,0.75,candidate,46.585345608707314,213.95310491376233,57.030941009521484,224.0,0.0,0.0,166.55535790184513
i01_cfg_apg_momentum_g2_p2,1,cfg_apg_momentum,cfg,1.5,-0.25,heun64,0.75,candidate,45.70315785815825,213.29826202509673,58.40922546386719,224.0,0.0,0.0,166.20948460465297
i01_cfg_apg_momentum_g3_p0,1,cfg_apg_momentum,cfg,2.0,-0.75,heun64,0.75,candidate,45.678459501756265,213.22783113146284,58.689640045166016,224.0,0.0,0.0,165.73373792041093
i01_cfg_apg_momentum_g3_p1,1,cfg_apg_momentum,cfg,2.0,-0.5,heun64,0.75,candidate,45.52984937344513,212.93372409556912,60.1854248046875,224.0,0.0,0.0,165.6770118176937
i01_cfg_apg_momentum_g3_p2,1,cfg_apg_momentum,cfg,2.0,-0.25,heun64,0.75,candidate,45.8279055990692,212.6304280914204,63.112144470214844,224.0,0.0,0.0,167.6293704211712
i02_cfg_zero_ridge_g0_p0,2,cfg_zero_ridge,cfg,0.5,0.0,heun64,0.75,candidate,55.00296620478923,215.34884704702165,48.350730895996094,224.0,0.0,0.0,165.21659675659612
i02_cfg_zero_ridge_g0_p1,2,cfg_zero_ridge,cfg,0.5,0.1,heun64,0.75,candidate,54.97062381328129,215.35820341144563,48.297054290771484,224.0,0.0,0.0,164.7836028970778
i02_cfg_zero_ridge_g0_p2,2,cfg_zero_ridge,cfg,0.5,0.5,heun64,0.75,candidate,54.93823621219718,215.38795144003961,48.29233169555664,224.0,0.0,0.0,167.7853728523478
i02_cfg_zero_ridge_g1_p0,2,cfg_zero_ridge,cfg,1.0,0.0,heun64,0.75,candidate,47.27609804835413,210.92685657424738,58.26485824584961,224.0,0.0,0.0,164.78907716926187
i02_cfg_zero_ridge_g1_p1,2,cfg_zero_ridge,cfg,1.0,0.1,heun64,0.75,candidate,47.25764544954467,210.94028150499798,58.330848693847656,224.0,0.0,0.0,164.78383394004777
i02_cfg_zero_ridge_g1_p2,2,cfg_zero_ridge,cfg,1.0,0.5,heun64,0.75,candidate,47.19008259885106,210.89029102392465,58.182090759277344,224.0,0.0,0.0,164.44582947157323
i02_cfg_zero_ridge_g2_p0,2,cfg_zero_ridge,cfg,1.5,0.0,heun64,0.75,candidate,46.865756611842016,208.798659431567,62.37385940551758,224.0,0.0,0.0,164.86317046917975
i02_cfg_zero_ridge_g2_p1,2,cfg_zero_ridge,cfg,1.5,0.1,heun64,0.75,candidate,46.93455751801423,208.757405532235,62.35848617553711,224.0,0.0,0.0,165.09645257890224
i02_cfg_zero_ridge_g2_p2,2,cfg_zero_ridge,cfg,1.5,0.5,heun64,0.75,candidate,46.98740140121129,208.6683600709115,62.499229431152344,224.0,0.0,0.0,165.7524859039113
i02_cfg_zero_ridge_g3_p0,2,cfg_zero_ridge,cfg,2.0,0.0,heun64,0.75,candidate,49.139749877764814,208.25364680529208,65.20670318603516,224.0,0.0,0.0,164.92007994558662
i02_cfg_zero_ridge_g3_p1,2,cfg_zero_ridge,cfg,2.0,0.1,heun64,0.75,candidate,49.18845268348127,208.24292230607023,65.2076644897461,224.0,0.0,0.0,166.1070001553744
i02_cfg_zero_ridge_g3_p2,2,cfg_zero_ridge,cfg,2.0,0.5,heun64,0.75,candidate,49.24499535029872,208.2049855088992,65.20079040527344,224.0,0.0,0.0,165.35999784898013
i03_cfg_channel_rescale_g0_p0,3,cfg_channel_rescale,cfg,0.5,0.25,heun64,0.75,candidate,55.11306262448613,215.85641054151347,47.927398681640625,224.0,0.0,0.0,165.73613724531606
i03_cfg_channel_rescale_g0_p1,3,cfg_channel_rescale,cfg,0.5,0.5,heun64,0.75,candidate,55.61712375341972,216.12610608523164,47.69000244140625,224.0,0.0,0.0,166.29450864018872
i03_cfg_channel_rescale_g0_p2,3,cfg_channel_rescale,cfg,0.5,0.75,heun64,0.75,candidate,56.167905335494936,216.62402056800477,47.71340560913086,224.0,0.0,0.0,165.6663637459278
i03_cfg_channel_rescale_g1_p0,3,cfg_channel_rescale,cfg,1.0,0.25,heun64,0.75,candidate,47.305042827819534,211.10011991641045,56.500465393066406,224.0,0.0,0.0,166.42509748553857
i03_cfg_channel_rescale_g1_p1,3,cfg_channel_rescale,cfg,1.0,0.5,heun64,0.75,candidate,47.549529108419904,211.61753725854078,55.521053314208984,224.0,0.0,0.0,170.86857467377558
i03_cfg_channel_rescale_g1_p2,3,cfg_channel_rescale,cfg,1.0,0.75,heun64,0.75,candidate,47.80529978077635,212.10851634259097,55.49228286743164,224.0,0.0,0.0,170.37219620961696
i03_cfg_channel_rescale_g2_p0,3,cfg_channel_rescale,cfg,1.5,0.25,heun64,0.75,candidate,46.80518445048631,208.89340576653137,61.547813415527344,224.0,0.0,0.0,171.6232727742754
i03_cfg_channel_rescale_g2_p1,3,cfg_channel_rescale,cfg,1.5,0.5,heun64,0.75,candidate,46.56851145148141,209.10016912662832,60.56351089477539,224.0,0.0,0.0,170.71126169571653
i03_cfg_channel_rescale_g2_p2,3,cfg_channel_rescale,cfg,1.5,0.75,heun64,0.75,candidate,46.39504802324399,209.79619167981605,59.91368865966797,224.0,0.0,0.0,168.8260558261536
i03_cfg_channel_rescale_g3_p0,3,cfg_channel_rescale,cfg,2.0,0.25,heun64,0.75,candidate,48.950545318822776,208.481389991362,64.56947326660156,224.0,0.0,0.0,170.34991462156177
i03_cfg_channel_rescale_g3_p1,3,cfg_channel_rescale,cfg,2.0,0.5,heun64,0.75,candidate,48.40911252089779,208.44207668905403,64.13955688476562,224.0,0.0,0.0,170.19094956992194
i03_cfg_channel_rescale_g3_p2,3,cfg_channel_rescale,cfg,2.0,0.75,heun64,0.75,candidate,47.79423470784769,208.85392953874043,63.71562957763672,224.0,0.0,0.0,169.96473293425515
i04_cfg_patch_budget_g0_p0,4,cfg_patch_budget,cfg,0.5,0.5,heun64,0.75,candidate,66.7522125940186,218.39997354711397,39.23629379272461,224.0,0.0,0.0,167.66021011164412
i04_cfg_patch_budget_g0_p1,4,cfg_patch_budget,cfg,0.5,1.0,heun64,0.75,candidate,58.65904824820268,216.1838930454105,44.99748992919922,224.0,0.0,0.0,170.32596991257742
i04_cfg_patch_budget_g0_p2,4,cfg_patch_budget,cfg,0.5,2.0,heun64,0.75,candidate,55.1834124694098,215.4339562753987,48.28818893432617,224.0,0.0,0.0,167.62933981604874
i04_cfg_patch_budget_g1_p0,4,cfg_patch_budget,cfg,1.0,0.5,heun64,0.75,candidate,57.19522966841981,215.7629120078352,46.4945068359375,224.0,0.0,0.0,168.1058955155313
i04_cfg_patch_budget_g1_p1,4,cfg_patch_budget,cfg,1.0,1.0,heun64,0.75,candidate,50.23959518563572,211.94140799876732,53.35542678833008,224.0,0.0,0.0,168.82450499664992
i04_cfg_patch_budget_g1_p2,4,cfg_patch_budget,cfg,1.0,2.0,heun64,0.75,candidate,47.357198464386556,210.7999362295568,57.125,224.0,0.0,0.0,168.25550446100533
i04_cfg_patch_budget_g2_p0,4,cfg_patch_budget,cfg,1.5,0.5,heun64,0.75,candidate,52.57374483046033,213.2653103742798,50.5440788269043,224.0,0.0,0.0,167.93828293820843
i04_cfg_patch_budget_g2_p1,4,cfg_patch_budget,cfg,1.5,1.0,heun64,0.75,candidate,46.993805055858786,209.34902331828232,59.571956634521484,224.0,0.0,0.0,168.24630329059437
i04_cfg_patch_budget_g2_p2,4,cfg_patch_budget,cfg,1.5,2.0,heun64,0.75,candidate,46.90104315126223,208.5617633365373,62.198299407958984,224.0,0.0,0.0,168.0394501592964
i04_cfg_patch_budget_g3_p0,4,cfg_patch_budget,cfg,2.0,0.5,heun64,0.75,candidate,49.158320249494295,211.31357674035553,55.0235595703125,224.0,0.0,0.0,169.0860424945131
i04_cfg_patch_budget_g3_p1,4,cfg_patch_budget,cfg,2.0,1.0,heun64,0.75,candidate,47.722875333539946,208.59359758988455,62.431705474853516,224.0,0.0,0.0,168.3732135510072
i04_cfg_patch_budget_g3_p2,4,cfg_patch_budget,cfg,2.0,2.0,heun64,0.75,candidate,49.20724848210102,208.26323112033197,64.731689453125,224.0,0.0,0.0,169.26508311927319
i05_ig_channel_metric_g0_p0,5,ig_channel_metric,ig,0.5,0.1,heun64,0.5,candidate,66.76778730914202,209.83815061797964,35.23415756225586,128.0,0.0,0.0,106.0801572361961
i05_ig_channel_metric_g0_p1,5,ig_channel_metric,ig,0.5,0.5,heun64,0.5,candidate,66.72366737405025,209.8440421647556,35.236915588378906,128.0,0.0,0.0,105.73773124348372
i05_ig_channel_metric_g0_p2,5,ig_channel_metric,ig,0.5,2.0,heun64,0.5,candidate,66.7177080587544,209.8695219171143,35.304386138916016,128.0,0.0,0.0,105.72829280653968
i05_ig_channel_metric_g1_p0,5,ig_channel_metric,ig,0.65,0.1,heun64,0.5,candidate,64.99152856312543,209.23754675197483,35.24330139160156,128.0,0.0,0.0,106.68195253703743
i05_ig_channel_metric_g1_p1,5,ig_channel_metric,ig,0.65,0.5,heun64,0.5,candidate,64.98642174242195,209.2514352605608,35.2414665222168,128.0,0.0,0.0,105.48043686011806
i05_ig_channel_metric_g1_p2,5,ig_channel_metric,ig,0.65,2.0,heun64,0.5,candidate,64.9861328492434,209.2729564172921,35.29060363769531,128.0,0.0,0.0,105.73001937801018
i05_ig_channel_metric_g2_p0,5,ig_channel_metric,ig,0.8,0.1,heun64,0.5,candidate,65.30162304448027,209.46985690580368,35.4661750793457,128.0,0.0,0.0,105.46941121434793
i05_ig_channel_metric_g2_p1,5,ig_channel_metric,ig,0.8,0.5,heun64,0.5,candidate,65.22365143944569,209.47331773481324,35.46833038330078,128.0,0.0,0.0,105.10916391760111
i05_ig_channel_metric_g2_p2,5,ig_channel_metric,ig,0.8,2.0,heun64,0.5,candidate,65.17462535325825,209.4965499609233,35.43761444091797,128.0,0.0,0.0,105.62573057878762
i05_ig_channel_metric_g3_p0,5,ig_channel_metric,ig,0.95,0.1,heun64,0.5,candidate,66.86962366980401,211.00372677308712,34.934505462646484,128.0,0.0,0.0,105.93950544204563
i05_ig_channel_metric_g3_p1,5,ig_channel_metric,ig,0.95,0.5,heun64,0.5,candidate,66.85395663698444,210.99707087857928,34.85765838623047,128.0,0.0,0.0,105.01531424606219
i05_ig_channel_metric_g3_p2,5,ig_channel_metric,ig,0.95,2.0,heun64,0.5,candidate,66.76412382859013,211.0150919693483,34.8502197265625,128.0,0.0,0.0,105.16581432847306
i06_ig_wavelet_shrink_g0_p0,6,ig_wavelet_shrink,ig,0.5,0.25,heun64,0.5,candidate,67.203828939549,209.5548989144479,34.905662536621094,128.0,0.0,0.0,103.80859973654151
i06_ig_wavelet_shrink_g0_p1,6,ig_wavelet_shrink,ig,0.5,0.5,heun64,0.5,candidate,67.59252852566675,209.56641513948762,34.5343017578125,128.0,0.0,0.0,104.66547470493242
i06_ig_wavelet_shrink_g0_p2,6,ig_wavelet_shrink,ig,0.5,1.0,heun64,0.5,candidate,68.43393101292372,209.7722114242017,34.002567291259766,128.0,0.0,0.0,103.9674772452563
i06_ig_wavelet_shrink_g1_p0,6,ig_wavelet_shrink,ig,0.65,0.25,heun64,0.5,candidate,65.47802485913837,208.77386951325138,34.963462829589844,128.0,0.0,0.0,104.29197713825852
i06_ig_wavelet_shrink_g1_p1,6,ig_wavelet_shrink,ig,0.65,0.5,heun64,0.5,candidate,65.61192056357368,208.54744514155334,34.91697311401367,128.0,0.0,0.0,104.41224280372262
i06_ig_wavelet_shrink_g1_p2,6,ig_wavelet_shrink,ig,0.65,1.0,heun64,0.5,candidate,66.11147990561187,208.30546912346006,35.048885345458984,128.0,0.0,0.0,104.73454846441746
i06_ig_wavelet_shrink_g2_p0,6,ig_wavelet_shrink,ig,0.8,0.25,heun64,0.5,candidate,65.29665261976987,208.76432527050702,35.06047058105469,128.0,0.0,0.0,105.15227048052475
i06_ig_wavelet_shrink_g2_p1,6,ig_wavelet_shrink,ig,0.8,0.5,heun64,0.5,candidate,65.26356953920231,208.34668243641795,35.00142288208008,128.0,0.0,0.0,104.50640302803367
i06_ig_wavelet_shrink_g2_p2,6,ig_wavelet_shrink,ig,0.8,1.0,heun64,0.5,candidate,65.47456366190761,207.6201371167308,35.61232376098633,128.0,0.0,0.0,104.95838006399572
i06_ig_wavelet_shrink_g3_p0,6,ig_wavelet_shrink,ig,0.95,0.25,heun64,0.5,candidate,66.65950245831829,210.04579404451647,35.22258377075195,128.0,0.0,0.0,104.4022229956463
i06_ig_wavelet_shrink_g3_p1,6,ig_wavelet_shrink,ig,0.95,0.5,heun64,0.5,candidate,66.23304452503714,209.0472521666834,34.91690444946289,128.0,0.0,0.0,104.83777867909521
i06_ig_wavelet_shrink_g3_p2,6,ig_wavelet_shrink,ig,0.95,1.0,heun64,0.5,candidate,65.87131304141218,207.67364876072293,35.43214797973633,128.0,0.0,0.0,104.66147921280935
i07_ig_huber_innovation_g0_p0,7,ig_huber_innovation,ig,0.5,0.5,heun64,0.5,candidate,66.98905880597016,210.87900714776094,35.093971252441406,128.0,0.0,0.0,103.96694268239662
i07_ig_huber_innovation_g0_p1,7,ig_huber_innovation,ig,0.5,1.0,heun64,0.5,candidate,66.6974713033045,210.62823337244754,35.16724395751953,128.0,0.0,0.0,104.23475103918463
i07_ig_huber_innovation_g0_p2,7,ig_huber_innovation,ig,0.5,2.0,heun64,0.5,candidate,66.4935376798602,210.48235079059646,35.127952575683594,128.0,0.0,0.0,104.18763647926971
i07_ig_huber_innovation_g1_p0,7,ig_huber_innovation,ig,0.65,0.5,heun64,0.5,candidate,65.39475695893208,210.19225754104707,35.91941833496094,128.0,0.0,0.0,103.96586884837598
i07_ig_huber_innovation_g1_p1,7,ig_huber_innovation,ig,0.65,1.0,heun64,0.5,candidate,65.14805165150915,210.14297318278022,35.84567642211914,128.0,0.0,0.0,104.22015934810042
i07_ig_huber_innovation_g1_p2,7,ig_huber_innovation,ig,0.65,2.0,heun64,0.5,candidate,65.04905287365591,210.12403235015802,35.544715881347656,128.0,0.0,0.0,104.84818502515554
i07_ig_huber_innovation_g2_p0,7,ig_huber_innovation,ig,0.8,0.5,heun64,0.5,candidate,65.41272815387617,210.634482043194,35.314308166503906,128.0,0.0,0.0,104.15704727172852
i07_ig_huber_innovation_g2_p1,7,ig_huber_innovation,ig,0.8,1.0,heun64,0.5,candidate,65.26583805065536,210.78849817359685,34.766998291015625,128.0,0.0,0.0,104.27395835146308
i07_ig_huber_innovation_g2_p2,7,ig_huber_innovation,ig,0.8,2.0,heun64,0.5,candidate,65.11834595400529,210.8754768882775,34.57415771484375,128.0,0.0,0.0,105.53780506225303
i07_ig_huber_innovation_g3_p0,7,ig_huber_innovation,ig,0.95,0.5,heun64,0.5,candidate,66.27212655527063,212.00775682478388,33.60137176513672,128.0,0.0,0.0,105.05960682034492
i07_ig_huber_innovation_g3_p1,7,ig_huber_innovation,ig,0.95,1.0,heun64,0.5,candidate,66.62069754313114,212.4544029029231,33.224178314208984,128.0,0.0,0.0,105.45717895077541
i07_ig_huber_innovation_g3_p2,7,ig_huber_innovation,ig,0.95,2.0,heun64,0.5,candidate,66.63756985733198,212.60068842773023,34.038818359375,128.0,0.0,0.0,106.12519726576284
i08_ig_edge_resolvent_g0_p0,8,ig_edge_resolvent,ig,0.5,0.1,heun64,0.5,candidate,67.62018468056965,209.55446683647597,34.62284469604492,128.0,0.0,0.0,110.0966385807842
i08_ig_edge_resolvent_g0_p1,8,ig_edge_resolvent,ig,0.5,0.5,heun64,0.5,candidate,69.53338707065734,210.16616082387804,33.60694885253906,128.0,0.0,0.0,111.34474313352257
i08_ig_edge_resolvent_g0_p2,8,ig_edge_resolvent,ig,0.5,2.0,heun64,0.5,candidate,72.06591899426837,211.72052557229495,32.076171875,128.0,0.0,0.0,111.20122822979465
i08_ig_edge_resolvent_g1_p0,8,ig_edge_resolvent,ig,0.65,0.1,heun64,0.5,candidate,65.69564066787046,208.51025267224736,34.90734100341797,128.0,0.0,0.0,109.81017861235887
i08_ig_edge_resolvent_g1_p1,8,ig_edge_resolvent,ig,0.65,0.5,heun64,0.5,candidate,67.2309520232842,208.3287388502904,34.18900680541992,128.0,0.0,0.0,115.27860116166994
i08_ig_edge_resolvent_g1_p2,8,ig_edge_resolvent,ig,0.65,2.0,heun64,0.5,candidate,70.30724087028239,209.61462953441742,33.63504409790039,128.0,0.0,0.0,109.9575853459537
i08_ig_edge_resolvent_g2_p0,8,ig_edge_resolvent,ig,0.8,0.1,heun64,0.5,candidate,65.25892497926259,208.21973018404606,35.08467102050781,128.0,0.0,0.0,111.58388360543177
i08_ig_edge_resolvent_g2_p1,8,ig_edge_resolvent,ig,0.8,0.5,heun64,0.5,candidate,66.2667808455796,207.30273795192193,35.07239532470703,128.0,0.0,0.0,109.61204704921693
i08_ig_edge_resolvent_g2_p2,8,ig_edge_resolvent,ig,0.8,2.0,heun64,0.5,candidate,68.63359298134475,207.92192620240849,34.4528694152832,128.0,0.0,0.0,108.85973708890378
i08_ig_edge_resolvent_g3_p0,8,ig_edge_resolvent,ig,0.95,0.1,heun64,0.5,candidate,66.35332719333428,208.9821739730986,35.242584228515625,128.0,0.0,0.0,110.81349610025063
i08_ig_edge_resolvent_g3_p1,8,ig_edge_resolvent,ig,0.95,0.5,heun64,0.5,candidate,66.12143018532458,206.78104502295082,35.45862579345703,128.0,0.0,0.0,110.97532532876357
i08_ig_edge_resolvent_g3_p2,8,ig_edge_resolvent,ig,0.95,2.0,heun64,0.5,candidate,68.09050551414555,206.69087303738274,34.440391540527344,128.0,0.0,0.0,112.54927636915818
i09_ig_partial_residual_g0_p0,9,ig_partial_residual,ig,0.5,0.25,heun64,0.5,candidate,66.74850513815744,209.57994920640476,34.96287536621094,128.0,0.0,0.0,103.98643532395363
i09_ig_partial_residual_g0_p1,9,ig_partial_residual,ig,0.5,0.5,heun64,0.5,candidate,66.75294101217685,209.75526490322807,34.81586456298828,128.0,0.0,0.0,103.88002706458792
