weak,t,id,split,fit_type,delta,tau,squared_residual,squared_gap
depth8,0.3,1686,test,finite_signed,0.01,0.054444444444444455,0.00028262533573824856,0.0002938260098394474
depth8,0.3,4998,test,finite_signed,0.01,0.054444444444444455,0.00039679770651004974,0.0003956763712991811
depth8,0.3,151,test,finite_signed,0.01,0.054444444444444455,0.0004375219002058053,0.00042058264110907964
depth8,0.3,3630,test,finite_signed,0.01,0.054444444444444455,0.0004586008690563669,0.0004928867268005541
depth8,0.3,1841,test,finite_signed,0.01,0.054444444444444455,0.0008320843958937977,0.0008622902532850224
depth8,0.3,3028,test,finite_signed,0.01,0.054444444444444455,0.001024506703156563,0.0011030273899943306
depth8,0.3,2347,test,finite_signed,0.01,0.054444444444444455,0.000541538677336842,0.0005747403372877821
depth8,0.3,4021,test,finite_signed,0.01,0.054444444444444455,0.0007602631710835722,0.00072891838966421
depth10,0.3,713,fit,finite_nonnegative,0.01,0.054444444444444455,0.00015414946807680577,0.00017862412421496305
depth10,0.3,3623,fit,finite_nonnegative,0.01,0.054444444444444455,0.00018839456299867002,0.00021618686739212006
depth10,0.3,3296,fit,finite_nonnegative,0.01,0.054444444444444455,0.0003511921978073641,0.0003875487918296787
depth10,0.3,4345,fit,finite_nonnegative,0.01,0.054444444444444455,0.000146480222358623,0.00016575951181128297
depth10,0.3,2364,fit,finite_nonnegative,0.01,0.054444444444444455,0.00022219234526486522,0.00024058922304881567
depth10,0.3,3510,fit,finite_nonnegative,0.01,0.054444444444444455,0.00042063551685854494,0.0004170875740191499
depth10,0.3,4640,fit,finite_nonnegative,0.01,0.054444444444444455,0.0002475667375371954,0.00025419037772362745
depth10,0.3,1298,fit,finite_nonnegative,0.01,0.054444444444444455,0.00018800694382066832,0.000227674663162803
depth10,0.3,708,fit,finite_nonnegative,0.01,0.054444444444444455,0.00021010884398389674,0.00023446771898293518
depth10,0.3,1505,fit,finite_nonnegative,0.01,0.054444444444444455,0.0003470199654288386,0.0003900854323945349
depth10,0.3,2304,fit,finite_nonnegative,0.01,0.054444444444444455,0.0003628074276023574,0.0003827027275890479
depth10,0.3,307,fit,finite_nonnegative,0.01,0.054444444444444455,0.00018348564146298751,0.00019671428956174894
depth10,0.3,4093,fit,finite_nonnegative,0.01,0.054444444444444455,0.00012967138488855786,0.00014059571235356885
depth10,0.3,769,fit,finite_nonnegative,0.01,0.054444444444444455,0.0004421778990287209,0.0004505924710476603
depth10,0.3,3769,fit,finite_nonnegative,0.01,0.054444444444444455,0.0001989434043866041,0.00020327635228896055
depth10,0.3,1780,fit,finite_nonnegative,0.01,0.054444444444444455,0.00022983213529052094,0.00022674411461209046
depth10,0.3,2797,test,finite_nonnegative,0.01,0.054444444444444455,0.00026612991396986305,0.0002746880669019138
depth10,0.3,2744,test,finite_nonnegative,0.01,0.054444444444444455,0.0008459273234334289,0.0008469339376893887
depth10,0.3,2114,test,finite_nonnegative,0.01,0.054444444444444455,0.0001151538140277904,0.00011068107237591389
depth10,0.3,843,test,finite_nonnegative,0.01,0.054444444444444455,0.0005003494774636177,0.0005430132663134613
depth10,0.3,3732,test,finite_nonnegative,0.01,0.054444444444444455,0.0003669371700092853,0.00036646614743155527
depth10,0.3,3823,test,finite_nonnegative,0.01,0.054444444444444455,0.00019721132265055946,0.00020083265460150732
depth10,0.3,2922,test,finite_nonnegative,0.01,0.054444444444444455,0.00026878810776472705,0.0002454599298656547
depth10,0.3,1517,test,finite_nonnegative,0.01,0.054444444444444455,0.00016132384673621397,0.00017831899749299392
depth10,0.3,1686,test,finite_nonnegative,0.01,0.054444444444444455,0.00012879983396093525,0.00014740836761896155
depth10,0.3,4998,test,finite_nonnegative,0.01,0.054444444444444455,0.000181149456557547,0.00019835464064048587
depth10,0.3,151,test,finite_nonnegative,0.01,0.054444444444444455,0.00012640175592882615,0.00014636919312796602
depth10,0.3,3630,test,finite_nonnegative,0.01,0.054444444444444455,0.000242824730648712,0.0002373286950829644
depth10,0.3,1841,test,finite_nonnegative,0.01,0.054444444444444455,0.0003547188583740486,0.0003634162839496415
depth10,0.3,3028,test,finite_nonnegative,0.01,0.054444444444444455,0.00038846553960128596,0.00043056749648671434
depth10,0.3,2347,test,finite_nonnegative,0.01,0.054444444444444455,0.0002592605893414665,0.00028718286930691896
depth10,0.3,4021,test,finite_nonnegative,0.01,0.054444444444444455,0.00022350678223167505,0.00024209455555751404
depth10,0.3,713,fit,finite_signed,0.01,0.054444444444444455,0.00015414946807680577,0.00017862412421496305
depth10,0.3,3623,fit,finite_signed,0.01,0.054444444444444455,0.00018839456299867002,0.00021618686739212006
depth10,0.3,3296,fit,finite_signed,0.01,0.054444444444444455,0.0003511921978073641,0.0003875487918296787
depth10,0.3,4345,fit,finite_signed,0.01,0.054444444444444455,0.000146480222358623,0.00016575951181128297
depth10,0.3,2364,fit,finite_signed,0.01,0.054444444444444455,0.00022219234526486522,0.00024058922304881567
depth10,0.3,3510,fit,finite_signed,0.01,0.054444444444444455,0.00042063551685854494,0.0004170875740191499
depth10,0.3,4640,fit,finite_signed,0.01,0.054444444444444455,0.0002475667375371954,0.00025419037772362745
depth10,0.3,1298,fit,finite_signed,0.01,0.054444444444444455,0.00018800694382066832,0.000227674663162803
depth10,0.3,708,fit,finite_signed,0.01,0.054444444444444455,0.00021010884398389674,0.00023446771898293518
depth10,0.3,1505,fit,finite_signed,0.01,0.054444444444444455,0.0003470199654288386,0.0003900854323945349
depth10,0.3,2304,fit,finite_signed,0.01,0.054444444444444455,0.0003628074276023574,0.0003827027275890479
depth10,0.3,307,fit,finite_signed,0.01,0.054444444444444455,0.00018348564146298751,0.00019671428956174894
depth10,0.3,4093,fit,finite_signed,0.01,0.054444444444444455,0.00012967138488855786,0.00014059571235356885
depth10,0.3,769,fit,finite_signed,0.01,0.054444444444444455,0.0004421778990287209,0.0004505924710476603
depth10,0.3,3769,fit,finite_signed,0.01,0.054444444444444455,0.0001989434043866041,0.00020327635228896055
depth10,0.3,1780,fit,finite_signed,0.01,0.054444444444444455,0.00022983213529052094,0.00022674411461209046
depth10,0.3,2797,test,finite_signed,0.01,0.054444444444444455,0.00026612991396986305,0.0002746880669019138
depth10,0.3,2744,test,finite_signed,0.01,0.054444444444444455,0.0008459273234334289,0.0008469339376893887
depth10,0.3,2114,test,finite_signed,0.01,0.054444444444444455,0.0001151538140277904,0.00011068107237591389
depth10,0.3,843,test,finite_signed,0.01,0.054444444444444455,0.0005003494774636177,0.0005430132663134613
depth10,0.3,3732,test,finite_signed,0.01,0.054444444444444455,0.0003669371700092853,0.00036646614743155527
depth10,0.3,3823,test,finite_signed,0.01,0.054444444444444455,0.00019721132265055946,0.00020083265460150732
depth10,0.3,2922,test,finite_signed,0.01,0.054444444444444455,0.00026878810776472705,0.0002454599298656547
depth10,0.3,1517,test,finite_signed,0.01,0.054444444444444455,0.00016132384673621397,0.00017831899749299392
depth10,0.3,1686,test,finite_signed,0.01,0.054444444444444455,0.00012879983396093525,0.00014740836761896155
depth10,0.3,4998,test,finite_signed,0.01,0.054444444444444455,0.000181149456557547,0.00019835464064048587
depth10,0.3,151,test,finite_signed,0.01,0.054444444444444455,0.00012640175592882615,0.00014636919312796602
depth10,0.3,3630,test,finite_signed,0.01,0.054444444444444455,0.000242824730648712,0.0002373286950829644
depth10,0.3,1841,test,finite_signed,0.01,0.054444444444444455,0.0003547188583740486,0.0003634162839496415
depth10,0.3,3028,test,finite_signed,0.01,0.054444444444444455,0.00038846553960128596,0.00043056749648671434
depth10,0.3,2347,test,finite_signed,0.01,0.054444444444444455,0.0002592605893414665,0.00028718286930691896
depth10,0.3,4021,test,finite_signed,0.01,0.054444444444444455,0.00022350678223167505,0.00024209455555751404
external_v500,0.3,713,fit,finite_nonnegative,0.0,0.0,3.0486516412793176e-05,3.0486516412793176e-05
external_v500,0.3,3623,fit,finite_nonnegative,0.0,0.0,3.6181891827112096e-05,3.6181891827112096e-05
external_v500,0.3,3296,fit,finite_nonnegative,0.0,0.0,5.517850583297575e-05,5.517850583297575e-05
external_v500,0.3,4345,fit,finite_nonnegative,0.0,0.0,2.743935210631051e-05,2.743935210631051e-05
external_v500,0.3,2364,fit,finite_nonnegative,0.0,0.0,2.7438258306122738e-05,2.7438258306122738e-05
external_v500,0.3,3510,fit,finite_nonnegative,0.0,0.0,3.658951509155468e-05,3.658951509155468e-05
external_v500,0.3,4640,fit,finite_nonnegative,0.0,0.0,2.792242114770592e-05,2.792242114770592e-05
external_v500,0.3,1298,fit,finite_nonnegative,0.0,0.0,2.6712413762936922e-05,2.6712413762936922e-05
external_v500,0.3,708,fit,finite_nonnegative,0.0,0.0,3.795185130583732e-05,3.795185130583732e-05
external_v500,0.3,1505,fit,finite_nonnegative,0.0,0.0,4.189986153174883e-05,4.189986153174883e-05
external_v500,0.3,2304,fit,finite_nonnegative,0.0,0.0,3.70927762918337e-05,3.70927762918337e-05
external_v500,0.3,307,fit,finite_nonnegative,0.0,0.0,4.6261953796272726e-05,4.6261953796272726e-05
external_v500,0.3,4093,fit,finite_nonnegative,0.0,0.0,1.8173944704554334e-05,1.8173944704554334e-05
external_v500,0.3,769,fit,finite_nonnegative,0.0,0.0,8.238441426785448e-05,8.238441426785448e-05
external_v500,0.3,3769,fit,finite_nonnegative,0.0,0.0,4.190969600631384e-05,4.190969600631384e-05
external_v500,0.3,1780,fit,finite_nonnegative,0.0,0.0,4.521024508006776e-05,4.521024508006776e-05
external_v500,0.3,2797,test,finite_nonnegative,0.0,0.0,5.817571411522081e-05,5.817571411522081e-05
external_v500,0.3,2744,test,finite_nonnegative,0.0,0.0,0.00015732408754647186,0.00015732408754647186
external_v500,0.3,2114,test,finite_nonnegative,0.0,0.0,1.4454344880976324e-05,1.4454344880976324e-05
external_v500,0.3,843,test,finite_nonnegative,0.0,0.0,7.084545102425224e-05,7.084545102425224e-05
external_v500,0.3,3732,test,finite_nonnegative,0.0,0.0,5.782093580569205e-05,5.782093580569205e-05
external_v500,0.3,3823,test,finite_nonnegative,0.0,0.0,3.0472202038781788e-05,3.0472202038781788e-05
external_v500,0.3,2922,test,finite_nonnegative,0.0,0.0,4.587696201883274e-05,4.587696201883274e-05
external_v500,0.3,1517,test,finite_nonnegative,0.0,0.0,6.742301319695873e-05,6.742301319695873e-05
external_v500,0.3,1686,test,finite_nonnegative,0.0,0.0,3.951929281086726e-05,3.951929281086726e-05
external_v500,0.3,4998,test,finite_nonnegative,0.0,0.0,2.8535995508434653e-05,2.8535995508434653e-05
external_v500,0.3,151,test,finite_nonnegative,0.0,0.0,2.1232542468053976e-05,2.1232542468053976e-05
external_v500,0.3,3630,test,finite_nonnegative,0.0,0.0,0.00012702988118141274,0.00012702988118141274
external_v500,0.3,1841,test,finite_nonnegative,0.0,0.0,5.3923026201101624e-05,5.3923026201101624e-05
external_v500,0.3,3028,test,finite_nonnegative,0.0,0.0,7.957077113061989e-05,7.957077113061989e-05
external_v500,0.3,2347,test,finite_nonnegative,0.0,0.0,2.7168747442217035e-05,2.7168747442217035e-05
external_v500,0.3,4021,test,finite_nonnegative,0.0,0.0,5.2742817676240814e-05,5.2742817676240814e-05
external_v500,0.3,713,fit,finite_signed,0.0,0.0,3.0486516412793176e-05,3.0486516412793176e-05
external_v500,0.3,3623,fit,finite_signed,0.0,0.0,3.6181891827112096e-05,3.6181891827112096e-05
external_v500,0.3,3296,fit,finite_signed,0.0,0.0,5.517850583297575e-05,5.517850583297575e-05
external_v500,0.3,4345,fit,finite_signed,0.0,0.0,2.743935210631051e-05,2.743935210631051e-05
external_v500,0.3,2364,fit,finite_signed,0.0,0.0,2.7438258306122738e-05,2.7438258306122738e-05
external_v500,0.3,3510,fit,finite_signed,0.0,0.0,3.658951509155468e-05,3.658951509155468e-05
external_v500,0.3,4640,fit,finite_signed,0.0,0.0,2.792242114770592e-05,2.792242114770592e-05
external_v500,0.3,1298,fit,finite_signed,0.0,0.0,2.6712413762936922e-05,2.6712413762936922e-05
external_v500,0.3,708,fit,finite_signed,0.0,0.0,3.795185130583732e-05,3.795185130583732e-05
external_v500,0.3,1505,fit,finite_signed,0.0,0.0,4.189986153174883e-05,4.189986153174883e-05
external_v500,0.3,2304,fit,finite_signed,0.0,0.0,3.70927762918337e-05,3.70927762918337e-05
external_v500,0.3,307,fit,finite_signed,0.0,0.0,4.6261953796272726e-05,4.6261953796272726e-05
external_v500,0.3,4093,fit,finite_signed,0.0,0.0,1.8173944704554334e-05,1.8173944704554334e-05
external_v500,0.3,769,fit,finite_signed,0.0,0.0,8.238441426785448e-05,8.238441426785448e-05
external_v500,0.3,3769,fit,finite_signed,0.0,0.0,4.190969600631384e-05,4.190969600631384e-05
external_v500,0.3,1780,fit,finite_signed,0.0,0.0,4.521024508006776e-05,4.521024508006776e-05
external_v500,0.3,2797,test,finite_signed,0.0,0.0,5.817571411522081e-05,5.817571411522081e-05
external_v500,0.3,2744,test,finite_signed,0.0,0.0,0.00015732408754647186,0.00015732408754647186
external_v500,0.3,2114,test,finite_signed,0.0,0.0,1.4454344880976324e-05,1.4454344880976324e-05
external_v500,0.3,843,test,finite_signed,0.0,0.0,7.084545102425224e-05,7.084545102425224e-05
external_v500,0.3,3732,test,finite_signed,0.0,0.0,5.782093580569205e-05,5.782093580569205e-05
external_v500,0.3,3823,test,finite_signed,0.0,0.0,3.0472202038781788e-05,3.0472202038781788e-05
external_v500,0.3,2922,test,finite_signed,0.0,0.0,4.587696201883274e-05,4.587696201883274e-05
external_v500,0.3,1517,test,finite_signed,0.0,0.0,6.742301319695873e-05,6.742301319695873e-05
external_v500,0.3,1686,test,finite_signed,0.0,0.0,3.951929281086726e-05,3.951929281086726e-05
external_v500,0.3,4998,test,finite_signed,0.0,0.0,2.8535995508434653e-05,2.8535995508434653e-05
external_v500,0.3,151,test,finite_signed,0.0,0.0,2.1232542468053976e-05,2.1232542468053976e-05
external_v500,0.3,3630,test,finite_signed,0.0,0.0,0.00012702988118141274,0.00012702988118141274
external_v500,0.3,1841,test,finite_signed,0.0,0.0,5.3923026201101624e-05,5.3923026201101624e-05
external_v500,0.3,3028,test,finite_signed,0.0,0.0,7.957077113061989e-05,7.957077113061989e-05
external_v500,0.3,2347,test,finite_signed,0.0,0.0,2.7168747442217035e-05,2.7168747442217035e-05
external_v500,0.3,4021,test,finite_signed,0.0,0.0,5.2742817676240814e-05,5.2742817676240814e-05
depth4,0.5,713,fit,finite_nonnegative,0.05,0.05,0.022666442169515293,0.02385481045261053
depth4,0.5,3623,fit,finite_nonnegative,0.05,0.05,0.030500595134394983,0.03222934408055981
depth4,0.5,3296,fit,finite_nonnegative,0.05,0.05,0.04152897759472053,0.04674868702414453
depth4,0.5,4345,fit,finite_nonnegative,0.05,0.05,0.028251953156554873,0.028214359878682628
depth4,0.5,2364,fit,finite_nonnegative,0.05,0.05,0.02496581220688189,0.02652462847315726
depth4,0.5,3510,fit,finite_nonnegative,0.05,0.05,0.04584052171340848,0.04711501170781368
depth4,0.5,4640,fit,finite_nonnegative,0.05,0.05,0.04309664784342074,0.042618265816820426
depth4,0.5,1298,fit,finite_nonnegative,0.05,0.05,0.024153533884522377,0.024411147831706143
depth4,0.5,708,fit,finite_nonnegative,0.05,0.05,0.02866741819079944,0.02975166414156666
depth4,0.5,1505,fit,finite_nonnegative,0.05,0.05,0.028619677497687828,0.03244390864707884
depth4,0.5,2304,fit,finite_nonnegative,0.05,0.05,0.031599905654267894,0.03420546779967045
depth4,0.5,307,fit,finite_nonnegative,0.05,0.05,0.03325377952050329,0.03374311449050371
depth4,0.5,4093,fit,finite_nonnegative,0.05,0.05,0.02155899645014752,0.021182929271358952
depth4,0.5,769,fit,finite_nonnegative,0.05,0.05,0.03847487899231963,0.04085853230282302
depth4,0.5,3769,fit,finite_nonnegative,0.05,0.05,0.03443138157883274,0.03509669679107622
depth4,0.5,1780,fit,finite_nonnegative,0.05,0.05,0.03248256652985048,0.03173878635923254
depth4,0.5,2797,test,finite_nonnegative,0.05,0.05,0.04443030080620611,0.04572939648576811
depth4,0.5,2744,test,finite_nonnegative,0.05,0.05,0.057466510016386266,0.06517610064500368
depth4,0.5,2114,test,finite_nonnegative,0.05,0.05,0.03976168380325559,0.04162654354769738
depth4,0.5,843,test,finite_nonnegative,0.05,0.05,0.03912748076011502,0.0435176284874876
depth4,0.5,3732,test,finite_nonnegative,0.05,0.05,0.050860743960322835,0.05335906612243064
depth4,0.5,3823,test,finite_nonnegative,0.05,0.05,0.046528011557321704,0.04953565677519497
depth4,0.5,2922,test,finite_nonnegative,0.05,0.05,0.04796628341032569,0.048943581070628114
depth4,0.5,1517,test,finite_nonnegative,0.05,0.05,0.031747866530998925,0.032783475559983746
depth4,0.5,1686,test,finite_nonnegative,0.05,0.05,0.02434927031799909,0.02500420105782033
depth4,0.5,4998,test,finite_nonnegative,0.05,0.05,0.01959002578085579,0.020473221625576882
depth4,0.5,151,test,finite_nonnegative,0.05,0.05,0.03255652079034544,0.03431094550259127
depth4,0.5,3630,test,finite_nonnegative,0.05,0.05,0.041476928700327625,0.04418209497906399
depth4,0.5,1841,test,finite_nonnegative,0.05,0.05,0.041921178966001185,0.04374031184513354
depth4,0.5,3028,test,finite_nonnegative,0.05,0.05,0.041065840894270664,0.04622022885798063
depth4,0.5,2347,test,finite_nonnegative,0.05,0.05,0.03031510741800641,0.03227805064409632
depth4,0.5,4021,test,finite_nonnegative,0.05,0.05,0.041885359865082475,0.04262951757116128
depth4,0.5,713,fit,finite_signed,0.05,0.05,0.022666442169515293,0.02385481045261053
depth4,0.5,3623,fit,finite_signed,0.05,0.05,0.030500595134394983,0.03222934408055981
depth4,0.5,3296,fit,finite_signed,0.05,0.05,0.04152897759472053,0.04674868702414453
depth4,0.5,4345,fit,finite_signed,0.05,0.05,0.028251953156554873,0.028214359878682628
depth4,0.5,2364,fit,finite_signed,0.05,0.05,0.02496581220688189,0.02652462847315726
depth4,0.5,3510,fit,finite_signed,0.05,0.05,0.04584052171340848,0.04711501170781368
depth4,0.5,4640,fit,finite_signed,0.05,0.05,0.04309664784342074,0.042618265816820426
depth4,0.5,1298,fit,finite_signed,0.05,0.05,0.024153533884522377,0.024411147831706143
depth4,0.5,708,fit,finite_signed,0.05,0.05,0.02866741819079944,0.02975166414156666
depth4,0.5,1505,fit,finite_signed,0.05,0.05,0.028619677497687828,0.03244390864707884
depth4,0.5,2304,fit,finite_signed,0.05,0.05,0.031599905654267894,0.03420546779967045
depth4,0.5,307,fit,finite_signed,0.05,0.05,0.03325377952050329,0.03374311449050371
depth4,0.5,4093,fit,finite_signed,0.05,0.05,0.02155899645014752,0.021182929271358952
depth4,0.5,769,fit,finite_signed,0.05,0.05,0.03847487899231963,0.04085853230282302
depth4,0.5,3769,fit,finite_signed,0.05,0.05,0.03443138157883274,0.03509669679107622
depth4,0.5,1780,fit,finite_signed,0.05,0.05,0.03248256652985048,0.03173878635923254
depth4,0.5,2797,test,finite_signed,0.05,0.05,0.04443030080620611,0.04572939648576811
depth4,0.5,2744,test,finite_signed,0.05,0.05,0.057466510016386266,0.06517610064500368
depth4,0.5,2114,test,finite_signed,0.05,0.05,0.03976168380325559,0.04162654354769738
depth4,0.5,843,test,finite_signed,0.05,0.05,0.03912748076011502,0.0435176284874876
depth4,0.5,3732,test,finite_signed,0.05,0.05,0.050860743960322835,0.05335906612243064
depth4,0.5,3823,test,finite_signed,0.05,0.05,0.046528011557321704,0.04953565677519497
depth4,0.5,2922,test,finite_signed,0.05,0.05,0.04796628341032569,0.048943581070628114
depth4,0.5,1517,test,finite_signed,0.05,0.05,0.031747866530998925,0.032783475559983746
depth4,0.5,1686,test,finite_signed,0.05,0.05,0.02434927031799909,0.02500420105782033
depth4,0.5,4998,test,finite_signed,0.05,0.05,0.01959002578085579,0.020473221625576882
depth4,0.5,151,test,finite_signed,0.05,0.05,0.03255652079034544,0.03431094550259127
depth4,0.5,3630,test,finite_signed,0.05,0.05,0.041476928700327625,0.04418209497906399
depth4,0.5,1841,test,finite_signed,0.05,0.05,0.041921178966001185,0.04374031184513354
depth4,0.5,3028,test,finite_signed,0.05,0.05,0.041065840894270664,0.04622022885798063
depth4,0.5,2347,test,finite_signed,0.05,0.05,0.03031510741800641,0.03227805064409632
depth4,0.5,4021,test,finite_signed,0.05,0.05,0.041885359865082475,0.04262951757116128
depth6,0.5,713,fit,finite_nonnegative,0.05,0.05,0.02126776085640923,0.022400742008418975
depth6,0.5,3623,fit,finite_nonnegative,0.05,0.05,0.02603452735402649,0.027748809198542397
depth6,0.5,3296,fit,finite_nonnegative,0.05,0.05,0.03825136774237724,0.04383028929038478
depth6,0.5,4345,fit,finite_nonnegative,0.05,0.05,0.026869061568271336,0.026444653102671703
depth6,0.5,2364,fit,finite_nonnegative,0.05,0.05,0.023780669711785326,0.025136151086180718
depth6,0.5,3510,fit,finite_nonnegative,0.05,0.05,0.0466588660670524,0.046849975188377815
depth6,0.5,4640,fit,finite_nonnegative,0.05,0.05,0.04295477656830579,0.04199933271451044
depth6,0.5,1298,fit,finite_nonnegative,0.05,0.05,0.022702816812408173,0.022666927497900613
depth6,0.5,708,fit,finite_nonnegative,0.05,0.05,0.025370991793229013,0.026617271731764605
depth6,0.5,1505,fit,finite_nonnegative,0.05,0.05,0.02781046477065801,0.03133176445811907
depth6,0.5,2304,fit,finite_nonnegative,0.05,0.05,0.027990383303757815,0.0302440419954908
depth6,0.5,307,fit,finite_nonnegative,0.05,0.05,0.03297519241359139,0.033025659656209974
depth6,0.5,4093,fit,finite_nonnegative,0.05,0.05,0.01847832707920435,0.018403157667410252
depth6,0.5,769,fit,finite_nonnegative,0.05,0.05,0.03282599001535895,0.03617893586936652
depth6,0.5,3769,fit,finite_nonnegative,0.05,0.05,0.03165483697977746,0.03180068691480427
depth6,0.5,1780,fit,finite_nonnegative,0.05,0.05,0.032234547317081086,0.03139767932335978
depth6,0.5,2797,test,finite_nonnegative,0.05,0.05,0.03700278987509992,0.03755011913032061
depth6,0.5,2744,test,finite_nonnegative,0.05,0.05,0.05021572568880005,0.05686894990498154
depth6,0.5,2114,test,finite_nonnegative,0.05,0.05,0.036111661634107936,0.03716276069882353
depth6,0.5,843,test,finite_nonnegative,0.05,0.05,0.03343446357753683,0.03793957254735806
depth6,0.5,3732,test,finite_nonnegative,0.05,0.05,0.044718427224684804,0.04722273132237923
depth6,0.5,3823,test,finite_nonnegative,0.05,0.05,0.03657581012390908,0.03896138775990539
depth6,0.5,2922,test,finite_nonnegative,0.05,0.05,0.04277044518284438,0.043254073753518245
depth6,0.5,1517,test,finite_nonnegative,0.05,0.05,0.023976599979819598,0.025678016701556422
depth6,0.5,1686,test,finite_nonnegative,0.05,0.05,0.020729544194581184,0.021030073554975996
depth6,0.5,4998,test,finite_nonnegative,0.05,0.05,0.016116216993786403,0.01668012966710844
depth6,0.5,151,test,finite_nonnegative,0.05,0.05,0.028723740186587417,0.03044558029094755
depth6,0.5,3630,test,finite_nonnegative,0.05,0.05,0.03847810194787869,0.0400750663586019
depth6,0.5,1841,test,finite_nonnegative,0.05,0.05,0.03505179987624779,0.03638209296301711
depth6,0.5,3028,test,finite_nonnegative,0.05,0.05,0.0360947485751732,0.04162420109253741
depth6,0.5,2347,test,finite_nonnegative,0.05,0.05,0.02894448083637096,0.030238318838496994
depth6,0.5,4021,test,finite_nonnegative,0.05,0.05,0.035327027530183845,0.036187961209401764
depth6,0.5,713,fit,finite_signed,0.05,0.05,0.02126776085640923,0.022400742008418975
depth6,0.5,3623,fit,finite_signed,0.05,0.05,0.02603452735402649,0.027748809198542397
depth6,0.5,3296,fit,finite_signed,0.05,0.05,0.03825136774237724,0.04383028929038478
depth6,0.5,4345,fit,finite_signed,0.05,0.05,0.026869061568271336,0.026444653102671703
depth6,0.5,2364,fit,finite_signed,0.05,0.05,0.023780669711785326,0.025136151086180718
depth6,0.5,3510,fit,finite_signed,0.05,0.05,0.0466588660670524,0.046849975188377815
depth6,0.5,4640,fit,finite_signed,0.05,0.05,0.04295477656830579,0.04199933271451044
depth6,0.5,1298,fit,finite_signed,0.05,0.05,0.022702816812408173,0.022666927497900613
depth6,0.5,708,fit,finite_signed,0.05,0.05,0.025370991793229013,0.026617271731764605
depth6,0.5,1505,fit,finite_signed,0.05,0.05,0.02781046477065801,0.03133176445811907
depth6,0.5,2304,fit,finite_signed,0.05,0.05,0.027990383303757815,0.0302440419954908
depth6,0.5,307,fit,finite_signed,0.05,0.05,0.03297519241359139,0.033025659656209974
depth6,0.5,4093,fit,finite_signed,0.05,0.05,0.01847832707920435,0.018403157667410252
depth6,0.5,769,fit,finite_signed,0.05,0.05,0.03282599001535895,0.03617893586936652
depth6,0.5,3769,fit,finite_signed,0.05,0.05,0.03165483697977746,0.03180068691480427
depth6,0.5,1780,fit,finite_signed,0.05,0.05,0.032234547317081086,0.03139767932335978
depth6,0.5,2797,test,finite_signed,0.05,0.05,0.03700278987509992,0.03755011913032061
depth6,0.5,2744,test,finite_signed,0.05,0.05,0.05021572568880005,0.05686894990498154
depth6,0.5,2114,test,finite_signed,0.05,0.05,0.036111661634107936,0.03716276069882353
depth6,0.5,843,test,finite_signed,0.05,0.05,0.03343446357753683,0.03793957254735806
depth6,0.5,3732,test,finite_signed,0.05,0.05,0.044718427224684804,0.04722273132237923
depth6,0.5,3823,test,finite_signed,0.05,0.05,0.03657581012390908,0.03896138775990539
depth6,0.5,2922,test,finite_signed,0.05,0.05,0.04277044518284438,0.043254073753518245
depth6,0.5,1517,test,finite_signed,0.05,0.05,0.023976599979819598,0.025678016701556422
depth6,0.5,1686,test,finite_signed,0.05,0.05,0.020729544194581184,0.021030073554975996
depth6,0.5,4998,test,finite_signed,0.05,0.05,0.016116216993786403,0.01668012966710844
depth6,0.5,151,test,finite_signed,0.05,0.05,0.028723740186587417,0.03044558029094755
depth6,0.5,3630,test,finite_signed,0.05,0.05,0.03847810194787869,0.0400750663586019
depth6,0.5,1841,test,finite_signed,0.05,0.05,0.03505179987624779,0.03638209296301711
depth6,0.5,3028,test,finite_signed,0.05,0.05,0.0360947485751732,0.04162420109253741
depth6,0.5,2347,test,finite_signed,0.05,0.05,0.02894448083637096,0.030238318838496994
depth6,0.5,4021,test,finite_signed,0.05,0.05,0.035327027530183845,0.036187961209401764
depth8,0.5,713,fit,finite_nonnegative,0.03,0.03,0.01766204577145388,0.01814156514649796
depth8,0.5,3623,fit,finite_nonnegative,0.03,0.03,0.020842967993138534,0.021558720499572644
depth8,0.5,3296,fit,finite_nonnegative,0.03,0.03,0.030597331958860264,0.03356336814934434
depth8,0.5,4345,fit,finite_nonnegative,0.03,0.03,0.01943844625761558,0.019096298259524358
depth8,0.5,2364,fit,finite_nonnegative,0.03,0.03,0.02103571682049018,0.021711905264749053
depth8,0.5,3510,fit,finite_nonnegative,0.03,0.03,0.0404400769915171,0.0400140398650148
depth8,0.5,4640,fit,finite_nonnegative,0.03,0.03,0.0341506398860906,0.033693180016301075
depth8,0.5,1298,fit,finite_nonnegative,0.03,0.03,0.019145776524414883,0.019039555622792092
depth8,0.5,708,fit,finite_nonnegative,0.03,0.03,0.019662612268199306,0.020161328640132543
depth8,0.5,1505,fit,finite_nonnegative,0.03,0.03,0.021684188183370527,0.023363016958411895
depth8,0.5,2304,fit,finite_nonnegative,0.03,0.03,0.02144768501290482,0.022885824736562463
depth8,0.5,307,fit,finite_nonnegative,0.03,0.03,0.02954969783059479,0.029388348024234526
depth8,0.5,4093,fit,finite_nonnegative,0.03,0.03,0.017075929687390266,0.016544319189136045
depth8,0.5,769,fit,finite_nonnegative,0.03,0.03,0.029470017662866384,0.03141406607294786
depth8,0.5,3769,fit,finite_nonnegative,0.03,0.03,0.025542183009733124,0.025210028961803556
