x,target,strong,weak,guided_power,density_ratio,guidance,moment_matched_weak,moment_matched_guided_power
-3.2560000000000002,5.420291535505984e-25,8.937000415618597e-10,0.019663590252904248,2.2024311566951886e-17,4.544948455838907e-08,15.952076975468838,0.0033884631541561037,1.351610496042637e-16
-3.254,5.983783807631301e-25,9.263738123262296e-10,0.019742750695689565,2.3569288873591043e-17,4.692222611758374e-08,15.937910924595823,0.0034081173901232913,1.4438722196458802e-16
-3.252,6.605277172190554e-25,9.6021155923212e-10,0.019822160143302008,2.52211265281138e-17,4.844131781250796e-08,15.923744805388282,0.0034278734458082663,1.5423390225115147e-16
-3.25,7.290681101845963e-25,9.952536043515132e-10,0.019901819040651098,2.6987107988441264e-17,5.000817273630248e-08,15.90957861760595,0.003447731770616655,1.647421821156382e-16
-3.248,8.046500867940299e-25,1.0315416247811738e-09,0.01998172783184191,2.887500560530025e-17,5.162424558387584e-08,15.895412361007732,0.003467692815464963,1.7595583076046212e-16
-3.246,8.879896963443483e-25,1.0691186966871389e-09,0.02006188696016592,3.0893112918026535e-17,5.32910338299652e-08,15.881246035351692,0.003487757032782845,1.8792146647867136e-16
-3.2439999999999998,9.798750386863018e-25,1.108029340729015e-09,0.02014229686809182,3.305027904836947e-17,5.5010078939124665e-08,15.867079640395056,0.003507924876515462,2.006887389898719e-16
-3.242,1.0811734358585036e-24,1.148319568905556e-09,0.020222957997256437,3.5355945326203943e-17,5.678296760846473e-08,15.852913175894216,0.0035281968021257312,2.1431052323902465e-16
-3.24,1.1928393096172684e-24,1.1900369328642212e-09,0.020303870788455653,3.782018428946395e-17,5.8611333043985426e-08,15.838746641604693,0.0035485732665966625,2.288431253653376e-16
-3.238,1.3159228335452275e-24,1.2332305737184554e-09,0.020385035681635133,4.0453741209493805e-17,6.049685627136153e-08,15.824580037281187,0.0035690547284336037,2.443465015911911e-16
-3.2359999999999998,1.4515794350253356e-24,1.2779512734179837e-09,0.020466453115881154,4.326807830249221e-17,6.24412674820701e-08,15.810413362677535,0.0035896416476664714,2.6088449082645347e-16
-3.234,1.6010802295976252e-24,1.324251507718447e-09,0.020548123529411363,4.6275421797734114e-17,6.444634741576242e-08,15.79624661754672,0.0036103344858520294,2.7852506183140835e-16
-3.232,1.7658234781327285e-24,1.3721855007982094e-09,0.020630047359565654,4.948881204392333e-17,6.651392877980765e-08,15.78207980164088,0.003631133706076098,2.973405758324687e-16
-3.23,1.9473471659224228e-24,1.4218092815713356e-09,0.02071222504279684,5.292215684629742e-17,6.864589770695854e-08,15.767912914711259,0.0036520397729557937,3.1740806553851227e-16
-3.2279999999999998,2.14734281227512e-24,1.4731807417472741e-09,0.02079465701466135,5.659028823912182e-17,7.084419525210741e-08,15.753745956508286,0.00367305315264168,3.3880953156278637e-16
-3.226,2.367670629588267e-24,1.5263596956892616e-09,0.020877343709809988,6.050902291091502e-17,7.31108189291364e-08,15.739578926781501,0.0036941743128199715,3.616322573156642e-16
-3.224,2.610376162233918e-24,1.5814079421247705e-09,0.020960285561978684,6.469522651324288e-17,7.544782428887299e-08,15.72541182527956,0.003715403722714729,3.859691434973648e-16
-3.222,2.8777085480308672e-24,1.6383893277628918e-09,0.021043483003979093,6.91668820982215e-17,7.785732653919941e-08,15.71124465175027,0.0037367418530899915,4.119190633874077e-16
