start,time,amount,step,kind,grid,variant,sample_id,q,margin,top1,q_gain,energy,energy_change,moments_change,gap_norm,clean_gap_norm,parallel_fraction,local_error_rms,local_error_over_step,excess_state_energy,q_drift
0,0.25,0.0,16,component,8,orthogonal,3,0.0009065648773680001,-5.304014205932617,0.0,-6.849115015938878e-05,1.2675671577453609,-0.0017818212509150002,0.0016990306321530001,7.132887840270996,5.349665641784668,0.021346237510442,,,,
0,0.25,0.0,16,component,8,gap,0,0.00024430500343400005,-6.872669219970703,0.0,2.2879539756104353e-05,0.9396669268608091,-0.0007351636886590001,0.0008790469146330001,7.589255809783935,5.691941738128662,0.08214789628982501,,,,
0,0.25,0.0,16,component,8,gap,1,0.0008246540091930001,-5.898110389709473,0.0,3.8392841815948486e-05,0.618007898330688,0.0025799870491020004,0.0015575740253550002,6.1930928230285645,4.644819736480713,0.23532879352569502,,,,
0,0.25,0.0,16,component,8,gap,2,0.0007023593061600001,-5.903740406036377,0.0,-9.499117732048036e-05,0.72599196434021,0.0016595125198360001,0.002121127676218,6.346976280212402,4.760231971740723,0.16666130721569,,,,
0,0.25,0.0,16,component,8,gap,3,0.0009102057665580001,-5.293486595153809,0.0,-6.485026096925141e-05,1.267381429672241,-0.001967549324035,0.0017149982741100002,7.132887840270996,5.349665641784668,0.021346237510442,,,,
0,0.25,0.0,16,component,16,zero,0,0.00019796547712700002,-7.128701210021973,0.0,0.0,0.9457511901855461,0.0,0.0,7.589255809783935,5.691941738128662,0.08214789628982501,,,,
0,0.25,0.0,16,component,16,zero,1,0.000711622764356,-5.688992500305176,0.0,0.0,0.6213807463645931,0.0,0.0,6.1930928230285645,4.644819736480713,0.23532879352569502,,,,
0,0.25,0.0,16,component,16,zero,2,0.000815421459265,-5.468571186065674,0.0,0.0,0.7294901013374321,0.0,0.0,6.346976280212402,4.760231971740723,0.16666130721569,,,,
0,0.25,0.0,16,component,16,zero,3,0.0011642028111960002,-5.571855068206787,0.0,0.0,1.272363424301147,0.0,0.0,7.132887840270996,5.349665641784668,0.021346237510442,,,,
0,0.25,0.0,16,component,16,parallel,0,0.00018429756164500003,-7.181522846221924,0.0,-1.366791548207402e-05,0.935687541961669,-0.010063648223876,0.004142422694712,7.589255809783935,5.691941738128662,0.08214789628982501,,,,
0,0.25,0.0,16,component,16,parallel,1,0.0007323683239510001,-5.6112165451049805,0.0,2.074555959552526e-05,0.629132628440856,0.007751882076263001,0.004072225652635,6.1930928230285645,4.644819736480713,0.23532879352569502,,,,
0,0.25,0.0,16,component,16,parallel,2,0.0008028020965860001,-5.524441719055176,0.0,-1.2619362678378822e-05,0.7383398413658141,0.008849740028381,0.004158088006079,6.346976280212402,4.760231971740723,0.16666130721569,,,,
0,0.25,0.0,16,component,16,parallel,3,0.0012391610071060002,-5.482808113098144,0.0,7.495819590985775e-05,1.263600587844848,-0.008762836456298,0.0032349955290550004,7.132887840270996,5.349665641784668,0.021346237510442,,,,
0,0.25,0.0,16,component,16,orthogonal,0,0.000216574422665,-6.989460468292236,0.0,1.860894553828984e-05,0.9456905126571651,-6.067752838134765e-05,0.0008478890522380001,7.589255809783935,5.691941738128662,0.08214789628982501,,,,
0,0.25,0.0,16,component,16,orthogonal,1,0.0008157120901150001,-5.652401447296143,0.0,0.000104089325759,0.6224128007888791,0.001032054424285,0.001315146917477,6.1930928230285645,4.644819736480713,0.23532879352569502,,,,
