step_index,time,next_time,cohort_second_moment_before,target_second_moment,lambda_ideal_fp64,lambda_applied_fp32,active,cohort_second_moment_after,cohort_correction_rms,energy_bound_excess_after,lambda_roundoff
10,0.9863013625144958,0.9847856163978577,0.970048517868846,0.9700336781186101,0.9999923509975442,0.9999923706054688,True,0.9700337163349673,7.51422254809698e-06,3.821635718992411e-08,1.9607924506281904e-08
11,0.9847856163978577,0.9832402467727661,0.9670562574383688,0.9670416538044392,0.9999924494108018,0.9999924302101135,True,0.9670416161732411,7.44435060012266e-06,0.0,-1.9200688261555854e-08
12,0.9832402467727661,0.9816642999649048,0.9640145745267285,0.964000255558102,0.9999925732337577,0.9999925494194031,True,0.9640002091495042,7.3155902091535165e-06,0.0,-2.3814354599416276e-08
13,0.9816642999649048,0.9800570011138916,0.9609225671388075,0.9609085730213792,0.9999927183683384,0.9999927282333374,True,0.960908592154173,7.128224426433482e-06,1.913279379373023e-08,9.86499903987692e-09
14,0.9800570011138916,0.9784172773361206,0.9577788682393161,0.9577651569853832,0.9999928421353511,0.999992847442627,True,0.9577651673230134,6.9998909192872775e-06,1.0337630196310954e-08,5.307275841026637e-09
15,0.9784172773361206,0.9767442345619202,0.9545822155243012,0.9545689396994841,0.9999930462401457,0.9999930262565613,True,0.9545689010118529,6.813856536206146e-06,0.0,-1.998358445387538e-08
16,0.9767442345619202,0.9750366806983948,0.9513311643726001,0.95131832407133,0.9999932513802352,0.9999932646751404,True,0.951318348819741,6.569707377630248e-06,2.4748410987207592e-08,1.3294905176763905e-08
17,0.9750366806983948,0.9732937812805176,0.948024841641273,0.9480124365890743,0.9999934574009907,0.9999934434890747,True,0.9480124104003539,6.383800369498379e-06,0.0,-1.3911915952569132e-08
18,0.9732937812805176,0.9715142250061035,0.9446613100217368,0.9446495423254785,0.9999937714539691,0.9999938011169434,True,0.9446495985708527,6.024869119087931e-06,5.6245374246977065e-08,2.966297429907172e-08
19,0.9715142250061035,0.9696969985961914,0.941239883497541,0.9412285193405232,0.9999939631800996,0.9999939799308777,True,0.941228550265098,5.8408868673373505e-06,3.0924574789814585e-08,1.6750778097929242e-08
20,0.9696969985961914,0.9678407311439514,0.9377583356895332,0.9377476225298446,0.9999942878725369,0.9999942779541016,True,0.9377476041444304,5.541052877348685e-06,0.0,-9.918435295297456e-09
21,0.9678407311439514,0.9659442901611328,0.934215624715479,0.9342056097054242,0.9999946398686606,0.9999946355819702,True,0.9342056019269553,5.184907562505035e-06,0.0,-4.286690336030574e-09
22,0.9659442901611328,0.964006245136261,0.9306101346305741,0.9306007388058019,0.9999949517804831,0.9999949336051941,True,0.9306007042657256,4.887886826618099e-06,0.0,-1.817528905156962e-08
23,0.964006245136261,0.9620253443717957,0.926940348583352,0.9269316628556037,0.9999953148289916,0.9999952912330627,True,0.9269316183411769,4.533960267846412e-06,0.0,-2.3595928877462313e-08
24,0.9620253443717957,0.9599999785423279,0.9232044962713133,0.9231964380018188,0.9999956356976643,0.9999956488609314,True,0.9231964614768233,4.181230688185698e-06,2.3475004495843166e-08,1.3163267142957125e-08
25,0.9599999785423279,0.9579287767410278,0.9194010008972218,0.9193936323826525,0.9999959927554322,0.9999960064888,True,0.9193936567348999,3.829740886568607e-06,2.4352247440795338e-08,1.373336788734747e-08
26,0.9579287767410278,0.9558101296424866,0.9155280139222125,0.9155214494650297,0.9999964149273152,0.9999964237213135,True,0.9155214659037788,3.4218089025085123e-06,1.6438749139702225e-08,8.793998307332629e-09
27,0.9558101296424866,0.9536424279212952,0.9115840280433729,0.9115781735924263,0.9999967888531577,0.9999967813491821,True,0.9115781602799305,3.072970550546891e-06,0.0,-7.503975552047848e-09
28,0.9536424279212952,0.9514237642288208,0.9075664683266566,0.9075616348844627,0.9999973371379409,0.9999973177909851,True,0.9075615984379509,2.556052443344117e-06,0.0,-1.9346955815180422e-08
29,0.9514237642288208,0.9491525292396545,0.9034743002387736,0.9034702969614926,0.9999977845071439,0.9999977946281433,True,0.9034703136440062,2.0972166381178354e-06,1.668251359276951e-08,1.0120999371920902e-08
30,0.9491525292396545,0.9468267560005188,0.8993052342789761,0.8993020750498499,0.9999982435152269,0.9999982714653015,True,0.8993021232788814,1.6404514772717458e-06,4.822903143519852e-08,2.7950074588112273e-08
31,0.9468267560005188,0.9444444179534912,0.8950573235575244,0.8950548863238672,0.9999986385032265,0.9999986290931702,True,0.8950548669206653,1.2985531783425189e-06,0.0,-9.410056289738122e-09
32,0.9444444179534912,0.9420035481452942,0.8907283113341055,0.8907268679700824,0.9999991897840288,0.9999991655349731,True,0.8907268261654993,7.871773614597035e-07,0.0,-2.4249055652347806e-08
33,0.9420035481452942,0.9395017623901367,0.8863160008444482,0.8863155404603016,0.9999997402821308,0.9999997615814209,True,0.8863155828996649,2.2316762707115667e-07,4.2439363356905346e-08,2.1299290109411118e-08
34,0.9395017623901367,0.9369369745254517,0.8818186565611607,0.8818190838909948,1.0,1.0,False,0.8818186565611607,0.0,0.0,0.0
35,0.9369369745254517,0.9343065619468689,0.8772330202397087,0.8772348783427444,1.0,1.0,False,0.8772330202397087,0.0,0.0,0.0
36,0.9343065619468689,0.9316081404685974,0.8725567588511874,0.8725608761109033,1.0,1.0,False,0.8725567588511874,0.0,0.0,0.0
37,0.9316081404685974,0.9288389086723328,0.867787049670657,0.867794470649303,1.0,1.0,False,0.867787049670657,0.0,0.0,0.0
38,0.9288389086723328,0.9259962439537048,0.8629216774320247,0.8629335427031569,1.0,1.0,False,0.8629216774320247,0.0,0.0,0.0
39,0.9259962439537048,0.9230769276618958,0.857958004717475,0.8579751463987326,1.0,1.0,False,0.857958004717475,0.0,0.0,0.0
40,0.9230769276618958,0.9200779795646667,0.8528936426601333,0.8529169552361308,1.0,1.0,False,0.8528936426601333,0.0,0.0,0.0
41,0.9200779795646667,0.9169960021972656,0.8477253893744224,0.8477561636189671,1.0,1.0,False,0.8477253893744224,0.0,0.0,0.0
42,0.9169960021972656,0.913827657699585,0.842451225481423,0.8424903124149452,1.0,1.0,False,0.842451225481423,0.0,0.0,0.0
43,0.913827657699585,0.9105690717697144,0.8370679599079999,0.8371163174695376,1.0,1.0,False,0.8370679599079999,0.0,0.0,0.0
44,0.9105690717697144,0.9072164297103882,0.8315726633146985,0.8316314883947953,1.0,1.0,False,0.8315726633146985,0.0,0.0,0.0
45,0.9072164297103882,0.9037656784057617,0.825962781887335,0.8260330572771978,1.0,1.0,False,0.825962781887335,0.0,0.0,0.0
46,0.9037656784057617,0.9002123475074768,0.820235388025519,0.8203179238934184,1.0,1.0,False,0.820235388025519,0.0,0.0,0.0
47,0.9002123475074768,0.8965517282485962,0.8143872904600051,0.8144829861517152,1.0,1.0,False,0.8143872904600051,0.0,0.0,0.0
48,0.8965517282485962,0.8927790522575378,0.8084156348199106,0.8085254578037662,1.0,1.0,False,0.8084156348199106,0.0,0.0,0.0
49,0.8927790522575378,0.8888888955116272,0.8023170931826974,0.8024419662289957,1.0,1.0,False,0.8023170931826974,0.0,0.0,0.0
50,0.8888888955116272,0.8848758339881897,0.7960881385406015,0.7962296365038085,1.0,1.0,False,0.7960881385406015,0.0,0.0,0.0
51,0.8848758339881897,0.8807339668273926,0.7897269316472112,0.789885391006742,1.0,1.0,False,0.7897269316472112,0.0,0.0,0.0
52,0.8807339668273926,0.8764568567276001,0.7832289888273299,0.783405927590805,1.0,1.0,False,0.7832289888273299,0.0,0.0,0.0
53,0.8764568567276001,0.8720378875732422,0.7765919129865447,0.7767883304044613,1.0,1.0,False,0.7765919129865447,0.0,0.0,0.0
54,0.8720378875732422,0.8674699068069458,0.7698132777271965,0.7700295959421117,1.0,1.0,False,0.7698132777271965,0.0,0.0,0.0
55,0.8674699068069458,0.8627451062202454,0.7628893735606236,0.7631265490001167,1.0,1.0,False,0.7628893735606236,0.0,0.0,0.0
56,0.8627451062202454,0.8578553795814514,0.75581759624971,0.7560764624603091,1.0,1.0,False,0.75581759624971,0.0,0.0,0.0
57,0.8578553795814514,0.8527919054031372,0.7485957421228396,0.7488765485189739,1.0,1.0,False,0.7485957421228396,0.0,0.0,0.0
58,0.8527919054031372,0.8475452661514282,0.7412206908665283,0.7415242541728173,1.0,1.0,False,0.7412206908665283,0.0,0.0,0.0
59,0.8475452661514282,0.8421052694320679,0.7336901810764581,0.7340171439595754,1.0,1.0,False,0.7336901810764581,0.0,0.0,0.0
60,0.8421052694320679,0.836461067199707,0.726002863515715,0.7263532185263348,1.0,1.0,False,0.726002863515715,0.0,0.0,0.0
61,0.836461067199707,0.8306010961532593,0.7181574005227348,0.7185309933226653,1.0,1.0,False,0.7181574005227348,0.0,0.0,0.0
62,0.8306010961532593,0.8245124816894531,0.7101526063754955,0.7105489022774913,1.0,1.0,False,0.7101526063754955,0.0,0.0,0.0
63,0.8245124816894531,0.8181818127632141,0.7019884833705244,0.7024065527627665,1.0,1.0,False,0.7019884833705244,0.0,0.0,0.0
64,0.8181818127632141,0.8115941882133484,0.6936650134435134,0.6941037276706128,1.0,1.0,False,0.6936650134435134,0.0,0.0,0.0
65,0.8115941882133484,0.8047336935997009,0.6851841209888359,0.6856413045136798,1.0,1.0,False,0.6851841209888359,0.0,0.0,0.0
66,0.8047336935997009,0.7975830435752869,0.6765484802809513,0.6770211315393686,1.0,1.0,False,0.6765484802809513,0.0,0.0,0.0
67,0.7975830435752869,0.790123462677002,0.6677624179522451,0.6682462720738764,1.0,1.0,False,0.6677624179522451,0.0,0.0,0.0
68,0.790123462677002,0.7823343873023987,0.6588304067820134,0.6593211058127159,1.0,1.0,False,0.6588304067820134,0.0,0.0,0.0
69,0.7823343873023987,0.774193525314331,0.6497600868964689,0.6502519237466154,1.0,1.0,False,0.6497600868964689,0.0,0.0,0.0
70,0.774193525314331,0.7656765580177307,0.6405613934407711,0.6410471842997241,1.0,1.0,False,0.6405613934407711,0.0,0.0,0.0
71,0.7656765580177307,0.7567567229270935,0.6312460716329655,0.6317177685912406,1.0,1.0,False,0.6312460716329655,0.0,0.0,0.0
72,0.7567567229270935,0.7474048137664795,0.6218318050986392,0.6222778140436089,1.0,1.0,False,0.6218318050986392,0.0,0.0,0.0
73,0.7474048137664795,0.73758864402771,0.6123362504894277,0.6127451280363422,1.0,1.0,False,0.6123362504894277,0.0,0.0,0.0
74,0.73758864402771,0.7272727489471436,0.6027846397831585,0.603142051700213,1.0,1.0,False,0.6027846397831585,0.0,0.0,0.0
75,0.7272727489471436,0.7164179682731628,0.5932079546419667,0.5934964264199386,1.0,1.0,False,0.5932079546419667,0.0,0.0,0.0
76,0.7164179682731628,0.7049808502197266,0.5836463299079101,0.5838426813938282,1.0,1.0,False,0.5836463299079101,0.0,0.0,0.0
77,0.7049808502197266,0.6929134130477905,0.5741466602408981,0.5742235570180714,1.0,1.0,False,0.5741466602408981,0.0,0.0,0.0
78,0.6929134130477905,0.6801619529724121,0.5647665464409394,0.5646914459461442,0.9999335097023021,0.9999334812164307,True,0.5646914137896796,4.99894907767345e-05,0.0,-2.8485871439443144e-08
79,0.6801619529724121,0.6666666865348816,0.5555104274637231,0.5553109499214344,0.9998204395064638,0.9998204112052917,True,0.5553109184883065,0.000133852145906256,0.0,-2.8301172072531244e-08
80,0.6666666865348816,0.6523604989051819,0.5464133832412995,0.5461613764021123,0.999769372502466,0.999769389629364,True,0.546161395115808,0.00017046667811984376,1.871369570416448e-08,1.712689801092182e-08
81,0.6523604989051819,0.6371681094169617,0.5376567713006462,0.5373403504149312,0.9997056975089057,0.9997056722640991,True,0.5373403232772446,0.00021581605547388012,0.0,-2.524480657850603e-08
82,0.6371681094169617,0.621004581451416,0.529363591323878,0.5289679893678417,0.9996262720934317,0.9996262788772583,True,0.5289679965449148,0.0002719096886537734,7.17707304698223e-09,6.783826611567179e-09
83,0.621004581451416,0.6037735939025879,0.5216822237929163,0.5211922812693639,0.9995303102264885,0.9995303153991699,True,0.5211922866726757,0.00033924178022598565,5.40331179799125e-09,5.172681394327583e-09
84,0.6037735939025879,0.5853658318519592,0.5147976001901401,0.5141961532625929,0.9994156706439312,0.9994156956672668,True,0.5141961790123699,0.0004192348364324349,2.574977697733516e-08,2.5023335625817822e-08
85,0.5853658318519592,0.5656565427780151,0.5089401836146882,0.5082062276728003,0.9992786767769928,0.9992786645889282,True,0.5082062152716468,0.0005146010007330282,0.0,-1.2188064557605571e-08
86,0.5656565427780151,0.5445026159286499,0.5044028352395821,0.5035041885644598,0.99910880032026,0.9991087913513184,True,0.5035041795247174,0.0006329481751490656,0.0,-8.968941589415635e-09
87,0.5445026159286499,0.52173912525177,0.5015214747828208,0.500441606359487,0.9989228274427041,0.9989228248596191,True,0.5004416037685323,0.0007628358418538779,0.0,-2.583084968144078e-09
88,0.52173912525177,0.4971751570701599,0.5008130335954466,0.49945933027254136,0.9986475797959414,0.9986475706100464,True,0.49945932108468954,0.0009570891904614277,0.0,-9.185895044616643e-09
89,0.4971751570701599,0.47058823704719543,0.5027527845410782,0.5011130545228054,0.9983679163499062,0.9983679056167603,True,0.5011130437466224,0.0011572375388182647,0.0,-1.0733145927588339e-08
90,0.47058823704719543,0.4417177736759186,0.5081206215548998,0.5061074525214397,0.9980170387236116,0.9980170130729675,True,0.5061074265057295,0.0014135242434464772,0.0,-2.5650644053243354e-08
91,0.4417177736759186,0.41025641560554504,0.5177567822958024,0.5153421212859277,0.9976654261337122,0.9976654052734375,True,0.5153420997398326,0.001679865062015619,0.0,-2.0860274729805894e-08
92,0.41025641560554504,0.3758389353752136,0.5328727693979743,0.5299742587558007,0.9972765891706605,0.9972766041755676,True,0.5299742747062948,0.001988028155143856,1.5950494036687246e-08,1.500490709460678e-08
93,0.3758389353752136,0.3380281627178192,0.555006463346089,0.5515050093128435,0.9968405826835002,0.9968405961990356,True,0.5515050242710319,0.0023537165241143284,1.495818835461904e-08,1.3515535468577866e-08
94,0.3380281627178192,0.29629629850387573,0.5861891406621489,0.5819001808767147,0.9963349424622241,0.996334969997406,True,0.5819002130341272,0.002806056550883886,3.215741251061388e-08,2.75351819123415e-08
95,0.29629629850387573,0.25,0.6291517365853757,0.6237616167744054,0.9957071451253942,0.9957071542739868,True,0.6237616282347253,0.0034050459842795327,1.1460319804257324e-08,9.148592661212263e-09
96,0.25,0.1983470916748047,0.6877632538801614,0.6805741208828369,0.9947598111368386,0.9947597980499268,True,0.680574102977068,0.004345777715075157,0.0,-1.3086911887505437e-08
97,0.1983470916748047,0.14035087823867798,0.7671663106674772,0.7570680286629415,0.9933966510584956,0.9933966398239136,True,0.75706801154071,0.005783753131685034,0.0,-1.1234582042440877e-08
98,0.14035087823867798,0.07476635277271271,0.8792103897597489,0.8597626392410699,0.988878372684201,0.9888783693313599,True,0.8597626334119358,0.010428332611338954,0.0,-3.3528411158556537e-09
99,0.07476635277271271,0.0,0.9924739823407693,0.9977984298211653,1.0,1.0,False,0.9924739823407693,0.0,0.0,0.0
