index,k,objective,iteration,coarse_relative_mse,shift_rms,closure_calls,per_sample_rejections
9,24,write,45,0.01031856331974268,0.030345359817147255,94,0
8,24,write,46,0.008343148976564407,0.023449018597602844,96,1
9,24,write,46,0.01001603715121746,0.030397240072488785,96,1
8,24,write,47,0.008321857079863548,0.02344849519431591,99,0
9,24,write,47,0.009990854188799858,0.03039918653666973,99,0
8,24,write,48,0.008296160958707333,0.023448549211025238,101,0
9,24,write,48,0.009969174861907959,0.030401233583688736,101,0
8,24,write,49,0.008172697387635708,0.023456614464521408,103,0
9,24,write,49,0.009869515895843506,0.030421460047364235,103,0
8,24,write,50,0.008091756142675877,0.023469645529985428,105,0
9,24,write,50,0.00980217196047306,0.030440954491496086,105,0
8,24,write,51,0.007843711413443089,0.023540722206234932,107,0
9,24,write,51,0.009500578045845032,0.030535012483596802,107,0
8,24,write,52,0.007646473124623299,0.023634295910596848,109,0
9,24,write,52,0.009182130917906761,0.03064776584506035,109,0
8,24,write,53,0.007350399624556303,0.023837285116314888,111,0
9,24,write,53,0.008660358376801014,0.03088853321969509,111,0
8,24,write,54,0.006742117926478386,0.024199092760682106,113,0
9,24,write,54,0.008187792263925076,0.03130766376852989,113,0
8,24,write,55,0.0061712730675935745,0.024539843201637268,115,0
9,24,write,55,0.007733732461929321,0.03168333321809769,115,0
8,24,write,56,0.005586668848991394,0.024963660165667534,117,0
9,24,write,56,0.006992069073021412,0.03214825317263603,117,0
8,24,write,57,0.005284202750772238,0.025475846603512764,119,0
9,24,write,57,0.006012891419231892,0.03270725533366203,119,0
8,24,write,58,0.0049104634672403336,0.025925036519765854,121,0
9,24,write,58,0.005350865423679352,0.033185217529535294,121,0
8,24,write,59,0.004408502019941807,0.026282833889126778,123,0
9,24,write,59,0.005093332380056381,0.03357084468007088,123,0
8,24,write,60,0.0041404301300644875,0.026709843426942825,125,0
9,24,write,60,0.004711522720754147,0.03402579575777054,125,0
8,24,write,61,0.00405185017734766,0.02686004340648651,128,0
9,24,write,61,0.004609567113220692,0.03418707475066185,128,0
8,24,write,62,0.003983724862337112,0.026938574388623238,130,0
9,24,write,62,0.00447809137403965,0.03426820784807205,130,0
8,24,write,63,0.003860314842313528,0.027147188782691956,132,0
9,24,write,63,0.004261574242264032,0.03447940945625305,132,0
8,24,write,64,0.0037301024422049522,0.027371494099497795,134,0
9,24,write,64,0.004086021799594164,0.03470803424715996,134,0
8,24,local,1,0.9655930995941162,0.0012648542178794742,3,0
9,24,local,1,0.9804890751838684,0.0007655872032046318,3,0
8,24,local,2,0.8459517359733582,0.005969512276351452,5,0
9,24,local,2,0.8894434571266174,0.0045328582637012005,5,0
8,24,local,3,0.5035042762756348,0.035127367824316025,7,0
9,24,local,3,0.47380274534225464,0.03421168401837349,7,0
8,24,local,4,0.35422027111053467,0.05451182276010513,9,0
9,24,local,4,0.34386730194091797,0.05311299115419388,9,0
8,24,local,5,0.26994213461875916,0.07924815267324448,11,0
9,24,local,5,0.256985068321228,0.07516921311616898,11,0
8,24,local,6,0.21787825226783752,0.09239561855792999,13,0
9,24,local,6,0.21938630938529968,0.08856900036334991,13,0
8,24,local,7,0.19427244365215302,0.10146629065275192,15,0
9,24,local,7,0.1990678459405899,0.09762624651193619,15,0
8,24,local,8,0.1542099118232727,0.12568064033985138,17,0
9,24,local,8,0.1628369688987732,0.12230213731527328,17,0
8,24,local,9,0.13385748863220215,0.1355857253074646,19,0
9,24,local,9,0.13901224732398987,0.13249143958091736,19,0
8,24,local,10,0.11235035955905914,0.15631479024887085,21,0
9,24,local,10,0.11449788510799408,0.15307971835136414,21,0
8,24,local,11,0.10438542813062668,0.1723606288433075,23,0
9,24,local,11,0.09872226417064667,0.17020544409751892,23,0
8,24,local,12,0.09230377525091171,0.17789120972156525,25,0
9,24,local,12,0.0910288542509079,0.1763177365064621,25,0
8,24,local,13,0.08319781720638275,0.1858888417482376,27,0
9,24,local,13,0.07938254624605179,0.1851786971092224,27,0
8,24,local,14,0.07715918123722076,0.1950753629207611,29,0
9,24,local,14,0.06924806535243988,0.19518043100833893,29,0
8,24,local,15,0.07303937524557114,0.20832155644893646,31,0
9,24,local,15,0.06113293766975403,0.21043838560581207,31,0
8,24,local,16,0.06761669367551804,0.2074202299118042,33,0
9,24,local,16,0.057961348444223404,0.2098822444677353,33,0
8,24,local,17,0.0641554519534111,0.21110647916793823,35,0
9,24,local,17,0.05324595794081688,0.21430005133152008,35,0
8,24,local,18,0.06078435108065605,0.21877121925354004,37,0
9,24,local,18,0.04828682914376259,0.22297246754169464,37,0
8,24,local,19,0.05637422204017639,0.2341725379228592,39,0
9,24,local,19,0.043108757585287094,0.24035371840000153,39,0
8,24,local,20,0.05185968428850174,0.24438811838626862,41,0
9,24,local,20,0.03973476216197014,0.25163447856903076,41,0
8,24,local,21,0.05000152811408043,0.24431000649929047,43,0
9,24,local,21,0.03752436861395836,0.25143447518348694,43,0
8,24,local,22,0.046577442437410355,0.252913236618042,45,0
9,24,local,22,0.03383722901344299,0.2608031928539276,45,0
8,24,local,23,0.043463315814733505,0.2598244249820709,47,0
9,24,local,23,0.030984658747911453,0.2680821716785431,47,0
8,24,local,24,0.04073826223611832,0.2681604325771332,49,0
9,24,local,24,0.029197197407484055,0.2770605981349945,49,0
8,24,local,25,0.039012011140584946,0.275213360786438,51,0
9,24,local,25,0.027694763615727425,0.2846466302871704,51,0
8,24,local,26,0.03838717192411423,0.2814561426639557,53,0
9,24,local,26,0.026680821552872658,0.2913258969783783,53,0
8,24,local,27,0.03686986863613129,0.28237512707710266,55,0
9,24,local,27,0.026094216853380203,0.292157381772995,55,0
8,24,local,28,0.03533179312944412,0.2871905267238617,57,0
9,24,local,28,0.025001684203743935,0.2969854474067688,57,0
8,24,local,29,0.03428967297077179,0.2897818386554718,59,0
9,24,local,29,0.024252336472272873,0.29935938119888306,59,0
8,24,local,30,0.032946135848760605,0.2995135188102722,61,0
9,24,local,30,0.02276575192809105,0.30865269899368286,61,0
8,24,local,31,0.031610723584890366,0.305439829826355,63,0
9,24,local,31,0.021784553304314613,0.3138374388217926,63,0
8,24,local,32,0.03064080700278282,0.30736052989959717,65,0
9,24,local,32,0.02119860239326954,0.3157058358192444,65,0
8,24,local,33,0.02919623628258705,0.3142450153827667,67,0
9,24,local,33,0.02010837383568287,0.32227128744125366,67,0
8,24,local,34,0.028005557134747505,0.32128211855888367,69,0
9,24,local,34,0.019001180306077003,0.32852768898010254,69,0
8,24,local,35,0.026750249788165092,0.33767831325531006,71,0
9,24,local,35,0.018554160371422768,0.3428232967853546,71,0
8,24,local,36,0.025849632918834686,0.34069058299064636,73,0
9,24,local,36,0.01717318408191204,0.34503307938575745,73,0
8,24,local,37,0.025183022022247314,0.3398441672325134,75,0
9,24,local,37,0.016794273629784584,0.34392049908638,75,0
8,24,local,38,0.024129468947649002,0.34598422050476074,77,0
9,24,local,38,0.016068771481513977,0.34870395064353943,77,0
8,24,local,39,0.023233331739902496,0.3556937873363495,79,0
9,24,local,39,0.01539416704326868,0.3565884232521057,79,0
8,24,local,40,0.022402217611670494,0.3645778298377991,81,0
9,24,local,40,0.014688079245388508,0.36426639556884766,81,0
8,24,local,41,0.021773111075162888,0.3679918944835663,83,0
9,24,local,41,0.014250085689127445,0.3671589195728302,83,0
8,24,local,42,0.021283559501171112,0.3730090856552124,85,0
9,24,local,42,0.01381759811192751,0.3715008497238159,85,0
8,24,local,43,0.020791396498680115,0.3805500566959381,87,0
9,24,local,43,0.013160844333469868,0.37791910767555237,87,0
8,24,local,44,0.019958604127168655,0.3836958110332489,89,0
9,24,local,44,0.012812462635338306,0.3803482949733734,89,0
8,24,local,45,0.019563566893339157,0.3849841356277466,91,0
9,24,local,45,0.01260031946003437,0.3813569247722626,91,0
8,24,local,46,0.01922244392335415,0.3863644301891327,93,0
9,24,local,46,0.012330226600170135,0.3823796510696411,93,0
8,24,local,47,0.018730975687503815,0.389381468296051,95,0
9,24,local,47,0.011988737620413303,0.3848382830619812,95,0
8,24,local,48,0.018351176753640175,0.398367315530777,97,0
9,24,local,48,0.01156550645828247,0.3924558162689209,97,0
8,24,local,49,0.01772591471672058,0.39987826347351074,99,0
9,24,local,49,0.011383390054106712,0.39367175102233887,99,0
8,24,local,50,0.017515122890472412,0.3999180495738983,101,0
9,24,local,50,0.01122408639639616,0.3937351107597351,101,0
8,24,local,51,0.017100011929869652,0.4031534194946289,103,0
9,24,local,51,0.010957896709442139,0.39648860692977905,103,0
8,24,local,52,0.016594965010881424,0.406678169965744,105,0
9,24,local,52,0.010656613856554031,0.39936313033103943,105,0
8,24,local,53,0.016594965010881424,0.406678169965744,107,1
9,24,local,53,0.01030165608972311,0.4069696068763733,107,1
8,24,local,54,0.016484132036566734,0.4066806137561798,110,0
9,24,local,54,0.010192749090492725,0.40695226192474365,110,0
8,24,local,55,0.016380270943045616,0.40669065713882446,112,0
9,24,local,55,0.010111020877957344,0.4069279730319977,112,0
8,24,local,56,0.016190025955438614,0.40670526027679443,114,0
9,24,local,56,0.009949686005711555,0.4068666994571686,114,0
8,24,local,57,0.016190025955438614,0.40670526027679443,116,1
9,24,local,57,0.009785739704966545,0.40676215291023254,116,1
8,24,local,58,0.016141146421432495,0.4067111313343048,119,0
9,24,local,58,0.009740857407450676,0.4067577123641968,119,0
8,24,local,59,0.016098905354738235,0.40671825408935547,121,0
9,24,local,59,0.00969487614929676,0.40674275159835815,121,0
8,24,local,60,0.016023891046643257,0.406741738319397,123,0
9,24,local,60,0.009647417813539505,0.4067018926143646,123,0
8,24,local,61,0.015868054702878,0.4068359136581421,125,0
9,24,local,61,0.009576228447258472,0.40658360719680786,125,0
8,24,local,62,0.015615559183061123,0.4070264399051666,127,1
9,24,local,62,0.009576228447258472,0.40658360719680786,127,1
8,24,local,63,0.015596042387187481,0.4070275127887726,129,0
9,24,local,63,0.009568249806761742,0.40658265352249146,129,0
8,24,local,64,0.015517954714596272,0.4070527255535126,131,0
9,24,local,64,0.009506327100098133,0.4065719246864319,131,0
10,24,agreement,1,0.991549015045166,0.00011318464385112748,2,0
11,24,agreement,1,0.9512996077537537,0.00029745808569714427,2,0
10,24,agreement,2,0.9372957944869995,0.0008536583627574146,4,0
11,24,agreement,2,0.8531720638275146,0.0013416425790637732,4,0
10,24,agreement,3,0.8173319101333618,0.00301255751401186,6,0
11,24,agreement,3,0.767487645149231,0.003116530366241932,6,0
10,24,agreement,4,0.6580238938331604,0.007026860490441322,8,0
11,24,agreement,4,0.6624854803085327,0.006819010712206364,8,0
10,24,agreement,5,0.46183547377586365,0.015386625193059444,10,0
11,24,agreement,5,0.5236831307411194,0.014772485941648483,10,0
10,24,agreement,6,0.33599787950515747,0.025287406519055367,12,0
11,24,agreement,6,0.38310706615448,0.025586292147636414,12,0
10,24,agreement,7,0.23997408151626587,0.04036274179816246,14,0
11,24,agreement,7,0.2774249017238617,0.04128088429570198,14,0
10,24,agreement,8,0.16707906126976013,0.05754559114575386,16,0
11,24,agreement,8,0.21544381976127625,0.0589628666639328,16,0
10,24,agreement,9,0.14416833221912384,0.07196106761693954,18,0
11,24,agreement,9,0.18160399794578552,0.07283170521259308,18,0
10,24,agreement,10,0.11927323043346405,0.08194258064031601,20,0
11,24,agreement,10,0.16810736060142517,0.08264463394880295,20,0
10,24,agreement,11,0.11255227774381638,0.08663774281740189,22,0
11,24,agreement,11,0.15681539475917816,0.08722798526287079,22,0
10,24,agreement,12,0.09039050340652466,0.10782808065414429,24,0
11,24,agreement,12,0.13115142285823822,0.10771876573562622,24,0
10,24,agreement,13,0.0832747220993042,0.11457344889640808,27,0
11,24,agreement,13,0.11748998612165451,0.113974429666996,27,0
10,24,agreement,14,0.07640668004751205,0.11911486089229584,29,0
11,24,agreement,14,0.10742755979299545,0.11838170140981674,29,0
10,24,agreement,15,0.0668959692120552,0.13971535861492157,31,0
11,24,agreement,15,0.09211733192205429,0.13873402774333954,31,0
10,24,agreement,16,0.060635387897491455,0.14841203391551971,33,0
11,24,agreement,16,0.08486492186784744,0.14742054045200348,33,0
10,24,agreement,17,0.057155437767505646,0.15180546045303345,35,0
11,24,agreement,17,0.07972662895917892,0.150719553232193,35,0
10,24,agreement,18,0.05238521099090576,0.16083204746246338,37,0
11,24,agreement,18,0.07346094399690628,0.15980246663093567,37,0
10,24,agreement,19,0.048718344420194626,0.16782817244529724,39,0
11,24,agreement,19,0.06984979659318924,0.1672351211309433,39,0
10,24,agreement,20,0.046710215508937836,0.1662881225347519,41,0
11,24,agreement,20,0.06552252173423767,0.1656845659017563,41,0
10,24,agreement,21,0.04220609739422798,0.17087267339229584,43,0
11,24,agreement,21,0.05905897170305252,0.17066432535648346,43,0
10,24,agreement,22,0.038769952952861786,0.1766486018896103,45,0
11,24,agreement,22,0.05318232998251915,0.17701224982738495,45,0
10,24,agreement,23,0.038608845323324203,0.18708153069019318,47,0
11,24,agreement,23,0.048352476209402084,0.18881869316101074,47,0
10,24,agreement,24,0.035153381526470184,0.19160360097885132,49,0
11,24,agreement,24,0.04646197706460953,0.19406229257583618,49,0
10,24,agreement,25,0.03371404856443405,0.1926509290933609,51,0
11,24,agreement,25,0.04500093683600426,0.19541995227336884,51,0
10,24,agreement,26,0.03156806528568268,0.1975703239440918,53,0
11,24,agreement,26,0.04236115515232086,0.20150049030780792,53,0
10,24,agreement,27,0.029997428879141808,0.20519010722637177,55,0
11,24,agreement,27,0.04018624126911163,0.21053023636341095,55,0
10,24,agreement,28,0.029717518016695976,0.20477597415447235,57,0
11,24,agreement,28,0.038610052317380905,0.21024739742279053,57,0
10,24,agreement,29,0.028873559087514877,0.20459333062171936,59,0
11,24,agreement,29,0.03794987499713898,0.20998825132846832,59,0
10,24,agreement,30,0.027795566245913506,0.20866988599300385,61,0
11,24,agreement,30,0.03653479740023613,0.2147672474384308,61,0
10,24,agreement,31,0.026143090799450874,0.21681402623653412,63,0
11,24,agreement,31,0.03349022939801216,0.22455604374408722,63,0
10,24,agreement,32,0.02585393190383911,0.22583486139774323,65,0
11,24,agreement,32,0.03187331184744835,0.23540715873241425,65,0
10,24,agreement,33,0.02434384450316429,0.22584222257137299,67,0
11,24,agreement,33,0.03066825307905674,0.23554177582263947,67,0
10,24,agreement,34,0.02354058250784874,0.22590786218643188,69,0
11,24,agreement,34,0.02986394241452217,0.23569907248020172,69,0
10,24,agreement,35,0.022931694984436035,0.22667574882507324,71,0
11,24,agreement,35,0.028840238228440285,0.2367667406797409,71,0
10,24,agreement,36,0.022002087906003,0.2319462150335312,73,0
11,24,agreement,36,0.02765657939016819,0.24345795810222626,73,0
10,24,agreement,37,0.021249698475003242,0.2329806387424469,75,0
11,24,agreement,37,0.026540620252490044,0.2448744773864746,75,0
10,24,agreement,38,0.020432861521840096,0.23519843816757202,77,0
11,24,agreement,38,0.025712545961141586,0.2476910501718521,77,0
10,24,agreement,39,0.019518384709954262,0.24191315472126007,79,0
11,24,agreement,39,0.024862809106707573,0.25584113597869873,79,0
10,24,agreement,40,0.01907898671925068,0.2443658709526062,81,0
11,24,agreement,40,0.023783624172210693,0.25867122411727905,81,0
10,24,agreement,41,0.01858094334602356,0.24572888016700745,83,0
11,24,agreement,41,0.023084670305252075,0.26020145416259766,83,0
10,24,agreement,42,0.017949961125850677,0.24777621030807495,85,0
11,24,agreement,42,0.0222502201795578,0.26252827048301697,85,0
10,24,agreement,43,0.017308099195361137,0.2517693340778351,87,0
11,24,agreement,43,0.021338582038879395,0.2671738862991333,87,0
10,24,agreement,44,0.016956904903054237,0.2546382248401642,89,0
11,24,agreement,44,0.020536348223686218,0.27057939767837524,89,0
10,24,agreement,45,0.016665872186422348,0.2548406422138214,91,0
11,24,agreement,45,0.02013198286294937,0.27083897590637207,91,0
10,24,agreement,46,0.016013097018003464,0.2574750781059265,93,0
11,24,agreement,46,0.019450165331363678,0.27400824427604675,93,0
10,24,agreement,47,0.015488644130527973,0.2601674199104309,95,0
11,24,agreement,47,0.018948892131447792,0.27711498737335205,95,0
10,24,agreement,48,0.014753522351384163,0.26528552174568176,97,0
11,24,agreement,48,0.018569231033325195,0.28293541073799133,97,0
10,24,agreement,49,0.014504321850836277,0.2667098939418793,99,0
11,24,agreement,49,0.01795578934252262,0.2843768298625946,99,0
10,24,agreement,50,0.01434885524213314,0.26594921946525574,101,0
11,24,agreement,50,0.017661981284618378,0.28340664505958557,101,0
10,24,agreement,51,0.014004680328071117,0.26704779267311096,103,0
11,24,agreement,51,0.01729883812367916,0.2845264971256256,103,0
10,24,agreement,52,0.013582069426774979,0.26889750361442566,105,0
11,24,agreement,52,0.016894392669200897,0.28649070858955383,105,0
10,24,agreement,53,0.013204304501414299,0.2720932066440582,107,0
11,24,agreement,53,0.01627509295940399,0.2900376617908478,107,0
10,24,agreement,54,0.013028176501393318,0.27646005153656006,109,0
11,24,agreement,54,0.015556085854768753,0.29494622349739075,109,0
10,24,agreement,55,0.01285596378147602,0.2788473069667816,111,0
11,24,agreement,55,0.015238935127854347,0.297621488571167,111,0
10,24,agreement,56,0.012630322948098183,0.277921199798584,113,0
11,24,agreement,56,0.015043476596474648,0.2965802848339081,113,0
10,24,agreement,57,0.012258688919246197,0.2787846624851227,115,0
11,24,agreement,57,0.014683463610708714,0.297547310590744,115,0
10,24,agreement,58,0.01205130573362112,0.2811472415924072,117,0
11,24,agreement,58,0.014376879669725895,0.3001522719860077,117,0
10,24,agreement,59,0.011873935349285603,0.2838234603404999,119,0
11,24,agreement,59,0.01406465657055378,0.30319657921791077,119,0
10,24,agreement,60,0.011723719537258148,0.2869124412536621,121,0
11,24,agreement,60,0.013810389675199986,0.30673426389694214,121,0
10,24,agreement,61,0.01155359297990799,0.2879941761493683,123,0
11,24,agreement,61,0.01353383343666792,0.30798229575157166,123,0
10,24,agreement,62,0.011249625124037266,0.2908572554588318,125,0
11,24,agreement,62,0.013116933405399323,0.31127041578292847,125,0
10,24,agreement,63,0.010973000898957253,0.29485946893692017,127,0
11,24,agreement,63,0.012956967577338219,0.31596770882606506,127,0
10,24,agreement,64,0.010832601226866245,0.29406848549842834,129,0
11,24,agreement,64,0.012727800756692886,0.31507131457328796,129,0
10,24,write,1,0.8674664497375488,0.0009682741947472095,3,0
11,24,write,1,0.8368041515350342,0.0012403929140418768,3,0
10,24,write,2,0.4538431167602539,0.005846816580742598,5,0
11,24,write,2,0.4773981273174286,0.005551448091864586,5,0
10,24,write,3,0.30063724517822266,0.011161875911056995,7,0
11,24,write,3,0.3272280693054199,0.011349625885486603,7,0
10,24,write,4,0.1936386078596115,0.012146344408392906,9,0
11,24,write,4,0.23676036298274994,0.012715509161353111,9,0
10,24,write,5,0.17328062653541565,0.012085860595107079,11,0
11,24,write,5,0.2068328857421875,0.012681088410317898,11,0
10,24,write,6,0.13072408735752106,0.012956158258020878,13,0
11,24,write,6,0.15514081716537476,0.013802526518702507,13,0
10,24,write,7,0.10096070170402527,0.014407511800527573,15,0
11,24,write,7,0.11895113438367844,0.015716571360826492,15,0
10,24,write,8,0.10096070170402527,0.014407511800527573,17,1
11,24,write,8,0.10002397000789642,0.0183706134557724,17,1
10,24,write,9,0.09791738539934158,0.014437029138207436,19,0
11,24,write,9,0.09158474206924438,0.01833726465702057,19,0
10,24,write,10,0.08738592267036438,0.014624550938606262,21,0
11,24,write,10,0.07636755704879761,0.01823541894555092,21,0
10,24,write,11,0.08010115474462509,0.014846793375909328,23,0
11,24,write,11,0.06811186671257019,0.018177984282374382,23,0
10,24,write,12,0.06574958562850952,0.015673648566007614,25,0
11,24,write,12,0.05606841668486595,0.0182678010314703,25,0
10,24,write,13,0.060369040817022324,0.017551381140947342,27,1
11,24,write,13,0.05606841668486595,0.0182678010314703,27,1
10,24,write,14,0.05127964913845062,0.01757868006825447,29,0
11,24,write,14,0.054430730640888214,0.01828531175851822,29,0
10,24,write,15,0.04526577889919281,0.017719333991408348,31,0
11,24,write,15,0.0513480082154274,0.01837855763733387,31,0
10,24,write,16,0.04363130033016205,0.017782889306545258,33,0
11,24,write,16,0.05004635080695152,0.018446503207087517,33,0
10,24,write,17,0.03903719410300255,0.018418390303850174,35,0
11,24,write,17,0.0432780385017395,0.019106965512037277,35,0
10,24,write,18,0.03702231124043465,0.018967177718877792,37,0
11,24,write,18,0.04022200033068657,0.019709190353751183,37,0
10,24,write,19,0.03493621572852135,0.019303767010569572,39,0
11,24,write,19,0.03545184060931206,0.020115317776799202,39,0
10,24,write,20,0.025670140981674194,0.02144370786845684,41,0
11,24,write,20,0.02284780703485012,0.02283119037747383,41,0
10,24,write,21,0.022080514580011368,0.02232426591217518,43,1
11,24,write,21,0.02284780703485012,0.02283119037747383,43,1
10,24,write,22,0.021368756890296936,0.02230670675635338,45,0
11,24,write,22,0.0217959675937891,0.022778430953621864,45,0
10,24,write,23,0.02087460458278656,0.02229403704404831,47,0
11,24,write,23,0.021018261089920998,0.02277321182191372,47,0
10,24,write,24,0.018988756462931633,0.022245820611715317,49,0
11,24,write,24,0.01912444271147251,0.02277209982275963,49,0
10,24,write,25,0.018526269122958183,0.02228320762515068,51,0
11,24,write,25,0.018767129629850388,0.022849930450320244,51,0
10,24,write,26,0.018382737413048744,0.022299746051430702,53,0
11,24,write,26,0.017845766618847847,0.022854425013065338,53,0
10,24,write,27,0.01790390908718109,0.022365549579262733,55,0
11,24,write,27,0.016962332651019096,0.022929776459932327,55,0
10,24,write,28,0.017203472554683685,0.022510092705488205,57,0
11,24,write,28,0.015971465036273003,0.02311939001083374,57,0
10,24,write,29,0.016223618760704994,0.022762855514883995,59,0
11,24,write,29,0.01447339914739132,0.023482810705900192,59,0
10,24,write,30,0.014124652370810509,0.02347818948328495,61,0
11,24,write,30,0.0117533253505826,0.024545667693018913,61,0
10,24,write,31,0.013010059483349323,0.023963939398527145,64,0
11,24,write,31,0.010656370781362057,0.02530672959983349,64,0
10,24,write,32,0.011849199421703815,0.024409277364611626,66,0
11,24,write,32,0.00905601866543293,0.025966990739107132,66,0
10,24,write,33,0.011080451309680939,0.02475951611995697,68,0
11,24,write,33,0.008100027218461037,0.026483092457056046,68,0
10,24,write,34,0.010608546435832977,0.02489403448998928,70,0
11,24,write,34,0.0076075769029557705,0.026661502197384834,70,0
10,24,write,35,0.010008101351559162,0.0251992829144001,72,0
11,24,write,35,0.006555528379976749,0.02704223059117794,72,0
10,24,write,36,0.009285980835556984,0.02601643279194832,74,1
11,24,write,36,0.006555528379976749,0.02704223059117794,74,1
10,24,write,37,0.00904025137424469,0.02602086216211319,77,0
11,24,write,37,0.006311173550784588,0.027042221277952194,77,0
10,24,write,38,0.008866814896464348,0.02602866291999817,79,0
11,24,write,38,0.006172623485326767,0.027055570855736732,79,0
10,24,write,39,0.008108838461339474,0.02615498937666416,81,0
11,24,write,39,0.00582575099542737,0.027180006727576256,81,0
10,24,write,40,0.008010726422071457,0.026230860501527786,83,0
11,24,write,40,0.005646409001201391,0.027255095541477203,83,0
10,24,write,41,0.00789902824908495,0.026207642629742622,85,0
11,24,write,41,0.005322402808815241,0.027217870578169823,85,0
10,24,write,42,0.007842310704290867,0.026229461655020714,87,0
11,24,write,42,0.005227831657975912,0.027225367724895477,87,0
10,24,write,43,0.0076963468454778194,0.02636055462062359,89,0
11,24,write,43,0.0049176826141774654,0.027294259518384933,89,0
10,24,write,44,0.007545166183263063,0.026473606005311012,91,0
11,24,write,44,0.004678299184888601,0.02737327478826046,91,0
10,24,write,45,0.007329312618821859,0.026654686778783798,94,0
11,24,write,45,0.004508125130087137,0.02751103974878788,94,0
10,24,write,46,0.006958844140172005,0.026888053864240646,96,0
11,24,write,46,0.004212687257677317,0.027706841006875038,96,0
10,24,write,47,0.006750255357474089,0.026986632496118546,98,0
11,24,write,47,0.0040591079741716385,0.02779889851808548,98,0
10,24,write,48,0.006387909408658743,0.02721169963479042,100,0
11,24,write,48,0.003765381406992674,0.027993716299533844,100,0
10,24,write,49,0.00610227370634675,0.027478596195578575,102,0
11,24,write,49,0.003603201126679778,0.0282176211476326,102,0
10,24,write,50,0.005910798441618681,0.02757757529616356,104,0
11,24,write,50,0.003240640042349696,0.028285803273320198,104,0
10,24,write,51,0.005584061611443758,0.027794694527983665,106,0
11,24,write,51,0.0028734004590660334,0.028436044231057167,106,0
10,24,write,52,0.005348456557840109,0.028063811361789703,108,0
11,24,write,52,0.0025998344644904137,0.0286489836871624,108,0
10,24,write,53,0.005050264298915863,0.028555739670991898,110,0
11,24,write,53,0.0023307199589908123,0.029051747173070908,110,0
10,24,write,54,0.004748084116727114,0.028750987723469734,112,0
11,24,write,54,0.0021522247698158026,0.02924043871462345,112,0
10,24,write,55,0.004372256807982922,0.029011843726038933,114,0
11,24,write,55,0.002045809291303158,0.029496803879737854,114,0
10,24,write,56,0.004115893039852381,0.02924075350165367,116,0
11,24,write,56,0.002008702140301466,0.02971845492720604,116,0
10,24,write,57,0.003960371483117342,0.02953251637518406,118,0
11,24,write,57,0.0018069199286401272,0.02998395822942257,118,0
10,24,write,58,0.0038436956238001585,0.02969418279826641,120,0
11,24,write,58,0.0017083650454878807,0.0301315039396286,120,0
10,24,write,59,0.003721451386809349,0.029843946918845177,122,0
11,24,write,59,0.0016305806348100305,0.03027869388461113,122,0
10,24,write,60,0.003542873542755842,0.03014875203371048,124,0
11,24,write,60,0.0014891865430399776,0.030601901933550835,124,0
10,24,write,61,0.0034681828692555428,0.03059343993663788,126,0
11,24,write,61,0.0013595278142020106,0.03107783943414688,126,0
10,24,write,62,0.0033522495068609715,0.03057626634836197,128,0
11,24,write,62,0.0012298329966142774,0.031079569831490517,128,0
10,24,write,63,0.003278336487710476,0.030606668442487717,130,0
11,24,write,63,0.0011506992159411311,0.031135911121964455,130,0
10,24,write,64,0.003198445774614811,0.03070753812789917,132,0
11,24,write,64,0.0010945983231067657,0.031256768852472305,132,0
10,24,local,1,0.697769820690155,0.012943691574037075,4,0
11,24,local,1,0.6396334171295166,0.01579706184566021,4,0
10,24,local,2,0.522998034954071,0.025775082409381866,6,0
11,24,local,2,0.49431112408638,0.026505056768655777,6,0
10,24,local,3,0.34755855798721313,0.047619082033634186,8,0
11,24,local,3,0.3513004779815674,0.04454636573791504,8,0
10,24,local,4,0.24020402133464813,0.08223368227481842,10,0
11,24,local,4,0.3067895174026489,0.07628270983695984,10,0
10,24,local,5,0.21461451053619385,0.08937277644872665,12,0
11,24,local,5,0.22232495248317719,0.08237550407648087,12,0
10,24,local,6,0.19528426229953766,0.09867893904447556,14,0
11,24,local,6,0.1991288959980011,0.09106170386075974,14,0
10,24,local,7,0.16890166699886322,0.11351443082094193,16,0
11,24,local,7,0.16542670130729675,0.10538005083799362,16,0
10,24,local,8,0.1397688239812851,0.14790230989456177,18,1
11,24,local,8,0.16542670130729675,0.10538005083799362,18,1
10,24,local,9,0.13703767955303192,0.14781974256038666,21,0
11,24,local,9,0.16102167963981628,0.1053691878914833,21,0
10,24,local,10,0.12705114483833313,0.14742721617221832,23,0
11,24,local,10,0.1420595943927765,0.1062040627002716,23,0
10,24,local,11,0.12275145947933197,0.14740508794784546,25,0
11,24,local,11,0.13127776980400085,0.1079954281449318,25,0
10,24,local,12,0.10934793949127197,0.15017780661582947,27,0
11,24,local,12,0.11156370490789413,0.1234511211514473,27,0
10,24,local,13,0.1025913804769516,0.15305623412132263,29,0
11,24,local,13,0.10041937232017517,0.1312454491853714,29,0
10,24,local,14,0.0984291359782219,0.15439684689044952,31,0
11,24,local,14,0.08714424073696136,0.13254427909851074,31,0
10,24,local,15,0.09357351809740067,0.1577119082212448,33,0
11,24,local,15,0.07935196161270142,0.13929621875286102,33,0
10,24,local,16,0.08636526018381119,0.16369940340518951,35,0
11,24,local,16,0.07225457578897476,0.1504725217819214,35,0
10,24,local,17,0.07557575404644012,0.17569227516651154,37,0
