sigma,noise_variance,target_variance,strong_variance,weak_variance,gamma,edm2_guidance,raw_clean_gap_rms,clean_correction_rms,ode_drift_correction_rms,score_correction_rms,tilted_marginal_variance,target_marginal_variance
9.011362111313742,81.20464710122087,1.0,2.0,4.0,0.5182471435970403,1.5182471435970402,0.20770559657953666,0.10764283213646406,0.011945234339359057,0.0013255747790183513,82.20464710122089,82.20464710122087
8.63248375554045,74.51977578966975,1.0,2.0,4.0,0.5198623471046532,1.5198623471046533,0.21556544328698193,0.11206435730182543,0.012981704973368868,0.0015038203767295858,75.51977578966974,75.51977578966975
8.269535156745102,68.38521170864323,1.0,2.0,4.0,0.5216184394781223,1.5216184394781223,0.22361162625906209,0.11663994753841707,0.014104776789452175,0.0017056311536383663,69.38521170864323,69.38521170864323
7.921846556010338,62.75565285697285,1.0,2.0,4.0,0.5235273255434314,1.5235273255434314,0.23183364447432445,0.12137124786262979,0.01532108038252078,0.001934028925477812,63.75565285697286,63.75565285697285
7.5887763541080915,57.5895265526701,1.0,2.0,4.0,0.5256018453853104,1.5256018453853104,0.2402186365357586,0.12625935865913787,0.016637643905632944,0.002192401400342541,58.5895265526701,58.5895265526701
7.269709927539141,52.84868243056115,1.0,2.0,4.0,0.5278558347631677,1.5278558347631677,0.24875115029875774,0.13130474608924894,0.018061896196413536,0.002484541525926832,53.84868243056114,53.84868243056115
6.964058494351622,48.498110712750986,1.0,2.0,4.0,0.5303041869356357,1.5303041869356357,0.25741290929998073,0.13650714357306282,0.019601665276617136,0.002814689924347357,49.498110712750986,49.498110712750986
6.671258027645673,44.50568367142684,1.0,2.0,4.0,0.5329629153762578,1.5329629153762578,0.26618258037822,0.14186544406075122,0.02126517119752545,0.0031875803798028265,45.50568367142684,45.50568367142684
6.390768214759297,40.841918374777734,1.0,2.0,4.0,0.5358492167248288,1.5358492167248288,0.2750355479628598,0.14737758294738248,0.023061012071603246,0.003608488259415276,41.841918374777734,41.841918374777734
6.122071460214699,37.47975896397534,1.0,2.0,4.0,0.5389815331588822,1.538981533158882,0.28394370169266153,0.153040411669119,0.024998141995512074,0.004083281640530768,38.47975896397535,38.47975896397534
5.8646719305852555,34.39437685339459,1.0,2.0,4.0,0.54237961318582,1.5423796131858198,0.2928752452926997,0.1588495622535566,0.027085839435472815,0.004618474785301387,35.3943768533946,35.39437685339459
5.618094639520655,31.56298737861072,1.0,2.0,4.0,0.5460645696464965,1.5460645696464965,0.3017945359420122,0.16479930339083904,0.029333664518848328,0.005221283442343564,32.56298737861072,32.56298737861072
5.381884571241647,28.96468153816889,1.0,2.0,4.0,0.5500589334843858,1.5500589334843857,0.31066196465466817,0.17088238895211075,0.031751403563210705,0.00589968126274499,29.964681538168893,29.96468153816889
5.15560584088704,26.580271586588566,1.0,2.0,4.0,0.5543867015700238,1.554386701570024,0.319433889400106,0.17708990031420854,0.03434899908557393,0.0066624563912868985,27.580271586588562,27.580271586588566
4.938840890163548,24.39214933835147,1.0,2.0,4.0,0.5590733765784234,1.5590733765784233,0.32806263371301997,0.18341108435914857,0.03713646348163182,0.007519267031986133,25.39214933835147,25.39214933835147
4.731189716814105,22.384156136487526,1.0,2.0,4.0,0.5641459965989309,1.5641459965989308,0.336496564277525,0.18983318960646056,0.04012377456177993,0.008480694489841456,23.384156136487526,23.384156136487526
4.532269136482802,20.541463525514565,1.0,2.0,4.0,0.5696331518154901,1.56963315181549,0.34468026128581536,0.19634130360482566,0.043320751193781336,0.009558291859825372,21.54146352551457,21.541463525514565
4.341712075614421,18.850463747536082,1.0,2.0,4.0,0.5755649852354803,1.5755649852354803,0.3525547951255333,0.20291819545112533,0.04673690744967449,0.010764626174125212,19.850463747536082,19.850463747536082
4.159166894083591,17.298669252840945,1.0,2.0,4.0,0.5819731740747824,1.5819731740747824,0.36005812199365267,0.20954416810805127,0.05038128390715158,0.012113311437157978,18.298669252840945,18.298669252840945
3.9842967363037074,15.874620482920374,1.0,2.0,4.0,0.588890888036162,1.588890888036162,0.3671256092231079,0.216196926036213,0.05426225513433574,0.013619029586806244,16.874620482920374,16.874620482920374
3.8167789096181775,14.567801244906123,1.0,2.0,4.0,0.5963527203618949,1.596352720361895,0.37369069831532015,0.22285146451427734,0.05838731291264941,0.015297536036345986,15.56780124490612,15.567801244906123
