method,noise_variance,sigma,gamma,variance,target_variance,variance_ratio
constant_2,39.810717055349734,6.309573444801933,2.0,39.20032445894938,40.810717055349734,0.9605399583100623
constant_2,35.48133892335755,5.956621435290105,2.0,34.77355418180264,36.48133892335755,0.9531874434449147
constant_2,31.622776601683793,5.623413251903491,2.0,30.834203017886185,32.622776601683796,0.9451740847924853
constant_2,28.183829312644534,5.3088444423098835,2.0,27.329715667941336,29.183829312644534,0.9364677738195288
constant_2,25.118864315095795,5.011872336272722,2.0,24.213254460375033,26.118864315095795,0.9270408608991707
constant_2,22.3872113856834,4.731512589614805,2.0,21.443070470550843,23.3872113856834,0.9168716234239592
constant_2,19.952623149688787,4.46683592150963,2.0,18.98194191232172,20.952623149688787,0.9059458463368422
constant_2,17.78279410038923,4.216965034285822,2.0,16.796672597042146,18.78279410038923,0.8942584637444371
constant_2,15.848931924611133,3.9810717055349722,2.0,14.857644135176665,16.848931924611133,0.881815191708039
constant_2,14.12537544622754,3.758374042884441,2.0,13.138416335119775,15.12537544622754,0.8686340634537215
constant_2,12.589254117941675,3.548133892335755,2.0,11.61537095797426,13.589254117941675,0.8547467621963646
constant_2,11.220184543019629,3.3496543915782757,2.0,10.267394602046252,12.220184543019629,0.8401996357666429
constant_2,10.0,3.1622776601683795,2.0,9.075597020760949,11.0,0.8250542746146317
constant_2,8.912509381337454,2.9853826189179595,2.0,8.023061609555135,9.912509381337454,0.8093875426398454
constant_2,7.943282347242813,2.8183829312644533,2.0,7.094625137777689,8.943282347242814,0.7932909710677915
constant_2,7.079457843841377,2.6607250597988092,2.0,6.2766840476804155,8.079457843841377,0.7768694594359276
constant_2,6.30957344480193,2.5118864315095797,2.0,5.557024807252691,7.30957344480193,0.7602392737710937
constant_2,5.62341325190349,2.371373705661655,2.0,4.924675894113451,6.62341325190349,0.7435253859025266
constant_2,5.011872336272722,2.2387211385683394,2.0,4.369779034076951,6.011872336272722,0.7268582547423411
constant_2,4.46683592150963,2.1134890398366464,2.0,3.883477344004922,5.46683592150963,0.7103702031233683
constant_2,3.9810717055349714,1.9952623149688793,2.0,3.4578180650773076,4.981071705534971,0.6941915855648048
constant_2,3.5481338923357533,1.8836490894898001,2.0,3.0856676429190126,4.548133892335754,0.6784469665941008
constant_2,3.1622776601683795,1.7782794100389228,2.0,2.7606370377867546,4.16227766016838,0.6632515327377454
constant_2,2.8183829312644537,1.6788040181225603,2.0,2.477015337557043,3.8183829312644537,0.6487079431650355
constant_2,2.5118864315095797,1.5848931924611134,2.0,2.229709992008191,3.5118864315095797,0.6349037861824458
constant_2,2.238721138568339,1.4962356560944332,2.0,2.0141922779854498,3.238721138568339,0.6219097575272609
constant_2,1.9952623149688788,1.412537544622754,2.0,1.8264469141874435,2.995262314968879,0.6097786177390011
constant_2,1.7782794100389228,1.333521432163324,2.0,1.6629250479083773,2.7782794100389228,0.5985449274466891
constant_2,1.5848931924611134,1.258925411794167,2.0,1.5205001103424307,2.5848931924611134,0.5882255076445697
constant_2,1.412537544622754,1.1885022274370183,2.0,1.3964262619276162,2.412537544622754,0.5788205307063828
constant_2,1.2589254117941668,1.1220184543019633,2.0,1.2882993179940778,2.258925411794167,0.570315120307951
constant_2,1.122018454301963,1.0592537251772887,2.0,1.194020152767575,2.122018454301963,0.5626813236929871
constant_2,1.0,1.0,2.0,1.1117606350254206,2.0,0.5558803175127103
constant_2,0.891250938133745,0.9440608762859231,2.0,1.039932159399573,1.891250938133745,0.549864715692229
constant_2,0.7943282347242814,0.8912509381337455,2.0,0.9771568174672829,1.7943282347242815,0.5445808623846539
constant_2,0.707945784384138,0.8413951416451951,2.0,0.9222412140427946,1.7079457843841381,0.5399710122387416
constant_2,0.630957344480193,0.7943282347242814,2.0,0.8741528874943009,1.630957344480193,0.5359753217659439
constant_2,0.5623413251903491,0.7498942093324559,2.0,0.831999246953601,1.562341325190349,0.5325335978373571
constant_2,0.501187233627272,0.7079457843841377,2.0,0.7950088992994571,1.501187233627272,0.5295867707178017
constant_2,0.44668359215096304,0.6683439175686146,2.0,0.7625152078982129,1.446683592150963,0.5270780784653039
constant_2,0.3981071705534969,0.630957344480193,2.0,0.7339419044731226,1.3981071705534969,0.5249539662846892
constant_2,0.3548133892335753,0.5956621435290104,2.0,0.7087905645061886,1.3548133892335752,0.5231647178414401
constant_2,0.31622776601683794,0.5623413251903491,2.0,0.6866297541621869,1.316227766016838,0.5216648454697643
constant_2,0.2818382931264452,0.5308844442309882,2.0,0.6670856610655503,1.2818382931264451,0.5204132725965822
constant_2,0.25118864315095796,0.5011872336272722,2.0,0.6498340306248529,1.251188643150958,0.5193733448445707
constant_2,0.22387211385683378,0.4731512589614803,2.0,0.6345932423456709,1.2238721138568338,0.5185127066469826
constant_2,0.19952623149688786,0.446683592150963,2.0,0.6211183751566954,1.199526231496888,0.5178030782883357
constant_2,0.1778279410038923,0.4216965034285823,2.0,0.6091961262514123,1.1778279410038923,0.5172199648551207
constant_2,0.15848931924611126,0.39810717055349715,2.0,0.5986404633222596,1.1584893192461112,0.5167423241431572
constant_2,0.1412537544622754,0.37583740428844414,2.0,0.5892889048114496,1.1412537544622754,0.5163522157165694
constant_2,0.12589254117941662,0.3548133892335753,2.0,0.5809993365541422,1.1258925411794167,0.5160344484967655
constant_2,0.1122018454301963,0.3349654391578276,2.0,0.5736472856878986,1.1122018454301963,0.5157762397580032
constant_2,0.1,0.31622776601683794,2.0,0.5671235839007699,1.1,0.5155668944552453
constant_2,0.0891250938133745,0.2985382618917959,2.0,0.5613323619690328,1.0891250938133745,0.5153975104949874
constant_2,0.07943282347242814,0.28183829312644537,2.0,0.5561893261549992,1.0794328234724282,0.5152607129045728
constant_2,0.07079457843841373,0.26607250597988086,2.0,0.5516202744886641,1.0707945784384136,0.51515041782628
constant_2,0.0630957344480193,0.25118864315095796,2.0,0.5475598173550605,1.0630957344480194,0.5150616257898585
constant_2,0.056234132519034905,0.23713737056616552,2.0,0.5439502722693659,1.056234132519035,0.5149902427145461
constant_2,0.0501187233627272,0.2238721138568339,2.0,0.5407407073600535,1.0501187233627272,0.5149329264680422
constant_2,0.0446683592150963,0.21134890398366465,2.0,0.5378861120063456,1.0446683592150963,0.5148869564791666
constant_2,0.03981071705534969,0.1995262314968879,2.0,0.5353466763904324,1.0398107170553497,0.514850123786458
constant_2,0.03548133892335753,0.18836490894898,2.0,0.5330871645174425,1.0354813389233575,0.5148206389423882
constant_2,0.03162277660168379,0.17782794100389226,2.0,0.5310763676062947,1.0316227766016839,0.5147970553303775
constant_2,0.028183829312644522,0.16788040181225597,2.0,0.5292866267312559,1.0281838293126446,0.5147782056493647
constant_2,0.025118864315095794,0.15848931924611132,2.0,0.5276934152565297,1.0251188643150957,0.5147631495486069
constant_2,0.022387211385683378,0.1496235656094433,2.0,0.5262749730050341,1.0223872113856833,0.5147511306325439
constant_2,0.01995262314968879,0.1412537544622754,2.0,0.5250119852804905,1.0199526231496887,0.5147415412876873
constant_2,0.01778279410038923,0.1333521432163324,2.0,0.5238873008550892,1.0177827941003892,0.5147338940015678
constant_2,0.015848931924611124,0.12589254117941667,2.0,0.5228856838735773,1.0158489319246111,0.5147277980426936
constant_2,0.01412537544622754,0.11885022274370183,2.0,0.5219935953339282,1.0141253754462276,0.5147229405479028
constant_2,0.012589254117941661,0.11220184543019629,2.0,0.5211990004059097,1.0125892541179418,0.514719071218983
constant_2,0.01122018454301963,0.10592537251772886,2.0,0.5204911983594577,1.0112201845430195,0.5147159899648095
constant_2,0.01,0.1,2.0,0.5198606723094191,1.01,0.514713536940019
constant_2,0.008912509381337459,0.09440608762859236,2.0,0.5192989563541148,1.0089125093813374,0.5147115845283231
constant_2,0.007943282347242805,0.0891250938133745,2.0,0.5187985180024298,1.0079432823472427,0.5147100309000329
constant_2,0.0070794578438413735,0.08413951416451948,2.0,0.5183526540561767,1.0070794578438413,0.5147087948412438
constant_2,0.006309573444801929,0.07943282347242812,2.0,0.5179553983483238,1.006309573444802,0.5147078116083675
constant_2,0.005623413251903491,0.07498942093324558,2.0,0.517601439939181,1.0056234132519035,0.5147070296080353
constant_2,0.005011872336272725,0.0707945784384138,2.0,0.5172860505466818,1.0050118723362726,0.5147064077404252
constant_2,0.004466835921509625,0.06683439175686141,2.0,0.5170050201375791,1.0044668359215096,0.5147059132751483
constant_2,0.003981071705534969,0.0630957344480193,2.0,0.5167545997371108,1.003981071705535,0.5147055201541424
constant_2,0.0035481338923357532,0.059566214352901034,2.0,0.5165314506283752,1.0035481338923358,0.5147052076365981
constant_2,0.0031622776601683794,0.05623413251903491,2.0,0.5163325992117008,1.0031622776601683,0.5147049592175892
constant_2,0.002818382931264455,0.053088444423098846,2.0,0.5161553968807648,1.0028183829312645,0.5147047617655642
constant_2,0.002511886431509577,0.05011872336272719,2.0,0.5159974843478284,1.0025118864315097,0.5147046048347086
constant_2,0.0022387211385683377,0.04731512589614803,2.0,0.5158567599166957,1.0022387211385684,0.514704480116942
constant_2,0.001995262314968879,0.04466835921509631,2.0,0.5157313512601229,1.0019952623149688,0.5147043810053535
constant_2,0.0017782794100389228,0.042169650342858224,2.0,0.515619590309466,1.001778279410039,0.5147043022465225
constant_2,0.0015848931924611108,0.03981071705534969,2.0,0.5155199909092794,1.0015848931924611,0.5147042396637055
constant_2,0.0014125375446227527,0.037583740428844395,2.0,0.5154312289291625,1.0014125375446228,0.5147041899365026
constant_2,0.0012589254117941662,0.03548133892335753,2.0,0.515352124560043,1.001258925411794,0.5147041504255164
constant_2,0.001122018454301963,0.03349654391578276,2.0,0.5152816265529064,1.001122018454302,0.5147041190328464
constant_2,0.001,0.03162277660168379,2.0,0.5152187981852031,1.001,0.5147040940911121
constant_2,0.0008912509381337441,0.02985382618917957,2.0,0.5151628047642458,1.0008912509381338,0.5147040742751867
constant_2,0.0007943282347242806,0.028183829312644522,2.0,0.5151129024982234,1.0007943282347243,0.5147040585320043
constant_2,0.0007079457843841374,0.026607250597988085,2.0,0.515068428584332,1.0007079457843842,0.5147040460247433
constant_2,0.000630957344480193,0.025118864315095794,2.0,0.5150287923802556,1.0006309573444803,0.5147040360884519
constant_2,0.0005623413251903491,0.023713737056616554,2.0,0.5149934675400649,1.0005623413251903,0.5147040281947691
constant_2,0.0005011872336272714,0.022387211385683378,2.0,0.5149619850087663,1.0005011872336274,0.5147040219238814
constant_2,0.00044668359215096256,0.021134890398366454,2.0,0.5149339267814164,1.000446683592151,0.514704016942234
constant_2,0.0003981071705534969,0.01995262314968879,2.0,0.5149089203430954,1.0003981071705534,0.5147040129848135
constant_2,0.0003548133892335753,0.018836490894898,2.0,0.5148866337152538,1.0003548133892335,0.51470400984107
constant_2,0.00031622776601683794,0.01778279410038923,2.0,0.5148667710421287,1.000316227766017,0.5147040073437265
constant_2,0.0002818382931264449,0.016788040181225587,2.0,0.5148490686582254,1.0002818382931264,0.5147040053598895
constant_2,0.0002511886431509577,0.015848931924611124,2.0,0.5148332915843167,1.0002511886431509,0.5147040037839818
constant_2,0.00022387211385683378,0.014962356560944329,2.0,0.5148192304051878,1.0002238721138568,0.5147040025321304
constant_2,0.00019952623149688788,0.01412537544622754,2.0,0.5148066984874675,1.0001995262314969,0.5147040015377043
constant_2,0.00017782794100389227,0.01333521432163324,2.0,0.5147955295004514,1.0001778279410038,0.514704000747772
constant_2,0.0001584893192461111,0.012589254117941663,2.0,0.5147855752068761,1.0001584893192461,0.5147040001202837
constant_2,0.00014125375446227524,0.011885022274370176,2.0,0.5147767034942196,1.0001412537544623,0.5147039996218362
constant_2,0.0001258925411794166,0.011220184543019629,2.0,0.5147687966203117,1.0001258925411793,0.514703999225894
constant_2,0.0001122018454301963,0.010592537251772886,2.0,0.514761749649906,1.0001122018454303,0.5147039989113777
constant_2,0.0001,0.01,2.0,0.5147554690614092,1.0001,0.514703998661543
constant_endpoint_fitted,100.0,10.0,1.0141616954506818,101.00000000000003,101.0,1.0000000000000002
constant_endpoint_fitted,89.12509381337455,9.440608762859233,1.0141616954506818,90.02217969535151,90.12509381337455,0.9988580969664659
constant_endpoint_fitted,79.43282347242814,8.912509381337454,1.0141616954506818,80.23920454865424,80.43282347242814,0.9975927871804691
constant_endpoint_fitted,70.79457843841381,8.413951416451951,1.0141616954506818,71.52124255453454,71.79457843841381,0.996192806061063
constant_endpoint_fitted,63.09573444801933,7.943282347242815,1.0141616954506818,63.75258964844017,64.09573444801933,0.9946463707369256
constant_endpoint_fitted,56.23413251903491,7.498942093324558,1.0141616954506818,56.830133503694455,57.23413251903491,0.9929412922401489
constant_endpoint_fitted,50.11872336272722,7.079457843841379,1.0141616954506818,50.66198424864821,51.11872336272722,0.9910651306598935
constant_endpoint_fitted,44.6683592150963,6.6834391756861455,1.0141616954506818,45.16625390006858,45.6683592150963,0.9890054005955672
constant_endpoint_fitted,39.810717055349734,6.309573444801933,1.0141616954506818,40.2699683246418,40.810717055349734,0.9867498350990859
constant_endpoint_fitted,35.48133892335755,5.956621435290105,1.0141616954506818,35.90809725316579,36.48133892335755,0.9842867151505579
constant_endpoint_fitted,31.622776601683793,5.623413251903491,1.0141616954506818,32.02268947090897,32.622776601683796,0.981605271123861
constant_endpoint_fitted,28.183829312644534,5.3088444423098835,1.0141616954506818,28.562101694771663,29.183829312644534,0.9786961604245851
constant_endpoint_fitted,25.118864315095795,5.011872336272722,1.0141616954506818,25.480310922243344,26.118864315095795,0.9755520230455277
constant_endpoint_fitted,22.3872113856834,4.731512589614805,1.0141616954506818,22.736301136223176,23.3872113856834,0.9721681119340854
constant_endpoint_fitted,19.952623149688787,4.46683592150963,1.0141616954506818,20.293516266764783,20.952623149688787,0.9685429896669624
constant_endpoint_fitted,17.78279410038923,4.216965034285822,1.0141616954506818,18.11937221150494,18.78279410038923,0.9646792758660682
constant_endpoint_fitted,15.848931924611133,3.9810717055349722,1.0141616954506818,16.18482152464963,16.848931924611133,0.9605844214379287
constant_endpoint_fitted,14.12537544622754,3.758374042884441,1.0141616954506818,14.463965109496561,15.12537544622754,0.9562714764283129
constant_endpoint_fitted,12.589254117941675,3.548133892335755,1.0141616954506818,12.933705898115067,13.589254117941675,0.9517598085857341
constant_endpoint_fitted,11.220184543019629,3.3496543915782757,1.0141616954506818,11.573440091665958,12.220184543019629,0.9470757213954595
constant_endpoint_fitted,10.0,3.1622776601683795,1.0141616954506818,10.364782041967384,11.0,0.9422529129061258
constant_endpoint_fitted,8.912509381337454,2.9853826189179595,1.0141616954506818,9.29131931264002,9.912509381337454,0.9373327131607093
constant_endpoint_fitted,7.943282347242813,2.8183829312644533,1.0141616954506818,8.33839485025148,8.943282347242814,0.9323640388947557
constant_endpoint_fitted,7.079457843841377,2.6607250597988092,1.0141616954506818,7.49291353268291,8.079457843841377,0.9274030111308069
constant_endpoint_fitted,6.30957344480193,2.5118864315095797,1.0141616954506818,6.743170639187863,7.30957344480193,0.9225121944678106
constant_endpoint_fitted,5.62341325190349,2.371373705661655,1.0141616954506818,6.078700016089401,6.62341325190349,0.9177594368496417
constant_endpoint_fitted,5.011872336272722,2.2387211385683394,1.0141616954506818,5.490139899920679,6.011872336272722,0.9132163147902922
constant_endpoint_fitted,4.46683592150963,2.1134890398366464,1.0141616954506818,4.969114506310006,5.46683592150963,0.908956218488046
constant_endpoint_fitted,3.9810717055349714,1.9952623149688793,1.0141616954506818,4.508129619321453,4.981071705534971,0.9050521425563932
constant_endpoint_fitted,3.5481338923357533,1.8836490894898001,1.0141616954506818,4.100480529418372,4.548133892335754,0.901574277821561
constant_endpoint_fitted,3.1622776601683795,1.7782794100389228,1.0141616954506818,3.7401707744013435,4.16227766016838,0.8985875234114101
constant_endpoint_fitted,2.8183829312644537,1.6788040181225603,1.0141616954506818,3.421840255398874,3.8183829312644537,0.8961490549785521
constant_endpoint_fitted,2.5118864315095797,1.5848931924611134,1.0141616954506818,3.1407014249992367,3.5118864315095797,0.8943060905443945
constant_endpoint_fitted,2.238721138568339,1.4962356560944332,1.0141616954506818,2.8924823836483,3.238721138568339,0.8930939898477669
constant_endpoint_fitted,1.9952623149688788,1.412537544622754,1.0141616954506818,2.6733758711683677,2.995262314968879,0.8925348066538688
constant_endpoint_fitted,1.7782794100389228,1.333521432163324,1.0141616954506818,2.4799932921102092,2.7782794100389228,0.8926363860845319
constant_endpoint_fitted,1.5848931924611134,1.258925411794167,1.0141616954506818,2.3093230674443057,2.5848931924611134,0.8933920651652019
constant_endpoint_fitted,1.412537544622754,1.1885022274370183,1.0141616954506818,2.1586927441559656,2.412537544622754,0.8947809947942253
constant_endpoint_fitted,1.2589254117941668,1.1220184543019633,1.0141616954506818,2.025734420504961,2.258925411794167,0.89676906104483
constant_endpoint_fitted,1.122018454301963,1.0592537251772887,1.0141616954506818,1.9083531472560533,2.122018454301963,0.8993103445388299
constant_endpoint_fitted,1.0,1.0,1.0141616954506818,1.8046980462621056,2.0,0.9023490231310528
constant_endpoint_fitted,0.891250938133745,0.9440608762859231,1.0141616954506818,1.7131359463461846,1.891250938133745,0.9058215976546606
constant_endpoint_fitted,0.7943282347242814,0.8912509381337455,1.0141616954506818,1.6322273745949685,1.7943282347242815,0.9096593048070597
constant_endpoint_fitted,0.707945784384138,0.8413951416451951,1.0141616954506818,1.5607047640740488,1.7079457843841381,0.9137905771621536
constant_endpoint_fitted,0.630957344480193,0.7943282347242814,1.0141616954506818,1.4974527495085865,1.630957344480193,0.9181434171632759
constant_endpoint_fitted,0.5623413251903491,0.7498942093324559,1.0141616954506818,1.4414904251025358,1.562341325190349,0.9226475686591153
constant_endpoint_fitted,0.501187233627272,0.7079457843841377,1.0141616954506818,1.3919554375055208,1.501187233627272,0.9272363941852757
constant_endpoint_fitted,0.44668359215096304,0.6683439175686146,1.0141616954506818,1.3480897839194472,1.446683592150963,0.931848395346128
constant_endpoint_fitted,0.3981071705534969,0.630957344480193,1.0141616954506818,1.3092271829704656,1.3981071705534969,0.9364283443680183
constant_endpoint_fitted,0.3548133892335753,0.5956621435290104,1.0141616954506818,1.274781885109874,1.3548133892335752,0.9409280239185004
constant_endpoint_fitted,0.31622776601683794,0.5623413251903491,1.0141616954506818,1.2442387908032653,1.316227766016838,0.9453065973289521
constant_endpoint_fitted,0.2818382931264452,0.5308844442309882,1.0141616954506818,1.2171447482515072,1.2818382931264451,0.949530650455801
constant_endpoint_fitted,0.25118864315095796,0.5011872336272722,1.0141616954506818,1.1931009080625474,1.251188643150958,0.9535739591256807
constant_endpoint_fitted,0.22387211385683378,0.4731512589614803,1.0141616954506818,1.171756019383597,1.2238721138568338,0.9574170422847519
constant_endpoint_fitted,0.19952623149688786,0.446683592150963,1.0141616954506818,1.15280056031905,1.199526231496888,0.9610465615916303
constant_endpoint_fitted,0.1778279410038923,0.4216965034285823,1.0141616954506818,1.135961604333186,1.1778279410038923,0.9644546243018971
constant_endpoint_fitted,0.15848931924611126,0.39810717055349715,1.0141616954506818,1.120998333504472,1.1584893192461112,0.9676380393683417
constant_endpoint_fitted,0.1412537544622754,0.37583740428844414,1.0141616954506818,1.1076981185502055,1.1412537544622754,0.9705975679984682
constant_endpoint_fitted,0.12589254117941662,0.3548133892335753,1.0141616954506818,1.0958730942481671,1.1258925411794167,0.9733372006356814
constant_endpoint_fitted,0.1122018454301963,0.3349654391578276,1.0141616954506818,1.0853571670748121,1.1122018454301963,0.9758634833544978
constant_endpoint_fitted,0.1,0.31622776601683794,1.0141616954506818,1.0760033994451328,1.1,0.9781849085864843
constant_endpoint_fitted,0.0891250938133745,0.2985382618917959,1.0141616954506818,1.0676817218314316,1.0891250938133745,0.9803113782762429
constant_endpoint_fitted,0.07943282347242814,0.28183829312644537,1.0141616954506818,1.0602769302165684,1.0794328234724282,0.9822537421140881
constant_endpoint_fitted,0.07079457843841373,0.26607250597988086,1.0141616954506818,1.053686931848995,1.0707945784384136,0.9840234094065292
constant_endpoint_fitted,0.0630957344480193,0.25118864315095796,1.0141616954506818,1.0478212071288986,1.0630957344480194,0.985632030282718
constant_endpoint_fitted,0.056234132519034905,0.23713737056616552,1.0141616954506818,1.0425994597180919,1.056234132519035,0.9870912401131883
constant_endpoint_fitted,0.0501187233627272,0.2238721138568339,1.0141616954506818,1.0379504306870562,1.0501187233627272,0.9884124600343233
constant_endpoint_fitted,0.0446683592150963,0.21134890398366465,1.0141616954506818,1.0338108557455947,1.0446683592150963,0.9896067461278724
constant_endpoint_fitted,0.03981071705534969,0.1995262314968879,1.0141616954506818,1.0301245474043066,1.0398107170553497,0.9906846799209058
constant_endpoint_fitted,0.03548133892335753,0.18836490894898,1.0141616954506818,1.0268415863349263,1.0354813389233575,0.9916562932969759
constant_endpoint_fitted,0.03162277660168379,0.17782794100389226,1.0141616954506818,1.0239176082868462,1.0316227766016839,0.9925310215229838
constant_endpoint_fitted,0.028183829312644522,0.16788040181225597,1.0141616954506818,1.0213131747186694,1.0281838293126446,0.9933176788059697
constant_endpoint_fitted,0.025118864315095794,0.15848931924611132,1.0141616954506818,1.0189932168564957,1.0251188643150957,0.9940244515325618
constant_endpoint_fitted,0.022387211385683378,0.1496235656094433,1.0141616954506818,1.0169265442292745,1.0223872113856833,0.9946589050649335
constant_endpoint_fitted,0.01995262314968879,0.1412537544622754,1.0141616954506818,1.0150854098860909,1.0199526231496887,0.9952280006412773
constant_endpoint_fitted,0.01778279410038923,0.1333521432163324,1.0141616954506818,1.0134451254967471,1.0177827941003892,0.9957381195390751
constant_endpoint_fitted,0.015848931924611124,0.12589254117941667,1.0141616954506818,1.0119837203980273,1.0158489319246111,0.9961950921981472
constant_endpoint_fitted,0.01412537544622754,0.11885022274370183,1.0141616954506818,1.0106816393928884,1.0141253754462276,0.9966042304662538
constant_endpoint_fitted,0.012589254117941661,0.11220184543019629,1.0141616954506818,1.0095214747550887,1.0125892541179418,0.9969703615257843
constant_endpoint_fitted,0.01122018454301963,0.10592537251772886,1.0141616954506818,1.0084877284515885,1.0112201845430195,0.9972978623912003
constant_endpoint_fitted,0.01,0.1,1.0141616954506818,1.0075666010814832,1.01,0.9975906941400824
constant_endpoint_fitted,0.008912509381337459,0.09440608762859236,1.0141616954506818,1.0067458044535822,1.0089125093813374,0.9978524352631094
constant_endpoint_fitted,0.007943282347242805,0.0891250938133745,1.0141616954506818,1.0060143950937668,1.0079432823472427,0.9980863136971516
constant_endpoint_fitted,0.0070794578438413735,0.08413951416451948,1.0141616954506818,1.0053626262954247,1.0070794578438413,0.9982952372476226
constant_endpoint_fitted,0.006309573444801929,0.07943282347242812,1.0141616954506818,1.0047818166079727,1.006309573444802,0.9984818222173923
constant_endpoint_fitted,0.005623413251903491,0.07498942093324558,1.0141616954506818,1.0042642329051572,1.0056234132519035,0.9986484201453195
constant_endpoint_fitted,0.005011872336272725,0.0707945784384138,1.0141616954506818,1.003802986391149,1.0050118723362726,0.9987971426224912
constant_endpoint_fitted,0.004466835921509625,0.06683439175686141,1.0141616954506818,1.0033919400924105,1.0044668359215096,0.9989298842025849
constant_endpoint_fitted,0.003981071705534969,0.0630957344480193,1.0141616954506818,1.0030256265503303,1.003981071705535,0.9990483434577291
constant_endpoint_fitted,0.0035481338923357532,0.059566214352901034,1.0141616954506818,1.0026991745766514,1.0035481338923358,0.9991540422556597
constant_endpoint_fitted,0.0031622776601683794,0.05623413251903491,1.0141616954506818,1.00240824406328,1.0031622776601683,0.9992483433501437
constant_endpoint_fitted,0.002818382931264455,0.053088444423098846,1.0141616954506818,1.0021489679523812,1.0028183829312645,0.9993324663864591
constant_endpoint_fitted,0.002511886431509577,0.05011872336272719,1.0141616954506818,1.0019179005735919,1.0025118864315097,0.9994075024286923
constant_endpoint_fitted,0.0022387211385683377,0.04731512589614803,1.0141616954506818,1.0017119716443967,1.0022387211385684,0.9994744271169514
constant_endpoint_fitted,0.001995262314968879,0.04466835921509631,1.0141616954506818,1.0015284453086193,1.0019952623149688,0.9995341125612999
constant_endpoint_fitted,0.0017782794100389228,0.042169650342858224,1.0141616954506818,1.0013648836578302,1.001778279410039,0.999587338075994
constant_endpoint_fitted,0.0015848931924611108,0.03981071705534969,1.0141616954506818,1.0012191142423414,1.0015848931924611,0.999634799853107
constant_endpoint_fitted,0.0014125375446227527,0.037583740428844395,1.0141616954506818,1.0010892011332995,1.0014125375446228,0.9996771196692663
constant_endpoint_fitted,0.0012589254117941662,0.03548133892335753,1.0141616954506818,1.0009734191460171,1.001258925411794,0.9997148527133882
constant_endpoint_fitted,0.001122018454301963,0.03349654391578276,1.0141616954506818,1.000870230877836,1.001122018454302,0.999748494617215
constant_endpoint_fitted,0.001,0.03162277660168379,1.0141616954506818,1.000778266252118,1.001,0.9997784877643539
constant_endpoint_fitted,0.0008912509381337441,0.02985382618917957,1.0141616954506818,1.000696304293971,1.0008912509381338,0.9998052269475028
constant_endpoint_fitted,0.0007943282347242806,0.028183829312644522,1.0141616954506818,1.0006232568935447,1.0007943282347243,0.9998290644377639
constant_endpoint_fitted,0.0007079457843841374,0.026607250597988085,1.0141616954506818,1.0005581543395783,1.0007079457843842,0.9998503145243955
constant_endpoint_fitted,0.000630957344480193,0.025118864315095794,1.0141616954506818,1.0005001324297569,1.0006309573444803,0.9998692575781679
constant_endpoint_fitted,0.0005623413251903491,0.023713737056616554,1.0141616954506818,1.0004484209856621,1.0005623413251903,0.999886143686582
constant_endpoint_fitted,0.0005011872336272714,0.022387211385683378,1.0141616954506818,1.0004023336189838,1.0005011872336274,0.9999011959047076
constant_endpoint_fitted,0.00044668359215096256,0.021134890398366454,1.0141616954506818,1.0003612586124484,1.000446683592151,0.9999146131611972
constant_endpoint_fitted,0.0003981071705534969,0.01995262314968879,1.0141616954506818,1.000324650793874,1.0003981071705534,0.9999265728551933
constant_endpoint_fitted,0.0003548133892335753,0.018836490894898,1.0141616954506818,1.0002920242950506,1.0003548133892335,0.9999372331763265
constant_endpoint_fitted,0.00031622776601683794,0.01778279410038923,1.0141616954506818,1.0002629460989922,1.000316227766017,0.9999467351767913
constant_endpoint_fitted,0.0002818382931264449,0.016788040181225587,1.0141616954506818,1.0002370302896382,1.0002818382931264,0.9999552046215647
constant_endpoint_fitted,0.0002511886431509577,0.015848931924611124,1.0141616954506818,1.0002139329274633,1.0002511886431509,0.9999627536401751
constant_endpoint_fitted,0.00022387211385683378,0.014962356560944329,1.0141616954506818,1.0001933474828169,1.0002238721138568,0.9999694822010442
constant_endpoint_fitted,0.00019952623149688788,0.01412537544622754,1.0141616954506818,1.0001750007662404,1.0001995262314969,0.9999754794272411
constant_endpoint_fitted,0.00017782794100389227,0.01333521432163324,1.0141616954506818,1.0001586493016474,1.0001778279410038,0.9999808247705352
constant_endpoint_fitted,0.0001584893192461111,0.012589254117941663,1.0141616954506818,1.0001440760941418,1.0001584893192461,0.9999855890588759
constant_endpoint_fitted,0.00014125375446227524,0.011885022274370176,1.0141616954506818,1.0001310877495166,1.0001412537544623,0.999989835430838
constant_endpoint_fitted,0.0001258925411794166,0.011220184543019629,1.0141616954506818,1.000119511907145,1.0001258925411793,0.9999936201691388
constant_endpoint_fitted,0.0001122018454301963,0.010592537251772886,1.0141616954506818,1.0001091949521597,1.0001122018454303,0.9999969934440706
constant_endpoint_fitted,0.0001,0.01,1.0141616954506818,1.0000999999765163,1.0001,0.9999999999765187
