id,window,input_band,mode,total_rms,out_low,out_mid,out_high
4,1,2,recursive,0.40915447473526,0.14116959273815155,0.23538514971733093,0.303434282541275
4,1,2,replay,0.409360408782959,0.14136673510074615,0.23552772402763367,0.30350959300994873
4,2,0,recursive,0.17303931713104248,0.1696978658437729,0.021841567009687424,0.025849297642707825
4,2,0,replay,0.17301970720291138,0.16967806220054626,0.021840853616595268,0.02584853582084179
4,2,1,recursive,0.11951179802417755,0.02237800322473049,0.11065810173749924,0.039205607026815414
4,2,1,replay,0.11952368915081024,0.02237951196730137,0.11066950857639313,0.0392087958753109
4,2,2,recursive,0.15890605747699738,0.031095411628484726,0.04275524616241455,0.1498539298772812
4,2,2,replay,0.1589609533548355,0.03109932318329811,0.042776234447956085,0.14990532398223877
8,0,0,recursive,0.17559565603733063,0.10659948736429214,0.09223330765962601,0.10470625758171082
8,0,0,replay,0.17576448619365692,0.10679268836975098,0.09231431782245636,0.10472125560045242
8,0,1,recursive,0.03796599432826042,0.02044815942645073,0.021088410168886185,0.02405344508588314
8,0,1,replay,0.03797348216176033,0.02045326679944992,0.021092506125569344,0.024057338014245033
8,0,2,recursive,0.014811051078140736,0.006421515718102455,0.00808264221996069,0.010620838962495327
8,0,2,replay,0.014810408465564251,0.006421511992812157,0.008082320913672447,0.01062019169330597
8,1,0,recursive,0.10240554809570312,0.07868845760822296,0.046788107603788376,0.04589002579450607
8,1,0,replay,0.10246414691209793,0.07873227447271347,0.04681721329689026,0.04591599106788635
8,1,1,recursive,0.06842465698719025,0.03514990955591202,0.04289751872420311,0.04007767513394356
8,1,1,replay,0.06844355911016464,0.03516145795583725,0.04290886968374252,0.04008767753839493
8,1,2,recursive,0.09648783504962921,0.03289050981402397,0.05330045148730278,0.07339740544557571
8,1,2,replay,0.09547047317028046,0.032603733241558075,0.052728984504938126,0.07260344922542572
8,2,0,recursive,0.15452706813812256,0.1499282568693161,0.027032306417822838,0.025872474536299706
8,2,0,replay,0.15452519059181213,0.14992716908454895,0.02702993154525757,0.025869986042380333
8,2,1,recursive,0.11484964191913605,0.0262028519064188,0.10658542066812515,0.03381415084004402
8,2,1,replay,0.11486285924911499,0.02620510570704937,0.10659767687320709,0.03381868451833725
8,2,2,recursive,0.12628678977489471,0.023227468132972717,0.0342283695936203,0.11931996792554855
8,2,2,replay,0.12631142139434814,0.023227963596582413,0.034234367311000824,0.11934422701597214
12,0,0,recursive,0.4298020303249359,0.23318222165107727,0.22768652439117432,0.2802046835422516
12,0,0,replay,0.4351601004600525,0.23719239234924316,0.23089763522148132,0.2824718952178955
12,0,1,recursive,0.040838662534952164,0.016910649836063385,0.02322980761528015,0.029020721092820168
12,0,1,replay,0.04082877188920975,0.01691039651632309,0.023226168006658554,0.02900986187160015
12,0,2,recursive,0.01626671850681305,0.006762802135199308,0.008994808420538902,0.011745810508728027
12,0,2,replay,0.016271425411105156,0.00676572835072875,0.008997437544167042,0.011748628690838814
12,1,0,recursive,0.10443542897701263,0.05912471190094948,0.053671784698963165,0.06730799376964569
12,1,0,replay,0.10470721125602722,0.05920679122209549,0.0538485161960125,0.06751661747694016
12,1,1,recursive,0.11417084187269211,0.04529864341020584,0.06767941266298294,0.08001568168401718
12,1,1,replay,0.11431389302015305,0.045370347797870636,0.06776095926761627,0.08011022955179214
12,1,2,recursive,0.274705171585083,0.08798370510339737,0.1472562551498413,0.214563250541687
12,1,2,replay,0.2765405774116516,0.08841591328382492,0.14820978045463562,0.2160814255475998
12,2,0,recursive,0.13585776090621948,0.1320686787366867,0.021892966702580452,0.02314939722418785
12,2,0,replay,0.13585756719112396,0.13206852972507477,0.02189278043806553,0.023149264976382256
12,2,1,recursive,0.11946677416563034,0.024209730327129364,0.11072175949811935,0.037774208933115005
