provider,evidence_label,known_best_fid1k_gain,time,rms,centroid,dc_fraction,low_fraction,mid_fraction,high_fraction
depth12_x,failed,0.0458,0.30000001192092896,0.06512163579463959,0.3031942844390869,0.07067231833934784,0.2324368953704834,0.1631823182106018,0.6043807864189148
external_v500,useful,6.6,0.30000001192092896,0.054113805294036865,0.22899577021598816,0.016430705785751343,0.3507201671600342,0.23820196092128754,0.4110778570175171
final_linear_x,failed,-0.3325,0.30000001192092896,0.13221925497055054,0.28286367654800415,0.16895586252212524,0.31889456510543823,0.12480640411376953,0.5562989711761475
raw_final_h4,depth_probe,nan,0.30000001192092896,5.756250858306885,0.39517417550086975,0.022470595315098763,0.061339929699897766,0.09699328243732452,0.8416668176651001
raw_final_h6,depth_probe,nan,0.30000001192092896,4.724257946014404,0.3914196491241455,0.02677352912724018,0.07027599215507507,0.09573245048522949,0.8339915871620178
raw_final_h8,failed,-0.039,0.30000001192092896,2.242757797241211,0.3926558494567871,0.025893237441778183,0.07000337541103363,0.09548033028841019,0.8345162868499756
raw_final_h10,depth_probe,nan,0.30000001192092896,0.47511783242225647,0.3703117370605469,0.043958574533462524,0.1118856891989708,0.10758474469184875,0.7805295586585999
depth4_v,depth_probe,nan,0.3199999928474426,0.2523201107978821,0.2632385492324829,0.028288304805755615,0.29271310567855835,0.20876407623291016,0.4985228478908539
depth6_v,depth_probe,nan,0.3199999928474426,0.24312633275985718,0.29258108139038086,0.030316609889268875,0.2424512356519699,0.18310460448265076,0.5744441747665405
depth8_v,useful,12.4539,0.3199999928474426,0.21761655807495117,0.31138211488723755,0.0363260954618454,0.21411362290382385,0.1649419665336609,0.6209443807601929
depth8_x,useful,5.6779,0.3199999928474426,0.21032723784446716,0.28802457451820374,0.04880547150969505,0.2517032027244568,0.1731034219264984,0.5751934051513672
depth8_epsilon,useful,7.191,0.3199999928474426,0.3578606843948364,0.359691321849823,0.016319703310728073,0.11045798659324646,0.14503267407417297,0.7445093393325806
depth10_v,depth_probe,nan,0.3199999928474426,0.13541465997695923,0.3109256625175476,0.05503883957862854,0.2076210081577301,0.16847050189971924,0.623908519744873
depth12_v,depth_probe,nan,0.3199999928474426,0.01354147493839264,0.30263882875442505,0.12311594933271408,0.28150475025177,0.10389837622642517,0.6145968437194824
depth12_x,failed,0.0458,0.3199999928474426,0.06812311708927155,0.30543839931488037,0.06942787766456604,0.22506392002105713,0.16429439187049866,0.6106416583061218
external_v500,useful,6.6,0.3199999928474426,0.05590427666902542,0.24096883833408356,0.013490596786141396,0.318359375,0.23984099924564362,0.4417996108531952
final_linear_x,failed,-0.3325,0.3199999928474426,0.13958768546581268,0.29018694162368774,0.15644647181034088,0.2948358654975891,0.1297304332256317,0.5754337310791016
raw_final_h4,depth_probe,nan,0.3199999928474426,5.657614707946777,0.39449429512023926,0.023551592603325844,0.06397885829210281,0.095822274684906,0.8401988744735718
raw_final_h6,depth_probe,nan,0.3199999928474426,4.649956703186035,0.39051806926727295,0.02806572988629341,0.07343746721744537,0.09451638907194138,0.8320461511611938
raw_final_h8,failed,-0.039,0.3199999928474426,2.188480854034424,0.3919942378997803,0.026997271925210953,0.0727829858660698,0.09426560997962952,0.8329514265060425
raw_final_h10,depth_probe,nan,0.3199999928474426,0.46878957748413086,0.36800116300582886,0.04516717046499252,0.11615629494190216,0.10853485018014908,0.7753088474273682
depth4_v,depth_probe,nan,0.3400000035762787,0.26332008838653564,0.2725414037704468,0.024674057960510254,0.26835936307907104,0.20879331231117249,0.5228473544120789
depth6_v,depth_probe,nan,0.3400000035762787,0.25325772166252136,0.300261914730072,0.026981882750988007,0.22292135655879974,0.18226830661296844,0.5948103666305542
depth8_v,useful,12.4539,0.3400000035762787,0.22646871209144592,0.3178810477256775,0.03304964303970337,0.1976737678050995,0.16446924209594727,0.6378570199012756
depth8_x,useful,5.6779,0.3400000035762787,0.22221986949443817,0.2965814471244812,0.04449872672557831,0.2318941354751587,0.17108827829360962,0.5970176458358765
depth8_epsilon,useful,7.191,0.3400000035762787,0.3489755392074585,0.35909610986709595,0.016312558203935623,0.11056383699178696,0.14629676938056946,0.743139386177063
depth10_v,depth_probe,nan,0.3400000035762787,0.1397508978843689,0.31633251905441284,0.05191002041101456,0.1942063570022583,0.16734042763710022,0.6384532451629639
depth12_v,depth_probe,nan,0.3400000035762787,0.013678126968443394,0.3010066747665405,0.12278294563293457,0.28364288806915283,0.10624240338802338,0.6101146936416626
depth12_x,failed,0.0458,0.3400000035762787,0.07117714732885361,0.3076193928718567,0.06839896738529205,0.2182810753583908,0.1649714708328247,0.6167474389076233
external_v500,useful,6.6,0.3400000035762787,0.057683736085891724,0.25238949060440063,0.011214155703783035,0.2887425720691681,0.24001650512218475,0.47124093770980835
final_linear_x,failed,-0.3325,0.3400000035762787,0.14838019013404846,0.2984115481376648,0.14310064911842346,0.2697210907936096,0.13365337252616882,0.596625566482544
raw_final_h4,depth_probe,nan,0.3400000035762787,5.551425933837891,0.39373448491096497,0.024694733321666718,0.06683077663183212,0.09464919567108154,0.8385200500488281
raw_final_h6,depth_probe,nan,0.3400000035762787,4.568825721740723,0.3895493149757385,0.029402682557702065,0.07679188251495361,0.09329475462436676,0.8299133777618408
raw_final_h8,failed,-0.039,0.3400000035762787,2.1337265968322754,0.39127784967422485,0.02814910188317299,0.07574992626905441,0.09303517639636993,0.8312149047851562
raw_final_h10,depth_probe,nan,0.3400000035762787,0.46314311027526855,0.3658244013786316,0.046346377581357956,0.1201641857624054,0.10941632091999054,0.7704194784164429
depth4_v,depth_probe,nan,0.36000001430511475,0.2748682498931885,0.2817457318305969,0.021744560450315475,0.24570921063423157,0.2073531448841095,0.5469377040863037
depth6_v,depth_probe,nan,0.36000001430511475,0.2639945447444916,0.3078662157058716,0.02437574230134487,0.20471924543380737,0.18035291135311127,0.6149278879165649
depth8_v,useful,12.4539,0.36000001430511475,0.23580095171928406,0.32434067130088806,0.030335016548633575,0.18247073888778687,0.16290690004825592,0.6546223759651184
depth8_x,useful,5.6779,0.36000001430511475,0.2346886694431305,0.3047233521938324,0.04075077921152115,0.21408715844154358,0.16821542382240295,0.6176974177360535
depth8_epsilon,useful,7.191,0.36000001430511475,0.3428722023963928,0.3589378595352173,0.016227204352617264,0.10986587405204773,0.14732691645622253,0.7428072094917297
depth10_v,depth_probe,nan,0.36000001430511475,0.14426672458648682,0.32167041301727295,0.04886966943740845,0.18168924748897552,0.16552844643592834,0.6527823209762573
depth12_v,depth_probe,nan,0.36000001430511475,0.013835007324814796,0.3002192974090576,0.12179157137870789,0.28370150923728943,0.10852493345737457,0.6077736020088196
depth12_x,failed,0.0458,0.36000001430511475,0.07436060905456543,0.3094385266304016,0.06784874200820923,0.21259118616580963,0.1653629094362259,0.6220458745956421
external_v500,useful,6.6,0.36000001430511475,0.059501469135284424,0.2637585997581482,0.009353909641504288,0.2605052888393402,0.23881635069847107,0.5006783604621887
final_linear_x,failed,-0.3325,0.36000001430511475,0.15847265720367432,0.3067207634449005,0.12993621826171875,0.24548152089118958,0.13662071526050568,0.6178977489471436
raw_final_h4,depth_probe,nan,0.36000001430511475,5.438873291015625,0.392907977104187,0.02588418498635292,0.06987125426530838,0.09346573054790497,0.836663007736206
raw_final_h6,depth_probe,nan,0.36000001430511475,4.482118606567383,0.38852769136428833,0.03077610395848751,0.08031658083200455,0.0920550599694252,0.8276283740997314
raw_final_h8,failed,-0.039,0.36000001430511475,2.0789084434509277,0.3905360996723175,0.029320003464818,0.07885169982910156,0.09177689999341965,0.8293713927268982
raw_final_h10,depth_probe,nan,0.36000001430511475,0.4581471085548401,0.36387693881988525,0.0474143847823143,0.12372393161058426,0.1102052852511406,0.7660708427429199
depth4_v,depth_probe,nan,0.3799999952316284,0.2870224118232727,0.2906804084777832,0.019425885751843452,0.2248201072216034,0.20484337210655212,0.5703365206718445
depth6_v,depth_probe,nan,0.3799999952316284,0.27536705136299133,0.31526845693588257,0.0222923643887043,0.18792292475700378,0.17762216925621033,0.6344549059867859
depth8_v,useful,12.4539,0.3799999952316284,0.24567219614982605,0.33058401942253113,0.028163276612758636,0.1687265783548355,0.16046909987926483,0.6708042621612549
depth8_x,useful,5.6779,0.3799999952316284,0.24780863523483276,0.3123471736907959,0.037557363510131836,0.19817039370536804,0.16480489075183868,0.6370247602462769
depth8_epsilon,useful,7.191,0.3799999952316284,0.33937254548072815,0.3592262268066406,0.01601198874413967,0.10851053893566132,0.14797435700893402,0.743515133857727
depth10_v,depth_probe,nan,0.3799999952316284,0.14908795058727264,0.32692572474479675,0.04580240324139595,0.1699969619512558,0.1631990671157837,0.6668039560317993
depth12_v,depth_probe,nan,0.3799999952316284,0.013978203758597374,0.29968196153640747,0.12071672827005386,0.2830778956413269,0.11080223321914673,0.6061198711395264
depth12_x,failed,0.0458,0.3799999952316284,0.0777638852596283,0.3110899329185486,0.06722473353147507,0.2073630392551422,0.16570228338241577,0.6269346475601196
external_v500,useful,6.6,0.3799999952316284,0.06125370413064957,0.274352490901947,0.007748974487185478,0.23536768555641174,0.2363032102584839,0.5283291339874268
final_linear_x,failed,-0.3325,0.3799999952316284,0.16976192593574524,0.31464898586273193,0.11738751083612442,0.22305727005004883,0.1388629674911499,0.6380797624588013
raw_final_h4,depth_probe,nan,0.3799999952316284,5.319859504699707,0.39199256896972656,0.027147581800818443,0.0731457769870758,0.0922752171754837,0.8345789909362793
raw_final_h6,depth_probe,nan,0.3799999952316284,4.389949798583984,0.38743144273757935,0.032209835946559906,0.08405473828315735,0.09080083668231964,0.8251444101333618
raw_final_h8,failed,-0.039,0.3799999952316284,2.0236990451812744,0.38975244760513306,0.030526459217071533,0.08210839331150055,0.09049403667449951,0.8273975849151611
raw_final_h10,depth_probe,nan,0.3799999952316284,0.4538170099258423,0.36218225955963135,0.04839659109711647,0.12679076194763184,0.11086499691009521,0.762344241142273
depth4_v,depth_probe,nan,0.4000000059604645,0.2998020648956299,0.2993756830692291,0.017646424472332,0.2055065929889679,0.20128923654556274,0.593204140663147
depth6_v,depth_probe,nan,0.4000000059604645,0.28738144040107727,0.32251590490341187,0.020639821887016296,0.17232362926006317,0.17406708002090454,0.6536092758178711
depth8_v,useful,12.4539,0.4000000059604645,0.25603431463241577,0.33668097853660583,0.026422647759318352,0.15615057945251465,0.15720103681087494,0.6866483688354492
depth8_x,useful,5.6779,0.4000000059604645,0.2616114616394043,0.31951773166656494,0.0348861888051033,0.18383921682834625,0.1609228402376175,0.6552379131317139
depth8_epsilon,useful,7.191,0.4000000059604645,0.3380659818649292,0.3600015640258789,0.015715330839157104,0.10647295415401459,0.14804252982139587,0.7454845309257507
depth10_v,depth_probe,nan,0.4000000059604645,0.1542692482471466,0.3321112096309662,0.042683374136686325,0.15895198285579681,0.1604556143283844,0.68059241771698
depth12_v,depth_probe,nan,0.4000000059604645,0.014135994017124176,0.29989099502563477,0.1190800592303276,0.2807046175003052,0.11301597952842712,0.6062793731689453
depth12_x,failed,0.0458,0.4000000059604645,0.08139124512672424,0.31245771050453186,0.06672936677932739,0.20295947790145874,0.1658627837896347,0.6311777830123901
external_v500,useful,6.6,0.4000000059604645,0.06278946995735168,0.28395646810531616,0.0066291773691773415,0.21401825547218323,0.232315793633461,0.5536659955978394
final_linear_x,failed,-0.3325,0.4000000059604645,0.18217656016349792,0.32193154096603394,0.10585173964500427,0.2029334306716919,0.14051471650600433,0.6565518379211426
raw_final_h4,depth_probe,nan,0.4000000059604645,5.195164680480957,0.390992134809494,0.02847650647163391,0.07664617896080017,0.09107055515050888,0.8322832584381104
