direction,time_bin,critic_seeds,samples_per_seed,A_mean,A_mean_between_seed_sd,A_se,A_se_between_seed_sd,B_mean,B_mean_between_seed_sd,B_se,B_se_between_seed_sd,AB_mean,AB_mean_between_seed_sd,B2_mean,B2_mean_between_seed_sd,gamma_hat_mean,gamma_hat_mean_between_seed_sd,gamma_hat_sample_ls,gamma_hat_sample_ls_between_seed_sd,predicted_reduction_gamma1_mean_residual,predicted_reduction_gamma1_mean_residual_between_seed_sd,predicted_reduction_gamma1_sample_ls,predicted_reduction_gamma1_sample_ls_between_seed_sd,B_positive_fraction,B_positive_fraction_between_seed_sd,direction_rms,direction_rms_between_seed_sd,euclidean_B_mean,euclidean_B_mean_between_seed_sd,euclidean_cosine_mean,euclidean_cosine_mean_between_seed_sd,gamma_hat_multicritic,A_positive_seed_fraction,B_positive_seed_fraction,gamma_positive_seed_fraction
v270,q3,4,997,-0.0006250224834954443,0.0010196277257605948,0.0007951626501752542,0.0006196775998833166,-0.00033208735503229594,0.00024653851865360225,8.871578415192062e-05,5.018982899358205e-05,2.1360443785504637e-05,2.7296479937470368e-05,9.876583482517248e-06,1.0286369400808566e-05,24.191376380696155,47.342035272572744,1.3037058340274754,1.6184419219865063,-9.542183284237849e-08,4.4626158494299903e-07,3.284430408849229e-05,4.4524077936924095e-05,0.41675025075225675,0.06995943026066923,8.104317564041827,0.0,-18.190414690818926,0.0,-0.035686870256755515,0.0,0.19390167259386804,0.25,0.0,0.75
v300,high_noise,4,2082,-0.0007563128197423315,0.0007468488195768111,0.0007553129393064644,0.00010237283090622096,5.0850925699649045e-05,0.00010547912716358933,4.783983125986878e-05,3.005751735518049e-06,-2.0822686619633315e-06,1.417305803128318e-06,4.787710380903835e-06,6.093644332578079e-07,9.753398930419317,22.00861775661131,-0.4201575449352845,0.26094147671408974,-1.4276870157557922e-07,3.31435027580552e-07,-8.952247704830475e-06,3.289604313939979e-06,0.5109269932756965,0.02044317908226049,4.562072890038922,0.0,-7.402549257575321,0.0,-0.030451650498334495,0.0,-6.030927339326648,0.0,0.5,0.5
v300,low_noise,4,2014,-0.0003443901061876113,0.0006337050756331097,0.00043994994858047315,0.0002872466074469812,-0.00020405026821696307,0.0002000961127905339,4.7742048997965954e-05,1.5954888202512238e-05,5.194324203975538e-06,9.797298745673727e-06,5.044222411219158e-06,3.0763954278953087e-06,-3.7881997655774646,8.224615533160733,0.520160469734107,1.4575401332522802,-8.506376610954073e-08,2.386611920916551e-07,5.344425996731951e-06,1.753383994625954e-05,0.44277557100297915,0.058337382846803836,7.871550716775797,0.0,-17.24682353191307,0.0,-0.03640722908152575,0.0,-0.09347901653509325,0.5,0.25,0.25
v300,overall,4,4096,-0.0005537707433020955,0.0006902635826104194,0.0004523983809395036,9.297385977152132e-05,-7.448379220759138e-05,0.0001356184751092129,3.4108399067250375e-05,6.517054060624351e-06,1.4956263653806335e-06,4.185496419331021e-06,4.913837145809856e-06,1.820853873602269e-06,-1.4079517536375428,6.875030392865095,0.14488748198535517,0.7368866941557882,-4.7818772192134614e-08,2.4932831132332077e-07,-1.92258441504854e-06,7.168585367521657e-06,0.4774169921875,0.03824497502382713,6.406663926674144,0.0,-12.242971227427915,0.0,-0.03338000383489387,0.0,-0.7361310063693536,0.25,0.25,0.5
v300,q0,4,994,-0.0014114446696159861,0.0012746901680018145,0.0015342023158276188,0.00022443075772389485,4.006387102597789e-05,0.0001281788785909961,8.85732190495722e-05,5.14495095703035e-06,-3.662980377721013e-06,2.7266033751765898e-06,7.823940029353946e-06,9.319703001831944e-07,5.640553008322858,33.628772038271514,-0.45259298823656385,0.3052146005688692,2.6893900659045695e-08,2.51343665144308e-07,-1.5149900784796092e-05,6.156728006022824e-06,0.5075452716297787,0.018740378279876423,2.919190655444354,0.0,-3.931793890563655,0.0,-0.025097180617660135,0.0,1.4654975605642078,0.25,0.5,0.75
v300,q1,4,1088,-0.00015778243483937864,0.0005656667304065833,0.0003471796994367728,3.8070546072267686e-05,6.07060105761464e-05,0.00015288377484840205,4.2503810295985965e-05,5.947838246218414e-06,-6.381257892950099e-07,2.8235545993218214e-07,2.0138020439926112e-06,5.985213204963828e-07,14.887491407093988,35.317286557671366,-0.3312280943911469,0.1554324259897678,-1.572871710554399e-07,3.0796401827187627e-07,-3.290053622582649e-06,8.68716323586973e-07,0.5140165441176471,0.03763054429399683,5.6605169404592335,0.0,-10.573441568981199,0.0,-0.03534350992975943,0.0,-3.2069267284762604,0.5,0.5,0.5
v300,q2,4,1017,-6.927655635879172e-05,0.00044935784509480333,0.0003408488326671884,3.966443060854172e-05,-7.347904635149181e-05,0.00017004727916736375,5.108088761878204e-05,7.459550765008395e-06,-1.8055017893566167e-06,1.2854653473854112e-06,2.7204928333014876e-06,8.11433738860742e-07,-0.9501776788165212,3.2123840822996277,-0.744525965761947,0.7024379588493042,-1.8341914879932672e-08,1.465471685291214e-07,-6.331496412014719e-06,2.4811949392021457e-06,0.477630285152409,0.04976606374675832,8.04309112222529,0.0,-17.154367016128383,0.0,-0.03696479624293895,0.0,0.16141622228135463,0.5,0.25,0.25
v300,q3,4,997,-0.0006250224834954443,0.0010196277257605948,0.0007951626501752542,0.0006196775998833166,-0.00033724077236659623,0.00024226791664717557,7.968003131756915e-05,3.53468757988864e-05,1.2334567970493895e-05,1.9323442561393746e-05,7.414566423999769e-06,5.619516128038646e-06,17.077618727376176,33.1402158366302,0.9215506259803894,1.638477441350245,-8.547835098728227e-08,4.5100366200170714e-07,1.7254569516988044e-05,3.4480524377307406e-05,0.40722166499498497,0.06786451283465306,7.692629082292264,0.0,-17.34113474209665,0.0,-0.035838477022190514,0.0,0.229073030020306,0.25,0.0,0.75
v400,high_noise,4,2082,-0.0007563128197423315,0.0007468488195768111,0.0007553129393064644,0.00010237283090622096,1.9404975024401813e-05,8.429576722633873e-05,4.503644217267428e-05,3.189535581502058e-06,-1.3554282981887722e-06,2.088569006382293e-06,4.242436627414521e-06,6.073644860744067e-07,5.134331155224838,15.313750994363263,-0.31634816799156407,0.5337281005072304,-9.379578085618703e-08,2.6282088758238275e-07,-6.953293223792143e-06,4.336267786866566e-06,0.5076849183477425,0.024431237561527708,3.891959355715456,0.0,-6.162058252229299,0.0,-0.027670898528129213,0.0,-7.719213614616122,0.0,0.5,0.5
v400,low_noise,4,2014,-0.0003443901061876113,0.0006337050756331097,0.00043994994858047315,0.0002872466074469812,-0.00016257195413373472,0.00019434212519215478,4.2902697533357216e-05,1.7197299001739226e-05,-9.061100630274608e-06,3.545322733506423e-05,4.206471710278934e-06,3.0028327357556547e-06,-2.1204628481293595,5.324768263835919,-1.7747186942974351,5.532348510555582,-1.057262600983451e-07,2.2123043330408193e-07,-2.23286729708281e-05,7.128546274014243e-05,0.44538232373386294,0.07295923386796493,6.471475827566379,0.0,-13.62782986218696,0.0,-0.034995109709789224,0.0,-0.4654257700580045,0.5,0.25,0.25
v400,overall,4,4096,-0.0005537707433020955,0.0006902635826104194,0.0004523983809395036,9.297385977152132e-05,-7.0072938873178e-05,0.00013316688693028713,3.150671036132713e-05,6.788803471086775e-06,-5.144301363818867e-06,1.7501252736308617e-05,4.224752705756543e-06,1.7703098173292042e-06,-1.161619633074454,7.148663454751774,-1.133831116430514,3.233376567385901,-5.668733720550383e-08,2.392940322142297e-07,-1.4513355433394266e-05,3.516953797734937e-05,0.47705078125,0.04828844002494936,5.319000997571289,0.0,-9.832972320211411,0.0,-0.03127220744411146,0.0,-1.0564651462116454,0.25,0.25,0.5
v400,q0,4,994,-0.0014114446696159861,0.0012746901680018145,0.0015342023158276188,0.00022443075772389485,-3.48268619964934e-05,6.875393654399661e-05,8.510674591429048e-05,7.385742737893135e-06,-2.222243419784393e-06,4.301103721603437e-06,7.23783984444286e-06,1.2803866474075645e-06,47.09150658129804,67.13859729194974,-0.32669864427090506,0.6507110553009868,1.801554308682022e-07,1.9866647411657382e-07,-1.1682326684011766e-05,8.5980546370097e-06,0.4927062374245472,0.010690367625281732,2.5616197381024075,0.0,-3.0160536100447057,0.0,-0.01978640729241188,0.0,19.43089677722207,0.25,0.25,1.0
v400,q1,4,1088,-0.00015778243483937864,0.0005656667304065833,0.0003471796994367728,3.8070546072267686e-05,6.895134083209468e-05,0.00014308545478489216,3.6714162307692746e-05,5.016802962295874e-06,-5.63503453642774e-07,3.314981420415622e-07,1.505827438327968e-06,4.4076966726289987e-07,27.652493935976228,38.746862697740006,-0.36789957872732637,0.17580073702995866,-1.4730423771529287e-07,3.039555815228525e-07,-2.6328343456135314e-06,1.006320940030928e-06,0.5213694852941176,0.04367743379434049,4.794897472712229,0.0,-9.036257346283973,0.0,-0.03487419291076069,0.0,-3.1625766059996736,0.5,0.75,0.75
v400,q2,4,1017,-6.927655635879172e-05,0.00044935784509480333,0.0003408488326671884,3.966443060854172e-05,-5.081940682408822e-05,0.00013282439027511607,4.19537832249057e-05,6.141734418848478e-06,-1.810253555268949e-06,1.7020388465158992e-06,1.8328395238852294e-06,5.619395495350073e-07,-0.5280921420399051,3.760147334161543,-1.0615548535269337,1.1655546405996708,-2.436619986039537e-08,1.1133283197019841e-07,-5.453346634423124e-06,3.4253681948509173e-06,0.48549655850540807,0.058906162921459726,6.606383193020587,0.0,-13.563896950836144,0.0,-0.03554937590939934,0.0,-0.2703825376072576,0.5,0.25,0.25
v400,q3,4,997,-0.0006250224834954443,0.0010196277257605948,0.0007951626501752542,0.0006196775998833166,-0.0002765662777183992,0.0002649549143984886,7.36951608693675e-05,3.818728634502411e-05,-1.6457401006684586e-05,7.124704028699271e-05,6.627719386871109e-06,5.753187178812834e-06,-5.677975825682158,12.538200001760758,-1.8028087925368703,7.059404889319348,-1.8210682364086055e-07,3.8595927990569377e-07,-3.9542521400240225e-05,0.00014281334763132912,0.4044633901705115,0.08750690927708601,6.330901019120593,0.0,-13.693045279282027,0.0,-0.03442972483014681,0.0,-0.20507664536597278,0.25,0.25,0.5
v500,high_noise,4,2082,-0.0007563128197423315,0.0007468488195768111,0.0007553129393064644,0.00010237283090622096,5.1658462806534265e-05,8.613757940766359e-05,3.948088244766366e-05,2.5631818778110752e-06,-1.2538662593053792e-06,1.5076940371769603e-06,3.2622254363126515e-06,4.308083535630388e-07,-28.858511804947064,58.51151789466887,-0.4263051480963766,0.4735521683855879,-1.4978779363528147e-07,2.9514978735732044e-07,-5.769957954923535e-06,2.633274589358049e-06,0.524135446685879,0.02288863394912041,3.350184692979558,0.0,-5.129990408724884,0.0,-0.02592487496663745,0.0,-8.596396667748232,0.0,0.75,0.25
v500,low_noise,4,2014,-0.0003443901061876113,0.0006337050756331097,0.00043994994858047315,0.0002872466074469812,-0.00012884878072222643,0.00021243170615134263,4.174948137607514e-05,2.7971675765705292e-05,-2.6405508949283436e-05,6.164780555326448e-05,4.740395581009845e-06,5.904604005454401e-06,-1.156293283326174,3.8435825956689817,-1.3626321854525367,5.407974408240985,-1.442161199736617e-07,2.598876379297865e-07,-5.755141347957666e-05,0.0001289506459206585,0.43247269116186693,0.07580199158671878,5.2774561712825,0.0,-10.448568750542792,0.0,-0.03291614900926725,0.0,-0.9293703185686444,0.5,0.25,0.25
v500,overall,4,4096,-0.0005537707433020955,0.0006902635826104194,0.0004523983809395036,9.297385977152132e-05,-3.709680781527336e-05,0.00014205628218351256,2.9792560185453934e-05,1.0487834336253446e-05,-1.3620909320246733e-05,3.0863309849153793e-05,3.9890405416398375e-06,2.8897700182235965e-06,0.29094990838685364,7.072289639872114,-1.5793693896144798,3.9793290808367123,-1.0403804165900804e-07,2.885717006152526e-07,-3.1230859182133274e-05,6.440866552334941e-05,0.47906494140625,0.048868137495735854,4.404499605723321,0.0,-7.74513122425742,0.0,-0.02936247895146568,0.0,-2.6505363275573948,0.25,0.25,0.5
v500,q0,4,994,-0.0014114446696159861,0.0012746901680018145,0.0015342023158276188,0.00022443075772389485,3.0303906049457935e-05,0.00010555792203661535,7.532223449364224e-05,6.362653654535049e-06,-1.8694599586513402e-06,2.906398692235485e-06,5.67315010244945e-06,9.911876914145314e-07,23.64714594900215,62.56087001300848,-0.394438360437801,0.5184121102755154,-1.8343799235112928e-08,2.5160883952955053e-07,-9.412070019752133e-06,4.867579592913121e-06,0.5158450704225352,0.01723769984381754,2.2468839673533747,0.0,-2.497636219310449,0.0,-0.017095373802719555,0.0,-0.48886455567254544,0.25,0.5,0.75
v500,q1,4,1088,-0.00015778243483937864,0.0005656667304065833,0.0003471796994367728,3.8070546072267686e-05,7.116804866731908e-05,0.00012509516309610973,3.076720139702631e-05,4.117173437758927e-06,-6.914580450132048e-07,4.796581917646618e-07,1.0595975703751721e-06,3.0575860841681823e-07,5.777139768632972,7.736136145558384,-0.635007207906676,0.3048223181814912,-1.237223037572061e-07,2.735398839651001e-07,-2.442513660401585e-06,1.200176853816866e-06,0.5317095588235294,0.0359632307840328,4.106758327598729,0.0,-7.534916938392117,0.0,-0.03399153319911391,0.0,-3.181884648900662,0.5,0.75,0.75
v500,q2,4,1017,-6.927655635879172e-05,0.00044935784509480333,0.0003408488326671884,3.966443060854172e-05,-3.623130814582528e-05,0.00013930303804458383,3.260342934093082e-05,3.902533347685618e-06,-8.790856079949979e-07,6.364003152501768e-07,1.1074631345576965e-06,2.7594906376359466e-07,-0.13705538624098285,4.4373755274402304,-0.8402512821633294,0.7355066027603295,-3.5766184950270425e-08,1.0093352995162838e-07,-2.8656343505476903e-06,1.3032015763365851e-06,0.4773844641101278,0.06348341306837886,5.398075015804064,0.0,-10.493120716824292,0.0,-0.03379868302438221,0.0,-0.6270825822940056,0.5,0.25,0.25
v500,q3,4,997,-0.0006250224834954443,0.0010196277257605948,0.0007951626501752542,0.0006196775998833166,-0.0002233241765198192,0.00029050224002965066,7.52556071191504e-05,6.0034407576959035e-05,-5.244399695138005e-05,0.0001243135899223176,8.446205308233352e-06,1.165330686847866e-05,-2.262239232415533,5.881955493905229,-0.9113076813223155,6.050080731309436,-2.764592426500374e-07,4.806264332451227e-07,-0.00011333419921099351,0.0002598095401867455,0.3866599799398195,0.08933915007278391,5.151508760154289,0.0,-10.403123063774203,0.0,-0.03201591120247497,0.0,-0.7214620170634419,0.25,0.25,0.5
v500_orthogonal_to_strong,high_noise,4,2082,-0.0007563128197423315,0.0007468488195768111,0.0007553129393064644,0.00010237283090622096,6.398909437346561e-05,0.0001145048307769758,3.7980696507872223e-05,2.5746083333323087e-06,-1.3518965117177904e-06,1.53446366240053e-06,3.0261855337788026e-06,4.1556224530514096e-07,10.734654825701618,43.44180615123798,-0.4887478722163466,0.5129979099586458,-2.0278059296660512e-07,4.1996053238174603e-07,-5.729978557214506e-06,2.7546536856012317e-06,0.5290585975024016,0.03594826262829921,3.3351576759496524,0.0,-5.12756879454144,0.0,-0.02611078930645021,0.0,-6.77953853614477,0.0,0.75,0.25
v500_orthogonal_to_strong,low_noise,4,2014,-0.0003443901061876113,0.0006337050756331097,0.00043994994858047315,0.0002872466074469812,-7.530147109963416e-05,0.00016792428222806464,4.0599413334014336e-05,2.5818761395972027e-05,-2.447100889840324e-05,5.816880776751878e-05,4.351284114146685e-06,5.197243075312597e-06,-0.8952733918735403,4.735313581202923,-1.4100096333979593,5.689774477639575,-1.2249712618212947e-07,2.22672720121967e-07,-5.329330191095324e-05,0.00012126187824193908,0.4528301886792453,0.0675905617262236,5.260931141967844,0.0,-10.364266905097555,0.0,-0.03277291465679095,0.0,-1.7837550421182213,0.5,0.25,0.25
v500_orthogonal_to_strong,overall,4,4096,-0.0005537707433020955,0.0006902635826104194,0.0004523983809395036,9.297385977152132e-05,-4.499967848903275e-06,0.00013866464015762777,2.8672010309965185e-05,9.831459004328845e-06,-1.2719546010444474e-05,2.917056659084691e-05,3.6777354705124245e-06,2.5874074790361676e-06,1.5248523193659855,8.271474881480124,-1.641248715047598,4.156209851580202,-1.3226700736002611e-07,3.2393646046962894e-07,-2.9116827491401285e-05,6.070171778356575e-05,0.4915771484375,0.05063176773108584,4.388954827187978,0.0,-7.702449164331483,0.0,-0.029386551136427325,0.0,-4.079514156675705,0.25,0.25,0.5
v500_orthogonal_to_strong,q0,4,994,-0.0014114446696159861,0.0012746901680018145,0.0015342023158276188,0.00022443075772389485,3.4684805482228655e-05,0.00010223522327380252,7.199821133382396e-05,6.127706564960375e-06,-1.976127638806702e-06,2.921543129832527e-06,5.184462764286836e-06,9.151156381143665e-07,12.583295388566645,30.865874641768105,-0.4488180450960503,0.5606980040486175,-5.652736425761346e-08,3.704803724685102e-07,-9.136718041900381e-06,5.011663120954887e-06,0.5188631790744467,0.020293939191261188,2.230388766159577,0.0,-2.503717214641137,0.0,-0.017388295410717267,0.0,-2.625799005516003,0.25,0.5,0.75
v500_orthogonal_to_strong,q1,4,1088,-0.00015778243483937864,0.0005656667304065833,0.0003471796994367728,3.8070546072267686e-05,9.076157889358469e-05,0.0001767652733501723,3.049110120985617e-05,3.85464009283649e-06,-7.815971180354587e-07,6.088448927250864e-07,1.0543771081124553e-06,3.0650994796740414e-07,4.008522968177385,5.705283864698735,-0.7051175167059289,0.37173196406078884,-1.6499954709782837e-07,3.853673679732795e-07,-2.6175713441833923e-06,1.4692362035138182e-06,0.5383731617647058,0.057932975175706745,4.09153941149096,0.0,-7.524727315148887,0.0,-0.03407968538398564,0.0,-2.1048061485456793,0.5,0.75,0.75
v500_orthogonal_to_strong,q2,4,1017,-6.927655635879172e-05,0.00044935784509480333,0.0003408488326671884,3.966443060854172e-05,-1.5441179540026316e-05,0.00017662556335762845,3.2539363104949084e-05,3.882588771280141e-06,-8.401286573788104e-07,6.815569156657979e-07,1.1108737515672262e-06,2.865588456504512e-07,-2.441555351566507,7.617862120121957,-0.8036230281252514,0.7713193297193652,-3.257321445923583e-08,1.2328553467641488e-07,-2.7911310663248508e-06,1.3965077307030913e-06,0.4827925270403146,0.08199670300644794,5.379952704700972,0.0,-10.37950301190862,0.0,-0.033574295549892955,0.0,-0.18906309265622928,0.5,0.25,0.25
v500_orthogonal_to_strong,q3,4,997,-0.0006250224834954443,0.0010196277257605948,0.0007951626501752542,0.0006196775998833166,-0.00013636257091520208,0.00017488478764756982,7.302966920890531e-05,5.55267482818882e-05,-4.857592886342013e-05,0.00011724590841659475,7.656697693628439e-06,1.021338530894765e-05,-4.058135725299474,11.221998177384958,-0.946165646303752,6.398083340929832,-1.264573804654335e-07,2.4409222953580525e-07,-0.00010480855542046859,0.0002441950614925393,0.42226680040120357,0.06937942325614603,5.1366813941898855,0.0,-10.348725159233108,0.0,-0.0319554579182907,0.0,-1.0223625325015553,0.25,0.25,0.5
v500_parallel_to_strong,high_noise,4,2082,-0.0007563128197423315,0.0007468488195768111,0.0007553129393064644,0.00010237283090622096,-1.2330631867087884e-05,4.814472880004892e-05,5.920312264454414e-06,8.509495971645351e-07,9.80302275684985e-08,5.252524725218406e-08,7.595989598976295e-08,2.3084356262775e-08,-3.1493743750336725,30.108699571576242,1.3363062934028507,0.8520299245949692,4.540756380045946e-08,1.1388534082912447e-07,1.201005591471287e-07,9.874398478213898e-08,0.47262247838616717,0.09584509731398835,0.31695532725379466,0.0,-0.002421654114178959,0.0,0.0003950283899737896,0.0,12.50952874715138,0.0,0.5,0.5
v500_parallel_to_strong,low_noise,4,2014,-0.0003443901061876113,0.0006337050756331097,0.00043994994858047315,0.0002872466074469812,-5.354731287807441e-05,4.7239844665177855e-05,4.952948852942254e-06,1.838863379797569e-06,-1.934496013051147e-06,3.514679116701152e-06,5.902843034460127e-08,3.7185042529175216e-08,-28.254819761761944,58.72812308486434,-20.167174845083697,32.54502384624583,-2.6318078650095106e-09,5.650410215224009e-08,-3.928020456446941e-06,7.060353639954205e-06,0.38232373386295926,0.11390301311289572,0.41730922517433816,0.0,-0.08430183468845313,0.0,-0.003063107044194403,0.0,0.21021822672254484,0.5,0.25,0.25
v500_parallel_to_strong,overall,4,4096,-0.0005537707433020955,0.0006902635826104194,0.0004523983809395036,9.297385977152132e-05,-3.259684171965792e-05,8.937866783543359e-06,3.956408212813392e-06,8.862950228851747e-07,-9.013613370330556e-07,1.7148422351346665e-06,6.76347075597445e-08,2.9431576086710894e-08,20.51429544970132,25.36250515009165,-8.66990096219426,16.076161567690338,2.917650774081415e-08,3.7996058614666694e-08,-1.8703573816258466e-06,3.4557292698469372e-06,0.42822265625,0.04107806584530616,0.36971905618339845,0.0,-0.0426820749336585,0.0,-0.0013053341013384025,0.0,13.496585594465603,0.25,0.0,0.75
v500_parallel_to_strong,q0,4,994,-0.0014114446696159861,0.0012746901680018145,0.0015342023158276188,0.00022443075772389485,-4.380899167398381e-06,3.418975699386617e-05,1.0480184431567238e-05,1.3569387826096549e-06,1.0666760248465678e-07,1.3395631738517965e-07,1.1133261815941525e-07,2.9586564301469388e-08,2.4155954671384325,70.73446789917328,1.150030481469016,1.4709297375000825,3.752079382835055e-08,1.317119481678251e-07,1.0200258680986927e-07,2.883253573414019e-07,0.4894366197183098,0.07929412130377095,0.27175976585164774,0.0,0.00608095081848766,0.0,0.0012230794901894185,0.0,21.44035276134565,0.25,0.5,0.75
v500_parallel_to_strong,q1,4,1088,-0.00015778243483937864,0.0005656667304065833,0.0003471796994367728,3.8070546072267686e-05,-1.9593531043090978e-05,6.1019367873739764e-05,6.014561546281821e-06,1.1849370374897048e-06,9.013909644105257e-08,1.3487493378716528e-07,4.3643272978150474e-08,1.8317221474645985e-08,1.4971388504034837,8.669303483393106,1.4611414432527023,2.0979719692327468,2.3230176667599417e-08,8.734129788625095e-08,1.3663491990393136e-07,2.5288867698176693e-07,0.45726102941176466,0.12334567955345672,0.35322683273015304,0.0,-0.01018965898832475,0.0,-0.0003614815306276207,0.0,4.156649872408442,0.5,0.5,0.5
v500_parallel_to_strong,q2,4,1017,-6.927655635879172e-05,0.00044935784509480333,0.0003408488326671884,3.966443060854172e-05,-2.0790131881525875e-05,5.424653992019811e-05,4.977492863273456e-06,7.255200456644696e-07,-3.8956774626974645e-08,6.938392432240625e-08,2.8212188125373345e-08,8.213590599262673e-09,-7.2446781467361525,16.077861708356764,-1.2753704799416614,2.1955333077039323,-1.3601377602131782e-08,3.956720650510919e-08,-1.0612573737933206e-07,1.4075144013402006e-07,0.4491150442477876,0.1356822301378529,0.4419528779499731,0.0,-0.11361772085967768,0.0,-0.004191326686219041,0.0,-2.0767554923363036,0.5,0.5,0.5
v500_parallel_to_strong,q3,4,997,-0.0006250224834954443,0.0010196277257605948,0.0007951626501752542,0.0006196775998833166,-8.69616088394484e-05,0.00014513411366409934,7.4544766108134955e-06,3.967007961358959e-06,-3.868060110821842e-06,7.128585482161838e-06,9.046285194636132e-08,6.835727349208951e-08,-3.6463113396494653,13.710620654349922,-25.86181905307737,39.06947306869754,-1.0172801162085676e-07,2.2824494070691658e-07,-7.826583073589983e-06,1.4313047842098752e-05,0.3141925777331996,0.31313418684324856,0.3905724657733157,0.0,-0.0543978665478961,0.0,-0.0019122551124601422,0.0,-1.6773737756578675,0.25,0.25,0.5
v600,high_noise,4,2082,-0.0007563128197423315,0.0007468488195768111,0.0007553129393064644,0.00010237283090622096,1.1330673730127055e-05,0.00011936140658781861,3.7752151613950134e-05,3.4680599497635487e-06,-3.1904455836100906e-06,1.3120157657802613e-06,2.9954786939310993e-06,5.47325263093929e-07,9.8506109819829,22.895029510921823,-1.0373668003219683,0.28269166945656155,-7.176532827705695e-08,3.4237010523652815e-07,-9.376369861151349e-06,3.1166011246579436e-06,0.5096061479346782,0.03136619374103996,2.979350691220693,0.0,-4.478229705934966,0.0,-0.02601498802373237,0.0,-2.818246370486466,0.0,0.5,0.5
v600,low_noise,4,2014,-0.0003443901061876113,0.0006337050756331097,0.00043994994858047315,0.0002872466074469812,-0.00015045607876380227,0.00020295963263339246,2.6479100458449327e-05,9.743834702485405e-06,-1.1996950010872471e-05,2.546127551455483e-05,1.6082710286998985e-06,1.1690264015960597e-06,-1.6587202073851466,4.820263672001929,-3.5481355187150676,7.992508144476642,-1.2609917397704243e-07,2.2550588222233863e-07,-2.560217105044478e-05,5.202481257404861e-05,0.4124875868917577,0.10040058768555338,4.3308541442065165,0.0,-8.319578175518991,0.0,-0.031862155355908,0.0,-0.6778036780862946,0.5,0.25,0.25
v600,overall,4,4096,-0.0005537707433020955,0.0006902635826104194,0.0004523983809395036,9.297385977152132e-05,-6.821974607523762e-05,0.000145794514902829,2.3409170273483436e-05,3.985231748737651e-06,-7.52059693041342e-06,1.302897190881697e-05,2.3133897686929063e-06,7.873125447919899e-07,-1.047418472290055,6.164123333595206,-2.46102758603345,3.815483880954514,-6.180155625392067e-08,2.782760600234425e-07,-1.7354583629519737e-05,2.672089945153982e-05,0.46185302734375,0.06426894720474433,3.705995722410634,0.0,-6.3670177473759395,0.0,-0.028890035632863645,0.0,-1.000331708062974,0.25,0.25,0.5
v600,q0,4,994,-0.0014114446696159861,0.0012746901680018145,0.0015342023158276188,0.00022443075772389485,-3.501440613866618e-05,0.00019726604716079486,7.264186723910246e-05,7.337999978449028e-06,-6.068102481186437e-06,2.3906874574040825e-06,5.310416408494027e-06,1.0590849191750084e-06,-0.3480298306642764,19.342155491772196,-1.1209366173960786,0.3093099886303345,2.672060887244023e-07,7.655588864283323e-07,-1.744662137086704e-05,5.6431099642739766e-06,0.5027665995975855,0.04751768668337956,2.0518580162757702,0.0,-1.8206988632139305,0.0,-0.016807282935850574,0.0,4.893185399473942,0.25,0.5,0.75
v600,q1,4,1088,-0.00015778243483937864,0.0005656667304065833,0.0003471796994367728,3.8070546072267686e-05,5.3671675007314985e-05,0.0001232623440085636,2.803814778115828e-05,3.794348980939906e-06,-5.614097782875829e-07,3.4439463675961895e-07,8.805447892660709e-07,2.551598219178592e-07,3.474825040586206,5.593808965899912,-0.6484624609931164,0.350489568708647,-9.948931700915654e-08,2.4087810590659665e-07,-2.0033643458412552e-06,8.339615699030101e-07,0.5158547794117647,0.04204816743135604,3.624882857627772,0.0,-6.9061577001120895,0.0,-0.034427174473506725,0.0,-2.9845314847683726,0.5,0.75,0.75
v600,q2,4,1017,-6.927655635879172e-05,0.00044935784509480333,0.0003408488326671884,3.966443060854172e-05,-3.01437349946977e-05,0.0001458706453609521,2.8109406610292377e-05,2.4882630135238725e-06,-1.225205149664235e-06,1.3070386493810147e-06,8.243661755176657e-07,1.4924564759839302e-07,1.1502655650117617,6.492526959844598,-1.408227611013333,1.5105457175979984,-5.4035402928033745e-08,8.473452393285654e-08,-3.274776474846134e-06,2.6851663886864564e-06,0.47394296951819076,0.08149996375654708,4.457751918549118,0.0,-8.573900343496774,0.0,-0.03334043434272995,0.0,-1.1017771418306788,0.5,0.25,0.25
v600,q3,4,997,-0.0006250224834954443,0.0010196277257605948,0.0007951626501752542,0.0006196775998833166,-0.0002731819098703011,0.00026677087553730135,4.381799919985696e-05,2.218218311884375e-05,-2.298477801874486e-05,5.1371022733942855e-05,2.4079011547644227e-06,2.2366193981628973e-06,-5.513778672727185,12.233863331273497,-3.3343837253353197,9.774467041111526,-1.8531028700974786e-07,3.9081318388409656e-07,-4.8377457192254054e-05,0.00010484944588170084,0.3497993981945838,0.12003571032561297,4.197460048869031,0.0,-8.060154258935837,0.0,-0.0303542218257195,0.0,-0.22384918936234457,0.25,0.25,0.5
