model,sample,label,data_time,conditional_energy,unconditional_energy,posterior_difference_energy,raw_revision_energy,conditional_unconditional_cosine,conditional_posterior_cosine,raw_conditional_cosine,raw_posterior_cosine,raw_unconditional_cosine
sit,14,3,0.1,0.0011777907115196246,0.0015074081394396673,0.0008927360113429547,0.0018347918980040033,0.672621390992398,0.2745833975327741,0.54691435882914,0.2557571704682959,0.28661273034265494
sit,15,3,0.1,0.0009431126111080214,0.001740064564329636,0.0007527241931198976,0.0012135607224856265,0.7534679356000056,-0.026246127605916807,0.40469892197504487,0.07409707520146805,0.24920711933467546
sit,12,3,0.2,0.0019765394454543932,0.0025882464195084416,0.00037635011959626037,0.0012060449063480607,0.9259047408105351,-0.13644200206562052,0.11639561658402953,0.05781394771187969,0.07966956495314777
sit,13,3,0.2,0.002069812589671435,0.002215369350281457,0.0005424826510731029,0.0013636011358559436,0.8739092886385352,0.18729276161126096,0.14240675947704656,0.12173855461058655,0.07740718715183019
sit,14,3,0.2,0.0017516312243315143,0.0021776930560749854,0.0006950976589580316,0.0014720329357440665,0.827981778963808,0.12190902869722679,0.055579762152195906,0.021318435758928497,0.03780282196949759
sit,15,3,0.2,0.001674274919178609,0.00187511940578476,0.0003862608644195098,0.0013112873290823937,0.8926057305381154,0.11528275781503368,0.06775879949645457,0.3857594998737656,-0.11105519466629367
sit,16,4,0.05,0.00711221033961267,0.0017239781631195098,0.003519258851244777,0.0055338941148430085,0.7592114381351073,0.890220305548216,0.7067816296195184,0.41856658082695836,0.8375292609822531
sit,17,4,0.05,0.00755333415593477,0.0033129752808057425,0.004675999118158012,0.007163542601452628,0.618733995237833,0.7501548858089396,0.7552591962487899,0.2819883853282999,0.8053863390294784
sit,18,4,0.05,0.01184762020514114,0.004607032466159585,0.00491046985120841,0.008165657933505873,0.7812805307242405,0.7965389133133973,0.7481731071587896,0.32339908407066126,0.8659154828883733
sit,19,4,0.05,0.02298439603601643,0.012088165697381751,0.003641431478341813,0.008156860156734055,0.9428296949609914,0.7945330130940423,0.6999015751582292,0.5534923354547493,0.661316417454397
sit,16,4,0.1,0.004147314475458346,0.0016559809090990751,0.0015597349279820683,0.003370173162679297,0.809634957474216,0.7963990032627641,0.773867025493656,0.5031889263389242,0.7363313719089036
sit,17,4,0.1,0.0025558318118358014,0.0014601754505140137,0.0014707631456568459,0.002255880268195982,0.6587654133996996,0.661850874161148,0.742985884509753,0.5762904749102534,0.4046028236993929
sit,18,4,0.1,0.0048981469723595565,0.0023556521853855023,0.0015631686967780768,0.00365906682221353,0.8376428756107233,0.7418814695210607,0.8143464732308545,0.5304027927451355,0.7422052282530436
sit,19,4,0.1,0.009661771664826811,0.0072830986350566045,0.0015950352141579074,0.005606772682122823,0.91492867176953,0.5061187876765204,0.881704511895401,0.40703198612059466,0.8250486718666193
sit,16,4,0.2,0.0022019806803851506,0.0019356383009038734,0.0006239153312815367,0.0018381837546233872,0.8509739751588247,0.37976607611837415,0.34242609935852025,-0.03909996231478494,0.3874245246557167
sit,17,4,0.2,0.0017344282781543486,0.002139986111175621,0.0004351296439064964,0.0011709969508009043,0.8925950777635302,0.0170200337282667,0.17235668545071542,0.11388459063366783,0.10381416849797988
sit,18,4,0.2,0.002022225963193988,0.002254443912389335,0.0003273297268681515,0.0014207116949101033,0.9248259048220792,0.05845164500652784,0.32534146394010416,0.15437747933461426,0.24930606951418074
sit,19,4,0.2,0.0028822632268157003,0.0029930357215992194,0.00041572159887548477,0.001779741563561226,0.9294076805925933,0.13929298690191583,0.39220540116378305,0.05554214869948675,0.3641793102497751
sit,20,5,0.05,0.0036560845596410375,0.0018550370034217205,0.00351573602539383,0.004178074145731601,0.3831002364495579,0.7414856347983674,0.6032666224954363,0.04670437460807202,0.7826207280846478
sit,21,5,0.05,0.0047204407875052895,0.004002675613809322,0.004654870978314501,0.0050799669666546565,0.4679620932667695,0.5730761481411785,0.662757928454932,0.19878683039375994,0.5053612307359674
sit,22,5,0.05,0.009914757026208932,0.0034435927336693498,0.00379160550916315,0.007210117305779995,0.8186292142032543,0.836916213097405,0.8354956285250927,0.5733714068394916,0.816036701413754
sit,23,5,0.05,0.00641456019279156,0.002641540558557663,0.00186040918443439,0.006225687821350952,0.8740382925051269,0.8153707647710414,0.7919210352930668,0.48201145676849394,0.8295477076026749
sit,20,5,0.1,0.0051097944824693535,0.00227616843742861,0.0015378393915252806,0.0022693411723860757,0.8573983172392343,0.7797221042838486,0.7636689502545532,0.5071307393650136,0.7273634474005289
sit,21,5,0.1,0.003813017493120633,0.002223220176413103,0.0010124085336928731,0.0026001422034392352,0.8627385978195312,0.6622155214168651,0.8111190301853587,0.41712899143716187,0.7807663226627554
sit,22,5,0.1,0.003658506335681807,0.0029171183507167133,0.0005481769895530383,0.0024251424206309215,0.9225173110610851,0.45530343486337627,0.7189454164840898,0.4544942325601546,0.6081182300062952
sit,23,5,0.1,0.0022691131413931018,0.0011335571215479073,0.0008216819633375454,0.0023900562263356466,0.804648599452863,0.716693865532764,0.6181304301016617,0.2545713954106234,0.6578133741211245
sit,20,5,0.2,0.002876871533887434,0.00247723714025738,0.0005014215505126805,0.001387410010470288,0.9088836055787071,0.3751111971122615,0.5332877467394498,0.36379244124359666,0.41102496822778173
sit,21,5,0.2,0.002273479998275201,0.0019753913384513737,0.00033433370695480744,0.0014291658187973147,0.9235881137614793,0.36269500529663745,0.5190104771574202,0.29764545811977594,0.43434361450616765
sit,22,5,0.2,0.0020098773269897332,0.0020836757203394497,0.00020936579313318065,0.0013539868096495212,0.9490089801173659,0.10449310432549867,0.46778431477650945,0.26832753445651475,0.37437015967024645
sit,23,5,0.2,0.001687416835809055,0.0015156428481412772,0.00028095541215277165,0.0014271311280857188,0.9135999923867567,0.3287598792501411,0.3402530386797327,0.1782065645664073,0.2822905456160648
sit,24,6,0.05,0.003103221760313083,0.0021504668858823837,0.0006531309409765357,0.006394991271437637,0.8904462330825282,0.563998736854317,0.7299180155554704,0.2417918031425943,0.7435749058795208
sit,25,6,0.05,0.005852952742594704,0.00316575594501291,0.0011375712461408364,0.005217974838806942,0.9154458945525139,0.741136657615451,0.6428760060347376,0.31277084430325036,0.6866405129384904
