family,mode,sample,dimension,shell_before,shell_after,shell_change,norm_ratio,delta_rms,radial_displacement
raev2,none,15,262144,-0.4554247218172203,-0.4554247218172203,0.0,1.0,0.0,0.0
raev2,short,12,262144,-0.4779210481956325,-0.7459941291760511,-0.2680730809804186,0.999629214747056,0.0102751936070296,-0.2167277684995278
raev2,short,13,262144,2.371089198797507,2.1678253845238378,-0.203263814273669,0.9997210665184724,0.0105881796729975,-0.1718673814280827
raev2,short,14,262144,0.1467092177012415,-0.0717370628256172,-0.2184462805268587,0.999698387566282,0.0102472891357464,-0.181309889096163
raev2,short,15,262144,-0.4554247218172203,-0.649346105114065,-0.1939213832968446,0.999731808107354,0.0107518345936405,-0.1668221831915441
raev2,asynchronous,12,262144,-0.4779210481956325,1.3023759437732023,1.7802969919688352,1.002458937889919,0.0216017802936413,1.1401538234051445
raev2,asynchronous,13,262144,2.371089198797507,4.3025226457875405,1.931433446990034,1.0026465824756212,0.0202333118251585,1.2568177364072075
raev2,asynchronous,14,262144,0.1467092177012415,1.927552924884007,1.7808437071827656,1.0024554552579417,0.0216111571498523,1.1394530332184214
raev2,asynchronous,15,262144,-0.4554247218172203,1.2807249579617437,1.736149679778964,1.0023978857446636,0.0220041033092626,1.1043878358948298
raev2,time_only,12,262144,-0.4779210481956325,2.2481825778293807,2.726103626025013,1.003762831441776,0.0246055309829381,1.773826914412784
raev2,time_only,13,262144,2.371089198797507,5.266787071270472,2.8956978724729656,1.003965272647282,0.0232490076243334,1.902974038746096
raev2,time_only,14,262144,0.1467092177012415,2.886358351302623,2.739649133601381,1.0037749836854504,0.0245734576415288,1.782276566307914
raev2,time_only,15,262144,-0.4554247218172203,2.2172296573424166,2.6726543791596367,1.0036889621062943,0.0242949163231616,1.739844496393977
raev2,common_async,12,262144,-0.4779210481956325,0.4287335600708713,0.906654608266504,1.0012530217019766,0.0260163715679231,0.4681367064296123
raev2,common_async,13,262144,2.371089198797507,3.226270601258494,0.8551814024609874,1.0011726912332135,0.0245752833746631,0.448628067518856
raev2,common_async,14,262144,0.1467092177012415,0.8299976814516448,0.6832884637504033,1.0009428410626149,0.0269714264599002,0.2968685537906353
raev2,common_async,15,262144,-0.4554247218172203,0.3984412506787548,0.8538659724959751,1.0011800359665315,0.025917977789227,0.4320804289984201
raev2,none,16,262144,-2.0833266443738814,-2.0833266443738814,0.0,1.0,0.0,0.0
raev2,none,17,262144,0.6882284713766705,0.6882284713766705,0.0,1.0,0.0,0.0
raev2,none,18,262144,-0.8940141801141762,-0.8940141801141762,0.0,1.0,0.0,0.0
raev2,none,19,262144,2.5817260510330526,2.5817260510330526,0.0,1.0,0.0,0.0
raev2,short,16,262144,-2.0833266443738814,-2.30616183883815,-0.2228351944642686,0.999690420360026,0.0096375142982788,-0.1818700218820201
raev2,short,17,262144,0.6882284713766705,0.513724078975391,-0.1745043924012796,0.9997594259133624,0.0108326896768875,-0.1532884835815958
raev2,short,18,262144,-0.8940141801141762,-1.141398182371961,-0.2473840022577848,0.9996574414491066,0.0113928303647017,-0.2084123155434362
raev2,short,19,262144,2.5817260510330526,2.349091284706032,-0.2326347663270204,0.9996809395664812,0.0107920802830255,-0.1936245345709497
raev2,asynchronous,16,262144,-2.0833266443738814,-0.2726820919430077,1.8106445524308736,1.0025119411508772,0.0221977133184104,1.1575132114221518
raev2,asynchronous,17,262144,0.6882284713766705,2.638785203306097,1.9505567319294264,1.0026851351340458,0.0208892149708749,1.266340837735305
raev2,asynchronous,18,262144,-0.8940141801141762,0.8009365527844179,1.6949507328985942,1.0023438899518664,0.0213237718712402,1.08344567689826
raev2,asynchronous,19,262144,2.5817260510330526,4.458931906501125,1.8772058554680715,1.0025708873134154,0.0221942244895936,1.1970231374673743
raev2,time_only,16,262144,-2.0833266443738814,0.7047439454616641,2.7880705898355456,1.0038653302598226,0.0252371777237909,1.8136391042157156
raev2,time_only,17,262144,0.6882284713766705,3.6132188672770704,2.9249903959004,1.0040238501018868,0.0242273141742449,1.91619761687246
raev2,time_only,18,262144,-0.8940141801141762,1.7467562216075478,2.640770401721724,1.003649452426706,0.0232312711151336,1.7312844457973704
raev2,time_only,19,262144,2.5817260510330526,5.436543837733267,2.8548177867002145,1.0039071477881,0.0256515848869533,1.843650112517931
raev2,common_async,16,262144,-2.0833266443738814,-1.373136097791261,0.7101905465826205,1.0009860120152816,0.0257401412144734,0.3335275198638204
raev2,common_async,17,262144,0.6882284713766705,1.5721528827248057,0.8839244113481352,1.0012177020224835,0.0259211644147013,0.4525908346373739
raev2,common_async,18,262144,-0.8940141801141762,-0.2391780808450138,0.6548360992691624,1.0009062013141623,0.0250633820782939,0.3026005774755372
raev2,common_async,19,262144,2.5817260510330526,3.2631981864623607,0.681472135429308,1.0009340591202114,0.026672831494095,0.2986818734793028
raev2,none,20,262144,-0.8183617800974147,-0.8183617800974147,0.0,1.0,0.0,0.0
raev2,none,21,262144,-0.0285142159299774,-0.0285142159299774,0.0,1.0,0.0,0.0
raev2,none,22,262144,0.2912215130988567,0.2912215130988567,0.0,1.0,0.0,0.0
raev2,none,23,262144,0.4880481058171031,0.4880481058171031,0.0,1.0,0.0,0.0
raev2,short,20,262144,-0.8183617800974147,-1.018960288374677,-0.2005985082772622,0.99972229362493,0.0115131828252945,-0.1759772347795401
raev2,short,21,262144,-0.0285142159299774,-0.2421411312997218,-0.2136269153697443,0.9997048999370536,0.0119701310828433,-0.1877451478280553
raev2,short,22,262144,0.2912215130988567,0.0865630417382701,-0.2046584713605865,0.9997175400332146,0.010166133897469,-0.171104260468229
raev2,short,23,262144,0.4880481058171031,0.2940834134393279,-0.1939646923777751,0.9997324464196954,0.0111483085820347,-0.1688568781941499
raev2,asynchronous,20,262144,-0.8183617800974147,1.0470148360079468,1.865376616105361,1.0025787234486307,0.0290934259819138,1.1035830209993172
raev2,asynchronous,21,262144,-0.0285142159299774,1.8668124172777527,1.89532663320773,1.0026143635621754,0.0239138620692395,1.1938458930000546
raev2,asynchronous,22,262144,0.2912215130988567,2.1788427927938003,1.8876212796949436,1.002601454121005,0.0246576798933055,1.178627560865099
raev2,asynchronous,23,262144,0.4880481058171031,2.3059063766087355,1.8178582707916324,1.0025040707257142,0.0230926531486002,1.1481290193752405
raev2,time_only,20,262144,-0.8183617800974147,2.078792971418981,2.897154751516396,1.0040022234602417,0.0358026090526854,1.7223978844481076
raev2,time_only,21,262144,-0.0285142159299774,2.819649167278943,2.8481633832089206,1.0039261097726542,0.0275428476739839,1.819823543133884
raev2,time_only,22,262144,0.2912215130988567,3.146053532848851,2.854832019749994,1.0039318184093755,0.0287797639974906,1.8059065438383557
raev2,time_only,23,262144,0.4880481058171031,3.2895037791309494,2.8014556733138463,1.0038563562468052,0.0261807357815322,1.8042422872143455
raev2,common_async,20,262144,-0.8183617800974147,0.1782521650286965,0.9966139451261112,1.0013785596273737,0.031802183948204,0.4463041836864737
raev2,common_async,21,262144,-0.0285142159299774,0.8940836402935904,0.922597856223568,1.0012734598251385,0.0277301326507642,0.4555393142198961
raev2,common_async,22,262144,0.2912215130988567,1.5064083426688109,1.2151868295699542,1.001675503013906,0.0292165613662027,0.6404857888413589
raev2,common_async,23,262144,0.4880481058171031,1.224146311045803,0.7360982052287001,1.0010147182093765,0.0276514786976225,0.3245426613166833
raev2,none,24,262144,-0.3946978305649642,-0.3946978305649642,0.0,1.0,0.0,0.0
raev2,none,25,262144,-1.4396193645278197,-1.4396193645278197,0.0,1.0,0.0,0.0
raev2,none,26,262144,1.3666769583023295,1.3666769583023295,0.0,1.0,0.0,0.0
raev2,none,27,262144,-0.9128691626066604,-0.9128691626066604,0.0,1.0,0.0,0.0
raev2,short,24,262144,-0.3946978305649642,-0.5833158912459852,-0.1886180606810209,0.9997391873301232,0.0104789698462984,-0.161572262664001
raev2,short,25,262144,-1.4396193645278197,-1.6589230388433085,-0.2193036743154889,0.9996958713201372,0.0105044371828716,-0.1836845421940798
raev2,short,26,262144,1.3666769583023295,1.1374825840618903,-0.2291943742404393,0.9996846076651142,0.0114144099633418,-0.1950510105963752
raev2,short,27,262144,-0.9128691626066604,-1.0856040370240367,-0.1727348744173763,0.9997608097596536,0.009458991300704,-0.1452301774874738
raev2,asynchronous,24,262144,-0.3946978305649642,1.3808154319152692,1.7755132624802337,1.0024517750532485,0.0243690915485697,1.1040531850281066
raev2,asynchronous,25,262144,-1.4396193645278197,0.2645823091204077,1.7042016736482273,1.002360229288739,0.0232968958417027,1.0682357436855083
raev2,asynchronous,26,262144,1.3666769583023295,3.0950216910383266,1.728344732735997,1.0023751640164509,0.0234289024688939,1.0795666978048863
raev2,asynchronous,27,262144,-0.9128691626066604,0.8792843680987765,1.7921535307054368,1.002478271482789,0.0259845753170989,1.0957755407412475
raev2,time_only,24,262144,-0.3946978305649642,2.3950533249369226,2.789751155501887,1.0038496310104446,0.028952796080995,1.75901538197607
raev2,time_only,25,262144,-1.4396193645278197,1.2453840944998298,2.6850034590276493,1.0037160717134703,0.0281957262245662,1.698444647106519
raev2,time_only,26,262144,1.3666769583023295,4.101427047306829,2.734750089004499,1.0037556194232071,0.0277484856122733,1.7333772264680185
raev2,time_only,27,262144,-0.9128691626066604,1.8768370976806676,2.7897062602873275,1.003855082231896,0.0308829853849433,1.7306412207820516
raev2,common_async,24,262144,-0.3946978305649642,0.0887741252454509,0.4834719558104152,1.0006682130951696,0.0284953866114891,0.1340707140722991
raev2,common_async,25,262144,-1.4396193645278197,-0.7700708296484057,0.6695485348794139,1.000927953109272,0.0269779751195427,0.287695226003695
raev2,common_async,26,262144,1.3666769583023295,2.1241547119637048,0.7574777536613753,1.001041651488277,0.026348643011601,0.3572158028005298
raev2,common_async,27,262144,-0.9128691626066604,-0.0566791571475521,0.8561900054591082,1.0011847438152703,0.0287353433821961,0.3945311621820562
raev2,none,28,262144,0.3493808609838417,0.3493808609838417,0.0,1.0,0.0,0.0
raev2,none,29,262144,-0.1909579591839266,-0.1909579591839266,0.0,1.0,0.0,0.0
raev2,none,30,262144,0.5805369197271203,0.5805369197271203,0.0,1.0,0.0,0.0
raev2,none,31,262144,0.834062094477249,0.834062094477249,0.0,1.0,0.0,0.0
raev2,short,28,262144,0.3493808609838417,0.1394962630705943,-0.2098845979132474,0.999710372631163,0.0106799573303881,-0.1775249250859426
raev2,short,29,262144,-0.1909579591839266,-0.4149821542704478,-0.2240241950865212,0.9996903961650764,0.0107690661086564,-0.1881476863835703
raev2,short,30,262144,0.5805369197271203,0.3612216122041673,-0.219315307522953,0.999697549835835,0.0104303869915642,-0.1827838519525332
raev2,short,31,262144,0.834062094477249,0.5706974840755952,-0.2633646104016538,0.9996370457339372,0.0108077272824025,-0.215880956564489
raev2,asynchronous,28,262144,0.3493808609838417,2.062590539223994,1.7132096782401525,1.0023609906749245,0.0237112296229928,1.066978531111479
raev2,asynchronous,29,262144,-0.1909579591839266,1.7779136257001302,1.9688715848840568,1.0027168896385603,0.0312107944974851,1.1431308564947755
raev2,asynchronous,30,262144,0.5805369197271203,2.390434729783852,1.809897810056732,1.00249248385456,0.0243873375936697,1.126634073253328
raev2,asynchronous,31,262144,0.834062094477249,2.574242934230992,1.7401808397537428,1.002394916144532,0.0228079738950239,1.0960597110209984
raev2,time_only,28,262144,0.3493808609838417,3.0788629329772284,2.7294820719933868,1.0037589011935926,0.0275347171440217,1.7351091355769983
raev2,time_only,29,262144,-0.1909579591839266,2.9382037835119696,3.129161742695896,1.0043145578629138,0.0389325985562113,1.825101586820553
raev2,time_only,30,262144,0.5805369197271203,3.445347030496779,2.864810110769658,1.0039423919750337,0.0294426470268904,1.802363587499274
raev2,time_only,31,262144,0.834062094477249,3.606151751399486,2.772089656922237,1.0038123773497916,0.0260715080665045,1.7841002536384345
raev2,common_async,28,262144,0.3493808609838417,1.1005306817256864,0.7511498207418446,1.0010358522806482,0.0278120388750689,0.3329640756363736
raev2,common_async,29,262144,-0.1909579591839266,0.7805125624474128,0.9714705216313396,1.0013414750447187,0.0340914583833123,0.3895058810340592
raev2,common_async,30,262144,0.5805369197271203,1.3547948010803887,0.7742578813532685,1.001067021558324,0.0282707123665429,0.3426047277473865
raev2,common_async,31,262144,0.834062094477249,1.5371465866755156,0.7030844921982666,1.00096830677841,0.0263642045291128,0.318850492944408
