model,sample,label,data_time,conditional_energy,unconditional_energy,posterior_difference_energy,raw_revision_energy,conditional_unconditional_cosine,conditional_posterior_cosine,raw_conditional_cosine,raw_posterior_cosine,raw_unconditional_cosine
raev2,27,6,0.1,0.030283845999061986,0.03312512031330499,0.016284098787764642,0.014364605353520306,0.7439365563061112,0.30267263215541584,0.41648270377724134,0.07124711127405339,0.34826661345363974
raev2,24,6,0.2,0.014707068277489008,0.014011961856499517,0.006471699540270894,0.006620133389138245,0.7748816657012448,0.3673021099691794,0.3605837037007942,0.05974688109787711,0.3288148088755445
raev2,25,6,0.2,0.018303986450270017,0.015525454881191409,0.0063788829004790305,0.006865834094668079,0.8141907772407755,0.4237382978393858,0.3283942486702929,0.030074411147424932,0.33729381612204956
raev2,26,6,0.2,0.013763691795363974,0.013994792401098764,0.00344168858644189,0.008231027515884635,0.8760434542692662,0.23323908258051682,0.37336427400414546,0.004979839007959632,0.3677991475722806
raev2,27,6,0.2,0.018030119525632996,0.016262617292883287,0.00466964735920806,0.006357352536187228,0.8649795313971949,0.3507698529787083,0.33866656267465073,-0.0004889866371977192,0.3568579718493006
raev2,28,7,0.05,0.025697127388342376,0.036092165331708115,0.015078595295161912,0.01734910998229422,0.7668979877502692,0.1189660702239251,0.616332965513454,-0.08937308236595064,0.5778244431297127
raev2,29,7,0.05,0.02562661078746812,0.03417034070285564,0.015177930309381523,0.017655300460262043,0.753910517771883,0.1681925388675159,0.595389841903707,-0.046407265276632186,0.5465403347587464
raev2,30,7,0.05,0.03975233393120797,0.026652940512036705,0.02325194673461234,0.027746259840931323,0.6628731296813648,0.5978324094730377,0.6406602272511035,0.2890317854621696,0.5124517833059349
raev2,31,7,0.05,0.03877137792550625,0.03429491950403231,0.030396858759704288,0.02324328626359143,0.5850815753315837,0.5079176367522931,0.6439374777527139,0.2525943754483121,0.44686875139834725
raev2,28,7,0.1,0.02363787502787188,0.02577877689871236,0.015068131310084294,0.011608486540344852,0.6957331085793677,0.34248499359225687,0.44583381427570906,0.033229181709700885,0.4015146321963789
raev2,29,7,0.1,0.03181358359485451,0.023003456456026104,0.01547314623315481,0.012177000614664306,0.7271843085010975,0.5472447730729535,0.49326867161942844,0.1635620645974364,0.4459419322117495
raev2,30,7,0.1,0.028284526082841512,0.0291450634229454,0.012179448695953774,0.012880671419123961,0.7880122770996056,0.3049203395003506,0.4793457415366777,0.023343693634321344,0.45712573250670174
raev2,31,7,0.1,0.025764492875154033,0.025897735402775894,0.02521213205314984,0.016406341326307514,0.5119830306290156,0.4919973014993268,0.4727246503642157,0.0819460246980773,0.3906529594539015
raev2,28,7,0.2,0.01928186435754354,0.01899925673817284,0.0062160098211020195,0.007133661226726231,0.8376448800087146,0.29679775965090543,0.3641995242515942,0.06190751150606544,0.3314877947093397
raev2,29,7,0.2,0.013481692580085651,0.014479848038961046,0.004267126890336663,0.006650682306241478,0.8479334339624485,0.21549695646580655,0.3569152828843438,0.0052098004277262066,0.3415656433998011
raev2,30,7,0.2,0.02164547068323126,0.020570543157863573,0.00788802923604312,0.00812933236542296,0.8134145083981812,0.34296794628521027,0.34490889196293956,0.039716760897355166,0.3292115238370686
raev2,31,7,0.2,0.01652108393427139,0.01553874759000409,0.009696482703357334,0.0069887692485035395,0.6978780957415924,0.4218585440453121,0.3377126637500277,0.023482221937480244,0.3296741671577364
raev2,32,8,0.05,0.08706020495860792,0.06571088887561922,0.03596025499577375,0.03236771964540328,0.7721908183869277,0.5121249546125648,0.6102111521288998,0.18078718191233648,0.5686389661827775
