step,time,band,rollout_full_power,target_teacher_power,log_power_mismatch,rollout_state_power,target_teacher_state_power,log_state_power_mismatch,gap_power_derivative,spectral_defect_alignment,gap_power
10,0.9863013625144958,1,0.003074019903692715,0.0034432214008575,-0.11342136697701566,0.2888875933131203,0.2886938516749069,0.0006708721243073867,0.0013210276811754795,0.0001498327654134001,0.000947444778944373
10,0.9863013625144958,2,0.0009300226539039613,0.0010653821813377,-0.13587992459922038,0.6044022525893524,0.6042577754706144,0.00023906990563427044,0.000517716829449455,7.034732374933937e-05,0.0005521612519032715
11,0.9847856163978577,0,0.3298335929721361,0.338755247201334,-0.02668959841116214,0.07969384228636045,0.0796789819141849,0.00018648564826717617,0.022040888739525144,0.0005882624690830318,0.01256318827972791
11,0.9847856163978577,1,0.0038184742714975073,0.0042159109169688,-0.09901474379682096,0.2880119640030898,0.28781459594029,0.0006855122158595517,0.001762760596804469,0.00017453928886772572,0.001188745268962066
11,0.9847856163978577,2,0.0011040751618338618,0.001256237789363,-0.12911334595923663,0.6025652695680037,0.6024103027302772,0.00025721158526947896,0.0006298745378217063,8.132520911268824e-05,0.0006332628784093686
12,0.9832402467727661,0,0.3451835549349198,0.3544234855435206,-0.02641616616279374,0.07947500575392041,0.0794614337282837,0.0001707855758432686,0.02516607973416285,0.0006647913439237619,0.013882237595680635
12,0.9832402467727661,1,0.004720666059029099,0.0051179274742594,-0.0807996630751715,0.2871212294558063,0.2869203450391069,0.0006998950383565461,0.002330371739951431,0.00018829325142797682,0.0014913815918475848
12,0.9832402467727661,2,0.0013136878129103025,0.0014818212117688,-0.12043357323383042,0.6006960121449083,0.6005305556464009,0.0002754792542726259,0.0007742467222158211,9.324529932103225e-05,0.0007321418052583795
13,0.9816642999649048,0,0.3598266636545304,0.3693085050908848,-0.026009926248118487,0.07925511564826593,0.0792431439767824,0.00015106375974882624,0.02804766678809756,0.0007295177445902198,0.015155702840274898
13,0.9816642999649048,1,0.005773342679049165,0.0061524873925691,-0.06360522088738119,0.28621496341656893,0.2860106763837393,0.0007140086962196257,0.0030058101479450983,0.0001911852184055799,0.0018482361411997772
13,0.9816642999649048,2,0.0015619778548625618,0.001744692516894,-0.11062545815199698,0.5987935096491128,0.5986175998114049,0.00029381694822028237,0.0009545415452407724,0.0001055965957673756,0.0008511950466640883
14,0.9800570011138916,0,0.3736538031225791,0.3831714944317355,-0.025152946477005056,0.07903427169367205,0.0790242170332931,0.00012722708503032365,0.030729474478562224,0.0007729368268257684,0.01637506437509728
14,0.9800570011138916,1,0.006970207231120185,0.0073040436301994,-0.04678316054285592,0.28529284184332937,0.2850852769915946,0.0007278149495681951,0.0037829797705342116,0.00017697974993527825,0.0022554392703568737
14,0.9800570011138916,2,0.0018525076160358367,0.002046719508371,-0.09969808217988607,0.5968570233089849,0.5966707307961769,0.00031217123134363867,0.0011750563491546018,0.00011715086446401239,0.000991777628314594
15,0.9784172773361206,0,0.3866160609468352,0.3959873856874765,-0.023950246417022703,0.07881255466782022,0.0788047299793106,9.928718837626249e-05,0.03324311520759693,0.0007961808008914213,0.017536870496769552
15,0.9784172773361206,1,0.00830264938849723,0.0085713714219082,-0.03185307839914042,0.28435437742155045,0.2841436734888702,0.0007412653112561784,0.004645261770448883,0.0001479658873586381,0.002700561339054275
15,0.9784172773361206,2,0.0021890065670504555,0.0023912343457368,-0.08836187671459061,0.5948854751186445,0.5946889027836733,0.0003304918808139101,0.0014373416846638065,0.00012700620873700526,0.0011534597736044816
16,0.9767442345619202,0,0.3987760601739865,0.408089483891672,-0.023086466988397003,0.07859008932427969,0.0785847975494107,6.733613716880527e-05,0.035654948338901704,0.0008231467877990548,0.018629483326549234
16,0.9767442345619202,1,0.009765874076492764,0.0099855662549543,-0.022246604336736198,0.28339919936843216,0.283185499778483,0.0007543429972760585,0.005581312625533741,0.00012416525365987943,0.0031749075153015838
16,0.9767442345619202,2,0.0025744522969262107,0.0027929168109608,-0.08144969041726835,0.5928780095418915,0.5926712920190766,0.00034872868574531424,0.0017403963282731638,0.00014175474214119974,0.0013350732264143517
17,0.9750366806983948,0,0.41017981864570174,0.4195712872533477,-0.022637799715900186,0.07836697730817832,0.0783645096526015,3.1488957641823134e-05,0.03794803510004385,0.000859060018206743,0.01963485919714003
17,0.9750366806983948,1,0.011369133381322172,0.0115148215930958,-0.012732954620620518,0.28242677252274007,0.2822102309728507,0.0007670115814757406,0.0066053644318344595,8.4105805563209e-05,0.003683599944110938
17,0.9750366806983948,2,0.0030173527381975873,0.0032542764121217,-0.07559008031174663,0.5908334443811327,0.5906167381908745,0.0003668477873808307,0.0020934860629040486,0.0001582467796264393,0.0015407594771659205
18,0.9732937812805176,0,0.42085554329969455,0.4303405045066029,-0.02228711902233471,0.07814338080061134,0.0781440172213479,-8.14423612638393e-06,0.04007762989994035,0.0008932149077130509,0.02054218544071773
18,0.9732937812805176,1,0.013104651810863288,0.0131672863072935,-0.004768176205148578,0.28143677714979276,0.2812175588042009,0.0007792292449415594,0.007699620398113893,3.671314677096328e-05,0.004217669096192367
18,0.9732937812805176,2,0.0035246767042735883,0.0037754025408958,-0.06871829340748281,0.5887510306201875,0.5885245278477669,0.0003847914340635583,0.002502862860296773,0.0001719924643925653,0.0017733341466055208
19,0.9715142250061035,0,0.4308626566780731,0.4403798722487408,-0.02184832314296803,0.07791941627510823,0.077923427830683,-5.148206321159421e-05,0.04203531034409025,0.0009184010438126304,0.021340688149393827
19,0.9715142250061035,1,0.014958145126911404,0.0149171903772185,0.0027417114925398778,0.2804286304162815,0.28020690716221,0.0007909711417475318,0.008843863634375282,-2.42473225648222e-05,0.004770788341147636
19,0.9715142250061035,2,0.004101445419451011,0.0043563550578937,-0.0602962589138718,0.5866294637089595,0.5863933926448226,0.00040250037080746814,0.0029718528719513415,0.00017919161022111158,0.0020343343192053
20,0.9696969985961914,0,0.4400469762913417,0.4496537595114205,-0.02159637778646528,0.07769525620096829,0.0777029031596612,-9.841762258355757e-05,0.04354047469701072,0.000940316540558676,0.021953208135528257
20,0.9696969985961914,1,0.01688378886274222,0.0167195035025997,0.009778010278923333,0.2794019264401868,0.2791778862301726,0.0008021780126894473,0.00997924879607126,-9.757719730391808e-05,0.005322323226209846
20,0.9696969985961914,2,0.004741277126186105,0.0049909267959264,-0.051315087844307605,0.5844678323483095,0.5842224391526543,0.0004199456524034417,0.003485978204253115,0.0001788832777745903,0.002317711256068833
21,0.9678407311439514,0,0.44848680146969855,0.4583075820846716,-0.021661282406989946,0.07747103383007925,0.0774825798216625,-0.00014902513510328674,0.0446672947919069,0.0009675508868437665,0.02240712243838061
21,0.9678407311439514,1,0.01886416476327213,0.0185936884784041,0.01444188401107871,0.27835606917506084,0.2781299122725613,0.0008128036374326353,0.011097228514188373,-0.00016026488704634382,0.005868205705951368
21,0.9678407311439514,2,0.0054425139887825935,0.0056874072033679,-0.044013383843152454,0.5822648007888347,0.5820103689329699,0.0004370648220143325,0.004041210771447368,0.00017786736087479523,0.0026215286272872618
22,0.9659442901611328,0,0.45633416331838816,0.4663958995806752,-0.021809487929197235,0.07724692740885075,0.0772626429388765,-0.00020342468165024385,0.04559175566760132,0.0009943328449034607,0.022763622668207972
22,0.9659442901611328,1,0.020895754818866408,0.0205338596406363,0.017470806232794622,0.2772906092577614,0.2770625510020181,0.0008227905420523651,0.012202623932694223,-0.00021318967825976307,0.006407301356603057
22,0.9659442901611328,2,0.00620776180608118,0.006450610584693,-0.0383743773417633,0.5800193330505863,0.5797561924555339,0.0004537785007197037,0.004640270610252628,0.00017806749536572862,0.00294659980806955
23,0.964006245136261,0,0.4636622196994722,0.4738486988499062,-0.021731757662758255,0.07702310988679528,0.0770432635617908,-0.00026162328169787585,0.04637334329561327,0.0010077742585121628,0.02305613453791011
23,0.964006245136261,1,0.022967505261476617,0.0224932052435633,0.020867127819519382,0.2762049415614456,0.2759752123674843,0.0008320806373833811,0.01328263942718877,-0.00027717053470773575,0.00693207460699341
23,0.964006245136261,2,0.00703861174110898,0.0072768268339586,-0.033283937872386815,0.5777300774352625,0.577458580606617,0.00047004760954716396,0.005281610006477422,0.00017579277932177104,0.0032912317254840673
24,0.9620253443717957,0,0.47053820959990844,0.4806662802147912,-0.02129605883021446,0.07679980163811706,0.0768246562947752,-0.0003235768211578005,0.0470616605473424,0.0010022278916637865,0.023305496495595435
24,0.9620253443717957,1,0.025068282491247373,0.0244664550129982,0.024300405077107623,0.2750985834863968,0.2748674203467089,0.0008406452460334446,0.014326510766295542,-0.0003481400149625252,0.007435029248199498
24,0.9620253443717957,2,0.007935354752589774,0.0081654375850348,-0.028582257464952576,0.57539590774104,0.5751164532266557,0.00048579142538729414,0.0059608910042925345,0.00017037572140520896,0.003652246190654296
25,0.9599999785423279,0,0.4769877227663528,0.4870677399740089,-0.020912457743662127,0.07657721303985454,0.076607018650975,-0.00038914725318139887,0.04762675574875175,0.0009959925170634882,0.02350794452286209
25,0.9599999785423279,1,0.027177479122656223,0.0264573909694263,0.0268531059039967,0.27397086296696216,0.2737385169893969,0.0008484280167750935,0.015311102239138563,-0.0004111506499345088,0.007907310879318175
25,0.9599999785423279,2,0.008893423224890284,0.009116402874838,-0.02476326458841971,0.5730153140611947,0.5727283241576515,0.000500967057502355,0.006665650116474353,0.00016506325748808507,0.00402344373935648
26,0.9579287767410278,0,0.48302855977090076,0.4931124244467355,-0.0206614076543713,0.07635560803464614,0.076390601498133,-0.0004581909326080158,0.048056527381504566,0.0009929155026827223,0.023665366819841438
26,0.9579287767410278,1,0.02928383556445624,0.0284534302354586,0.02876695259704576,0.27282126381760463,0.2725879898061976,0.0008554091228980543,0.01623372546760038,-0.0004669948109999146,0.008348996496351901
26,0.9579287767410278,2,0.009911452512369578,0.0101271795069806,-0.02153194180440554,0.5705870880046859,0.5702930235420354,0.0005155045936667824,0.007391378436523155,0.0001591507303495546,0.004402240049557804
27,0.9558101296424866,0,0.48868084914283827,0.4987039387488039,-0.02030299439351213,0.07613524871703703,0.0761756561842048,-0.0005305919250093716,0.04833934170608245,0.000981433383644659,0.023759227333357558
27,0.9558101296424866,1,0.03137569015780173,0.0304686235058397,0.029335977685132963,0.27164914330933243,0.2714152149274014,0.0008615126102518023,0.017083983473867193,-0.0005011753579625482,0.008754348456250227
27,0.9558101296424866,2,0.010988621540036547,0.011204352375671,-0.019441975803712097,0.5681097742635757,0.5678091261652298,0.0005293478350483216,0.008133838074400046,0.0001581378830337979,0.004785685728393219
28,0.9536424279212952,0,0.49397421095636673,0.5039649352547713,-0.020023381460411604,0.07591643021441996,0.0759624641650589,-0.0006061928780387582,0.04849855908753398,0.0009711051488900046,0.02379573695725412
28,0.9536424279212952,1,0.03344958812613186,0.0325075018940879,0.02856858316878874,0.2704538869438693,0.2702195839956403,0.0008667078208548507,0.01786139507748885,-0.0005102747507818341,0.009123597910502212
28,0.9536424279212952,2,0.012123791309022636,0.0123493345179213,-0.018432430432789637,0.5655819544335827,0.5652752452297136,0.0005424366780896195,0.008888466881217028,0.00016383604744218754,0.0051715244960632845
29,0.9514237642288208,0,0.498956937197363,0.5089018064463744,-0.019735289470496853,0.07569944472925272,0.0757513088101404,-0.0006848969939468041,0.04860463510522095,0.0009592265434094087,0.023810111877537565
29,0.9514237642288208,1,0.03551548524592363,0.0345292843799143,0.0281610188851924,0.26923473336501047,0.2690003465395421,0.0008709459826590216,0.018594137700119973,-0.0005236298629269465,0.009472857640275834
29,0.9514237642288208,2,0.013320194274911046,0.0135494946703147,-0.017068002717158137,0.5630018897354603,0.5626896787434816,0.0005547007879004306,0.009660349611976926,0.00016488287342591974,0.005562687215160622
30,0.9491525292396545,0,0.5036854448262602,0.5136099196533905,-0.019512110335309862,0.07548464258434251,0.0755425363968242,-0.0007666675059145867,0.04869404944111011,0.000950123665367974,0.023797774105332792
30,0.9491525292396545,1,0.0375710032058123,0.0365364417702949,0.02792239436044497,0.26799110835418105,0.267756937420927,0.0008741831165355318,0.01928265650258254,-0.0005384179391821082,0.009802589085211366
30,0.9491525292396545,2,0.014574781514966162,0.0148063535657456,-0.01576364190478685,0.5603682369692251,0.5600511074881069,0.0005660907072979615,0.010442879889524193,0.00016461781903315945,0.005956456544936373
31,0.9468267560005188,0,0.5081430468708277,0.5180358252255246,-0.019281404266699886,0.07527237723115832,0.0753364946576766,-0.0008514429407466828,0.048672240501673514,0.0009384691456788107,0.02371356163348537
31,0.9468267560005188,1,0.03959387991926633,0.0385326730511224,0.027168026751605012,0.26672225864604115,0.2664886176644359,0.0008763549542534221,0.019885720942511398,-0.0005402557985411017,0.010093327845424938
31,0.9468267560005188,2,0.01587781431953772,0.0161227286914709,-0.015307187380361853,0.557679261546582,0.557357837446034,0.0005765263052527336,0.011216327575994,0.00017169042792526,0.006343913230693943
32,0.9444444179534912,0,0.5123345039319247,0.5222364128567278,-0.01914264384244746,0.07506303854461294,0.0751335661698249,-0.0009391374795684193,0.04852479497344575,0.0009288928677044567,0.023578054959216388
32,0.9444444179534912,1,0.041584553224311094,0.040528090756652,0.025733448975199913,0.26542742119636387,0.2651946396217681,0.0008773912986961285,0.020410831951721775,-0.0005252411025710123,0.0103505128836332
32,0.9444444179534912,2,0.01722671334118786,0.017498530432249,-0.015655621866442537,0.5549331988440827,0.5546081505017355,0.0005859148049557339,0.011973081193218604,0.0001874460317372451,0.006721464187421589
33,0.9420035481452942,0,0.5162795834476128,0.5261977025365923,-0.019028555323224672,0.07485706385341473,0.0749341784685384,-0.0010296279106967177,0.04827250570997421,0.0009185560454929232,0.023410700221575098
33,0.9420035481452942,1,0.04355253703761264,0.0425189916363706,0.0240171191953098,0.264105896174442,0.263874316093279,0.000877230209136437,0.020880184781162825,-0.0005014818867092812,0.010583096734080755
33,0.9420035481452942,2,0.01862554625949997,0.0189320183358177,-0.016320487348161272,0.5521283990237862,0.5518004436744377,0.0005941603232233472,0.012719678540179302,0.00020759135268767474,0.007092826850112033
34,0.9395017623901367,0,0.5200090299767908,0.5299084746511653,-0.018858125531543646,0.07465489314927254,0.0747387717492529,-0.0011229205582607982,0.04795925446160254,0.0009044216410361454,0.023234532094647875
34,0.9395017623901367,1,0.04550669537275098,0.0445015328014051,0.02233583262634742,0.2627567861927673,0.2625267638650257,0.0008758025733686114,0.0213147557915363,-0.0004760828178312241,0.010801087631080009
34,0.9395017623901367,2,0.020079129964869935,0.0204213246815925,-0.01689871696274947,0.549262787331827,0.5489326839451678,0.0006011742084807148,0.01346416759179192,0.0002275271572727158,0.007462006916284736
35,0.9369369745254517,0,0.5235336488694884,0.5334166416578228,-0.018701505492267456,0.07445703868870623,0.0745478558674221,-0.001218982641234323,0.04759858569423159,0.0008901652117848352,0.02305585699468793
35,0.9369369745254517,1,0.04744613311777357,0.0464795133029838,0.02058338652265057,0.2613793861819431,0.2611512876173947,0.000873053355426423,0.02172076253918931,-0.0004470868509108426,0.01100812505455906
35,0.9369369745254517,2,0.021586247634331812,0.0219659983463316,-0.017439299757760818,0.5463346812175587,0.5460032331175171,0.0006068600308825056,0.014207081982476666,0.0002477615613754934,0.007830324568658398
36,0.9343065619468689,0,0.5268605674500577,0.536745486286236,-0.0185880917417367,0.07426401862176135,0.0743619528366252,-0.0013178615833679963,0.047183741385651956,0.0008770557135948774,0.022863354482979048
36,0.9343065619468689,1,0.04936422930950357,0.0484379435274604,0.018942595090555514,0.2599727414199151,0.2597469392057974,0.0008689385326090537,0.02208945667007356,-0.00041843163347157417,0.011199291930097388
36,0.9343065619468689,2,0.02314408823986014,0.0235692125406785,-0.018201926688218073,0.5433418507454917,0.5430098954821005,0.0006111377366965209,0.014942842954042135,0.00027198853196303094,0.008194683871352026
37,0.9316081404685974,0,0.530020942678675,0.5398861559806392,-0.018441774820551426,0.0740764259826392,0.0741816588997608,-0.0014195911794967486,0.04674944541466175,0.0008621427453228524,0.02266247408442723
37,0.9316081404685974,1,0.05126718895189697,0.0503713856287504,0.017627687582277396,0.2585360488155857,0.2583129346021451,0.0008633633206520663,0.022431661087466637,-0.0003954183136013907,0.011377220627309725
37,0.9316081404685974,2,0.024753737503488082,0.0252263547445181,-0.01891278336470892,0.5402823833283037,0.5399508125847206,0.0006138873629334407,0.015671938160267018,0.00029639997133024495,0.008554299283787259
38,0.9288389086723328,0,0.5330433167982846,0.542861897702096,-0.018252264891681635,0.07389488903572783,0.0740076005095033,-0.0015241325002834927,0.04632186669505245,0.0008454789811952626,0.02245633085294685
38,0.9288389086723328,1,0.05315845864606672,0.0522833707327663,0.01659887751533562,0.25706833886215463,0.2568483055511024,0.0008562996621694907,0.022749429548639455,-0.0003776149946216232,0.011540685563886655
38,0.9288389086723328,2,0.026416153463287628,0.0269375032767129,-0.01954379286195529,0.5371539711486548,0.5368237236980349,0.0006149987334252982,0.01639345488820254,0.00032039028662683884,0.008907948972137092
39,0.9259962439537048,0,0.5359435700229369,0.5457007235672791,-0.018041824414103846,0.07372011493134778,0.0738404812218505,-0.001631415436600392,0.0459015848891795,0.0008281483348996589,0.022240725100346026
39,0.9259962439537048,1,0.055040512736013625,0.054181945606615,0.0157217632154647,0.25556877232156694,0.255352217995096,0.0008477018699297734,0.02304459557944938,-0.0003623016750962477,0.01169068515264371
39,0.9259962439537048,2,0.028132631590779056,0.0287034695238617,-0.020087835625221206,0.5339545821771026,0.5336266338126734,0.000614376442434339,0.017107760804265126,0.00034365788695168,0.009255926408968662
40,0.9230769276618958,0,0.5387339721783064,0.5484114476130344,-0.01780393107983258,0.07355284602090251,0.0736810391172184,-0.0017413536101300586,0.04548503645219171,0.0008098124541584937,0.02201314177000313
40,0.9230769276618958,1,0.056912253581685945,0.0560739099473721,0.01484002985016497,0.2540362294530496,0.253823571576504,0.0008374669093458298,0.02331239521390671,-0.0003459566408532186,0.011825182213215157
40,0.9230769276618958,2,0.029901307751060813,0.030533194556483,-0.020912220974437457,0.5306815692456439,0.5303569647367112,0.0006118618856213454,0.01781025705531647,0.00037245203115231175,0.00959646440060169
41,0.9200779795646667,0,0.54142177576432,0.5509999833448092,-0.017536181342093338,0.07339391885034274,0.0735301030799746,-0.0018538053456942372,0.04506530877051773,0.0007902734268372283,0.021770746214315295
41,0.9200779795646667,1,0.058771614010765916,0.0579569174678908,0.013959051167590886,0.25246976979542524,0.2522614374029217,0.0008255182218319668,0.02354599759746634,-0.0003286797852550047,0.011940018511722883
41,0.9200779795646667,2,0.031716548999611405,0.0324143851303233,-0.021763714646460652,0.5273326608585194,0.5270124798989855,0.0006073551382732578,0.018489141615646076,0.00040239240218092166,0.009924373951434973
42,0.9169960021972656,0,0.5440072846249677,0.553468561032787,-0.01724231261238618,0.07324423611862585,0.0733885627632844,-0.001968545814669209,0.04463402748933731,0.0007695938551209922,0.021518027893762337
42,0.9169960021972656,1,0.06061714045063127,0.0598232831653149,0.013182763032083322,0.25086828699568287,0.2506647248810623,0.0008117596288907958,0.023744023788822233,-0.0003130118390361927,0.012036749907110789
42,0.9169960021972656,2,0.033577455978957005,0.0343392933891664,-0.022435389582846632,0.5239051870303228,0.5235905834124424,0.0006006776088594012,0.01914127108102548,0.0004294418738136825,0.010238779657811392
43,0.913827657699585,0,0.5464999928954057,0.5558267547166906,-0.016922358843046492,0.07310478659928776,0.0732573994901031,-0.002085414958628906,0.044192696101163165,0.0007478446616655847,0.021259406541503267
43,0.913827657699585,1,0.06244985427110805,0.0616821875664754,0.012368708031067044,0.24923076151753776,0.2490324297396,0.000796092474388832,0.02391373319824197,-0.0002957819838618901,0.012120926520310604
43,0.913827657699585,2,0.03548502091871342,0.0363115263371582,-0.023024559332708083,0.5203966555418447,0.5200888374238275,0.0005916817275751773,0.01976992128584243,0.0004551937256488475,0.010541737262428796
44,0.9105690717697144,0,0.5489124462474138,0.5580766114580911,-0.01655729928757743,0.07297663515782915,0.073137669263815,-0.0022042218497797528,0.0437512924290786,0.000724403242966575,0.02099870990605268
44,0.9105690717697144,1,0.06427362002796144,0.0635338354168197,0.01157667791252548,0.24755595152964815,0.2473633319750661,0.0007783877926255123,0.02406599226560502,-0.00027860424110423863,0.012197250735880516
44,0.9105690717697144,2,0.03743753187882248,0.038333361811965,-0.023646855219249918,0.5168040725402534,0.5165043187444098,0.0005801826575303481,0.02037676920372178,0.0004818465111964793,0.010834629536475404
45,0.9072164297103882,0,0.5512506020604633,0.5602475052291993,-0.016189140777556732,0.07286096422467381,0.073030537685554,-0.002324652704572827,0.04331106408244523,0.0007011689136564868,0.020735741756652715
45,0.9072164297103882,1,0.06608819748726091,0.0653774961083399,0.010812072456919175,0.24584272463107482,0.2456563116429606,0.0007585487795289669,0.02420170383538789,-0.00026167057544911255,0.012266545228158066
45,0.9072164297103882,2,0.039434011829143856,0.0404047300598904,-0.02431817048680296,0.5131246501114219,0.5128342920797877,0.0005660227275102736,0.020963290668078116,0.0005097888764307292,0.011118303789771744
46,0.9037656784057617,0,0.5535234591807239,0.5623483240487985,-0.01581731698783262,0.07275906192080583,0.0729372750865877,-0.002446365616621815,0.04287288312843884,0.0006781339826248182,0.02046870988124283
46,0.9037656784057617,1,0.06789040985313477,0.0672086993727134,0.010092091211451937,0.24408989859512076,0.2439101997442776,0.0007364705850545494,0.02431645793512871,-0.00024540391142075315,0.01232689361586381
