step_index,t,domain,output_row,sample_id,label,source_row,paired_X_row,v2_vector_row,R_F,R_W,R_B,C_W,Q_W,Q_W_zero,R_W_minus_R_F,identity_W_residual,identity_W_allowed_bound,oracle_C_over_Q_W_descriptive,delta_W_fp32_minus_fp64_max_abs,delta_W_fp32_minus_fp64_rms,C_B,Q_B,Q_B_zero,R_B_minus_R_F,identity_B_residual,identity_B_allowed_bound,oracle_C_over_Q_B_descriptive,delta_B_fp32_minus_fp64_max_abs,delta_B_fp32_minus_fp64_rms
77,0.7049808502197266,teacher,27,3,3,1066283,3,51,0.14201887026463406,0.23598509027788675,0.18340314697615148,0.0011715254248549425,0.09162316916354278,False,0.0939662200132527,2.7755575615628914e-17,2.8793244002650532e-12,0.012786344715536179,0.0,0.0,-0.00025860247626915966,0.04190148166405573,False,0.041384276711517426,1.3877787807814457e-17,1.8380296332811145e-12,-0.006171678565987229,0.0,0.0
77,0.7049808502197266,teacher,28,4,4,356051,4,52,0.1979791750911948,0.27135401747642884,0.2581584776706699,0.0001943237872658798,0.07298619481070226,False,0.07337484238523403,1.3877787807814457e-17,2.4674968477046804e-12,0.0026624731946894883,0.0,0.0,-0.0009760409153669438,0.06213138441020894,False,0.0601793025794751,4.163336342344337e-17,2.242627688204179e-12,-0.015709305766033573,0.0,0.0
77,0.7049808502197266,teacher,29,5,5,843767,5,53,0.2049585346261928,0.28747519011108535,0.24565138038361115,-0.0006299889250225461,0.0837766333349376,False,0.08251665548489256,5.551115123125783e-17,2.6755326666987526e-12,-0.007519864429307643,0.0,0.0,-0.000931811411587543,0.04255646858059345,False,0.040692845757418356,-6.938893903907228e-18,1.8511293716118687e-12,-0.02189588193444384,0.0,0.0
77,0.7049808502197266,teacher,30,6,6,756795,6,54,0.15573274239268428,0.23612613201601346,0.1919238781324908,0.0017014863758574444,0.07699041687161433,False,0.08039338962332918,-4.163336342344337e-17,2.607867792466584e-12,0.022099976139819646,0.0,0.0,-0.000197531690456082,0.036586199120718685,False,0.03619113573980651,-1.3877787807814457e-17,1.7317239824143735e-12,-0.0053990765699468415,0.0,0.0
77,0.7049808502197266,teacher,31,7,7,67027,7,55,0.13406781407680549,0.23159995119384283,0.16746422781767198,-0.00032522179255699973,0.09818258070215131,False,0.09753213711703734,2.7755575615628914e-17,2.9636516140430266e-12,-0.003312418457848437,0.0,0.0,-0.0008901549142675998,0.035176723569401686,False,0.03339641374086649,6.938893903907228e-18,1.7035344713880337e-12,-0.02530522527237008,0.0,0.0
84,0.6037735939025879,teacher,32,0,0,985579,0,64,0.11301477263445592,0.21426817323963085,0.14294457528718194,0.0014794186749207197,0.0982945632553336,False,0.10125340060517493,-1.1102230246251565e-16,3.0250680121035e-12,0.015050869813396768,0.0,0.0,-0.0014398725159890553,0.03280954768470416,False,0.029929802652726017,-3.469446951953614e-17,1.656190953694083e-12,-0.04388577769575059,0.0,0.0
84,0.6037735939025879,teacher,33,1,1,801642,1,65,0.13196514962186542,0.23808037695817033,0.16871326057979374,0.0007377749428275036,0.1046396774506499,False,0.10611522733630491,-1.3877787807814457e-17,3.122304546726098e-12,0.007050623251160656,0.0,0.0,-0.0014400168502311551,0.03962814465839061,False,0.03674811095792832,2.0816681711721685e-17,1.7925628931678123e-12,-0.03633823542950692,0.0,0.0
84,0.6037735939025879,teacher,34,2,2,769290,2,66,0.1094920187559662,0.2106680954633009,0.14046091374986616,-0.001464359072902953,0.10410479485314054,False,0.1011760767073347,5.551115123125783e-17,3.0820958970628113e-12,-0.014066201993565309,0.0,0.0,-0.0012865107758651892,0.03354191654563033,False,0.03096889499389996,6.938893903907228e-18,1.6708383309126067e-12,-0.03835531503141818,0.0,0.0
84,0.6037735939025879,teacher,35,3,3,1066283,3,67,0.11462801015295208,0.21734142629941178,0.15060565650361052,0.0008963474938397317,0.10092072115878016,False,0.1027134161464597,6.938893903907228e-17,3.0542683229291932e-12,0.008881699254105547,0.0,0.0,-0.0009463496434341592,0.03787034563752673,False,0.035977646350658435,2.0816681711721685e-17,1.7574069127505349e-12,-0.024989200058855448,2.9802322387695312e-08,5.820766091346741e-11
84,0.6037735939025879,teacher,36,4,4,356051,4,68,0.16190746111504073,0.2531835326367566,0.21278054621243603,0.0008604512706702891,0.08955516898037524,False,0.09127607152171585,2.7755575615628914e-17,2.8255214304343168e-12,0.009608058144123929,0.0,0.0,-0.0011362071652522314,0.0531454994278998,False,0.0508730850973953,-3.469446951953614e-17,2.0629099885579956e-12,-0.02137917937517314,0.0,0.0
84,0.6037735939025879,teacher,37,5,5,843767,5,69,0.15986027011028373,0.2589501633743577,0.19719418585830178,-1.448184453595007e-06,0.09909278963298115,False,0.099089893264074,2.7755575615628914e-17,2.9818557926596235e-12,-1.4614428143145202e-05,0.0,0.0,-0.0010727714295323135,0.03947945860708264,False,0.03733391574801806,4.163336342344337e-17,1.7895891721416533e-12,-0.02717290123476662,0.0,0.0
84,0.6037735939025879,teacher,38,6,6,756795,6,70,0.12343066542080479,0.2131139343864354,0.1557247800368793,0.0018802052275456995,0.08592285851053927,False,0.0896832689656306,-6.938893903907228e-17,2.7936653793126127e-12,0.021882479937688225,0.0,0.0,-0.0006777545240657388,0.03364962366420602,False,0.032294114616074523,-2.0816681711721685e-17,1.6729924732841202e-12,-0.0201415186936157,0.0,0.0
84,0.6037735939025879,teacher,39,7,7,67027,7,71,0.10679760669590581,0.21083984069097636,0.1369493547721334,-0.00032940701177495285,0.10470104801862042,False,0.10404223399507055,4.163336342344337e-17,3.094020960372408e-12,-0.0031461672830282454,0.0,0.0,-0.0011696256951625392,0.03249099946655271,False,0.0301517480762276,-3.469446951953614e-17,1.6498199893310539e-12,-0.035998452321129415,3.725290298461914e-09,7.275957614183426e-12
89,0.4971751570701599,teacher,40,0,0,985579,0,80,0.0911541815888977,0.20396869464909748,0.11764188931340207,0.001210959819201659,0.11039259342179653,False,0.11281451306019978,-5.551115123125783e-17,3.256290261203996e-12,0.010969574875143393,0.0,0.0,-0.0013912193683536765,0.029270146461211746,False,0.026487707724504372,-2.0816681711721685e-17,1.5854029292242346e-12,-0.04753031797081352,3.725290298461914e-09,7.275957614183426e-12
89,0.4971751570701599,teacher,41,1,1,801642,1,81,0.10608394470670901,0.22852778308240568,0.13683989619285197,0.00036582973197492926,0.12171217891174681,False,0.12244383837569667,0.0,3.4488767675139334e-12,0.003005695364637186,0.0,0.0,-0.00171445180867972,0.034184855103502415,False,0.030755951486142963,-1.3877787807814457e-17,1.683697102070048e-12,-0.05015237898446045,0.0,0.0
89,0.4971751570701599,teacher,42,2,2,769290,2,82,0.08862173496640802,0.20790488695236034,0.11621063173213979,-0.0011748369357834952,0.12163282585751925,False,0.11928315198595232,6.938893903907228e-17,3.4326565171503856e-12,-0.009658880548904618,0.0,0.0,-0.0009510062067044677,0.029490909179140726,False,0.02758889676573177,-2.0816681711721685e-17,1.5898181835828143e-12,-0.03224743601248909,0.0,0.0
89,0.4971751570701599,teacher,43,3,3,1066283,3,83,0.09308549261000977,0.21241836347276005,0.1231468910836258,0.0005074351997224921,0.11831800046330528,False,0.11933287086275028,2.7755575615628914e-17,3.3866574172550055e-12,0.004288740493716053,0.0,0.0,-0.0012463676763677695,0.03255413382635155,False,0.030061398473616024,1.3877787807814457e-17,1.651082676527031e-12,-0.0382860033388102,0.0,0.0
89,0.4971751570701599,teacher,44,4,4,356051,4,84,0.13109719095530536,0.2504719130546442,0.17261781858677563,0.0010148130068362848,0.11734509608566628,False,0.11937472209933886,1.3877787807814457e-17,3.387494441986777e-12,0.008648107510989924,0.0,0.0,-0.0012307753885631503,0.04398217840859656,False,0.04152062763147027,6.938893903907228e-18,1.8796435681719313e-12,-0.02798350225241659,1.4901161193847656e-08,2.9103830456733704e-11
89,0.4971751570701599,teacher,45,5,5,843767,5,85,0.12486313543461978,0.24833320526945266,0.15711204004256915,-1.2011489927434699e-05,0.1234940928146877,False,0.12347006983483287,2.7755575615628914e-17,3.469881856293754e-12,-9.726368001632964e-05,0.0,0.0,-0.0011893606117040767,0.03462762583135751,False,0.032248904607949366,6.938893903907228e-18,1.6925525166271503e-12,-0.034347160197943316,0.0,0.0
89,0.4971751570701599,teacher,46,6,6,756795,6,86,0.09863711827976554,0.20407666297296156,0.12649531240290998,0.001892643690754282,0.10165425731168748,False,0.10543954469319602,-1.3877787807814457e-17,3.1087908938639203e-12,0.018618440002479652,0.0,0.0,-0.000794585577454116,0.029447365278052688,False,0.027858194123144442,-1.3877787807814457e-17,1.5889473055610535e-12,-0.026983248584426862,0.0,0.0
89,0.4971751570701599,teacher,47,7,7,67027,7,87,0.08552161255846512,0.20317492749686566,0.11197099033851339,-0.0001542557034787638,0.11796182634535801,False,0.11765331493840055,5.551115123125783e-17,3.3592365269071608e-12,-0.0013076747644373346,0.0,0.0,-0.0012277812042636223,0.028904940188575503,False,0.026449377780048272,1.3877787807814457e-17,1.5780988037715102e-12,-0.04247651772512213,0.0,0.0
92,0.41025641560554504,teacher,48,0,0,985579,0,96,0.07544733787508594,0.20490946143958888,0.09812639386568707,0.0009129222468416574,0.1276362790708197,False,0.12946212356450293,-8.326672684688674e-17,3.5892424712900598e-12,0.007152529464879789,0.0,0.0,-0.0013887859908088733,0.025456627972218898,False,0.022679055990601132,-2.0816681711721685e-17,1.5091325594443778e-12,-0.05455498632122333,0.0,0.0
92,0.41025641560554504,teacher,49,1,1,801642,1,97,0.08699012782438426,0.23159987231337179,0.11224449989383578,0.0002737785111100897,0.14406218746676733,False,0.14460974448898753,2.7755575615628914e-17,3.89219488977975e-12,0.0019004189504844616,0.0,0.0,-0.0017597572238173638,0.028773886517086227,False,0.025254372069451525,2.7755575615628914e-17,1.5754777303417248e-12,-0.06115813457359686,0.0,0.0
92,0.41025641560554504,teacher,50,2,2,769290,2,98,0.0732993822550275,0.21606197714068728,0.09682014017634814,-0.0007528991010761254,0.144268393087812,False,0.1427625948856598,2.7755575615628914e-17,3.88536786175624e-12,-0.005218739080415607,0.0,0.0,-0.0009538036269122275,0.025428365175145087,False,0.023520757921320648,1.3877787807814457e-17,1.5085673035029018e-12,-0.03750943563782548,0.0,0.0
92,0.41025641560554504,teacher,51,3,3,1066283,3,99,0.07700428901563107,0.2184474179026582,0.10211500607235517,0.00038188221632674477,0.14067936445437357,False,0.14144312888702715,8.326672684688674e-17,3.828862577740542e-12,0.0027145574463453047,0.0,0.0,-0.0011772278834546387,0.027465172823633408,False,0.025110717056724102,-2.7755575615628914e-17,1.549303456472668e-12,-0.04286256966282951,0.0,0.0
92,0.41025641560554504,teacher,52,4,4,356051,4,100,0.10665432600907955,0.25931341087904736,0.13992058867725884,0.0010952016064708766,0.1504686816570261,False,0.15265908486996782,-2.7755575615628914e-17,4.053181697399356e-12,0.007278601729011271,0.0,0.0,-0.0014230176792112874,0.03611229802660188,False,0.033266262668179294,-1.3877787807814457e-17,1.7222459605320375e-12,-0.039405348232422956,0.0,0.0
92,0.41025641560554504,teacher,53,5,5,843767,5,101,0.09965770506898988,0.25082702497572146,0.12638169141101946,3.542892539598955e-05,0.15109846205593958,False,0.15116931990673158,2.7755575615628914e-17,4.02338639813463e-12,0.00023447575120171026,0.0,0.0,-0.0013767605022284302,0.029477507346486447,False,0.026723986342029576,-1.0408340855860843e-17,1.5895501469297288e-12,-0.046705458709436376,0.0,0.0
92,0.41025641560554504,teacher,54,6,6,756795,6,102,0.08077158090561125,0.20644370558198233,0.10428751444022,0.0018454425704702779,0.12198123953543058,False,0.12567212467637107,-6.938893903907228e-17,3.5134424935274226e-12,0.015128904883232082,0.0,0.0,-0.0007817405754828605,0.025079414685574446,False,0.02351593353460875,2.42861286636753e-17,1.5015882937114891e-12,-0.031170606861591305,0.0,0.0
92,0.41025641560554504,teacher,55,7,7,67027,7,103,0.0704245166621701,0.206538794425511,0.09333692874798653,2.4388168686466892e-05,0.13606550142596796,False,0.1361142777633409,0.0,3.722285555266818e-12,0.00017923844347669771,0.0,0.0,-0.0012223610836966476,0.025357134253209714,False,0.02291241208581643,1.3877787807814457e-17,1.5071426850641943e-12,-0.04820580557291961,0.0,0.0
95,0.29629629850387573,teacher,56,0,0,985579,0,112,0.05431472677977768,0.2232957564434241,0.07041797264834897,0.0006169961270742971,0.16774703740949784,False,0.16898102966364642,-2.7755575615628914e-17,4.379620593272928e-12,0.003678134270521327,0.0,0.0,-0.0014045482790555133,0.01891234242668232,False,0.016103245868571286,-6.938893903907228e-18,1.3782468485336462e-12,-0.07426622505914011,0.0,0.0
95,0.29629629850387573,teacher,57,1,1,801642,1,113,0.060995851839411114,0.2546643165784756,0.07819010700952608,0.0008241137148827585,0.19202023730929896,False,0.1936684647390645,0.0,4.873369294781289e-12,0.00429180656388476,0.0,0.0,-0.0017133229459712629,0.020620901062057485,False,0.01719425517011497,1.0408340855860843e-17,1.4124180212411498e-12,-0.08308671579457708,0.0,0.0
95,0.29629629850387573,teacher,58,2,2,769290,2,114,0.052761962626624935,0.2441102756921839,0.06975500980253761,0.00010238457998329106,0.19114354390559235,False,0.19134831306555897,2.7755575615628914e-17,4.826966261311178e-12,0.0005356423653725904,0.0,0.0,-0.0011107612238830979,0.019214569623678894,False,0.016993047175912677,-2.0816681711721685e-17,1.3842913924735777e-12,-0.057808280156026064,0.0,0.0
95,0.29629629850387573,teacher,59,3,3,1066283,3,115,0.05488185550769908,0.2441126466014247,0.07219561525462655,8.756530097644294e-05,0.18905566049177272,False,0.18923079109372562,2.7755575615628914e-17,4.784615821874512e-12,0.0004631720666213725,0.0,0.0,-0.0013038051599509742,0.019921370066829414,False,0.01731375974692747,3.469446951953614e-18,1.3984274013365884e-12,-0.06544756488018404,0.0,0.0
95,0.29629629850387573,teacher,60,4,4,356051,4,116,0.0725503348449002,0.2898230051480998,0.09440296581391172,0.0016153185662658573,0.21404203317066778,False,0.21727267030319958,8.326672684688674e-17,5.34545340606399e-12,0.007546735294641276,0.0,0.0,-0.0019315403535190906,0.02571571167604972,False,0.02185263096901152,-1.3877787807814457e-17,1.5143142335209941e-12,-0.07511129296561632,0.0,0.0
95,0.29629629850387573,teacher,61,5,5,843767,5,117,0.06713038790869584,0.2739839619672882,0.08553099750533236,0.00010637994104341353,0.20664081417650548,False,0.20685357405859234,2.7755575615628914e-17,5.137071481171846e-12,0.0005148060486857521,0.0,0.0,-0.0015727737729208779,0.02154615714247828,False,0.018400609596636516,-6.938893903907228e-18,1.4309231428495656e-12,-0.07299555844323405,0.0,0.0
95,0.29629629850387573,teacher,62,6,6,756795,6,118,0.056991614217663314,0.2265038583032243,0.07343311587466579,0.0016052551590723663,0.1663017337674163,False,0.16951224408556098,-5.551115123125783e-17,4.39024488171122e-12,0.009652666407660061,0.0,0.0,-0.0009289374855117535,0.018299376628025988,False,0.016441501657002477,-3.469446951953614e-18,1.3659875325605198e-12,-0.050763340434726106,0.0,0.0
95,0.29629629850387573,teacher,63,7,7,67027,7,119,0.050702182836194175,0.22730739059555977,0.06742514059610423,0.0008724555980285167,0.17486029656330854,False,0.17660520775936558,0.0,4.532104155187312e-12,0.004989443659742635,0.0,0.0,-0.001275901962177077,0.019274761684264202,False,0.016722957759910055,6.938893903907228e-18,1.3854952336852841e-12,-0.06619547276782756,0.0,0.0
97,0.1983470916748047,teacher,64,0,0,985579,0,128,0.033761934296054605,0.26583704953904125,0.044699477713471145,0.0010446341060654186,0.2299858470308559,False,0.23207511524298663,-1.1102230246251565e-16,5.641502304859733e-12,0.004542166918320265,0.0,0.0,-0.001468896398120441,0.013875336213657434,False,0.01093754341741654,-1.214306433183765e-17,1.2775067242731486e-12,-0.10586384181989136,0.0,0.0
97,0.1983470916748047,teacher,65,1,1,801642,1,129,0.03647600589194438,0.30169542151366224,0.048795110973384855,0.0012165656369436534,0.26278628434783063,False,0.26521941562171786,-5.551115123125783e-17,6.304388312434358e-12,0.004629486808882978,0.0,0.0,-0.0017239971111124297,0.015767099303665332,False,0.012319105081440476,3.469446951953614e-18,1.3153419860733068e-12,-0.10934142532556113,0.0,0.0
97,0.1983470916748047,teacher,66,2,2,769290,2,130,0.033032252781633374,0.2913445532904946,0.04513515065634302,0.0015755317463875956,0.25516123701608595,False,0.2583123005088612,1.1102230246251565e-16,6.166246010177223e-12,0.00617465162346846,0.0,0.0,-0.0014781257360256365,0.015059149346760926,False,0.012102897874709646,-6.938893903907228e-18,1.3011829869352184e-12,-0.09815466345338866,0.0,0.0
