x,target,error,strong,weak
1.0799999999999992,0.15395335707181237,0.22265349875176133,0.16769338540780218,0.19517344207978174
1.0979999999999999,0.16060639392880113,0.2183315427475962,0.17215142369256017,0.19524148322007817
1.1159999999999997,0.16736759642163818,0.21402412574153223,0.176698902285617,0.1953615140135746
1.1339999999999995,0.17422673572791889,0.2097337241217326,0.18132813340668164,0.1955309287642071
1.1519999999999992,0.18117283754134417,0.2054627486600771,0.18603081976509075,0.1957467842125839
1.17,0.18819419942442023,0.2012135427351974,0.19079806808657568,0.19600580541088652
1.1879999999999997,0.19527841284179484,0.19698838069945057,0.195620406413326,0.1963043935563883
1.2059999999999995,0.20241238991577692,0.1927894663900385,0.20048780521062926,0.19663863580033386
1.2239999999999993,0.2095823949112453,0.18861893178415967,0.2053897022858282,0.19700431703499394
1.242,0.21677408042143653,0.18447883579775237,0.21031503149669972,0.19739693364722605
1.2599999999999998,0.223972528189262,0.18037116322708038,0.21525225519682567,0.197811709211953
1.2779999999999996,0.23116229446119443,0.17629782383210374,0.22018940033537632,0.19824361208374003
1.2959999999999994,0.23832745973269678,0.17226065156028778,0.22511409809821498,0.19868737482925136
1.3139999999999992,0.2454516827060332,0.16826140390921318,0.23001362694666921,0.1991375154279412
1.3319999999999999,0.2525182582434398,0.16430176142607786,0.23487495887996745,0.19958836015302264
1.3499999999999996,0.25951017906144436,0.16038332734191968,0.23968480871753944,0.20003406802972956
1.3679999999999994,0.26641020087599154,0.15650762733813145,0.24442968616841954,0.2004686567532755
1.3859999999999992,0.27320091067332203,0.15267610944260862,0.24909595042717936,0.200886029934894
1.404,0.27986479774868106,0.1488901440526344,0.25366986700947175,0.20128000553105307
1.4219999999999997,0.2863843271242369,0.14515102408139838,0.2581376665156692,0.20164434529853378
1.4399999999999995,0.2927420149294581,0.1414599652248389,0.2624856049885343,0.2019727851066866
1.4579999999999993,0.2989205053019402,0.13781810634531655,0.26670002551061545,0.202259065927966
1.476,0.30490264834464625,0.13422650996844704,0.2707674206694064,0.20249696531892672
1.4939999999999998,0.31067157865698314,0.13068616288926457,0.2746744955034395,0.202680329196352
1.5119999999999996,0.3162107939423659,0.12719797688373657,0.27840823053064007,0.2028031037071883
1.5299999999999994,0.32150423318412763,0.12376278952152325,0.28195594445160677,0.202859366986565
1.5479999999999992,0.3265363538750273,0.12038136507575062,0.285305356115172,0.2028433605954613
1.5659999999999998,0.3312922077833061,0.1170543955254653,0.2884446453317379,0.20274952042860162
1.5839999999999996,0.3357575147403737,0.11378250164634683,0.29136251212156833,0.2025725068839576
1.6019999999999994,0.33991873394180877,0.11056623418517413,0.29404823399048186,0.202307234087828
1.6199999999999992,0.3437631322644442,0.10740607511348398,0.2964917208342522,0.20194889797386809
1.638,0.34727884911784557,0.10430243895580384,0.29868356708543725,0.20149300302062054
1.6559999999999997,0.35045495736838067,0.10125567418780883,0.30061510073226627,0.20093538746003756
1.6739999999999995,0.35328151989819645,0.09826606469972379,0.3022784288585019,0.20027224677911284
1.6919999999999993,0.3557496413895623,0.09533383132028622,0.30366647937570707,0.19950015534799664
1.71,0.35785151495700823,0.09245913339658068,0.3047730386449227,0.1986160860207517
1.7279999999999998,0.35958046328517745,0.08964207042507241,0.3055927847131565,0.19761742756911443
1.7459999999999996,0.36093097396903934,0.08688268372918849,0.3061213159210692,0.19650199982512884
1.7639999999999993,0.36189872879469936,0.08418095817883495,0.3063551746715265,0.19526806642518071
1.7819999999999991,0.36248062674313614,0.08153682394728026,0.306291866183965,0.1939143450656226
1.7999999999999998,0.3626748005453583,0.07895015830089419,0.3059298720964655,0.19244001519867984
1.8179999999999996,0.3624806266652882,0.0764207874172974,0.30526865881569004,0.19084472311649373
1.8359999999999994,0.36189872863567335,0.07394848822755049,0.30430868055404875,0.18912858439079963
1.8539999999999992,0.3609309737220471,0.07153299027809946,0.3030513770332576,0.1872921836556785
1.8719999999999999,0.3595804629397138,0.0691739776082825,0.30149916587342757,0.18533657174085502
1.8899999999999997,0.3578515144984511,0.06687109063930718,0.29965542972662235,0.18326326018296477
1.9079999999999995,0.3557496407986194,0.06462392807071096,0.29752449825303773,0.18107421316187436
1.9259999999999993,0.35328151915017914,0.06243204878043598,0.29511162507623057,0.17877183692833326
1.944,0.3504549564322824,0.0602949737247657,0.2924229598907791,0.1763589668077724
1.9619999999999997,0.34727884795519476,0.05821218783449937,0.2894655159310557,0.17383885188277753
1.9799999999999995,0.3437631308278931,0.0561831419038681,0.28624713304308813,0.1712151374734781
1.9979999999999993,0.3399187321734141,0.05420725446883564,0.28277643663249846,0.16849184555066704
2.015999999999999,0.33575751256951575,0.0522839136715622,0.2790627927899251,0.16567335323074364
2.034,0.33129220512417945,0.05041247910795416,0.2751162599209344,0.16276436951444428
2.0519999999999996,0.32653635062362746,0.04859228365536804,0.2709475372299756,0.1597699104426718
2.0699999999999994,0.32150422921463934,0.04682263527768321,0.26656791042724814,0.15669527285246568
2.087999999999999,0.3162107891028481,0.045102818805110106,0.2619891950433005,0.1535460069242053
2.106,0.31067157276422014,0.043432097686248686,0.25722367774862587,0.15032788771743727
2.1239999999999997,0.30490264117801597,0.04180971571006647,0.25228405608442606,0.14704688589724627
2.1419999999999995,0.298920496596122,0.04023489869561447,0.2471833770160205,0.1437091378558175
2.1599999999999993,0.2927420043657737,0.038706856147455684,0.24193497472211012,0.1403209154347829
2.178,0.2863843143203829,0.03722478287492838,0.23655240803129202,0.1368885954531102
2.1959999999999997,0.2798647822465712,0.03578786057352023,0.23104939791196102,0.13341862924274062
2.2139999999999995,0.27320089192470626,0.0343952593667763,0.22543976541312027,0.1299175123899483
2.2319999999999993,0.26641017822547025,0.03304613930731488,0.2197373704418392,0.12639175487457704
2.249999999999999,0.25951015172643277,0.03173965183566747,0.21395605174827972,0.1228478517919736
2.268,0.2525182252905612,0.03047494119580543,0.20810956847161008,0.11929225483370776
2.2859999999999996,0.24545164302334282,0.029251145806354968,0.20221154357994525,0.11573134469315012
2.3039999999999994,0.23832741199703653,0.02806739958664013,0.19627540951495726,0.11217140455079869
2.321999999999999,0.2311622370998795,0.02692283323682901,0.1903143563272694,0.1086185947820492
2.34,0.2239724593351664,0.02581657547158769,0.18434128256245066,0.10507892901701918
2.3579999999999997,0.2167739978604105,0.024747754206775267,0.17836874912968348,0.10155825166822936
2.3759999999999994,0.20958229602062892,0.023715497698834888,0.17240893635627014,0.09806221702755251
2.3939999999999992,0.20241227159259612,0.022718935636656876,0.1664736044014083,0.09459627001903258
2.411999999999999,0.19527827141901558,0.02175720018580302,0.16057405717237305,0.09116562867908803
2.4299999999999997,0.1881940305733955,0.020829426985092204,0.15472110985573487,0.08777526842041353
2.4479999999999995,0.18117263615832624,0.019934756095653667,0.14892506014579174,0.08442990812072271
2.4659999999999993,0.17422649580219585,0.0190723329026538,0.14319566322228744,0.08113399806247062
2.483999999999999,0.16736731088252443,0.01824130897000059,0.1375421105000197,0.07789170973501014
2.502,0.16060605446831094,0.01744084284841938,0.13197301214433263,0.074706927496376
2.5199999999999996,0.15395295393942182,0.016670100837381078,0.12649638331901367,0.07158324207819737
2.5379999999999994,0.1474174782083392,0.01592825770144468,0.1211196341069603,0.0685239459042025
2.555999999999999,0.14100832943880134,0.015214497341653472,0.11584956301937177,0.06553203018051262
2.574,0.13473343912719662,0.014528013422694566,0.11069235398629622,0.06261018370449539
2.5919999999999996,0.12859996838622242,0.013868009956599191,0.10565357670029778,0.05976079332844848
2.6099999999999994,0.12261431224642076,0.013233701843821387,0.1007381901659009,0.05698594600486114
2.6279999999999992,0.11678210776990211,0.012624315372591174,0.09595054929043993,0.05428743233151555
2.645999999999999,0.1111082457519118,0.012039088677488681,0.09129441433702719,0.051666751507257934
2.6639999999999997,0.10559688576998312,0.011477272158233767,0.08677296304763325,0.04912511760293351
2.6819999999999995,0.1002514743272452,0.010938128859727891,0.08238880523374174,0.04666346704673482
2.6999999999999993,0.09507476582602054,0.010420934814422614,0.07814399962370096,0.04428246721906179
2.717999999999999,0.09006884610013426,0.0099249793481233,0.07404007274973207,0.04198252604892769
2.7359999999999998,0.08523515822927476,0.009449565350364727,0.07007803965349275,0.03976380250192874
2.7539999999999996,0.08057453035624292,0.008994009510521006,0.06625842618709854,0.037626217848809776
2.7719999999999994,0.07608720522786533,0.008557642520831956,0.06258129268645865,0.03556946760364531
2.789999999999999,0.07177287118263155,0.008139809247546042,0.059046258795614454,0.033593034021580245
2.808,0.06763069431256202,0.007739868871391698,0.05565252922432796,0.03169619904785983
2.8259999999999996,0.06365935153330277,0.007357194998598918,0.052398920226362,0.029878057612480458
2.8439999999999994,0.059857064304768524,0.006991175743698033,0.04928388659255443,0.02813753116812623
2.861999999999999,0.05622163275466479,0.006641213785325633,0.04630554896079696,0.026473381373061294
2.879999999999999,0.05275046996869444,0.006306726396265946,0.04346172125420874,0.024884223825237344
2.8979999999999997,0.049440636224028264,0.005987145448952408,0.04074993806901309,0.02336854175898275
2.9159999999999995,0.04628887295647846,0.005681917397647382,0.03816748184471225,0.021924699621179815
2.9339999999999993,0.04329163626656963,0.005390503238507887,0.03571140966095728,0.020550956449732583
2.951999999999999,0.04044512978516836,0.005112378448733678,0.033378579517881424,0.01924547898330755
2.9699999999999998,0.03774533673530547,0.004847032905978953,0.031165675969440167,0.01800635443770956
2.9879999999999995,0.035188051043141565,0.0045939707891923766,0.029069234992351728,0.01683160289077205
3.0059999999999993,0.03276890736749734,0.004352710462031078,0.027085667986404088,0.015719189224217583
3.023999999999999,0.03048340993384653,0.004122784339973713,0.02521128481507197,0.014667034577522841
3.042,0.028326960074981325,0.0039037387422348655,0.023442315808432035,0.013673027275333451
3.0599999999999996,0.02629488239658217,0.0036951337295590384,0.021774932663177544,0.012735033196368291
3.0779999999999994,0.02438244950151745,0.003496542928946764,0.020205268187003314,0.01185090555797504
3.095999999999999,0.022584905221752806,0.0033075533463386097,0.018729434846669966,0.011018494096504287
3.113999999999999,0.020897486321160442,0.0031277651682546236,0.017343542090579277,0.01023565362941695
3.1319999999999997,0.01931544264619953,0.002956791553357688,0.01604371242763116,0.009500251990494424
3.1499999999999995,0.01783405571431588,0.0027942584148794524,0.014826096254428593,0.008810177334654022
3.1679999999999993,0.01644865574191841,0.002639804194816459,0.013686885432498023,0.00816334481365724
3.185999999999999,0.015154637124891956,0.002493079630773209,0.012622325626068208,0.007557702628420708
3.2039999999999997,0.01394747239475574,0.002353747516296631,0.011628727419063917,0.006991237467680274
3.2219999999999995,0.012822724682763884,0.0022214824555145357,0.010702476237314015,0.006461979346414275
3.2399999999999993,0.011776058732448299,0.0020959706128579492,0.009840041108530229,0.005968005860694089
3.257999999999999,0.010803250508335464,0.0019769094586147696,0.009037982298391325,0.005507445878503048
3.276,0.009900195454826647,0.0018640075110293508,0.008292957866067189,0.00507848268854827
3.2939999999999996,0.009062915464547218,0.0017569840756300578,0.007601729186763786,0.004679356631196922
3.3119999999999994,0.008287564619862034,0.001655568982434209,0.0069611654923764695,0.004308367237405339
3.329999999999999,0.007570433774765031,0.0015595023216476956,0.006368247484141564,0.00396387490289463
3.347999999999999,0.006907954047014115,0.0014685341784443212,0.005820070073300156,0.0036443021258722387
3.3659999999999997,0.006296699292251353,0.0013824243673784013,0.005313844307276763,0.003348134337327582
3.3839999999999995,0.005733387632969046,0.0013009421669529318,0.004846898539765823,0.0030739203533593773
3.4019999999999992,0.005214882115609601,0.0012238660548347957,0.00441667890345464,0.002820272479144718
3.419999999999999,0.004738190568879431,0.0011509834441784876,0.004020749143939243,0.002585866294058865
3.4379999999999997,0.004300464735568801,0.0010820904214901353,0.003656789872753068,0.0023694401471216014
3.4559999999999995,0.0038989987488624823,0.0010169914864347654,0.003322597296376939,0.0021697943914058522
3.4739999999999993,0.0035312270223572034,0.0009554992939615095,0.0030160814766780645,0.0019857903853197872
3.491999999999999,0.0031947216208302533,0.0008974343990940587,0.0027352641764830142,0.0018163492877885366
3.51,0.002887189176285226,0.0008426250047069028,0.002478276341969562,0.0016604506733382321
3.5279999999999987,0.0026064674109921035,0.0007909067125820417,0.0022433552713100914,0.0015171309919460665
3.5459999999999994,0.0023505213261914553,0.0007421222780157363,0.0020288415165563116,0.001385481897286024
3.564,0.0021174391118989784,0.0006961213682207687,0.0018331755631633365,0.0012646484656920528
3.581999999999999,0.0019054278298708694,0.0006527603247461384,0.0016548943288459232,0.0011538273267960308
3.5999999999999996,0.0017128089183216543,0.0006119019301137731,0.001492627520680078,0.0010522647253969255
3.6179999999999986,0.001538013563461318,0.0005734151788502486,0.0013450938865391042,0.0009592545326946764
3.6359999999999992,0.001379577979376846,0.0005371750530706432,0.0012110973941156056,0.0008741362235931245
3.654,0.0012361386342599505,0.0005030623027520741,0.0010895233679583752,0.0007962928353552246
3.671999999999999,0.001106427457505331,0.0004709632308153316,0.0009793346121673313,0.0007251489214913314
3.6899999999999995,0.0009892670588023632,0.00044076948311513333,0.0008795675436649173,0.0006601685133900253
3.708,0.0008835659870387969,0.0004123778434223793,0.0007893283583155135,0.0006008531008689464
3.725999999999999,0.0007883140536485408,0.0003856900334654399,0.0007077892496119207,0.0005467396415386803
3.7439999999999998,0.0007025777419842777,0.00036061251808220806,0.0006341846972038639,0.000497398607643036
3.7619999999999987,0.0006254957213922335,0.0003370563155201147,0.0005678078402178097,0.00045243207786896226
3.7799999999999994,0.0005562744819216142,0.00031493681290752236,0.0005080069481187959,0.0004114718805131591
3.798,0.0004941841030240606,0.00029417358690719066,0.0004541819998006866,0.0003741777933539386
3.815999999999999,0.00043855416719259204,0.00027469022955031665,0.00040578137966413696,0.0003402358046072268
3.8339999999999996,0.0003887698272596361,0.000256414179238486,0.0003622986976554061,0.00030935643844694606
3.8519999999999985,0.000344268034019781,0.00023927655689035657,0.0003232697385938961,0.00028127314774212633
3.869999999999999,0.00030453392896416694,0.00022321200720010285,0.00028826954461135413,0.0002557407759057285
3.888,0.0002690974052077815,0.0002081585449657292,0.00025690963315937106,0.00023253408906255012
3.905999999999999,0.00023752983815351718,0.00019405740643695687,0.00022883535181020514,0.000211446379123581
3.9239999999999995,0.00020944098606321359,0.00018085290562481793,0.00020372336997553445,0.0001922881378001762
3.942,0.00018447605948918104,0.000168492295508116,0.00018127930669296804,0.00017488580110054203
3.959999999999999,0.00016231295745281843,0.00015692563406553283,0.00016123549277536134,0.00015908056342044707
3.9779999999999998,0.0001426596673323023,0.0001461056550564724,0.00014334886487713634,0.00014472725996680436
3.9959999999999987,0.00012525182463026901,0.00013598764346857517,0.00012739898839793026,0.0001316933159332527
4.013999999999999,0.00010985042812630592,0.0001265293155452097,0.00011318620561008669,0.00011985776057764819
4.032,9.623970536920803e-05,0.00011769070330224525,0.00010052990495581547,0.00010911030412903035
4.049999999999999,8.422512302092271e-05,0.00010943404343980095,8.926690710469836e-05,9.935047527224965e-05
4.068,7.363153621928276e-05,0.00010172367055162627,7.924996308575146e-05,9.048681681868886e-05
4.0859999999999985,6.43014708708829e-05,9.452591453215533e-05,7.03463596031374e-05,8.243613706764636e-05
4.103999999999999,5.609353261013534e-05,8.780900207906455e-05,6.243662650392118e-05,7.512281429149287e-05
4.122,4.888093605737724e-05,8.154296218743102e-05,5.5413341283388004e-05,6.84781517354095e-05
4.139999999999999,4.2550147969550605e-05,7.569953553016148e-05,4.918002548167278e-05,6.243978050591713e-05
4.1579999999999995,3.6999637893975254e-05,7.025208761835705e-05,4.3650127838851617e-05,5.695110772860433e-05
4.176,3.2138730001611904e-05,6.517552563458645e-05,3.8746089128206814e-05,5.196080738139663e-05
4.193999999999999,2.7886549884172654e-05,6.0446218831654325e-05,3.439848367366899e-05,4.7422351252661655e-05
4.212,2.4171060243105453e-05,5.6041922389388144e-05,3.0545232672361995e-05,4.3293577530875066e-05
4.229999999999999,2.09281795718902e-05,5.194170462216014e-05,2.7130884581944192e-05,3.953629460205217e-05
4.247999999999999,1.8100978130788163e-05,4.812587743029715e-05,2.4105957990689964e-05,3.611591771049356e-05
4.266,1.5638945730262574e-05,4.457592988923765e-05,2.1426342562057592e-05,3.300113622564762e-05
4.283999999999999,1.3497326071135672e-05,4.1274464871171205e-05,1.9052753831142778e-05,3.0163609351156992e-05
4.302,1.1636512632194713e-05,3.8205138595004455e-05,1.6950237824756662e-05,2.757768820988056e-05
4.3199999999999985,1.0021501345726674e-05,3.535260300177335e-05,1.508772167693601e-05,2.5220162339354676e-05
4.337999999999999,8.621395555162033e-06,3.270245085404495e-05,1.3437606614938616e-05,2.307002873449178e-05
4.356,7.408959003851587e-06,3.0241163459456664e-05,1.1975399894972603e-05,2.1108281677214633e-05
4.373999999999999,6.360212857518595e-06,2.795606092023631e-05,1.0679382470062139e-05,1.9317721695149227e-05
4.3919999999999995,5.454073013067621e-06,2.5835254812390093e-05,9.530309372932115e-06,1.7682782092661105e-05
4.41,4.6720241914064594e-06,2.38676032001796e-05,8.511139993161088e-06,1.6189371596670342e-05
4.427999999999999,3.99782755029087e-06,2.2042667893524896e-05,7.606795618937675e-06,1.4824731756231285e-05
4.446,3.417258783740709e-06,2.0350673858081443e-05,6.803941798608856e-06,1.357730782834515e-05
4.463999999999999,2.9178738963489312e-06,1.878247068990211e-05,6.0907932550595676e-06,1.2436631972480838e-05
4.481999999999999,2.4888000530841124e-06,1.7329496068813058e-05,5.456939256229902e-06,1.139321766252148e-05
4.5,2.1205491074538176e-06,1.5983741106905478e-05,4.89318750734415e-06,1.0438464307124812e-05
