direction,state,alpha,m,profile,q,h,predicted_norm,raw_error,corrected_error
1,7,0.5,2,four_unequal,0.30000000000000004,0.01,0.10420336033728902,1.0271947823870392e-05,1.4851941513501573e-07
1,7,0.5,2,four_unequal,0.30000000000000004,0.005,0.10420336033728902,2.5864789670738657e-06,1.8622840020171212e-08
1,7,1.0,1,one_step,1.0,0.08,0.34258556979052646,0.002100848905385254,0.00013478113446834043
1,7,1.0,1,one_step,1.0,0.04,0.34258556979052646,0.0005361068546690593,1.709990298650384e-05
1,7,1.0,1,one_step,1.0,0.02,0.34258556979052646,0.00013549540140493814,2.15342477178387e-06
1,7,1.0,1,one_step,1.0,0.01,0.34258556979052646,3.4064026116197934e-05,2.7017846569690985e-07
1,7,1.0,1,one_step,1.0,0.005,0.34258556979052646,8.540187258304658e-06,3.3834949371124057e-08
1,7,1.0,1,four_equal,0.25,0.08,0.08564639244763161,0.000488956219633121,7.681686198154528e-05
1,7,1.0,1,four_equal,0.25,0.04,0.08564639244763161,0.00012911678293480634,9.86210523562592e-06
1,7,1.0,1,four_equal,0.25,0.02,0.08564639244763161,3.323731819734432e-05,1.2494939321035003e-06
1,7,1.0,1,four_equal,0.25,0.01,0.08564639244763161,8.435040448554792e-06,1.572464729593868e-07
1,7,1.0,1,four_equal,0.25,0.005,0.08564639244763161,2.124839339318083e-06,1.9722466014452724e-08
1,7,1.0,1,four_unequal,0.30000000000000004,0.08,0.10277567093715795,0.0005931596470557926,8.547109506259554e-05
1,7,1.0,1,four_unequal,0.30000000000000004,0.04,0.10277567093715795,0.0001558223054781011,1.0944712618156105e-05
1,7,1.0,1,four_unequal,0.30000000000000004,0.02,0.10277567093715795,3.999993065837686e-05,1.3848160658195855e-06
1,7,1.0,1,four_unequal,0.30000000000000004,0.01,0.10277567093715795,1.0136742490726331e-05,1.741597489735944e-07
1,7,1.0,1,four_unequal,0.30000000000000004,0.005,0.10277567093715795,2.551662590609674e-06,2.183644603602073e-08
1,7,1.0,2,one_step,1.0,0.08,0.4187236919226753,0.0024823947247330966,0.00021190741141597784
1,7,1.0,2,one_step,1.0,0.04,0.4187236919226753,0.0006444434696326187,2.712510390219442e-05
1,7,1.0,2,one_step,1.0,0.02,0.4187236919226753,0.0001642483380850359,3.4309311599187784e-06
1,7,1.0,2,one_step,1.0,0.01,0.4187236919226753,4.1463999137876424e-05,4.31398233182655e-07
1,7,1.0,2,one_step,1.0,0.005,0.4187236919226753,1.0416844701974439e-05,5.408340554275031e-08
1,7,1.0,2,four_equal,0.25,0.08,0.173672267228815,0.0009523725821290927,0.00016001687222777866
1,7,1.0,2,four_equal,0.25,0.04,0.173672267228815,0.0002573666065694988,2.065052938663427e-05
1,7,1.0,2,four_equal,0.25,0.02,0.173672267228815,6.686597118160126e-05,2.6225155101426853e-06
1,7,1.0,2,four_equal,0.25,0.01,0.173672267228815,1.7039381849210397e-05,3.304090824389866e-07
1,7,1.0,2,four_equal,0.25,0.005,0.173672267228815,4.3006705544515286e-06,4.146389271289477e-08
1,7,1.0,2,four_unequal,0.30000000000000004,0.08,0.18902940894806913,0.0010420247594214432,0.00016785034720810695
1,7,1.0,2,four_unequal,0.30000000000000004,0.04,0.18902940894806913,0.0002808395162159585,2.1631696714738128e-05
1,7,1.0,2,four_unequal,0.30000000000000004,0.02,0.18902940894806913,7.287051684693066e-05,2.7452506386874986e-06
1,7,1.0,2,four_unequal,0.30000000000000004,0.01,0.18902940894806913,1.855775111642308e-05,3.4575536324684743e-07
1,7,1.0,2,four_unequal,0.30000000000000004,0.005,0.18902940894806913,4.682427672509572e-06,4.3382413649200224e-08
1,7,1.5,1,one_step,1.0,0.08,0.5138783546857896,0.0031528283426599103,0.00020156075900021783
1,7,1.5,1,one_step,1.0,0.04,0.5138783546857896,0.0008043430093249665,2.5573729677176276e-05
1,7,1.5,1,one_step,1.0,0.02,0.5138783546857896,0.00020326515230913527,3.2206901692838866e-06
1,7,1.5,1,one_step,1.0,0.01,0.5138783546857896,5.109874425538206e-05,4.0409278904126233e-07
1,7,1.5,1,one_step,1.0,0.005,0.5138783546857896,1.2810615770709148e-05,5.060598539773465e-08
1,7,1.5,1,four_equal,0.25,0.08,0.10395031089628842,0.00069523261962468,6.693436719609405e-05
1,7,1.5,1,four_equal,0.25,0.04,0.10395031089628842,0.00016955706642702038,8.609754456348088e-06
1,7,1.5,1,four_equal,0.25,0.02,0.10395031089628842,4.195094011754687e-05,1.0932134889258792e-06
1,7,1.5,1,four_equal,0.25,0.01,0.10395031089628842,1.0439205399560476e-05,1.3776851595498214e-07
1,7,1.5,1,four_equal,0.25,0.005,0.10395031089628842,2.6041412814487647e-06,1.7292544137055236e-08
1,7,1.5,1,four_unequal,0.30000000000000004,0.08,0.11782537807808735,0.0007669666464658738,8.925302599415538e-05
1,7,1.5,1,four_unequal,0.30000000000000004,0.04,0.11782537807808735,0.00018935056567654854,1.1455869766812325e-05
1,7,1.5,1,four_unequal,0.30000000000000004,0.02,0.11782537807808735,4.718290328674372e-05,1.4520063243807111e-06
1,7,1.5,1,four_unequal,0.30000000000000004,0.01,0.11782537807808735,1.1785878491703835e-05,1.8279157654217526e-07
1,7,1.5,1,four_unequal,0.30000000000000004,0.005,0.11782537807808735,2.945846692918822e-06,2.293082097301152e-08
1,7,1.5,2,one_step,1.0,0.08,0.6917056848592839,0.0040535410796846095,0.0003844649976881298
1,7,1.5,2,one_step,1.0,0.04,0.6917056848592839,0.0010585664339046808,4.933072639633818e-05
1,7,1.5,2,one_step,1.0,0.02,0.6917056848592839,0.0002705691885473318,6.246737570058165e-06
1,7,1.5,2,one_step,1.0,0.01,0.6917056848592839,6.840065218832697e-05,7.858885060412622e-07
1,7,1.5,2,one_step,1.0,0.005,0.6917056848592839,1.719604186764715e-05,9.855203943474805e-08
1,7,1.5,2,four_equal,0.25,0.08,0.22435643745930656,0.0011807506860251633,0.0002556168250010076
1,7,1.5,2,four_equal,0.25,0.04,0.22435643745930656,0.00032586777356923675,3.319844213281299e-05
1,7,1.5,2,four_equal,0.25,0.02,0.22435643745930656,8.552763813392891e-05,4.229205784449765e-06
1,7,1.5,2,four_equal,0.25,0.01,0.22435643745930656,2.190391367188504e-05,5.336567476504065e-07
1,7,1.5,2,four_equal,0.25,0.005,0.22435643745930656,5.542139435258146e-06,6.702126848487821e-08
1,7,1.5,2,four_unequal,0.30000000000000004,0.08,0.25508823327843433,0.0013546541679678031,0.0002779165890538288
1,7,1.5,2,four_unequal,0.30000000000000004,0.04,0.25508823327843433,0.00037214501584237374,3.600619625976848e-05
1,7,1.5,2,four_unequal,0.30000000000000004,0.02,0.25508823327843433,9.745624600819672e-05,4.5812617675473395e-06
1,7,1.5,2,four_unequal,0.30000000000000004,0.01,0.25508823327843433,2.493144345257419e-05,5.777256248483778e-07
1,7,1.5,2,four_unequal,0.30000000000000004,0.005,0.25508823327843433,6.304720049417215e-06,7.253355113612832e-08
1,7,2.0,1,one_step,1.0,0.08,0.6851711395810529,0.004205845812200749,0.00026794772184629437
1,7,2.0,1,one_step,1.0,0.04,0.6851711395810529,0.00107270106824623,3.3998447630586524e-05
1,7,2.0,1,one_step,1.0,0.02,0.6851711395810529,0.00027104960866896943,4.2818505816313045e-06
1,7,2.0,1,one_step,1.0,0.01,0.6851711395810529,6.813526611156467e-05,5.372472010081187e-07
1,7,2.0,1,one_step,1.0,0.005,0.6851711395810529,1.7081267558811046e-05,6.72822678892834e-08
1,7,2.0,1,four_equal,0.25,0.08,0.2430894002735221,0.0015986348293697136,6.0140396990947186e-05
1,7,2.0,1,four_equal,0.25,0.04,0.2430894002735221,0.00039420606076042065,7.019666941549888e-06
1,7,2.0,1,four_equal,0.25,0.02,0.2430894002735221,9.788946160365653e-05,8.477499662650058e-07
1,7,2.0,1,four_equal,0.25,0.01,0.2430894002735221,2.4390446012659045e-05,1.0416840184533076e-07
1,7,2.0,1,four_equal,0.25,0.005,0.2430894002735221,6.087412022852863e-06,1.2910513495684719e-08
1,7,2.0,1,four_unequal,0.30000000000000004,0.08,0.2251157920964948,0.0015116966643033073,7.164705421590421e-05
1,7,2.0,1,four_unequal,0.30000000000000004,0.04,0.2251157920964948,0.00036886009731574123,8.898096117622745e-06
1,7,2.0,1,four_unequal,0.30000000000000004,0.02,0.2251157920964948,9.111867622454503e-05,1.112308286034237e-06
1,7,2.0,1,four_unequal,0.30000000000000004,0.01,0.2251157920964948,2.26448758382531e-05,1.3915949822352722e-07
1,7,2.0,1,four_unequal,0.30000000000000004,0.005,0.2251157920964948,5.644510088474791e-06,1.7406231604120635e-08
1,7,2.0,2,one_step,1.0,0.08,1.0109845122463865,0.005868771221488013,0.0006077467994195455
1,7,2.0,2,one_step,1.0,0.04,1.0109845122463865,0.0015400497039916514,7.81115223461856e-05
1,7,2.0,2,one_step,1.0,0.02,1.0109845122463865,0.00039455785728508875,9.898899591913407e-06
1,7,2.0,2,one_step,1.0,0.01,1.0109845122463865,9.985990739626e-05,1.2458172245157863e-06
1,7,2.0,2,one_step,1.0,0.005,1.0109845122463865,2.5119230210651673e-05,1.5625599548798426e-07
1,7,2.0,2,four_equal,0.25,0.08,0.25274612806159663,0.0012704625973204023,0.0003473196088357267
1,7,2.0,2,four_equal,0.25,0.04,0.25274612806159663,0.0003589618427191433,4.5435501465827875e-05
1,7,2.0,2,four_equal,0.25,0.02,0.25274612806159663,9.528993968485066e-05,5.808538679074268e-06
1,7,2.0,2,four_equal,0.25,0.01,0.25274612806159663,2.45403970808245e-05,7.342163429196056e-07
1,7,2.0,2,four_equal,0.25,0.005,0.25274612806159663,6.22636500498578e-06,9.228872655714786e-08
1,7,2.0,2,four_unequal,0.30000000000000004,0.08,0.303295353673916,0.0015466080209276011,0.00039510076805213975
1,7,2.0,2,four_unequal,0.30000000000000004,0.04,0.303295353673916,0.0004338278078636202,5.147366037601783e-05
1,7,2.0,2,four_unequal,0.30000000000000004,0.02,0.303295353673916,0.00011475315449992691,6.566836273888613e-06
1,7,2.0,2,four_unequal,0.30000000000000004,0.01,0.303295353673916,2.9500482672692517e-05,8.292050514060287e-07
1,7,2.0,2,four_unequal,0.30000000000000004,0.005,0.303295353673916,7.478224538733078e-06,1.0417429622251309e-07
-1,0,0.25,1,one_step,1.0,0.08,0.17038148863479916,0.001075939655725102,2.6162007402816188e-05
-1,0,0.25,1,one_step,1.0,0.04,0.17038148863479916,0.0002706896535355317,3.328581706348255e-06
-1,0,0.25,1,one_step,1.0,0.02,0.17038148863479916,6.790565348324013e-05,4.1980050219901405e-07
-1,0,0.25,1,one_step,1.0,0.01,0.17038148863479916,1.7006849915181537e-05,5.271066746581923e-08
-1,0,0.25,1,one_step,1.0,0.005,0.17038148863479916,4.2555978051442e-06,6.6036412527542994e-09
-1,0,0.25,1,four_equal,0.25,0.08,0.08386953037296535,0.0005315771523487085,2.0965844881986872e-05
-1,0,0.25,1,four_equal,0.25,0.04,0.08386953037296535,0.0001334331195413003,2.67807620470377e-06
-1,0,0.25,1,four_equal,0.25,0.02,0.08386953037296535,3.344598777298263e-05,3.384835875148075e-07
-1,0,0.25,1,four_equal,0.25,0.01,0.08386953037296535,8.37377756887543e-06,4.254767524781772e-08
-1,0,0.25,1,four_equal,0.25,0.005,0.08386953037296535,2.0950631678089723e-06,5.3334273063937416e-09
-1,0,0.25,1,four_unequal,0.30000000000000004,0.08,0.08940013964829974,0.0005652199943038268,2.207403479973545e-05
-1,0,0.25,1,four_unequal,0.30000000000000004,0.04,0.08940013964829974,0.0001420617614793178,2.819911932709642e-06
-1,0,0.25,1,four_unequal,0.30000000000000004,0.02,0.08940013964829974,3.563062599352812e-05,3.564112489285377e-07
-1,0,0.25,1,four_unequal,0.30000000000000004,0.01,0.08940013964829974,8.923384176096242e-06,4.4800731126683514e-08
-1,0,0.25,1,four_unequal,0.30000000000000004,0.005,0.08940013964829974,2.2328963938683432e-06,5.6158062403552195e-09
-1,0,0.25,2,one_step,1.0,0.08,0.17915477266963875,0.0011352814890209916,2.848007528641358e-05
-1,0,0.25,2,one_step,1.0,0.04,0.17915477266963875,0.0002850983064269358,3.6174383791246043e-06
-1,0,0.25,2,one_step,1.0,0.02,0.17915477266963875,7.145962602961318e-05,4.559012640531895e-07
-1,0,0.25,2,one_step,1.0,0.01,0.17915477266963875,1.7889649278560516e-05,5.7224496514616855e-08
-1,0,0.25,2,one_step,1.0,0.005,0.17915477266963875,4.475606781130857e-06,7.1679988779347335e-09
-1,0,0.25,2,four_equal,0.25,0.08,0.09328991936336264,0.0005958459278838741,2.378931163995402e-05
-1,0,0.25,2,four_equal,0.25,0.04,0.09328991936336264,0.00014897607665022473,3.025235982913504e-06
-1,0,0.25,2,four_equal,0.25,0.02,0.09328991936336264,3.7271197993332934e-05,3.8158204911485097e-07
-1,0,0.25,2,four_equal,0.25,0.01,0.09328991936336264,9.322838077616738e-06,4.7918559645821894e-08
-1,0,0.25,2,four_equal,0.25,0.005,0.09328991936336264,2.3314436539175655e-06,6.003828728392966e-09
-1,0,0.25,2,four_unequal,0.30000000000000004,0.08,0.09876474015075941,0.0006290887368542198,2.4724158646738015e-05
-1,0,0.25,2,four_unequal,0.30000000000000004,0.04,0.09876474015075941,0.00015750967319957043,3.1469519335011696e-06
-1,0,0.25,2,four_unequal,0.30000000000000004,0.02,0.09876474015075941,3.943277352245591e-05,3.9708998008325624e-07
-1,0,0.25,2,four_unequal,0.30000000000000004,0.01,0.09876474015075941,9.866770952415535e-06,4.9875043500700934e-08
-1,0,0.25,2,four_unequal,0.30000000000000004,0.005,0.09876474015075941,2.467870216991687e-06,6.249502599436278e-09
-1,0,0.5,1,one_step,1.0,0.08,0.3407629772695983,0.00215107038463997,5.267818565997609e-05
-1,0,0.5,1,one_step,1.0,0.04,0.3407629772695983,0.0005412766331751043,6.704131056744909e-06
-1,0,0.5,1,one_step,1.0,0.02,0.3407629772695983,0.000135798360539765,8.456496961987314e-07
-1,0,0.5,1,one_step,1.0,0.01,0.3407629772695983,3.401207404576649e-05,1.0618883087758845e-07
-1,0,0.5,1,one_step,1.0,0.005,0.3407629772695983,8.51099190489981e-06,1.3303942247367981e-08
-1,0,0.5,1,four_equal,0.25,0.08,0.13968188144818916,0.000880631772321503,3.9248795057495244e-05
-1,0,0.5,1,four_equal,0.25,0.04,0.13968188144818916,0.0002216010945529974,5.027473726539928e-06
-1,0,0.5,1,four_equal,0.25,0.02,0.13968188144818916,5.5622147455216945e-05,6.363223931762115e-07
-1,0,0.5,1,four_equal,0.25,0.01,0.13968188144818916,1.3935952345546014e-05,8.004292676343982e-08
-1,0,0.5,1,four_equal,0.25,0.005,0.13968188144818916,3.487960297162739e-06,1.0037082976452498e-08
-1,0,0.5,1,four_unequal,0.30000000000000004,0.08,0.15279260601064262,0.0009611856244670439,4.2141926849410774e-05
-1,0,0.5,1,four_unequal,0.30000000000000004,0.04,0.15279260601064262,0.0002421566566640866,5.3947613765620894e-06
-1,0,0.5,1,four_unequal,0.30000000000000004,0.02,0.15279260601064262,6.081362052582815e-05,6.825615174209164e-07
-1,0,0.5,1,four_unequal,0.30000000000000004,0.01,0.15279260601064262,1.5240416134029485e-05,8.584253413164493e-08
-1,0,0.5,1,four_unequal,0.30000000000000004,0.005,0.15279260601064262,3.814901940332998e-06,1.076324107092785e-08
-1,0,0.5,2,one_step,1.0,0.08,0.3760217739213851,0.0023896126049224955,6.287055071674829e-05
-1,0,0.5,2,one_step,1.0,0.04,0.3760217739213851,0.0005991925372736433,7.968420599703585e-06
-1,0,0.5,2,one_step,1.0,0.02,0.3760217739213851,0.00015008264027185054,1.0032671391702516e-06
-1,0,0.5,2,one_step,1.0,0.01,0.3760217739213851,3.756010853201791e-05,1.2587115569322906e-07
-1,0,0.5,2,one_step,1.0,0.005,0.3760217739213851,9.39520350585082e-06,1.5763194400679035e-08
-1,0,0.5,2,four_equal,0.25,0.08,0.1771487349301163,0.001136354829933168,5.109841222885936e-05
-1,0,0.5,2,four_equal,0.25,0.04,0.1771487349301163,0.00028343288636451273,6.4775982012129985e-06
-1,0,0.5,2,four_equal,0.25,0.02,0.1771487349301163,7.083754998528195e-05,8.159007917149136e-07
-1,0,0.5,2,four_equal,0.25,0.01,0.1771487349301163,1.771077871232056e-05,1.0239327924085693e-07
-1,0,0.5,2,four_equal,0.25,0.005,0.1771487349301163,4.42812141947327e-06,1.2825091241231752e-08
-1,0,0.5,2,four_unequal,0.30000000000000004,0.08,0.19002556363329667,0.0012152393935374766,5.337471010116101e-05
-1,0,0.5,2,four_unequal,0.30000000000000004,0.04,0.19002556363329667,0.0003035908255906034,6.7742997975452085e-06
-1,0,0.5,2,four_unequal,0.30000000000000004,0.02,0.19002556363329667,7.593243279779633e-05,8.537187730224876e-07
-1,0,0.5,2,four_unequal,0.30000000000000004,0.01,0.19002556363329667,1.8991467418121137e-05,1.0716514992220486e-07
-1,0,0.5,2,four_unequal,0.30000000000000004,0.005,0.19002556363329667,4.749167080917274e-06,1.3424330935484678e-08
-1,0,1.0,1,one_step,1.0,0.08,0.6815259545391966,0.004298855713053228,0.0001068657182870504
-1,0,1.0,1,one_step,1.0,0.04,0.6815259545391966,0.0010821393441653405,1.3605830195511291e-05
-1,0,1.0,1,one_step,1.0,0.02,0.6815259545391966,0.0002715447287421706,1.7165769677615665e-06
-1,0,1.0,1,one_step,1.0,0.01,0.6815259545391966,6.801763187489702e-05,2.1557450094038808e-07
-1,0,1.0,1,one_step,1.0,0.005,0.6815259545391966,1.7021168165462148e-05,2.700983557080921e-08
-1,0,1.0,1,four_equal,0.25,0.08,0.17038148863479916,0.0010451389409127496,6.827609283090658e-05
-1,0,1.0,1,four_equal,0.25,0.04,0.17038148863479916,0.00026649744674083425,8.826211007433761e-06
-1,0,1.0,1,four_equal,0.25,0.02,0.17038148863479916,6.735974202009884e-05,1.1221893573386853e-06
-1,0,1.0,1,four_equal,0.25,0.01,0.17038148863479916,1.693722816725407e-05,1.4147705293623332e-07
-1,0,1.0,1,four_equal,0.25,0.005,0.17038148863479916,4.246808205041339e-06,1.776050903555204e-08
-1,0,1.0,1,four_unequal,0.30000000000000004,0.08,0.20445778636175901,0.0012583811617809658,7.661045331209081e-05
-1,0,1.0,1,four_unequal,0.30000000000000004,0.04,0.20445778636175901,0.0003204090838163472,9.8677423015122e-06
-1,0,1.0,1,four_unequal,0.30000000000000004,0.02,0.20445778636175901,8.091366960738002e-05,1.2522894417003122e-06
-1,0,1.0,1,four_unequal,0.30000000000000004,0.01,0.20445778636175901,2.033526628791002e-05,1.5773157221268514e-07
-1,0,1.0,1,four_unequal,0.30000000000000004,0.005,0.20445778636175901,5.097515591023382e-06,1.9791754041738575e-08
-1,0,1.0,2,one_step,1.0,0.08,0.8237150588909141,0.005260957388626379,0.00015287163550524024
-1,0,1.0,2,one_step,1.0,0.04,0.8237150588909141,0.0013157360966444492,1.9293991371607907e-05
-1,0,1.0,2,one_step,1.0,0.02,0.8237150588909141,0.0003291552212567936,2.4242754090118422e-06
-1,0,1.0,2,one_step,1.0,0.01,0.8237150588909141,8.232669073967075e-05,3.0384975919794544e-07
-1,0,1.0,2,one_step,1.0,0.005,0.8237150588909141,2.058705681051264e-05,3.803322684521729e-08
-1,0,1.0,2,four_equal,0.25,0.08,0.31670927272216115,0.002046250095054807,0.0001155222802380698
-1,0,1.0,2,four_equal,0.25,0.04,0.31670927272216115,0.0005082641982388429,1.4571262221932251e-05
-1,0,1.0,2,four_equal,0.25,0.02,0.31670927272216115,0.0001268175936928256,1.8312462345873654e-06
-1,0,1.0,2,four_equal,0.25,0.01,0.31670927272216115,3.168402171656134e-05,2.2957558279544357e-07
-1,0,1.0,2,four_equal,0.25,0.005,0.31670927272216115,7.919139184670452e-06,2.874057393359879e-08
-1,0,1.0,2,four_unequal,0.30000000000000004,0.08,0.3501354435277316,0.0022544202798519463,0.00012268987443843165
-1,0,1.0,2,four_unequal,0.30000000000000004,0.04,0.3501354435277316,0.0005610160047830044,1.5497566836806924e-05
-1,0,1.0,2,four_unequal,0.30000000000000004,0.02,0.3501354435277316,0.00014009622579109842,1.9488006052908926e-06
-1,0,1.0,2,four_unequal,0.30000000000000004,0.01,0.3501354435277316,3.501512557912114e-05,2.443758635341086e-07
-1,0,1.0,2,four_unequal,0.30000000000000004,0.005,0.3501354435277316,8.753352274986982e-06,3.059709062667227e-08
-1,0,1.5,1,one_step,1.0,0.08,1.0222889318087949,0.006443258435493563,0.00016274802039649043
-1,0,1.5,1,one_step,1.0,0.04,1.0222889318087949,0.0016225817168976327,2.0724246160490903e-05
-1,0,1.5,1,one_step,1.0,0.02,1.0222889318087949,0.0004072386925286416,2.6148980632244176e-06
-1,0,1.5,1,one_step,1.0,0.01,1.0222889318087949,0.00010201664736793131,3.28403300209776e-07
-1,0,1.5,1,one_step,1.0,0.005,1.0222889318087949,2.5530527137544208e-05,4.1147296027367713e-08
-1,0,1.5,1,four_equal,0.25,0.08,0.12247876264094217,0.0006899896976065247,9.567815550828053e-05
-1,0,1.5,1,four_equal,0.25,0.04,0.12247876264094217,0.00018373166270101775,1.2499968463508516e-05
-1,0,1.5,1,four_equal,0.25,0.02,0.12247876264094217,4.742996578847212e-05,1.5972272255396857e-06
-1,0,1.5,1,four_equal,0.25,0.01,0.12247876264094217,1.2050637640431809e-05,2.0185373262229428e-07
-1,0,1.5,1,four_equal,0.25,0.005,0.12247876264094217,3.0371853853001645e-06,2.5370152389989385e-08
-1,0,1.5,1,four_unequal,0.30000000000000004,0.08,0.17389719591782365,0.0010061971888702256,0.0001084551021275485
-1,0,1.5,1,four_unequal,0.30000000000000004,0.04,0.17389719591782365,0.00026433162083322085,1.4071046457898216e-05
-1,0,1.5,1,four_unequal,0.30000000000000004,0.02,0.17389719591782365,6.778525124314162e-05,1.7919304334590748e-06
-1,0,1.5,1,four_unequal,0.30000000000000004,0.01,0.17389719591782365,1.716577037732677e-05,2.2608501516841273e-07
-1,0,1.5,1,four_unequal,0.30000000000000004,0.005,0.17389719591782365,4.319295313915126e-06,2.83923538566509e-08
-1,0,1.5,2,one_step,1.0,0.08,1.3443955566509749,0.00862232190880369,0.00027365717794360556
-1,0,1.5,2,one_step,1.0,0.04,1.3443955566509749,0.002151759814116105,3.4442548034250745e-05
-1,0,1.5,2,one_step,1.0,0.02,1.3443955566509749,0.0005377492456541841,4.321401187515106e-06
-1,0,1.5,2,one_step,1.0,0.01,1.3443955566509749,0.00013443209923615413,5.412297828955993e-07
-1,0,1.5,2,one_step,1.0,0.005,1.3443955566509749,3.3608558097974404e-05,6.772128308900556e-08
-1,0,1.5,2,four_equal,0.25,0.08,0.41904564434456754,0.002719874415968229,0.00018779811250489912
-1,0,1.5,2,four_equal,0.25,0.04,0.41904564434456754,0.0006735669049928559,2.3635043926932146e-05
-1,0,1.5,2,four_equal,0.25,0.02,0.41904564434456754,0.00016789734792581,2.9676497545073757e-06
-1,0,1.5,2,four_equal,0.25,0.01,0.41904564434456754,4.1932595458788476e-05,3.7189591104583404e-07
-1,0,1.5,2,four_equal,0.25,0.005,0.41904564434456754,1.047921264960562e-05,4.6549295674311653e-08
-1,0,1.5,2,four_unequal,0.30000000000000004,0.08,0.4805762610526875,0.003109124972514098,0.0002044449237460227
-1,0,1.5,2,four_unequal,0.30000000000000004,0.04,0.4805762610526875,0.000771434188966733,2.57639504144366e-05
-1,0,1.5,2,four_unequal,0.30000000000000004,0.02,0.4805762610526875,0.00019243609176746137,3.2363172165366445e-06
-1,0,1.5,2,four_unequal,0.30000000000000004,0.01,0.4805762610526875,4.807642195641e-05,4.056242919571871e-07
-1,0,1.5,2,four_unequal,0.30000000000000004,0.005,0.4805762610526875,1.201632078126684e-05,5.077393490776555e-08
-1,0,2.0,1,one_step,1.0,0.08,1.3630519090783932,0.008584182869960648,0.00022050991829414808
-1,0,2.0,1,one_step,1.0,0.04,1.3630519090783932,0.00216259739523584,2.8078093431985274e-05
-1,0,2.0,1,one_step,1.0,0.02,1.3630519090783932,0.0005428798417213643,3.542648478219071e-06
-1,0,2.0,1,one_step,1.0,0.01,1.3630519090783932,0.00013600909446539306,4.449096311058267e-07
-1,0,2.0,1,one_step,1.0,0.005,1.3630519090783932,3.4039067178865536e-05,5.574433689843677e-08
-1,0,2.0,1,four_equal,0.25,0.08,0.20934138060881952,0.0013983992077558128,0.00014576161420256574
-1,0,2.0,1,four_equal,0.25,0.04,0.20934138060881952,0.0003422174007069004,1.903651325268203e-05
-1,0,2.0,1,four_equal,0.25,0.02,0.20934138060881952,8.463767660828464e-05,2.431445050486431e-06
-1,0,2.0,1,four_equal,0.25,0.01,0.20934138060881952,2.1046146220732874e-05,3.0719923087786136e-07
-1,0,2.0,1,four_equal,0.25,0.005,0.20934138060881952,5.247491237247013e-06,3.860499025029092e-08
-1,0,2.0,1,four_unequal,0.30000000000000004,0.08,0.18213923895398662,0.0011254627910963092,0.00015232675073812956
-1,0,2.0,1,four_unequal,0.30000000000000004,0.04,0.18213923895398662,0.0002857432973146645,1.981629268701918e-05
-1,0,2.0,1,four_unequal,0.30000000000000004,0.02,0.18213923895398662,7.21012857863069e-05,2.5265577903427e-06
-1,0,2.0,1,four_unequal,0.30000000000000004,0.01,0.18213923895398662,1.8116723911568593e-05,3.1894645410674016e-07
-1,0,2.0,1,four_unequal,0.30000000000000004,0.005,0.18213923895398662,4.5411460840018375e-06,4.0064694301465634e-08
-1,0,2.0,2,one_step,1.0,0.08,1.93898518486154,0.01247871645452483,0.0004259219250520067
-1,0,2.0,2,one_step,1.0,0.04,1.93898518486154,0.0031086745463708,5.3536506986049554e-05
-1,0,2.0,2,one_step,1.0,0.02,1.93898518486154,0.0007762280290789859,6.711722603812702e-06
-1,0,2.0,2,one_step,1.0,0.01,1.93898518486154,0.0001939679949975058,8.402437807569039e-07
-1,0,2.0,2,one_step,1.0,0.005,1.93898518486154,4.848269807162857e-05,1.0511214280558483e-07
-1,0,2.0,2,four_equal,0.25,0.08,0.484746296215385,0.003148448234744133,0.0002598708506785617
-1,0,2.0,2,four_equal,0.25,0.04,0.484746296215385,0.0007787181584574071,3.272793084608831e-05
-1,0,2.0,2,four_equal,0.25,0.02,0.484746296215385,0.00019411688776721,4.11183891697318e-06
-1,0,2.0,2,four_equal,0.25,0.01,0.484746296215385,4.8490949386600515e-05,5.154750840059626e-07
-1,0,2.0,2,four_equal,0.25,0.005,0.484746296215385,1.2120004808483148e-05,6.453409414728088e-08
-1,0,2.0,2,four_unequal,0.30000000000000004,0.08,0.5816955554584621,0.0037713805087077456,0.00029226649035124253
-1,0,2.0,2,four_unequal,0.30000000000000004,0.04,0.5816955554584621,0.000934140582731408,3.6833364363353194e-05
-1,0,2.0,2,four_unequal,0.30000000000000004,0.02,0.5816955554584621,0.00023293409903817882,4.627241495866962e-06
-1,0,2.0,2,four_unequal,0.30000000000000004,0.01,0.5816955554584621,5.8190529282456916e-05,5.799988995047584e-07
-1,0,2.0,2,four_unequal,0.30000000000000004,0.005,0.5816955554584621,1.454431567152805e-05,7.26044581082347e-08
-1,1,0.25,1,one_step,1.0,0.08,0.09000352631609136,0.0006008317765120292,3.552447179616976e-05
-1,1,0.25,1,one_step,1.0,0.04,0.09000352631609136,0.000146964590180449,4.376160668722745e-06
-1,1,0.25,1,one_step,1.0,0.02,0.09000352631609136,3.6362268892696095e-05,5.430208833536154e-07
-1,1,0.25,1,one_step,1.0,0.01,0.09000352631609136,9.044893301950582e-06,6.762874349977961e-08
-1,1,0.25,1,one_step,1.0,0.005,0.09000352631609136,2.2556202238166764e-06,8.43807684964381e-09
-1,1,0.25,1,four_equal,0.25,0.08,0.0456725648711991,0.0003218591932417742,2.9636577592186294e-05
-1,1,0.25,1,four_equal,0.25,0.04,0.0456725648711991,7.668861643077282e-05,3.628057449457348e-06
