seed,ambient_dim,hidden_dim,time,model,model_kind,first_branch,second_branch,first_bayes_mse,second_bayes_mse,first_paired_mse,second_paired_mse,branch_error_cosine_mean,branch_error_cosine_negative_fraction,oracle_gate_mean,oracle_bayes_mse,oracle_gain_over_best_branch,learned_gate_mean,learned_bayes_mse,learned_gate_mae_to_oracle
20260901,2,128,0.01,D0_xeps,x_plus_epsilon,x,epsilon,0.0008883547852747,12.614892959594728,1.0230613946914673,13.72159194946289,0.1452524214982986,0.427978515625,0.9979076385498048,0.000742798554711,0.1638492108968138,,,
20260901,2,128,0.01,D1_scaled,x_plus_epsilon,x,epsilon,0.0010009079705923,14.0423583984375,1.0229456424713137,15.117462158203123,0.1690888851881027,0.387451171875,0.9974730014801024,0.0008746030507609,0.1261903427112306,0.925779402256012,0.0933414474129676,0.0722437500953674
20260901,2,128,0.01,D2_velocity,x_plus_epsilon,x,epsilon,0.0023803543299436,14.02861213684082,1.0247933864593506,15.192456245422363,0.5418336391448975,0.148681640625,0.9964563250541688,0.0020320294424891,0.1463332089146386,0.9967992305755616,0.0027691610157489,0.0060941013507544
20260901,2,128,0.01,D4_safe,x_plus_epsilon,x,epsilon,0.0005095582455396,13.071861267089844,1.0220451354980469,14.174949645996094,0.2796939015388489,0.3134765625,0.9986542463302612,0.0004283130110707,0.1594424880376653,0.997633457183838,0.0006302930414676,0.0025181060191243
20260901,2,128,0.01,S0_xv,x_plus_v,x,v,0.0022614793851971,0.0033084689639508,1.0258207321166992,1.0249748229980469,0.464027464389801,0.214111328125,0.7384412884712219,0.0010755185503512,0.5244181497336553,,,
20260901,2,128,0.01,S1_xv,x_plus_v,x,v,0.0021224501542747,0.0033915331587195,1.024301052093506,1.0255742073059082,0.3473096191883087,0.29443359375,0.7820397615432739,0.0008374371682293,0.6054384756491273,,,
20260901,2,128,0.03,D0_xeps,x_plus_epsilon,x,epsilon,0.0010988551657646,0.9827191829681396,1.068076252937317,2.0774378776550293,0.5259937047958374,0.14404296875,0.9959731101989746,0.0009590894915163,0.1271920800873474,,,
20260901,2,128,0.03,D1_scaled,x_plus_epsilon,x,epsilon,0.0012151141418144,1.0356639623641968,1.0684996843338013,2.1610145568847656,0.6461087465286255,0.11962890625,0.9949744939804076,0.001096369465813,0.0977230631387929,0.9111431837081908,0.008389176800847,0.0868445932865142
20260901,2,128,0.03,D2_velocity,x_plus_epsilon,x,epsilon,0.0014623636379837,1.2603402137756348,1.0662364959716797,2.3341901302337646,0.4847268164157867,0.1826171875,0.991256058216095,0.0012228919658809,0.1637565827559656,0.9934996366500854,0.0016469724941998,0.0136567680165171
20260901,2,128,0.03,D4_safe,x_plus_epsilon,x,epsilon,0.0007668195175938,0.9619991183280944,1.067497491836548,2.063178539276123,0.5593489408493042,0.14453125,0.9968478679656982,0.0006714559276588,0.1243624969722235,0.9919319152832032,0.000989613123238,0.0092763602733612
20260901,2,128,0.03,S0_xv,x_plus_v,x,v,0.001148943323642,0.0022684140130877,1.0668540000915527,1.06864595413208,0.0698037818074226,0.45166015625,0.7053894996643066,0.0005901419790461,0.4863611051104896,,,
20260901,2,128,0.03,S1_xv,x_plus_v,x,v,0.0011344647500663,0.0019286434398964,1.0674850940704346,1.0686602592468262,0.042648397386074,0.464111328125,0.6363247036933899,0.0004827648226637,0.5744558633174954,,,
20260901,2,128,0.1,D0_xeps,x_plus_epsilon,x,epsilon,0.0009015904506668,0.0675687342882156,1.1914494037628174,1.2486058473587036,0.3666240572929382,0.251708984375,0.9620051980018616,0.0008344079251401,0.0745155691001849,,,
20260901,2,128,0.1,D1_scaled,x_plus_epsilon,x,epsilon,0.0009133425774052,0.0715701654553413,1.191500186920166,1.258328199386597,0.5524370670318604,0.14404296875,0.9688671827316284,0.0008559189154766,0.0628719862067084,0.898001492023468,0.0015161207411438,0.1111219748854637
20260901,2,128,0.1,D2_velocity,x_plus_epsilon,x,epsilon,0.0019223194103688,0.0693452507257461,1.1935603618621826,1.264420509338379,0.5228835344314575,0.19677734375,0.9155319333076476,0.0015255701728165,0.2063909022674687,0.980659246444702,0.002015080768615,0.0932532623410224
20260901,2,128,0.1,D4_safe,x_plus_epsilon,x,epsilon,0.0006538032321259,0.0691817924380302,1.1910394430160522,1.2548092603683472,0.6301254630088806,0.10546875,0.9896271824836732,0.0006327565060928,0.032191223595905,0.9650200605392456,0.0009647817350924,0.0392271429300308
20260901,2,128,0.1,S0_xv,x_plus_v,x,v,0.0010953870369121,0.0015781377442181,1.1927013397216797,1.191552996635437,-0.20792818069458,0.64111328125,0.5945391058921814,0.0004541610833257,0.5853875680270898,,,
20260901,2,128,0.1,S1_xv,x_plus_v,x,v,0.0009795473888516,0.0014547961764037,1.1928173303604126,1.1920177936553955,-0.1826091408729553,0.62060546875,0.6044712066650391,0.0004634952929336,0.5268270854388889,,,
20260901,2,128,0.3,D0_xeps,x_plus_epsilon,x,epsilon,0.0014872470637783,0.0034702455159276,1.699880599975586,1.7027161121368408,0.4140832424163818,0.21044921875,0.7017834186553955,0.001018485520035,0.3151874057511513,,,
20260901,2,128,0.3,D1_scaled,x_plus_epsilon,x,epsilon,0.0015994397690519,0.0048347623087465,1.7008217573165894,1.706179141998291,0.3595418334007263,0.2626953125,0.6956541538238525,0.0010841218754649,0.322186495270463,0.8575929403305054,0.0015328128356486,0.2886658310890198
20260901,2,128,0.3,D2_velocity,x_plus_epsilon,x,epsilon,0.0023151137866079,0.0102045275270938,1.6992677450180054,1.7105979919433594,0.3011689186096191,0.315185546875,0.750726044178009,0.0011272256961092,0.5131013850680728,0.94137305021286,0.0022022374905645,0.2484849691390991
20260901,2,128,0.3,D4_safe,x_plus_epsilon,x,epsilon,0.0011946936137974,0.0041499640792608,1.7000130414962769,1.7027682065963743,0.4321586489677429,0.21484375,0.7323847413063049,0.0009261072264052,0.2248161238080204,0.8418336510658264,0.0011894963681697,0.2578617036342621
20260901,2,128,0.3,S0_xv,x_plus_v,x,v,0.0019325253088027,0.0012369771720841,1.69984769821167,1.700703501701355,0.4752398133277893,0.22607421875,0.4539120495319366,0.0006083808839321,0.508171292355325,,,
20260901,2,128,0.3,S1_xv,x_plus_v,x,v,0.0019260782282799,0.0011285410728305,1.6997287273406982,1.700623869895935,0.4468315839767456,0.182861328125,0.4425325989723205,0.0006428214837796,0.4303960225679677,,,
20260901,2,128,0.5,D0_xeps,x_plus_epsilon,x,epsilon,0.0015738605288788,0.0028075671289116,1.92627477645874,1.9249365329742432,0.3972799181938171,0.239013671875,0.6344739198684692,0.0009379688999615,0.4040330240509183,,,
20260901,2,128,0.5,D1_scaled,x_plus_epsilon,x,epsilon,0.0017506745643913,0.0032260464504361,1.9268243312835691,1.9249184131622317,0.4963808953762054,0.208251953125,0.6053781509399414,0.0010726499604061,0.3872933426784358,0.6093360185623169,0.0016469295369461,0.358495831489563
20260901,2,128,0.5,D2_velocity,x_plus_epsilon,x,epsilon,0.0015353113412857,0.0056958957575261,1.9271233081817627,1.9284815788269043,0.3544849157333374,0.275146484375,0.7601182460784912,0.0010097592603415,0.3423097757514582,0.6358568668365479,0.0019275520462542,0.3419991135597229
20260901,2,128,0.5,D4_safe,x_plus_epsilon,x,epsilon,0.0015745275886729,0.0032514641061425,1.927196979522705,1.926252603530884,0.5445007085800171,0.171630859375,0.7143831849098206,0.0008691994007676,0.4479617842071132,0.6112533211708069,0.001636816537939,0.3649499416351318
20260901,2,128,0.5,S0_xv,x_plus_v,x,v,0.0071409260854125,0.002456066198647,1.9297921657562256,1.9281330108642576,0.068421259522438,0.49853515625,0.3048715591430664,0.0014054328203201,0.4277707900974563,,,
20260901,2,128,0.5,S1_xv,x_plus_v,x,v,0.0065644001588225,0.0020107559394091,1.9295600652694704,1.9267234802246092,-0.0041531883180141,0.50830078125,0.306109219789505,0.0011734998552128,0.4163887161971026,,,
20260901,2,128,0.7,D0_xeps,x_plus_epsilon,x,epsilon,0.0085269901901483,0.004677562508732,1.5428369045257568,1.536226749420166,0.2389777600765228,0.356201171875,0.3822005093097687,0.002344281412661,0.4988241400762111,,,
20260901,2,128,0.7,D1_scaled,x_plus_epsilon,x,epsilon,0.0095264334231615,0.0043050348758697,1.5438714027404783,1.5364267826080322,0.4045999646186828,0.26904296875,0.3154166936874389,0.0025943950749933,0.3973579425487875,0.2032172977924347,0.004014179110527,0.3073716759681701
20260901,2,128,0.7,D2_velocity,x_plus_epsilon,x,epsilon,0.0134563297033309,0.0075488104484975,1.5526764392852783,1.5406575202941897,0.277584046125412,0.332763671875,0.4225030839443207,0.004140711389482,0.451474981689842,0.196146935224533,0.0066197244450449,0.3539948463439941
20260901,2,128,0.7,D4_safe,x_plus_epsilon,x,epsilon,0.0067771095782518,0.004362704232335,1.5425810813903809,1.5379245281219482,0.3443387746810913,0.2978515625,0.4365100860595703,0.0021876979153603,0.4985454436388896,0.2303417474031448,0.0036211689002811,0.3597942590713501
20260901,2,128,0.7,S0_xv,x_plus_v,x,v,0.0423669107258319,0.0176352299749851,1.5780059099197388,1.550562858581543,0.3798961639404297,0.293212890625,0.286532998085022,0.0125846117734909,0.2863936681664101,,,
20260901,2,128,0.7,S1_xv,x_plus_v,x,v,0.0376285910606384,0.0174914915114641,1.5769914388656616,1.553729772567749,0.3847764432430267,0.29296875,0.2935175895690918,0.0125510208308696,0.2824499372941641,,,
20260901,2,128,0.9,D0_xeps,x_plus_epsilon,x,epsilon,0.117810770869255,0.0314288511872291,0.7892858386039734,0.6945064067840576,0.377285897731781,0.2529296875,0.202226772904396,0.0226035378873348,0.2808029236359878,,,
20260901,2,128,0.9,D1_scaled,x_plus_epsilon,x,epsilon,0.1063736677169799,0.0328346416354179,0.7617348432540894,0.6939691305160522,0.3869901001453399,0.246826171875,0.220860481262207,0.0244464464485645,0.2554678464285496,0.0030259508639574,0.0328336581587791,0.2210091054439544
20260901,2,128,0.9,D2_velocity,x_plus_epsilon,x,epsilon,0.3007420897483825,0.0506627932190895,0.9630984663963318,0.7140540480613708,0.2538886070251465,0.367919921875,0.1207902058959007,0.0400898493826389,0.2086924775491205,0.0002023904380621,0.0506544560194015,0.1208369135856628
20260901,2,128,0.9,D4_safe,x_plus_epsilon,x,epsilon,0.1343173384666443,0.0303262695670127,0.7961934804916382,0.6918758153915405,0.2403851449489593,0.349853515625,0.1905417740345001,0.0222417693585157,0.2665840647044473,0.0147170908749103,0.0303028710186481,0.1910380125045776
20260901,2,128,0.9,S0_xv,x_plus_v,x,v,0.5281937718391418,0.2524464726448059,1.189428687095642,0.9152743220329284,0.6180137395858765,0.140380859375,0.1735108494758606,0.228509172797203,0.0948212886352458,,,
20260901,2,128,0.9,S1_xv,x_plus_v,x,v,0.5230233669281006,0.2746817469596863,1.185902118682861,0.9353522658348083,0.5812752842903137,0.165283203125,0.1927129626274109,0.2513711154460907,0.0848641446750984,,,
20260901,2,128,0.97,D0_xeps,x_plus_epsilon,x,epsilon,1.2719309329986572,0.0331034511327743,2.082106590270996,0.8556334972381592,-0.2362847030162811,0.64990234375,0.0904920771718025,0.0161292366683483,0.5127626843601384,,,
20260901,2,128,0.97,D1_scaled,x_plus_epsilon,x,epsilon,1.1183667182922363,0.0367206260561943,1.9459402561187744,0.859129011631012,-0.247412621974945,0.66064453125,0.103977270424366,0.0160209219902753,0.5637078200747927,0.0082042040303349,0.0359416529536247,0.1028240174055099
20260901,2,128,0.97,D2_velocity,x_plus_epsilon,x,epsilon,2.3769748210906982,0.0573031231760978,3.2226219177246094,0.8810579776763916,-0.1651774495840072,0.591064453125,0.0858739241957664,0.0310808010399341,0.4576072067761483,0.0001347163779428,0.0572691336274147,0.0858319774270057
20260901,2,128,0.97,D4_safe,x_plus_epsilon,x,epsilon,0.9922530651092528,0.0302432775497436,1.806406021118164,0.8520481586456299,-0.0990113690495491,0.555908203125,0.0861549973487854,0.0159561000764369,0.4724083707464357,0.0051155514083802,0.0294906385242939,0.0841825306415557
20260901,2,128,0.97,S0_xv,x_plus_v,x,v,1.6520020961761477,0.1579145044088363,2.4735889434814453,0.9855972528457642,0.3560751676559448,0.275634765625,0.0774808302521705,0.1305851638317108,0.1730641569590759,,,
20260901,2,128,0.97,S1_xv,x_plus_v,x,v,1.9645850658416748,0.1648375391960144,2.780573844909668,0.991982400417328,0.3972727656364441,0.26953125,0.0718583613634109,0.1403846442699432,0.1483454257163674,,,
20260901,2,128,0.99,D0_xeps,x_plus_epsilon,x,epsilon,10.954078674316406,0.0141794607043266,11.945263862609863,0.9683836698532104,0.4288929998874664,0.2236328125,0.0094371531158685,0.0129574267193675,0.0861833895125674,,,
20260901,2,128,0.99,D1_scaled,x_plus_epsilon,x,epsilon,11.191595077514648,0.0146823646500706,12.22872829437256,0.9683279395103456,0.2209177762269973,0.362060546875,0.0191731546074152,0.0111858006566762,0.238147197452799,0.0165787246078252,0.0292252823710441,0.0275955442339181
20260901,2,128,0.99,D2_velocity,x_plus_epsilon,x,epsilon,30.366607666015625,0.0365059971809387,31.411645889282227,0.9890563488006592,0.4184021353721618,0.24267578125,0.0128282140940427,0.0324084609746933,0.1122428237184249,0.0003873646492138,0.0369775146245956,0.013002311810851
20260901,2,128,0.99,D4_safe,x_plus_epsilon,x,epsilon,9.497657775878906,0.0170135498046875,10.51309585571289,0.9706084728240968,0.4447598457336426,0.23779296875,0.0143611123785376,0.0152663784101605,0.1026929367818105,0.0022391960956156,0.018018577247858,0.0154718216508626
20260901,2,128,0.99,S0_xv,x_plus_v,x,v,12.235319137573242,0.0307436473667621,13.179445266723633,0.9792392253875732,0.2813630700111389,0.31640625,0.0107883885502815,0.0271101128309965,0.118188141192836,,,
20260901,2,128,0.99,S1_xv,x_plus_v,x,v,16.407453536987305,0.0320553332567215,17.32547378540039,0.9818198680877686,0.3860971927642822,0.23876953125,0.0078669879585504,0.0292901508510112,0.0862627876479932,,,
20260901,512,128,0.01,D0_xeps,x_plus_epsilon,x,epsilon,0.0019710306078195,9187.3095703125,0.9705702066421508,9188.3974609375,0.0159060265868902,0.344970703125,0.999996304512024,0.0019701544661074,0.000444509440185,,,
20260901,512,128,0.01,D1_scaled,x_plus_epsilon,x,epsilon,0.0021766037680208,9202.185546875,0.9697057008743286,9203.287109375,0.0261025968939065,0.256591796875,0.9999977350234984,0.0021762032993137,0.0001839878773383,0.9991319179534912,0.0173588767647743,0.000865772308316
20260901,512,128,0.01,D2_velocity,x_plus_epsilon,x,epsilon,0.0031659193336963,9597.7431640625,0.9717434048652648,9598.8388671875,0.0309035517275333,0.216796875,0.9999983310699464,0.0031656571663916,8.280921815151387e-05,0.9999573230743408,0.003252116497606,4.140131932217628e-05
20260901,512,128,0.01,D4_safe,x_plus_epsilon,x,epsilon,0.0024088458158075,9748.4296875,0.970772385597229,9749.501953125,0.0012458284618332,0.487548828125,0.999993085861206,0.0024067379999905,0.0008750314375317,0.9998728036880492,0.002626265399158,0.0001204490545205
20260901,512,128,0.01,S0_xv,x_plus_v,x,v,0.0016118658240884,0.93987774848938,0.9685038328170776,1.906869888305664,0.0124171786010265,0.326416015625,0.9988620281219482,0.0016093886224552,0.0015368534999221,,,
20260901,512,128,0.01,S1_xv,x_plus_v,x,v,0.0015507182106375,0.939233422279358,0.9683072566986084,1.9060572385787964,0.0130414329469203,0.3134765625,0.9989668130874634,0.0015486779157072,0.0013157096604289,,,
20260901,512,128,0.03,D0_xeps,x_plus_epsilon,x,epsilon,0.0045185056515038,1019.595947265625,0.8527693152427673,1020.4376220703124,-0.0254372991621494,0.80712890625,0.9999324679374696,0.0045074163936078,0.0024541870147392,,,
20260901,512,128,0.03,D1_scaled,x_plus_epsilon,x,epsilon,0.0045563876628875,1021.0737915039062,0.8525451421737671,1021.912109375,-0.0273798257112503,0.829833984375,0.999929666519165,0.0045446716248989,0.0025713435413082,0.9998714923858644,0.0045755635946989,0.0001110489101847
20260901,512,128,0.03,D2_velocity,x_plus_epsilon,x,epsilon,0.0047512780874967,1064.6162109375,0.8529951572418213,1065.4561767578125,-0.0208918899297714,0.7724609375,0.9999388456344604,0.0047411536797881,0.0021308808960872,0.9999927282333374,0.0047502545639872,5.730333214160055e-05
20260901,512,128,0.03,D4_safe,x_plus_epsilon,x,epsilon,0.0065369065850973,1075.0233154296875,0.8546097278594971,1075.8712158203125,-0.0104090822860598,0.705078125,0.9999549984931946,0.0065311910584568,0.0008743473026592,0.9998267889022828,0.0065695974044501,0.0001415852893842
20260901,512,128,0.03,S0_xv,x_plus_v,x,v,0.0032939659431576,0.9401144981384276,0.8515819311141968,1.7881886959075928,0.0329860262572765,0.18603515625,0.9986135959625244,0.0032892518211156,0.0014311386709544,,,
20260901,512,128,0.03,S1_xv,x_plus_v,x,v,0.0032167411409318,0.939777374267578,0.8514291048049927,1.788272738456726,0.0360299684107303,0.158203125,0.9988458156585692,0.0032131881453096,0.0011045326516788,,,
20260901,512,128,0.1,D0_xeps,x_plus_epsilon,x,epsilon,0.006429499015212,91.63543701171876,0.2832025587558746,91.91023254394533,0.0028996823821216,0.51708984375,0.9999349117279052,0.0064284969121217,0.0001558602136675,,,
20260901,512,128,0.1,D1_scaled,x_plus_epsilon,x,epsilon,0.0063087297603487,91.75170135498048,0.2830601334571838,92.0260009765625,0.0030910754576325,0.505615234375,0.9999369382858276,0.0063077639788389,0.0001530865240014,0.999978482723236,0.0063086901791393,5.937108653597534e-05
20260901,512,128,0.1,D2_velocity,x_plus_epsilon,x,epsilon,0.0065389508381485,95.7082290649414,0.2831699550151825,95.98321533203124,0.0030788430012762,0.4765625,0.9999364614486694,0.0065379133448004,0.0001586635798007,0.999997854232788,0.0065389471128582,6.253962055779994e-05
20260901,512,128,0.1,D4_safe,x_plus_epsilon,x,epsilon,0.0078944051638245,96.64108276367188,0.2842724919319153,96.91490173339844,0.0022839028388261,0.477783203125,0.9999189376831056,0.0078926980495452,0.0002162435603245,0.999337673187256,0.0079455785453319,0.0005855347844772
20260901,512,128,0.1,S0_xv,x_plus_v,x,v,0.0037255440838634,0.9415217638015748,0.2802724242210388,1.2181386947631836,0.0376822352409362,0.13720703125,0.9985233545303344,0.0037199920043349,0.0014902734751195,,,
20260901,512,128,0.1,S1_xv,x_plus_v,x,v,0.0036909603513777,0.9413975477218628,0.2800675332546234,1.217737913131714,0.0409697890281677,0.119140625,0.9987086057662964,0.0036863510031253,0.0012488208524632,,,
20260901,512,128,0.3,D0_xeps,x_plus_epsilon,x,epsilon,0.0200618058443069,10.143524169921877,0.0418020896613597,10.165416717529297,0.0317252464592456,0.126708984375,0.9996069669723512,0.0200551599264144,0.0003312721668244,,,
20260901,512,128,0.3,D1_scaled,x_plus_epsilon,x,epsilon,0.0195228233933448,10.15534782409668,0.0411906763911247,10.177194595336914,0.0310832355171442,0.12939453125,0.9996164441108704,0.0195167567580938,0.0003107457937212,0.9999213218688964,0.019522862508893,0.0003864692989736
20260901,512,128,0.3,D2_velocity,x_plus_epsilon,x,epsilon,0.0215599592775106,10.628101348876951,0.0431223586201667,10.649927139282228,0.0307502951472997,0.13037109375,0.9995503425598145,0.0215524584054946,0.000347907522431,0.9999964237213136,0.0215599350631237,0.0004485956160351
20260901,512,128,0.3,D4_safe,x_plus_epsilon,x,epsilon,0.0223772302269935,10.754287719726562,0.0444289036095142,10.776183128356934,0.0280392915010452,0.18115234375,0.999392032623291,0.0223648156970739,0.0005547840279468,0.9980983138084412,0.0224220938980579,0.0015839400002732
20260901,512,128,0.3,S0_xv,x_plus_v,x,v,0.0040382402949035,0.9388554692268372,0.0259270742535591,0.960779070854187,0.0240928865969181,0.279296875,0.9979888200759888,0.0040280418470501,0.0025254683001895,,,
20260901,512,128,0.3,S1_xv,x_plus_v,x,v,0.0036033971700817,0.9383067488670348,0.0254040099680423,0.9601722955703736,0.0250479280948638,0.24609375,0.9983518123626708,0.0035964278504252,0.0019340970000076,,,
20260901,512,128,0.5,D0_xeps,x_plus_epsilon,x,epsilon,0.0086279455572366,3.651273488998413,0.0183120034635067,3.6609349250793457,0.0239056497812271,0.19775390625,0.9990431666374208,0.0086185131222009,0.0010932422988916,,,
20260901,512,128,0.5,D1_scaled,x_plus_epsilon,x,epsilon,0.0085761090740561,3.655301570892334,0.018376650288701,3.66499662399292,0.0239676367491483,0.199462890625,0.9990495443344116,0.0085669960826635,0.0010626020860882,0.9999725818634032,0.0085759069770574,0.0009318309021182
20260901,512,128,0.5,D2_velocity,x_plus_epsilon,x,epsilon,0.0114555321633815,3.832906007766724,0.0212556347250938,3.842559814453125,0.0197289362549781,0.258544921875,0.9982941150665284,0.0114290146157145,0.0023148246007977,0.9999141693115234,0.0114545170217752,0.0016480081249028
20260901,512,128,0.5,D4_safe,x_plus_epsilon,x,epsilon,0.0130332596600055,3.8979647159576416,0.0226220395416021,3.9075984954833984,0.0162063352763652,0.30419921875,0.99777352809906,0.0129851624369621,0.0036903448790355,0.9945760369300842,0.0131139867007732,0.0042707822285592
20260901,512,128,0.5,S0_xv,x_plus_v,x,v,0.0039570285007357,0.9382055997848512,0.0135853551328182,0.9478657841682434,0.0111579354852437,0.373291015625,0.9967682957649232,0.0039407573640346,0.0041119584299383,,,
20260901,512,128,0.5,S1_xv,x_plus_v,x,v,0.003491639625281,0.9374271631240844,0.0131020192056894,0.9471128582954408,0.012409197166562,0.3427734375,0.9972615838050842,0.0034799422137439,0.0033501199414955,,,
20260901,512,128,0.7,D0_xeps,x_plus_epsilon,x,epsilon,0.0096379639580845,1.8580210208892824,0.0159133877605199,1.8643105030059812,0.0078033795580267,0.37841796875,0.9955431222915648,0.0095562748610973,0.0084757628626245,,,
20260901,512,128,0.7,D1_scaled,x_plus_epsilon,x,epsilon,0.0085983946919441,1.860349416732788,0.0150125678628683,1.8666365146636963,0.0092080663889646,0.34375,0.996110200881958,0.0085366368293762,0.0071824875201138,0.9999997615814208,0.0085983918979763,0.003889552084729
20260901,512,128,0.7,D2_velocity,x_plus_epsilon,x,epsilon,0.0112616848200559,1.9629216194152832,0.0180394258350133,1.9692113399505613,0.0079349558800458,0.365966796875,0.995038628578186,0.0111594088375568,0.0090817656623615,0.9987329244613647,0.0112457517534494,0.0043359063565731
20260901,512,128,0.7,D4_safe,x_plus_epsilon,x,epsilon,0.0127906510606408,2.0041308403015137,0.0190213825553655,2.0104262828826904,0.0049393223598599,0.4296875,0.9941303730010986,0.0126333311200141,0.0122996038185049,0.9807172417640686,0.0134437549859285,0.0144058838486671
20260901,512,128,0.7,S0_xv,x_plus_v,x,v,0.0083384569734334,0.9417511224746704,0.01453597843647,0.9480149745941162,9.457312989979982e-05,0.521728515625,0.9918109178543092,0.0082451850175857,0.0111857572863788,,,
20260901,512,128,0.7,S1_xv,x_plus_v,x,v,0.0067504569888114,0.9407978653907776,0.012849036604166,0.9470232129096984,-5.1197013817727566e-05,0.53466796875,0.9932760000228882,0.0066911671310663,0.0087830879958853,,,
20260901,512,128,0.9,D0_xeps,x_plus_epsilon,x,epsilon,0.0528597012162208,1.1645734310150146,0.0571829490363597,1.1693115234375,0.0003946498618461,0.494140625,0.9582226276397704,0.0485253930091857,0.0819964567961842,,,
20260901,512,128,0.9,D1_scaled,x_plus_epsilon,x,epsilon,0.0607523396611213,1.1653027534484863,0.0646702796220779,1.1700491905212402,-0.0011550795752555,0.556396484375,0.9513037204742432,0.0563033036887645,0.0732323396460724,1.0,0.0607523396611213,0.0486962795257568
20260901,512,128,0.9,D2_velocity,x_plus_epsilon,x,epsilon,0.0446308813989162,1.220033884048462,0.0490103140473365,1.224772334098816,0.000817458727397,0.4541015625,0.9656171202659608,0.0419891141355037,0.059191465205449,0.964769959449768,0.043077316135168,0.0229423455893993
20260901,512,128,0.9,D4_safe,x_plus_epsilon,x,epsilon,0.2210966497659683,1.231201171875,0.2255063354969024,1.2359387874603271,-0.0008444177219644,0.520263671875,0.8611283898353577,0.1701714545488357,0.230330017533224,0.7626217007637024,0.2012224495410919,0.1248143911361694
20260901,512,128,0.9,S0_xv,x_plus_v,x,v,0.0505868047475814,0.9722504615783693,0.0554095059633255,0.9770240783691406,-0.0069206645712256,0.56201171875,0.9509464502334596,0.0469913706183433,0.071074544976277,,,
20260901,512,128,0.9,S1_xv,x_plus_v,x,v,0.0402390882372856,0.9715762734413148,0.0449072942137718,0.976333737373352,-0.0074565550312399,0.57861328125,0.9594950675964355,0.0381986573338508,0.0507076823262632,,,
20260901,512,128,0.97,D0_xeps,x_plus_epsilon,x,epsilon,0.6275588274002075,1.0478742122650146,0.632600724697113,1.0520124435424805,-0.001781670609489,0.641845703125,0.7085421681404114,0.3043013513088226,0.5151030660034629,,,
20260901,512,128,0.97,D1_scaled,x_plus_epsilon,x,epsilon,0.5904682874679565,1.0476887226104736,0.594719648361206,1.051829814910889,-0.0013292604126036,0.6064453125,0.6959644556045532,0.3172333240509033,0.4627428250020643,0.9998178482055664,0.5903328657150269,0.3038536310195923
20260901,512,128,0.97,D2_velocity,x_plus_epsilon,x,epsilon,0.4513159990310669,1.0580711364746094,0.4550422430038452,1.0622127056121826,-0.0005420623929239,0.549560546875,0.7447959184646606,0.2689027190208435,0.4041808409226519,0.6741837859153748,0.2971060574054718,0.1198363304138183
20260901,512,128,0.97,D4_safe,x_plus_epsilon,x,epsilon,4.620176315307617,1.0593103170394895,4.624669075012207,1.063464641571045,0.0001443697110516,0.51953125,0.3637163043022156,0.6734480857849121,0.3642579752578707,0.1980702579021453,0.8309417963027954,0.2069358229637146
20260901,512,128,0.97,S0_xv,x_plus_v,x,v,0.8050986528396606,0.9907966256141664,0.8098835945129395,0.994903326034546,0.0063004810363054,0.427001953125,0.5926594734191895,0.4060147106647491,0.4956957023431898,,,
20260901,512,128,0.97,S1_xv,x_plus_v,x,v,0.5639352798461914,0.9903888702392578,0.5687823295593262,0.9945172071456908,0.0081892721354961,0.401123046875,0.6640338897705078,0.3359958529472351,0.4041943021566674,,,
20260901,512,128,0.99,D0_xeps,x_plus_epsilon,x,epsilon,5.236138820648193,1.0167155265808103,5.243888854980469,1.020750641822815,-0.0019310807110741,0.585205078125,0.2737401723861694,0.737336277961731,0.2747860550124823,,,
20260901,512,128,0.99,D1_scaled,x_plus_epsilon,x,epsilon,5.201613903045654,1.0166192054748535,5.2083740234375,1.0206596851348877,-0.0008967817411758,0.521240234375,0.2549906969070434,0.7563276290893555,0.2560364539482788,0.9976806640625,5.183716773986816,0.7426899671554565
20260901,512,128,0.99,D2_velocity,x_plus_epsilon,x,epsilon,4.376680850982666,1.018556833267212,4.383153915405273,1.0225969552993774,-0.0004759761795867,0.525146484375,0.2873494029045105,0.7250105738639832,0.2881982132127317,0.1834282726049423,0.8079485893249512,0.1369591057300567
20260901,512,128,0.99,D4_safe,x_plus_epsilon,x,epsilon,55.76698684692383,1.0190956592559814,55.77448272705078,1.0231363773345947,0.0012311956379562,0.441162109375,0.0717226341366767,0.9457896947860718,0.0719323684720909,0.0274690110236406,1.0032689571380615,0.0561574399471282
20260901,512,128,0.99,S0_xv,x_plus_v,x,v,9.03210163116455,0.997248649597168,9.032347679138184,1.001266360282898,0.0099600926041603,0.38232421875,0.1296832114458084,0.8694509267807007,0.1281503092213665,,,
20260901,512,128,0.99,S1_xv,x_plus_v,x,v,6.185181140899658,0.9969522953033448,6.1875739097595215,1.0009567737579346,0.0116750597953796,0.366943359375,0.169842392206192,0.8302794098854065,0.1671824080280836,,,
20260902,2,128,0.01,D0_xeps,x_plus_epsilon,x,epsilon,0.0009678178466856,14.979406356811523,0.997813045978546,15.858935356140137,-0.2872566282749176,0.743408203125,0.9934543967247008,0.0006768010789528,0.3006937397666347,,,
