ambient_dim,hidden_dim,time,model,model_kind,seeds,first_bayes_mse_mean,second_bayes_mse_mean,first_paired_mse_mean,second_paired_mse_mean,branch_error_cosine_mean_mean,branch_error_cosine_negative_fraction_mean,oracle_gate_mean_mean,oracle_bayes_mse_mean,oracle_gain_over_best_branch_mean,learned_gate_mean_mean,learned_bayes_mse_mean,learned_gate_mae_to_oracle_mean,first_bayes_mse_std,second_bayes_mse_std,first_paired_mse_std,second_paired_mse_std,branch_error_cosine_mean_std,branch_error_cosine_negative_fraction_std,oracle_gate_mean_std,oracle_bayes_mse_std,oracle_gain_over_best_branch_std,learned_gate_mean_std,learned_bayes_mse_std,learned_gate_mae_to_oracle_std
512,128,0.01,S1_xv,x_plus_v,3,0.0014787415663400666,0.9338739713033042,0.9736670653025309,1.9059709707895915,0.0215144405762354,0.22892252604166666,0.9992514252662659,0.0014774294492478,0.0008856377233241,,,,0.0001970869245205425,0.006462806218871371,0.005739396346935206,0.007609436111293053,0.009128735372324975,0.08780999900722586,0.0002476289224491078,0.00019691209743077646,0.00038675797421450485,0.0,0.0,0.0
512,128,0.03,D0_xeps,x_plus_epsilon,3,0.0038397034319738,1018.5755615234375,0.847633441289266,1019.4180908203124,-0.018513056760032936,0.7298990885416666,0.999949594338735,0.0038328547962009334,0.0017180004471091667,,,,0.0005882757163084202,2.269050970816494,0.004477200428183911,2.295271385037571,0.006702477823163432,0.07751621835475497,1.5375726430898857e-05,0.000584585555720154,0.0006541916732727099,0.0,0.0,0.0
512,128,0.03,D1_scaled,x_plus_epsilon,3,0.0038082517373064333,1020.5353393554688,0.8470543821652731,1021.3746541341146,-0.019656834503014833,0.7403971354166666,0.9999476869901022,0.0038009784184396002,0.0018339506482211332,0.9998727838198344,0.003841228783130633,0.00011588781489988433,0.0006609266286218156,0.4801216887906362,0.004755162423122863,0.4867353011471163,0.007215754159887178,0.08593830917439832,1.624205608112917e-05,0.0006570131869201492,0.0006567322550286016,7.740471160539411e-05,0.0006432903420469928,5.858268821617333e-05
512,128,0.03,D2_velocity,x_plus_epsilon,3,0.0040718556847422665,1060.9700520833333,0.847618818283081,1061.8090413411458,-0.018263804105420865,0.75,0.9999484817186991,0.004064524856706433,0.0017753803984372999,0.9999770919481913,0.0040707481093704,4.772208437013129e-05,0.0006047507917982148,3.5094629354264453,0.004661339726243953,3.523375056686849,0.004540346256214596,0.04605724376155587,9.290361152878791e-06,0.0006025225135646643,0.0003695323363342817,1.462080593848879e-05,0.0006049381521878693,8.330186827534225e-06
512,128,0.03,D4_safe,x_plus_epsilon,3,0.005492128276576566,1073.1994222005208,0.8480033874511719,1074.0433756510417,-0.009234696626663166,0.6597493489583334,0.9999609986941019,0.0054872543551027,0.0008951490449803,0.9998739163080851,0.005509134226789,0.00010276480073418429,0.0009597647671788798,2.5435387850964077,0.00598625497519498,2.55950059132356,0.0026160597942945655,0.04722107187752402,5.668503043079633e-06,0.0009592257423373611,0.0001486276222523386,4.081509746322596e-05,0.0009730300549688396,3.362547706740081e-05
512,128,0.03,S0_xv,x_plus_v,3,0.0030162977830816666,0.9326019287109375,0.8463249007860819,1.7758774757385254,0.033111158137520136,0.17122395833333334,0.9987471103668213,0.0030124556894103333,0.0012665985151085332,,,,0.0002646591328404826,0.007812749405841462,0.0045537807235687565,0.012319394124417571,0.002315183827780978,0.022356314872012686,0.00011674967649359179,0.00026393777042306085,0.00014340551464789446,0.0,0.0,0.0
512,128,0.03,S1_xv,x_plus_v,3,0.002946054097264967,0.9324227174123129,0.8460906942685446,1.775789459546407,0.035931273053089734,0.142578125,0.9989349444707233,0.0029430033173411334,0.0010327062127761667,,,,0.0002822471977180031,0.007889061485552748,0.004623375499516415,0.012645572246810765,0.002407261929028222,0.025184380577154,7.724305103080043e-05,0.0002818188937501027,6.352284917041035e-05,0.0,0.0,0.0
512,128,0.1,D0_xeps,x_plus_epsilon,3,0.006401786735902168,91.61952209472656,0.2863560815652211,91.8990987141927,0.0035051276596883333,0.4781087239583333,0.9999420444170634,0.006400936904052867,0.0001328351434794,,,,0.00010348499544351298,0.04128605665185401,0.0039731767990909645,0.043702387482052796,0.0006961420333972695,0.036468050433817276,6.676341067770572e-06,0.00010352313821671626,2.3779549240605715e-05,0.0,0.0,0.0
512,128,0.1,D1_scaled,x_plus_epsilon,3,0.006230441853404,91.77834065755208,0.28578995664914447,92.05777740478516,0.003633602522313567,0.4762369791666667,0.9999446471532186,0.0062296595424413,0.0001264247353852946,0.9999613563219706,0.006230810812363967,6.429708446376026e-05,0.0004517068462363663,0.23027311679914345,0.004356707871818649,0.2348219738291512,0.0007856365966700557,0.03484147045850004,7.463999426310407e-06,0.00045176497800723234,3.1580758359862286e-05,4.360780800277932e-05,0.0004522538392762632,1.4405897536311012e-05
512,128,0.1,D2_velocity,x_plus_epsilon,3,0.006279754141966434,95.4546635945638,0.2861700455347697,95.73388163248698,0.0028883543952057003,0.484130859375,0.9999354680379232,0.0062786809479196334,0.00017315182829656664,0.9999909202257792,0.006279709283262433,6.0658552683889866e-05,0.0007563463448301662,0.23714132881339753,0.004749182710385098,0.23536950569950724,0.0012730424379097675,0.044552152312377497,1.0138631520126012e-06,0.0007563808678078142,2.8420933801357737e-05,6.013967865533085e-06,0.0007563655889407903,1.6531815351790822e-06
512,128,0.1,D4_safe,x_plus_epsilon,3,0.0077133703355987335,96.52058664957683,0.28716286023457843,96.79873148600261,0.0018425107700749668,0.4967447916666667,0.9999186197916666,0.0077116539080937,0.0002228336666768333,0.9993830720583597,0.007758079096674866,0.0005445671461832667,0.00030160624986215587,0.10485639013262789,0.00449653585474599,0.10152494939155662,0.0004239912870631373,0.025237969456450918,3.641903953570369e-07,0.0003016279458312677,1.1802683512231718e-05,9.671592139271573e-05,0.0003131515463958788,9.020355186657035e-05
512,128,0.1,S0_xv,x_plus_v,3,0.004048042697831934,0.9354076385498048,0.2830579876899719,1.214544415473938,0.04279914249976471,0.11669921875,0.9985888004302979,0.004043047937254067,0.0012519432292573667,,,,0.0007135705375046954,0.005483796062348078,0.004348054679370877,0.0034320856656629936,0.007974993504350318,0.031588627038616514,6.985267670220696e-05,0.0007133825073510726,0.00022112110552359769,0.0,0.0,0.0
512,128,0.1,S1_xv,x_plus_v,3,0.004009975120425166,0.9352588256200155,0.2830131649971008,1.2143183549245198,0.045364156365394565,0.10074869791666667,0.9987631042798361,0.0040058703937878,0.0010417928587228666,,,,0.0007720869873012388,0.005598851623522557,0.0044847304202799655,0.0031843150644998066,0.007673067361157151,0.027934993782249878,5.919807571082795e-05,0.0007719343803391782,0.0001975022960674134,0.0,0.0,0.0
512,128,0.3,D0_xeps,x_plus_epsilon,3,0.0199082195758819,10.13883368174235,0.042318291962146704,10.161178906758627,0.03196783984700833,0.12027994791666667,0.9996362527211508,0.019902400051554,0.00029204141629780004,,,,0.00042438082994272346,0.007795320931182483,0.0004824833030067617,0.007284837908732706,0.00036954106847556667,0.005569046911108602,2.6012858264055265e-05,0.000423878344110302,3.521336101357575e-05,0.0,0.0,0.0
512,128,0.3,D1_scaled,x_plus_epsilon,3,0.019866375873486167,10.157512982686361,0.04216954484581944,10.17984390258789,0.0318169674525658,0.11881510416666667,0.9996388554573059,0.019860791663328766,0.00028148879292223334,0.9999184012413024,0.0198664230604966,0.00037129027380913333,0.00039985288189533526,0.016554082295350058,0.0008824597925954352,0.01697571711302871,0.0007136737907226968,0.009213950421783341,2.165158719488165e-05,0.00040033611476351043,3.019908992146741e-05,6.0581341116401085e-05,0.0003998101778680653,2.6089414996208283e-05
512,128,0.3,D2_velocity,x_plus_epsilon,3,0.0209702768673499,10.58986759185791,0.043240608026583936,10.612197875976562,0.0309526200095812,0.12687174479166666,0.9995915492375692,0.0209640463193257,0.0002954478854125,0.9999897678693136,0.020970219746232,0.0004053411151592333,0.0006568154784806599,0.033112239350241955,0.0006959663022092135,0.032680954244996605,0.0007148440654147989,0.008951452998985705,6.993170249257922e-05,0.000654971698015556,8.400279491584146e-05,6.204134446904423e-06,0.0006568171385198303,6.975613057613099e-05
512,128,0.3,D4_safe,x_plus_epsilon,3,0.0231528549144665,10.739141464233398,0.04557003577550247,10.761521975199381,0.026938652619719432,0.19287109375,0.9993058641751608,0.023135771354039464,0.0007176384468416667,0.9979409972826639,0.0231997619072596,0.0017061945982276665,0.001910179948237457,0.013264903002408934,0.0023959506084843428,0.012794654651745743,0.0022291375672844845,0.02985411618732693,0.0002046191630692154,0.001899933342112821,0.00036786156855924654,0.000311728168448709,0.0019022130042733517,0.00015887520829880504
512,128,0.3,S0_xv,x_plus_v,3,0.008358480874448999,0.9360304276148478,0.030662956337134003,0.9583723942438761,0.05064856881896653,0.18123372395833334,0.9976601998011271,0.008340213292588734,0.0022398488568206,,,,0.0060805608846962065,0.002477357146007152,0.006504663888152516,0.002193097392949608,0.030833900330400996,0.09579038210341193,0.0007174877600024456,0.006067915161289555,0.0002525472306551897,0.0,0.0,0.0
512,128,0.3,S1_xv,x_plus_v,3,0.008047445599610568,0.9358908732732137,0.0302959096928437,0.9582144816716512,0.05310033261775967,0.1611328125,0.9982625047365824,0.008037828219433567,0.0015043531337057667,,,,0.006440742835740356,0.002204912129965889,0.006854148346581533,0.001976325839925267,0.03444025651680287,0.08750457751698354,0.00023902861464239274,0.006437701438895911,0.0005805205342613069,0.0,0.0,0.0
512,128,0.5,D0_xeps,x_plus_epsilon,3,0.008908880874514533,3.644420941670736,0.018464200198650332,3.653950055440267,0.024716418236494033,0.19099934895833334,0.9989985028902689,0.008898222198088933,0.0011941064744048332,,,,0.0003051904853275677,0.006424192902386647,0.00019927561751723714,0.006517387328369418,0.0007631978382071753,0.009857760354097269,6.190987098802752e-05,0.00030392277807185557,0.00010152682503210525,0.0,0.0,0.0
512,128,0.5,D1_scaled,x_plus_epsilon,3,0.0086080341910322,3.651862144470215,0.0181380709012349,3.661407788594564,0.025093348075946136,0.19287109375,0.999080220858256,0.008599056551853767,0.0010431963262437,0.9999673366546631,0.008607831162710933,0.0009024567552841667,0.0001535588312876964,0.00783500960950493,0.00023753796908692032,0.007909656753476574,0.0009983699029185947,0.00792235387675193,2.869611340019299e-05,0.00015358822331723473,2.5421226113194567e-05,2.456355068423119e-05,0.0001537002262620716,3.350334398534334e-05
512,128,0.5,D2_velocity,x_plus_epsilon,3,0.011563855223357634,3.816403388977051,0.02113135655721023,3.8259360790252686,0.020946377888321804,0.24405924479166666,0.9983598391215006,0.011536271311342666,0.002373528249605367,0.9997886021931967,0.011561434405545365,0.0015111356818427334,0.0005290676181265196,0.01430132223361579,0.0005200335119292666,0.01440834042774464,0.0010656236612917207,0.012829196874308951,0.00011497489295550838,0.00052327204494385,0.00038820840451797724,0.00012088917209858258,0.0005279554658022678,0.00013803469624958068
512,128,0.5,D4_safe,x_plus_epsilon,3,0.013808722297350534,3.8929768403371177,0.0233369326839844,3.9024909337361655,0.017050482953588134,0.2954915364583333,0.997642457485199,0.013746852676073666,0.004200238723681234,0.9932672182718912,0.0141179878264665,0.0055023113576074005,0.002582104066254973,0.009693614263202708,0.0026217994714652494,0.009774246839802074,0.002680082175478294,0.028482259102957264,0.0007357765796005874,0.002537993419367288,0.0022528662731162007,0.0044995515872738685,0.003035134784611325,0.003984609735543754
512,128,0.5,S0_xv,x_plus_v,3,0.006458742233614066,0.9325180053710938,0.01600308095415427,0.9420832196871439,0.0329451132565736,0.2542317708333333,0.9967658718427023,0.006438645223776467,0.0032751677620029332,,,,0.0021770608973695873,0.005757178849420309,0.0021014904125499756,0.005816877223073272,0.018868391453608895,0.10318699139092875,9.777415435434456e-05,0.002173755471831693,0.0007279059121354976,0.0,0.0,0.0
512,128,0.5,S1_xv,x_plus_v,3,0.0061190511720875,0.9319706757863363,0.015650322660803767,0.9415412346522013,0.03425201587378973,0.23380533854166666,0.9971717397371928,0.0061031030490994,0.002733438946980133,,,,0.002280058768730043,0.005713329180309481,0.0022133247959450807,0.0057985648954229545,0.018916696040158252,0.09454338479249647,0.00016704663304471928,0.002276206480491645,0.0006287435317620531,0.0,0.0,0.0
512,128,0.7,D0_xeps,x_plus_epsilon,3,0.010831739443043801,1.8559514284133911,0.017290263747175464,1.862349033355713,0.007743423804640701,0.374755859375,0.9949088096618652,0.0107279038056731,0.009229747111879167,,,,0.0023495358535015084,0.0019313839128258438,0.002468162410842924,0.0018681051452566443,0.0013328984633090677,0.030803349496109078,0.001309921778932824,0.002298008171128102,0.0025116771904847087,0.0,0.0,0.0
512,128,0.7,D1_scaled,x_plus_epsilon,3,0.009661128278821667,1.8599626223246257,0.016116001953681302,1.8663456439971924,0.008011881262063933,0.3736979166666667,0.9955048163731893,0.0095812844422956,0.0078258376246599,0.9999993046124777,0.0096611130672196,0.0044945188177128,0.0029030747644628757,0.004680119629054242,0.002983857008344812,0.004618843178912716,0.0014804792494450445,0.03160780472122743,0.0015255175491080508,0.0028563181859204674,0.0021942021590495063,1.0050646360926806e-06,0.0029030510396799653,0.0015246267345584937
512,128,0.7,D2_velocity,x_plus_epsilon,3,0.010543312877416533,1.959071675936381,0.017129949604471468,1.9654676119486492,0.007980005039522967,0.3662109375,0.9953534205754598,0.010448243158558933,0.009016569261328933,0.9977535208066305,0.010526227454344367,0.004114377778023434,0.0006883068171039833,0.0033347373096150315,0.0008880981769524545,0.0032443064666661655,0.00045771319790702627,0.005253279978356937,0.00029270860568128933,0.0006819391973274513,0.00010858605171390128,0.00131305450746521,0.0006875065818862945,0.00031531342637459005
512,128,0.7,D4_safe,x_plus_epsilon,3,0.015671958215534666,2.0035532315572104,0.022084881241122834,2.009962797164917,0.0053166006691753335,0.4139811197916667,0.9928239385286967,0.015426632637778867,0.0149190769610052,0.9802737236022949,0.016200297201673135,0.014139279412726533,0.0036440901048734385,0.005907295211487502,0.0037404176078759976,0.0058445643179735815,0.0006419885333402703,0.016816191692216716,0.0016191118692053543,0.00350605727054212,0.004925547814426472,0.008663738753840706,0.003916354770172565,0.006638939209956396
512,128,0.7,S0_xv,x_plus_v,3,0.009002050850540332,0.9332478245099386,0.015438381272057633,0.939635435740153,0.0016059813788160333,0.5076497395833334,0.991247812906901,0.0088600652913252,0.014633808883145166,,,,0.0021121541446233187,0.007876524842145627,0.0021427750761140825,0.0077610824399713535,0.0014428985669430656,0.018778736557770223,0.0021008106421951194,0.002008366576638219,0.007354768425966922,0.0,0.0,0.0
512,128,0.7,S1_xv,x_plus_v,3,0.008596947727103966,0.9328950643539429,0.014992134024699498,0.939270039399465,0.004791296902112658,0.4781901041666667,0.9919602870941162,0.008466252436240466,0.0133876515071685,,,,0.0028472599567304596,0.007402616450575538,0.002968690365935431,0.0072789812143291294,0.0042483289371568035,0.051057698852488544,0.002540284220951619,0.0027250283051741073,0.008254718814746808,0.0,0.0,0.0
512,128,0.9,D0_xeps,x_plus_epsilon,3,0.10213324675957357,1.163034439086914,0.1068491376936435,1.1677021980285645,-0.0016052525606937665,0.59033203125,0.9224809209505717,0.08942816654841101,0.11613888320135342,,,,0.042678346275401735,0.0014565800403753806,0.0430245771935396,0.00151926535712202,0.0017997319458436778,0.08767708161958235,0.030953380224874982,0.03542285826410406,0.029939330654713495,0.0,0.0,0.0
512,128,0.9,D1_scaled,x_plus_epsilon,3,0.12992879127462703,1.1640477577845256,0.1343254446983337,1.1687185366948445,-0.0013317651658629,0.5663248697916666,0.9075305263201395,0.10694720596075051,0.1224421186182248,1.0,0.12992879127462703,0.09246944884459174,0.126963690230893,0.0018482744483501667,0.1269940682346318,0.0018716324521496261,0.0002675369360849206,0.011454679889266232,0.08156362712710354,0.09444208499800107,0.0836394370802285,0.0,0.126963690230893,0.08156362372770844
512,128,0.9,D2_velocity,x_plus_epsilon,3,0.032964197297890935,1.2176534334818523,0.0375362193832794,1.222323735555013,0.001013063515226,0.4493815104166667,0.9743910233179728,0.03127092681825157,0.04925975971089883,0.9688701629638672,0.03209703415632243,0.0204164733489354,0.010855167109012501,0.0022148739061283776,0.010610761715374976,0.0022759805836002817,0.00031806871185251993,0.004530327363189063,0.008168640171419186,0.009983162800674102,0.009641553532138447,0.006497878331120836,0.010176759443777869,0.0030863795999184116
512,128,0.9,D4_safe,x_plus_epsilon,3,0.18765834967295328,1.2309917608896892,0.19220084945360816,1.235661268234253,-0.0009125386908029333,0.53515625,0.8795178135236105,0.14757268130779264,0.21128917538178493,0.8075899879137675,0.170037771264712,0.1055608764290809,0.03182026579974394,0.0005596097146144931,0.03153643297610367,0.0005778288601165467,0.0006639877162591612,0.01750847475024121,0.01732797891813152,0.021238934948613238,0.021199649671280976,0.039173631273721886,0.028566531192248657,0.016758381831244337
512,128,0.9,S0_xv,x_plus_v,3,0.058891315013170166,0.9671830336252848,0.06360026697317757,0.9718654553095499,-0.005153433574984433,0.5552571614583334,0.9445806741714478,0.053419978668292296,0.08641462339443744,,,,0.017577790319663136,0.004554143951759778,0.017099162879152602,0.004648635434493696,0.0016392233229471057,0.00595189274193573,0.013821396883425808,0.01382263559554695,0.03262068377601943,0.0,0.0,0.0
512,128,0.9,S1_xv,x_plus_v,3,0.05855142697691914,0.9670727849006653,0.06326845164100327,0.9717519879341125,-0.0035789661730328336,0.5459798177083334,0.9465263287226359,0.052013826866944564,0.09155495197856456,,,,0.028941247386722078,0.004005104796003421,0.02848998389767023,0.004085457763364452,0.0036303641979296775,0.028582531894610554,0.02103509878533411,0.021721894516035265,0.06104360137009062,0.0,0.0,0.0
512,128,0.97,D0_xeps,x_plus_epsilon,3,0.7115757067998251,1.0480412642161052,0.7163191437721252,1.052193284034729,-0.0012687802081927,0.60546875,0.6758534709612528,0.3386360506216685,0.5182218292365509,,,,0.16410069851431366,0.00017393535451706876,0.1633605546825077,0.0002041463521270193,0.0005682237449518339,0.034390914007599103,0.04703328533717283,0.04942088752528964,0.04143657467245357,0.0,0.0,0.0
512,128,0.97,D1_scaled,x_plus_epsilon,3,0.5499613086382548,1.0479710102081299,0.5542248984177908,1.052123506863912,-0.0002775506970162,0.525634765625,0.7262909213701884,0.2861834367116292,0.46115826792047776,0.9997616211573283,0.5496768156687418,0.27347080409526825,0.19945412427992149,0.00039288401490665574,0.20011476411996998,0.0004233075096619663,0.001264256673855643,0.09456502768093832,0.06710191593388663,0.07031901102791963,0.0773753131199239,0.00022928419650396692,0.19914701423353234,0.06691496537798802
512,128,0.97,D2_velocity,x_plus_epsilon,3,0.4149277408917745,1.0583508014678955,0.41880573829015094,1.0625055233637493,-0.000311041487293494,0.5311686197916666,0.7565595308939616,0.2568332105875015,0.37980491766739705,0.7122906645139059,0.29028089841206867,0.1236188362042109,0.06128109618203396,0.0003292513963727094,0.06161738102428378,0.00031677468908154283,0.00031246074730479874,0.020990888556576447,0.03247354343929189,0.03419996030714505,0.02117821096235365,0.08509231258651803,0.033529402561814796,0.012369871834821612
512,128,0.97,D4_safe,x_plus_epsilon,3,4.645654042561849,1.0598588784535725,4.648825327555339,1.0640133221944172,-0.00024185855969946664,0.529541015625,0.35061583916346234,0.6874667207400004,0.3513625356454179,0.18911366164684287,0.8308618664741516,0.19475434720516205,0.6786014835966708,0.00047941764820956046,0.6808582138677097,0.0004854608790732251,0.0011404091839905498,0.05163617505913416,0.026138631974399286,0.027283540344961242,0.025646647258293218,0.03155361118778249,0.019520852510446513,0.044198194691726755
512,128,0.97,S0_xv,x_plus_v,3,0.8743826349576315,0.9901645382245382,0.8785920937856039,0.9943189223607382,0.011220617219805667,0.3643391927083333,0.5791699091593424,0.42144842942555744,0.4947962707719347,,,,0.19300910246831063,0.0006475562076053408,0.19212920523730845,0.0006467272643484812,0.005046239280215693,0.06012224169118874,0.03792768828937541,0.03923983745853062,0.03498831426613985,0.0,0.0,0.0
512,128,0.97,S1_xv,x_plus_v,3,0.8120581110318502,0.9900700052579244,0.8161398569742838,0.9942292173703512,0.012573444594939498,0.3511555989583333,0.6123255093892416,0.38914987444877625,0.46389278386627325,,,,0.34148561699504837,0.0004255632070203784,0.3409399144493988,0.0004547438798569981,0.00429684520759455,0.047277838860210954,0.07184290314006364,0.07280544779351796,0.05950931766154497,0.0,0.0,0.0
512,128,0.99,D0_xeps,x_plus_epsilon,3,6.703342437744141,1.016688386599223,6.711182594299316,1.0206711292266846,-0.0014866480293372665,0.6014811197916666,0.26696713268756866,0.7442773977915446,0.2679551044702755,,,,2.1031240616473856,0.0005752479604218157,2.1036406913419605,0.000632647271197422,0.000492126173316235,0.025288695142495803,0.04173818182027861,0.04315438388608111,0.04203535018629203,0.0,0.0,0.0
512,128,0.99,D1_scaled,x_plus_epsilon,3,5.051790873209636,1.0163453420003254,5.057252407073975,1.020331621170044,-0.00017934963883213333,0.5218912760416666,0.29742319385210664,0.7132361133893331,0.2982356731100257,0.9976237018903097,5.035694440205892,0.7002004981040955,0.3295383212327034,0.0005050016370515411,0.33221919028717556,0.0005736002194016721,0.0009854300692164635,0.040531265498001234,0.03970274118871011,0.04034078441180193,0.03964802879398222,0.001545114232251287,0.33857578073538613,0.03919053483987964
512,128,0.99,D2_velocity,x_plus_epsilon,3,4.164554595947266,1.01825217405955,4.169011990229289,1.0222303072611492,-0.00014049192153226667,0.5028483072916666,0.31519468625386554,0.6964436372121176,0.3160534745063184,0.2141223500172297,0.7947192589441935,0.15205505490303037,0.8232584201591749,0.0005758279620894228,0.8229424957749921,0.000638876653243144,0.0004538165138983705,0.03131985803421735,0.03644436860206639,0.037561458931366226,0.036524089939714934,0.05526451856036651,0.04140667771284741,0.013704571530425891
512,128,0.99,D4_safe,x_plus_epsilon,3,45.93364461263021,1.0187016328175862,45.934505462646484,1.0226879914601643,-0.0003669462409259,0.5371907552083334,0.07451435675223664,0.9422702789306641,0.07502741134919898,0.022465354452530503,0.9968258539835612,0.058414178589979736,8.571080330901731,0.0004218109380464423,8.576428237399474,0.0004919731032395093,0.0018845061305430896,0.10906129080348914,0.008771317439239465,0.009032777084430501,0.008982574968810239,0.004681447214572176,0.006734562299329628,0.007263596871747947
512,128,0.99,S0_xv,x_plus_v,3,8.48129145304362,0.9968384703000387,8.48520024617513,1.000810941060384,0.0138743184506893,0.337158203125,0.1399054924647013,0.8601471781730652,0.13712515130756336,,,,1.3838209562593486,0.00040603278283940324,1.3820399964039471,0.00047118014706088254,0.0034128240104632497,0.043345103621575155,0.014447794300169535,0.01386567926865116,0.013873509562596947,0.0,0.0,0.0
512,128,0.99,S1_xv,x_plus_v,3,7.668442726135254,0.9968712528546652,7.672556241353353,1.0008406241734822,0.0163203713794549,0.3167317708333333,0.15828542411327357,0.8426545858383179,0.1546977625783815,,,,1.8198099031941504,0.00018421428845765997,1.8197433954195796,0.0002506102600221612,0.0040311534070502,0.04547464583756895,0.023606580736339255,0.02357776956446444,0.02380993590256408,0.0,0.0,0.0
