base,k,horizon,variant,amount,displacement_rms,desired_rms,direction_cos_cfg,local_cfg_limit_error,jacobian_target_relative_error,finite_target_relative_error,linearization_relative_error,finite_difference_relative_disagreement,response_target_cosine,best_linear_ray_relative_error,achieved_progress_fraction,native_euler_relative_difference,flow_same_field_relative_error,inverse_resolution_relative_error,conditional_resolution_relative_error,n
cfg_high,24,0.0625,euler_capped,2.75,0.017866894690087065,0.024272006266983226,0.9354127664119005,0.4036351004615426,0.3844562005251646,0.37792825885117054,0.03252887862618081,0.0002795332843561482,0.933488616719842,0.35004184301942587,0.738258233293891,0.0038525320633198135,2.086933467637664e-05,,,32
cfg_high,24,0.0625,euler_cfg_equal,2.75,0.022208687354577705,0.024272006266983226,1.0,0.08967789735470433,0.3397552720271051,0.3142723753117025,0.059844551724381745,0.0007107393972773934,0.9435276035219431,0.323811745736748,0.9725668784230947,0.0038525320633198135,2.086933467637664e-05,,,32
cfg_high,24,0.0625,euler_debiased,2.75,0.02225568614085205,0.024272006266983226,0.9853787701576948,0.18347684969194233,0.3006634507328272,0.2819449924863875,0.038222115428652614,0.00026306110851237463,0.9543131366372108,0.29383340012282133,0.9370766188949347,0.0038525320633198135,2.086933467637664e-05,,,32
cfg_high,24,0.0625,euler_fsg,2.75,0.02220868758740835,0.024272006266983226,0.9354127738624811,0.3467810512520373,0.3550604274496436,0.34629230899736285,0.03946931747486815,0.00027987288979147706,0.9334886055439711,0.35004181833937764,0.9159026890993118,0.0038525320633198135,2.086933467637664e-05,,,32
cfg_high,24,0.0625,flow_capped,2.75,0.01786689498112537,0.024272006266983226,0.9513029176741838,0.3762781834229827,0.22205288661643863,0.21247816365212202,0.03224286300246604,0.0002353923130158364,0.9991160593926907,0.0386349699110724,0.7876619454473257,0.0038525320633198135,2.086933467637664e-05,,,32
cfg_high,24,0.0625,flow_cfg_equal,2.75,0.02264863412710838,0.024272006266983226,1.000000026077032,0.07809229982376564,0.3427886851131916,0.31699030566960573,0.06088917062152177,0.0007106975585884356,0.9435275960713625,0.32381174992769957,0.9942278973758221,0.0038525320633198135,2.086933467637664e-05,,,32
cfg_high,24,0.0625,flow_inverse,2.75,0.022648634505458176,0.024272006266983226,0.9513029456138611,0.3088579988107085,0.04030207230243832,2.5503513043645398e-05,0.04029869707301259,0.00023533093428795837,0.9991160668432713,0.03863492055097595,1.000001821666956,0.0038525320633198135,2.086933467637664e-05,,,32
cfg_high,24,0.0625,resolution,2.75,,,,,,,,,,,,,,0.0008249986467490089,0.0008567257482354762,32
cfg_high,24,0.0625,same_field_euler,2.75,0.006293262493272778,0.024272006266983226,-0.16048164936364628,1.0798270236700773,1.071192417293787,1.0714559815824032,0.020847876876359805,0.0004808605835933122,-0.06830613720376277,0.9991606418043375,-0.02125500016427395,0.0038525320633198135,2.086933467637664e-05,,,32
cfg_high,24,0.0625,same_field_flow,2.75,4.3513565817221433e-07,0.024272006266983226,0.024853132024873048,0.9999994095414877,1.0000010095536709,1.0000010076910257,0.110080907412339,0.004013920966826845,-0.028945498226676136,0.9985503926873207,-9.95585404561794e-07,0.0038525320633198135,2.086933467637664e-05,,,32
