method,k,gap_rms,clean_gap_rms,noise_gap_rms,modified_rms,correction_rms,sign_disagreement,guidance_flip_fraction,n
instant_high,39,0.09399292858317494,0.03671598778106272,0.05727694084867835,0.1467612498253584,0.19999989569187165,0.0,0.951719970703125,200
instant_high,40,0.09140138076618314,0.03427551781758666,0.05712586276233196,0.1473800751566887,0.19999989569187165,0.0,0.955958251953125,200
instant_high,41,0.08879942880943417,0.03191229484975338,0.056887134164571765,0.1480542805045843,0.20000001780688761,0.0,0.960093994140625,200
instant_high,42,0.08619670111685991,0.029630116019397974,0.056566585153341294,0.14878057315945625,0.20000001788139343,0.0,0.964254150390625,200
instant_high,43,0.08360858995467424,0.02743406849913299,0.05617452140897512,0.14957419604063035,0.20000001788139343,0.0,0.968121337890625,200
instant_high,44,0.08106828976422548,0.025333840576931835,0.055734449196606875,0.15040542855858802,0.20000001788139343,0.0,0.97177734375,200
instant_high,45,0.07855001013725996,0.023319534249603747,0.05523047586902976,0.1512789476662874,0.20000001780688761,0.0,0.97520751953125,200
instant_high,46,0.07602476635947823,0.02138196554966271,0.054642800875008106,0.15221742153167725,0.19999989569187165,0.0,0.978526611328125,200
instant_high,47,0.0735244981572032,0.01952994483988732,0.05399455327540636,0.15319218419492245,0.20000001773238182,0.0,0.98160888671875,200
norm_high,0,0.14483505165204405,0.14483505165204405,0.0,0.1314147276058793,0.04724303285096539,0.0,0.0,200
norm_high,1,0.14676624279469253,0.14447302045300603,0.0022932225436670707,0.13131691820919514,0.04751014096691506,0.0,0.0,200
norm_high,2,0.14452002057805657,0.14000377010554074,0.004516250643064268,0.1315543110668659,0.04729976699782128,0.0,0.0,200
norm_high,3,0.13857966700568794,0.13208374509587884,0.006495921887690202,0.1306363607198,0.046865272438353714,0.0,0.0,200
norm_high,4,0.1326877425983548,0.12439475882798433,0.008292983912397175,0.13132881745696068,0.044987437038726055,0.0,0.0,200
norm_high,5,0.1274869799800217,0.1175270595215261,0.00995992028620094,0.1334415416419506,0.045402563981188,0.0,0.0,200
norm_high,6,0.12385223230347037,0.11224108569324016,0.011611146760405972,0.13667663034051658,0.046548699518752984,0.0,0.0,200
norm_high,7,0.12105043106712401,0.10781054015271366,0.013239890905097126,0.13946152839809656,0.04852185141586233,0.0,0.0,200
norm_high,8,0.1175239346921444,0.10283344292081892,0.01469049183651805,0.14161454450339078,0.04926791313399008,0.0,0.0,200
norm_high,9,0.11407446809113025,0.09803274606354534,0.016041722069494425,0.14347275104373694,0.04969436859362759,0.0,0.0,200
norm_high,10,0.11228627411648631,0.09474154373630882,0.01754473032662645,0.1448334750905633,0.0488750724165493,0.0,0.0,200
norm_high,11,0.11184134516865014,0.09261861408129335,0.019222731271293016,0.14578834779560565,0.048416513420852424,0.0,0.0,200
norm_high,12,0.11206207040697336,0.0910504318960011,0.02101163815241307,0.14651172690093517,0.04760155156707242,0.0,0.0,200
norm_high,13,0.11269202623516321,0.0898014584928751,0.022890567812137306,0.14714335281401872,0.046716196800407485,0.0,0.0,200
norm_high,14,0.11304955406114459,0.08831996424123645,0.02472958995960653,0.1476078847050667,0.04611918662354583,0.0,0.0,200
norm_high,15,0.11347232699394226,0.08687725041061639,0.026595076634548603,0.14822074957191944,0.04602069347631186,0.0,0.0,200
norm_high,16,0.11292298249900341,0.08469223702326417,0.028230745624750853,0.14845328256487847,0.045540749628125925,0.0,0.0,200
norm_high,17,0.11165264926850796,0.08199491431936622,0.02965773499570787,0.14857446968555452,0.04582546563120559,0.0,0.0,200
norm_high,18,0.11028561243787408,0.0792677841708064,0.03101782847661525,0.14884469911456108,0.046723183877038534,0.0,0.0,200
norm_high,19,0.10971327798441052,0.07714214835315943,0.032571129291318356,0.14919212274253368,0.046955080694751815,0.0,0.0,200
norm_high,20,0.10902973687276245,0.07495794413611293,0.03407179271802306,0.14946190148591995,0.04725036719464697,0.0,0.0,200
norm_high,21,0.1080143011547625,0.07257210856303573,0.035442192554473874,0.14965182542800903,0.04785071198799415,0.0,0.0,200
norm_high,22,0.10659643068909645,0.06995390757918357,0.03664252307265997,0.14966519191861152,0.04868804865691345,0.0,0.0,200
norm_high,23,0.10505759811028838,0.0673025236837566,0.037755074417218565,0.14969255872070789,0.04964914417359978,0.0,0.0,200
norm_high,24,0.10359741568565368,0.06474838472902775,0.03884903086349368,0.14982377529144286,0.05064295343647245,0.0,0.0,200
norm_high,25,0.10190430300310255,0.06209793478250503,0.039806368313729766,0.14994483798742295,0.05193062923615798,0.0,0.0,200
norm_high,26,0.10014230521395802,0.05945949374698103,0.040682811494916676,0.15009754650294782,0.05326612839504378,0.0,0.0,200
norm_high,27,0.09845724675804376,0.05692059587687254,0.04153665091842413,0.15026855535805225,0.054548368666437454,0.0,0.0,200
norm_high,28,0.09688671676442027,0.054498778274282816,0.042387938480824235,0.1504903207719326,0.05587375157119823,0.0,0.0,200
norm_high,29,0.09516813097521663,0.05204507157206535,0.04312305935658514,0.15077466055750846,0.0576062605459083,0.0,0.0,200
norm_high,30,0.09346674704924225,0.04965420929715037,0.043812537612393496,0.15107102885842325,0.059420693684951405,0.0,0.0,200
norm_high,31,0.09174918353557587,0.047308172592893244,0.044441010896116497,0.15132064282894134,0.06119170482983463,0.0,0.0,200
norm_high,32,0.0900280968658626,0.0450140484329313,0.0450140484329313,0.15154281787574292,0.06295647331513464,0.0,0.0,200
norm_high,33,0.08835588335990906,0.04279738100245595,0.04555850232020021,0.1517983753979206,0.06467764648376033,0.0,0.0,200
norm_high,34,0.08654782621189952,0.04056929351761937,0.04597853264771402,0.15209776416420936,0.06659875992976595,0.0,0.0,200
norm_high,35,0.08484388956800103,0.03844488743692637,0.04639900203794241,0.1524242564290762,0.06846947339945472,0.0,0.0,200
norm_high,36,0.0829837809689343,0.03630540405400098,0.04667837696149945,0.1527976156398654,0.0705358174425055,0.0,0.0,200
norm_high,37,0.08099696017801762,0.034170592557638886,0.04682636756449938,0.15320603244006634,0.07278940990901901,0.0,0.0,200
norm_high,38,0.07905821757391095,0.03211740092374384,0.04694081670604646,0.15364348564296962,0.07510854421823751,0.0,0.0,200
norm_high,39,0.07708151483908296,0.03010996681638062,0.04697154806926847,0.1541011445596814,0.07748860795050859,0.0,0.0,200
norm_high,40,0.07514759480953216,0.028180347993038594,0.04696724691428244,0.15458157639950515,0.0798339876276441,0.0,0.0,200
norm_high,41,0.07319179831072688,0.026303302459418774,0.04688849582336843,0.15507330134510994,0.08219941181130708,0.0,0.0,200
norm_high,42,0.07128165364265442,0.024503068421036004,0.046778585156425835,0.1555977924913168,0.08454470602795482,0.0,0.0,200
norm_high,43,0.06937517425045371,0.0227637289930135,0.04661144513636827,0.15614213764667512,0.08690411585383118,0.0,0.0,200
norm_high,44,0.0675006914511323,0.021093966057524085,0.0464067255705595,0.15672392174601554,0.08925836861388234,0.0,0.0,200
norm_high,45,0.06566083636134863,0.01949306079186499,0.04616777552291751,0.15733076095581056,0.09166992468177342,0.0,0.0,200
norm_high,46,0.06382295619696379,0.017950206366367637,0.04587274977937341,0.15796499527990818,0.09414203873369843,0.0,0.0,200
norm_high,47,0.062005332931876184,0.016470166579820214,0.045535166570916774,0.15863840453326702,0.0966330712242052,0.0,0.0,200
refined_high,0,0.14483505165204405,0.14483505165204405,0.0,0.14483505165204405,0.0,0.0,0.0,200
refined_high,1,0.14819559544324876,0.14588003961369395,0.002315556178800762,0.14819559544324876,0.0,0.0,0.0,200
refined_high,2,0.14536761237308382,0.1408248745650053,0.004542737886658869,0.14536761237308382,0.0,0.0,0.0,200
refined_high,3,0.1362701695971191,0.12988250566646456,0.006387664200738072,0.1362701695971191,0.0,0.0,0.0,200
refined_high,4,0.12843925811350346,0.1204118044488132,0.008027453632093966,0.12843925811350346,0.0,0.0,0.0,200
refined_high,5,0.12191698458045722,0.11239222012460232,0.009524764417437836,0.12191698458045722,0.0,0.0,0.0,200
refined_high,6,0.11641287168487907,0.10549916511401534,0.010913706745486706,0.11641287168487907,0.0,0.0,0.0,200
refined_high,7,0.11285234054550529,0.10050911583006382,0.012343224780634045,0.11285234054550529,0.0,0.0,0.0,200
refined_high,8,0.11101959805935621,0.09714214844629168,0.013877449757419526,0.11101959805935621,0.0,0.0,0.0,200
refined_high,9,0.10943026522174477,0.09404163418337702,0.015388631017412991,0.10943026522174477,0.0,0.0,0.0,200
refined_high,10,0.10856968361884356,0.0916056708060205,0.016964013068936766,0.10856968361884356,0.0,0.0,0.0,200
refined_high,11,0.10849776217713952,0.08984970938414336,0.018648052851203828,0.10849776217713952,0.0,0.0,0.0,200
refined_high,12,0.10830607231706381,0.08799868367612362,0.020307388510555028,0.10830607231706381,0.0,0.0,0.0,200
refined_high,13,0.10841341527178884,0.08639194021001458,0.022021475015208125,0.10841341527178884,0.0,0.0,0.0,200
refined_high,14,0.10819795640185476,0.08452965339645743,0.02366830299142748,0.10819795640185476,0.0,0.0,0.0,200
refined_high,15,0.10779397940263152,0.08252976533025504,0.02526421394199133,0.10779397940263152,0.0,0.0,0.0,200
refined_high,16,0.10742305604740977,0.08056729206815362,0.026855764011852443,0.10742305604740977,0.0,0.0,0.0,200
refined_high,17,0.1073914759978652,0.07886561511084438,0.0285258608404547,0.1073914759978652,0.0,0.0,0.0,200
refined_high,18,0.10719662806019187,0.077047576084733,0.03014905169606209,0.10719662806019187,0.0,0.0,0.0,200
refined_high,19,0.10674153603613376,0.0750526425614953,0.03168889356777072,0.10674153603613376,0.0,0.0,0.0,200
refined_high,20,0.10621713256463408,0.07302427852526307,0.03319285400211811,0.10621713256463408,0.0,0.0,0.0,200
refined_high,21,0.10565056394785642,0.07098397262394428,0.034666591202840207,0.10565056394785642,0.0,0.0,0.0,200
refined_high,22,0.10504117252305151,0.06893326938152314,0.03610790304839611,0.10504117252305151,0.0,0.0,0.0,200
refined_high,23,0.10431197993457317,0.06682486213743687,0.03748711780644953,0.10431197993457317,0.0,0.0,0.0,200
refined_high,24,0.10331946367397904,0.06457466481253504,0.038744798954576255,0.10331946367397904,0.0,0.0,0.0,200
refined_high,25,0.10211141070351004,0.06222414072602987,0.03988726980052888,0.10211141070351004,0.0,0.0,0.0,200
refined_high,26,0.10083775483071804,0.059872416900470855,0.04096533780917525,0.10083775483071804,0.0,0.0,0.0,200
refined_high,27,0.09955818349495531,0.05755707487463951,0.04200110866688192,0.09955818349495531,0.0,0.0,0.0,200
refined_high,28,0.09828029772266746,0.05528266752138734,0.042997630340978504,0.09828029772266746,0.0,0.0,0.0,200
refined_high,29,0.09692097688093781,0.05300365924835205,0.043917317632585766,0.09692097688093781,0.0,0.0,0.0,200
refined_high,30,0.09547017030417919,0.05071852800436318,0.04475164226256311,0.09547017030417919,0.0,0.0,0.0,200
refined_high,31,0.09389400139451026,0.048414094597101213,0.04547990677878261,0.09389400139451026,0.0,0.0,0.0,200
refined_high,32,0.09223611794412136,0.04611805897206068,0.04611805897206068,0.09223611794412136,0.0,0.0,0.0,200
refined_high,33,0.09048501059412956,0.04382867705076933,0.04665633352473378,0.09048501059412956,0.0,0.0,0.0,200
refined_high,34,0.08873335307464003,0.04159375922754407,0.047139593912288544,0.08873335307464003,0.0,0.0,0.0,200
refined_high,35,0.08700267003849149,0.03942308481782675,0.04757958530448377,0.08700267003849149,0.0,0.0,0.0,200
refined_high,36,0.08524259468540549,0.03729363514110446,0.047948959460482,0.08524259468540549,0.0,0.0,0.0,200
refined_high,37,0.0834727942571044,0.03521508519537747,0.0482577090896666,0.0834727942571044,0.0,0.0,0.0,200
refined_high,38,0.08168636640533805,0.03318508642725646,0.04850128007121384,0.08168636640533805,0.0,0.0,0.0,200
refined_high,39,0.07988158015534282,0.031203742334619165,0.048677837997674944,0.07988158015534282,0.0,0.0,0.0,200
refined_high,40,0.07803247429430485,0.029262177902273832,0.0487702964246273,0.07803247429430485,0.0,0.0,0.0,200
refined_high,41,0.0761819065362215,0.027377872639335693,0.04880403413437307,0.0761819065362215,0.0,0.0,0.0,200
refined_high,42,0.07431012999266386,0.025544107253663243,0.048766022780910134,0.07431012999266386,0.0,0.0,0.0,200
refined_high,43,0.0724615865200758,0.023776458119973542,0.04868512847460806,0.0724615865200758,0.0,0.0,0.0,200
refined_high,44,0.07062685888260603,0.02207089338451624,0.04855596547946334,0.07062685888260603,0.0,0.0,0.0,200
refined_high,45,0.06880589988082647,0.02042675156611949,0.04837914829142392,0.06880589988082647,0.0,0.0,0.0,200
refined_high,46,0.0670023868791759,0.018844421342946588,0.04815796568058431,0.0670023868791759,0.0,0.0,0.0,200
refined_high,47,0.06519604597240686,0.01731769977603108,0.0478783462382853,0.06519604597240686,0.0,0.0,0.0,200
smc_high,0,0.14483505165204405,0.14483505165204405,0.0,0.13141472786664962,0.20000001586973667,0.0,0.823563232421875,200
smc_high,1,0.14579334009438752,0.14351531917229296,0.002278020938974805,0.24165586225688457,0.20000001013278962,0.68168701171875,0.146181640625,200
smc_high,2,0.14297971492633224,0.13851159892976284,0.0044681160914478825,0.15249958414584397,0.20000001594424247,0.14980712890625,0.681663818359375,200
smc_high,3,0.13786508878692985,0.1314026627317071,0.006462426049401984,0.22478286921977997,0.20000001318752766,0.56838623046875,0.2783154296875,200
smc_high,4,0.1313636923953891,0.12315346140414477,0.008210230774711818,0.1722759061306715,0.20000001676380635,0.262017822265625,0.600870361328125,200
smc_high,5,0.12872000372037293,0.11866375342011452,0.010056250281631946,0.21483137808740138,0.2000000149011612,0.515855712890625,0.357589111328125,200
smc_high,6,0.12532813576981425,0.11357862314209342,0.011749512706883252,0.1867300270497799,0.20000001691281796,0.3332958984375,0.54939697265625,200
smc_high,7,0.12455403039231897,0.11093093348667026,0.013623097056988626,0.21108862988650798,0.20000001572072507,0.48656494140625,0.401168212890625,200
smc_high,8,0.12249540219083428,0.10718347741290928,0.015311925273854285,0.1953087703883648,0.20000001683831214,0.37697265625,0.516552734375,200
smc_high,9,0.12177716627717018,0.10465225242078305,0.017124914010055364,0.20870114997029304,0.20000001654028893,0.467940673828125,0.427874755859375,200
smc_high,10,0.1205944280512631,0.10175154833123087,0.01884287933120504,0.1998168283700943,0.20000001713633536,0.403011474609375,0.4950732421875,200
smc_high,11,0.11940082300454379,0.09887880627065897,0.020522016477771104,0.20640505082905292,0.20000001691281796,0.453037109375,0.447889404296875,200
smc_high,12,0.11773395478725433,0.09565883824601769,0.022075116555206477,0.20181138895452022,0.20000001691281796,0.420946044921875,0.484136962890625,200
smc_high,13,0.11598080649971962,0.09242220506072045,0.023558601289987564,0.20482528761029242,0.2000000175088644,0.446448974609375,0.463157958984375,200
smc_high,14,0.11539835372939705,0.0901549637131393,0.025243389941751956,0.20316532224416733,0.2000000163167715,0.43352783203125,0.4787353515625,200
smc_high,15,0.11437861274927855,0.08757112501189113,0.026807487322948874,0.20413804218173026,0.2000000175088644,0.443173828125,0.471611328125,200
smc_high,16,0.11436569726094603,0.08577427309006452,0.028591424315236508,0.20355780757963657,0.200000017285347,0.43941650390625,0.475780029296875,200
smc_high,17,0.11389960832893849,0.08364502505399286,0.030254583479836582,0.20366687782108783,0.2000000175088644,0.441220703125,0.475469970703125,200
smc_high,18,0.11446532137691974,0.08227195000275969,0.03219337156508118,0.20387744911015035,0.2000000175088644,0.441962890625,0.474591064453125,200
smc_high,19,0.11392275260761381,0.0801019354350865,0.033820817223750056,0.20345134511590005,0.200000017285347,0.44006591796875,0.477596435546875,200
smc_high,20,0.11348870204761624,0.07802348271012306,0.03546521925367415,0.20345965810120106,0.20000001758337022,0.442890625,0.47503173828125,200
smc_high,21,0.11260614139959216,0.0756572513654828,0.03694889018312097,0.2029240692406893,0.20000001780688761,0.43962646484375,0.479556884765625,200
smc_high,22,0.11208851048722863,0.07355808505788446,0.03853042546659708,0.20311835825443267,0.20000001773238182,0.443896484375,0.475928955078125,200
smc_high,23,0.1112107259966433,0.07124437160789966,0.03996635469608009,0.20264925211668014,0.200000017657876,0.44017578125,0.480870361328125,200
smc_high,24,0.11073072640225291,0.06920670406892895,0.04152402239851653,0.20299847416579722,0.200000017657876,0.444970703125,0.4770166015625,200
smc_high,25,0.10979157557711006,0.06690424155443907,0.04288733415305614,0.20262033477425576,0.200000017657876,0.44184326171875,0.481649169921875,200
smc_high,26,0.10872064838185906,0.06455288503319025,0.0441677634511143,0.2027009028196335,0.20000001713633536,0.445626220703125,0.479232177734375,200
smc_high,27,0.10737247660756111,0.06207471284084022,0.045297763580456375,0.20241027519106866,0.200000017657876,0.443692626953125,0.483304443359375,200
smc_high,28,0.1060070107318461,0.05962894355878234,0.046378067303448914,0.2024677662551403,0.20000001788139343,0.4475146484375,0.481715087890625,200
smc_high,29,0.10456170683726668,0.05718218357302249,0.047379523301497105,0.2024264221638441,0.20000001773238182,0.446678466796875,0.485152587890625,200
smc_high,30,0.10297014284878969,0.054702888317406176,0.04826725451275706,0.20243712969124317,0.20000001788139343,0.4501171875,0.48406982421875,200
smc_high,31,0.10121363528072834,0.05218828078359365,0.049025354543700814,0.20240829393267631,0.200000017657876,0.449351806640625,0.487567138671875,200
smc_high,32,0.09928329188376665,0.049641645941883326,0.049641645941883326,0.20248243100941182,0.20000001773238182,0.45337890625,0.486505126953125,200
smc_high,33,0.09708287127315998,0.047024515941739085,0.05005835537798703,0.20247879296541213,0.20000001773238182,0.452916259765625,0.490218505859375,200
smc_high,34,0.09483354654163122,0.044453224893659354,0.05038032167591155,0.20267823822796344,0.20000001780688761,0.457974853515625,0.488741455078125,200
smc_high,35,0.09266620717942714,0.04198937519453466,0.0506768320966512,0.2026403384655714,0.20000001773238182,0.457138671875,0.4928369140625,200
smc_high,36,0.09055183889344334,0.03961642944253981,0.05093540926463902,0.20294958040118216,0.20000001773238182,0.461685791015625,0.491585693359375,200
smc_high,37,0.08855474703013896,0.03735903398133814,0.05119571308605373,0.20298009887337684,0.20000001758337022,0.461617431640625,0.494573974609375,200
smc_high,38,0.0865743219666183,0.035170818278566,0.05140350350178778,0.20321124397218226,0.20000001773238182,0.465672607421875,0.49384521484375,200
smc_high,39,0.0845917079411447,0.033043635934591295,0.05154807204380631,0.20338231436908244,0.20000001788139343,0.4661669921875,0.496319580078125,200
smc_high,40,0.0824330365844071,0.030912388721480964,0.05152064765803516,0.20346773847937583,0.200000017657876,0.469393310546875,0.496243896484375,200
smc_high,41,0.08033075792714954,0.02886886615306139,0.0514618918299675,0.20381638444960118,0.20000001780688761,0.47081787109375,0.497796630859375,200
smc_high,42,0.07813434021547437,0.0268586794892326,0.05127566073089838,0.20385754890739918,0.20000001780688761,0.473223876953125,0.49841796875,200
smc_high,43,0.07599527565762401,0.02493594981264323,0.05105932591482997,0.20414744652807712,0.20000001788139343,0.475274658203125,0.49927001953125,200
smc_high,44,0.07382469607517123,0.02307021748740226,0.05075447873212397,0.20424262784421443,0.20000001780688761,0.4772998046875,0.50003173828125,200
smc_high,45,0.07170733995735645,0.021288116578944027,0.05041922356002033,0.20457668982446195,0.20000001773238182,0.480274658203125,0.499686279296875,200
smc_high,46,0.06955780878663063,0.019563133753836157,0.04999467493966222,0.2046182755380869,0.20000001788139343,0.481512451171875,0.501075439453125,200
smc_high,47,0.06747977547347546,0.01792431536130607,0.049555460000410674,0.20491102330386637,0.20000001780688761,0.48426513671875,0.50063232421875,200
soft_high,0,0.14483505165204405,0.14483505165204405,0.0,0.03705499606257945,0.11719983184710145,0.0,0.0,200
soft_high,1,0.14591135632246732,0.1436314913444221,0.002279864942538552,0.037893250569104565,0.11781064961105585,0.0,0.0,200
soft_high,2,0.14385114554315806,0.13935579698532818,0.004495348298223689,0.03691247706097783,0.11706349078565836,0.0,0.0,200
soft_high,3,0.13906378207728268,0.13254516709595918,0.006518614820670336,0.03336326601001929,0.1159471762739122,0.0,0.0,200
soft_high,4,0.1342273286730051,0.12583812087774277,0.008389208042062819,0.030303141389158555,0.11410244276747107,0.0,0.0,200
soft_high,5,0.12995673306286334,0.11980386337265372,0.010152869778685271,0.028523157460440415,0.11171009514480829,0.0,0.0,200
soft_high,6,0.12640035662800073,0.11455032352358102,0.01185003344900906,0.027770666943065406,0.1092223379574716,0.0,0.0,200
soft_high,7,0.12362233715131879,0.11010114399716259,0.013521193135529757,0.02764980778491008,0.10692400494590401,0.0,0.0,200
soft_high,8,0.12140606600791216,0.10623030800372363,0.01517575825098902,0.027939081377226102,0.1048265003040433,0.0,0.0,200
soft_high,9,0.1198230678960681,0.1029729487746954,0.016850118928123266,0.02868254395092663,0.10295398496091365,0.0,0.0,200
soft_high,10,0.1186853576824069,0.1001407703012228,0.01854458711575717,0.02959228643667302,0.10133257968351245,0.0,0.0,200
soft_high,11,0.11802349399775267,0.09773820606991648,0.020285288053564728,0.030783840115182103,0.10001568745821715,0.0,0.0,200
soft_high,12,0.11782047277316451,0.09572913428768516,0.02209133867174387,0.03232858801202383,0.09892721347510815,0.0,0.0,200
soft_high,13,0.11755556955933572,0.09367709467187524,0.0238784750783816,0.03369116069734446,0.09787296112626791,0.0,0.0,200
soft_high,14,0.11680069547146558,0.09125054320320487,0.025550152184441687,0.03431349320802837,0.09681720504537225,0.0,0.0,200
soft_high,15,0.11563318142667413,0.0885316546075046,0.02710152693092823,0.0343528110141051,0.09581535708159208,0.0,0.0,200
soft_high,16,0.11423454025760293,0.08567590542137622,0.028558635064400734,0.033994804881804154,0.09490415265783668,0.0,0.0,200
soft_high,17,0.113292196393013,0.08319895664229988,0.030093239760026334,0.03386809492803877,0.09420101623982191,0.0,0.0,200
soft_high,18,0.11257209589704871,0.08091119403019548,0.03166090196464211,0.03371960247372044,0.09366739911958576,0.0,0.0,200
soft_high,19,0.11174757258966565,0.07857251204550267,0.03317506071645766,0.03324757592752576,0.09324000438675284,0.0,0.0,200
soft_high,20,0.11105642842128872,0.07635129440575839,0.03470513386651874,0.03281506217666902,0.09288858119398355,0.0,0.0,200
soft_high,21,0.1104409764520824,0.07420253112912178,0.0362384453881532,0.03240766827366315,0.0925951798260212,0.0,0.0,200
soft_high,22,0.10987222326919437,0.07210364634171128,0.0377685767877847,0.03206823650165461,0.09230776943266392,0.0,0.0,200
soft_high,23,0.10934288272634149,0.07004778411239386,0.0392950985301286,0.03175485091633164,0.09203119158744812,0.0,0.0,200
soft_high,24,0.10879044206812978,0.06799402620643377,0.04079641576856375,0.03138369999360293,0.09174295814707875,0.0,0.0,200
soft_high,25,0.1081358172185719,0.06589526364579797,0.04224055359140039,0.030910389365162702,0.09142642443999648,0.0,0.0,200
soft_high,26,0.10734104169532657,0.06373374356888234,0.04360729814507067,0.030309634434524925,0.0910534998960793,0.0,0.0,200
soft_high,27,0.10636307902634144,0.06149115507490933,0.04487192406319082,0.029519609874114394,0.09060077037662267,0.0,0.0,200
soft_high,28,0.10527617493644356,0.05921784844249487,0.04605832646600902,0.028687251498922706,0.09006083203479648,0.0,0.0,200
soft_high,29,0.10412475317716599,0.05694322445429861,0.04718152871355415,0.02789659522473812,0.08944081760942936,0.0,0.0,200
soft_high,30,0.10274165023118258,0.054581501632928846,0.04816014856100082,0.026892949112225326,0.08872121397405863,0.0,0.0,200
soft_high,31,0.10124761322513223,0.05220580055378377,0.04904181267134845,0.02583847861387767,0.08792586829513312,0.0,0.0,200
soft_high,32,0.09961185313761234,0.04980592656880617,0.04980592656880617,0.024670543810352684,0.08704874129965902,0.0,0.0,200
soft_high,33,0.09794345311820507,0.047441359898075464,0.05050209320150316,0.023551984953228383,0.08610019562765955,0.0,0.0,200
soft_high,34,0.09623745802789926,0.04511130844242871,0.0511261495295912,0.022468058085069062,0.08508379556238652,0.0,0.0,200
soft_high,35,0.09444436207413673,0.04279510158114135,0.051649260595440866,0.021360712544992565,0.08399372288957238,0.0,0.0,200
soft_high,36,0.09255751874297857,0.040493914745748046,0.052063603959977625,0.02018510812311433,0.08284850230440498,0.0,0.0,200
soft_high,37,0.09058163875713944,0.038214128911495206,0.052367509976029396,0.01895436398102902,0.0816329200565815,0.0,0.0,200
soft_high,38,0.08851436708122491,0.03595896161161363,0.05255540534853935,0.017692485053557902,0.08032530259341002,0.0,0.0,200
soft_high,39,0.08639978889375925,0.03374991756863892,0.05264987142756581,0.016423870194121264,0.07896444480866194,0.0,0.0,200
soft_high,40,0.08423676254227758,0.03158878594636917,0.05264797654002905,0.015151157504878937,0.07754812769591808,0.0,0.0,200
soft_high,41,0.0820111714862287,0.029472764683887362,0.05253840647637844,0.01386041636869777,0.07606482205912471,0.0,0.0,200
soft_high,42,0.07973660215735436,0.027409456986933946,0.052327145207673315,0.012568327938206494,0.07451237251982093,0.0,0.0,200
soft_high,43,0.07741156172007323,0.02540066869929433,0.052010893020778895,0.011297145714634098,0.07287835730239749,0.0,0.0,200
soft_high,44,0.07509635999798775,0.02346761246677488,0.051628747563809155,0.010082208599778824,0.07119716059416532,0.0,0.0,200
soft_high,45,0.07277431257069111,0.02160487406887114,0.051169438604265455,0.008915289448632393,0.0694574174284935,0.0,0.0,200
soft_high,46,0.07044422440230846,0.019812438120134175,0.05063178621232509,0.007797213749945513,0.0676626300252974,0.0,0.0,200
soft_high,47,0.06811883457005025,0.018094065403565764,0.050024769101291895,0.00673645112736267,0.06582322709262371,0.0,0.0,200
