start,base,amount,w,k,horizon,variant,index,displacement_rms,effective_coefficient_per_H,first_order_length_ratio,direction_cos_cfg,finite_error_flow_target,finite_error_own_euler_target,flow_vs_euler_target_relative_difference
0,cfg_tuned,1.25,2.25,40,0.125,flow_inverse,2,0.01451212726533413,2.0153210163116455,0.8956981301307678,0.9266520738601685,0.000518142944201827,0.7338729500770569,0.9692330956459045
0,cfg_tuned,1.25,2.25,40,0.125,flow_inverse,3,0.015686629340052605,2.0856761932373047,0.9269672632217407,0.9435751438140869,0.0002462594420649111,0.6932173371315002,1.0094503164291382
0,cfg_tuned,1.25,2.25,40,0.125,flow_inverse,4,0.01456565409898758,1.8428534269332886,0.8190460205078125,0.9103540778160095,0.00056277378462255,0.6934738755226135,0.9306734800338745
0,cfg_tuned,1.25,2.25,40,0.125,flow_inverse,5,0.014254508540034294,1.8457705974578857,0.8203424215316772,0.8885863423347473,0.0014131409116089344,0.6439211964607239,0.8376427292823792
0,cfg_tuned,1.25,2.25,40,0.125,flow_inverse,6,0.029494959861040115,2.004879951477051,0.8910576701164246,0.9350941181182861,0.00010302500595571473,0.41193005442619324,0.485578328371048
0,cfg_tuned,1.25,2.25,40,0.125,flow_inverse,7,0.02656826563179493,2.0238070487976074,0.899469792842865,0.938205897808075,0.0002129371860064566,0.5409985184669495,0.6490699052810669
0,cfg_tuned,1.25,2.25,40,0.125,own_euler_inverse,0,0.02427149936556816,2.348625898361206,1.043833613395691,0.7601123452186584,0.8136217594146729,0.00044517539208754897,0.8137698769569397
0,cfg_tuned,1.25,2.25,40,0.125,own_euler_inverse,1,0.036208249628543854,2.285719871520996,1.0158755779266357,0.8990389108657837,0.542857825756073,0.00014830598956905305,0.5429310202598572
0,cfg_tuned,1.25,2.25,40,0.125,own_euler_inverse,2,0.019124358892440796,2.6558284759521484,1.180368185043335,0.6920024156570435,0.9690566658973694,0.00034150213468819857,0.9692330956459045
0,cfg_tuned,1.25,2.25,40,0.125,own_euler_inverse,3,0.020754218101501465,2.7594571113586426,1.2264254093170166,0.7760670185089111,1.0093235969543457,0.00016912379942368716,1.0094503164291382
0,cfg_tuned,1.25,2.25,40,0.125,own_euler_inverse,4,0.02009054832160473,2.541865825653076,1.1297180652618408,0.7177684903144836,0.9304899573326111,0.0003880412841681391,0.9306734800338745
0,cfg_tuned,1.25,2.25,40,0.125,own_euler_inverse,5,0.01861638016998768,2.4105753898620605,1.071366786956787,0.7616060972213745,0.837053120136261,0.001233832212164998,0.8376427292823792
0,cfg_tuned,1.25,2.25,40,0.125,own_euler_inverse,6,0.034576594829559326,2.350296974182129,1.0445764064788818,0.9149990677833557,0.4855557382106781,8.264518692158163e-05,0.485578328371048
0,cfg_tuned,1.25,2.25,40,0.125,own_euler_inverse,7,0.031111232936382294,2.3698623180389404,1.0532721281051636,0.8723792433738708,0.6489864587783813,0.00019795539265032858,0.6490699052810669
0,cfg_tuned,1.25,2.25,40,0.25,euler_fsg,0,0.12274456769227982,5.938674449920654,2.6394107341766357,0.19603244960308075,4.720345973968506,1.5851033926010132,1.7423204183578491
0,cfg_tuned,1.25,2.25,40,0.25,euler_fsg,1,0.13288560509681702,4.194337844848633,1.8641501665115356,0.46624556183815,2.81166410446167,1.1015716791152954,1.1605974435806274
0,cfg_tuned,1.25,2.25,40,0.25,euler_fsg,2,0.11695148795843124,8.120614051818848,3.609161853790283,0.14573919773101807,5.90286922454834,1.8068475723266602,2.034914493560791
0,cfg_tuned,1.25,2.25,40,0.25,euler_fsg,3,0.11946138739585876,7.94172477722168,3.5296554565429688,0.22613729536533356,6.526057243347168,1.7373403310775757,2.266871213912964
0,cfg_tuned,1.25,2.25,40,0.25,euler_fsg,4,0.10849680751562119,6.863533973693848,3.050459384918213,0.2220163494348526,4.826497554779053,1.4007883071899414,1.9609332084655762
0,cfg_tuned,1.25,2.25,40,0.25,euler_fsg,5,0.10259398072957993,6.642282485961914,2.9521255493164062,0.2314545214176178,4.997373580932617,1.6332999467849731,1.8037192821502686
0,cfg_tuned,1.25,2.25,40,0.25,euler_fsg,6,0.12271467596292496,4.170681476593018,1.8536362648010254,0.4513133764266968,2.568805456161499,1.0511422157287598,1.0739761590957642
0,cfg_tuned,1.25,2.25,40,0.25,euler_fsg,7,0.12774091958999634,4.865258693695068,2.162337303161621,0.30161362886428833,3.8285582065582275,1.461586356163025,1.4103819131851196
0,cfg_tuned,1.25,2.25,40,0.25,cfg_equal,0,0.12274456769227982,5.938674449920654,2.6394107341766357,0.9999998807907104,3.0932204723358154,1.7890307903289795,1.7423204183578491
0,cfg_tuned,1.25,2.25,40,0.25,cfg_equal,1,0.13288560509681702,4.194337844848633,1.8641501665115356,1.0,2.293403387069702,1.3128490447998047,1.1605974435806274
0,cfg_tuned,1.25,2.25,40,0.25,cfg_equal,2,0.11695148795843124,8.120614051818848,3.609161853790283,1.0,4.223845958709717,2.13923978805542,2.034914493560791
0,cfg_tuned,1.25,2.25,40,0.25,cfg_equal,3,0.11946138739585876,7.94172477722168,3.5296554565429688,1.0,3.8685829639434814,1.7117794752120972,2.266871213912964
0,cfg_tuned,1.25,2.25,40,0.25,cfg_equal,4,0.10849680751562119,6.863533973693848,3.050459384918213,0.9999999403953552,4.1786298751831055,2.0206685066223145,1.9609332084655762
0,cfg_tuned,1.25,2.25,40,0.25,cfg_equal,5,0.10259398072957993,6.642282485961914,2.9521255493164062,1.0,3.9989352226257324,2.0332095623016357,1.8037192821502686
0,cfg_tuned,1.25,2.25,40,0.25,cfg_equal,6,0.12271467596292496,4.170681476593018,1.8536362648010254,0.9999999403953552,1.955113172531128,1.258643627166748,1.0739761590957642
0,cfg_tuned,1.25,2.25,40,0.25,cfg_equal,7,0.12774090468883514,4.86525821685791,2.162337064743042,1.0,2.500774621963501,1.5411204099655151,1.4103819131851196
0,cfg_tuned,1.25,2.25,40,0.25,euler_capped,0,0.006458963267505169,0.3125,0.1388888955116272,0.19603244960308075,0.9899603128433228,0.8861517310142517,1.7423204183578491
0,cfg_tuned,1.25,2.25,40,0.25,euler_capped,1,0.009900668635964394,0.3125,0.138888880610466,0.4662456214427948,0.9140624403953552,0.872072160243988,1.1605974435806274
0,cfg_tuned,1.25,2.25,40,0.25,euler_capped,2,0.004500563256442547,0.3125,0.138888880610466,0.14573919773101807,1.0002236366271973,0.9066027998924255,2.034914493560791
0,cfg_tuned,1.25,2.25,40,0.25,euler_capped,3,0.004700702149420977,0.3125,0.138888880610466,0.22613732516765594,0.985023558139801,0.9046767950057983,2.266871213912964
0,cfg_tuned,1.25,2.25,40,0.25,euler_capped,4,0.004939912352710962,0.3125000298023224,0.1388888955116272,0.2220163494348526,1.0035350322723389,0.9071749448776245,1.9609332084655762
0,cfg_tuned,1.25,2.25,40,0.25,euler_capped,5,0.0048267473466694355,0.3125,0.138888880610466,0.2314545065164566,0.9770803451538086,0.8829325437545776,1.8037192821502686
0,cfg_tuned,1.25,2.25,40,0.25,euler_capped,6,0.00919474009424448,0.3124999701976776,0.138888880610466,0.45131340622901917,0.933706521987915,0.8769046068191528,1.0739761590957642
0,cfg_tuned,1.25,2.25,40,0.25,euler_capped,7,0.00820491649210453,0.3125000298023224,0.1388888955116272,0.30161362886428833,0.9838902950286865,0.8826941847801208,1.4103819131851196
0,cfg_tuned,1.25,2.25,40,0.25,cfg_capped,0,0.006458963267505169,0.3125,0.1388888955116272,1.0,0.7829241156578064,0.9516321420669556,1.7423204183578491
0,cfg_tuned,1.25,2.25,40,0.25,cfg_capped,1,0.009900668635964394,0.3125,0.138888880610466,1.0,0.7959733605384827,0.8985270261764526,1.1605974435806274
0,cfg_tuned,1.25,2.25,40,0.25,cfg_capped,2,0.004500563256442547,0.3125,0.138888880610466,1.0,0.8073574900627136,0.9706112742424011,2.034914493560791
0,cfg_tuned,1.25,2.25,40,0.25,cfg_capped,3,0.004700702149420977,0.3125,0.138888880610466,1.0,0.8323186039924622,0.967373788356781,2.266871213912964
0,cfg_tuned,1.25,2.25,40,0.25,cfg_capped,4,0.004939912352710962,0.3125000298023224,0.1388888955116272,1.0,0.7635273933410645,0.9581878185272217,1.9609332084655762
0,cfg_tuned,1.25,2.25,40,0.25,cfg_capped,5,0.0048267473466694355,0.3125,0.138888880610466,1.0,0.7793064713478088,0.9529518485069275,1.8037192821502686
0,cfg_tuned,1.25,2.25,40,0.25,cfg_capped,6,0.00919474009424448,0.3124999701976776,0.138888880610466,0.9999998807907104,0.8202987909317017,0.9059699773788452,1.0739761590957642
0,cfg_tuned,1.25,2.25,40,0.25,cfg_capped,7,0.008204915560781956,0.3125,0.138888880610466,0.9999999403953552,0.8199831247329712,0.9342257380485535,1.4103819131851196
0,cfg_tuned,1.25,2.25,40,0.25,cfg_first_order,0,0.046504534780979156,2.25,1.0,0.9999999403953552,0.9998433589935303,1.0001838207244873,1.7423204183578491
0,cfg_tuned,1.25,2.25,40,0.25,cfg_first_order,1,0.07128482311964035,2.250000238418579,1.0000001192092896,1.0,1.088916301727295,0.7847195863723755,1.1605974435806274
0,cfg_tuned,1.25,2.25,40,0.25,cfg_first_order,2,0.032404057681560516,2.25,1.0,0.9999999403953552,0.8979545831680298,1.0178333520889282,2.034914493560791
0,cfg_tuned,1.25,2.25,40,0.25,cfg_first_order,3,0.03384505584836006,2.25,1.0,1.0000001192092896,0.7752049565315247,0.9099844694137573,2.266871213912964
0,cfg_tuned,1.25,2.25,40,0.25,cfg_first_order,4,0.03556736558675766,2.25,1.0,0.9999998807907104,1.220657229423523,1.0227161645889282,1.9609332084655762
0,cfg_tuned,1.25,2.25,40,0.25,cfg_first_order,5,0.034752581268548965,2.25,1.0,1.0,1.2922241687774658,1.018276333808899,1.8037192821502686
0,cfg_tuned,1.25,2.25,40,0.25,cfg_first_order,6,0.06620213389396667,2.25,1.0,0.9999998807907104,0.8687933087348938,0.7613238096237183,1.0739761590957642
0,cfg_tuned,1.25,2.25,40,0.25,cfg_first_order,7,0.05907539278268814,2.25,1.0,0.9999999403953552,0.8985484838485718,0.8811941146850586,1.4103819131851196
0,cfg_tuned,1.25,2.25,40,0.25,flow_inverse,0,0.03550213947892189,1.7176779508590698,0.7634124159812927,0.7672140002250671,0.003233994822949171,0.8817145228385925,1.7423204183578491
0,cfg_tuned,1.25,2.25,40,0.25,flow_inverse,1,0.05259299650788307,1.6600202322006226,0.7377868294715881,0.7780069708824158,0.0014169418718665838,0.6921066641807556,1.1605974435806274
0,cfg_tuned,1.25,2.25,40,0.25,flow_inverse,2,0.026441799476742744,1.8360061645507812,0.8160027265548706,0.7758445739746094,0.0040133679285645485,0.9110188484191895,2.034914493560791
0,cfg_tuned,1.25,2.25,40,0.25,flow_inverse,3,0.029112787917256355,1.9354015588760376,0.8601784706115723,0.8231728076934814,0.0021914492826908827,0.8974416255950928,2.266871213912964
0,cfg_tuned,1.25,2.25,40,0.25,flow_inverse,4,0.026737568899989128,1.6914249658584595,0.7517444491386414,0.7463381290435791,0.004257294815033674,0.8947056531906128,1.9609332084655762
0,cfg_tuned,1.25,2.25,40,0.25,flow_inverse,5,0.027684366330504417,1.7923798561096191,0.7966132164001465,0.7072474360466003,0.009186416864395142,0.8621647953987122,1.8037192821502686
0,cfg_tuned,1.25,2.25,40,0.25,flow_inverse,6,0.053538721054792404,1.8196109533309937,0.8087159395217896,0.8020145297050476,0.0010246738092973828,0.6810802221298218,1.0739761590957642
0,cfg_tuned,1.25,2.25,40,0.25,flow_inverse,7,0.045768823474645615,1.7431936264038086,0.7747527360916138,0.8229489922523499,0.0016899623442441225,0.8065922260284424,1.4103819131851196
0,cfg_tuned,1.25,2.25,40,0.25,own_euler_inverse,0,0.0644463300704956,3.1180667877197266,1.3858073949813843,0.5240441560745239,1.7415112257003784,0.001329637598246336,1.7423204183578491
0,cfg_tuned,1.25,2.25,40,0.25,own_euler_inverse,1,0.09127049148082733,2.8808183670043945,1.28036367893219,0.7180677652359009,1.1600176095962524,0.0008724925573915243,1.1605974435806274
0,cfg_tuned,1.25,2.25,40,0.25,own_euler_inverse,2,0.05748729780316353,3.991673707962036,1.7740771770477295,0.4391654133796692,2.033220052719116,0.0017283344641327858,2.034914493560791
0,cfg_tuned,1.25,2.25,40,0.25,own_euler_inverse,3,0.05929090827703476,3.9416255950927734,1.7518336772918701,0.5395050048828125,2.265655994415283,0.0008598731947131455,2.266871213912964
0,cfg_tuned,1.25,2.25,40,0.25,own_euler_inverse,4,0.05964820459485054,3.773359537124634,1.677048683166504,0.4621622562408447,1.9596583843231201,0.0020252384711056948,1.9609332084655762
0,cfg_tuned,1.25,2.25,40,0.25,own_euler_inverse,5,0.05560457706451416,3.600029230117798,1.6000128984451294,0.5168833136558533,1.7999950647354126,0.006188510917127132,1.8037192821502686
0,cfg_tuned,1.25,2.25,40,0.25,own_euler_inverse,6,0.08546529710292816,2.904693841934204,1.2909749746322632,0.7442123889923096,1.0737642049789429,0.0005505465087480843,1.0739761590957642
0,cfg_tuned,1.25,2.25,40,0.25,own_euler_inverse,7,0.07538481056690216,2.871175527572632,1.2760779857635498,0.6676856279373169,1.4095290899276733,0.001652526087127626,1.4103819131851196
0,cfg_high,2.75,3.75,8,0.03125,euler_fsg,0,0.005988826043903828,3.409498453140259,0.9091995358467102,0.9670573472976685,0.23671066761016846,0.1183556392788887,0.1801794320344925
0,cfg_high,2.75,3.75,8,0.03125,euler_fsg,1,0.008518869057297707,3.2963767051696777,0.8790337443351746,0.9852158427238464,0.24198150634765625,0.06888415664434433,0.21561729907989502
0,cfg_high,2.75,3.75,8,0.03125,euler_fsg,2,0.005408225581049919,2.944664478302002,0.7852438688278198,0.9417425394058228,0.27562159299850464,0.1788012832403183,0.1613803654909134
0,cfg_high,2.75,3.75,8,0.03125,euler_fsg,3,0.008071927353739738,3.5819430351257324,0.9551848769187927,0.9756377935409546,0.2841627597808838,0.1188156008720398,0.23591361939907074
0,cfg_high,2.75,3.75,8,0.03125,euler_fsg,4,0.007121484726667404,3.2744553089141846,0.8731881380081177,0.963249146938324,0.34212514758110046,0.14117968082427979,0.2589399218559265
0,cfg_high,2.75,3.75,8,0.03125,euler_fsg,5,0.008707175962626934,3.400038957595825,0.9066771268844604,0.9642223715782166,0.47747495770454407,0.18732041120529175,0.3294143080711365
0,cfg_high,2.75,3.75,8,0.03125,euler_fsg,6,0.023145409300923347,3.233647108078003,0.8623058795928955,0.9868502020835876,0.1853732168674469,0.06924540549516678,0.20259088277816772
0,cfg_high,2.75,3.75,8,0.03125,euler_fsg,7,0.012298562563955784,3.579246759414673,0.9544658064842224,0.9775728583335876,0.17958085238933563,0.12620319426059723,0.16896715760231018
0,cfg_high,2.75,3.75,8,0.03125,cfg_equal,0,0.005988826043903828,3.409498453140259,0.9091995358467102,1.0000001192092896,0.2319221794605255,0.15149547159671783,0.1801794320344925
0,cfg_high,2.75,3.75,8,0.03125,cfg_equal,1,0.008518869057297707,3.2963767051696777,0.8790337443351746,0.9999998211860657,0.26724889874458313,0.12399717420339584,0.21561729907989502
0,cfg_high,2.75,3.75,8,0.03125,cfg_equal,2,0.005408225581049919,2.944664478302002,0.7852438688278198,0.9999998211860657,0.239877849817276,0.19907844066619873,0.1613803654909134
0,cfg_high,2.75,3.75,8,0.03125,cfg_equal,3,0.008071928285062313,3.5819435119628906,0.9551849961280823,1.0,0.27862218022346497,0.12789267301559448,0.23591361939907074
0,cfg_high,2.75,3.75,8,0.03125,cfg_equal,4,0.007121484726667404,3.2744553089141846,0.8731881380081177,0.9999998807907104,0.24464379251003265,0.1541152447462082,0.2589399218559265
0,cfg_high,2.75,3.75,8,0.03125,cfg_equal,5,0.008707175962626934,3.400038957595825,0.9066771268844604,1.0000001192092896,0.2768053412437439,0.1312936544418335,0.3294143080711365
0,cfg_high,2.75,3.75,8,0.03125,cfg_equal,6,0.023145409300923347,3.233647108078003,0.8623058795928955,0.9999999403953552,0.29275789856910706,0.12042916566133499,0.20259088277816772
0,cfg_high,2.75,3.75,8,0.03125,cfg_equal,7,0.012298562563955784,3.579246759414673,0.9544658064842224,1.0,0.24584192037582397,0.11666587740182877,0.16896715760231018
0,cfg_high,2.75,3.75,8,0.03125,euler_capped,0,0.005988826043903828,3.409498453140259,0.9091995358467102,0.9670573472976685,0.23671066761016846,0.1183556392788887,0.1801794320344925
0,cfg_high,2.75,3.75,8,0.03125,euler_capped,1,0.008518869057297707,3.2963767051696777,0.8790337443351746,0.9852158427238464,0.24198150634765625,0.06888415664434433,0.21561729907989502
0,cfg_high,2.75,3.75,8,0.03125,euler_capped,2,0.005408225581049919,2.944664478302002,0.7852438688278198,0.9417425394058228,0.27562159299850464,0.1788012832403183,0.1613803654909134
0,cfg_high,2.75,3.75,8,0.03125,euler_capped,3,0.008071927353739738,3.5819430351257324,0.9551848769187927,0.9756377935409546,0.2841627597808838,0.1188156008720398,0.23591361939907074
0,cfg_high,2.75,3.75,8,0.03125,euler_capped,4,0.007121484726667404,3.2744553089141846,0.8731881380081177,0.963249146938324,0.34212514758110046,0.14117968082427979,0.2589399218559265
0,cfg_high,2.75,3.75,8,0.03125,euler_capped,5,0.008707175962626934,3.400038957595825,0.9066771268844604,0.9642223715782166,0.47747495770454407,0.18732041120529175,0.3294143080711365
0,cfg_high,2.75,3.75,8,0.03125,euler_capped,6,0.023145409300923347,3.233647108078003,0.8623058795928955,0.9868502020835876,0.1853732168674469,0.06924540549516678,0.20259088277816772
0,cfg_high,2.75,3.75,8,0.03125,euler_capped,7,0.012298562563955784,3.579246759414673,0.9544658064842224,0.9775728583335876,0.17958085238933563,0.12620319426059723,0.16896715760231018
0,cfg_high,2.75,3.75,8,0.03125,cfg_capped,0,0.005988826043903828,3.409498453140259,0.9091995358467102,1.0000001192092896,0.2319221794605255,0.15149547159671783,0.1801794320344925
0,cfg_high,2.75,3.75,8,0.03125,cfg_capped,1,0.008518869057297707,3.2963767051696777,0.8790337443351746,0.9999998211860657,0.26724889874458313,0.12399717420339584,0.21561729907989502
0,cfg_high,2.75,3.75,8,0.03125,cfg_capped,2,0.005408225581049919,2.944664478302002,0.7852438688278198,0.9999998211860657,0.239877849817276,0.19907844066619873,0.1613803654909134
0,cfg_high,2.75,3.75,8,0.03125,cfg_capped,3,0.008071928285062313,3.5819435119628906,0.9551849961280823,1.0,0.27862218022346497,0.12789267301559448,0.23591361939907074
0,cfg_high,2.75,3.75,8,0.03125,cfg_capped,4,0.007121484726667404,3.2744553089141846,0.8731881380081177,0.9999998807907104,0.24464379251003265,0.1541152447462082,0.2589399218559265
0,cfg_high,2.75,3.75,8,0.03125,cfg_capped,5,0.008707175962626934,3.400038957595825,0.9066771268844604,1.0000001192092896,0.2768053412437439,0.1312936544418335,0.3294143080711365
0,cfg_high,2.75,3.75,8,0.03125,cfg_capped,6,0.023145409300923347,3.233647108078003,0.8623058795928955,0.9999999403953552,0.29275789856910706,0.12042916566133499,0.20259088277816772
0,cfg_high,2.75,3.75,8,0.03125,cfg_capped,7,0.012298562563955784,3.579246759414673,0.9544658064842224,1.0,0.24584192037582397,0.11666587740182877,0.16896715760231018
0,cfg_high,2.75,3.75,8,0.03125,cfg_first_order,0,0.006586921401321888,3.75,1.0,1.0000001192092896,0.25811049342155457,0.1859033703804016,0.1801794320344925
0,cfg_high,2.75,3.75,8,0.03125,cfg_first_order,1,0.00969117321074009,3.749999761581421,0.9999998807907104,1.0,0.2706802189350128,0.18209147453308105,0.21561729907989502
0,cfg_high,2.75,3.75,8,0.03125,cfg_first_order,2,0.0068873194977641106,3.749999761581421,0.9999999403953552,0.9999999403953552,0.2968764305114746,0.3185138404369354,0.1613803654909134
0,cfg_high,2.75,3.75,8,0.03125,cfg_first_order,3,0.00845064502209425,3.750000238418579,1.0000001192092896,1.0,0.2871208190917969,0.14508375525474548,0.23591361939907074
0,cfg_high,2.75,3.75,8,0.03125,cfg_first_order,4,0.00815572775900364,3.75,1.0,0.9999998211860657,0.19605407118797302,0.22082222998142242,0.2589399218559265
0,cfg_high,2.75,3.75,8,0.03125,cfg_first_order,5,0.009603393264114857,3.750000238418579,1.0000001192092896,1.0,0.2898770272731781,0.19307535886764526,0.3294143080711365
0,cfg_high,2.75,3.75,8,0.03125,cfg_first_order,6,0.02684129774570465,3.749999761581421,1.0,0.9999999403953552,0.35884013772010803,0.19102424383163452,0.20259088277816772
0,cfg_high,2.75,3.75,8,0.03125,cfg_first_order,7,0.012885283678770065,3.750000238418579,1.0,0.9999999403953552,0.2556939125061035,0.13416390120983124,0.16896715760231018
0,cfg_high,2.75,3.75,8,0.03125,flow_inverse,0,0.006190031301230192,3.5240466594696045,0.9397457242012024,0.9728003740310669,7.137553893699078e-06,0.18162257969379425,0.1801794320344925
0,cfg_high,2.75,3.75,8,0.03125,flow_inverse,1,0.009660422801971436,3.73810076713562,0.9968268871307373,0.9650008678436279,5.808984951727325e-06,0.23418685793876648,0.21561729907989502
0,cfg_high,2.75,3.75,8,0.03125,flow_inverse,2,0.0061403256841003895,3.3432774543762207,0.8915406465530396,0.9743133783340454,1.637190143810585e-05,0.17117725312709808,0.1613803654909134
0,cfg_high,2.75,3.75,8,0.03125,flow_inverse,3,0.008339197374880314,3.700545072555542,0.9868120551109314,0.9618591070175171,7.465542239515344e-06,0.24241317808628082,0.23591361939907074
0,cfg_high,2.75,3.75,8,0.03125,flow_inverse,4,0.008606062270700932,3.9570634365081787,1.055216908454895,0.9793962240219116,8.285994226753246e-06,0.31012943387031555,0.2589399218559265
0,cfg_high,2.75,3.75,8,0.03125,flow_inverse,5,0.00913762766867876,3.568124771118164,0.9514999985694885,0.9625213146209717,2.0358645997475833e-05,0.35666611790657043,0.3294143080711365
0,cfg_high,2.75,3.75,8,0.03125,flow_inverse,6,0.023991074413061142,3.351794958114624,0.8938120007514954,0.9579023718833923,5.655257609760156e-06,0.19678138196468353,0.20259088277816772
0,cfg_high,2.75,3.75,8,0.03125,flow_inverse,7,0.012541052885353565,3.6498186588287354,0.9732849597930908,0.9705604314804077,8.847004210110754e-06,0.17177584767341614,0.16896715760231018
0,cfg_high,2.75,3.75,8,0.03125,own_euler_inverse,0,0.006103551480919123,3.4748127460479736,0.9266167283058167,0.988976776599884,0.1801803708076477,7.167691819631727e-06,0.1801794320344925
0,cfg_high,2.75,3.75,8,0.03125,own_euler_inverse,1,0.00876837782561779,3.3929240703582764,0.9047797322273254,0.9927568435668945,0.2156185358762741,6.3308002609119285e-06,0.21561729907989502
0,cfg_high,2.75,3.75,8,0.03125,own_euler_inverse,2,0.005770144984126091,3.1417219638824463,0.8377925157546997,0.9818309545516968,0.1613801121711731,1.751108720782213e-05,0.1613803654909134
0,cfg_high,2.75,3.75,8,0.03125,own_euler_inverse,3,0.0080034751445055,3.551567316055298,0.9470846056938171,0.9923679828643799,0.23591385781764984,7.35419052944053e-06,0.23591361939907074
0,cfg_high,2.75,3.75,8,0.03125,own_euler_inverse,4,0.007261448539793491,3.338810682296753,0.8903495669364929,0.9891552925109863,0.25893911719322205,8.98505822988227e-06,0.2589399218559265
0,cfg_high,2.75,3.75,8,0.03125,own_euler_inverse,5,0.008498615585267544,3.318598985671997,0.8849597573280334,0.9927823543548584,0.3294277489185333,2.0011757442262024e-05,0.3294143080711365
0,cfg_high,2.75,3.75,8,0.03125,own_euler_inverse,6,0.024022502824664116,3.3561859130859375,0.8949829339981079,0.9929704666137695,0.2025931179523468,5.656256234942703e-06,0.20259088277816772
0,cfg_high,2.75,3.75,8,0.03125,own_euler_inverse,7,0.012199942953884602,3.5505456924438477,0.9468121528625488,0.9940192699432373,0.1689668893814087,8.921872904466e-06,0.16896715760231018
0,cfg_high,2.75,3.75,8,0.0625,euler_fsg,0,0.0116807846352458,3.32499361038208,0.8866649270057678,0.8719187378883362,0.46286219358444214,0.26073238253593445,0.3263952136039734
0,cfg_high,2.75,3.75,8,0.0625,euler_fsg,1,0.015243067406117916,2.949152708053589,0.7864406704902649,0.9364359378814697,0.5288969278335571,0.1754150539636612,0.4606524109840393
0,cfg_high,2.75,3.75,8,0.0625,euler_fsg,2,0.009707838296890259,2.6428563594818115,0.7047616839408875,0.7896786332130432,0.5485978722572327,0.36255311965942383,0.3256584107875824
0,cfg_high,2.75,3.75,8,0.0625,euler_fsg,3,0.016002506017684937,3.550581216812134,0.9468216896057129,0.9168696403503418,0.5526958107948303,0.23618388175964355,0.45907190442085266
0,cfg_high,2.75,3.75,8,0.0625,euler_fsg,4,0.012632220983505249,2.904144763946533,0.7744386196136475,0.8351743817329407,0.6293731927871704,0.3431392312049866,0.4251454770565033
0,cfg_high,2.75,3.75,8,0.0625,euler_fsg,5,0.017340481281280518,3.3856163024902344,0.9028310179710388,0.8064599633216858,0.884849488735199,0.5583902597427368,0.4223167300224304
0,cfg_high,2.75,3.75,8,0.0625,euler_fsg,6,0.04134421423077583,2.888101816177368,0.7701604962348938,0.9620924592018127,0.3557435870170593,0.11673177778720856,0.37844574451446533
0,cfg_high,2.75,3.75,8,0.0625,euler_fsg,7,0.023434167727828026,3.4100193977355957,0.9093384742736816,0.921792209148407,0.354398250579834,0.24207551777362823,0.3355526328086853
0,cfg_high,2.75,3.75,8,0.0625,cfg_equal,0,0.0116807846352458,3.32499361038208,0.8866649270057678,1.0000001192092896,0.4319811463356018,0.31344595551490784,0.3263952136039734
0,cfg_high,2.75,3.75,8,0.0625,cfg_equal,1,0.015243067406117916,2.949152708053589,0.7864406704902649,1.0,0.517897367477417,0.22050094604492188,0.4606524109840393
0,cfg_high,2.75,3.75,8,0.0625,cfg_equal,2,0.009707838296890259,2.6428563594818115,0.7047616839408875,0.9999998807907104,0.41658395528793335,0.38158053159713745,0.3256584107875824
0,cfg_high,2.75,3.75,8,0.0625,cfg_equal,3,0.016002507880330086,3.550581693649292,0.9468218088150024,1.0,0.527907133102417,0.24886451661586761,0.45907190442085266
0,cfg_high,2.75,3.75,8,0.0625,cfg_equal,4,0.012632220052182674,2.904144525527954,0.7744385600090027,1.0,0.37339532375335693,0.3175576329231262,0.4251454770565033
0,cfg_high,2.75,3.75,8,0.0625,cfg_equal,5,0.017340481281280518,3.3856163024902344,0.9028310179710388,1.0000001192092896,0.3527144491672516,0.368014395236969,0.4223167300224304
0,cfg_high,2.75,3.75,8,0.0625,cfg_equal,6,0.04134421423077583,2.888101816177368,0.7701604962348938,0.9999998807907104,0.5279402136802673,0.2133120596408844,0.37844574451446533
0,cfg_high,2.75,3.75,8,0.0625,cfg_equal,7,0.023434169590473175,3.410019636154175,0.9093385338783264,0.9999998807907104,0.47979965806007385,0.2316827028989792,0.3355526328086853
0,cfg_high,2.75,3.75,8,0.0625,euler_capped,0,0.009660816751420498,2.749999761581421,0.7333332300186157,0.8719188570976257,0.47245392203330994,0.30331218242645264,0.3263952136039734
0,cfg_high,2.75,3.75,8,0.0625,euler_capped,1,0.014213722199201584,2.75,0.7333333492279053,0.9364359378814697,0.5439354777336121,0.20569364726543427,0.4606524109840393
0,cfg_high,2.75,3.75,8,0.0625,euler_capped,2,0.009707838296890259,2.6428563594818115,0.7047616839408875,0.7896786332130432,0.5485978722572327,0.36255311965942383,0.3256584107875824
0,cfg_high,2.75,3.75,8,0.0625,euler_capped,3,0.012394278310239315,2.75,0.7333333492279053,0.9168696999549866,0.5524415373802185,0.27003031969070435,0.45907190442085266
0,cfg_high,2.75,3.75,8,0.0625,euler_capped,4,0.011961733922362328,2.75,0.7333333492279053,0.8351745009422302,0.636082649230957,0.34742361307144165,0.4251454770565033
0,cfg_high,2.75,3.75,8,0.0625,euler_capped,5,0.01408497616648674,2.75,0.7333333492279053,0.806459903717041,0.8087716698646545,0.48994508385658264,0.4223167300224304
0,cfg_high,2.75,3.75,8,0.0625,euler_capped,6,0.03936723619699478,2.749999761581421,0.7333333492279053,0.9620925784111023,0.3508477210998535,0.14336584508419037,0.37844574451446533
