teacher,step_index,t,s,records,target_energy,prediction_energy,cross,risk_gain
candidate_tau0.5,94,0.3380281627178192,0.29629629850387573,100,0.08290549591183663,0.0006151970161590725,0.00023026280250633137,-0.0001546714111464098
candidate_tau0.5,95,0.29629629850387573,0.25,100,0.07364142134785652,0.0006735067721456289,0.00023859721055487172,-0.0001963123510358855
candidate_tau0.5,96,0.25,0.1983470916748047,100,0.061116106547415255,0.0006753403175389394,0.00024950293664005585,-0.00017633444425882772
candidate_tau0.5,97,0.1983470916748047,0.14035087823867798,100,0.04867529343813658,0.0007685893564485013,0.0002942815946880728,-0.00018002616707235575
candidate_tau0.5,98,0.14035087823867798,0.07476635277271271,100,0.03558771574869752,0.0008152869442710653,0.0003189960708550643,-0.00017729480256093667
candidate_tau0.5,99,0.07476635277271271,0.0,100,0.010733577143400907,0.000823389058932662,7.312640939744597e-05,-0.0006771362401377701
candidate_tau1.0,0,1.0,0.9987389445304871,100,0.8166880506277084,0.0008258946740534157,0.00017229673110705335,-0.00048130121183930896
candidate_tau1.0,1,0.9987389445304871,0.9974554777145386,100,0.7923141467571259,0.0008320870611350983,0.00016179938167624642,-0.0005084882977826055
candidate_tau1.0,2,0.9974554777145386,0.996148943901062,100,0.79689621925354,0.000812631226144731,0.0001319097841223993,-0.0005488116578999325
candidate_tau1.0,3,0.996148943901062,0.9948186874389648,100,0.7917098927497864,0.0007972875662380829,0.00011208667721803067,-0.0005731142118020216
candidate_tau1.0,4,0.9948186874389648,0.9934640526771545,100,0.7946680468320847,0.0007956342195393518,0.00018746435051070876,-0.00042070551851793427
candidate_tau1.0,5,0.9934640526771545,0.9920844435691833,100,0.7707260301709176,0.000795820044586435,8.427905457210727e-05,-0.0006272619354422204
candidate_tau1.0,6,0.9920844435691833,0.9906790852546692,100,0.730199590921402,0.0007902617671061307,0.00010441360209370031,-0.0005814345629187301
candidate_tau1.0,7,0.9906790852546692,0.9892473220825195,100,0.7207653057575226,0.0007863385998643934,8.580245466873748e-05,-0.0006147336905269185
candidate_tau1.0,8,0.9892473220825195,0.9877883195877075,100,0.7243928110599518,0.0007831333798822015,0.00013570754577813205,-0.0005117182883259374
candidate_tau1.0,9,0.9877883195877075,0.9863013625144958,100,0.691747929751873,0.0007830980338621884,9.036459765411564e-05,-0.0006023688385539572
candidate_tau1.0,10,0.9863013625144958,0.9847856163978577,100,0.7042090618610382,0.0007797329436289147,9.195371210807935e-05,-0.000595825519412756
candidate_tau1.0,11,0.9847856163978577,0.9832402467727661,100,0.6580359572172165,0.0007742760295514018,0.0001263822115288349,-0.000521511606493732
candidate_tau1.0,12,0.9832402467727661,0.9816642999649048,100,0.6543382593989372,0.0007742079766467214,0.0001530569566421036,-0.00046809406336251414
candidate_tau1.0,13,0.9816642999649048,0.9800570011138916,100,0.6619077315926551,0.0007700709073105827,0.00013345810955797788,-0.000503154688194627
candidate_tau1.0,14,0.9800570011138916,0.9784172773361206,100,0.6047234240174294,0.00077292064728681,0.0001640458816109458,-0.00044482888406491836
candidate_tau1.0,15,0.9784172773361206,0.9767442345619202,100,0.5993547755479812,0.0007708216510945932,0.00012261853324162076,-0.0005255845846113516
candidate_tau1.0,16,0.9767442345619202,0.9750366806983948,100,0.588766480088234,0.0007709320704452693,0.0001535921364029491,-0.00046374779763937114
candidate_tau1.0,17,0.9750366806983948,0.9732937812805176,100,0.5808089104294777,0.0007715219538658857,0.00012176704927696847,-0.0005279878553119488
candidate_tau1.0,18,0.9732937812805176,0.9715142250061035,100,0.5677375194430351,0.0007651346444617957,0.00016135444107021613,-0.00044242576232136346
candidate_tau1.0,19,0.9715142250061035,0.9696969985961914,100,0.5620383337140084,0.0007679408765397966,0.00013945100661658216,-0.0004890388633066323
candidate_tau1.0,20,0.9696969985961914,0.9678407311439514,100,0.5638591930270195,0.00076852839498315,0.00013932472553278784,-0.0004898789439175743
candidate_tau1.0,21,0.9678407311439514,0.9659442901611328,100,0.5332844412326813,0.000761904560495168,0.00014495395788799214,-0.00047199664471918366
candidate_tau1.0,22,0.9659442901611328,0.964006245136261,100,0.5269327101111412,0.0007591745001263916,0.0001800315852415224,-0.00039911132964334686
candidate_tau1.0,23,0.964006245136261,0.9620253443717957,100,0.5404881882667542,0.000753120324225165,0.00014846556432530634,-0.0004561891955745523
candidate_tau1.0,24,0.9620253443717957,0.9599999785423279,100,0.4905423429608345,0.0007535660947905853,0.00017910489737914758,-0.00039535630003229016
candidate_tau1.0,25,0.9599999785423279,0.9579287767410278,100,0.5027943339943886,0.0007510442403145135,0.00015419644762005192,-0.0004426513450744096
candidate_tau1.0,26,0.9579287767410278,0.9558101296424866,100,0.48627413392066954,0.0007528233039192856,0.00017765390419299365,-0.00039751549553329824
candidate_tau1.0,27,0.9558101296424866,0.9536424279212952,100,0.48309671491384504,0.0007540204731049016,0.00015737139252451016,-0.0004392776880558813
candidate_tau1.0,28,0.9536424279212952,0.9514237642288208,100,0.47896654546260836,0.0007503836404066532,0.00018650768258339666,-0.0003773682752398599
candidate_tau1.0,29,0.9514237642288208,0.9491525292396545,100,0.4708376055955887,0.0007561471365625039,0.00016726210593333236,-0.0004216229246958392
candidate_tau1.0,30,0.9491525292396545,0.9468267560005188,100,0.47066560298204424,0.0007616189849795773,0.00018301826497918227,-0.00039558245502121283
candidate_tau1.0,31,0.9468267560005188,0.9444444179534912,100,0.4462342050671577,0.0007593428168911487,0.00018332152193579533,-0.0003926997730195581
candidate_tau1.0,32,0.9444444179534912,0.9420035481452942,100,0.4450570321083069,0.0007540027174400166,0.00020014287561934908,-0.0003537169662013184
candidate_tau1.0,33,0.9420035481452942,0.9395017623901367,100,0.45697285860776904,0.0007438727346016094,0.0001852737494482426,-0.00037332523570512424
candidate_tau1.0,34,0.9395017623901367,0.9369369745254517,100,0.4174044069647789,0.0007471972989151254,0.0002108063030482299,-0.00032558469281866563
candidate_tau1.0,35,0.9369369745254517,0.9343065619468689,100,0.432583297342062,0.0007437552569899708,0.00017515642022772226,-0.00039344241653452625
candidate_tau1.0,36,0.9343065619468689,0.9316081404685974,100,0.4156114009022713,0.0007435849594185129,0.00019333116945745134,-0.0003569226205036102
candidate_tau1.0,37,0.9316081404685974,0.9288389086723328,100,0.4176344418525696,0.00074348037422169,0.00019195442891941638,-0.0003595715163828572
candidate_tau1.0,38,0.9288389086723328,0.9259962439537048,100,0.40688205271959305,0.0007369119522627443,0.00019589668167100172,-0.0003451185889207409
candidate_tau1.0,39,0.9259962439537048,0.9230769276618958,100,0.4005366390943527,0.000738530635717325,0.000192338917440793,-0.0003538528008357389
candidate_tau1.0,40,0.9230769276618958,0.9200779795646667,100,0.403694429397583,0.0007346253376454114,0.00020407751298989751,-0.0003264703116656165
candidate_tau1.0,41,0.9200779795646667,0.9169960021972656,100,0.380344922542572,0.0007298230240121484,0.00020433480705833062,-0.00032115340989548715
candidate_tau1.0,42,0.9169960021972656,0.913827657699585,100,0.383925568908453,0.0007347579667111859,0.00022069024683332828,-0.0002933774730445293
candidate_tau1.0,43,0.913827657699585,0.9105690717697144,100,0.3881188899278641,0.0007376394892344251,0.0002224961439424078,-0.00029264720134960956
candidate_tau1.0,44,0.9105690717697144,0.9072164297103882,100,0.35890059351921083,0.0007443726580822841,0.00023406760104990098,-0.00027623745598248206
candidate_tau1.0,45,0.9072164297103882,0.9037656784057617,100,0.36943296775221823,0.0007374489051289857,0.00020414484533830545,-0.00032915921445237473
candidate_tau1.0,46,0.9037656784057617,0.9002123475074768,100,0.3563119161128998,0.0007312496507074684,0.00021890155462642725,-0.0002934465414546139
candidate_tau1.0,47,0.9002123475074768,0.8965517282485962,100,0.356203341037035,0.0007208239962346852,0.00021649359034199732,-0.00028783681555069054
candidate_tau1.0,48,0.8965517282485962,0.8927790522575378,100,0.345305307507515,0.0007130605384008959,0.0002134228205522959,-0.0002862148972963041
candidate_tau1.0,49,0.8927790522575378,0.8888888955116272,100,0.33928359240293504,0.0007099426997592673,0.00021524579492506745,-0.00027945110990913236
candidate_tau1.0,50,0.8888888955116272,0.8848758339881897,100,0.34128561556339265,0.0007094155572121963,0.00021708281291466847,-0.0002752499313828594
candidate_tau1.0,51,0.8848758339881897,0.8807339668273926,100,0.3212983676791191,0.0006999987596645951,0.00022242714467211045,-0.00025514447032037423
candidate_tau1.0,52,0.8807339668273926,0.8764568567276001,100,0.3254451593756676,0.0006962602096609771,0.00022594225552893476,-0.0002443756986031076
candidate_tau1.0,53,0.8764568567276001,0.8720378875732422,100,0.3244136163592339,0.0006914528924971819,0.00022704080809489823,-0.00023737127630738542
candidate_tau1.0,54,0.8720378875732422,0.8674699068069458,100,0.3008279027044773,0.0007002143416320905,0.00024222190259024501,-0.00021577053645160048
candidate_tau1.0,55,0.8674699068069458,0.8627451062202454,100,0.3084405255317688,0.0006956322479527443,0.00021390102974692127,-0.00026783018845890185
candidate_tau1.0,56,0.8627451062202454,0.8578553795814514,100,0.29633537486195566,0.0006869638350326568,0.00022302774530544411,-0.00024090834442176855
candidate_tau1.0,57,0.8578553795814514,0.8527919054031372,100,0.29630056500434876,0.0006834940967382863,0.00022709716977260542,-0.0002292997571930755
candidate_tau1.0,58,0.8527919054031372,0.8475452661514282,100,0.2859144878387451,0.0006859547400381416,0.00022860572762510855,-0.0002287432847879245
candidate_tau1.0,59,0.8475452661514282,0.8421052694320679,100,0.2797645500302315,0.0006935006711864844,0.00023123747649151483,-0.00023102571820345473
candidate_tau1.0,60,0.8421052694320679,0.836461067199707,100,0.2822154338657856,0.0006883217231370509,0.00023630051913642091,-0.00021572068486420905
candidate_tau1.0,61,0.836461067199707,0.8306010961532593,100,0.26391448140144347,0.0006749149528332054,0.0002363511547446251,-0.00020221264334395527
candidate_tau1.0,62,0.8306010961532593,0.8245124816894531,100,0.266655977666378,0.0006787949590943754,0.00023695029682130553,-0.00020489436545176432
candidate_tau1.0,63,0.8245124816894531,0.8181818127632141,100,0.26338363111019136,0.0006538572785211727,0.0002237494721339317,-0.0002063583342533093
candidate_tau1.0,64,0.8181818127632141,0.8115941882133484,100,0.24534758910536766,0.0006511048134416342,0.0002400312858662801,-0.000171042241709074
candidate_tau1.0,65,0.8115941882133484,0.8047336935997009,100,0.2502115330845118,0.0006630065449280665,0.00022117448246717687,-0.00022065757999371272
candidate_tau1.0,66,0.8047336935997009,0.7975830435752869,100,0.24032570540905,0.0006522353220498189,0.0002319920928857755,-0.00018825113627826795
candidate_tau1.0,67,0.7975830435752869,0.790123462677002,100,0.23959172576665877,0.0006540197908179834,0.00023605441201652867,-0.00018191096678492612
candidate_tau1.0,68,0.790123462677002,0.7823343873023987,100,0.23127470955252646,0.000652536362176761,0.00023117285501939478,-0.0001901906521379715
candidate_tau1.0,69,0.7823343873023987,0.774193525314331,100,0.2252919690310955,0.0006387062108842656,0.0002291235983648221,-0.0001804590141546214
candidate_tau1.0,70,0.774193525314331,0.7656765580177307,100,0.2270069395005703,0.0006430183368502185,0.00024235217038949487,-0.00015831399607122877
candidate_tau1.0,71,0.7656765580177307,0.7567567229270935,100,0.21195852473378182,0.0006291294272523373,0.00023242225812282415,-0.00016428491100668906
candidate_tau1.0,72,0.7567567229270935,0.7474048137664795,100,0.21316800586879253,0.0006118470779620111,0.00022352954343659803,-0.00016478799108881503
candidate_tau1.0,73,0.7474048137664795,0.73758864402771,100,0.21038673102855682,0.0006021605234127491,0.0002232119607651839,-0.00015573660188238135
candidate_tau1.0,74,0.73758864402771,0.7272727489471436,100,0.19558221392333508,0.0006140669173328206,0.00023998411939828656,-0.00013409867853624746
candidate_tau1.0,75,0.7272727489471436,0.7164179682731628,100,0.19794508457183838,0.0006219809653703123,0.0002223626583145233,-0.00017725564874126575
candidate_tau1.0,76,0.7164179682731628,0.7049808502197266,100,0.1905163224041462,0.0006170542357722298,0.000240314393886365,-0.00013642544799949974
candidate_tau1.0,77,0.7049808502197266,0.6929134130477905,100,0.18958438098430633,0.0006088387174531817,0.00024073544147540816,-0.00012736783450236543
candidate_tau1.0,78,0.6929134130477905,0.6801619529724121,100,0.18187610410153865,0.0005954676930559799,0.00022628465983871138,-0.00014289837337855716
candidate_tau1.0,79,0.6801619529724121,0.6666666865348816,100,0.17649702720344065,0.0005751519452314824,0.0002224371904594591,-0.00013027756431256422
candidate_tau1.0,80,0.6666666865348816,0.6523604989051819,100,0.17754607200622557,0.0005851267720572651,0.00023630431955098174,-0.00011251813295530155
candidate_tau1.0,81,0.6523604989051819,0.6371681094169617,100,0.16474492974579336,0.0005819491890724748,0.00022079314789152704,-0.00014036289328942075
candidate_tau1.0,82,0.6371681094169617,0.621004581451416,100,0.16438558220863342,0.0005635114014148712,0.00022381880626198836,-0.0001158737888908945
candidate_tau1.0,83,0.621004581451416,0.6037735939025879,100,0.1614154550433159,0.0005712208966724574,0.0002239515256951563,-0.00012331784528214486
candidate_tau1.0,84,0.6037735939025879,0.5853658318519592,100,0.14854467660188675,0.0005713847145671025,0.00023394131785607896,-0.00010350207885494456
candidate_tau1.0,85,0.5853658318519592,0.5656565427780151,100,0.14801746778190136,0.0005669108749134466,0.00020230004971381278,-0.00016231077548582108
candidate_tau1.0,86,0.5656565427780151,0.5445026159286499,100,0.14141003265976906,0.000548888854100369,0.00021532196318730713,-0.00011824492772575467
candidate_tau1.0,87,0.5445026159286499,0.52173912525177,100,0.1386669585108757,0.0005952201457694173,0.0002333760272449581,-0.0001284680912795011
candidate_tau1.0,88,0.52173912525177,0.4971751570701599,100,0.1308320116996765,0.0005744040713761933,0.00021868227813683915,-0.000137039515102515
candidate_tau1.0,89,0.4971751570701599,0.47058823704719543,100,0.12425528332591057,0.0005755569995380939,0.00022670243197353557,-0.00012215213559102267
candidate_tau1.0,90,0.47058823704719543,0.4417177736759186,100,0.12127111703157425,0.000581263194908388,0.00022989567267359235,-0.00012147184956120328
candidate_tau1.0,91,0.4417177736759186,0.41025641560554504,100,0.10914675526320934,0.0005834333249367773,0.00021847189447726122,-0.0001464895359822549
candidate_tau1.0,92,0.41025641560554504,0.3758389353752136,100,0.10392747826874256,0.0006130476034013555,0.0002393302516429685,-0.00013438710011541842
candidate_tau1.0,93,0.3758389353752136,0.3380281627178192,100,0.09647967994213104,0.0005794784548925236,0.0002091832543374039,-0.00016111194621771575
candidate_tau1.0,94,0.3380281627178192,0.29629629850387573,100,0.08290549591183663,0.0006157146385521628,0.00022574199116206728,-0.00016423065622802823
candidate_tau1.0,95,0.29629629850387573,0.25,100,0.07364142134785652,0.000670628387015313,0.00023124636471038684,-0.00020813565759453923
candidate_tau1.0,96,0.25,0.1983470916748047,100,0.061116106547415255,0.0006751394859747962,0.00024159756503649987,-0.00019194435590179636
candidate_tau1.0,97,0.1983470916748047,0.14035087823867798,100,0.04867529343813658,0.0007668751321034506,0.0002818948948697653,-0.00020308534236392008
candidate_tau1.0,98,0.14035087823867798,0.07476635277271271,100,0.03558771574869752,0.000814123201998882,0.00030447061435552315,-0.00020518197328783572
candidate_tau1.0,99,0.07476635277271271,0.0,100,0.010733577143400907,0.000830955202691257,6.651588621934934e-05,-0.0006979234302525583
control_tau0.0,0,1.0,0.9987389445304871,100,0.8166880506277084,0.0008329079340910539,0.00019092236791038887,-0.0004510631982702762
control_tau0.0,1,0.9987389445304871,0.9974554777145386,100,0.7923141467571259,0.0008394456875976175,0.0001923032942795544,-0.00045483909903850874
control_tau0.0,2,0.9974554777145386,0.996148943901062,100,0.79689621925354,0.0008191340760095045,0.00014747755438293097,-0.0005241789672436425
control_tau0.0,3,0.996148943901062,0.9948186874389648,100,0.7917098927497864,0.0008034412050619722,0.000123862789132545,-0.0005557156267968821
control_tau0.0,4,0.9948186874389648,0.9934640526771545,100,0.7946680468320847,0.000802542315213941,0.000196984001340752,-0.00040857431253243703
control_tau0.0,5,0.9934640526771545,0.9920844435691833,100,0.7707260301709176,0.0008041004481492564,9.161855390630081e-05,-0.0006208633403366548
control_tau0.0,6,0.9920844435691833,0.9906790852546692,100,0.730199590921402,0.0007991910219425336,0.00011414834851166234,-0.0005708943249192089
control_tau0.0,7,0.9906790852546692,0.9892473220825195,100,0.7207653057575226,0.0007956130674574524,0.0001021087748449645,-0.0005913955177675234
control_tau0.0,8,0.9892473220825195,0.9877883195877075,100,0.7243928110599518,0.0007918836374301464,0.00014319043590148794,-0.0005055027656271704
control_tau0.0,9,0.9877883195877075,0.9863013625144958,100,0.691747929751873,0.0007937027793377638,9.845344813584233e-05,-0.0005967958830660791
control_tau0.0,10,0.9863013625144958,0.9847856163978577,100,0.7042090618610382,0.0007887207652674988,0.00010748274607976782,-0.0005737552731079631
control_tau0.0,11,0.9847856163978577,0.9832402467727661,100,0.6580359572172165,0.0007840834278613329,0.00013976634825667135,-0.0005045507313479902
control_tau0.0,12,0.9832402467727661,0.9816642999649048,100,0.6543382593989372,0.0007841981411911547,0.00016605508979409934,-0.00045208796160295606
control_tau0.0,13,0.9816642999649048,0.9800570011138916,100,0.6619077315926551,0.0007793365506222472,0.00014136850059003335,-0.0004965995494421805
control_tau0.0,14,0.9800570011138916,0.9784172773361206,100,0.6047234240174294,0.0007826867938274518,0.0001722198666539043,-0.0004382470605196431
control_tau0.0,15,0.9784172773361206,0.9767442345619202,100,0.5993547755479812,0.0007806832023197784,0.00013071783439954742,-0.0005192475335206836
control_tau0.0,16,0.9767442345619202,0.9750366806983948,100,0.588766480088234,0.0007800224854145199,0.00016487965554915719,-0.0004502631743162056
control_tau0.0,17,0.9750366806983948,0.9732937812805176,100,0.5808089104294777,0.0007813007943332195,0.00013415904197245255,-0.0005129827103883144
control_tau0.0,18,0.9732937812805176,0.9715142250061035,100,0.5677375194430351,0.000774434611084871,0.00016621936914816614,-0.0004419958727885387
control_tau0.0,19,0.9715142250061035,0.9696969985961914,100,0.5620383337140084,0.0007774138817330822,0.0001475944909543614,-0.00048222489982435946
control_tau0.0,20,0.9696969985961914,0.9678407311439514,100,0.5638591930270195,0.0007764039211906493,0.00014752557943211285,-0.00048135276232642355
control_tau0.0,21,0.9678407311439514,0.9659442901611328,100,0.5332844412326813,0.0007715837884461508,0.0001504868383062785,-0.0004706101118335937
control_tau0.0,22,0.9659442901611328,0.964006245136261,100,0.5269327101111412,0.0007687924732454121,0.0001891166216955753,-0.0003905592298542615
control_tau0.0,23,0.964006245136261,0.9620253443717957,100,0.5404881882667542,0.0007622706372058019,0.00015459074393220362,-0.00045308914934139466
control_tau0.0,24,0.9620253443717957,0.9599999785423279,100,0.4905423429608345,0.0007626339688431472,0.00018449255818268285,-0.0003936488524777815
control_tau0.0,25,0.9599999785423279,0.9579287767410278,100,0.5027943339943886,0.0007596455194288865,0.000160101538804156,-0.00043944244182057444
control_tau0.0,26,0.9579287767410278,0.9558101296424866,100,0.48627413392066954,0.0007605437136953696,0.00018365479771091488,-0.00039323411827353995
control_tau0.0,27,0.9558101296424866,0.9536424279212952,100,0.48309671491384504,0.0007631875789957121,0.00016329972557286966,-0.0004365881278499728
control_tau0.0,28,0.9536424279212952,0.9514237642288208,100,0.47896654546260836,0.0007592358801048249,0.0001886712766099663,-0.0003818933268848923
control_tau0.0,29,0.9514237642288208,0.9491525292396545,100,0.4708376055955887,0.0007653674675384537,0.0001710563717642799,-0.00042325472400989384
control_tau0.0,30,0.9491525292396545,0.9468267560005188,100,0.47066560298204424,0.0007686847104923799,0.000187603125377791,-0.00039347845973679795
control_tau0.0,31,0.9468267560005188,0.9444444179534912,100,0.4462342050671577,0.0007680708152474836,0.00018375495781583595,-0.00040056089961581164
control_tau0.0,32,0.9444444179534912,0.9420035481452942,100,0.4450570321083069,0.0007628666801610961,0.00020485638597165235,-0.0003531539082177915
control_tau0.0,33,0.9420035481452942,0.9395017623901367,100,0.45697285860776904,0.000752309451927431,0.00018831024932296713,-0.00037568895328149665
control_tau0.0,34,0.9395017623901367,0.9369369745254517,100,0.4174044069647789,0.0007548029674217105,0.00021340027816222574,-0.000328002411097259
control_tau0.0,35,0.9369369745254517,0.9343065619468689,100,0.432583297342062,0.0007511541963322088,0.00017889959297463066,-0.0003933550103829475
control_tau0.0,36,0.9343065619468689,0.9316081404685974,100,0.4156114009022713,0.0007509855629177764,0.00019579465633796645,-0.0003593962502418435
control_tau0.0,37,0.9316081404685974,0.9288389086723328,100,0.4176344418525696,0.0007517686631763353,0.00019523724547980238,-0.00036129417221673064
control_tau0.0,38,0.9288389086723328,0.9259962439537048,100,0.40688205271959305,0.0007446701900335028,0.0001963417963270331,-0.0003519865973794367
control_tau0.0,39,0.9259962439537048,0.9230769276618958,100,0.4005366390943527,0.0007479684095596894,0.00019194956905266736,-0.0003640692714543547
control_tau0.0,40,0.9230769276618958,0.9200779795646667,100,0.403694429397583,0.0007424422359326854,0.00020657926867897913,-0.0003292836985747272
control_tau0.0,41,0.9200779795646667,0.9169960021972656,100,0.380344922542572,0.0007383212854620069,0.00020207939540341612,-0.00033416249465517467
control_tau0.0,42,0.9169960021972656,0.913827657699585,100,0.383925568908453,0.0007424007286317647,0.0002215817327669356,-0.00029923726309789346
control_tau0.0,43,0.913827657699585,0.9105690717697144,100,0.3881188899278641,0.0007454088068334385,0.00022356758139721933,-0.0002982736440389999
control_tau0.0,44,0.9105690717697144,0.9072164297103882,100,0.35890059351921083,0.0007524551567621529,0.00023315485672355862,-0.0002861454433150357
control_tau0.0,45,0.9072164297103882,0.9037656784057617,100,0.36943296775221823,0.0007458683953154833,0.00020644358626668692,-0.00033298122278210937
control_tau0.0,46,0.9037656784057617,0.9002123475074768,100,0.3563119161128998,0.0007388857682235539,0.00021945005425550335,-0.0002999856597125472
control_tau0.0,47,0.9002123475074768,0.8965517282485962,100,0.356203341037035,0.0007276948093203828,0.0002170989454316441,-0.0002934969184570946
control_tau0.0,48,0.8965517282485962,0.8927790522575378,100,0.345305307507515,0.0007204690639628097,0.00021275168806823787,-0.00029496568782633404
control_tau0.0,49,0.8927790522575378,0.8888888955116272,100,0.33928359240293504,0.0007173366704955697,0.00021328484835066774,-0.00029076697379423424
control_tau0.0,50,0.8888888955116272,0.8848758339881897,100,0.34128561556339265,0.0007168875774368644,0.00021679175467397726,-0.00028330406808890985
control_tau0.0,51,0.8848758339881897,0.8807339668273926,100,0.3212983676791191,0.0007078222278505563,0.00022014879712514812,-0.00026752463360026014
control_tau0.0,52,0.8807339668273926,0.8764568567276001,100,0.3254451593756676,0.0007036378810880706,0.00022510358207000536,-0.00025343071694805986
control_tau0.0,53,0.8764568567276001,0.8720378875732422,100,0.3244136163592339,0.0006985548848751932,0.00022777238806156674,-0.00024301010875205976
control_tau0.0,54,0.8720378875732422,0.8674699068069458,100,0.3008279027044773,0.0007085159019334242,0.00023994019011297496,-0.00022863552170747424
control_tau0.0,55,0.8674699068069458,0.8627451062202454,100,0.3084405255317688,0.0007040469057392329,0.00021483532647835092,-0.0002743762527825311
control_tau0.0,56,0.8627451062202454,0.8578553795814514,100,0.29633537486195566,0.0006940387038048357,0.00022126686078991043,-0.0002515049822250148
control_tau0.0,57,0.8578553795814514,0.8527919054031372,100,0.29630056500434876,0.0006927310227183625,0.0002277799550211057,-0.0002371711126761511
control_tau0.0,58,0.8527919054031372,0.8475452661514282,100,0.2859144878387451,0.0006947501766262576,0.00022784974037676876,-0.0002390506958727201
control_tau0.0,59,0.8475452661514282,0.8421052694320679,100,0.2797645500302315,0.0007059630641015246,0.00023077797321093384,-0.00024440711767965696
control_tau0.0,60,0.8421052694320679,0.836461067199707,100,0.2822154338657856,0.0006961316295200959,0.00023492548149079085,-0.0002262806665385142
control_tau0.0,61,0.836461067199707,0.8306010961532593,100,0.26391448140144347,0.0006836865079822018,0.00023588946325617144,-0.000211907581469859
control_tau0.0,62,0.8306010961532593,0.8245124816894531,100,0.266655977666378,0.0006857544905506074,0.00023711899193585851,-0.00021151650667889044
control_tau0.0,63,0.8245124816894531,0.8181818127632141,100,0.26338363111019136,0.00066347126965411,0.0002263280556871905,-0.00021081515827972908
control_tau0.0,64,0.8181818127632141,0.8115941882133484,100,0.24534758910536766,0.0006581511651165783,0.0002375781060254667,-0.00018299495306564495
control_tau0.0,65,0.8115941882133484,0.8047336935997009,100,0.2502115330845118,0.0006718677561730146,0.00022251378522923914,-0.00022684018571453635
control_tau0.0,66,0.8047336935997009,0.7975830435752869,100,0.24032570540905,0.0006628118467051536,0.00023348069917119573,-0.0001958504483627621
control_tau0.0,67,0.7975830435752869,0.790123462677002,100,0.23959172576665877,0.0006620195280993358,0.00023737182811601088,-0.00018727587186731398
control_tau0.0,68,0.790123462677002,0.7823343873023987,100,0.23127470955252646,0.0006601008056895808,0.00023209477389173115,-0.00019591125790611842
control_tau0.0,69,0.7823343873023987,0.774193525314331,100,0.2252919690310955,0.0006473593477858231,0.00023006431990324927,-0.0001872307079793245
control_tau0.0,70,0.774193525314331,0.7656765580177307,100,0.2270069395005703,0.0006495517306029796,0.00024323810313944705,-0.00016307552432408555
control_tau0.0,71,0.7656765580177307,0.7567567229270935,100,0.21195852473378182,0.0006342399021377787,0.00023310114615014753,-0.0001680376098374836
control_tau0.0,72,0.7567567229270935,0.7474048137664795,100,0.21316800586879253,0.000617336185532622,0.0002255272457114188,-0.00016628169410978444
control_tau0.0,73,0.7474048137664795,0.73758864402771,100,0.21038673102855682,0.0006101083854446188,0.0002284786318341503,-0.00015315112177631817
control_tau0.0,74,0.73758864402771,0.7272727489471436,100,0.19558221392333508,0.0006215667113428935,0.00024253466443042271,-0.0001364973824820481
control_tau0.0,75,0.7272727489471436,0.7164179682731628,100,0.19794508457183838,0.0006307968590408563,0.00022693281272950116,-0.00017693123358185402
control_tau0.0,76,0.7164179682731628,0.7049808502197266,100,0.1905163224041462,0.0006231156981084496,0.00024346923630218952,-0.00013617722550407052
control_tau0.0,77,0.7049808502197266,0.6929134130477905,100,0.18958438098430633,0.0006138549791648984,0.00024486837253789417,-0.00012411823408911004
control_tau0.0,78,0.6929134130477905,0.6801619529724121,100,0.18187610410153865,0.000599803532822989,0.00022893442335771396,-0.00014193468610756098
control_tau0.0,79,0.6801619529724121,0.6666666865348816,100,0.17649702720344065,0.0005842969106743112,0.00022850445646326989,-0.00012728799774777144
control_tau0.0,80,0.6666666865348816,0.6523604989051819,100,0.17754607200622557,0.0005933520925464109,0.00024363057316804772,-0.00010609094621031545
control_tau0.0,81,0.6523604989051819,0.6371681094169617,100,0.16474492974579336,0.0005880950688151642,0.00022586624851101078,-0.0001363625717931427
control_tau0.0,82,0.6371681094169617,0.621004581451416,100,0.16438558220863342,0.0005671482445904985,0.0002310911377571756,-0.0001049659690761473
control_tau0.0,83,0.621004581451416,0.6037735939025879,100,0.1614154550433159,0.0005759456998202949,0.0002329803073371295,-0.000109985085146036
control_tau0.0,84,0.6037735939025879,0.5853658318519592,100,0.14854467660188675,0.0005777235515415668,0.00024317390198120848,-9.13757475791499e-05
control_tau0.0,85,0.5853658318519592,0.5656565427780151,100,0.14801746778190136,0.0005732990615069867,0.00021366017273976467,-0.00014597871602745727
control_tau0.0,86,0.5656565427780151,0.5445026159286499,100,0.14141003265976906,0.0005523187096696347,0.00022559230579645374,-0.00010113409807672724
control_tau0.0,87,0.5445026159286499,0.52173912525177,100,0.1386669585108757,0.0006003491760930047,0.00024687793673365375,-0.00010659330262569711
control_tau0.0,88,0.52173912525177,0.4971751570701599,100,0.1308320116996765,0.0005752223735908047,0.00022957160392252261,-0.00011607916574575939
control_tau0.0,89,0.4971751570701599,0.47058823704719543,100,0.12425528332591057,0.0005823785148095339,0.00024338488146895542,-9.56087518716231e-05
control_tau0.0,90,0.47058823704719543,0.4417177736759186,100,0.12127111703157425,0.0005882459093118086,0.00024800385464914145,-9.223820001352578e-05
control_tau0.0,91,0.4417177736759186,0.41025641560554504,100,0.10914675526320934,0.0005900739837670699,0.0002357568340812577,-0.00011856031560455448
