time,target,beta,query_horizon,weak,strong,guided,weak_query,pfr
0.4530029296875,0.0,1.7,0.03125,2.682888094664006,1.6929539213322378,1.0,1.6506792304974884,2.75475506908308
0.4532470703125,0.0,1.7,0.03125,2.676159223320026,1.6901832096023637,1.0,1.6412588106159163,2.759330701596987
0.4534912109375,0.0,1.7,0.03125,2.6694093242530963,1.6874038393983337,1.0,1.6318173630113946,2.7639063341108927
0.4537353515625,0.0,1.7,0.03125,2.6626383974632164,1.6846158107201479,1.0,1.6223548876839229,2.768481966624799
0.4539794921875,0.0,1.7,0.03125,2.655846442950387,1.6818191235678062,1.0,1.6128713846335012,2.7730575991387054
0.4542236328125,0.0,1.7,0.03125,2.649033460714607,1.6790137779413088,1.0,1.6033668538601296,2.777633231652612
0.4544677734375,0.0,1.7,0.03125,2.6421994507558777,1.6761997738406553,1.0,1.593841295363808,2.782208864166518
0.4547119140625,0.0,1.7,0.03125,2.635344413074198,1.673377111265846,1.0,1.5842947091445365,2.786784496680424
0.4549560546875,0.0,1.7,0.03125,2.6284683476695685,1.6705457902168812,1.0,1.5747270952023151,2.791360129194331
0.4552001953125,0.0,1.7,0.03125,2.621571254541989,1.6677058106937603,1.0,1.5651384535371438,2.7959357617082374
0.4554443359375,0.0,1.7,0.03125,2.61465313369146,1.6648571726964834,1.0,1.5555287841490224,2.8005113942221436
0.4556884765625,0.0,1.7,0.03125,2.6077139851179805,1.6619998762250505,1.0,1.5458980870379513,2.8050870267360493
0.4559326171875,0.0,1.7,0.03125,2.600753808821551,1.6591339212794625,1.0,1.53624636220393,2.8096626592499563
0.4561767578125,0.0,1.7,0.03125,2.5937726048021723,1.6562593078597179,1.0,1.5265736096469589,2.8142382917638624
0.4564208984375,0.0,1.7,0.03125,2.586770373059843,1.6533760359658178,1.0,1.5168798293670378,2.818813924277769
0.4566650390625,0.0,1.7,0.03125,2.579747113594564,1.6504841055977617,1.0,1.507165021364167,2.823389556791675
0.4569091796875,0.0,1.7,0.03125,2.572702826406335,1.6475835167555497,1.0,1.497429185638346,2.8279651893055813
0.4571533203125,0.0,1.7,0.03125,2.565637511495156,1.644674269439182,1.0,1.487672322189575,2.8325408218194883
0.4573974609375,0.0,1.7,0.03125,2.5585511688610274,1.6417563636486583,1.0,1.4778944310178543,2.837116454333394
0.4576416015625,0.0,1.7,0.03125,2.5514437985039486,1.6388297993839789,1.0,1.4680955121231836,2.8416920868473006
0.4578857421875,0.0,1.7,0.03125,2.54431540042392,1.6358945766451434,1.0,1.4582755655055628,2.8462677193612067
0.4581298828125,0.0,1.7,0.03125,2.537165974620941,1.6329506954321522,1.0,1.4484345911649923,2.850843351875113
0.4583740234375,0.0,1.7,0.03125,2.529995521095013,1.6299981557450052,1.0,1.4385725891014718,2.8554189843890194
0.4586181640625,0.0,1.7,0.03125,2.522804039846134,1.6270369575837023,1.0,1.4286895593150013,2.859994616902926
0.4588623046875,0.0,1.7,0.03125,2.5155915308743055,1.6240671009482435,1.0,1.4187855018055808,2.864570249416832
0.4591064453125,0.0,1.7,0.03125,2.5083579941795273,1.6210885858386288,1.0,1.4088604165732104,2.8691458819307387
0.4593505859375,0.0,1.7,0.03125,2.501103429761799,1.6181014122548585,1.0,1.3989143036178902,2.8737215144446453
0.4595947265625,0.0,1.7,0.03125,2.4938278376211205,1.6151055801969318,1.0,1.38894716293962,2.8782971469585505
0.4598388671875,0.0,1.7,0.03125,2.4865312177574923,1.6121010896648498,1.0,1.3789589945383995,2.8828727794724576
0.4600830078125,0.0,1.7,0.03125,2.479213570170914,1.6090879406586118,1.0,1.3689497984142296,2.887448411986364
0.4603271484375,0.0,1.7,0.03125,2.4718748948613865,1.6060661331782178,1.0,1.3589195745671094,2.8920240445002707
0.4605712890625,0.0,1.7,0.03125,2.464515191828908,1.6030356672236679,1.0,1.3488683229970395,2.896599677014176
0.4608154296875,0.0,1.7,0.03125,2.45713446107348,1.5999965427949625,1.0,1.3387960437040196,2.901175309528083
0.4610595703125,0.0,1.7,0.03125,2.449732702595102,1.5969487598921008,1.0,1.3287027366880497,2.905750942041989
0.4613037109375,0.0,1.7,0.03125,2.4423099163937745,1.5938923185150835,1.0,1.3185884019491299,2.9103265745558957
0.4615478515625,0.0,1.7,0.03125,2.4348661024694964,1.59082721866391,1.0,1.3084530394872602,2.914902207069801
0.4617919921875,0.0,1.7,0.03125,2.4274012608222693,1.5877534603385814,1.0,1.2982966493024406,2.919477839583709
0.4620361328125,0.0,1.7,0.03125,2.4199153914520912,1.5846710435390965,1.0,1.288119231394671,2.9240534720976146
0.4622802734375,0.0,1.7,0.03125,2.4124084943589637,1.5815799682654554,1.0,1.2779207857639514,2.9286291046115203
0.4625244140625,0.0,1.7,0.03125,2.404880569542886,1.5784802345176587,1.0,1.2677013124102818,2.933204737125427
0.4627685546875,0.0,1.7,0.03125,2.397331617003859,1.5753718422957064,1.0,1.2574608113336625,2.9377803696393334
0.4630126953125,0.0,1.7,0.03125,2.3897616367418815,1.5722547915995981,1.0,1.2471992825340932,2.94235600215324
0.4632568359375,0.0,1.7,0.03125,2.382170628756954,1.569129082429334,1.0,1.2369167260115739,2.946931634667146
0.4635009765625,0.0,1.7,0.03125,2.374558593049077,1.565994714784914,1.0,1.2266131417661046,2.9515072671810527
0.4637451171875,0.0,1.7,0.03125,2.36692552961825,1.5628516886663382,1.0,1.2162885297976853,2.9560828996949597
0.4639892578125,0.0,1.7,0.03125,2.3592714384644724,1.5597000040736062,1.0,1.2059428901063163,2.960658532208865
0.4642333984375,0.0,1.7,0.03125,2.3515963195877454,1.5565396610067188,1.0,1.1955762226919973,2.965234164722772
0.4644775390625,0.0,1.7,0.03125,2.3439001729880684,1.5533706594656753,1.0,1.1851885275547283,2.969809797236678
0.4647216796875,0.0,1.7,0.03125,2.3361829986654414,1.550192999450476,1.0,1.1747798046945093,2.9743854297505847
0.4649658203125,0.0,1.7,0.03125,2.3284447966198645,1.5470066809611207,1.0,1.1643500541113405,2.978961062264491
0.4652099609375,0.0,1.7,0.03125,2.3206855668513375,1.5438117039976096,1.0,1.1538992758052218,2.9835366947783966
0.4654541015625,0.0,1.7,0.03125,2.312905309359861,1.5406080685599428,1.0,1.143427469776153,2.9881123272923036
0.4656982421875,0.0,1.7,0.03125,2.305104024145434,1.5373957746481197,1.0,1.1329346360241344,2.9926879598062093
0.4659423828125,0.0,1.7,0.03125,2.2972817112080577,1.5341748222621414,1.0,1.1224207745491657,2.9972635923201163
0.4661865234375,0.0,1.7,0.03125,2.289438370547731,1.5309452114020068,1.0,1.1118858853512472,3.001839224834022
0.4664306640625,0.0,1.7,0.03125,2.2815740021644544,1.5277069420677163,1.0,1.1013299684303788,3.006414857347928
0.4666748046875,0.0,1.7,0.03125,2.273688606058228,1.5244600142592704,1.0,1.0907530237865604,3.010990489861835
0.4669189453125,0.0,1.7,0.03125,2.2657821822290516,1.5212044279766683,1.0,1.080155051419792,3.0155661223757413
0.4671630859375,0.0,1.7,0.03125,2.257854730676925,1.5179401832199104,1.0,1.0695360513300736,3.020141754889648
0.4674072265625,0.0,1.7,0.03125,2.249906251401849,1.5146672799889964,1.0,1.0588960235174054,3.0247173874035536
0.4676513671875,0.0,1.7,0.03125,2.241936744403823,1.5113857182839272,1.0,1.0482349679817873,3.0292930199174606
0.4678955078125,0.0,1.7,0.03125,2.2339462096828466,1.5080954981047017,1.0,1.0375528847232192,3.0338686524313667
0.4681396484375,0.0,1.7,0.03125,2.2259346472389208,1.5047966194513203,1.0,1.026849773741701,3.0384442849452733
0.4683837890625,0.0,1.7,0.03125,2.2179020570720445,1.501489082323783,1.0,1.0161256350372332,3.043019917459179
0.4686279296875,0.0,1.7,0.03125,2.2098484391822186,1.49817288672209,1.0,1.0053804686098151,3.047595549973086
0.4688720703125,0.0,1.7,0.0311279296875,2.201773793569443,1.4948480326462412,1.0,1.0,3.043015449068053
0.4691162109375,0.0,1.7,0.0308837890625,2.1936781202337166,1.4915145200962363,1.0,1.0,3.029252804397318
0.4693603515625,0.0,1.7,0.0306396484375,2.185561419175041,1.4881723490720755,1.0,1.0,3.0154544125975695
0.4696044921875,0.0,1.7,0.0303955078125,2.1774236903934154,1.484821519573759,1.0,1.0,3.001620273668806
0.4698486328125,0.0,1.7,0.0301513671875,2.1692649338888397,1.481462031601287,1.0,1.0,2.9877503876110274
0.4700927734375,0.0,1.7,0.0299072265625,2.1610851496613144,1.4780938851546588,1.0,1.0,2.9738447544242343
0.4703369140625,0.0,1.7,0.0296630859375,2.1528843377108386,1.4747170802338747,1.0,1.0,2.9599033741084257
0.4705810546875,0.0,1.7,0.0294189453125,2.1446624980374134,1.471331616838935,1.0,1.0,2.945926246663603
0.4708251953125,0.0,1.7,0.0291748046875,2.136419630641038,1.4679374949698392,1.0,1.0,2.9319133720897645
0.4710693359375,0.0,1.7,0.0289306640625,2.1281557355217124,1.4645347146265872,1.0,1.0,2.9178647503869106
0.4713134765625,0.0,1.7,0.0286865234375,2.119870812679437,1.4611232758091799,1.0,1.0,2.903780381555043
0.4715576171875,0.0,1.7,0.0284423828125,2.111564862114212,1.4577031785176167,1.0,1.0,2.88966026559416
0.4718017578125,0.0,1.7,0.0281982421875,2.103237883826037,1.4542744227518978,1.0,1.0,2.875504402504263
0.4720458984375,0.0,1.7,0.0279541015625,2.0948898778149116,1.4508370085120226,1.0,1.0,2.86131279228535
0.4722900390625,0.0,1.7,0.0277099609375,2.086520844080837,1.4473909357979915,1.0,1.0,2.8470854349374224
0.4725341796875,0.0,1.7,0.0274658203125,2.078130782623812,1.4439362046098048,1.0,1.0,2.8328223304604796
0.4727783203125,0.0,1.7,0.0272216796875,2.069719693443837,1.4404728149474622,1.0,1.0,2.8185234788545226
0.4730224609375,0.0,1.7,0.0269775390625,2.061287576540912,1.4370007668109637,1.0,1.0,2.8041888801195505
0.4732666015625,0.0,1.7,0.0267333984375,2.0528344319150373,1.4335200602003095,1.0,1.0,2.7898185342555637
0.4735107421875,0.0,1.7,0.0264892578125,2.0443602595662127,1.4300306951154993,1.0,1.0,2.7754124412625614
0.4737548828125,0.0,1.7,0.0262451171875,2.035865059494438,1.4265326715565332,1.0,1.0,2.7609706011405444
0.4739990234375,0.0,1.7,0.0260009765625,2.0273488316997135,1.4230259895234114,1.0,1.0,2.7464930138895127
0.4742431640625,0.0,1.7,0.0257568359375,2.0188115761820393,1.4195106490161338,1.0,1.0,2.731979679509467
0.4744873046875,0.0,1.7,0.0255126953125,2.0102532929414147,1.4159866500347003,1.0,1.0,2.717430598000405
0.4747314453125,0.0,1.7,0.0252685546875,2.00167398197784,1.4124539925791106,1.0,1.0,2.7028457693623285
0.4749755859375,0.0,1.7,0.0250244140625,1.9930736432913159,1.4089126766493654,1.0,1.0,2.688225193595237
