seed,method,kind,sigma,intervention,sign,target_coordinate_rms,actual_coordinate_rms,feature_fd,baseline_feature_fd
1,factorized_dsm_coupled,factorized_dsm_coupled,0.3,shared_affine_vjp,-1.0,0.03,0.0299999974668025,1.0063228469011278,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.3,sample_field,1.0,0.03,0.0299999993294477,0.8058377099462746,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.3,shared_affine_vjp,1.0,0.03,0.0299999974668025,0.8046872975095738,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.3,sample_field,-1.0,0.1,0.1000000014901161,1.3527725262881631,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.3,shared_affine_vjp,-1.0,0.1,0.1000000014901161,1.625816431307456,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.3,sample_field,1.0,0.1,0.1000000014901161,0.8218270731965021,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.3,shared_affine_vjp,1.0,0.1,0.1000000014901161,0.9569286122701612,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.7,sample_field,-1.0,0.01,0.0099999997764825,0.8900354333681122,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.7,shared_affine_vjp,-1.0,0.01,0.0100000007078051,0.9034285553142212,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.7,sample_field,1.0,0.01,0.0099999997764825,0.8473026608106267,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.7,shared_affine_vjp,1.0,0.01,0.0100000007078051,0.8392999267512096,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.7,sample_field,-1.0,0.03,0.0300000011920928,0.943290849986667,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.7,shared_affine_vjp,-1.0,0.03,0.0299999993294477,0.9997621157969832,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.7,sample_field,1.0,0.03,0.0300000011920928,0.8154442144515315,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.7,shared_affine_vjp,1.0,0.03,0.0299999993294477,0.8074794143215058,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.7,sample_field,-1.0,0.1,0.1000000014901161,1.207835114081817,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.7,shared_affine_vjp,-1.0,0.1,0.1000000014901161,1.5889314939080492,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.7,sample_field,1.0,0.1,0.1000000014901161,0.7949409517876802,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,0.7,shared_affine_vjp,1.0,0.1,0.1000000014901161,0.9519089289586162,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,1.5,sample_field,-1.0,0.01,0.0099999997764825,0.8822685080155139,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,1.5,shared_affine_vjp,-1.0,0.01,0.0099999997764825,0.9018051562409396,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,1.5,sample_field,1.0,0.01,0.0099999997764825,0.8535467422106109,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,1.5,shared_affine_vjp,1.0,0.01,0.0099999997764825,0.841511201855667,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,1.5,sample_field,-1.0,0.03,0.0299999993294477,0.9154725558802852,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,1.5,shared_affine_vjp,-1.0,0.03,0.0299999974668025,0.9966840092750148,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,1.5,sample_field,1.0,0.03,0.0299999993294477,0.8295721136918672,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,1.5,shared_affine_vjp,1.0,0.03,0.0299999974668025,0.8158496892856988,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,1.5,sample_field,-1.0,0.1,0.1000000014901161,1.0644845592403414,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,1.5,shared_affine_vjp,-1.0,0.1,0.1000000014901161,1.6003889656931705,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,1.5,sample_field,1.0,0.1,0.1000000014901161,0.7880794902060586,0.8673320568411071
1,factorized_dsm_coupled,factorized_dsm_coupled,1.5,shared_affine_vjp,1.0,0.1,0.1000000014901161,0.9994156830631624,0.8673320568411071
2,zero_ratio,zero_ratio,0.0,sample_field,-1.0,0.01,0.0099999997764825,0.8879710493725241,0.8673320568411071
2,zero_ratio,zero_ratio,0.0,shared_affine_vjp,-1.0,0.01,0.0099999997764825,0.9111532272870022,0.8673320568411071
2,zero_ratio,zero_ratio,0.0,sample_field,1.0,0.01,0.0099999997764825,0.8491695702261097,0.8673320568411071
2,zero_ratio,zero_ratio,0.0,shared_affine_vjp,1.0,0.01,0.0099999997764825,0.8355459251210533,0.8673320568411071
2,zero_ratio,zero_ratio,0.0,sample_field,-1.0,0.03,0.0300000011920928,0.9364904881848304,0.8673320568411071
2,zero_ratio,zero_ratio,0.0,shared_affine_vjp,-1.0,0.03,0.0300000011920928,1.0348900773402503,0.8673320568411071
2,zero_ratio,zero_ratio,0.0,sample_field,1.0,0.03,0.0300000011920928,0.8204687938192023,0.8673320568411071
2,zero_ratio,zero_ratio,0.0,shared_affine_vjp,1.0,0.03,0.0300000011920928,0.8080870300891831,0.8673320568411071
2,zero_ratio,zero_ratio,0.0,sample_field,-1.0,0.1,0.0999999940395355,1.177809249441495,0.8673320568411071
2,zero_ratio,zero_ratio,0.0,shared_affine_vjp,-1.0,0.1,0.1000000014901161,1.8465634796103387,0.8673320568411071
2,zero_ratio,zero_ratio,0.0,sample_field,1.0,0.1,0.0999999940395355,0.8054321135277576,0.8673320568411071
2,zero_ratio,zero_ratio,0.0,shared_affine_vjp,1.0,0.1,0.1000000014901161,1.0912765537298412,0.8673320568411071
2,ratio,ratio,0.0,sample_field,-1.0,0.01,0.0100000007078051,0.8870881923838283,0.8673320568411071
2,ratio,ratio,0.0,shared_affine_vjp,-1.0,0.01,0.0099999997764825,0.9153460126947124,0.8673320568411071
2,ratio,ratio,0.0,sample_field,1.0,0.01,0.0100000007078051,0.84922437785049,0.8673320568411071
2,ratio,ratio,0.0,shared_affine_vjp,1.0,0.01,0.0099999997764825,0.8311953825561318,0.8673320568411071
2,ratio,ratio,0.0,sample_field,-1.0,0.03,0.0300000011920928,0.9314324045084844,0.8673320568411071
2,ratio,ratio,0.0,shared_affine_vjp,-1.0,0.03,0.0299999974668025,1.0470016201110894,0.8673320568411071
2,ratio,ratio,0.0,sample_field,1.0,0.03,0.0300000011920928,0.8180776929768285,0.8673320568411071
2,ratio,ratio,0.0,shared_affine_vjp,1.0,0.03,0.0299999974668025,0.7945557302994644,0.8673320568411071
2,ratio,ratio,0.0,sample_field,-1.0,0.1,0.1000000163912773,1.1349030333662,0.8673320568411071
2,ratio,ratio,0.0,shared_affine_vjp,-1.0,0.1,0.1000000014901161,1.88166695316842,0.8673320568411071
2,ratio,ratio,0.0,sample_field,1.0,0.1,0.1000000163912773,0.7659716904857987,0.8673320568411071
2,ratio,ratio,0.0,shared_affine_vjp,1.0,0.1,0.1000000014901161,1.0404080608466018,0.8673320568411071
2,ratio,ratio,0.1,sample_field,-1.0,0.01,0.0099999997764825,0.8824273896290578,0.8673320568411071
2,ratio,ratio,0.1,shared_affine_vjp,-1.0,0.01,0.0099999997764825,0.9111703121583474,0.8673320568411071
2,ratio,ratio,0.1,sample_field,1.0,0.01,0.0099999997764825,0.8532778135569288,0.8673320568411071
2,ratio,ratio,0.1,shared_affine_vjp,1.0,0.01,0.0099999997764825,0.8351049691178503,0.8673320568411071
2,ratio,ratio,0.1,sample_field,-1.0,0.03,0.0300000011920928,0.9156742923770338,0.8673320568411071
2,ratio,ratio,0.1,shared_affine_vjp,-1.0,0.03,0.0300000011920928,1.033678274546503,0.8673320568411071
2,ratio,ratio,0.1,sample_field,1.0,0.03,0.0300000011920928,0.8283749734748653,0.8673320568411071
2,ratio,ratio,0.1,shared_affine_vjp,1.0,0.03,0.0300000011920928,0.8054834044802135,0.8673320568411071
2,ratio,ratio,0.1,sample_field,-1.0,0.1,0.1000000014901161,1.0631321756052614,0.8673320568411071
2,ratio,ratio,0.1,shared_affine_vjp,-1.0,0.1,0.1000000014901161,1.8279896206628197,0.8673320568411071
2,ratio,ratio,0.1,sample_field,1.0,0.1,0.1000000014901161,0.7777511204315033,0.8673320568411071
2,ratio,ratio,0.1,shared_affine_vjp,1.0,0.1,0.1000000014901161,1.0673818897626577,0.8673320568411071
2,ratio,ratio,0.3,sample_field,-1.0,0.01,0.00999999884516,0.879827339306928,0.8673320568411071
2,ratio,ratio,0.3,shared_affine_vjp,-1.0,0.01,0.0099999997764825,0.9093006018874236,0.8673320568411071
2,ratio,ratio,0.3,sample_field,1.0,0.01,0.00999999884516,0.8555289375782991,0.8673320568411071
2,ratio,ratio,0.3,shared_affine_vjp,1.0,0.01,0.0099999997764825,0.8368037867526539,0.8673320568411071
2,ratio,ratio,0.3,sample_field,-1.0,0.03,0.0300000011920928,0.9068597058092108,0.8673320568411071
2,ratio,ratio,0.3,shared_affine_vjp,-1.0,0.03,0.0300000011920928,1.0275636373956587,0.8673320568411071
2,ratio,ratio,0.3,sample_field,1.0,0.03,0.0300000011920928,0.8340525001413539,0.8673320568411071
2,ratio,ratio,0.3,shared_affine_vjp,1.0,0.03,0.0300000011920928,0.8100595720057555,0.8673320568411071
2,ratio,ratio,0.3,sample_field,-1.0,0.1,0.1000000014901161,1.022911844569549,0.8673320568411071
2,ratio,ratio,0.3,shared_affine_vjp,-1.0,0.1,0.1000000014901161,1.801881130406926,0.8673320568411071
2,ratio,ratio,0.3,sample_field,1.0,0.1,0.1000000014901161,0.7835242244871949,0.8673320568411071
2,ratio,ratio,0.3,shared_affine_vjp,1.0,0.1,0.1000000014901161,1.0763411283697335,0.8673320568411071
2,ratio,ratio,0.7,sample_field,-1.0,0.01,0.00999999884516,0.8796999616240271,0.8673320568411071
2,ratio,ratio,0.7,shared_affine_vjp,-1.0,0.01,0.0099999997764825,0.9127351100922,0.8673320568411071
2,ratio,ratio,0.7,sample_field,1.0,0.01,0.00999999884516,0.8554031672883156,0.8673320568411071
2,ratio,ratio,0.7,shared_affine_vjp,1.0,0.01,0.0099999997764825,0.8332605981027115,0.8673320568411071
2,ratio,ratio,0.7,sample_field,-1.0,0.03,0.0299999993294477,0.9057097454158054,0.8673320568411071
2,ratio,ratio,0.7,shared_affine_vjp,-1.0,0.03,0.0299999993294477,1.0375415748039245,0.8673320568411071
2,ratio,ratio,0.7,sample_field,1.0,0.03,0.0299999993294477,0.8329267246911485,0.8673320568411071
2,ratio,ratio,0.7,shared_affine_vjp,1.0,0.03,0.0299999993294477,0.7991033565714076,0.8673320568411071
2,ratio,ratio,0.7,sample_field,-1.0,0.1,0.0999999940395355,1.0100321044871805,0.8673320568411071
2,ratio,ratio,0.7,shared_affine_vjp,-1.0,0.1,0.0999999940395355,1.83134830426674,0.8673320568411071
2,ratio,ratio,0.7,sample_field,1.0,0.1,0.0999999940395355,0.7714421463606982,0.8673320568411071
2,ratio,ratio,0.7,shared_affine_vjp,1.0,0.1,0.0999999940395355,1.0359852684095472,0.8673320568411071
2,ratio,ratio,1.5,sample_field,-1.0,0.01,0.0100000007078051,0.8832748492754092,0.8673320568411071
2,ratio,ratio,1.5,shared_affine_vjp,-1.0,0.01,0.0099999997764825,0.9210884269185016,0.8673320568411071
2,ratio,ratio,1.5,sample_field,1.0,0.01,0.0100000007078051,0.8518046761065108,0.8673320568411071
2,ratio,ratio,1.5,shared_affine_vjp,1.0,0.01,0.0099999997764825,0.8251226940838023,0.8673320568411071
2,ratio,ratio,1.5,sample_field,-1.0,0.03,0.0300000011920928,0.9162801507453652,0.8673320568411071
2,ratio,ratio,1.5,shared_affine_vjp,-1.0,0.03,0.0299999974668025,1.063229234432697,0.8673320568411071
2,ratio,ratio,1.5,sample_field,1.0,0.03,0.0300000011920928,0.822148825247794,0.8673320568411071
2,ratio,ratio,1.5,shared_affine_vjp,1.0,0.03,0.0299999974668025,0.775355830837924,0.8673320568411071
2,ratio,ratio,1.5,sample_field,-1.0,0.1,0.1000000014901161,1.0415504517391554,0.8673320568411071
2,ratio,ratio,1.5,shared_affine_vjp,-1.0,0.1,0.1000000014901161,1.9238756732127056,0.8673320568411071
2,ratio,ratio,1.5,sample_field,1.0,0.1,0.1000000014901161,0.7382332051835334,0.8673320568411071
2,ratio,ratio,1.5,shared_affine_vjp,1.0,0.1,0.1000000014901161,0.965198203002572,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.0,sample_field,-1.0,0.01,0.0099999997764825,0.8806798512876526,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.0,shared_affine_vjp,-1.0,0.01,0.00999999884516,0.9136266930081832,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.0,sample_field,1.0,0.01,0.0099999997764825,0.8544714003069487,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.0,shared_affine_vjp,1.0,0.01,0.00999999884516,0.8322836531237385,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.0,sample_field,-1.0,0.03,0.0299999993294477,0.908742047306646,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.0,shared_affine_vjp,-1.0,0.03,0.0299999974668025,1.0399400643991612,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.0,sample_field,1.0,0.03,0.0299999993294477,0.8303272655358,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.0,shared_affine_vjp,1.0,0.03,0.0299999974668025,0.7959370796340295,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.0,sample_field,-1.0,0.1,0.1000000014901161,1.019865400075048,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.0,shared_affine_vjp,-1.0,0.1,0.0999999940395355,1.835605854010652,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.0,sample_field,1.0,0.1,0.1000000014901161,0.7663847343732755,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.0,shared_affine_vjp,1.0,0.1,0.0999999940395355,1.0232576922212786,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.1,sample_field,-1.0,0.01,0.00999999884516,0.8793808895616166,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.1,shared_affine_vjp,-1.0,0.01,0.0099999997764825,0.9113402346005586,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.1,sample_field,1.0,0.01,0.00999999884516,0.8556718646157861,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.1,shared_affine_vjp,1.0,0.01,0.0099999997764825,0.8344164495196367,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.1,sample_field,-1.0,0.03,0.0299999993294477,0.9045645609521672,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.1,shared_affine_vjp,-1.0,0.03,0.0299999993294477,1.0326212973732112,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.1,sample_field,1.0,0.03,0.0299999993294477,0.8336192428844811,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.1,shared_affine_vjp,1.0,0.03,0.0299999993294477,0.8018727231726928,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.1,sample_field,-1.0,0.1,0.0999999940395355,1.0030980476867055,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.1,shared_affine_vjp,-1.0,0.1,0.0999999940395355,1.805885482978056,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.1,sample_field,1.0,0.1,0.0999999940395355,0.7734331954929416,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.1,shared_affine_vjp,1.0,0.1,0.0999999940395355,1.0375902547607865,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.3,sample_field,-1.0,0.01,0.0099999997764825,0.8791499076939573,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.3,shared_affine_vjp,-1.0,0.01,0.0099999997764825,0.9115050625549088,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.3,sample_field,1.0,0.01,0.0099999997764825,0.8558772583683236,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.3,shared_affine_vjp,1.0,0.01,0.0099999997764825,0.8342729091248344,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.3,sample_field,-1.0,0.03,0.0299999993294477,0.9038010114212368,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.3,shared_affine_vjp,-1.0,0.03,0.0299999993294477,1.0331820440016912,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.3,sample_field,1.0,0.03,0.0299999993294477,0.8341527217249194,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.3,shared_affine_vjp,1.0,0.03,0.0299999993294477,0.8015035917970152,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.3,sample_field,-1.0,0.1,0.0999999940395355,0.999902490625118,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.3,shared_affine_vjp,-1.0,0.1,0.1000000014901161,1.808591168434276,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.3,sample_field,1.0,0.1,0.0999999940395355,0.7741013438891855,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.3,shared_affine_vjp,1.0,0.1,0.1000000014901161,1.037015429859352,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.7,sample_field,-1.0,0.01,0.0100000007078051,0.8837835968685255,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.7,shared_affine_vjp,-1.0,0.01,0.0100000007078051,0.9191638801307532,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.7,sample_field,1.0,0.01,0.0100000007078051,0.8515976579552103,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.7,shared_affine_vjp,1.0,0.01,0.0100000007078051,0.8271505185978896,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.7,sample_field,-1.0,0.03,0.030000003054738,0.9187470006874464,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.7,shared_affine_vjp,-1.0,0.03,0.030000003054738,1.0577801881807432,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.7,sample_field,1.0,0.03,0.030000003054738,0.8223907729620947,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.7,shared_affine_vjp,1.0,0.03,0.030000003054738,0.7817341365964552,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.7,sample_field,-1.0,0.1,0.1000000014901161,1.061329827095534,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.7,shared_affine_vjp,-1.0,0.1,0.1000000089406967,1.9098757230528636,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.7,sample_field,1.0,0.1,0.1000000014901161,0.7477075947726775,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,0.7,shared_affine_vjp,1.0,0.1,0.1000000089406967,0.9894926679823186,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,1.5,sample_field,-1.0,0.01,0.00999999884516,0.8903854322938116,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,1.5,shared_affine_vjp,-1.0,0.01,0.00999999884516,0.925031890519378,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,1.5,sample_field,1.0,0.01,0.00999999884516,0.8455897276959803,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,1.5,shared_affine_vjp,1.0,0.01,0.00999999884516,0.8217087500011502,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,1.5,sample_field,-1.0,0.03,0.0299999974668025,0.9402852164577098,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,1.5,shared_affine_vjp,-1.0,0.03,0.0299999956041574,1.0766637461623816,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,1.5,sample_field,1.0,0.03,0.0299999974668025,0.8061978656370741,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,1.5,shared_affine_vjp,1.0,0.03,0.0299999956041574,0.7666878724707118,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,1.5,sample_field,-1.0,0.1,0.1000000014901161,1.15207990142261,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,1.5,shared_affine_vjp,-1.0,0.1,0.0999999940395355,1.987824162627348,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,1.5,sample_field,1.0,0.1,0.1000000014901161,0.7163680860275718,0.8673320568411071
2,sobolev_ratio_lam0.1,sobolev_ratio,1.5,shared_affine_vjp,1.0,0.1,0.0999999940395355,0.9543210531678454,0.8673320568411071
2,shared_dsm,shared_dsm,0.1,sample_field,-1.0,0.01,0.0099999997764825,0.9214048746753604,0.8673320568411071
2,shared_dsm,shared_dsm,0.1,shared_affine_vjp,-1.0,0.01,0.0099999997764825,0.9202444837001168,0.8673320568411071
2,shared_dsm,shared_dsm,0.1,sample_field,1.0,0.01,0.0099999997764825,0.8224651720855718,0.8673320568411071
2,shared_dsm,shared_dsm,0.1,shared_affine_vjp,1.0,0.01,0.0099999997764825,0.8266240795962574,0.8673320568411071
2,shared_dsm,shared_dsm,0.1,sample_field,-1.0,0.03,0.030000003054738,1.0568861358060673,0.8673320568411071
2,shared_dsm,shared_dsm,0.1,shared_affine_vjp,-1.0,0.03,0.0300000011920928,1.0626547891616411,0.8673320568411071
2,shared_dsm,shared_dsm,0.1,sample_field,1.0,0.03,0.030000003054738,0.7606163793132907,0.8673320568411071
2,shared_dsm,shared_dsm,0.1,shared_affine_vjp,1.0,0.03,0.0300000011920928,0.78184806861249,0.8673320568411071
2,shared_dsm,shared_dsm,0.1,sample_field,-1.0,0.1,0.1000000163912773,1.8098708198216256,0.8673320568411071
2,shared_dsm,shared_dsm,0.1,shared_affine_vjp,-1.0,0.1,0.1000000014901161,1.9444347753065472,0.8673320568411071
2,shared_dsm,shared_dsm,0.1,sample_field,1.0,0.1,0.1000000163912773,0.8433086555813247,0.8673320568411071
2,shared_dsm,shared_dsm,0.1,shared_affine_vjp,1.0,0.1,0.1000000014901161,1.0104930376570564,0.8673320568411071
2,shared_dsm,shared_dsm,0.3,sample_field,-1.0,0.01,0.00999999884516,0.9235910529904174,0.8673320568411071
2,shared_dsm,shared_dsm,0.3,shared_affine_vjp,-1.0,0.01,0.00999999884516,0.9220477838968152,0.8673320568411071
2,shared_dsm,shared_dsm,0.3,sample_field,1.0,0.01,0.00999999884516,0.8207152560926971,0.8673320568411071
2,shared_dsm,shared_dsm,0.3,shared_affine_vjp,1.0,0.01,0.00999999884516,0.8249703161699813,0.8673320568411071
2,shared_dsm,shared_dsm,0.3,sample_field,-1.0,0.03,0.0299999956041574,1.0647762145676296,0.8673320568411071
2,shared_dsm,shared_dsm,0.3,shared_affine_vjp,-1.0,0.03,0.0299999974668025,1.0685269324371092,0.8673320568411071
2,shared_dsm,shared_dsm,0.3,sample_field,1.0,0.03,0.0299999956041574,0.7566538046393418,0.8673320568411071
2,shared_dsm,shared_dsm,0.3,shared_affine_vjp,1.0,0.03,0.0299999974668025,0.7773222442014429,0.8673320568411071
2,shared_dsm,shared_dsm,0.3,sample_field,-1.0,0.1,0.1000000014901161,1.8523707126382192,0.8673320568411071
2,shared_dsm,shared_dsm,0.3,shared_affine_vjp,-1.0,0.1,0.0999999865889549,1.9697852523902952,0.8673320568411071
2,shared_dsm,shared_dsm,0.3,sample_field,1.0,0.1,0.1000000014901161,0.8445957603581462,0.8673320568411071
2,shared_dsm,shared_dsm,0.3,shared_affine_vjp,1.0,0.1,0.0999999865889549,1.0001621052913094,0.8673320568411071
2,shared_dsm,shared_dsm,0.7,sample_field,-1.0,0.01,0.0099999997764825,0.9178026301265874,0.8673320568411071
2,shared_dsm,shared_dsm,0.7,shared_affine_vjp,-1.0,0.01,0.00999999884516,0.9217551573105284,0.8673320568411071
2,shared_dsm,shared_dsm,0.7,sample_field,1.0,0.01,0.0099999997764825,0.8250541376415725,0.8673320568411071
2,shared_dsm,shared_dsm,0.7,shared_affine_vjp,1.0,0.01,0.00999999884516,0.8253161251375474,0.8673320568411071
2,shared_dsm,shared_dsm,0.7,sample_field,-1.0,0.03,0.0300000011920928,1.0429673055798077,0.8673320568411071
2,shared_dsm,shared_dsm,0.7,shared_affine_vjp,-1.0,0.03,0.0299999993294477,1.067815290477995,0.8673320568411071
2,shared_dsm,shared_dsm,0.7,sample_field,1.0,0.03,0.0300000011920928,0.765415773975505,0.8673320568411071
2,shared_dsm,shared_dsm,0.7,shared_affine_vjp,1.0,0.03,0.0299999993294477,0.7785126847513055,0.8673320568411071
2,shared_dsm,shared_dsm,0.7,sample_field,-1.0,0.1,0.1000000014901161,1.72533530324192,0.8673320568411071
2,shared_dsm,shared_dsm,0.7,shared_affine_vjp,-1.0,0.1,0.1000000014901161,1.9695392177784328,0.8673320568411071
2,shared_dsm,shared_dsm,0.7,sample_field,1.0,0.1,0.1000000014901161,0.8265469401878676,0.8673320568411071
2,shared_dsm,shared_dsm,0.7,shared_affine_vjp,1.0,0.1,0.1000000014901161,1.00575068780428,0.8673320568411071
2,shared_dsm,shared_dsm,1.5,sample_field,-1.0,0.01,0.0099999997764825,0.903100776880848,0.8673320568411071
2,shared_dsm,shared_dsm,1.5,shared_affine_vjp,-1.0,0.01,0.0099999997764825,0.9172668194374438,0.8673320568411071
2,shared_dsm,shared_dsm,1.5,sample_field,1.0,0.01,0.0099999997764825,0.8365386363534668,0.8673320568411071
2,shared_dsm,shared_dsm,1.5,shared_affine_vjp,1.0,0.01,0.0099999997764825,0.8297516783766383,0.8673320568411071
2,shared_dsm,shared_dsm,1.5,sample_field,-1.0,0.03,0.0300000011920928,0.9891785175989014,0.8673320568411071
2,shared_dsm,shared_dsm,1.5,shared_affine_vjp,-1.0,0.03,0.0300000011920928,1.0541973457765297,0.8673320568411071
2,shared_dsm,shared_dsm,1.5,sample_field,1.0,0.03,0.0300000011920928,0.7902612984381392,0.8673320568411071
2,shared_dsm,shared_dsm,1.5,shared_affine_vjp,1.0,0.03,0.0300000011920928,0.7916557155365638,0.8673320568411071
2,shared_dsm,shared_dsm,1.5,sample_field,-1.0,0.1,0.1000000089406967,1.433025168532552,0.8673320568411071
2,shared_dsm,shared_dsm,1.5,shared_affine_vjp,-1.0,0.1,0.1000000014901161,1.9225110433264236,0.8673320568411071
2,shared_dsm,shared_dsm,1.5,sample_field,1.0,0.1,0.1000000089406967,0.7989218602469208,0.8673320568411071
2,shared_dsm,shared_dsm,1.5,shared_affine_vjp,1.0,0.1,0.1000000014901161,1.0475190283342215,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.1,sample_field,-1.0,0.01,0.0099999979138374,0.8914215724764176,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.1,shared_affine_vjp,-1.0,0.01,0.00999999884516,0.8918775436571593,0.8673320568411071
