method,trial,left_seed,right_seed,parameter_group,sketch_cosine,left_exact_norm,right_exact_norm
zero_ratio,0,0,1,net.class_tokens,0.7123165940093659,57.084118958329235,40.85027492596926
zero_ratio,0,0,1,net.h_embedder,0.3686803473848638,306.72088087166696,220.50443665271294
zero_ratio,0,0,1,net.omega_embedder,0.04110645359625115,354.9610667939095,374.1468716017134
zero_ratio,0,0,1,net.omega_tokens,0.23411535101502692,9.226988269432177,11.00356816781347
zero_ratio,0,0,1,net.pos_embed,0.5997467275361309,63.58120909726613,47.142079611144105
zero_ratio,0,0,1,net.shared_blocks.0,0.06949365564079489,3943.746041071434,3717.088826701915
zero_ratio,0,0,1,net.shared_blocks.1,0.19446385729185817,2760.48019028015,2163.2965132773224
zero_ratio,0,0,1,net.shared_blocks.2,0.24278994957751773,2310.4948975011935,1841.8537929231125
zero_ratio,0,0,1,net.shared_blocks.3,0.3281701347498267,2152.6899766022843,1724.3230401102223
zero_ratio,0,0,1,net.shared_blocks.4,0.4395787790433096,2059.0277713450623,1441.9307928570497
zero_ratio,0,0,1,net.shared_blocks.5,0.48713171022743607,1863.088132987761,1348.6531378649424
zero_ratio,0,0,1,net.shared_blocks.6,0.5465005750049196,1730.402863138701,1355.065594893237
zero_ratio,0,0,1,net.shared_blocks.7,0.5716940776453285,1727.3973368886261,1230.6035758574892
zero_ratio,0,0,1,net.t_max_tokens,0.13683636109224573,6.775906542819144,5.545275708695834
zero_ratio,0,0,1,net.t_min_tokens,0.9876930792576729,5.773159839642223,4.648844790260016
zero_ratio,0,0,1,net.time_tokens,0.24697995081493931,5.26532283028828,3.870227583846889
zero_ratio,0,0,1,net.u_final_layer,0.40535611250017195,1791.8858507349612,1361.488083233537
zero_ratio,0,0,1,net.u_heads,0.4389523181271418,2813.772320203216,2013.072991881434
zero_ratio,0,0,1,net.x_embedder,-0.10486172970133904,2532.9827521105444,1975.8851545452108
zero_ratio,0,0,1,net.y_embedder,-1.0,79.1249970246125,63.617084707748305
zero_ratio,0,0,2,net.cfg_t_end_embedder,0.27538314090379856,208.05299286841682,196.14922713999215
zero_ratio,0,0,2,net.cfg_t_start_embedder,0.006614563905310653,1146.2801813472215,1307.4073497933289
zero_ratio,0,0,2,net.class_tokens,-0.03119906958614645,57.084118958329235,61.966495829621266
zero_ratio,0,0,2,net.h_embedder,-0.2282310338143415,306.72088087166696,326.2336712611879
zero_ratio,0,0,2,net.omega_embedder,-0.13738726940496082,354.9610667939095,375.0975541674827
zero_ratio,0,0,2,net.omega_tokens,0.5584134938057693,9.226988269432177,8.957492410795597
zero_ratio,0,0,2,net.pos_embed,0.020223720833495808,63.58120909726613,69.0050220470696
zero_ratio,0,0,2,net.shared_blocks.0,-0.21489315918726984,3943.746041071434,3852.6018276464756
zero_ratio,0,0,2,net.shared_blocks.1,-0.06117122211716736,2760.48019028015,3050.7573127818177
zero_ratio,0,0,2,net.shared_blocks.2,0.08051134689551286,2310.4948975011935,2712.5725500827475
zero_ratio,0,0,2,net.shared_blocks.3,0.1154843924365415,2152.6899766022843,2643.7318480417093
zero_ratio,0,0,2,net.shared_blocks.4,0.17918335925388362,2059.0277713450623,2559.4189416353634
zero_ratio,0,0,2,net.shared_blocks.5,0.1452515606310763,1863.088132987761,2270.3226170207013
zero_ratio,0,0,2,net.shared_blocks.6,0.13215746691349245,1730.402863138701,1739.9523833379542
zero_ratio,0,0,2,net.shared_blocks.7,0.14564586988485448,1727.3973368886261,1573.6654916801601
zero_ratio,0,0,2,net.t_max_tokens,-0.014266440980900784,6.775906542819144,5.7763727733256465
zero_ratio,0,0,2,net.t_min_tokens,0.11553644225824894,5.773159839642223,6.595918127254462
zero_ratio,0,0,2,net.time_tokens,-0.3267284067675582,5.26532283028828,5.446891160728198
zero_ratio,0,0,2,net.u_final_layer,0.18160375555694436,1791.8858507349612,1641.1551786281154
zero_ratio,0,0,2,net.u_heads,0.12185936727355694,2813.772320203216,2773.462698417147
zero_ratio,0,0,2,net.x_embedder,-0.22554449616577912,2532.9827521105444,2746.491532011698
zero_ratio,0,0,2,net.y_embedder,-1.0,79.1249970246125,90.57855143381434
zero_ratio,0,1,2,net.cfg_t_end_embedder,-0.111319713244068,159.18608786155446,196.14922713999215
zero_ratio,0,1,2,net.cfg_t_start_embedder,0.2694325949672988,922.7810166977102,1307.4073497933289
zero_ratio,0,1,2,net.class_tokens,0.05930584532867245,40.85027492596926,61.966495829621266
zero_ratio,0,1,2,net.h_embedder,0.31639482296757776,220.50443665271294,326.2336712611879
zero_ratio,0,1,2,net.omega_embedder,0.015240058746185411,374.1468716017134,375.0975541674827
zero_ratio,0,1,2,net.omega_tokens,0.2291987376753948,11.00356816781347,8.957492410795597
zero_ratio,0,1,2,net.pos_embed,0.1479251163670155,47.142079611144105,69.0050220470696
zero_ratio,0,1,2,net.shared_blocks.0,0.07305826937657017,3717.088826701915,3852.6018276464756
zero_ratio,0,1,2,net.shared_blocks.1,0.30013495797379375,2163.2965132773224,3050.7573127818177
zero_ratio,0,1,2,net.shared_blocks.2,0.3856772362470559,1841.8537929231125,2712.5725500827475
zero_ratio,0,1,2,net.shared_blocks.3,0.4017317057021645,1724.3230401102223,2643.7318480417093
zero_ratio,0,1,2,net.shared_blocks.4,0.4711192196881624,1441.9307928570497,2559.4189416353634
zero_ratio,0,1,2,net.shared_blocks.5,0.42455815586333595,1348.6531378649424,2270.3226170207013
zero_ratio,0,1,2,net.shared_blocks.6,0.35622385601339407,1355.065594893237,1739.9523833379542
zero_ratio,0,1,2,net.shared_blocks.7,0.258688655732851,1230.6035758574892,1573.6654916801601
zero_ratio,0,1,2,net.t_max_tokens,-0.2618954900068002,5.545275708695834,5.7763727733256465
zero_ratio,0,1,2,net.t_min_tokens,0.18020942593337097,4.648844790260016,6.595918127254462
zero_ratio,0,1,2,net.time_tokens,0.4474570334981804,3.870227583846889,5.446891160728198
zero_ratio,0,1,2,net.u_final_layer,0.0009030843344838851,1361.488083233537,1641.1551786281154
zero_ratio,0,1,2,net.u_heads,0.11240660860937858,2013.072991881434,2773.462698417147
zero_ratio,0,1,2,net.x_embedder,0.5181904812000361,1975.8851545452108,2746.491532011698
zero_ratio,0,1,2,net.y_embedder,1.0,63.617084707748305,90.57855143381434
zero_ratio,1,0,1,net.cfg_t_end_embedder,-0.6049306882598927,372.84895369969706,342.7688427563885
zero_ratio,1,0,1,net.cfg_t_start_embedder,-0.43472527680367923,3337.801519002802,3053.4102325400986
zero_ratio,1,0,1,net.class_tokens,-0.32527846863445287,187.66549409141226,155.07461158382634
zero_ratio,1,0,1,net.h_embedder,-0.4099850681289863,750.0196830254976,654.2933757593803
zero_ratio,1,0,1,net.omega_embedder,-0.3662110034223426,845.0795205552996,807.3725289165725
zero_ratio,1,0,1,net.omega_tokens,-0.5170285957891659,20.11183693840136,19.438584031905418
zero_ratio,1,0,1,net.pos_embed,-0.7706992225939197,196.46955580431353,162.8508091640452
zero_ratio,1,0,1,net.shared_blocks.0,-0.5809038524571415,9058.661351563127,8494.678010979083
zero_ratio,1,0,1,net.shared_blocks.1,-0.6634217508740864,7430.135175303825,6523.742147102627
zero_ratio,1,0,1,net.shared_blocks.2,-0.6823000437753719,6160.126471035105,5432.766511738075
zero_ratio,1,0,1,net.shared_blocks.3,-0.7284776958958887,5677.828142827862,4947.924337744622
zero_ratio,1,0,1,net.shared_blocks.4,-0.7829576700764164,4822.350190611368,4226.3737374624325
zero_ratio,1,0,1,net.shared_blocks.5,-0.7285515268604833,3941.37211598031,3319.9168863111763
zero_ratio,1,0,1,net.shared_blocks.6,-0.6233785568780055,3072.268384746657,2574.0401847859926
zero_ratio,1,0,1,net.shared_blocks.7,-0.4697417717074053,2229.7100328780807,2078.039930116185
zero_ratio,1,0,1,net.t_max_tokens,0.08392058066175528,12.225836054944269,10.680359055321658
zero_ratio,1,0,1,net.t_min_tokens,-0.937439245209636,16.755703319735378,15.234462227105642
zero_ratio,1,0,1,net.time_tokens,-0.17437030120094119,13.526903199021207,11.215558234277873
zero_ratio,1,0,1,net.u_final_layer,-0.17624759022465342,1128.7855274174176,1198.1890940682783
zero_ratio,1,0,1,net.u_heads,-0.28654050845739876,2740.7620106562636,3060.254092003385
zero_ratio,1,0,1,net.x_embedder,-0.7536696314722109,5105.8315935685705,4299.403986604374
zero_ratio,1,0,1,net.y_embedder,0.8665888876326518,251.9689365201836,201.366643869632
zero_ratio,1,0,2,net.cfg_t_end_embedder,0.6289076239930629,372.84895369969706,371.5676475132719
zero_ratio,1,0,2,net.cfg_t_start_embedder,0.5676769887906556,3337.801519002802,2831.1025049470622
zero_ratio,1,0,2,net.class_tokens,0.5753322234827042,187.66549409141226,158.68547939554182
zero_ratio,1,0,2,net.h_embedder,0.4641242543138903,750.0196830254976,642.9870332702384
zero_ratio,1,0,2,net.omega_embedder,0.5723927392553674,845.0795205552996,769.9189201425653
zero_ratio,1,0,2,net.omega_tokens,0.5273070095062234,20.11183693840136,18.279874013684637
zero_ratio,1,0,2,net.pos_embed,0.7789652952820741,196.46955580431353,168.15601297543876
zero_ratio,1,0,2,net.shared_blocks.0,0.6992973108511842,9058.661351563127,10192.470208521532
zero_ratio,1,0,2,net.shared_blocks.1,0.7368075853706099,7430.135175303825,7285.688205827563
zero_ratio,1,0,2,net.shared_blocks.2,0.7564510858749771,6160.126471035105,5805.649974401604
zero_ratio,1,0,2,net.shared_blocks.3,0.806459413404535,5677.828142827862,5299.56092826496
zero_ratio,1,0,2,net.shared_blocks.4,0.8522099094870446,4822.350190611368,4596.9666150004705
zero_ratio,1,0,2,net.shared_blocks.5,0.826609202745017,3941.37211598031,3666.407861450311
zero_ratio,1,0,2,net.shared_blocks.6,0.7864284188133043,3072.268384746657,3324.641854434485
zero_ratio,1,0,2,net.shared_blocks.7,0.7425911865381624,2229.7100328780807,2717.5021678474745
zero_ratio,1,0,2,net.t_max_tokens,0.5850064108873062,12.225836054944269,12.070086552476324
zero_ratio,1,0,2,net.t_min_tokens,0.8552565410908387,16.755703319735378,14.191108844799205
zero_ratio,1,0,2,net.time_tokens,0.5447293552984994,13.526903199021207,11.044922321082629
zero_ratio,1,0,2,net.u_final_layer,0.4653963110459799,1128.7855274174176,1198.640855354708
zero_ratio,1,0,2,net.u_heads,0.6972869427901589,2740.7620106562636,3307.440109715409
zero_ratio,1,0,2,net.x_embedder,0.8917690296563144,5105.8315935685705,5253.370415677018
zero_ratio,1,0,2,net.y_embedder,-0.8943770355822647,251.9689365201836,217.74242756660973
zero_ratio,1,1,2,net.cfg_t_end_embedder,-0.8112210835467527,342.7688427563885,371.5676475132719
zero_ratio,1,1,2,net.cfg_t_start_embedder,-0.840930482774282,3053.4102325400986,2831.1025049470622
zero_ratio,1,1,2,net.class_tokens,-0.8547296803337004,155.07461158382634,158.68547939554182
zero_ratio,1,1,2,net.h_embedder,-0.839292992775573,654.2933757593803,642.9870332702384
zero_ratio,1,1,2,net.omega_embedder,-0.7446304291218363,807.3725289165725,769.9189201425653
zero_ratio,1,1,2,net.omega_tokens,-0.8397477061604853,19.438584031905418,18.279874013684637
zero_ratio,1,1,2,net.pos_embed,-0.8712271732837744,162.8508091640452,168.15601297543876
zero_ratio,1,1,2,net.shared_blocks.0,-0.8469906479677609,8494.678010979083,10192.470208521532
zero_ratio,1,1,2,net.shared_blocks.1,-0.8828667428884771,6523.742147102627,7285.688205827563
zero_ratio,1,1,2,net.shared_blocks.2,-0.8919585003343268,5432.766511738075,5805.649974401604
zero_ratio,1,1,2,net.shared_blocks.3,-0.8775881235047214,4947.924337744622,5299.56092826496
zero_ratio,1,1,2,net.shared_blocks.4,-0.8650893659568033,4226.3737374624325,4596.9666150004705
zero_ratio,1,1,2,net.shared_blocks.5,-0.7814661477067258,3319.9168863111763,3666.407861450311
zero_ratio,1,1,2,net.shared_blocks.6,-0.6987986539171828,2574.0401847859926,3324.641854434485
zero_ratio,1,1,2,net.shared_blocks.7,-0.5752088716739086,2078.039930116185,2717.5021678474745
zero_ratio,1,1,2,net.t_max_tokens,0.7289737796940181,10.680359055321658,12.070086552476324
zero_ratio,1,1,2,net.t_min_tokens,-0.9797287037539799,15.234462227105642,14.191108844799205
zero_ratio,1,1,2,net.time_tokens,-0.8199523722984361,11.215558234277873,11.044922321082629
zero_ratio,1,1,2,net.u_final_layer,-0.22303939429138525,1198.1890940682783,1198.640855354708
zero_ratio,1,1,2,net.u_heads,-0.3723627697862353,3060.254092003385,3307.440109715409
zero_ratio,1,1,2,net.x_embedder,-0.907196374285558,4299.403986604374,5253.370415677018
zero_ratio,1,1,2,net.y_embedder,-0.9831123963780505,201.366643869632,217.74242756660973
