experiment,condition,mode,space,gamma,alpha,num_samples,fid,sfid,inception_score,total_nfe,sampling_peak_memory_mib,fid_peak_memory_mib,sample_sha256,noise_fingerprint,label_fingerprint
depth8_x,extrap_gamma_1p5,extrapolation,output,1.5,0.0,1000,219.74196055702924,230.57071250465106,6.850217819213867,14992,2114,6450,64aa8a4dad19aa5df5a65ce23d94e7b1cdda992bb2afcea901e67f94faa17b81,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth8_epsilon,full,full,output,0.0,0.0,1000,101.08800040943822,218.63114018207045,21.576250076293945,6682,2114,6450,6300dcffd0521b10946062afce444b20accd83ebf3b218bf09097023fef2d91b,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth8_epsilon,internal,internal,output,0.0,0.0,1000,258.58007651856667,349.1096126985043,3.929412841796875,9466,2114,6450,94cc831536126d7fbb7673ec5108298fc3c554684019532e01f9769954b0521c,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth8_epsilon,extrap_gamma_0p01,extrapolation,output,0.01,0.0,1000,100.41457387595295,218.30877628144844,21.747774124145508,6652,2114,6450,c979e7838afe3ad2ca505e9d3dc4a259a1328e047137b2adf46547c82e2d4603,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth8_epsilon,extrap_gamma_0p03,extrapolation,output,0.03,0.0,1000,98.51389886191475,217.92726503550523,22.079914093017578,6790,2114,6450,addf1f6a46ff8b43cc64a5534cd6b4de6e9ae7da5248427593b295e1805074f2,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth8_epsilon,extrap_gamma_0p05,extrapolation,output,0.05,0.0,1000,97.06230201313434,217.5583456894385,22.086549758911133,6772,2114,6450,8e0a39f1bff9cd0dd08847b2fa79ddffe5ddd00a980275db824869a14db03f08,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth8_epsilon,extrap_gamma_0p08,extrapolation,output,0.08,0.0,1000,94.87324592624168,217.26726224038725,22.043333053588867,6820,2114,6450,e91dda54264d03419563447e4e27eedf34a5c4fb46a2349f50dcf1797b182f5d,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth8_epsilon,extrap_gamma_0p1,extrapolation,output,0.1,0.0,1000,93.77796226736064,217.25717536138586,22.304140090942383,6994,2114,6450,9281691e4b8be099b9a130b3a37bb94c274bb71647a0e5c64b7f1c814b511952,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth8_epsilon,extrap_gamma_0p12,extrapolation,output,0.12,0.0,1000,93.29079809136027,217.249119011861,22.352712631225586,7222,2114,6450,c441cce7be640c5ec88a489c62af908db4ecec53b0c00efd8512e7344aea266b,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth8_epsilon,extrap_gamma_0p15,extrapolation,output,0.15,0.0,1000,93.11817489990011,217.4875630008694,22.474294662475586,7690,2114,6450,d225371bd69e6b09dfd63d62651cb8a6c7564fa7d4b9d286e9f2b16f81b6773d,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth8_epsilon,extrap_gamma_0p18,extrapolation,output,0.18,0.0,1000,93.4264204414967,217.7839943691141,21.858299255371094,7924,2114,6450,e19f9dc230ec3177f765045d290293f087c3fecfdc4ac2f49f85c85a49691af5,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth8_epsilon,extrap_gamma_0p2,extrapolation,output,0.2,0.0,1000,93.81280606828398,217.9542536626983,21.378984451293945,7948,2114,6450,97bca92ad38161d2ca1dbae1802ee3ad25b9ac7a411a4f0a949ed045e767101a,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth8_epsilon,extrap_gamma_0p4,extrapolation,output,0.4,0.0,1000,106.51608767243374,223.62746076817655,17.862823486328125,9874,2114,6450,9bb4b540d6ff9ad877111bf8d3b652b0e9f642ce3d2903036b04a42c05da1ae1,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth8_epsilon,extrap_gamma_0p6,extrapolation,output,0.6,0.0,1000,126.62480039126785,230.75029067215473,12.938946723937988,10138,2114,6450,400d64da5a8d6b84c97ffcb886afed07a666fb57fbd9c9521f5ddf72042fa3b8,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth8_epsilon,extrap_gamma_0p8,extrapolation,output,0.8,0.0,1000,143.42852635037968,238.8889244012487,10.92418384552002,12676,2114,6450,1327db3710a8be6107c901edd4db66a2788c1f74839f49ef028e6c268635ba21,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth8_epsilon,extrap_gamma_1,extrapolation,output,1.0,0.0,1000,154.61197279180828,246.114379119339,9.533982276916504,14152,2114,6450,c8c69db4e71dbebfd7d0c4947bf1fe1f2a82aed2a8c54613ea4ba396822c5522,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth8_epsilon,extrap_gamma_1p5,extrapolation,output,1.5,0.0,1000,173.3865243690364,257.5400506240717,7.422207832336426,16096,2114,6450,ee6062f5b1e804665150d0bc5339c7379de8bb24dd56dafed593a4100e7698a9,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,final,final,hidden,0.0,0.0,1000,101.09043388147688,218.62999025358545,21.580841064453125,6682,2114,6450,6300dcffd0521b10946062afce444b20accd83ebf3b218bf09097023fef2d91b,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,internal_depth8,internal,hidden,0.0,0.0,1000,235.47084521799184,326.7534317164635,3.461935520172119,6298,2114,6450,a44ca8fea226fcb0e5247c31755ee59c99d00ae6c1156a5849609428a91e5b39,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_gamma_0p005,extrapolation,hidden,0.005,0.0,1000,101.25193887888929,219.53153806633202,21.47136688232422,6634,2114,6450,c925e6973fb2716739f8a1346e843ad94ddaf74b18b0f7e9b4a1ce27b96d3809,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_gamma_0p01,extrapolation,hidden,0.01,0.0,1000,101.45607318346515,220.31399806212562,21.548675537109375,6556,2114,6450,9eb1e2018b76d7fa14e153a14b50efcf030c2045b3156dd4bd6320b82ae4965c,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_gamma_0p02,extrapolation,hidden,0.02,0.0,1000,101.84896445508139,222.14876533028416,21.648029327392578,6592,2114,6450,8c79479685d4b0c401f6377f94cf91b08c987dc89b735e5552190d8ff16a12b4,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_gamma_0p03,extrapolation,hidden,0.03,0.0,1000,102.18634446024242,224.0163700778321,21.476455688476562,6568,2114,6450,50cd83064682a30b9bd843759f7efd391c65f0d4fd6f8a41dca9440f07c8b3bc,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_gamma_0p05,extrapolation,hidden,0.05,0.0,1000,103.52027384200068,227.9968443850944,20.98296546936035,6436,2114,6450,f16757eb238c7dd56c888edd8dd470c333fcbbca948331b897344cb4964e06b7,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_gamma_0p1,extrapolation,hidden,0.1,0.0,1000,109.8763990844725,238.59387306490294,18.67255973815918,6334,2114,6450,952b3df41ba51eccfbc8ea1caa618b2af11fc16293de283f3062d20f676c4009,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_gamma_0p2,extrapolation,hidden,0.2,0.0,1000,135.01979624544225,257.3912547465759,13.934764862060547,5992,2114,6450,ef0eafe4a7734e5f9fc4e0d7354a30ba6d0d81fd7cadd59f3ce1c847979a70bf,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_gamma_0p4,extrapolation,hidden,0.4,0.0,1000,201.192740709216,259.804119955538,6.83495569229126,5740,2114,6450,6e64cbd68bd1cdb3fcccdbef4955de6669f754b036902544537a1bbbaa3fb10d,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_gamma_0p6,extrapolation,hidden,0.6,0.0,1000,247.37910754226647,266.98175118387985,4.228789329528809,5674,2114,6450,975c97ea3c7f9603a86f0a3edb42b221380faffbc59430b922e7fad5c5ae3f55,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_gamma_1,extrapolation,hidden,1.0,0.0,1000,297.82233605040653,295.65007346727975,2.524101495742798,5722,2114,6450,9f73a2bdc7d3ae119e67461864de3bdc6aba950331fcd50767ed2fdaebd9dfb7,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_gamma_1p5,extrapolation,hidden,1.5,0.0,1000,329.9531145582594,322.9014805029276,1.9994094371795654,5794,2114,6450,db9d81bd3578b8757658148d4951be7464dad3d12bda542bcfe31c582208b480,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_gamma_2,extrapolation,hidden,2.0,0.0,1000,347.72713468433864,339.7653983019146,1.8095753192901611,5878,2114,6450,0a2579e5cd9ca3a9c9180bc2e09950e25f3a27936d6f095a7c9e3f81b8ced358,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_gamma_3,extrapolation,hidden,3.0,0.0,1000,365.14019392140165,358.4370840431136,1.6675587892532349,6040,2114,6450,025108d54ba81c35674840bdad0bbb924cc50516b702f3d28e7ff271eb4db822,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,output_gamma_0p001,extrapolation,output,0.001,0.0,1000,101.17336921114543,219.34604348391895,21.534900665283203,6604,2114,6450,9b5a0e1a647a6bbc23834d13e6cd39528b27a3a90ba4e2d2d76c2155668ee97f,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,output_gamma_0p003,extrapolation,output,0.003,0.0,1000,101.31691777223239,220.70623680639142,21.589183807373047,6574,2114,6450,bdeaa04ed67870991d3b183117e6d6f7997d09f99c716d841ba8c691b9059c45,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,output_gamma_0p005,extrapolation,output,0.005,0.0,1000,101.44038263381151,222.1696250285961,21.744752883911133,6562,2114,6450,2113ae1e7c92ce50d22c11410de2a32642af666f484820b68b9937953695f5d6,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,output_gamma_0p01,extrapolation,output,0.01,0.0,1000,102.13323913430003,226.09422044157236,21.232513427734375,6466,2114,6450,5bf40e465d896ab479e289bf61d88ec16f78a3ce24c9efffde0b0275df80f03d,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,output_gamma_0p02,extrapolation,output,0.02,0.0,1000,106.74723066063598,235.31347028307096,19.237106323242188,6364,2114,6450,707b42b8cae9280fcf65013e94a01f5a20cac9564550347d3cf1d58ef8f26bb8,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,output_gamma_0p03,extrapolation,output,0.03,0.0,1000,116.22433290476653,244.95141821245898,16.949050903320312,6136,2114,6450,22a80bff33b87b50834722dca6f7d02cf773a54e7576c3e9dc2402a8fedb7711,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,output_gamma_0p1,extrapolation,output,0.1,0.0,1000,253.0618454451194,265.77362127309084,4.215612411499023,5758,2114,6450,8c617f62e6611e6b6759b640a65dab773c827d9be6eae02c1f8219674210c2c3,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,output_gamma_0p2,extrapolation,output,0.2,0.0,1000,349.3359425050354,336.8503231294951,1.9081685543060303,5920,2114,6450,63978c1a8a152cdd7dc64087eb5a680b77dea0aa447c585948c3cc0237cc755b,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_alpha_0p005,interpolation,hidden,0.0,0.005,1000,101.03573721247108,217.7299152912866,21.726560592651367,6670,2114,6450,b04a344f1e745ecbe1f92e2818296741e2c554b51d02a820a03bc409b3c34c80,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_alpha_0p01,interpolation,hidden,0.0,0.01,1000,101.03662206680764,216.86944026913284,21.868511199951172,6646,2114,6450,768ebc7cec3306f6bc0dbb6caafec3567881277aa419da62c05821b9b6ee6949,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_alpha_0p0125,interpolation,hidden,0.0,0.0125,1000,100.91507114355312,216.42129527079612,22.02924156188965,6676,2114,6450,90231865e48bec08200055e83a5cdd4b43503228bdcf11eb4986099fb5d9ccbf,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_alpha_0p015,interpolation,hidden,0.0,0.015,1000,100.89344968327907,216.00582892391435,22.134286880493164,6658,2114,6450,6c2b842d70115079b9af7ddb370e5104beeda9af5370c6a2c544398b332c7283,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_alpha_0p0175,interpolation,hidden,0.0,0.0175,1000,100.87465510663384,215.56268101547528,22.2633056640625,6640,2114,6450,9ba580d6ff7f06af618fd1e65267b66e93532d5303fc74c4d2641aa3987e45d7,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_alpha_0p02,interpolation,hidden,0.0,0.02,1000,100.91619877220785,215.15317252677903,22.359844207763672,6652,2114,6450,947a5126479614825cd82c82ea4b78169707a69f496188a031a665388c720866,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_alpha_0p0225,interpolation,hidden,0.0,0.0225,1000,100.95683599146236,214.70041020463793,22.42045783996582,6718,2114,6450,7063645076cd1ea07dae096c50f0019c831fa0ef5ab4b9ef33e4540f4b390cce,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_alpha_0p025,interpolation,hidden,0.0,0.025,1000,100.91675904038391,214.259472628416,22.42985725402832,6730,2114,6450,f57f827d8a7d57c4a0faa3ce64cd4cb754ec2f503f9f54f00df782c730473b03,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_alpha_0p03,interpolation,hidden,0.0,0.03,1000,100.908700293675,213.46220642855667,22.504749298095703,6706,2114,6450,c9feeaac13ec5311f5be6c907ae9a7b55eb416a53836eb20f7dc6978327f4e71,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_alpha_0p05,interpolation,hidden,0.0,0.05,1000,101.12570928779189,210.43178488036438,22.593589782714844,6634,2114,6450,8485c520687a6f4c12878004bde5f0ec62605a49ce120c5dcba95e47f541fd75,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_alpha_0p1,interpolation,hidden,0.0,0.1,1000,104.29497085853382,205.18561261274783,21.115388870239258,6976,2114,6450,35617745794f1614d4645284a02955b58cc0fee42bc71250efa336aac3d1852c,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_alpha_0p2,interpolation,hidden,0.0,0.2,1000,124.78463094051392,212.38004453941937,16.24674415588379,8962,2114,6450,c1d9cd36949ba3f8eae1589f3cedaa985b232043ea771e4109183e60ae32de14,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_alpha_0p4,interpolation,hidden,0.0,0.4,1000,173.77076837189017,279.87828770203294,5.499105930328369,8938,2114,6450,a748313f71c531b58e9cbcd65e6f25e7784e96e24ead4d56fa8b4606d442f995,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_alpha_0p6,interpolation,hidden,0.0,0.6,1000,216.036543526861,298.93072201687096,3.1439731121063232,8116,2114,6450,3b40f2a5c2f4c552771290ccba7bcd3495255dbea487595a931cc8c246889562,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,hidden_alpha_0p8,interpolation,hidden,0.0,0.8,1000,231.3320934285272,293.71876582059053,3.0581600666046143,7168,2114,6450,4e15afc387a605b00bfcf811149fe1d1ba099940c93f8bbe5ce5c080fa115188,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,output_alpha_0p001,interpolation,output,0.0,0.001,1000,101.08840249476327,217.8807573781346,21.6842041015625,6616,2114,6450,da3233e11efe3bf341226a627edb0c4f1b955496bdeb94bc15acd50f3f2764c1,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,output_alpha_0p003,interpolation,output,0.0,0.003,1000,101.16929086998334,216.52605720861698,21.927627563476562,6796,2114,6450,b5a6ffc537f9006d42e578de40afb10844c4ed02bbb3a7d576bfb0f508e3a9f8,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,output_alpha_0p005,interpolation,output,0.0,0.005,1000,101.46153378594397,215.19486280104536,22.32416534423828,6730,2114,6450,20acaa17c95390cb910775cb3d755134959ce3c6459ee7c25384f55c1c43eb4a,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,output_alpha_0p01,interpolation,output,0.0,0.01,1000,101.89061906422074,212.05755618232217,22.56035614013672,6694,2114,6450,6aee1346567ba5123b07ff5076a6bc23a9044c6030e9ed1becd4bf252a177e1e,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,output_alpha_0p02,interpolation,output,0.0,0.02,1000,104.4168318229577,207.00324741971394,21.521663665771484,6700,2114,6450,79ff3e3346310fc391d0e9804061d8da18cec6c4a28a1dfa9731b56b5a0611ec,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,output_alpha_0p03,interpolation,output,0.0,0.03,1000,108.18673208546215,204.37839913434584,20.123703002929688,7132,2114,6450,ac418fccfca21daa78b9bbfe240d83f8906453f64c429eb8a4e9fde49f80fb83,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,output_alpha_0p05,interpolation,output,0.0,0.05,1000,122.30710023826612,206.98492133795025,17.0233097076416,8230,2114,6450,b3d5ee98e88d0a4f59f9d8b313b2e102f2b9c3efc9774f160763cbf2926ba3ee,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,output_alpha_0p1,interpolation,output,0.0,0.1,1000,149.7030277976101,244.01162076774654,9.788421630859375,9070,2114,6450,22ee834dbd23cb6f6467f1bcbdc7110e4d30cd99b86aed6e642bd125a7818372,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
hidden_state_mixing,output_alpha_0p2,interpolation,output,0.0,0.2,1000,193.54577953982033,286.2385525582903,4.197402000427246,8548,2114,6450,e4114620291821d282ab8c68edb095264798123479a8d7ea03109c68951919c6,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth12_x_full,full,full,output,0.0,0.0,1000,101.08693503987354,218.6308260590397,21.577560424804688,6682,2114,6450,6300dcffd0521b10946062afce444b20accd83ebf3b218bf09097023fef2d91b,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth12_x_full,internal,internal,output,0.0,0.0,1000,127.33454651957868,218.04319891583577,18.28913116455078,11410,2114,6450,6292107298b80a2d86355883e892d204fa2b939f2450a7c94ba5f30e4afe191a,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth12_x_full,extrap_gamma_0p01,extrapolation,output,0.01,0.0,1000,101.08421147659465,218.68426683987957,21.49053955078125,6628,2114,6450,386cd35a89e4593b7c5c1754f76a92e55af8c0a9cd86d796d81fc2ae40329c10,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth12_x_full,extrap_gamma_0p03,extrapolation,output,0.03,0.0,1000,101.13355273231866,218.7607477713443,21.40591049194336,6550,2114,6450,62b29e1822e32ffb88c0abae355d5a1c1853d821a41c85788cc643e5ef68ffd1,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth12_x_full,extrap_gamma_0p05,extrapolation,output,0.05,0.0,1000,101.04587251731766,218.8867859786984,21.329504013061523,6676,2114,6450,8009d37115f3da57bd13c4fcc48fe0fee0ea339e3de4fcf9c1dab663bba6fc99,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
