mean,x,p,q,powered
0.8,-2.3868,0.0578826297311058,0.05485180066631308,0.06347378619246177
0.8,-2.3832000000000004,0.05822107565072092,0.055139722942119274,0.06392090819256004
0.8,-2.3796,0.05856078261216835,0.05542871852531155,0.06436982986730892
0.8,-2.3760000000000003,0.0589017498485477,0.055718788461763834,0.06482054571447315
0.8,-2.3724,0.059243976547197735,0.05600993377729115,0.06527305009976164
0.8,-2.3688000000000002,0.059587461849532085,0.056302155477511655,0.06572733725663028
0.8,-2.3652,0.05993220485087918,0.05659545454770973,0.06618340128610294
0.8,-2.3616,0.060278204600322856,0.05688983195269827,0.06664123615660211
0.8,-2.358,0.06062546010054613,0.057185288636681625,0.0671008357037961
0.8,-2.3544,0.060973970307677365,0.05748182552311855,0.06756219363045976
0.8,-2.3508000000000004,0.06132373413113829,0.057779443514585006,0.06802530350634799
0.8,-2.3472,0.06167475043349503,0.058078143492637554,0.06849015876808484
0.8,-2.3436000000000003,0.062027018030310944,0.05837792631767619,0.06895675271906623
0.8,-2.34,0.062380535690002625,0.058678792828808175,0.06942507852937743
0.8,-2.3364000000000003,0.06273530213369762,0.058980743843711034,0.06989512923572405
0.8,-2.3328,0.0630913160350953,0.05928378015849668,0.07036689774137857
0.8,-2.3292,0.06344857602032987,0.05958790254757491,0.07084037681614094
0.8,-2.3256,0.063807080667836,0.059893111763517394,0.07131555909631396
0.8,-2.322,0.06416682850821705,0.06019940853692189,0.07179243708469346
0.8,-2.3184,0.06452781802411595,0.06050679357627653,0.07227100315057279
0.8,-2.3148,0.06489004765008864,0.060815267567824155,0.07275124952976361
0.8,-2.3112000000000004,0.06525351577247995,0.06112483117542717,0.07323316832462926
0.8,-2.3076,0.06561822072930276,0.0614354850404324,0.07371675150413663
0.8,-2.3040000000000003,0.06598416081011874,0.06174722978153588,0.07420199090391837
0.8,-2.3004000000000002,0.06635133425592327,0.062060065994648514,0.07468887822635639
0.8,-2.2968,0.06671973925903163,0.062373994252761335,0.07517740504067394
0.8,-2.2932,0.06708937396296893,0.06268901510581126,0.0756675627830485
0.8,-2.2896,0.0674602364623624,0.06300512908054709,0.07615934275673664
0.8,-2.286,0.06783232480283649,0.06332233668039568,0.07665273613221643
0.8,-2.2824,0.06820563698091102,0.06364063838532835,0.07714773394734309
0.8,-2.2788000000000004,0.06858017094390176,0.06396003465172767,0.07764432710752285
0.8,-2.2752,0.06895592458982429,0.06428052591225449,0.07814250638589959
0.8,-2.2716000000000003,0.06933289576730034,0.06460211257571472,0.07864226242355914
0.8,-2.268,0.06971108227546761,0.06492479502692762,0.07914358572974903
0.8,-2.2644,0.07009048186389152,0.06524857362659278,0.07964646668211209
0.8,-2.2608,0.07047109223248131,0.06557344871115892,0.08015089552693899
0.8,-2.2572,0.07085291103140753,0.06589942059269178,0.08065686237943295
0.8,-2.2536,0.07123593586102386,0.06622648955874312,0.08116435722399357
0.8,-2.25,0.07162016427179108,0.06655465587221958,0.08167336991451433
0.8,-2.2464000000000004,0.07200559376420415,0.06688391977125212,0.08218389017469617
0.8,-2.2428,0.07239222178872326,0.06721428146906581,0.08269590759837904
0.8,-2.2392000000000003,0.07278004574570612,0.06754574115384951,0.08320941164988614
0.8,-2.2356,0.07316906298534549,0.06787829898862671,0.08372439166438729
0.8,-2.232,0.07355927080760769,0.06821195511112577,0.08424083684827548
0.8,-2.2284,0.07395066646217623,0.06854670963365157,0.08475873627956215
0.8,-2.2248,0.07434324714839684,0.06888256264295645,0.085278078908286
0.8,-2.2212,0.07473701001522685,0.06921951420011234,0.08579885355694007
0.8,-2.2176,0.075131952161187,0.06955756434038306,0.08632104892091227
0.8,-2.2140000000000004,0.07552807063431695,0.06989671307309668,0.08684465356894487
0.8,-2.2104,0.07592536243213388,0.07023696038151903,0.08736965594360854
0.8,-2.2068000000000003,0.07632382450159372,0.07057830622272644,0.08789604436179144
0.8,-2.2032,0.07672345373905677,0.07092075052748044,0.08842380701520682
0.8,-2.1996,0.0771242469902552,0.07126429320010139,0.08895293197091414
0.8,-2.196,0.07752620105026534,0.07160893411834363,0.08948340717185922
0.8,-2.1924,0.07792931266348169,0.07195467313327045,0.09001522043742673
0.8,-2.1888,0.07833357852359553,0.07230151006912992,0.09054835946401213
0.8,-2.1852,0.07873899527357602,0.07264944472323075,0.09108281182560744
0.8,-2.1816000000000004,0.07914555950565508,0.07299847686581899,0.09161856497440447
0.8,-2.178,0.07955326776131559,0.0733486062399553,0.09215560624141307
0.8,-2.1744000000000003,0.07996211653128239,0.0736998325613919,0.09269392283709556
0.8,-2.1708,0.0803721022555177,0.07405215551845133,0.09323350185201733
0.8,-2.1672000000000002,0.08078322132321873,0.07440557477190422,0.09377433025751318
0.8,-2.1636,0.08119547007281998,0.07476008995484905,0.09431639490637087
0.8,-2.16,0.08160884479199769,0.07511570067259121,0.094859682533527
0.8,-2.1564,0.08202334171767872,0.07547240650252322,0.09540417975678338
0.8,-2.1528,0.08243895703605228,0.07583020699400544,0.09594987307753573
0.8,-2.1492000000000004,0.08285568688258531,0.07618910166824709,0.0964967488815192
0.8,-2.1456,0.08327352734204171,0.07654909001818822,0.09704479343957073
0.8,-2.1420000000000003,0.08369247444850404,0.0769101715083814,0.0975939929084049
0.8,-2.1384,0.0841125241854002,0.07727234557487547,0.09814433333140767
0.8,-2.1348000000000003,0.08453367248553194,0.07763561162509791,0.09869580063944385
0.8,-2.1312,0.08495591523110847,0.07799996903773983,0.09924838065168133
0.8,-2.1276,0.08537924825378249,0.07836541716263977,0.09980205907643026
0.8,-2.124,0.08580366733469014,0.07873195532066933,0.10035682151199733
0.8,-2.1204,0.08622916820449482,0.0790995828036189,0.10091265344755669
0.8,-2.1168000000000005,0.08665574654343383,0.07946829887408392,0.10146954026403408
0.8,-2.1132,0.0870833979813696,0.07983810276535225,0.10202746723500876
0.8,-2.1096000000000004,0.08751211809784323,0.08020899368129127,0.10258641952762773
0.8,-2.106,0.08794190242213311,0.08058097079623701,0.10314638220353795
0.8,-2.1024000000000003,0.08837274643331544,0.08095403325488225,0.10370734021983055
0.8,-2.0988,0.08880464556033031,0.08132818017216684,0.10426927843000362
0.8,-2.0952,0.08923759518204945,0.08170341063316762,0.10483218158493529
0.8,-2.0916,0.08967159062734908,0.08207972369298956,0.10539603433387633
0.8,-2.088,0.0901066271751856,0.0824571183766572,0.10596082122545382
0.8,-2.0844,0.09054270005467516,0.0828355936790073,0.10652652670869095
0.8,-2.0808,0.09097980444517703,0.08321514856458159,0.10709313513404203
0.8,-2.0772000000000004,0.09141793547638026,0.08359578196752075,0.10766063075443948
0.8,-2.0736,0.09185708822839443,0.08397749279145886,0.10822899772635826
0.8,-2.0700000000000003,0.09229725773184348,0.08436027990941819,0.10879822011089157
0.8,-2.0664000000000002,0.09273843896796408,0.08474414216370586,0.10936828187484329
0.8,-2.0628,0.09318062686870683,0.08512907836580993,0.10993916689183217
0.8,-2.0592,0.09362381631684148,0.08551508729629695,0.11051085894341135
0.8,-2.0556,0.09406800214606599,0.08590216770471028,0.11108334172020111
0.8,-2.052,0.09451317914111902,0.0862903183094689,0.1116565988230356
0.8,-2.0484,0.09495934203789629,0.08667953779776716,0.1122306137641228
0.8,-2.0448000000000004,0.09540648552357056,0.08706982482547529,0.11280536996821848
0.8,-2.0412,0.09585460423671545,0.08746117801704083,0.11338085077381263
0.8,-2.0376000000000003,0.09630369276743238,0.08785359596539032,0.11395703943432961
0.8,-2.034,0.09675374565748238,0.08824707723183281,0.11453391911934195
0.8,-2.0304,0.09720475740042007,0.08864162034596287,0.1151114729157954
0.8,-2.0268,0.09765672244173308,0.08903722380556583,0.11568968382924966
0.8,-2.0232,0.09810963517898347,0.08943388607652267,0.11626853478512808
0.8,-2.0196,0.09856348996195417,0.08983160559271634,0.11684800862998355
0.8,-2.016,0.09901828109279844,0.09023038075593894,0.11742808813277446
0.8,-2.0124000000000004,0.09947400282619315,0.09063020993579958,0.11800875598615304
0.8,-2.0088,0.09993064936949622,0.09103109146963316,0.11858999480776841
0.8,-2.0052000000000003,0.10038821488290672,0.09143302366240992,0.11917178714157675
0.8,-2.0016,0.10084669347963023,0.09183600478664629,0.11975411545916985
0.8,-1.9980000000000002,0.10130607922604615,0.09224003308231586,0.1203369621611083
0.8,-1.9944000000000002,0.1017663661418803,0.09264510675676224,0.12092030957827189
0.8,-1.9908000000000001,0.10222754820038003,0.09305122398461181,0.1215041399732186
0.8,-1.9872,0.10268961932849385,0.09345838290768814,0.1220884355415553
0.8,-1.9836,0.10315257340705429,0.09386658163492706,0.12267317841331993
0.8,-1.9800000000000002,0.10361640427096448,0.09427581824229252,0.12325835065437407
0.8,-1.9764000000000002,0.10408110570938874,0.09468609077269366,0.12384393426780703
0.8,-1.9728,0.10454667146594653,0.09509739723590269,0.12442991119534944
0.8,-1.9692,0.10501309523891018,0.09550973560847359,0.1250162633187986
0.8,-1.9656000000000002,0.10548037068140627,0.09592310383366202,0.12560297246145238
0.8,-1.9620000000000002,0.10594849140162092,0.09633749982134625,0.12619002038955565
0.8,-1.9584000000000001,0.1064174509630082,0.09675292144794852,0.12677738881375358
0.8,-1.9548,0.10688724288450287,0.09716936655635819,0.12736505939055767
0.8,-1.9512,0.10735786064073628,0.09758683295585517,0.12795301372381923
0.8,-1.9476000000000002,0.10782929766225588,0.09800531842203483,0.12854123336621265
0.8,-1.9440000000000002,0.10830154733574907,0.09842482069673372,0.12912969982072933
0.8,-1.9404000000000001,0.10877460300426968,0.09884533748795628,0.12971839454217884
0.8,-1.9368,0.10924845796746861,0.0992668664698026,0.13030729893869858
0.8,-1.9332,0.10972310548182831,0.09968940528239736,0.13089639437327505
0.8,-1.9296000000000002,0.11019853876090033,0.10011295153181961,0.1314856621652704
0.8,-1.9260000000000002,0.1106747509755467,0.10053750279003376,0.13207508359195827
0.8,-1.9224,0.11115173525418504,0.10096305659482141,0.13266463989006855
0.8,-1.9188,0.11162948468303688,0.10138961044971453,0.1332543122573387
0.8,-1.9152000000000002,0.11210799230638013,0.10181716182392947,0.1338440818540747
0.8,-1.9116000000000002,0.11258725112680432,0.10224570815230224,0.1344339298047162
0.8,-1.9080000000000001,0.11306725410546996,0.10267524683522472,0.13502383719941247
0.8,-1.9044,0.11354799416237124,0.10310577523858203,0.13561378509560337
0.8,-1.9008,0.11402946417660235,0.10353729069369096,0.13620375451960853
0.8,-1.8972000000000002,0.11451165698662694,0.10396979049723971,0.13679372646822027
0.8,-1.8936000000000002,0.11499456539055172,0.1044032719112285,0.13738368191030834
0.8,-1.8900000000000001,0.11547818214640274,0.10483773216291133,0.13797360178842502
0.8,-1.8864,0.11596249997240574,0.10527316844473901,0.13856346702042005
0.8,-1.8828,0.1164475115472698,0.10570957791430335,0.13915325850106103
0.8,-1.8792000000000002,0.11693320951047416,0.10614695769428212,0.1397429571036579
0.8,-1.8756000000000002,0.11741958646255873,0.10658530487238589,0.14033254368169318
0.8,-1.872,0.11790663496541805,0.10702461650130524,0.14092199907045977
0.8,-1.8684,0.11839434754259835,0.10746488959865956,0.14151130408870072
0.8,-1.8648000000000002,0.118882716679598,0.10790612114694707,0.14210043954025492
0.8,-1.8612000000000002,0.11937173482417196,0.10834830809349597,0.14268938621570854
0.8,-1.8576000000000001,0.11986139438663822,0.10879144735041645,0.1432781248940482
0.8,-1.854,0.12035168774018921,0.10923553579455446,0.14386663634432137
0.8,-1.8504,0.12084260722120495,0.10968057026744628,0.14445490132729755
0.8,-1.8468000000000002,0.12133414512957069,0.1101265475752744,0.14504290059713637
0.8,-1.8432000000000002,0.12182629372899716,0.11057346448882482,0.14563061490305582
0.8,-1.8396000000000001,0.122319045247344,0.11102131774344515,0.14621802499100672
0.8,-1.836,0.12281239187694695,0.11147010403900438,0.14680511160534815
0.8,-1.8324,0.12330632577494759,0.11191982003985362,0.14739185549052605
0.8,-1.8288000000000002,0.1238008390636267,0.11237046237478822,0.1479782373927561
0.8,-1.8252000000000002,0.12429592383074078,0.11282202763701117,0.14856423806170554
0.8,-1.8216,0.12479157212986126,0.11327451238409753,0.14914983825218034
0.8,-1.818,0.12528777598071747,0.11372791313796037,0.14973501872581388
0.8,-1.8144000000000002,0.12578452736954202,0.11418222638481791,0.1503197602527543
0.8,-1.8108000000000002,0.1262818182494198,0.11463744857516202,0.15090404361335627
0.8,-1.8072000000000001,0.12677964054063978,0.11509357612372777,0.15148784959987385
0.8,-1.8036,0.12727798613104982,0.1155506054094645,0.15207115901815244
0.8,-1.8,0.1277768468764145,0.11600853277550811,0.15265395268932352
0.8,-1.7964000000000002,0.12827621460077596,0.11646735452915476,0.1532362114514974
0.8,-1.7928000000000002,0.1287760810968177,0.11692706694183562,0.15381791616145926
0.8,-1.7892000000000001,0.12927643812623124,0.11738766624909332,0.15439904769636334
0.8,-1.7856,0.12977727742008568,0.11784914865055923,0.15497958695542707
0.8,-1.782,0.13027859067920014,0.11831151030993275,0.15555951486162403
0.8,-1.7784000000000002,0.1307803695745191,0.11877474735496116,0.15613881236337931
0.8,-1.7748000000000002,0.1312826057474906,0.11923885587742154,0.15671746043626034
0.8,-1.7712,0.13178529081044696,0.1197038319331035,0.15729544008466886
0.8,-1.7676,0.13228841634698862,0.12016967154179355,0.15787273234352997
0.8,-1.7640000000000002,0.13279197391237033,0.1206363706872607,0.15844931827998104
0.8,-1.7604000000000002,0.13329595503389058,0.12110392531724368,0.1590251789950584
0.8,-1.7568000000000001,0.1338003512112832,0.12157233134343916,0.1596002956253809
0.8,-1.7532,0.13430515391711165,0.12204158464149152,0.16017464934483258
0.8,-1.7496,0.13481035459716656,0.12251168105098423,0.16074822136624256
0.8,-1.7460000000000002,0.13531594467086477,0.12298261637543219,0.16132099294306074
0.8,-1.7424000000000002,0.1358219155316521,0.12345438638227595,0.1618929453710328
0.8,-1.7388000000000001,0.13632825854740768,0.1239269868028768,0.16246405998986943
0.8,-1.7352,0.13683496506085152,0.12440041333251384,0.16303431818491573
0.8,-1.7316000000000003,0.13734202638995388,0.1248746616303819,0.1636037013888117
0.8,-1.7280000000000002,0.13784943382834783,0.12534972731959146,0.16417219108315403
0.8,-1.7244000000000002,0.13835717864574348,0.12582560598716952,0.1647397688001507
0.8,-1.7208,0.1388652520883449,0.12630229318406205,0.16530641612427133
0.8,-1.7172,0.1393736453792697,0.126779784425138,0.16587211469389496
0.8,-1.7136000000000002,0.13988234971897015,0.12725807518919466,0.1664368462029504
0.8,-1.7100000000000002,0.14039135628565755,0.12773716091896453,0.16700059240255313
0.8,-1.7064000000000001,0.14090065623572784,0.12821703702112341,0.16756333510263674
0.8,-1.7028,0.14141024070419023,0.12869769886630028,0.16812505617357826
0.8,-1.6992,0.14192010080509734,0.1291791417890884,0.16868573754781763
0.8,-1.6956000000000002,0.1424302276319782,0.12966136108805804,0.16924536122147288
0.8,-1.6920000000000002,0.14294061225827256,0.1301443520257706,0.16980390925594646
0.8,-1.6884000000000001,0.143451245737768,0.13062810982879414,0.1703613637795282
0.8,-1.6848,0.14396211910503845,0.13111262968772056,0.170917706988988
0.8,-1.6812000000000002,0.14447322337588508,0.1315979067571841,0.17147292115116522
0.8,-1.6776000000000002,0.14498454954777928,0.13208393615588152,0.17202698860454907
0.8,-1.6740000000000002,0.14549608860030686,0.13257071296659362,0.1725798917608516
0.8,-1.6704,0.14600783149561514,0.13305823223620816,0.173131613106574
0.8,-1.6668,0.14651976917886086,0.13354648897574475,0.1736821352045646
0.8,-1.6632000000000002,0.14703189257866078,0.13403547816038064,0.174231440695569
0.8,-1.6596000000000002,0.14754419260754362,0.13452519472947846,0.17477951229977332
0.8,-1.6560000000000001,0.1480566601624035,0.13501563358661536,0.175326332818335
0.8,-1.6524,0.1485692861249557,0.1355067895996136,0.17587188513491162
0.8,-1.6488,0.14908206136219349,0.1359986576005727,0.17641615221717388
0.8,-1.6452000000000002,0.14959497672684707,0.13649123238590316,0.17695911711831516
0.8,-1.6416000000000002,0.1501080230578436,0.13698450871636186,0.177500762978548
0.8,-1.6380000000000001,0.1506211911807691,0.13747848131708845,0.17804107302659364
0.8,-1.6344,0.15113447190833196,0.13797314487764412,0.17858003058116104
0.8,-1.6308000000000002,0.15164785604082726,0.13846849405205108,0.17911761905241502
0.8,-1.6272000000000002,0.15216133436660353,0.13896452345883428,0.17965382194343674
0.8,-1.6236000000000002,0.1526748976625299,0.13946122768106417,0.18018862285167145
0.8,-1.62,0.153188536694465,0.13995860126640133,0.1807220054703674
0.8,-1.6164,0.1537022422177275,0.14045663872714254,0.18125395359000357
0.8,-1.6128000000000002,0.15421600497756724,0.14095533454026832,0.1817844510997069
0.8,-1.6092000000000002,0.15472981570963812,0.14145468314749246,0.18231348198865768
0.8,-1.6056000000000001,0.1552436651404717,0.14195467895531236,0.18284103034748475
0.8,-1.602,0.1557575439879524,0.14245531633506184,0.18336708036964888
0.8,-1.5984000000000003,0.1562714429617934,0.1429565896229647,0.18389161635281398
0.8,-1.5948000000000002,0.15678535276401387,0.1434584931201906,0.1844146227002077
0.8,-1.5912000000000002,0.15729926408941688,0.1439610210929119,0.1849360839219692
0.8,-1.5876000000000001,0.15781316762606873,0.1444641677723624,0.1854559846364853
0.8,-1.584,0.15832705405577852,0.14496792735489766,0.18597430957171296
0.8,-1.5804,0.15884091405457948,0.14547229400205694,0.18649104356649226
0.8,-1.5768,0.15935473829321012,0.14597726184062657,0.1870061715718429
0.8,-1.5732,0.1598685174375971,0.146482824962705,0.18751967865225105
0.8,-1.5696000000000003,0.16038224214933822,0.1469889774257695,0.18803154998694127
0.8,-1.5660000000000003,0.16089590308618637,0.1474957132527445,0.1885417708711364
0.8,-1.5624000000000002,0.16140949090253398,0.14800302643207125,0.18905032671730274
0.8,-1.5588000000000002,0.16192299624989814,0.14851091091777952,0.18955720305638346
0.8,-1.5552000000000001,0.16243640977740645,0.1490193606295605,0.1900623855390167
0.8,-1.5516,0.16294972213228315,0.14952836945284162,0.1905658599367412
0.8,-1.548,0.16346292396033568,0.1500379312388628,0.19106761214318688
0.8,-1.5444,0.16397600590644196,0.1505480398047543,0.1915676281752518
0.8,-1.5408,0.16448895861503787,0.1510586889336164,0.19206589417426495
0.8,-1.5372000000000003,0.16500177273060485,0.15156987237460043,0.192562396407134
0.8,-1.5336000000000003,0.16551443889815834,0.1520815838429916,0.193057121267479
0.8,-1.5300000000000002,0.1660269477637358,0.15259381702029343,0.19355005527675095
0.8,-1.5264000000000002,0.16653928997488548,0.1531065655543135,0.19404118508533622
0.8,-1.5228000000000002,0.167051456181155,0.15361982305925154,0.19453049747364498
0.8,-1.5192,0.16756343703458013,0.15413358311578823,0.19501797935318502
0.8,-1.5156,0.1680752231901737,0.15464783927117642,0.19550361776761982
0.8,-1.512,0.16858680530641446,0.15516258503933344,0.19598739989381236
0.8,-1.5084,0.16909817404573582,0.1556778139009354,0.19646931304285198
0.8,-1.5048000000000004,0.16960932007501467,0.15619351930351286,0.19694934466106598
0.8,-1.5012000000000003,0.17012023406605994,0.15670969466154824,0.19742748233101567
0.8,-1.4976000000000003,0.17063090669610104,0.15722633335657496,0.19790371377247692
0.8,-1.4940000000000002,0.171141328648276,0.15774342873727784,0.19837802684340347
0.8,-1.4904000000000002,0.17165149061211954,0.15826097411959572,0.19885040954087485
0.8,-1.4868000000000001,0.1721613832840504,0.15877896278682518,0.1993208500020281
0.8,-1.4832,0.172670997367859,0.15929738798972626,0.1997893365049726
0.8,-1.4796,0.17318032357519378,0.1598162429466294,0.20025585746968935
0.8,-1.476,0.17368935262604804,0.1603355208435446,0.20072040145891196
0.8,-1.4724,0.17419807524924527,0.16085521483427165,0.20118295717899257
0.8,-1.4688000000000003,0.17470648218292495,0.16137531804051225,0.20164351348075127
0.8,-1.4652000000000003,0.175214564175027,0.16189582355198395,0.2021020593603057
0.8,-1.4616000000000002,0.17572231198377566,0.1624167244265352,0.20255858395988743
0.8,-1.4580000000000002,0.1762297163781631,0.1629380136902627,0.20301307656863887
0.8,-1.4544000000000001,0.1767367681384318,0.16345968433762958,0.2034655266233933
0.8,-1.4508,0.17724345805655656,0.16398172933158617,0.20391592370943892
0.8,-1.4472,0.17774977693672508,0.16450414160369153,0.20436425756126375
0.8,-1.4436,0.17825571559581846,0.16502691405423728,0.20481051806328454
0.8,-1.44,0.17876126486388982,0.1655500395523724,0.20525469525055745
0.8,-1.4364000000000003,0.17926641558464293,0.16607351093623027,0.2056967793094714
0.8,-1.4328000000000003,0.17977115861590892,0.1665973210130573,0.2061367605784238
0.8,-1.4292000000000002,0.1802754848301224,0.1671214625593425,0.20657462954847877
0.8,-1.4256000000000002,0.18077938511479638,0.16764592832094932,0.20701037686400678
0.8,-1.4220000000000002,0.18128285037299582,0.1681707110132493,0.2074439933233074
0.8,-1.4184,0.1817858715238103,0.16869580332125653,0.20787546987921451
0.8,-1.4148,0.1822884395028249,0.16922119789976453,0.20830479763968118
0.8,-1.4112,0.18279054526259061,0.16974688737348426,0.2087319678683503
0.8,-1.4076,0.18329217977309203,0.17027286433718403,0.209156971985103
0.8,-1.4040000000000004,0.18379333402221532,0.17079912135583078,0.20957980156659334
0.8,-1.4004000000000003,0.18429399901621316,0.17132565096473337,0.21000044834676102
0.8,-1.3968000000000003,0.18479416578016902,0.17185244566968697,0.21041890421732748
0.8,-1.3932000000000002,0.1852938253584601,0.1723794979471195,0.21083516122827603
0.8,-1.3896000000000002,0.18579296881521745,0.17290680024423938,0.2112492115883083
0.8,-1.3860000000000001,0.18629158723478617,0.1734343449791851,0.21166104766528818
0.8,-1.3824,0.18678967172218225,0.1739621245411765,0.2120706619866643
0.8,-1.3788,0.1872872134035489,0.17449013129066704,0.21247804723987432
0.8,-1.3752,0.18778420342661034,0.17501835755949854,0.21288319627273242
0.8,-1.3716,0.188280632961124,0.17554679565105688,0.2132861020937962
0.8,-1.3680000000000003,0.1887764931993309,0.1760754378404295,0.2136867578727175
0.8,-1.3644000000000003,0.18927177535640405,0.17660427637456474,0.2140851569405733
0.8,-1.3608000000000002,0.18976647067089475,0.17713330347243222,0.2144812927901784
0.8,-1.3572000000000002,0.1902605704051769,0.17766251132518524,0.21487515907638027
0.8,-1.3536000000000001,0.19075406584588972,0.1781918920963248,0.2152667496163364
0.8,-1.35,0.19124694830437708,0.1787214379218649,0.21565605838976867
0.8,-1.3464,0.1917392091171264,0.17925114091049968,0.21604307953920654
0.8,-1.3428,0.19223083964620394,0.179780993143772,0.2164278073702056
0.8,-1.3392,0.19272183127968845,0.18031098667624354,0.21681023635155078
0.8,-1.3356000000000003,0.19321217543210228,0.18084111353566681,0.21719036111544016
0.8,-1.3320000000000003,0.19370186354484067,0.18137136572315837,0.21756817645765095
0.8,-1.3284000000000002,0.1941908870865978,0.18190173521337366,0.21794367733768757
0.8,-1.3248000000000002,0.1946792375537909,0.18243221395468337,0.21831685887890878
0.8,-1.3212000000000002,0.19516690647098234,0.18296279386935185,0.21868771636864132
0.8,-1.3176,0.1956538853912978,0.18349346685371629,0.21905624525826886
0.8,-1.314,0.1961401658968437,0.18402422477836797,0.21942244116330978
0.8,-1.3104,0.19662573959912025,0.18455505948833503,0.2197862998634701
0.8,-1.3068,0.19711059813943338,0.1850859628032665,0.22014781730268373
0.8,-1.3032000000000004,0.19759473318930257,0.18561692651761813,0.22050698958913018
0.8,-1.2996000000000003,0.19807813645086722,0.18614794240083984,0.22086381299523697
0.8,-1.2960000000000003,0.1985607996572893,0.18667900219756406,0.22121828395766377
0.8,-1.2924000000000002,0.19904271457315337,0.18721009762779658,0.22157039907726586
0.8,-1.2888000000000002,0.19952387299486446,0.187741220387108,0.22192015511904417
0.8,-1.2852000000000001,0.2000042667510416,0.18827236214682727,0.222267549012072
0.8,-1.2816,0.20048388770290995,0.18880351455423655,0.2226125778494088
0.8,-1.278,0.2009627277446888,0.18933466923276757,0.2229552388879931
0.8,-1.2744,0.20144077880397712,0.1898658177821994,0.22329552954851936
0.8,-1.2708000000000004,0.2019180328421356,0.1903969517788579,0.22363344741529456
0.8,-1.2672000000000003,0.2023944818546664,0.1909280627758167,0.22396899023608083
0.8,-1.2636000000000003,0.20287011787158854,0.19145914230309918,0.22430215592191843
0.8,-1.2600000000000002,0.2033449329578108,0.19199018186788258,0.2246329425469297
0.8,-1.2564000000000002,0.2038189192135017,0.1925211729547032,0.22496134834811027
0.8,-1.2528000000000001,0.20429206877445524,0.19305210702566306,0.22528737172509664
0.8,-1.2492,0.20476437381245427,0.1935829755206382,0.22561101123992264
0.8,-1.2456,0.20523582653562994,0.19411376985748832,0.22593226561675453
0.8,-1.242,0.20570641918881785,0.19464448143226795,0.22625113374161093
0.8,-1.2384,0.20617614405391077,0.1951751016194388,0.2265676146620641
0.8,-1.2348000000000003,0.2066449934502081,0.19570562177208384,0.2268817075869272
0.8,-1.2312000000000003,0.20711295973476168,0.19623603322212307,0.22719341188592168
0.8,-1.2276000000000002,0.20758003530271768,0.19676632728052978,0.22750272708932845
0.8,-1.2240000000000002,0.2080462125876556,0.19729649523754905,0.22780965288762567
0.8,-1.2204000000000002,0.20851148406192288,0.1978265283629176,0.22811418913110365
0.8,-1.2168,0.2089758422369669,0.19835641790608463,0.22841633582947093
0.8,-1.2132,0.2094392796636619,0.19888615509643434,0.2287160931514367
0.8,-1.2096,0.20990178893263345,0.1994157311435099,0.22901346142428325
0.8,-1.206,0.21036336267457817,0.19994513723723856,0.22930844113341706
0.8,-1.2024000000000004,0.21082399356058054,0.20047436454815826,0.22960103292190792
0.8,-1.1988000000000003,0.2112836743024252,0.20100340422764595,0.2298912375900092
0.8,-1.1952000000000003,0.2117423976529055,0.20153224740814646,0.2301790560946647
0.8,-1.1916000000000002,0.21220015640612835,0.20206088520340343,0.2304644895489973
0.8,-1.1880000000000002,0.21265694339781507,0.2025893087086914,0.23074753922178404
0.8,-1.1844000000000001,0.21311275150559827,0.20311750900104927,0.23102820653691575
0.8,-1.1808,0.21356757364931447,0.20364547713951486,0.23130649307283901
0.8,-1.1772,0.21402140279129328,0.20417320416536106,0.23158240056198628
0.8,-1.1736,0.21447423193664178,0.2047006811023331,0.23185593089018783
0.8,-1.1700000000000004,0.21492605413352525,0.20522789895688742,0.2321270860960706
0.8,-1.1664000000000003,0.21537686247344412,0.20575484871843167,0.232395868370442
0.8,-1.1628000000000003,0.21582665009150565,0.2062815213595656,0.2326622800556583
0.8,-1.1592000000000002,0.21627541016669266,0.20680790783632408,0.23292632364497926
0.8,-1.1556000000000002,0.21672313592212714,0.20733399908842065,0.23318800178190693
0.8,-1.1520000000000001,0.21716982062533036,0.20785978603949282,0.23344731725951226
0.8,-1.1484,0.21761545758847786,0.2083852595973483,0.2337042730197462
0.8,-1.1448,0.2180600401686511,0.20891041065421262,0.2339588721527366
0.8,-1.1412,0.2185035617680839,0.20943523008697817,0.23421111789607188
0.8,-1.1376,0.21894601583440507,0.20995970875745407,0.23446101363407024
0.8,-1.1340000000000003,0.21938739586087647,0.2104838375126176,0.23470856289703715
0.8,-1.1304000000000003,0.21982769538662697,0.2110076071848669,0.23495376936050644
0.8,-1.1268000000000002,0.22026690799688117,0.21153100859227442,0.23519663684447017
0.8,-1.1232000000000002,0.2207050273231847,0.21205403253884203,0.23543716931259517
0.8,-1.1196000000000002,0.22114204704362433,0.21257666981475712,0.23567537087142634
0.8,-1.116,0.2215779608830437,0.21309891119664998,0.235911245769576
0.8,-1.1124,0.22201276261325495,0.21362074744785234,0.2361447983969025
0.8,-1.1088,0.22244644605324496,0.21414216931865682,0.23637603328367537
0.8,-1.1052,0.22287900506937805,0.2146631675465779,0.23660495509972743
0.8,-1.1016000000000004,0.2233104335755932,0.21518373285661382,0.2368315686535955
0.8,-1.0980000000000003,0.22374072553359706,0.21570385596150973,0.23705587889164895
0.8,-1.0944000000000003,0.22416987495305257,0.21622352756202184,0.2372778908972071
