weak,weak_step,s,target_t,dt,disc_real_logit,disc_fake_logit,gap_rms,grad_rms,cos_grad_gap,inner_mean,signed_coeff,positive_coeff,finite_delta_plus,finite_delta_minus
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.01615336537361145,0.008631816133856773,0.12757883965969086,0.00012822591816075146,0.01324896328151226,2.167386554674522e-07,6.658081588284404e-07,6.658081588284404e-07,4.379637539386749e-05,-4.4737011194229126e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.0032526329159736633,0.007851796224713326,0.14712147414684296,6.471895176218823e-05,0.007323078345507383,6.972704369445637e-08,1.6107163958167803e-07,1.6107163958167803e-07,1.3420358300209045e-05,-1.5385448932647705e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.006920725107192993,0.002076534554362297,0.12316770851612091,0.0001597189111635089,0.005384702235460281,1.0592900423489482e-07,3.4913324498120346e-07,3.4913324498120346e-07,2.2124499082565308e-05,-2.2074207663536072e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.016444478183984756,-0.0017416904447600245,0.1499166190624237,0.00010053734149551019,-0.019175924360752106,-2.8902371695949114e-07,-6.429895620385651e-07,0.0,-6.009452044963837e-05,5.812011659145355e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.01349630020558834,0.009767025709152222,0.12014196813106537,4.082866871613078e-05,-0.012621269561350346,-6.1910313320368e-08,-2.1445863751523575e-07,0.0,-1.1840835213661194e-05,1.3075768947601318e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.018630679696798325,0.012876316905021667,0.11605976521968842,3.820671554422006e-05,-0.03199421241879463,-1.4187074270921585e-07,-5.266225571176619e-07,0.0,-2.9612332582473755e-05,2.8586015105247498e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.01957130804657936,0.011471051722764969,0.16626054048538208,0.00013314049283508211,-0.016658615320920944,-3.687552236897318e-07,-6.670061338809319e-07,0.0,-7.647089660167694e-05,7.480010390281677e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.011179478839039803,0.0059318821877241135,0.14198966324329376,0.00010875358566408977,-0.013121452182531357,-2.0261995814507827e-07,-5.02503098687157e-07,0.0,-4.3744221329689026e-05,3.9266422390937805e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.01846858114004135,0.012203741818666458,0.13546039164066315,6.294847116805613e-05,-0.004460829775780439,-3.803760506571052e-08,-1.0364741598323235e-07,0.0,-7.770955562591553e-06,7.10412859916687e-06
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.011111533269286156,2.0213425159454346e-05,0.1863359659910202,0.00032621121499687433,-0.010572822764515877,-6.426677146009752e-07,-9.254716246687167e-07,0.0,-0.00013994239270687103,0.00012470781803131104
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.017362520098686218,0.01288380566984415,0.15222711861133575,2.716143171710428e-05,0.011397507041692734,4.71253471800992e-08,1.0168115949227285e-07,1.0168115949227285e-07,1.0210089385509491e-05,-9.783543646335602e-06
v300,300000,0.8125,0.862500011920929,0.05000000074505806,-0.001667821779847145,0.006810855120420456,0.12065110355615616,0.00010494854359421879,-0.026631753891706467,-3.372154822045559e-07,-1.1582836805246188e-06,0.0,-6.868317723274231e-05,6.968900561332703e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.011715063825249672,0.004556186497211456,0.11579063534736633,0.00015098965377546847,-0.02147839590907097,-3.755108650693728e-07,-1.4003792330186116e-06,0.0,-7.622130215167999e-05,7.667206227779388e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.005186943337321281,0.00010931864380836487,0.11604131013154984,7.8087359725032e-05,0.0027278896886855364,2.4718389113331796e-08,9.178356918937425e-08,9.178356918937425e-08,5.669891834259033e-06,-5.379319190979004e-06
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.004171667620539665,0.008868344128131866,0.16674356162548065,9.466742631047964e-05,-0.013321595266461372,-2.1028384367127728e-07,-3.7816190001649375e-07,0.0,-4.489719867706299e-05,4.085525870323181e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.008656607940793037,0.02145809680223465,0.123918816447258,3.916323839803226e-05,0.008088985458016396,3.925634928236832e-08,1.278219343703313e-07,1.278219343703313e-07,8.430331945419312e-06,-7.640570402145386e-06
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.010298363864421844,0.00331801176071167,0.14390942454338074,4.785642886417918e-05,-0.0007635460933670402,-5.258534940821846e-09,-1.2695691609110327e-08,0.0,-1.6763806343078613e-07,1.73225998878479e-06
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.0022551827132701874,-0.012825846672058105,0.13946762681007385,0.00011368450941517949,0.026513881981372833,4.203857884022e-07,1.0806154477904784e-06,1.0806154477904784e-06,8.589029312133789e-05,-8.510984480381012e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.014631934463977814,0.008411070331931114,0.12563253939151764,8.702402556082234e-05,0.00091248081298545,9.976197645755747e-09,3.160317874062457e-08,3.160317874062457e-08,2.300366759300232e-06,-2.0638108253479004e-06
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.010583052411675453,0.023901209235191345,0.1640118807554245,2.2318239643936977e-05,-0.028743809089064598,-1.052154487979351e-07,-1.9556851782454032e-07,0.0,-2.1170824766159058e-05,2.2001564502716064e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.02662363275885582,0.01232712622731924,0.13861583173274994,3.286665742052719e-05,0.01228566188365221,5.597149765890208e-08,1.4565026162927097e-07,1.4565026162927097e-07,1.1521391570568085e-05,-1.162756234407425e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.02239176258444786,-0.00044735881965607405,0.13021109998226166,7.248071779031307e-05,0.0035802172496914864,3.3789351761015496e-08,9.964463032474669e-08,9.964463032474669e-08,6.332993507385254e-06,-7.340684533119202e-06
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.009016629308462143,0.014420405961573124,0.12460310012102127,3.984473369200714e-05,0.023416955024003983,1.1625996876318823e-07,3.7440577216329984e-07,3.7440577216329984e-07,2.37366184592247e-05,-2.4127773940563202e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.020582422614097595,0.013335665687918663,0.14322175085544586,8.72737291501835e-05,-0.02112550660967827,-2.6405817266095255e-07,-6.43652811049833e-07,0.0,-5.453918129205704e-05,5.300994962453842e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.01711776852607727,0.017401330173015594,0.12533478438854218,4.660458580474369e-05,-0.035164281725883484,-2.05400738195749e-07,-6.537757144542411e-07,0.0,-4.184991121292114e-05,4.2185187339782715e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.003766419366002083,0.018002409487962723,0.13815903663635254,6.131203554105014e-05,-0.023845935240387917,-2.019944247422245e-07,-5.291158799991535e-07,0.0,-4.12575900554657e-05,4.1639432311058044e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.015474265441298485,0.005454882979393005,0.1409120261669159,0.00011057446681661531,-0.014419651590287685,-2.2467651206170558e-07,-5.657590804730717e-07,0.0,-4.526600241661072e-05,4.670768976211548e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.006050067022442818,0.012788500636816025,0.12081799656152725,3.362187271704897e-05,0.013361603952944279,5.427654059531051e-08,1.8591693162761658e-07,1.8591693162761658e-07,1.039169728755951e-05,-1.1216849088668823e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.017509792000055313,-0.0021165236830711365,0.12078850716352463,7.8983350249473e-05,0.01426687091588974,1.3610996063562197e-07,4.664538266752061e-07,4.664538266752061e-07,2.738460898399353e-05,-2.781115472316742e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,-0.001222718390636146,0.0005094241932965815,0.1363380253314972,8.073735807556659e-05,0.009070051833987236,9.983925508549873e-08,2.685575282157515e-07,2.685575282157515e-07,2.0831823348999023e-05,-1.9798055291175842e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.010929659940302372,-0.00272272527217865,0.15061290562152863,8.758684271015227e-05,0.005847935099154711,7.714425009908155e-08,1.7003927155201382e-07,1.7003927155201382e-07,1.704879105091095e-05,-1.492910087108612e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.010389070957899094,0.013682764023542404,0.1419820934534073,0.0001334821427008137,-0.005545065738260746,-1.0509049985785168e-07,-2.6065512770401256e-07,0.0,-2.0906329154968262e-05,2.1323561668395996e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.01887841336429119,0.009004693478345871,0.1290675699710846,4.442987483344041e-05,-0.017858533188700676,-1.0240897552193928e-07,-3.073787127050309e-07,0.0,-2.063252031803131e-05,2.142973244190216e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,-0.009846212342381477,0.01142062433063984,0.1395779252052307,4.169906605966389e-05,0.003689727047458291,2.147520206108311e-08,5.511550682513189e-08,5.511550682513189e-08,4.569068551063538e-06,-4.304572939872742e-06
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.011801814660429955,0.01427491009235382,0.1355486810207367,3.215893229935318e-05,-0.03182503208518028,-1.3872852377971867e-07,-3.7752454318251694e-07,0.0,-2.860836684703827e-05,2.815946936607361e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.01779979094862938,-0.0003112945705652237,0.09277378022670746,0.00018263277888763696,0.04148462787270546,7.028961590549443e-07,4.083294243173441e-06,4.083294243173441e-06,0.00014314986765384674,-0.0001433463767170906
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.017714370042085648,0.014011003077030182,0.12673957645893097,5.4843741963850334e-05,0.008174559101462364,5.6820319116468454e-08,1.7686795672489097e-07,1.7686795672489097e-07,1.1321157217025757e-05,-1.1758878827095032e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.018598394468426704,0.005072440952062607,0.14584258198738098,7.386241486528888e-05,0.0012356849620118737,1.331115129232785e-08,3.129082060127075e-08,3.129082060127075e-08,2.6747584342956543e-06,-2.639368176460266e-06
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.011323681101202965,0.019712354987859726,0.13640473783016205,5.9380021411925554e-05,-0.024792544543743134,-2.0081259322068945e-07,-5.396373694566137e-07,0.0,-4.105083644390106e-05,4.114769399166107e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,-0.00922122597694397,0.010548289865255356,0.13087205588817596,3.827522596111521e-05,0.011970927938818932,5.996426466481353e-08,1.7505263372186164e-07,1.7505263372186164e-07,1.181475818157196e-05,-1.1976808309555054e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.012217724695801735,0.019234156236052513,0.12419573962688446,3.7939931644359604e-05,-0.009949317201972008,-4.688096311156187e-08,-1.5196836500308564e-07,0.0,-1.0291114449501038e-05,9.348616003990173e-06
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.010005174204707146,0.0080467090010643,0.14752615988254547,5.063436401542276e-05,-0.01739526353776455,-1.299407585975132e-07,-2.985226785767736e-07,0.0,-2.6766210794448853e-05,2.6095658540725708e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.011506902053952217,0.01143694669008255,0.1486039161682129,7.355531124630943e-05,-0.006918731145560741,-7.562593395959993e-08,-1.7123014117714774e-07,0.0,-1.627206802368164e-05,1.5934929251670837e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.0005493052885867655,-0.0004132464528083801,0.11615749448537827,8.792576409177855e-05,-0.012386485934257507,-1.265061086996866e-07,-4.68799385089369e-07,0.0,-2.5384128093719482e-05,2.5296583771705627e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.018377700820565224,0.003621116280555725,0.13569340109825134,0.00011932753841392696,-0.007460213266313076,-1.2079546252152795e-07,-3.2802216765048797e-07,0.0,-2.5482848286628723e-05,2.4357810616493225e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.008941862732172012,0.003624357283115387,0.14292491972446442,9.072267130250111e-05,-0.006769112776964903,-8.77719159575463e-08,-2.148372715282676e-07,0.0,-1.8361955881118774e-05,1.833401620388031e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.017028966918587685,-0.00253928080201149,0.1633363515138626,9.224722452927381e-05,0.005956511478871107,8.97486955864224e-08,1.6820250436921924e-07,1.6820250436921924e-07,1.7356127500534058e-05,-1.897476613521576e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.011638879776000977,0.022855054587125778,0.13617485761642456,3.329285027575679e-05,0.025051994249224663,1.1357694518210337e-07,3.0624315172644856e-07,3.0624315172644856e-07,2.2821128368377686e-05,-2.3342669010162354e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.008053921163082123,0.0062296390533447266,0.14833368360996246,5.972382132313214e-05,0.01160481572151184,1.0280770368353842e-07,2.3362326828646474e-07,2.3362326828646474e-07,2.086348831653595e-05,-2.162158489227295e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.00955975241959095,0.002296002581715584,0.14362719655036926,8.583767339587212e-05,0.02804388478398323,3.4574253504615626e-07,8.380104077332362e-07,8.380104077332362e-07,6.855465471744537e-05,-7.214024662971497e-05
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.014088911935687065,0.007835179567337036,0.1696215122938156,9.781269181985408e-05,-0.0022912207059562206,-3.8013958203464426e-08,-6.606193636571334e-08,0.0,-9.385868906974792e-06,5.928799510002136e-06
v300,300000,0.8125,0.862500011920929,0.05000000074505806,0.017831284552812576,0.01361868716776371,0.14263352751731873,0.00014004665717948228,-0.02121712826192379,-4.2381958564874367e-07,-1.0416163149784552e-06,0.0,-8.754990994930267e-05,8.63540917634964e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.024234972894191742,0.005370317026972771,0.1382579654455185,2.713671165111009e-05,0.00824931263923645,3.0950321416867155e-08,8.09570792625891e-08,8.09570792625891e-08,6.074085831642151e-06,-6.027519702911377e-06
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.0034496430307626724,0.013283830136060715,0.10002743452787399,4.2457897507119924e-05,-0.010070396587252617,-4.276851583995267e-08,-2.1372531477936718e-07,0.0,-8.58306884765625e-06,8.60355794429779e-06
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.0059981923550367355,-0.0007964875549077988,0.05669799819588661,0.00013445359945762902,0.001305093988776207,9.94905846596339e-09,1.547449670624701e-07,1.547449670624701e-07,1.5888363122940063e-06,-1.7266720533370972e-06
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.011768100783228874,0.004351247102022171,0.08578608185052872,0.00011664132034638897,-0.019958941265940666,-1.9971318465650256e-07,-1.3568852637035889e-06,0.0,-4.0862709283828735e-05,4.097260534763336e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.019127603620290756,0.00025853700935840607,0.1358651965856552,9.527322981739417e-05,-0.0020070343744009733,-2.5979687734434265e-08,-7.03699782889089e-08,0.0,-5.219131708145142e-06,5.764886736869812e-06
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.011314556933939457,0.017037920653820038,0.06873176246881485,9.735736239235848e-05,-0.017290150746703148,-1.1569778735065483e-07,-1.2245601510585402e-06,0.0,-2.4370849132537842e-05,2.3096799850463867e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.0233166441321373,0.006989793851971626,0.08289262652397156,5.084171789349057e-05,0.005391045939177275,2.2720042736068535e-08,1.6532835900306964e-07,1.6532835900306964e-07,5.2228569984436035e-06,-4.544854164123535e-06
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.015024736523628235,0.021892769262194633,0.08373621851205826,3.9338076021522284e-05,0.01166471466422081,3.8423824122446604e-08,2.739957949415839e-07,2.739957949415839e-07,8.093193173408508e-06,-7.3499977588653564e-06
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.00933932140469551,0.02947010099887848,0.09745898097753525,3.377089888090268e-05,0.01647539995610714,5.4225104406668834e-08,2.8544775432237657e-07,2.8544775432237657e-07,1.0710209608078003e-05,-1.1546537280082703e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.003651631996035576,0.004377789795398712,0.10384716838598251,7.763392204651609e-05,-0.003365847747772932,-2.713567681666973e-08,-1.2581179476001125e-07,0.0,-6.3497573137283325e-06,4.7925859689712524e-06
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.019577721133828163,0.01795012131333351,0.09728201478719711,5.8160017943009734e-05,0.011142020113766193,6.304070154783403e-08,3.330626441311324e-07,3.330626441311324e-07,1.3357028365135193e-05,-1.214444637298584e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.02050742879509926,0.02739112079143524,0.12208380550146103,6.556022708537057e-05,-0.007696985732764006,-6.160545495959013e-08,-2.0666790589984885e-07,0.0,-1.362338662147522e-05,1.206621527671814e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,-0.003985326737165451,0.010639116168022156,0.13782015442848206,3.651388396974653e-05,-0.002034984529018402,-1.0240754022561305e-08,-2.6957302168284514e-08,0.0,-3.0081719160079956e-06,1.1064112186431885e-06
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.0027469396591186523,-0.0018927509663626552,0.11384940892457962,7.52828927943483e-05,0.010945293121039867,9.38111526238572e-08,3.6187861951475497e-07,3.6187861951475497e-07,1.965649425983429e-05,-1.9261729903519154e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.010560216382145882,0.008028479292988777,0.1528812050819397,3.362287316122092e-05,-0.006152943708002567,-3.162801220923939e-08,-6.76602667226689e-08,0.0,-6.075948476791382e-06,7.271766662597656e-06
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.017030492424964905,0.007804568856954575,0.0679653063416481,7.638332317583263e-05,0.017190176993608475,8.924135386223497e-08,9.659654551796848e-07,9.659654551796848e-07,1.831352710723877e-05,-1.8496066331863403e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.003932153806090355,0.01474747434258461,0.09360473603010178,2.645868153194897e-05,0.008859190158545971,2.194118309262194e-08,1.2520868608589808e-07,1.2520868608589808e-07,4.069879651069641e-06,-5.003064870834351e-06
v300,300000,0.9375,0.987500011920929,0.05000000074505806,-0.0029622558504343033,0.007055304944515228,0.13481469452381134,6.595678860321641e-05,-0.009612509049475193,-8.54738928524057e-08,-2.3514138547398034e-07,0.0,-1.7412006855010986e-05,1.681782305240631e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.010688960552215576,0.0124883521348238,0.08986683934926987,4.668190740630962e-05,0.013365725986659527,5.6071300491566944e-08,3.47145629575607e-07,3.47145629575607e-07,1.1259689927101135e-05,-1.1822208762168884e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.012560104951262474,0.017030969262123108,0.10244018584489822,4.565094786812551e-05,-0.016143623739480972,-7.549552094587852e-08,-3.597083093609399e-07,0.0,-1.555308699607849e-05,1.5536323189735413e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.003961322829127312,0.00951273925602436,0.10457596927881241,6.906541239004582e-05,-0.0055656335316598415,-4.0198251838319266e-08,-1.8378641186700406e-07,0.0,-8.4657222032547e-06,9.229406714439392e-06
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.02313113585114479,0.012200810015201569,0.09704083204269409,0.00013396094436757267,-0.005241229198873043,-6.81343124142586e-08,-3.617652737375465e-07,0.0,-1.483038067817688e-05,1.385807991027832e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.006103742867708206,0.005363462492823601,0.09877730906009674,7.430756522808224e-05,-0.0062906863167881966,-4.617301740950097e-08,-2.3661588954837498e-07,0.0,-9.007751941680908e-06,9.642913937568665e-06
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.017370032146573067,0.021548442542552948,0.1454065591096878,0.00013790430966764688,0.013312597759068012,2.669467562554928e-07,6.312867526503396e-07,6.312867526503396e-07,5.2832067012786865e-05,-5.581602454185486e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.023846106603741646,0.008194664493203163,0.18033015727996826,6.14806849625893e-05,0.004564809612929821,5.060923058408662e-08,7.781494559822022e-08,7.781494559822022e-08,1.0633841156959534e-05,-1.0395422577857971e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.007992072030901909,0.013924208469688892,0.08539479225873947,9.503417822998017e-05,-0.00955751072615385,-7.756325004493192e-08,-5.318182729752152e-07,0.0,-1.656264066696167e-05,1.5439465641975403e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.007467998191714287,0.004000261425971985,0.11775489151477814,0.00013794326514471322,-0.008397125639021397,-1.363986541491613e-07,-4.918381364404922e-07,0.0,-2.8945505619049072e-05,2.7569010853767395e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.01906450279057026,0.021832359954714775,0.10023802518844604,5.213779877522029e-05,-0.013913086615502834,-7.271243163131658e-08,-3.618376069880469e-07,0.0,-1.4293938875198364e-05,1.4515593647956848e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.013428043574094772,0.013087231665849686,0.09051647782325745,3.844541060971096e-05,-0.0007034600130282342,-2.448000913091164e-09,-1.4939164572069785e-08,0.0,-5.438923835754395e-07,2.682209014892578e-07
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.021193411201238632,0.009814256802201271,0.13381721079349518,0.00011327378888381645,0.005387820303440094,8.166848175505947e-08,2.280345228200531e-07,2.280345228200531e-07,1.567043364048004e-05,-1.7920508980751038e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.002278238534927368,0.03469874709844589,0.07712429016828537,5.351125946617685e-05,5.813443931401707e-05,2.3992186015675543e-10,2.0167751912936183e-09,2.0167751912936183e-09,-1.4901161193847656e-08,3.501772880554199e-07
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.02538786455988884,0.010998189449310303,0.09437749534845352,7.701409049332142e-05,0.004528674762696028,3.2916204872890376e-08,1.8477486207757465e-07,1.8477486207757465e-07,7.3071569204330444e-06,-6.550922989845276e-06
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.01043729018419981,0.013796389102935791,0.09821385145187378,7.712760998401791e-05,-0.006700574886053801,-5.0756852942868136e-08,-2.630989968110953e-07,0.0,-1.1108815670013428e-05,9.924173355102539e-06
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.01093212515115738,0.022718576714396477,0.09274698048830032,4.8817790229804814e-05,-0.013790866360068321,-6.244093953000629e-08,-3.629442062447197e-07,0.0,-1.342780888080597e-05,1.2557953596115112e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.01589319109916687,0.0003569275140762329,0.1299525946378708,0.0001189458416774869,-0.01234503649175167,-1.9082116864410636e-07,-5.649716854350118e-07,0.0,-3.6990270018577576e-05,4.025176167488098e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.0073306020349264145,0.010695934295654297,0.11795935034751892,7.669004116905853e-05,0.004371096845716238,3.95422858900929e-08,1.4209113885499391e-07,1.4209113885499391e-07,8.728355169296265e-06,-7.733702659606934e-06
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.005940115079283714,0.0015593953430652618,0.14725427329540253,6.218427006388083e-05,-0.04445058852434158,-4.0702960291127965e-07,-9.385560701957729e-07,0.0,-8.341856300830841e-05,8.276663720607758e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.020518608391284943,0.01426135003566742,0.07018151879310608,6.433073576772586e-05,0.006703414022922516,3.026476491641006e-08,3.072287313443667e-07,3.072287313443667e-07,6.163492798805237e-06,-6.398186087608337e-06
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.018406255170702934,0.01042802631855011,0.11934182792901993,9.57230877247639e-05,-0.011808982118964195,-1.34903075377224e-07,-4.7359429800053476e-07,0.0,-2.9010698199272156e-05,2.6267021894454956e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.009535346180200577,0.00015358999371528625,0.09591856598854065,0.00012764598068315536,-0.005137053783982992,-6.289613452281628e-08,-3.4181300634372747e-07,0.0,-1.3671815395355225e-05,1.2166798114776611e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.015147114172577858,0.015965599566698074,0.12550148367881775,5.0953614845639095e-05,-0.008913833647966385,-5.700178107304055e-08,-1.8095086318226095e-07,0.0,-1.1924654245376587e-05,1.1960044503211975e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.017534181475639343,0.014671169221401215,0.1429123431444168,7.499140338040888e-05,0.025213077664375305,2.70213519115714e-07,6.615118195441028e-07,6.615118195441028e-07,5.42961061000824e-05,-5.59389591217041e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.0010936334729194641,0.010836947709321976,0.11403809487819672,6.92923495080322e-05,-4.753673783852719e-05,-3.7563374633009516e-10,-1.444224517754833e-09,0.0,2.4586915969848633e-07,8.419156074523926e-07
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.00960574857890606,0.013188181445002556,0.08940209448337555,0.00014062751142773777,-0.013321630656719208,-1.6748478515182796e-07,-1.0477313026058255e-06,0.0,-3.222376108169556e-05,3.3736228942871094e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.010082822293043137,0.006723074242472649,0.13444970548152924,8.117696415865794e-05,-0.007225360255688429,-7.885915920269326e-08,-2.1812350325944863e-07,0.0,-1.702830195426941e-05,1.584365963935852e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.01737588830292225,0.015856098383665085,0.10505417734384537,2.3519842216046527e-05,-0.00044781004544347525,-1.106474911694022e-09,-5.012852355434916e-09,0.0,-4.824250936508179e-07,2.253800630569458e-07
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.011695083230733871,0.005965285003185272,0.11406221985816956,6.341819243971258e-05,0.0004978490178473294,3.6012508530802734e-09,1.3840115720142876e-08,1.3840115720142876e-08,2.0097941160202026e-06,1.3969838619232178e-06
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.00848269835114479,0.005727842450141907,0.09039126336574554,4.14068199461326e-05,-0.01810101419687271,-6.774874350412574e-08,-4.145895502460917e-07,0.0,-1.3718381524085999e-05,1.4115124940872192e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.01906416565179825,0.013870656490325928,0.08751821517944336,5.933115244260989e-05,-0.014264742843806744,-7.407047775132014e-08,-4.835242179979105e-07,0.0,-1.5661120414733887e-05,1.4450401067733765e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.002250855788588524,0.012453578412532806,0.11105113476514816,3.225944601581432e-05,0.00943319033831358,3.3793913445379076e-08,1.3701323098302964e-07,1.3701323098302964e-07,6.988644599914551e-06,-6.22868537902832e-06
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.0188109390437603,0.011144090443849564,0.11281890422105789,0.00014855939662083983,0.008672467432916164,1.4535322634401382e-07,5.709932224817749e-07,5.709932224817749e-07,2.9053539037704468e-05,-2.9150396585464478e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.015119642950594425,0.005642479285597801,0.10649392008781433,0.00010981110972352326,-0.013537909835577011,-1.5831523114684387e-07,-6.97980169661605e-07,0.0,-3.0994415283203125e-05,3.3916905522346497e-05
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.010851727798581123,0.020643632858991623,0.07241790741682053,2.58825584751321e-05,-0.006195012014359236,-1.1611686723256298e-08,-1.1070657990330801e-07,0.0,-1.5702098608016968e-06,2.2370368242263794e-06
v300,300000,0.9375,0.987500011920929,0.05000000074505806,0.01718107797205448,0.021729372441768646,0.07796178758144379,4.117704520467669e-05,-0.031794559210538864,-1.0206802869561216e-07,-8.396459634241182e-07,0.0,-2.1144747734069824e-05,2.0917505025863647e-05
