start,method,k,index,gap_rms,clean_gap_rms,noise_gap_rms,modified_rms,correction_rms,sign_disagreement,guidance_flip_fraction
4,fsg_high,37,5,0.09151125312351494,0.03860630991148287,0.05290494321203207,0.09151125312351494,0.0,0.0,0.0
4,fsg_high,37,6,0.11911996237646744,0.0502537341275722,0.06886622824889524,0.11911996237646744,0.0,0.0,0.0
4,fsg_high,37,7,0.10686878550002307,0.04508526888282224,0.061783516617200836,0.10686878550002307,0.0,0.0,0.0
4,fsg_high,38,4,0.09710666989357813,0.039449584644266115,0.05765708524931202,0.09710666989357813,0.0,0.0,0.0
4,fsg_high,38,5,0.09338233426730912,0.03793657329609433,0.055445760971214786,0.09338233426730912,0.0,0.0,0.0
4,fsg_high,38,6,0.11744886909086985,0.047713603068165876,0.06973526602270397,0.11744886909086985,0.0,0.0,0.0
4,fsg_high,38,7,0.10587497017143631,0.043011706632146,0.06286326353929031,0.10587497017143631,0.0,0.0,0.0
4,fsg_high,39,4,0.0962024581604614,0.03757908521893023,0.058623372941531166,0.0962024581604614,0.0,0.0,0.0
4,fsg_high,39,5,0.09645568154050205,0.03767800060175861,0.058777680938743436,0.09645568154050205,0.0,0.0,0.0
4,fsg_high,39,6,0.11596434886477487,0.045298573775302685,0.0706657750894722,0.11596434886477487,0.0,0.0,0.0
4,fsg_high,39,7,0.10480378024068367,0.04093897665651706,0.06386480358416662,0.10480378024068367,0.0,0.0,0.0
4,fsg_high,40,4,0.09310504151532173,0.03491439056824565,0.05819065094707608,0.09310504151532173,0.0,0.0,0.0
4,fsg_high,40,5,0.08166393893236822,0.03062397709963808,0.05103996183273014,0.08166393893236822,0.0,0.0,0.0
4,fsg_high,40,6,0.11248638623150548,0.04218239483681455,0.07030399139469093,0.11248638623150548,0.0,0.0,0.0
4,fsg_high,40,7,0.10146349956552486,0.03804881233707182,0.06341468722845303,0.10146349956552486,0.0,0.0,0.0
4,fsg_high,41,4,0.09053035763082304,0.03253434727357703,0.05799601035724601,0.09053035763082304,0.0,0.0,0.0
4,fsg_high,41,5,0.07935196928817936,0.028517113962939458,0.0508348553252399,0.07935196928817936,0.0,0.0,0.0
4,fsg_high,41,6,0.11195426127208087,0.04023356264465406,0.0717206986274268,0.11195426127208087,0.0,0.0,0.0
4,fsg_high,41,7,0.10019765507278043,0.03600853229178047,0.06418912278099996,0.10019765507278043,0.0,0.0,0.0
4,fsg_high,42,4,0.08862240993360294,0.03046395341467601,0.05815845651892693,0.08862240993360294,0.0,0.0,0.0
4,fsg_high,42,5,0.0773172428162742,0.026577802218094256,0.05073944059817994,0.0773172428162742,0.0,0.0,0.0
4,fsg_high,42,6,0.1147331666803434,0.039439526046368044,0.07529364063397535,0.1147331666803434,0.0,0.0,0.0
4,fsg_high,42,7,0.09891122453025272,0.034000733432274374,0.06491049109797835,0.09891122453025272,0.0,0.0,0.0
4,fsg_high,43,4,0.08750228455333406,0.02871168711906274,0.05879059743427132,0.08750228455333406,0.0,0.0,0.0
4,fsg_high,43,5,0.07543837510288835,0.02475321683063524,0.05068515827225311,0.07543837510288835,0.0,0.0,0.0
4,fsg_high,43,6,0.11186090250237062,0.03670435863359036,0.07515654386878026,0.11186090250237062,0.0,0.0,0.0
4,fsg_high,43,7,0.09757025422059915,0.03201523966613409,0.06555501455446505,0.09757025422059915,0.0,0.0,0.0
4,fsg_high,44,4,0.08705277128437933,0.02720399102636854,0.059848780258010784,0.08705277128437933,0.0,0.0,0.0
4,fsg_high,44,5,0.07278262273073566,0.022744569603354893,0.050038053127380765,0.07278262273073566,0.0,0.0,0.0
4,fsg_high,44,6,0.1048343768436378,0.032760742763636816,0.07207363408000099,0.1048343768436378,0.0,0.0,0.0
4,fsg_high,44,7,0.09479521206636808,0.029623503770740026,0.06517170829562806,0.09479521206636808,0.0,0.0,0.0
4,fsg_high,45,4,0.08656637477351983,0.0256993925108887,0.06086698226263113,0.08656637477351983,0.0,0.0,0.0
4,fsg_high,45,5,0.07125496631243637,0.021153818124004548,0.050101148188431824,0.07125496631243637,0.0,0.0,0.0
4,fsg_high,45,6,0.10174219161656267,0.030204713136167044,0.07153747848039563,0.10174219161656267,0.0,0.0,0.0
4,fsg_high,45,7,0.0931200189542861,0.027645005627053684,0.0654750133272324,0.0931200189542861,0.0,0.0,0.0
4,fsg_high,46,4,0.08497312596813894,0.02389869167853908,0.06107443428959986,0.08497312596813894,0.0,0.0,0.0
4,fsg_high,46,5,0.06993616485373004,0.019669546365111572,0.050266618488618464,0.06993616485373004,0.0,0.0,0.0
4,fsg_high,46,6,0.09927434905124365,0.027920910670662276,0.07135343838058138,0.09927434905124365,0.0,0.0,0.0
4,fsg_high,46,7,0.09146399101035137,0.025724247471661323,0.06573974353869004,0.09146399101035137,0.0,0.0,0.0
4,fsg_high,47,4,0.08243374986949507,0.02189646480908463,0.060537285060410444,0.08243374986949507,0.0,0.0,0.0
4,fsg_high,47,5,0.06879852649869986,0.01827460860121715,0.05052391789748271,0.06879852649869986,0.0,0.0,0.0
4,fsg_high,47,6,0.09713099590393567,0.025800420786982914,0.07133057511695276,0.09713099590393567,0.0,0.0,0.0
4,fsg_high,47,7,0.08979657191081691,0.023852214413810743,0.06594435749700617,0.08979657191081691,0.0,0.0,0.0
8,fsg_high,0,8,0.1174935819325638,0.1174935819325638,0.0,0.1174935819325638,0.0,0.0,0.0
8,fsg_high,0,9,0.11049518229316535,0.11049518229316535,0.0,0.11049518229316535,0.0,0.0,0.0
8,fsg_high,0,10,0.15567243858357466,0.15567243858357466,0.0,0.15567243858357466,0.0,0.0,0.0
8,fsg_high,0,11,0.18509026925961844,0.18509026925961844,0.0,0.18509026925961844,0.0,0.0,0.0
8,fsg_high,1,8,0.1330235096633038,0.1309450173248147,0.002078492338489122,0.1330235096633038,0.0,0.0,0.0
8,fsg_high,1,9,0.11314894176122436,0.11138098954620523,0.0017679522150191307,0.11314894176122436,0.0,0.0,0.0
8,fsg_high,1,10,0.15218850978545662,0.14981056432005885,0.0023779454653977596,0.15218850978545662,0.0,0.0,0.0
8,fsg_high,1,11,0.16257125684009002,0.1600310809519636,0.0025401758881264066,0.16257125684009002,0.0,0.0,0.0
8,fsg_high,2,8,0.15994914052862635,0.1549507298871068,0.004998410641519574,0.15994914052862635,0.0,0.0,0.0
8,fsg_high,2,9,0.11317310987074,0.10963645018727938,0.003536659683460625,0.11317310987074,0.0,0.0,0.0
8,fsg_high,2,10,0.15857327168739593,0.15361785694716482,0.004955414740231123,0.15857327168739593,0.0,0.0,0.0
8,fsg_high,2,11,0.125247521107351,0.12133353607274627,0.003913985034604718,0.125247521107351,0.0,0.0,0.0
8,fsg_high,3,8,0.12035134162077715,0.11470987248230323,0.005641469138473929,0.12035134162077715,0.0,0.0,0.0
8,fsg_high,3,9,0.11653896612610944,0.11107620208894806,0.00546276403716138,0.11653896612610944,0.0,0.0,0.0
8,fsg_high,3,10,0.17351187669084292,0.16537850747095967,0.008133369219883262,0.17351187669084292,0.0,0.0,0.0
8,fsg_high,3,11,0.08733146053461575,0.08323779832205563,0.004093662212560113,0.08733146053461575,0.0,0.0,0.0
8,fsg_high,4,8,0.16884073013177062,0.15828818449853496,0.010552545633235664,0.16884073013177062,0.0,0.0,0.0
8,fsg_high,4,9,0.12676801149118236,0.11884501077298346,0.007923000718198897,0.12676801149118236,0.0,0.0,0.0
8,fsg_high,4,10,0.19473941015908885,0.1825681970241458,0.012171213134943053,0.19473941015908885,0.0,0.0,0.0
8,fsg_high,4,11,0.06613897173217514,0.062005285998914195,0.0041336857332609465,0.06613897173217514,0.0,0.0,0.0
8,fsg_high,5,8,0.16088603496708595,0.14831681348528236,0.01256922148180359,0.16088603496708595,0.0,0.0,0.0
8,fsg_high,5,9,0.12614130199128454,0.11628651277321543,0.009854789218069104,0.12614130199128454,0.0,0.0,0.0
8,fsg_high,5,10,0.2922142315874692,0.2693849947446981,0.02282923684277103,0.2922142315874692,0.0,0.0,0.0
8,fsg_high,5,11,0.0580053038271522,0.053473639465655934,0.0045316643614962656,0.0580053038271522,0.0,0.0,0.0
8,fsg_high,6,8,0.17766161703889455,0.16100584044149818,0.016655776597396366,0.17766161703889455,0.0,0.0,0.0
8,fsg_high,6,9,0.12322525801476424,0.11167289007588009,0.011552367938884147,0.12322525801476424,0.0,0.0,0.0
8,fsg_high,6,10,0.33418933499548037,0.30285908483965407,0.031330250155826286,0.33418933499548037,0.0,0.0,0.0
8,fsg_high,6,11,0.05737456632142549,0.05199570072879185,0.00537886559263364,0.05737456632142549,0.0,0.0,0.0
8,fsg_high,7,8,0.19230398923899758,0.17127074041598223,0.02103324882301536,0.19230398923899758,0.0,0.0,0.0
8,fsg_high,7,9,0.1466459445186651,0.1306065443369361,0.016039400181728995,0.1466459445186651,0.0,0.0,0.0
8,fsg_high,7,10,0.2181406386443506,0.19428150629262475,0.023859132351725848,0.2181406386443506,0.0,0.0,0.0
8,fsg_high,7,11,0.05901823315264209,0.05256311390157186,0.0064551192510702285,0.05901823315264209,0.0,0.0,0.0
8,fsg_high,8,8,0.24362676729987923,0.2131734213873943,0.030453345912484903,0.24362676729987923,0.0,0.0,0.0
8,fsg_high,8,9,0.2106937338683697,0.1843570171348235,0.026336716733546213,0.2106937338683697,0.0,0.0,0.0
8,fsg_high,8,10,0.21407203041682873,0.18731302661472515,0.026759003802103592,0.21407203041682873,0.0,0.0,0.0
8,fsg_high,8,11,0.06423452574133807,0.056205210023670814,0.00802931571766726,0.06423452574133807,0.0,0.0,0.0
8,fsg_high,9,8,0.24651396175280646,0.21184793588131806,0.034666025871488405,0.24651396175280646,0.0,0.0,0.0
8,fsg_high,9,9,0.23036424865513044,0.19796927618800272,0.03239497246712772,0.23036424865513044,0.0,0.0,0.0
8,fsg_high,9,10,0.209788084818645,0.18028663539102305,0.029501449427621954,0.209788084818645,0.0,0.0,0.0
8,fsg_high,9,11,0.06732460864788903,0.05785708555677963,0.009467523091109395,0.06732460864788903,0.0,0.0,0.0
8,fsg_high,10,8,0.24083835496337586,0.2032073620003484,0.03763099296302748,0.24083835496337586,0.0,0.0,0.0
8,fsg_high,10,9,0.24549016152329076,0.20713232378527657,0.03835783773801418,0.24549016152329076,0.0,0.0,0.0
8,fsg_high,10,10,0.2032080876683027,0.1714568239701304,0.0317512636981723,0.2032080876683027,0.0,0.0,0.0
8,fsg_high,10,11,0.07158003249902056,0.0603956524210486,0.011184380077971963,0.07158003249902056,0.0,0.0,0.0
8,fsg_high,11,8,0.23398001508289681,0.19376469999052393,0.04021531509237289,0.23398001508289681,0.0,0.0,0.0
8,fsg_high,11,9,0.25107658617884493,0.20792279792935595,0.04315378824948897,0.25107658617884493,0.0,0.0,0.0
8,fsg_high,11,10,0.19354146411076242,0.16027652496672512,0.03326493914403729,0.19354146411076242,0.0,0.0,0.0
8,fsg_high,11,11,0.07718862171415186,0.06392182735703202,0.013266794357119851,0.07718862171415186,0.0,0.0,0.0
8,fsg_high,12,8,0.20143819454633746,0.1636685330688992,0.03776966147743827,0.20143819454633746,0.0,0.0,0.0
8,fsg_high,12,9,0.23946889961570425,0.1945684809377597,0.044900418677944545,0.23946889961570425,0.0,0.0,0.0
8,fsg_high,12,10,0.17734566823010472,0.14409335543696009,0.03325231279314464,0.17734566823010472,0.0,0.0,0.0
8,fsg_high,12,11,0.10036681658715936,0.08154803847706699,0.01881877811009238,0.10036681658715936,0.0,0.0,0.0
8,fsg_high,13,8,0.1920572084415125,0.15304558797683027,0.03901162046468223,0.1920572084415125,0.0,0.0,0.0
8,fsg_high,13,9,0.23642811265913008,0.18840365227524428,0.048024460383885796,0.23642811265913008,0.0,0.0,0.0
8,fsg_high,13,10,0.1754194057459849,0.13978733895383172,0.03563206679215319,0.1754194057459849,0.0,0.0,0.0
8,fsg_high,13,11,0.11643140213133306,0.09278127357340603,0.023650128557927027,0.11643140213133306,0.0,0.0,0.0
8,fsg_high,14,8,0.19366224239601332,0.15129862687188542,0.042363615524127915,0.19366224239601332,0.0,0.0,0.0
8,fsg_high,14,9,0.23448192144048507,0.18318900112537898,0.051292920315106114,0.23448192144048507,0.0,0.0,0.0
8,fsg_high,14,10,0.18147128955087774,0.14177444496162322,0.03969684458925451,0.18147128955087774,0.0,0.0,0.0
8,fsg_high,14,11,0.14492187346005847,0.11322021364067068,0.03170165981938779,0.14492187346005847,0.0,0.0,0.0
8,fsg_high,15,8,0.2022931847417364,0.15488071956789193,0.04741246517384447,0.2022931847417364,0.0,0.0,0.0
8,fsg_high,15,9,0.23084472547775048,0.1767404929439027,0.05410423253384777,0.23084472547775048,0.0,0.0,0.0
8,fsg_high,15,10,0.1966148665793559,0.15053325722481936,0.046081609354536535,0.1966148665793559,0.0,0.0,0.0
8,fsg_high,15,11,0.18780479217825058,0.1437880440114731,0.04401674816677748,0.18780479217825058,0.0,0.0,0.0
8,fsg_high,16,8,0.22098587331756725,0.16573940498817544,0.05524646832939181,0.22098587331756725,0.0,0.0,0.0
8,fsg_high,16,9,0.21591526608736344,0.16193644956552258,0.05397881652184086,0.21591526608736344,0.0,0.0,0.0
8,fsg_high,16,10,0.2096488070744355,0.15723660530582662,0.052412201768608876,0.2096488070744355,0.0,0.0,0.0
8,fsg_high,16,11,0.17449099836863707,0.1308682487764778,0.04362274959215927,0.17449099836863707,0.0,0.0,0.0
8,fsg_high,17,8,0.22169156504500676,0.16280474307992684,0.05888682196507992,0.22169156504500676,0.0,0.0,0.0
8,fsg_high,17,9,0.20636270950451693,0.15154761479237963,0.05481509471213731,0.20636270950451693,0.0,0.0,0.0
8,fsg_high,17,10,0.1882301695440807,0.13823153075893427,0.04999863878514644,0.1882301695440807,0.0,0.0,0.0
8,fsg_high,17,11,0.17458149337204446,0.12820828419509514,0.04637320917694931,0.17458149337204446,0.0,0.0,0.0
8,fsg_high,18,8,0.21536001997975807,0.15479001436045112,0.060570005619306956,0.21536001997975807,0.0,0.0,0.0
8,fsg_high,18,9,0.195901443933321,0.14080416282707447,0.05509728110624654,0.195901443933321,0.0,0.0,0.0
8,fsg_high,18,10,0.17647302255554348,0.12683998496179688,0.049633037593746605,0.17647302255554348,0.0,0.0,0.0
8,fsg_high,18,11,0.17173204469869127,0.12343240712718435,0.04829963757150692,0.17173204469869127,0.0,0.0,0.0
8,fsg_high,19,8,0.21141608577601173,0.14865193531125825,0.06276415046475348,0.21141608577601173,0.0,0.0,0.0
8,fsg_high,19,9,0.18586620051208608,0.13068717223506052,0.05517902827702555,0.18586620051208608,0.0,0.0,0.0
8,fsg_high,19,10,0.16604305840974928,0.11674902544435496,0.04929403296539432,0.16604305840974928,0.0,0.0,0.0
8,fsg_high,19,11,0.16510922972303016,0.11609242714900558,0.049016802574024576,0.16510922972303016,0.0,0.0,0.0
8,fsg_high,20,8,0.202357493816703,0.13912077699898331,0.0632367168177197,0.202357493816703,0.0,0.0,0.0
8,fsg_high,20,9,0.1701424282639799,0.11697291943148619,0.05316950883249372,0.1701424282639799,0.0,0.0,0.0
8,fsg_high,20,10,0.1529111145979737,0.10512639128610693,0.047784723311866784,0.1529111145979737,0.0,0.0,0.0
8,fsg_high,20,11,0.15542812665084021,0.10685683707245265,0.048571289578387564,0.15542812665084021,0.0,0.0,0.0
8,fsg_high,21,8,0.20130919783985887,0.13525461729865518,0.0660545805412037,0.20130919783985887,0.0,0.0,0.0
8,fsg_high,21,9,0.16356756935307684,0.1098969606590985,0.05367060869397834,0.16356756935307684,0.0,0.0,0.0
8,fsg_high,21,10,0.14753388001684775,0.09912432563631958,0.04840955438052817,0.14753388001684775,0.0,0.0,0.0
8,fsg_high,21,11,0.15345304247605274,0.10310126291359793,0.050351779562454804,0.15345304247605274,0.0,0.0,0.0
8,fsg_high,22,8,0.20157235932350417,0.13228186080604962,0.06929049851745456,0.20157235932350417,0.0,0.0,0.0
8,fsg_high,22,9,0.15867550518045695,0.10413080027467488,0.054544704905782074,0.15867550518045695,0.0,0.0,0.0
8,fsg_high,22,10,0.1456523162990013,0.09558433257121961,0.0500679837277817,0.1456523162990013,0.0,0.0,0.0
8,fsg_high,22,11,0.15059212091439375,0.0988260793500709,0.05176604156432285,0.15059212091439375,0.0,0.0,0.0
8,fsg_high,23,8,0.20101148180637296,0.12877298053220768,0.07223850127416528,0.20101148180637296,0.0,0.0,0.0
8,fsg_high,23,9,0.15419531856479654,0.09878137595557278,0.055413942609223756,0.15419531856479654,0.0,0.0,0.0
8,fsg_high,23,10,0.14407223950211173,0.09229627843104032,0.0517759610710714,0.14407223950211173,0.0,0.0,0.0
8,fsg_high,23,11,0.14726202805795002,0.09433973672462423,0.05292229133332579,0.14726202805795002,0.0,0.0,0.0
8,fsg_high,24,8,0.17419229095051372,0.10887018184407107,0.06532210910644265,0.17419229095051372,0.0,0.0,0.0
8,fsg_high,24,9,0.14326554735680008,0.08954096709800005,0.05372458025880003,0.14326554735680008,0.0,0.0,0.0
8,fsg_high,24,10,0.14037133770838828,0.08773208606774267,0.052639251640645604,0.14037133770838828,0.0,0.0,0.0
8,fsg_high,24,11,0.14143846018224082,0.08839903761390051,0.05303942256834031,0.14143846018224082,0.0,0.0,0.0
8,fsg_high,25,8,0.16169639334405464,0.0985337396940333,0.06316265365002134,0.16169639334405464,0.0,0.0,0.0
8,fsg_high,25,9,0.13839372400246622,0.08433367556400286,0.05406004843846337,0.13839372400246622,0.0,0.0,0.0
8,fsg_high,25,10,0.13707933040655348,0.08353271696649353,0.053546613440059954,0.13707933040655348,0.0,0.0,0.0
8,fsg_high,25,11,0.14056105587369622,0.08565439342303363,0.054906662450662586,0.14056105587369622,0.0,0.0,0.0
8,fsg_high,26,8,0.15504310584579287,0.09205684409593952,0.06298626174985335,0.15504310584579287,0.0,0.0,0.0
8,fsg_high,26,9,0.13416680131229722,0.07966153827917648,0.05450526303312075,0.13416680131229722,0.0,0.0,0.0
8,fsg_high,26,10,0.13430055147143594,0.07974095243616508,0.05455959903527085,0.13430055147143594,0.0,0.0,0.0
8,fsg_high,26,11,0.1410010850331218,0.08371939423841607,0.057281690794705735,0.1410010850331218,0.0,0.0,0.0
8,fsg_high,27,8,0.15039303862906442,0.08694597545742787,0.06344706317163655,0.15039303862906442,0.0,0.0,0.0
8,fsg_high,27,9,0.13066633599439767,0.07554147549676116,0.05512486049763652,0.13066633599439767,0.0,0.0,0.0
8,fsg_high,27,10,0.13284590123881343,0.07680153665368901,0.056044364585124413,0.13284590123881343,0.0,0.0,0.0
8,fsg_high,27,11,0.14366870884718122,0.08305847230227664,0.06061023654490458,0.14366870884718122,0.0,0.0,0.0
8,fsg_high,28,8,0.143341330725598,0.08062949853314887,0.06271183219244912,0.143341330725598,0.0,0.0,0.0
8,fsg_high,28,9,0.12412416680355987,0.06981984382700243,0.05430432297655744,0.12412416680355987,0.0,0.0,0.0
8,fsg_high,28,10,0.12631757991256917,0.07105363870082015,0.05526394121174901,0.12631757991256917,0.0,0.0,0.0
8,fsg_high,28,11,0.14481631541321752,0.08145917741993486,0.06335713799328266,0.14481631541321752,0.0,0.0,0.0
8,fsg_high,29,8,0.14049685817609234,0.0768342193150505,0.06366263886104184,0.14049685817609234,0.0,0.0,0.0
8,fsg_high,29,9,0.12172881293574696,0.06657044457423662,0.05515836836151034,0.12172881293574696,0.0,0.0,0.0
8,fsg_high,29,10,0.12337091054761434,0.06746846670572659,0.05590244384188775,0.12337091054761434,0.0,0.0,0.0
8,fsg_high,29,11,0.14167918304719515,0.07748080322893484,0.0641983798182603,0.14167918304719515,0.0,0.0,0.0
8,fsg_high,30,8,0.13804835981242114,0.07333819115034873,0.06471016866207241,0.13804835981242114,0.0,0.0,0.0
8,fsg_high,30,9,0.11980896437601747,0.06364851232475928,0.05616045205125819,0.11980896437601747,0.0,0.0,0.0
8,fsg_high,30,10,0.1215184069002017,0.06455665366573216,0.056961753234469545,0.1215184069002017,0.0,0.0,0.0
8,fsg_high,30,11,0.14071602101471245,0.07475538616406599,0.06596063485064646,0.14071602101471245,0.0,0.0,0.0
8,fsg_high,31,8,0.13554694315097893,0.06989139256222351,0.06565555058875541,0.13554694315097893,0.0,0.0,0.0
8,fsg_high,31,9,0.11822032833769028,0.06095735679912155,0.05726297153856873,0.11822032833769028,0.0,0.0,0.0
8,fsg_high,31,10,0.1203802267875989,0.06207105443735568,0.058309172350243216,0.1203802267875989,0.0,0.0,0.0
8,fsg_high,31,11,0.14038497024237612,0.07238600028122519,0.06799896996115093,0.14038497024237612,0.0,0.0,0.0
8,fsg_high,32,8,0.12469691704727644,0.06234845852363822,0.06234845852363822,0.12469691704727644,0.0,0.0,0.0
8,fsg_high,32,9,0.11412427202062904,0.05706213601031452,0.05706213601031452,0.11412427202062904,0.0,0.0,0.0
8,fsg_high,32,10,0.11923919573506755,0.05961959786753378,0.05961959786753378,0.11923919573506755,0.0,0.0,0.0
8,fsg_high,32,11,0.13488663135911624,0.06744331567955812,0.06744331567955812,0.13488663135911624,0.0,0.0,0.0
8,fsg_high,33,8,0.12260419298355792,0.059386405976410865,0.06321778700714704,0.12260419298355792,0.0,0.0,0.0
8,fsg_high,33,9,0.11320683470767368,0.05483456056152944,0.05837227414614424,0.11320683470767368,0.0,0.0,0.0
8,fsg_high,33,10,0.11785226826907666,0.057084692442834005,0.060767575826242655,0.11785226826907666,0.0,0.0,0.0
8,fsg_high,33,11,0.13306216426120412,0.06445198581402074,0.06861017844718338,0.13306216426120412,0.0,0.0,0.0
8,fsg_high,34,8,0.12104219923797813,0.056738530892802244,0.06430366834517588,0.12104219923797813,0.0,0.0,0.0
8,fsg_high,34,9,0.11263003368063564,0.052795328287797955,0.05983470539283768,0.11263003368063564,0.0,0.0,0.0
8,fsg_high,34,10,0.11570220388056669,0.05423540806901564,0.06146679581155105,0.11570220388056669,0.0,0.0,0.0
8,fsg_high,34,11,0.1309332200433186,0.061374946895305586,0.069558273148013,0.1309332200433186,0.0,0.0,0.0
8,fsg_high,35,8,0.11987239043794119,0.0543171769171921,0.06555521352074908,0.11987239043794119,0.0,0.0,0.0
8,fsg_high,35,9,0.11221132224593053,0.05084575539268727,0.06136556685324326,0.11221132224593053,0.0,0.0,0.0
8,fsg_high,35,10,0.11285923130685988,0.05113933918592088,0.06171989212093899,0.11285923130685988,0.0,0.0,0.0
8,fsg_high,35,11,0.12902359781685022,0.058463817760760255,0.07055978005608997,0.12902359781685022,0.0,0.0,0.0
8,fsg_high,36,8,0.11548475516287848,0.050524580383759336,0.06496017477911914,0.11548475516287848,0.0,0.0,0.0
8,fsg_high,36,9,0.10953027335412509,0.04791949459242972,0.061610778761695364,0.10953027335412509,0.0,0.0,0.0
8,fsg_high,36,10,0.1078663801646518,0.047191541322035166,0.06067483884261664,0.1078663801646518,0.0,0.0,0.0
8,fsg_high,36,11,0.12379955578112693,0.054162305654243036,0.0696372501268839,0.12379955578112693,0.0,0.0,0.0
8,fsg_high,37,8,0.11473861731520156,0.04840535417985066,0.0663332631353509,0.11473861731520156,0.0,0.0,0.0
8,fsg_high,37,9,0.10892300254788857,0.045951891699890494,0.06297111084799809,0.10892300254788857,0.0,0.0,0.0
8,fsg_high,37,10,0.10444115891754695,0.04406111391834012,0.06038004499920683,0.10444115891754695,0.0,0.0,0.0
8,fsg_high,37,11,0.12204907507007458,0.05148945354518771,0.07055962152488686,0.12204907507007458,0.0,0.0,0.0
8,fsg_high,38,8,0.11353573274550695,0.0461238914278622,0.06741184131764474,0.11353573274550695,0.0,0.0,0.0
8,fsg_high,38,9,0.10825032679447688,0.04397669526025623,0.06427363153422065,0.10825032679447688,0.0,0.0,0.0
8,fsg_high,38,10,0.10145899329188726,0.0412177160248292,0.06024127726705806,0.10145899329188726,0.0,0.0,0.0
8,fsg_high,38,11,0.12027173091821661,0.048860390685525494,0.0714113402326911,0.12027173091821661,0.0,0.0,0.0
8,fsg_high,39,8,0.11147842460446876,0.04354625961112061,0.06793216499334816,0.11147842460446876,0.0,0.0,0.0
8,fsg_high,39,9,0.10744138119501621,0.041969289529303205,0.06547209166571301,0.10744138119501621,0.0,0.0,0.0
8,fsg_high,39,10,0.09884714258758254,0.03861216507327443,0.060234977514308105,0.09884714258758254,0.0,0.0,0.0
8,fsg_high,39,11,0.11844039882719026,0.0462657807918712,0.07217461803531906,0.11844039882719026,0.0,0.0,0.0
8,fsg_high,40,8,0.10603456919527751,0.03976296344822906,0.06627160574704845,0.10603456919527751,0.0,0.0,0.0
8,fsg_high,40,9,0.10458769533148754,0.03922038574930783,0.0653673095821797,0.10458769533148754,0.0,0.0,0.0
8,fsg_high,40,10,0.0948951871124376,0.0355856951671641,0.059309491945273504,0.0948951871124376,0.0,0.0,0.0
8,fsg_high,40,11,0.11340900692511448,0.04252837759691793,0.07088062932819655,0.11340900692511448,0.0,0.0,0.0
8,fsg_high,41,8,0.10303036741026148,0.03702653828806272,0.06600382912219875,0.10303036741026148,0.0,0.0,0.0
8,fsg_high,41,9,0.10319524083294984,0.03708578967434135,0.06610945115860849,0.10319524083294984,0.0,0.0,0.0
8,fsg_high,41,10,0.09284277902127898,0.03336537371077213,0.059477405310506846,0.09284277902127898,0.0,0.0,0.0
8,fsg_high,41,11,0.11116803495607774,0.03995101256234044,0.07121702239373731,0.11116803495607774,0.0,0.0,0.0
8,fsg_high,42,8,0.10022477927990689,0.034452267877467996,0.0657725114024389,0.10022477927990689,0.0,0.0,0.0
8,fsg_high,42,9,0.10162943596186813,0.03493511861189217,0.06669431734997597,0.10162943596186813,0.0,0.0,0.0
8,fsg_high,42,10,0.09101224531062543,0.031285459325527495,0.05972678598509794,0.09101224531062543,0.0,0.0,0.0
8,fsg_high,42,11,0.10922580955025718,0.037546372032900906,0.07167943751735628,0.10922580955025718,0.0,0.0,0.0
8,fsg_high,43,8,0.0977571580160707,0.032076567474023196,0.0656805905420475,0.0977571580160707,0.0,0.0,0.0
8,fsg_high,43,9,0.09990808105118157,0.032782339094918955,0.06712574195626261,0.09990808105118157,0.0,0.0,0.0
8,fsg_high,43,10,0.08925773723030647,0.02928769502869431,0.05997004220161216,0.08925773723030647,0.0,0.0,0.0
8,fsg_high,43,11,0.10750433138393495,0.03527485873535365,0.07222947264858129,0.10750433138393495,0.0,0.0,0.0
8,fsg_high,44,8,0.09420039375088689,0.029437623047152153,0.06476277070373473,0.09420039375088689,0.0,0.0,0.0
8,fsg_high,44,9,0.09655901556345965,0.03017469236358114,0.06638432319987851,0.09655901556345965,0.0,0.0,0.0
8,fsg_high,44,10,0.08664294812797999,0.027075921289993747,0.05956702683798624,0.08664294812797999,0.0,0.0,0.0
8,fsg_high,44,11,0.10321172456123225,0.032253663925385076,0.07095806063584717,0.10321172456123225,0.0,0.0,0.0
8,fsg_high,45,8,0.0920768584097677,0.027335317340399786,0.06474154106936791,0.0920768584097677,0.0,0.0,0.0
8,fsg_high,45,9,0.0943634196692158,0.02801414021429844,0.06634927945491736,0.0943634196692158,0.0,0.0,0.0
8,fsg_high,45,10,0.08517281377808636,0.025285679090369387,0.05988713468771697,0.08517281377808636,0.0,0.0,0.0
8,fsg_high,45,11,0.10131477339459051,0.030077823351519057,0.07123695004307146,0.10131477339459051,0.0,0.0,0.0
8,fsg_high,46,8,0.090070314663776,0.025332275999187002,0.064738038664589,0.090070314663776,0.0,0.0,0.0
8,fsg_high,46,9,0.09210222051648657,0.025903749520261848,0.06619847099622472,0.09210222051648657,0.0,0.0,0.0
8,fsg_high,46,10,0.08398979142603119,0.023622128838571274,0.06036766258745992,0.08398979142603119,0.0,0.0,0.0
8,fsg_high,46,11,0.09938056016318636,0.027950782545896162,0.07142977761729019,0.09938056016318636,0.0,0.0,0.0
8,fsg_high,47,8,0.08814748172700335,0.023414174833735264,0.06473330689326809,0.08814748172700335,0.0,0.0,0.0
