start,method,k,suffix,index,resnet_p,resnet_top1,resnet_prediction,convnext_p,convnext_top1,convnext_prediction
0,smc_high,64,guided,2,0.9901268482208252,1.0,151.0,0.8376678824424744,1.0,151.0
0,smc_high,64,guided,3,0.9977401494979858,1.0,331.0,0.8061932325363159,1.0,331.0
0,smc_high,16,null,0,0.0249515101313591,0.0,269.0,0.08540753275156021,0.0,269.0
0,smc_high,16,null,1,0.5460436344146729,1.0,508.0,0.2241262048482895,0.0,878.0
0,smc_high,16,null,2,2.086650965793524e-05,0.0,333.0,0.0002698210009839386,0.0,283.0
0,smc_high,16,null,3,3.159543666697573e-07,0.0,128.0,0.00055751419859007,0.0,128.0
0,smc_high,32,null,0,0.7622654438018799,1.0,272.0,0.19277377426624298,1.0,272.0
0,smc_high,32,null,1,0.9858489036560059,1.0,508.0,0.7609050869941711,1.0,508.0
0,smc_high,32,null,2,0.7886491417884827,1.0,151.0,0.9073408842086792,1.0,151.0
0,smc_high,32,null,3,0.9688566327095032,1.0,331.0,0.7363792061805725,1.0,331.0
0,smc_high,32,conditional,0,0.8437372446060181,1.0,272.0,0.37448176741600037,1.0,272.0
0,smc_high,32,conditional,1,0.9874988198280334,1.0,508.0,0.7679307460784912,1.0,508.0
0,smc_high,32,conditional,2,0.9744940996170044,1.0,151.0,0.8655679821968079,1.0,151.0
0,smc_high,32,conditional,3,0.9957731366157532,1.0,331.0,0.7894780039787292,1.0,331.0
0,smc_high,48,null,0,0.7254802584648132,1.0,272.0,0.31517815589904785,1.0,272.0
0,smc_high,48,null,1,0.9855683445930481,1.0,508.0,0.7635729908943176,1.0,508.0
0,smc_high,48,null,2,0.9844947457313538,1.0,151.0,0.8428955674171448,1.0,151.0
0,smc_high,48,null,3,0.9962596893310547,1.0,331.0,0.8025850653648376,1.0,331.0
4,smc_high,64,guided,4,0.6456093192100525,1.0,882.0,0.8910772800445557,1.0,882.0
4,smc_high,64,guided,5,0.1988869309425354,0.0,435.0,0.15960846841335297,0.0,435.0
4,smc_high,64,guided,6,0.9999247789382935,1.0,137.0,0.7425475716590881,1.0,137.0
4,smc_high,64,guided,7,0.999970555305481,1.0,15.0,0.8620972633361816,1.0,15.0
4,smc_high,16,null,4,0.00018698816711548716,0.0,420.0,0.0022099644411355257,0.0,456.0
4,smc_high,16,null,5,0.11189492791891098,0.0,435.0,0.2218359112739563,0.0,435.0
4,smc_high,16,null,6,0.9504228830337524,1.0,137.0,0.048322852700948715,0.0,98.0
4,smc_high,16,null,7,0.9982529282569885,1.0,15.0,0.3383074104785919,1.0,15.0
4,smc_high,32,null,4,0.7055926322937012,1.0,882.0,0.4222014248371124,1.0,882.0
4,smc_high,32,null,5,0.23559832572937012,0.0,435.0,0.1940096616744995,0.0,435.0
4,smc_high,32,null,6,0.9997085928916931,1.0,137.0,0.6922571063041687,1.0,137.0
4,smc_high,32,null,7,0.9999148845672607,1.0,15.0,0.8470380306243896,1.0,15.0
4,smc_high,32,conditional,4,0.7968807220458984,1.0,882.0,0.836452305316925,1.0,882.0
4,smc_high,32,conditional,5,0.21533134579658508,0.0,435.0,0.17413702607154846,0.0,435.0
4,smc_high,32,conditional,6,0.9999250173568726,1.0,137.0,0.7390317916870117,1.0,137.0
4,smc_high,32,conditional,7,0.9999814033508301,1.0,15.0,0.8643306493759155,1.0,15.0
4,smc_high,48,null,4,0.6033485531806946,1.0,882.0,0.8923519253730774,1.0,882.0
4,smc_high,48,null,5,0.2036423534154892,0.0,435.0,0.15914256870746613,0.0,435.0
4,smc_high,48,null,6,0.9999159574508667,1.0,137.0,0.728574812412262,1.0,137.0
4,smc_high,48,null,7,0.9999650716781616,1.0,15.0,0.8684259057044983,1.0,15.0
8,smc_high,64,guided,8,0.9708837866783142,1.0,570.0,0.6525883078575134,1.0,570.0
8,smc_high,64,guided,9,0.9054946899414062,1.0,169.0,0.8661562204360962,1.0,169.0
8,smc_high,64,guided,10,0.9921126365661621,1.0,608.0,0.8008374571800232,1.0,608.0
8,smc_high,64,guided,11,0.7298174500465393,1.0,342.0,0.46324965357780457,1.0,342.0
8,smc_high,16,null,8,0.566740870475769,1.0,570.0,0.09113289415836334,0.0,725.0
8,smc_high,16,null,9,0.5817942023277283,1.0,169.0,0.8577131628990173,1.0,169.0
8,smc_high,16,null,10,0.00010074178862851113,0.0,759.0,0.001383662922307849,0.0,464.0
8,smc_high,16,null,11,0.10270056873559952,0.0,343.0,0.036637600511312485,0.0,274.0
8,smc_high,32,null,8,0.9721112847328186,1.0,570.0,0.6840010285377502,1.0,570.0
8,smc_high,32,null,9,0.7694110870361328,1.0,169.0,0.9095609784126282,1.0,169.0
8,smc_high,32,null,10,0.3105655014514923,1.0,608.0,0.3212338984012604,1.0,608.0
8,smc_high,32,null,11,0.7458911538124084,1.0,342.0,0.3620165288448334,1.0,342.0
8,smc_high,32,conditional,8,0.9659925699234009,1.0,570.0,0.6518592834472656,1.0,570.0
8,smc_high,32,conditional,9,0.8995559811592102,1.0,169.0,0.8940279483795166,1.0,169.0
8,smc_high,32,conditional,10,0.9791364073753357,1.0,608.0,0.763489842414856,1.0,608.0
8,smc_high,32,conditional,11,0.7249851226806641,1.0,342.0,0.4038970172405243,1.0,342.0
8,smc_high,48,null,8,0.9729663133621216,1.0,570.0,0.6521044969558716,1.0,570.0
8,smc_high,48,null,9,0.8925793766975403,1.0,169.0,0.8706691265106201,1.0,169.0
8,smc_high,48,null,10,0.9862161874771118,1.0,608.0,0.7690476775169373,1.0,608.0
8,smc_high,48,null,11,0.7023233771324158,1.0,342.0,0.4569949209690094,1.0,342.0
12,smc_high,64,guided,12,0.9358651638031006,1.0,830.0,0.8386276364326477,1.0,830.0
12,smc_high,64,guided,13,0.9988433122634888,1.0,904.0,0.9225435256958008,1.0,904.0
12,smc_high,64,guided,14,0.9639930725097656,1.0,211.0,0.922163724899292,1.0,211.0
12,smc_high,64,guided,15,0.3003825545310974,0.0,120.0,0.7578957080841064,1.0,119.0
12,smc_high,16,null,12,6.304460839601234e-05,0.0,559.0,0.013010719791054726,0.0,765.0
12,smc_high,16,null,13,0.9994308352470398,1.0,904.0,0.9422659873962402,1.0,904.0
12,smc_high,16,null,14,0.13534197211265564,0.0,262.0,0.679965078830719,1.0,211.0
12,smc_high,16,null,15,0.001008512219414115,0.0,113.0,0.001143470173701644,0.0,35.0
12,smc_high,32,null,12,0.7832883596420288,1.0,830.0,0.8379954695701599,1.0,830.0
12,smc_high,32,null,13,0.9988454580307007,1.0,904.0,0.9342418313026428,1.0,904.0
12,smc_high,32,null,14,0.9344576001167297,1.0,211.0,0.9050222039222717,1.0,211.0
12,smc_high,32,null,15,0.018086301162838936,0.0,307.0,0.6351771354675293,1.0,119.0
12,smc_high,32,conditional,12,0.9272403717041016,1.0,830.0,0.8329190015792847,1.0,830.0
12,smc_high,32,conditional,13,0.9988032579421997,1.0,904.0,0.9285505414009094,1.0,904.0
12,smc_high,32,conditional,14,0.9678353071212769,1.0,211.0,0.9242644906044006,1.0,211.0
12,smc_high,32,conditional,15,0.1676003783941269,0.0,120.0,0.7848110795021057,1.0,119.0
12,smc_high,48,null,12,0.9308368563652039,1.0,830.0,0.844306230545044,1.0,830.0
12,smc_high,48,null,13,0.9988048076629639,1.0,904.0,0.9223312139511108,1.0,904.0
12,smc_high,48,null,14,0.9565476179122925,1.0,211.0,0.9225010275840759,1.0,211.0
12,smc_high,48,null,15,0.257775217294693,0.0,120.0,0.7662335634231567,1.0,119.0
0,instant_high,64,guided,0,0.004186137579381466,0.0,164.0,0.0027967658825218678,0.0,164.0
0,instant_high,64,guided,1,3.9466564771828416e-07,0.0,226.0,0.00034174963366240263,0.0,193.0
0,instant_high,64,guided,2,4.2538315028650686e-05,0.0,970.0,0.00015512386744376272,0.0,970.0
0,instant_high,64,guided,3,3.7228317523840815e-05,0.0,171.0,5.3293962992029265e-05,0.0,87.0
0,instant_high,16,null,0,0.0002424143167445436,0.0,164.0,0.0010163112310692668,0.0,256.0
0,instant_high,16,null,1,9.145981039182516e-07,0.0,77.0,0.00019552951562218368,0.0,305.0
0,instant_high,16,null,2,5.770681582362158e-06,0.0,970.0,0.0002851861936505884,0.0,980.0
0,instant_high,16,null,3,2.0579982447088696e-05,0.0,136.0,0.0004509926657192409,0.0,87.0
0,instant_high,32,null,0,0.001777077210135758,0.0,188.0,0.012152157723903656,0.0,164.0
0,instant_high,32,null,1,1.7765111692824576e-07,0.0,193.0,0.0002509625628590584,0.0,193.0
0,instant_high,32,null,2,6.215903704287484e-05,0.0,970.0,0.00012078544386895373,0.0,970.0
0,instant_high,32,null,3,5.015453643864021e-05,0.0,143.0,6.347092130454257e-05,0.0,87.0
0,instant_high,32,conditional,0,0.09712953120470047,0.0,269.0,0.6702021360397339,1.0,272.0
0,instant_high,32,conditional,1,3.9336654822363926e-07,0.0,193.0,0.0002881768741644919,0.0,192.0
0,instant_high,32,conditional,2,2.3695936761214398e-05,0.0,970.0,0.0002088599285343662,0.0,701.0
0,instant_high,32,conditional,3,1.0619884051266126e-05,0.0,237.0,0.0008781997603364289,0.0,87.0
0,instant_high,48,null,0,0.0016892249695956707,0.0,188.0,0.0008223369368351996,0.0,189.0
0,instant_high,48,null,1,3.020634267159039e-07,0.0,200.0,0.0003375161031726748,0.0,193.0
0,instant_high,48,null,2,3.8160123949637637e-05,0.0,970.0,0.00013789598597213626,0.0,970.0
0,instant_high,48,null,3,2.4077475245576352e-05,0.0,171.0,4.47077582066413e-05,0.0,87.0
4,instant_high,64,guided,4,0.0011587287299335003,0.0,517.0,0.0033218320459127426,0.0,456.0
4,instant_high,64,guided,5,4.6110850234981626e-05,0.0,463.0,0.13868092000484467,0.0,463.0
4,instant_high,64,guided,6,7.882746285758913e-05,0.0,611.0,0.00039803513209335506,0.0,978.0
4,instant_high,64,guided,7,0.9741079807281494,1.0,15.0,0.7601235508918762,1.0,15.0
4,instant_high,16,null,4,0.0010157073847949505,0.0,456.0,0.0004177740775048733,0.0,456.0
4,instant_high,16,null,5,0.0004679777193814516,0.0,463.0,0.007508064620196819,0.0,463.0
4,instant_high,16,null,6,5.073778083897196e-06,0.0,530.0,0.00022455297585111111,0.0,741.0
4,instant_high,16,null,7,3.44349246006459e-05,0.0,973.0,0.00022169950534589589,0.0,973.0
4,instant_high,32,null,4,0.0005137591506354511,0.0,777.0,0.00048476996016688645,0.0,456.0
4,instant_high,32,null,5,9.461635636398569e-05,0.0,463.0,0.21367283165454865,0.0,463.0
4,instant_high,32,null,6,0.002712692366912961,0.0,611.0,0.0008867172873578966,0.0,980.0
4,instant_high,32,null,7,0.974777102470398,1.0,15.0,0.5930913686752319,1.0,15.0
4,instant_high,32,conditional,4,0.005432447884231806,0.0,621.0,0.06298916786909103,1.0,882.0
4,instant_high,32,conditional,5,5.427078212960623e-05,0.0,463.0,0.32712969183921814,0.0,463.0
4,instant_high,32,conditional,6,0.025332670658826828,0.0,562.0,0.003007458057254553,0.0,347.0
4,instant_high,32,conditional,7,0.9943760633468628,1.0,15.0,0.6205601096153259,1.0,15.0
4,instant_high,48,null,4,0.0007944257231429219,0.0,777.0,0.0016439142636954784,0.0,456.0
4,instant_high,48,null,5,4.506535333348438e-05,0.0,463.0,0.12265465408563614,0.0,463.0
4,instant_high,48,null,6,1.3771859812550247e-05,0.0,611.0,0.0002900712424889207,0.0,978.0
4,instant_high,48,null,7,0.9676100015640259,1.0,15.0,0.7637114524841309,1.0,15.0
8,instant_high,64,guided,8,0.0689028650522232,0.0,615.0,0.034176770597696304,0.0,615.0
8,instant_high,64,guided,9,0.2583400309085846,0.0,177.0,0.8368096947669983,1.0,169.0
8,instant_high,64,guided,10,3.851267683785409e-05,0.0,156.0,7.790446397848427e-05,0.0,175.0
8,instant_high,64,guided,11,0.0010463419603183866,0.0,225.0,0.000159801245899871,0.0,676.0
8,instant_high,16,null,8,0.0005725029041059315,0.0,465.0,0.0012913824757561088,0.0,465.0
8,instant_high,16,null,9,0.32067906856536865,1.0,169.0,0.8538984656333923,1.0,169.0
8,instant_high,16,null,10,2.1708262920583365e-06,0.0,201.0,0.00023902779503259808,0.0,355.0
8,instant_high,16,null,11,2.187919380958192e-05,0.0,253.0,6.601447967113927e-05,0.0,262.0
8,instant_high,32,null,8,0.16781780123710632,0.0,615.0,0.0600726380944252,0.0,615.0
8,instant_high,32,null,9,0.2590691149234772,0.0,177.0,0.8482807278633118,1.0,169.0
8,instant_high,32,null,10,1.1042849109799135e-05,0.0,229.0,7.413770072162151e-05,0.0,175.0
8,instant_high,32,null,11,0.00013778415450360626,0.0,237.0,0.00017192991799674928,0.0,676.0
8,instant_high,32,conditional,8,0.5024185180664062,1.0,570.0,0.1308441162109375,0.0,643.0
8,instant_high,32,conditional,9,0.5063390731811523,1.0,169.0,0.8547207713127136,1.0,169.0
8,instant_high,32,conditional,10,0.0006796743255108595,0.0,156.0,0.00020835705799981952,0.0,921.0
8,instant_high,32,conditional,11,0.0014468427980318666,0.0,253.0,0.0011325303930789232,0.0,974.0
8,instant_high,48,null,8,0.04815003648400307,0.0,615.0,0.024206040427088737,0.0,615.0
8,instant_high,48,null,9,0.22790609300136566,0.0,177.0,0.8399837613105774,1.0,169.0
8,instant_high,48,null,10,2.484983269823715e-05,0.0,156.0,7.327055936912075e-05,0.0,175.0
8,instant_high,48,null,11,0.0008037660736590624,0.0,225.0,0.00011648428335320204,0.0,676.0
12,instant_high,64,guided,12,0.0008321028435602784,0.0,414.0,0.0001707768824417144,0.0,492.0
12,instant_high,64,guided,13,0.7806716561317444,1.0,904.0,0.9315242767333984,1.0,904.0
12,instant_high,64,guided,14,1.1485895811347291e-05,0.0,295.0,6.529896927531809e-05,0.0,297.0
12,instant_high,64,guided,15,0.0002172170061385259,0.0,103.0,0.006039867643266916,0.0,68.0
12,instant_high,16,null,12,0.0006194508168846369,0.0,606.0,0.00047669163905084133,0.0,788.0
12,instant_high,16,null,13,0.9964626431465149,1.0,904.0,0.9504871368408203,1.0,904.0
12,instant_high,16,null,14,0.00025766112958081067,0.0,385.0,0.0014153380179777741,0.0,244.0
12,instant_high,16,null,15,7.486661388611537e-07,0.0,650.0,0.0001536187482997775,0.0,813.0
12,instant_high,32,null,12,0.0004446854582056403,0.0,433.0,0.00013777911954093724,0.0,492.0
12,instant_high,32,null,13,0.9755821228027344,1.0,904.0,0.9404496550559998,1.0,904.0
12,instant_high,32,null,14,1.2597341083164793e-05,0.0,295.0,0.00010656774247763678,0.0,206.0
12,instant_high,32,null,15,0.00019500932830851525,0.0,419.0,0.0015165875665843487,0.0,103.0
12,instant_high,32,conditional,12,0.0006870521465316415,0.0,433.0,0.0003160498454235494,0.0,492.0
12,instant_high,32,conditional,13,0.9927613735198975,1.0,904.0,0.94358229637146,1.0,904.0
12,instant_high,32,conditional,14,4.109455403522588e-05,0.0,295.0,0.00014320906484499574,0.0,206.0
12,instant_high,32,conditional,15,0.0009515617275610566,0.0,691.0,0.003179189981892705,0.0,32.0
12,instant_high,48,null,12,0.0008520377450622618,0.0,770.0,0.0002497715759091079,0.0,519.0
12,instant_high,48,null,13,0.7594917416572571,1.0,904.0,0.9266093969345093,1.0,904.0
12,instant_high,48,null,14,5.478912498801947e-06,0.0,295.0,7.158740481827408e-05,0.0,297.0
12,instant_high,48,null,15,0.00010432310227770358,0.0,103.0,0.002798590576276183,0.0,633.0
0,instant01_high,64,guided,0,0.9711121916770935,1.0,272.0,0.6858018040657043,1.0,272.0
0,instant01_high,64,guided,1,0.00011023934348486364,0.0,881.0,0.0009330228785984218,0.0,742.0
0,instant01_high,64,guided,2,0.08598663657903671,0.0,195.0,0.36099952459335327,1.0,151.0
0,instant01_high,64,guided,3,0.9941598176956177,1.0,331.0,0.7574748396873474,1.0,331.0
0,instant01_high,16,null,0,0.001060995040461421,0.0,194.0,0.03205900266766548,0.0,175.0
0,instant01_high,16,null,1,6.096320248616394e-08,0.0,881.0,8.33538215374574e-05,0.0,423.0
0,instant01_high,16,null,2,1.063445242976968e-08,0.0,289.0,0.00012971597607247531,0.0,280.0
0,instant01_high,16,null,3,4.2293542001914375e-09,0.0,128.0,0.0005491108749993145,0.0,128.0
0,instant01_high,32,null,0,0.9007883667945862,1.0,272.0,0.5682364106178284,1.0,272.0
0,instant01_high,32,null,1,7.497153546864865e-07,0.0,881.0,0.00019418539886828512,0.0,634.0
0,instant01_high,32,null,2,0.013190286234021187,0.0,195.0,0.0058869896456599236,0.0,195.0
0,instant01_high,32,null,3,0.8123348951339722,1.0,331.0,0.6141128540039062,1.0,331.0
0,instant01_high,32,conditional,0,0.9616685509681702,1.0,272.0,0.6699919104576111,1.0,272.0
0,instant01_high,32,conditional,1,6.523360752908047e-06,0.0,881.0,0.00034330447670072317,0.0,881.0
0,instant01_high,32,conditional,2,0.09039615094661713,0.0,195.0,0.15006594359874725,0.0,195.0
0,instant01_high,32,conditional,3,0.9859225749969482,1.0,331.0,0.7605401277542114,1.0,331.0
0,instant01_high,48,null,0,0.9663971066474915,1.0,272.0,0.6743524074554443,1.0,272.0
0,instant01_high,48,null,1,5.0680853746598586e-05,0.0,881.0,0.0005436401115730405,0.0,881.0
0,instant01_high,48,null,2,0.07066666334867477,0.0,195.0,0.2898079752922058,1.0,151.0
0,instant01_high,48,null,3,0.9926365613937378,1.0,331.0,0.7386979460716248,1.0,331.0
4,instant01_high,64,guided,4,0.9422576427459717,1.0,882.0,0.8539566993713379,1.0,882.0
4,instant01_high,64,guided,5,0.06090064346790314,0.0,463.0,0.11706097424030304,0.0,435.0
4,instant01_high,64,guided,6,0.9998593330383301,1.0,137.0,0.8539948463439941,1.0,137.0
4,instant01_high,64,guided,7,0.9997957348823547,1.0,15.0,0.8049157857894897,1.0,15.0
4,instant01_high,16,null,4,0.6253799796104431,1.0,882.0,0.004051051568239927,0.0,485.0
4,instant01_high,16,null,5,0.11721822619438171,0.0,435.0,0.15768152475357056,0.0,435.0
4,instant01_high,16,null,6,0.7991291284561157,1.0,137.0,0.03197478502988815,0.0,98.0
4,instant01_high,16,null,7,0.003988146781921387,0.0,994.0,0.0004248134500812739,0.0,994.0
4,instant01_high,32,null,4,0.8160914182662964,1.0,882.0,0.8646771311759949,1.0,882.0
4,instant01_high,32,null,5,0.07588672637939453,0.0,463.0,0.122653067111969,0.0,435.0
4,instant01_high,32,null,6,0.9992148876190186,1.0,137.0,0.8086734414100647,1.0,137.0
4,instant01_high,32,null,7,0.9994052648544312,1.0,15.0,0.7863253951072693,1.0,15.0
4,instant01_high,32,conditional,4,0.9456366896629333,1.0,882.0,0.8625857830047607,1.0,882.0
4,instant01_high,32,conditional,5,0.07338705658912659,0.0,463.0,0.125451922416687,0.0,435.0
4,instant01_high,32,conditional,6,0.9998099207878113,1.0,137.0,0.8328856229782104,1.0,137.0
4,instant01_high,32,conditional,7,0.9998339414596558,1.0,15.0,0.8115046620368958,1.0,15.0
4,instant01_high,48,null,4,0.93519127368927,1.0,882.0,0.8549754023551941,1.0,882.0
4,instant01_high,48,null,5,0.06597773730754852,0.0,463.0,0.11256181448698044,0.0,435.0
4,instant01_high,48,null,6,0.9998449087142944,1.0,137.0,0.8508604168891907,1.0,137.0
4,instant01_high,48,null,7,0.9998252987861633,1.0,15.0,0.7982127070426941,1.0,15.0
8,instant01_high,64,guided,8,0.9966930150985718,1.0,570.0,0.7420459389686584,1.0,570.0
8,instant01_high,64,guided,9,0.9544270038604736,1.0,169.0,0.8623889088630676,1.0,169.0
8,instant01_high,64,guided,10,0.9965460896492004,1.0,608.0,0.7693700790405273,1.0,608.0
8,instant01_high,64,guided,11,0.38610145449638367,0.0,343.0,0.4000821113586426,1.0,342.0
8,instant01_high,16,null,8,0.36228951811790466,0.0,901.0,0.1095859631896019,0.0,901.0
8,instant01_high,16,null,9,0.5509054064750671,1.0,169.0,0.7767814993858337,1.0,169.0
8,instant01_high,16,null,10,0.005416222382336855,0.0,760.0,0.0006014491082169116,0.0,626.0
8,instant01_high,16,null,11,0.02122991904616356,0.0,104.0,0.0816667377948761,0.0,227.0
8,instant01_high,32,null,8,0.9965835809707642,1.0,570.0,0.7572487592697144,1.0,570.0
8,instant01_high,32,null,9,0.7089695930480957,1.0,169.0,0.892819344997406,1.0,169.0
8,instant01_high,32,null,10,0.9893185496330261,1.0,608.0,0.7709159255027771,1.0,608.0
8,instant01_high,32,null,11,0.03761470690369606,0.0,104.0,0.05043863132596016,0.0,298.0
8,instant01_high,32,conditional,8,0.9970307350158691,1.0,570.0,0.7546072602272034,1.0,570.0
8,instant01_high,32,conditional,9,0.9457991719245911,1.0,169.0,0.8669150471687317,1.0,169.0
8,instant01_high,32,conditional,10,0.9979664087295532,1.0,608.0,0.7685232758522034,1.0,608.0
8,instant01_high,32,conditional,11,0.41448983550071716,1.0,342.0,0.4592476189136505,1.0,342.0
8,instant01_high,48,null,8,0.9969066977500916,1.0,570.0,0.7371248006820679,1.0,570.0
8,instant01_high,48,null,9,0.9407278895378113,1.0,169.0,0.8608506917953491,1.0,169.0
8,instant01_high,48,null,10,0.9944086670875549,1.0,608.0,0.7603462934494019,1.0,608.0
8,instant01_high,48,null,11,0.3598850667476654,0.0,343.0,0.3811958432197571,1.0,342.0
12,instant01_high,64,guided,12,0.9938141107559204,1.0,830.0,0.7554352879524231,1.0,830.0
12,instant01_high,64,guided,13,0.9986391663551331,1.0,904.0,0.9449818730354309,1.0,904.0
12,instant01_high,64,guided,14,0.9283841252326965,1.0,211.0,0.8716051578521729,1.0,211.0
12,instant01_high,64,guided,15,0.1646328866481781,0.0,316.0,0.7844321727752686,1.0,119.0
12,instant01_high,16,null,12,0.0004220707342028618,0.0,895.0,0.0013773345854133368,0.0,895.0
12,instant01_high,16,null,13,0.9994152784347534,1.0,904.0,0.9457719922065735,1.0,904.0
12,instant01_high,16,null,14,0.18291449546813965,0.0,163.0,0.29428139328956604,1.0,211.0
12,instant01_high,16,null,15,0.0016528323758393526,0.0,76.0,0.0010989686707034707,0.0,36.0
12,instant01_high,32,null,12,0.6922727227210999,1.0,830.0,0.8348338007926941,1.0,830.0
12,instant01_high,32,null,13,0.9986735582351685,1.0,904.0,0.9446901679039001,1.0,904.0
12,instant01_high,32,null,14,0.7369576096534729,1.0,211.0,0.8573412299156189,1.0,211.0
12,instant01_high,32,null,15,0.28114351630210876,0.0,120.0,0.27831608057022095,1.0,119.0
12,instant01_high,32,conditional,12,0.9945889711380005,1.0,830.0,0.745119571685791,1.0,830.0
12,instant01_high,32,conditional,13,0.9985871315002441,1.0,904.0,0.944987952709198,1.0,904.0
12,instant01_high,32,conditional,14,0.89415442943573,1.0,211.0,0.881446361541748,1.0,211.0
12,instant01_high,32,conditional,15,0.1952063888311386,0.0,120.0,0.811471700668335,1.0,119.0
12,instant01_high,48,null,12,0.9919881820678711,1.0,830.0,0.7545197606086731,1.0,830.0
12,instant01_high,48,null,13,0.9986274242401123,1.0,904.0,0.9451187252998352,1.0,904.0
12,instant01_high,48,null,14,0.9299613237380981,1.0,211.0,0.8631226420402527,1.0,211.0
12,instant01_high,48,null,15,0.13726919889450073,0.0,316.0,0.7480316162109375,1.0,119.0
0,norm_high,64,guided,0,0.9947959780693054,1.0,272.0,0.859704852104187,1.0,272.0
0,norm_high,64,guided,1,0.9904110431671143,1.0,508.0,0.7814633846282959,1.0,508.0
0,norm_high,64,guided,2,0.9700101613998413,1.0,151.0,0.8275499939918518,1.0,151.0
0,norm_high,64,guided,3,0.9962467551231384,1.0,331.0,0.8466156125068665,1.0,331.0
0,norm_high,16,null,0,0.003249697620049119,0.0,170.0,0.0020546556916087866,0.0,170.0
0,norm_high,16,null,1,0.9495188593864441,1.0,508.0,0.5329434871673584,1.0,508.0
0,norm_high,16,null,2,0.1511724889278412,0.0,152.0,0.6739444136619568,1.0,151.0
0,norm_high,16,null,3,0.9750511646270752,1.0,331.0,0.7780902981758118,1.0,331.0
0,norm_high,32,null,0,0.9961795806884766,1.0,272.0,0.834460437297821,1.0,272.0
0,norm_high,32,null,1,0.988194465637207,1.0,508.0,0.7478302121162415,1.0,508.0
0,norm_high,32,null,2,0.9695180058479309,1.0,151.0,0.764460563659668,1.0,151.0
0,norm_high,32,null,3,0.978812038898468,1.0,331.0,0.843548059463501,1.0,331.0
0,norm_high,32,conditional,0,0.9945992231369019,1.0,272.0,0.842247486114502,1.0,272.0
0,norm_high,32,conditional,1,0.9908828139305115,1.0,508.0,0.7728998064994812,1.0,508.0
0,norm_high,32,conditional,2,0.9698303937911987,1.0,151.0,0.7928869724273682,1.0,151.0
0,norm_high,32,conditional,3,0.9915778636932373,1.0,331.0,0.8600284457206726,1.0,331.0
0,norm_high,48,null,0,0.9941813349723816,1.0,272.0,0.8508704304695129,1.0,272.0
0,norm_high,48,null,1,0.9909487366676331,1.0,508.0,0.7712233066558838,1.0,508.0
0,norm_high,48,null,2,0.9691591262817383,1.0,151.0,0.8233445286750793,1.0,151.0
0,norm_high,48,null,3,0.9953656196594238,1.0,331.0,0.8458459377288818,1.0,331.0
4,norm_high,64,guided,4,0.9995524287223816,1.0,882.0,0.8599330186843872,1.0,882.0
4,norm_high,64,guided,5,0.33123600482940674,0.0,435.0,0.3605397343635559,0.0,435.0
4,norm_high,64,guided,6,0.9993818998336792,1.0,137.0,0.8627161979675293,1.0,137.0
4,norm_high,64,guided,7,0.9965711832046509,1.0,15.0,0.8181940913200378,1.0,15.0
4,norm_high,16,null,4,0.9911186099052429,1.0,882.0,0.7877315282821655,1.0,882.0
4,norm_high,16,null,5,0.14141146838665009,0.0,896.0,0.09692104905843735,0.0,435.0
4,norm_high,16,null,6,0.9954991936683655,1.0,137.0,0.6343291997909546,1.0,137.0
4,norm_high,16,null,7,0.9977813363075256,1.0,15.0,0.8068036437034607,1.0,15.0
4,norm_high,32,null,4,0.9995760321617126,1.0,882.0,0.8801167011260986,1.0,882.0
4,norm_high,32,null,5,0.27195852994918823,0.0,435.0,0.3605392277240753,0.0,435.0
4,norm_high,32,null,6,0.9997935891151428,1.0,137.0,0.8637858629226685,1.0,137.0
4,norm_high,32,null,7,0.9982879757881165,1.0,15.0,0.765803873538971,1.0,15.0
4,norm_high,32,conditional,4,0.9993258714675903,1.0,882.0,0.8749498724937439,1.0,882.0
4,norm_high,32,conditional,5,0.28034937381744385,0.0,435.0,0.36347058415412903,0.0,435.0
4,norm_high,32,conditional,6,0.999819815158844,1.0,137.0,0.8717344999313354,1.0,137.0
4,norm_high,32,conditional,7,0.9982175230979919,1.0,15.0,0.8072530627250671,1.0,15.0
4,norm_high,48,null,4,0.9995880722999573,1.0,882.0,0.8589218854904175,1.0,882.0
4,norm_high,48,null,5,0.32532522082328796,0.0,435.0,0.37683719396591187,0.0,435.0
4,norm_high,48,null,6,0.9993435740470886,1.0,137.0,0.8656874895095825,1.0,137.0
4,norm_high,48,null,7,0.996783971786499,1.0,15.0,0.8169533610343933,1.0,15.0
8,norm_high,64,guided,8,0.988836407661438,1.0,570.0,0.7298357486724854,1.0,570.0
8,norm_high,64,guided,9,0.9879443645477295,1.0,169.0,0.8277539014816284,1.0,169.0
8,norm_high,64,guided,10,0.9999493360519409,1.0,608.0,0.8539377450942993,1.0,608.0
8,norm_high,64,guided,11,0.842625081539154,1.0,342.0,0.49352097511291504,1.0,342.0
8,norm_high,16,null,8,0.15285149216651917,0.0,901.0,0.36744412779808044,1.0,570.0
8,norm_high,16,null,9,0.7178406119346619,1.0,169.0,0.49312931299209595,1.0,169.0
8,norm_high,16,null,10,0.01175365038216114,0.0,770.0,0.018225746229290962,0.0,906.0
8,norm_high,16,null,11,0.6980595588684082,1.0,342.0,0.5783423781394958,1.0,342.0
8,norm_high,32,null,8,0.9890003204345703,1.0,570.0,0.5971457362174988,1.0,570.0
