context,time,sample_id,cosine,projection_coefficient,positive_coefficient,reference_rms,difference_rms,difference_over_reference_rms,parallel_energy_fraction,orthogonal_energy_fraction,predicted_residual_energy_fraction,dot,reference_energy,difference_energy
strong_rollout,0.05,3467,0.6013674408895368,0.6780333207755675,1.0,0.10976328843477089,0.12375656195584539,1.1274859173829352,0.36164276816171076,0.6383572021307155,0.7060825170949482,33.459943591504015,49.34852398290825,62.73305242472857
strong_rollout,0.05,4965,0.5315996470290069,0.5777899356331322,1.0,0.10872571525583082,0.11817280987755234,1.0868892386634808,0.28259821082395603,0.7174018164662066,0.7489903311889315,27.976569976092996,48.41996762272564,57.19987402488272
strong_rollout,0.05,1014,0.599163925986323,0.6856800877115898,1.0,0.12926922054388004,0.14793502518534443,1.1443948107904645,0.358997414878748,0.6410025875939279,0.7102124397250716,46.93229003719051,68.44633653257134,89.64002478730646
strong_rollout,0.05,4556,0.5943385585817057,0.569196267778678,1.0,0.13041803136066385,0.12490096028546212,0.9576970222779657,0.3532383422379848,0.646761677939263,0.683908111201603,39.654937739718406,69.66830245474753,63.89862350942448
strong_rollout,0.05,2731,0.5511260413522129,0.4367802909537692,1.0,0.15750286783670417,0.12482471028039088,0.7925234123978406,0.303739930648077,0.6962600861024403,0.7005925267611385,44.38128914287615,101.61010023131668,63.8206291828061
strong_rollout,0.05,1825,0.49055528693641987,0.5730483734917734,1.0,0.09885072810832943,0.11547373042235205,1.1681626694322944,0.24064447237425643,0.759355509319954,0.7853755053336744,22.935646021206715,40.023926569151975,54.616811182710926
strong_rollout,0.05,3842,0.6687581278555671,0.6349459621478757,1.0,0.12120395025120737,0.11507592297255322,0.9494403667046066,0.44723747106791817,0.5527625664826175,0.6222797862261834,38.205884870020654,60.17186839141233,54.24114912454657
strong_rollout,0.05,1381,0.5749871296356356,0.6103333484604043,1.0,0.11475661441975145,0.12181105476425193,1.0614730608790626,0.33061017258561604,0.6693898014463724,0.7146081049913365,32.921718907323395,53.94055394543005,60.776173825145165
strong_rollout,0.05,4893,0.4798246752022291,0.5910411790053781,1.0,0.09619941207927978,0.11849706126721846,1.2317857116378503,0.23023174093681398,0.7697682813591668,0.7978521908292038,22.403843164800616,37.90572291849863,57.51420325464853
strong_rollout,0.05,1785,0.5167565123544168,0.5944615334971988,1.0,0.09062292228806378,0.1042499515060043,1.1503706664261408,0.26703731700904904,0.7329627078024483,0.7662383428712398,19.996769044399848,33.63845752434052,44.5155425853614
teacher,0.1,556,0.4880980751220245,0.5716161068063366,1.0,0.12429170301601976,0.1455591468345472,1.171109119132323,0.23823973609285756,0.7617602713983834,0.7872574282520415,36.17001451006179,63.276758788597576,86.78385757061642
teacher,0.1,2356,0.581872237357128,0.6026356245487572,1.0,0.1284862314999124,0.13307110288945181,1.0356837564306844,0.3385752980819477,0.6614246996858856,0.7057385275272628,40.75002993383391,67.61968306196104,72.53163386558494
teacher,0.1,1268,0.51926063985343,0.5396477114324703,1.0,0.13032665937752802,0.13544350962471186,1.0392617310351018,0.26963159893966876,0.7303683889775711,0.7526216985164984,37.54367780157845,69.57071623989744,75.14089185058576
teacher,0.1,430,0.5403893909288975,0.5673595721779677,1.0,0.11129807755138335,0.11685283005878191,1.0499087911454184,0.29202068876651016,0.7079793067577486,0.7382752146178869,28.786817870158593,50.738225424931805,55.92917562468994
teacher,0.1,3806,0.6974399979130221,0.7011675238938716,1.0,0.1283708054597551,0.12905689388881803,1.0053445830351047,0.4864225512567909,0.5135774512767814,0.6127201172930276,47.327577238250406,67.49824489220623,68.22167289950058
teacher,0.1,2582,0.6720947904331169,0.7307392970460816,1.0,0.1430029607324718,0.15548087039004344,1.0872563029021138,0.45171140536001075,0.5482885920582937,0.6496328927987041,61.20860327706862,83.76257240372377,99.01793713047752
teacher,0.1,3467,0.5907672257291513,0.6212841728742202,1.0,0.13266870265179706,0.13952189898751585,1.0516564660597136,0.34900593074160224,0.650994083521287,0.7016388009598704,44.79063326030634,72.09363318092164,79.73421177685023
teacher,0.1,4965,0.5241901813879566,0.640251818475626,1.0,0.11551443430528881,0.14109063704382388,1.221411314459115,0.27477534412616017,0.7252246558343868,0.7690294432717438,34.993169457782045,54.655322246639145,81.53730196042565
teacher,0.1,1014,0.508026603898372,0.5049259566262528,1.0,0.15335571832574865,0.15241973980406925,0.9938966832675176,0.258091039850394,0.7419089717935468,0.7565619199892221,48.63933113551689,96.32963110177324,95.15735892762696
teacher,0.1,4556,0.4733830424256428,0.4483636756582177,1.0,0.17377583448866818,0.16459138775371726,0.9471477333889607,0.224091490356125,0.7759084956451878,0.7804385291395022,55.45862965047898,123.69117451154636,110.96197088335671
teacher,0.1,2731,0.5770593341992996,0.5966712531990058,1.0,0.1351083500475333,0.139700137859081,1.0339859661518496,0.3329974420243488,0.6670025237404339,0.7090627194217685,44.612796093019526,74.76947457051357,79.93806240909818
teacher,0.1,1825,0.5227868111326947,0.6016852466027637,1.0,0.12261878898626759,0.141124287602979,1.1509189478195212,0.2733060311542182,0.7266939484678607,0.7622660546275022,37.05470463724929,61.58486492143131,81.57620040273237
teacher,0.1,3842,0.6369817020082665,0.6163052645204891,1.0,0.14230336780903888,0.13768419793410017,0.9675399820393759,0.40574572404389436,0.594254311850969,0.65159676328017,51.119451144636415,82.9450178141987,77.64761952565853
teacher,0.1,1381,0.6185074121262716,0.7123345126473288,1.0,0.1500539822049857,0.17281705633457722,1.1516992338030414,0.38255142135871933,0.6174485817957083,0.698418816805085,65.69600871083045,92.22634526955179,122.330050396768
teacher,0.1,4893,0.7173877436439142,0.740621852961798,1.0,0.17167068907345942,0.1772306050212136,1.0323871010116064,0.5146451908593248,0.48535482442209926,0.6042681789849083,89.40231631037815,120.71250119457332,128.6581754109355
teacher,0.1,1785,0.5378219064991947,0.5846061446103019,1.0,0.10484436466852147,0.11396460254277997,1.0869883460412324,0.2892524293449848,0.7107475979515693,0.744598484138943,26.321674145529034,45.02462792804726,53.19856387167769
strong_rollout,0.1,556,0.5035786092213784,0.5565723692091253,1.0,0.12048006784702661,0.13315870764998539,1.1052343348532707,0.25359142369244553,0.7464085841454572,0.770615021520297,33.0911604199396,59.455269881545256,72.62716486866647
strong_rollout,0.1,2356,0.5403845414262997,0.5003662081647191,1.0,0.14485895849798294,0.13413138649565104,0.9259447112310885,0.29201545598986905,0.7079845473108474,0.723611634711486,43.00694930984501,85.95094674276494,73.69207334193445
strong_rollout,0.1,1268,0.46833823423196325,0.435013003095055,1.0,0.12836557301440585,0.11923154961411267,0.9288436674585007,0.21934069471226825,0.7806593025179063,0.7836032782586494,29.360220599200158,67.49274249345746,58.229401286175175
strong_rollout,0.1,430,0.5014658901635455,0.5453898806703701,1.0,0.10495217964135325,0.11414506520478389,1.0875911829067764,0.25146804846685694,0.748531962792788,0.7703845515341011,24.606505886699537,45.11727620698474,53.36717684983548
strong_rollout,0.1,3806,0.636290567558317,0.5783783209922662,1.0,0.1502740815083011,0.1365968244428835,0.9089845905019751,0.404865685748715,0.5951343128442975,0.6405732680489263,53.49831684616474,92.4970990516778,76.42600426651622
strong_rollout,0.1,2582,0.625769036181697,0.6589182591065911,1.0,0.12342484072814212,0.12996309577625345,1.052973574926563,0.3915868890056914,0.6084131130269217,0.6762749724056938,41.11465413402675,62.397199600710664,69.18310405631027
strong_rollout,0.1,3467,0.5734892158164935,0.6293633631705515,1.0,0.1230138787614686,0.13499892642923828,1.0974284185527505,0.3288898754575482,0.6711101182838323,0.720847830581588,39.00943236914344,61.98236925108755,74.64841272134404
strong_rollout,0.1,4965,0.5569012180700791,0.5289969520711572,1.0,0.15409878172664546,0.14637746014234068,0.9498936883355668,0.31013895775053996,0.6898610326258149,0.7129643026739134,51.45309793785813,97.26539583339036,87.7623739913115
strong_rollout,0.1,1014,0.6270566093266262,0.6683965536862005,1.0,0.1923549191901934,0.20503629681756955,1.0659269733301557,0.39319996633728344,0.6068000093438952,0.6776781326723875,101.29797049805563,151.55369958058327,172.19536081986553
strong_rollout,0.1,4556,0.5878832601250499,0.5861836050902488,1.0,0.15057404347353662,0.1501387122633135,0.9971088562133245,0.34560673058351593,0.6543932708258069,0.6952589736251668,54.43695713916957,92.86673435840714,92.33052844067242
strong_rollout,0.1,2731,0.5890179375870093,0.5695581106733533,1.0,0.164184712561132,0.1587604192002256,0.9669622507705353,0.3469420980809072,0.6530578690834217,0.6896388589795138,62.88736856275454,110.41431485964918,103.23915040617005
strong_rollout,0.1,1825,0.5299094341329461,0.6287965623428178,1.0,0.1262059367519178,0.14975740016161204,1.1866113751525746,0.2808040218697323,0.7191959926499565,0.7615414972074976,41.02321338795016,65.2408359789735,91.86213438736466
strong_rollout,0.1,3842,0.700521631229083,0.6999332082884615,1.0,0.14416435477592004,0.1440432598520971,0.9991600217403867,0.49073058924655255,0.5092694439622976,0.6088620098773213,59.58436731004877,85.12864742587328,84.98569506332166
strong_rollout,0.1,1381,0.6730987370526714,0.6236749937961691,1.0,0.17631290281665793,0.1633667432683935,0.9265728183164977,0.45306190276957775,0.5469380895452757,0.6135042133256343,79.4120616010419,127.32923780971012,109.31688573387243
strong_rollout,0.1,4893,0.6648147769660786,0.8147668104379364,1.0,0.1317754417979751,0.16149799933412784,1.2255546035787184,0.4419787035277716,0.558021311270883,0.6812118603586607,57.951174133066495,71.12608588206703,106.83024911944071
strong_rollout,0.1,1785,0.5241743447759487,0.5701145888336078,1.0,0.10146250036310879,0.11035498446851441,1.0876430609691428,0.27475876662089405,0.7252412584946415,0.7543290843601369,24.039931368388274,42.166841261809054,49.88199975750065
teacher,0.2,556,0.5555351962833213,0.5594229161741872,1.0,0.17258362375991956,0.17379139023703574,1.0069981522626752,0.3086193478975852,0.6913806464199799,0.7215150705309813,68.24948335759177,121.99979905067201,123.71332022485663
teacher,0.2,2356,0.6296964515396141,0.5465092750864948,1.0,0.18020333236553804,0.1563972487036722,0.8678932106894905,0.39651760870039143,0.6034823790783947,0.6382782948505636,72.69141461499396,133.01039511816015,100.18856715091268
teacher,0.2,1268,0.5551949847515804,0.4707477582976364,1.0,0.18482901325167247,0.15671583145788004,0.8478962728891913,0.30824148464841783,0.691758527706227,0.7020777581716546,65.87012664608,139.926585915748,100.59715309377398
teacher,0.2,430,0.5765984611148036,0.6206152859806572,1.0,0.11887905956399153,0.12795414230862573,1.0763387831121694,0.33246580361664146,0.6675342152769177,0.7156099177072602,35.92469897722345,57.88561736834681,67.06078733900205
teacher,0.2,3806,0.6676540070502335,0.6875515288717524,1.0,0.14522907932457946,0.1495572174686864,1.0298021454397144,0.4457619106793093,0.5542381270827351,0.6407736805251021,59.398074732370446,86.39072453208063,91.6167118724135
teacher,0.2,2582,0.5208204462933022,0.41622459900565906,1.0,0.226246584812241,0.18080971035235235,0.7991710040724103,0.27125393618218047,0.7287460633512207,0.7303104592043058,87.26734354579409,209.6640702021737,133.90705196114556
teacher,0.2,3467,0.5590050217454196,0.549746886375647,1.0,0.19484913963654218,0.19162208506410508,0.9834381892655178,0.31248659705898457,0.6875133844559388,0.715707969054149,85.49086498879899,155.5095028412445,150.40112019175473
teacher,0.2,4965,0.4723363945261179,0.5237168034257159,1.0,0.14416753735134444,0.15984997703840642,1.1087792715002338,0.22310167330217673,0.776898332456172,0.7926371758971954,44.58527157549468,85.13240607109651,104.66105409199741
teacher,0.2,1014,0.5477038537720813,0.4735034430958604,1.0,0.1786739434460902,0.15446801557186943,0.8645245780813909,0.2999795081146614,0.7000204890021625,0.7105918799130159,61.916376814460946,130.7622525606979,97.73206665097746
teacher,0.2,4556,0.5336233244997259,0.36733068480279196,1.0,0.23497989254992022,0.16175328341610562,0.6883707438147798,0.28475383058036496,0.7152461478949714,0.7158766411137096,83.07657014291658,226.16289240175433,107.16825475436949
teacher,0.2,2731,0.6218847035487235,0.6221334774927005,1.0,0.16106002952910795,0.1611244587368604,1.0004000322608957,0.38674060463822346,0.6132594156520789,0.6696291477511412,66.10268015098285,106.25160442641254,106.33662956849656
teacher,0.2,1825,0.6115894544219744,0.5416875086232996,1.0,0.16469116724511737,0.14586770166203417,0.8857044618849086,0.37404163293568277,0.6259583383598522,0.6574083302708618,60.179612090870734,111.09654760881858,87.1521746459206
teacher,0.2,3842,0.5971970150149303,0.4902315726496355,1.0,0.1927089205959296,0.1581923466328686,0.8208875133734206,0.35664427565490014,0.6433557245524157,0.659909368491788,74.57012370788887,152.112038204409,102.50165671204311
teacher,0.2,1381,0.5746678221155497,0.5945259036645566,1.0,0.17932755089370037,0.18552435014465052,1.034555756882128,0.3302431377097412,0.6697568944597454,0.7109249720810326,78.31135964184394,131.72068560704594,140.98138929805265
teacher,0.2,4893,0.5862758388650477,0.5335818322149384,1.0,0.2006206595059608,0.18258903400588652,0.9101207944162972,0.3437193863634231,0.6562806403833249,0.6830710175182167,87.96548255166991,164.85846638840488,136.5555418693746
teacher,0.2,1785,0.6107915183286351,0.6636299657232326,1.0,0.12272509264840827,0.13334181399654427,1.0865081550889641,0.3730662605038604,0.6269337203412157,0.6928796193760646,40.940455782723916,61.69169250533537,72.82704121810536
strong_rollout,0.2,556,0.5593891731255124,0.5694921902005217,1.0,0.17223139294814635,0.17534203002766907,1.0180608019611108,0.3129162149023075,0.6870837533901658,0.7200612293284954,69.19462320157317,121.50232152825365,125.9308134163415
strong_rollout,0.2,2356,0.5232813017520351,0.4250266907753567,1.0,0.18801820922448542,0.15271471960612798,0.8122336673454503,0.2738233131712071,0.7261766788186115,0.728652070372616,61.54261920361864,144.79706931192783,95.52603375361346
strong_rollout,0.2,1268,0.4910267463529694,0.3801058962948971,1.0,0.19327224577785046,0.1496128688629697,0.7741042603444295,0.24110724815042098,0.758892732991529,0.7589266679443217,58.15720690767003,153.00264340690467,91.68490712845585
strong_rollout,0.2,430,0.5237397463589764,0.5107813577422764,1.0,0.12465443192280173,0.12157022725267827,0.9752579621715054,0.2743033115731873,0.7256966796070019,0.7424324366916605,32.5095107704247,63.6466274221933,60.536095351881066
strong_rollout,0.2,3806,0.5933585117790782,0.4598023903596197,1.0,0.2498849606562178,0.19363959552909837,0.7749149649526141,0.3520743220526089,0.6479256758273895,0.657339745862225,117.60110714837444,255.76445363060535,153.58481595053186
strong_rollout,0.2,2582,0.6268310046332496,0.5906534644049858,1.0,0.1700771798201573,0.16026117842684165,0.9422850178742659,0.39291712856226735,0.6070828918824008,0.6548941729579947,69.98174949063832,118.48190810348797,105.20021119287284
strong_rollout,0.2,3467,0.6320977289745667,0.5627385397913676,1.0,0.17978304007250479,0.1600557015349204,0.8902714153146564,0.3995475365445779,0.6004524607609624,0.6404834090663254,74.50133365409538,132.39067237462777,104.9306218243503
strong_rollout,0.2,4965,0.5457733203453773,0.4121392880728417,1.0,0.22809619323963815,0.1722462406817905,0.7551473710954413,0.2978685290353116,0.7021314828952486,0.7034599671272804,87.82942490962546,213.10616932521717,121.52327138922212
strong_rollout,0.2,1014,0.59670728568593,0.3688737873772373,1.0,0.37434933494495964,0.23141607333411723,0.6181821409356643,0.35605956086580887,0.6439404144822096,0.6445888467512343,211.73462038857738,574.0028910540127,219.35472229327473
strong_rollout,0.2,4556,0.6413079224435111,0.6353501632354902,1.0,0.18131791983238435,0.17963347392324197,0.9907099865766189,0.4112758577502516,0.5887241501388061,0.652776643354488,85.5568033612463,134.66086626239675,132.1704855704865
strong_rollout,0.2,2731,0.6182193204889967,0.6447634956075878,1.0,0.1976626536593624,0.2061495965924779,1.0429365020452537,0.3821950968004632,0.6178048715021975,0.6800242398009604,103.1833520112739,160.03286897320368,174.07039969378866
strong_rollout,0.2,1825,0.615192166882845,0.5505052313825664,1.0,0.22513571192127632,0.20146288242207647,0.8948508466418797,0.3784613866377423,0.6215385955913567,0.6559053323784383,114.2905120070751,207.6102196523005,166.24555210265152
strong_rollout,0.2,3842,0.6580809140659007,0.6361248484528217,1.0,0.16388828807701175,0.15842035559436005,0.966636221863015,0.4330704910741616,0.5669295114095932,0.6346285513311425,69.98390082385782,110.01598348826047,102.79734913697172
strong_rollout,0.2,1381,0.5782601097554665,0.39964255300234763,1.0,0.2655724593086323,0.18354033739262368,0.6911120899751286,0.3343847608428931,0.665615244460377,0.666088022407363,115.45101178510825,288.8856827626913,137.98217912401157
strong_rollout,0.2,4893,0.7006118351153932,0.6807871707492171,1.0,0.20097104340296382,0.19528432319201028,0.9717037832184053,0.490856906729224,0.5091430569698686,0.6020438800503124,112.62590286971192,165.43481973340556,156.20492035916402
strong_rollout,0.2,1785,0.530118353043872,0.5900917757457698,1.0,0.11170557604125808,0.12434306669143921,1.1131321380547154,0.28102545721418687,0.7189745309745859,0.753049101733442,30.159852602367522,51.11044390383326,63.329067967413046
teacher,0.4,556,0.531027100012414,0.4714053599029247,1.0,0.26462648684017437,0.23491521292571083,0.8877237336699098,0.28198977754328075,0.7180102189664866,0.7275685817413606,135.21382125564443,286.83131919307976,226.0384041530657
teacher,0.4,2356,0.5555000422646343,0.5296094173466257,1.0,0.2282992351767425,0.21765871417348137,0.9533922179151255,0.30858032576221767,0.691419703975341,0.714548711193427,113.06405574859697,213.48573504424172,194.04929374475574
teacher,0.4,1268,0.6222189585117137,0.5642831409769724,1.0,0.2443880551200462,0.22163268649069454,0.9068883762826544,0.3871564203423395,0.6128435664908589,0.6520929277872726,138.0438215075671,244.63573600402935,201.1998114655539
teacher,0.4,430,0.6586425448798899,0.6716368175434572,1.0,0.1874099705285398,0.19110735733698392,1.0197288692699573,0.43381000346768245,0.5661899985013651,0.6454144448034503,96.62284654672966,143.86174793116942,149.5942022280219
teacher,0.4,3806,0.5394805548767925,0.4150277519264529,1.0,0.3017724759345035,0.2321565645845753,0.7693099374475835,0.2910392492420429,0.7089607320429634,0.7105235084759434,154.80904734913352,373.00890514079947,220.76076228490066
teacher,0.4,2582,0.5884612184252509,0.4378978140054243,1.0,0.3491400853166241,0.2598092709506864,0.7441404807903211,0.34628658632173426,0.6537133970581896,0.6588403332561111,218.64127565240216,499.29748142038864,276.48351138581376
teacher,0.4,3467,0.5883826882637182,0.39557945541557543,1.0,0.42077840014242446,0.2828963083026203,0.6723166118005725,0.34619419022906833,0.6538058116949218,0.6540717601535851,286.8801850052945,725.2150764602093,327.80419584512487
teacher,0.4,4965,0.6133742263542735,0.5348138692833322,1.0,0.27288564556621075,0.2379347251751839,0.8719210007602007,0.37622795740083065,0.6237720600070572,0.6534461061543951,163.12630233264457,305.01509347773475,231.88657538740347
teacher,0.4,1014,0.6274270057744393,0.48208168176889715,1.0,0.31820790330490145,0.24449410013525896,0.7683470385114503,0.3936646477521551,0.6063353530719874,0.6224267605979374,199.94129530475007,414.7456807964734,244.84808704389133
teacher,0.4,4556,0.5032824877517572,0.35308262437962923,1.0,0.3311659650342116,0.23233263800183496,0.7015595276460052,0.25329326603045527,0.7467067375557294,0.7487269411211908,158.60894891185575,449.21199164227846,221.09575037293234
teacher,0.4,2731,0.7151042425290124,0.6539191103269674,1.0,0.35102224401775395,0.3209883816396918,0.9144388628073863,0.5113740636805394,0.488625923602461,0.5753571213391486,330.02987429206394,504.69525829738336,422.0253845408498
teacher,0.4,1825,0.6230551484639976,0.49647903846516206,1.0,0.29243967330275805,0.23302940063709154,0.7968460571895113,0.388197713225286,0.6118022825784382,0.6315096704030481,173.91356002816687,350.2938624877521,222.4238655950116
teacher,0.4,3842,0.6581094677001861,0.5869325950720408,1.0,0.28596978475320756,0.2550411384658242,0.8918464539389194,0.43310807816276253,0.5668919280063226,0.6183537854330902,196.60224534611072,334.9656280751958,266.42834354152944
teacher,0.4,1381,0.6458186258062594,0.5171967935665887,1.0,0.3061610818444365,0.24518575884542992,0.800839079115912,0.417081667052464,0.5829183031743627,0.6103261361463667,198.57096180744495,383.9369545160939,246.23536677113577
teacher,0.4,4893,0.4992548444318096,0.43601099324210785,1.0,0.2397999588715086,0.2094229418363986,0.8733235102371855,0.24925539165615246,0.7507445990329785,0.7542079930797466,102.69648894124,235.53646704548748,179.64223925211786
teacher,0.4,1785,0.5687525667070037,0.5177596000683963,1.0,0.24483930661799105,0.2228876121114013,0.9103424412942005,0.3234795093049109,0.6765205170465627,0.6979117094534789,127.13068584424478,245.53998772297172,203.48472374363126
strong_rollout,0.4,556,0.5841955931378446,0.5286886340300437,1.0,0.26904438102617084,0.2434813065503942,0.904985659324028,0.3412844585850676,0.6587155083819851,0.6840599827377644,156.75008115802325,296.48846422735016,242.8237686353389
strong_rollout,0.4,2356,0.6577083111524855,0.5174046324085653,1.0,0.34305175644465685,0.26987125589052935,0.7866779598724095,0.4325801956859007,0.5674197762308941,0.5959123613458216,249.40752648126045,482.03574312863395,298.31370652029574
strong_rollout,0.4,1268,0.6195638803431655,0.5238609030160142,1.0,0.28134990207553123,0.23789026190990875,0.8455317032456073,0.38385944250749066,0.6161405956154417,0.6432614054785137,169.85153335214605,324.23021526184357,231.79991741057017
strong_rollout,0.4,430,0.6567152883274882,0.5718715727858563,1.0,0.21337271924587778,0.1858062309703467,0.8708059382054126,0.4312749794375828,0.5687250298524723,0.6149662778726737,106.64395441162856,186.48234933608524,141.41012159449429
strong_rollout,0.4,3806,0.6243220620041668,0.4916888788623506,1.0,0.33918897967239275,0.26713047525856987,0.7875564693068126,0.38977803370614367,0.6102219613581059,0.6287061555154216,231.70414357455647,471.24137546219055,292.2851975654171
strong_rollout,0.4,2582,0.5280014794938638,0.4169665594514587,1.0,0.33365997240170925,0.26349367591237255,0.78970718008434,0.2787855606019026,0.7212144393657631,0.7228926509750058,190.1382065491602,456.003490542016,284.38084503885585
strong_rollout,0.4,3467,0.5647585844761834,0.43990140629909513,1.0,0.30162489691854016,0.23494147760914802,0.7789193796976205,0.3189522669607408,0.681047739781807,0.6860855931905804,163.9266906027414,372.64416129482737,226.0889514031915
strong_rollout,0.4,4965,0.5455187213388057,0.34389162956933567,1.0,0.36026161780405264,0.22710669674886522,0.6303938180624871,0.297590660058466,0.7024093250750079,0.7065825503742483,182.81740621411515,531.6134226444013,211.26124219670947
strong_rollout,0.4,1014,0.6208333800357615,0.4282701231526513,1.0,0.43811964614668153,0.30222852192649036,0.6898310189571022,0.38543410072560963,0.6145659157699757,0.6185706811971394,336.71555743320937,786.2223844953843,374.13715749220785
strong_rollout,0.4,4556,0.6232982670505124,0.5266693415238101,1.0,0.3638583334320615,0.3074499625731908,0.8449716120919817,0.3885007027743739,0.6114992704831079,0.6397625375336555,285.6029164240206,542.2812643653928,387.17636397570635
strong_rollout,0.4,2731,0.6281368950724,0.525550416315894,1.0,0.39077846408542743,0.32695704725911756,0.8366813356112737,0.3945559720490135,0.6054440418072868,0.6338178542065405,328.7271508598405,625.4911815391876,437.86613044183383
strong_rollout,0.4,1825,0.5887635376519077,0.43780139127099266,1.0,0.412235526355588,0.306536114124155,0.7435946067873385,0.34664250186984796,0.6533574976225216,0.6584733991946777,304.73891589827235,696.0665771608831,384.8781384185323
strong_rollout,0.4,3842,0.5567889433751672,0.4711946832890799,1.0,0.2882960236994626,0.2439767441449305,0.8462716239169041,0.31001392920526644,0.6899860715310767,0.7004527382967574,160.41228837881053,340.43739046265284,243.81297329586536
strong_rollout,0.4,1381,0.5393164321860363,0.4147451354347409,1.0,0.3361508807468506,0.25850675826203706,0.7690200236503738,0.29086219516080886,0.7091377850798846,0.710672810219511,191.9595644239967,462.83741031171434,273.71824769903526
strong_rollout,0.4,4893,0.6640687216665673,0.5556054711933183,1.0,0.3216566793947457,0.2691200550284752,0.8366686354372386,0.44098726645154007,0.5590127319637713,0.6007798845549456,235.4570020634872,423.7845274593452,296.65527405989684
strong_rollout,0.4,1785,0.6043724334323947,0.5345831791311768,1.0,0.24369291131154436,0.21555273545617432,0.8845260795485561,0.3652659994207141,0.6347339608470105,0.6634797824676827,130.0352299642546,243.24601865624052,190.31237329977128
teacher,0.6,556,0.5028826594267481,0.3835613768297884,1.0,0.37027703669501444,0.28241970038316977,0.7627253985393374,0.2528909635133434,0.7471090295921713,0.747110939343566,215.40132762601155,561.5824236693138,326.70059382587135
teacher,0.6,2356,0.53980748372065,0.40564749265331834,1.0,0.40440400893283307,0.3038962541087098,0.7514669671812861,0.2913921107913916,0.7086078798954092,0.7093912128465145,271.7312885644025,669.8704995981186,378.27761463830745
teacher,0.6,1268,0.5755238237907515,0.4510809961908752,1.0,0.3520763834729276,0.2759485519577563,0.783774671949773,0.33122768860828145,0.6687723285550523,0.6759636950535998,229.0278350746077,507.73106605824387,311.900583229778
teacher,0.6,430,0.5700940476397595,0.45245707357669873,1.0,0.3419061170225768,0.2713549488658413,0.7936533900852178,0.3250072179437296,0.6749927758100852,0.6822996478625926,216.64619797711586,478.8215515441397,301.6028498902357
teacher,0.6,3806,0.571390379154629,0.396342740435212,1.0,0.5189909949550185,0.3599961089754427,0.6936461566286789,0.3264869886891614,0.6735130357929574,0.6737988762616972,437.2708238504075,1103.2643700506628,530.8301249636713
teacher,0.6,2582,0.5506450604976699,0.365727627795653,1.0,0.49207422854513866,0.32682603225848983,0.6641803477999247,0.3032099918753346,0.6967900172427334,0.6975987197711109,362.7262262505218,991.7933420474096,437.51528596204514
teacher,0.6,3467,0.6063835190365383,0.3948019555951703,1.0,0.5451511756331733,0.3549350262305105,0.6510763290903048,0.3677009511946377,0.6322990273150507,0.632543816339204,480.5882508013909,1217.28943838917,516.009463174157
teacher,0.6,4965,0.5452003889260273,0.4212845347879604,1.0,0.4029789178551833,0.31138786652811945,0.7727150298220352,0.29724345284182063,0.7027565364267273,0.7050085076800756,280.2206377692122,665.1576657335688,397.1580044121454
teacher,0.6,1014,0.6037527298964813,0.4382658152985413,1.0,0.4658603957548407,0.3381693796992077,0.7259028300769519,0.36451733481000365,0.635482640031453,0.6409451134259379,389.59119014463886,888.9381205313814,468.4125362837377
teacher,0.6,4556,0.5133185951724744,0.32735689188939643,1.0,0.531785176517554,0.33913352092602195,0.6377265405306523,0.2634960010787264,0.7365040205976487,0.7445654275682538,379.18739413885044,1158.3302613557496,471.08728838422763
teacher,0.6,2731,0.6508691957707068,0.48399751048607625,1.0,0.5542438669327735,0.41214525674393826,0.7436171716699015,0.4236307327749738,0.576369289336239,0.5942307808550624,608.9825773457162,1258.234937477505,695.7617670411337
teacher,0.6,1825,0.5505889157226826,0.40976729632625086,1.0,0.38759377475948326,0.2884606802293028,0.7442345543560489,0.3031481588931251,0.696851846091947,0.697993992927104,252.14527164557637,615.3377146155215,340.8263743010902
teacher,0.6,3842,0.6554488775827549,0.5623013500439978,1.0,0.40866165632755613,0.35058569618984275,0.8578874253591251,0.4296132127966923,0.5703867669757531,0.6132856149861954,384.6421344422447,684.0498149473551,503.44071320746696
teacher,0.6,1381,0.5910949179893038,0.4465138666183384,1.0,0.42201182240208424,0.31878827722016717,0.7554012951713761,0.3493931935444919,0.6506067973179039,0.6573211550778695,325.7197807557325,729.4729349002374,416.2599554785369
teacher,0.6,4893,0.5934634105606288,0.44326272115823556,1.0,0.4218995303867655,0.31512024257393373,0.7469082562975489,0.35219882812653586,0.647801179042922,0.6539665896234808,323.1761033079722,729.0847794813881,406.73594277828545
teacher,0.6,1785,0.5417927395879167,0.4289614366029172,1.0,0.3779004858590448,0.29920064161496857,0.791744527490682,0.2935393584472338,0.7064606263804581,0.7095978094872857,250.91874092065117,584.9447514624087,366.6781140697451
strong_rollout,0.6,556,0.5364289286246856,0.4083491148780352,1.0,0.3790400390250088,0.2885389959039497,0.7612361919499278,0.28775601219217406,0.7122440036145843,0.7132160620549958,240.30441098997971,588.4778544499926,341.01146483613496
strong_rollout,0.6,2356,0.6098160909481252,0.45629108866174045,1.0,0.46001371310907774,0.34420239326175156,0.7482437663334067,0.37187564865298517,0.6281243357495273,0.6373004259349176,395.4972714702518,866.76527615345,485.2747777110731
