query,time,gamma_mean,gamma_median,horizon_mean,horizon_median,query_shift_rms_mean,query_shift_rms_median,query_shift_projected_cosine_mean,query_shift_projected_cosine_median,weak_revision_rms_mean,weak_revision_rms_median,gap_rms_mean,gap_rms_median,persistent_gap_rms_mean,persistent_gap_rms_median,weak_revision_gap_cosine_mean,weak_revision_gap_cosine_median,persistent_revision_cosine_mean,persistent_revision_cosine_median,projection_identity_ratio_mean,projection_identity_ratio_median,gap_distance_change_fraction_mean,gap_distance_change_fraction_median,weak_revision_projected_cosine_mean,weak_revision_projected_cosine_median,correction_projected_cosine_mean,correction_projected_cosine_median,temporal_response_rms_mean,temporal_response_rms_median,positive_spatial_response_rms_mean,positive_spatial_response_rms_median,spatial_odd_rms_mean,spatial_odd_rms_median,spatial_even_rms_mean,spatial_even_rms_median,odd_fraction_of_positive_spatial_mean,odd_fraction_of_positive_spatial_median,even_fraction_of_positive_spatial_mean,even_fraction_of_positive_spatial_median,temporal_spatial_cosine_mean,temporal_spatial_cosine_median,spatial_secant_work_mean,spatial_secant_work_median,spatial_secant_curvature_mean,spatial_secant_curvature_median,spatial_secant_positive_mean,spatial_secant_positive_median,spatial_correction_shift_cosine_mean,spatial_correction_shift_cosine_median,temporal_correction_guided_cosine_mean,temporal_correction_guided_cosine_median,spatial_correction_guided_cosine_mean,spatial_correction_guided_cosine_median,weak_log_density_shift_positive_per_dim_mean,weak_log_density_shift_positive_per_dim_median,weak_log_density_shift_negative_per_dim_mean,weak_log_density_shift_negative_per_dim_median,weak_density_increases_positive_mean,weak_density_increases_positive_median,weak_density_increases_negative_mean,weak_density_increases_negative_median,controlled_weak_log_density_shift_per_dim_mean,controlled_weak_log_density_shift_per_dim_median,controlled_weak_density_increases_mean,controlled_weak_density_increases_median,spatial_temporal_coefficient_mean,spatial_temporal_coefficient_median,spatial_parallel_rms_mean,spatial_parallel_rms_median,spatial_orthogonal_rms_mean,spatial_orthogonal_rms_median,spatial_parallel_energy_fraction_mean,spatial_parallel_energy_fraction_median,naive_cycle_error_rms_mean,naive_cycle_error_rms_median,compensated_cycle_error_rms_mean,compensated_cycle_error_rms_median,cycle_error_ratio_mean,cycle_error_ratio_median
orthogonal_projected,0.3,0.7,0.7,0.03125,0.03125,0.007274505372606654,0.006542483810335398,1.2278178473934531e-11,0.0,0.05380430945660919,0.051802583038806915,0.26805322256404907,0.25119349360466003,0.2719221352599561,0.255376398563385,0.02695662456972059,0.030764464288949966,-0.17796948790055467,-0.1823602095246315,0.2003269760607509,0.14944738149642944,0.040723618265474215,0.03073848132044077,0.9414182701148093,0.9602734744548798,0.9414182682521641,0.960273414850235,0.05258863131166436,0.050642652437090874,0.013542203847464407,0.012541662435978651,0.013616528995953558,0.012584707699716091,0.0005716346850022092,0.00040431797970086336,0.9791794400662184,1.0019506812095642,0.046448955705272965,0.03769218549132347,-0.5591426879982464,-0.584206223487854,-0.005752675904204807,0.006894072517752647,0.05842101708276459,0.06792659685015678,0.625,1.0,0.04425656639796216,0.037521710619330406,0.020440619638975477,0.015364557038992643,0.04425657813408179,0.037521726451814175,0.007528826666202804,0.007291753776371479,-0.007638843300810549,-0.007346309721469879,0.9765625,1.0,0.0,0.0,-0.00010916416036366172,-2.387907079537399e-05,0.390625,0.0,-0.138615978663438,-0.13970720767974854,0.007596748688229127,0.007059239549562335,0.010879382329221698,0.009660147596150637,0.3402641853199384,0.3412977159023285,0.07967528441804461,0.07741864770650864,0.002179567783283015,0.0018641664064489305,0.026513396284495394,0.024630648083984852
projected,0.3,0.7,0.7,0.03125,0.03125,0.007274505358964234,0.006542483577504754,0.9765624813735485,1.0,0.0468678128963802,0.045540377497673035,0.26805322256404907,0.25119349360466003,0.26936941547319293,0.25353413820266724,0.0595004910537682,0.0523916631937027,-0.12230324409756577,-0.1325029507279396,0.44620917722932063,0.27162496745586395,0.02208059058375511,0.016346082091331482,0.9999999958090484,1.0,0.9999999832361937,1.0,0.05258863131166436,0.050642652437090874,0.013542203847464407,0.012541662435978651,0.013616528995953558,0.012584707699716091,0.0005716346850022092,0.00040431797970086336,0.9791794400662184,1.0019506812095642,0.046448955705272965,0.03769218549132347,-0.5591426879982464,-0.584206223487854,-0.005752675904204807,0.006894072517752647,0.05842101708276459,0.06792659685015678,0.625,1.0,0.04425656639796216,0.037521710619330406,0.020440619638975477,0.015364557038992643,0.04425657813408179,0.037521726451814175,0.007528826666202804,0.007291753776371479,-0.007638843300810549,-0.007346309721469879,0.9765625,1.0,0.0,0.0,0.007528826666202804,0.007291753776371479,0.9765625,1.0,-0.138615978663438,-0.13970720767974854,0.007596748688229127,0.007059239549562335,0.010879382329221698,0.009660147596150637,0.3402641853199384,0.3412977159023285,0.07967528441804461,0.07741864770650864,0.002179567783283015,0.0018641664064489305,0.026513396284495394,0.024630648083984852
state_only,0.3,0.7,0.7,0.03125,0.03125,0.007274505358964234,0.006542483577504754,0.9765624813735485,1.0,0.013313991447830631,0.012336980551481247,0.26805322256404907,0.25119349360466003,0.2676078169606626,0.25108397006988525,0.06444029018894071,0.060863880440592766,0.019002954966708785,0.014174267183989286,1.7527769975131378,1.2520736455917358,-0.003582838297717217,-0.0032668125350028276,-0.34632400919508655,-0.37440304458141327,-0.3463240143173607,-0.37440305948257446,0.05258863131166436,0.050642652437090874,0.013542203847464407,0.012541662435978651,0.013616528995953558,0.012584707699716091,0.0005716346850022092,0.00040431797970086336,0.9791794400662184,1.0019506812095642,0.046448955705272965,0.03769218549132347,-0.5591426879982464,-0.584206223487854,-0.005752675904204807,0.006894072517752647,0.05842101708276459,0.06792659685015678,0.625,1.0,0.04425656639796216,0.037521710619330406,0.020440619638975477,0.015364557038992643,0.04425657813408179,0.037521726451814175,0.007528826666202804,0.007291753776371479,-0.007638843300810549,-0.007346309721469879,0.9765625,1.0,0.0,0.0,0.006916251055372413,0.006742206634953618,0.9765625,1.0,-0.138615978663438,-0.13970720767974854,0.007596748688229127,0.007059239549562335,0.010879382329221698,0.009660147596150637,0.3402641853199384,0.3412977159023285,0.07967528441804461,0.07741864770650864,0.002179567783283015,0.0018641664064489305,0.026513396284495394,0.024630648083984852
time_only,0.3,0.7,0.7,0.03125,0.03125,0.0,0.0,0.0,0.0,0.05258863131166436,0.050642652437090874,0.26805322256404907,0.25119349360466003,0.2717084656469524,0.25517262518405914,0.028595462456905807,0.038730546832084656,-0.17273512269093771,-0.18028293550014496,0.22656974261553842,0.13139162957668304,0.03940056109058787,0.031705256551504135,0.9604836776852608,0.9759195148944855,0.960483674891293,0.9759194850921631,0.05258863131166436,0.050642652437090874,0.013542203847464407,0.012541662435978651,0.013616528995953558,0.012584707699716091,0.0005716346850022092,0.00040431797970086336,0.9791794400662184,1.0019506812095642,0.046448955705272965,0.03769218549132347,-0.5591426879982464,-0.584206223487854,-0.005752675904204807,0.006894072517752647,0.05842101708276459,0.06792659685015678,0.625,1.0,0.04425656639796216,0.037521710619330406,0.020440619638975477,0.015364557038992643,0.04425657813408179,0.037521726451814175,0.007528826666202804,0.007291753776371479,-0.007638843300810549,-0.007346309721469879,0.9765625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.138615978663438,-0.13970720767974854,0.007596748688229127,0.007059239549562335,0.010879382329221698,0.009660147596150637,0.3402641853199384,0.3412977159023285,0.07967528441804461,0.07741864770650864,0.002179567783283015,0.0018641664064489305,0.026513396284495394,0.024630648083984852
anti_projected,0.35,0.7,0.7,0.03125,0.03125,0.008555589321531443,0.007877562195062637,-0.9843749850988388,-1.0,0.06428270030301064,0.06170572340488434,0.3044232365209609,0.28790155053138733,0.30906722927466035,0.2950071692466736,0.029770860157441348,0.0281404796987772,-0.1826670150840073,-0.1938735991716385,0.17425088068102923,0.10243623331189156,0.03883470469418171,0.03822271525859833,0.8676048559136689,0.8958980441093445,0.8676048495108262,0.8958981037139893,0.0543356359412428,0.05315958335995674,0.015348551771239727,0.014345588628202677,0.015445615401404211,0.01445739297196269,0.0006955868084332906,0.0004965008702129126,0.988517967518419,1.0034226775169373,0.04567397589562461,0.03880790248513222,-0.5441450967191486,-0.5590077042579651,-0.0012096062142745723,0.001687325187958777,0.015130276022318867,0.00876867095939815,0.515625,1.0,0.014815616232226603,0.004808085970580578,0.059372232733949204,0.06573563814163208,0.014815615737461485,0.004808072000741959,0.008890141208212299,0.008894081693142653,-0.009042653338838136,-0.009006639942526817,0.984375,1.0,0.0,0.0,-0.009042653338838136,-0.009006639942526817,0.0,0.0,-0.14991782412835164,-0.14994466304779053,0.008321090591380198,0.0078798639588058,0.012603114116245706,0.011816464364528656,0.31757629484445715,0.3124895989894867,0.08198164630448446,0.07981543987989426,0.002298662977409549,0.0020909252343699336,0.02752375724958256,0.026625451631844044
donor_projected,0.35,0.7,0.7,0.03125,0.03125,0.008469662849620363,0.007877562195062637,0.01202491070398537,0.004948315909132361,0.0556827844993677,0.053776733577251434,0.3044232365209609,0.28790155053138733,0.30675719305872917,0.2917189598083496,0.04833939167292556,0.04207431524991989,-0.13891999008046696,-0.1509147733449936,0.3169259499045438,0.19775981456041336,0.023173935296654236,0.021223858930170536,0.9288058471865952,0.9441230893135071,0.9288058485835791,0.9441231191158295,0.0543356359412428,0.05315958335995674,0.015348551771239727,0.014345588628202677,0.015445615401404211,0.01445739297196269,0.0006955868084332906,0.0004965008702129126,0.988517967518419,1.0034226775169373,0.04567397589562461,0.03880790248513222,-0.5441450967191486,-0.5590077042579651,-0.0012096062142745723,0.001687325187958777,0.015130276022318867,0.00876867095939815,0.515625,1.0,0.014815616232226603,0.004808085970580578,0.059372232733949204,0.06573563814163208,0.014815615737461485,0.004808072000741959,0.008890141208212299,0.008894081693142653,-0.009042653338838136,-0.009006639942526817,0.984375,1.0,0.0,0.0,-0.00010527983628350057,-2.7349220545147546e-05,0.375,0.0,-0.14991782412835164,-0.14994466304779053,0.008321090591380198,0.0078798639588058,0.012603114116245706,0.011816464364528656,0.31757629484445715,0.3124895989894867,0.08198164630448446,0.07981543987989426,0.002298662977409549,0.0020909252343699336,0.02752375724958256,0.026625451631844044
orthogonal_projected,0.35,0.7,0.7,0.03125,0.03125,0.00855558941293566,0.007877563126385212,-1.405169314239174e-10,0.0,0.055836178187746555,0.0539665762335062,0.3044232365209609,0.28790155053138733,0.30678401747718453,0.29116611182689667,0.048430288612507866,0.04380442574620247,-0.13924338642391376,-0.14583325386047363,0.31820906058237597,0.21290823817253113,0.023232222946489856,0.019897853024303913,0.9307386055588722,0.9465319216251373,0.9307386013679206,0.9465318918228149,0.0543356359412428,0.05315958335995674,0.015348551771239727,0.014345588628202677,0.015445615401404211,0.01445739297196269,0.0006955868084332906,0.0004965008702129126,0.988517967518419,1.0034226775169373,0.04567397589562461,0.03880790248513222,-0.5441450967191486,-0.5590077042579651,-0.0012096062142745723,0.001687325187958777,0.015130276022318867,0.00876867095939815,0.515625,1.0,0.014815616232226603,0.004808085970580578,0.059372232733949204,0.06573563814163208,0.014815615737461485,0.004808072000741959,0.008890141208212299,0.008894081693142653,-0.009042653338838136,-0.009006639942526817,0.984375,1.0,0.0,0.0,-0.00013054947554280716,-4.340334635344334e-05,0.3828125,0.0,-0.14991782412835164,-0.14994466304779053,0.008321090591380198,0.0078798639588058,0.012603114116245706,0.011816464364528656,0.31757629484445715,0.3124895989894867,0.08198164630448446,0.07981543987989426,0.002298662977409549,0.0020909252343699336,0.02752375724958256,0.026625451631844044
projected,0.35,0.7,0.7,0.03125,0.03125,0.008555589321531443,0.007877562195062637,0.9843749850988388,1.0,0.04822449671337381,0.04695026017725468,0.3044232365209609,0.28790155053138733,0.3049222828121856,0.28952327370643616,0.06888844038257957,0.06071090139448643,-0.09541059818366193,-0.09913904592394829,0.5035448943526717,0.37857910990715027,0.010446772974660234,0.004901381907984614,0.9999999892897904,1.0,0.9999999906867743,1.0,0.0543356359412428,0.05315958335995674,0.015348551771239727,0.014345588628202677,0.015445615401404211,0.01445739297196269,0.0006955868084332906,0.0004965008702129126,0.988517967518419,1.0034226775169373,0.04567397589562461,0.03880790248513222,-0.5441450967191486,-0.5590077042579651,-0.0012096062142745723,0.001687325187958777,0.015130276022318867,0.00876867095939815,0.515625,1.0,0.014815616232226603,0.004808085970580578,0.059372232733949204,0.06573563814163208,0.014815615737461485,0.004808072000741959,0.008890141208212299,0.008894081693142653,-0.009042653338838136,-0.009006639942526817,0.984375,1.0,0.0,0.0,0.008890141208212299,0.008894081693142653,0.984375,1.0,-0.14991782412835164,-0.14994466304779053,0.008321090591380198,0.0078798639588058,0.012603114116245706,0.011816464364528656,0.31757629484445715,0.3124895989894867,0.08198164630448446,0.07981543987989426,0.002298662977409549,0.0020909252343699336,0.02752375724958256,0.026625451631844044
state_only,0.35,0.7,0.7,0.03125,0.03125,0.008555589321531443,0.007877562195062637,0.9843749850988388,1.0,0.014978473606788612,0.014078154694288969,0.3044232365209609,0.28790155053138733,0.3047012861352414,0.2883422523736954,0.019293457895400934,0.015185012482106686,-0.026874029488681117,-0.014095149002969265,0.5339163234166335,0.45521770417690277,0.0008840898631348182,0.0,-0.2976601446789573,-0.3158220052719116,-0.2976601424306864,-0.31582196056842804,0.0543356359412428,0.05315958335995674,0.015348551771239727,0.014345588628202677,0.015445615401404211,0.01445739297196269,0.0006955868084332906,0.0004965008702129126,0.988517967518419,1.0034226775169373,0.04567397589562461,0.03880790248513222,-0.5441450967191486,-0.5590077042579651,-0.0012096062142745723,0.001687325187958777,0.015130276022318867,0.00876867095939815,0.515625,1.0,0.014815616232226603,0.004808085970580578,0.059372232733949204,0.06573563814163208,0.014815615737461485,0.004808072000741959,0.008890141208212299,0.008894081693142653,-0.009042653338838136,-0.009006639942526817,0.984375,1.0,0.0,0.0,0.00813330504570331,0.008147310931235552,0.984375,1.0,-0.14991782412835164,-0.14994466304779053,0.008321090591380198,0.0078798639588058,0.012603114116245706,0.011816464364528656,0.31757629484445715,0.3124895989894867,0.08198164630448446,0.07981543987989426,0.002298662977409549,0.0020909252343699336,0.02752375724958256,0.026625451631844044
time_only,0.35,0.7,0.7,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0543356359412428,0.05315958335995674,0.3044232365209609,0.28790155053138733,0.3065620553679764,0.2915917634963989,0.050204938557726564,0.048151154071092606,-0.13324181534699164,-0.13728930056095123,0.34997903436533306,0.2581273317337036,0.021993642473262298,0.017210411839187145,0.9540584846399724,0.9673792123794556,0.9540584930218756,0.9673793315887451,0.0543356359412428,0.05315958335995674,0.015348551771239727,0.014345588628202677,0.015445615401404211,0.01445739297196269,0.0006955868084332906,0.0004965008702129126,0.988517967518419,1.0034226775169373,0.04567397589562461,0.03880790248513222,-0.5441450967191486,-0.5590077042579651,-0.0012096062142745723,0.001687325187958777,0.015130276022318867,0.00876867095939815,0.515625,1.0,0.014815616232226603,0.004808085970580578,0.059372232733949204,0.06573563814163208,0.014815615737461485,0.004808072000741959,0.008890141208212299,0.008894081693142653,-0.009042653338838136,-0.009006639942526817,0.984375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14991782412835164,-0.14994466304779053,0.008321090591380198,0.0078798639588058,0.012603114116245706,0.011816464364528656,0.31757629484445715,0.3124895989894867,0.08198164630448446,0.07981543987989426,0.002298662977409549,0.0020909252343699336,0.02752375724958256,0.026625451631844044
anti_projected,0.4,0.7,0.7,0.03125,0.03125,0.010274342189404706,0.009581035003066063,-0.999999990221113,-1.0,0.06751275653368793,0.06553076207637787,0.3463879064656794,0.33692270517349243,0.34880151716060936,0.3373790830373764,0.05932141990160744,0.05580948106944561,-0.13784427670179866,-0.14728569239377975,0.339273356294143,0.2721400260925293,0.019978088986135845,0.019405354745686054,0.8369580808212049,0.8590143918991089,0.836958080297336,0.8590143918991089,0.056355765322223306,0.05488567240536213,0.01782214830564044,0.017239049077033997,0.017936022857611533,0.017268892377614975,0.0008741695376102143,0.0007063108496367931,1.0048023173585534,1.0040683150291443,0.048309311430784874,0.040203237906098366,-0.5183793609030545,-0.5270261764526367,0.005849779410709743,-0.0002176300622522831,1.195339382320526e-05,-0.0003136239538434893,0.5,0.5,0.0035902468152926303,-0.00017774663865566254,0.11577885671067634,0.11713377386331558,0.0035902471281588078,-0.00017774756997823715,0.010561710645561107,0.010669590905308723,-0.010784056501506711,-0.010844030417501926,1.0,1.0,0.0,0.0,-0.010784056501506711,-0.010844030417501926,0.0,0.0,-0.15914594489731826,-0.15791303664445877,0.009064359934200183,0.0086220926605165,0.015079543509273208,0.014234737493097782,0.28406505298335105,0.27775847911834717,0.08520051516825333,0.08383755385875702,0.0025419384483029717,0.0024042215663939714,0.02950385467556771,0.028654507361352444
donor_projected,0.4,0.7,0.7,0.03125,0.03125,0.010274342184857232,0.00958103546872735,0.012172528711744235,0.010400654748082161,0.05817908694734797,0.056880827993154526,0.3463879064656794,0.33692270517349243,0.3472940225619823,0.3347305804491043,0.06794075333891669,0.06402062624692917,-0.10400491131804301,-0.11130490899085999,0.4504423726039022,0.3800273537635803,0.010400088302048971,0.0075086967553943396,0.9126758077181876,0.9242036938667297,0.912675813306123,0.9242036938667297,0.056355765322223306,0.05488567240536213,0.01782214830564044,0.017239049077033997,0.017936022857611533,0.017268892377614975,0.0008741695376102143,0.0007063108496367931,1.0048023173585534,1.0040683150291443,0.048309311430784874,0.040203237906098366,-0.5183793609030545,-0.5270261764526367,0.005849779410709743,-0.0002176300622522831,1.195339382320526e-05,-0.0003136239538434893,0.5,0.5,0.0035902468152926303,-0.00017774663865566254,0.11577885671067634,0.11713377386331558,0.0035902471281588078,-0.00017774756997823715,0.010561710645561107,0.010669590905308723,-0.010784056501506711,-0.010844030417501926,1.0,1.0,0.0,0.0,-0.00015826743275226818,-8.514113142155111e-05,0.3125,0.0,-0.15914594489731826,-0.15791303664445877,0.009064359934200183,0.0086220926605165,0.015079543509273208,0.014234737493097782,0.28406505298335105,0.27775847911834717,0.08520051516825333,0.08383755385875702,0.0025419384483029717,0.0024042215663939714,0.02950385467556771,0.028654507361352444
orthogonal_projected,0.4,0.7,0.7,0.03125,0.03125,0.010274342135744519,0.009581034537404776,1.5779733075760305e-10,8.731149137020111e-11,0.058310199034167454,0.05637913756072521,0.3463879064656794,0.33692270517349243,0.3472956788027659,0.33454202115535736,0.0682953969881055,0.06385895982384682,-0.10396582608154858,-0.10995711386203766,0.45277737636934035,0.365973562002182,0.010326547220358862,0.006735797971487045,0.914600720629096,0.9276013374328613,0.9146007290109992,0.9276013076305389,0.056355765322223306,0.05488567240536213,0.01782214830564044,0.017239049077033997,0.017936022857611533,0.017268892377614975,0.0008741695376102143,0.0007063108496367931,1.0048023173585534,1.0040683150291443,0.048309311430784874,0.040203237906098366,-0.5183793609030545,-0.5270261764526367,0.005849779410709743,-0.0002176300622522831,1.195339382320526e-05,-0.0003136239538434893,0.5,0.5,0.0035902468152926303,-0.00017774663865566254,0.11577885671067634,0.11713377386331558,0.0035902471281588078,-0.00017774756997823715,0.010561710645561107,0.010669590905308723,-0.010784056501506711,-0.010844030417501926,1.0,1.0,0.0,0.0,-0.0001525727932829568,-6.622535147471353e-05,0.3671875,0.0,-0.15914594489731826,-0.15791303664445877,0.009064359934200183,0.0086220926605165,0.015079543509273208,0.014234737493097782,0.28406505298335105,0.27775847911834717,0.08520051516825333,0.08383755385875702,0.0025419384483029717,0.0024042215663939714,0.02950385467556771,0.028654507361352444
projected,0.4,0.7,0.7,0.03125,0.03125,0.010274342189404706,0.009581035003066063,0.999999990221113,1.0,0.05011794893653132,0.04931620694696903,0.3463879064656794,0.33692270517349243,0.34626615361776203,0.33380283415317535,0.07432326116031618,0.07617701217532158,-0.07502978234697366,-0.07789397239685059,0.5535877189358871,0.48938849568367004,0.0034523800145507266,0.0004415943840285763,0.9999999813735485,1.0,0.9999999878928065,1.0,0.056355765322223306,0.05488567240536213,0.01782214830564044,0.017239049077033997,0.017936022857611533,0.017268892377614975,0.0008741695376102143,0.0007063108496367931,1.0048023173585534,1.0040683150291443,0.048309311430784874,0.040203237906098366,-0.5183793609030545,-0.5270261764526367,0.005849779410709743,-0.0002176300622522831,1.195339382320526e-05,-0.0003136239538434893,0.5,0.5,0.0035902468152926303,-0.00017774663865566254,0.11577885671067634,0.11713377386331558,0.0035902471281588078,-0.00017774756997823715,0.010561710645561107,0.010669590905308723,-0.010784056501506711,-0.010844030417501926,1.0,1.0,0.0,0.0,0.010561710645561107,0.010669590905308723,1.0,1.0,-0.15914594489731826,-0.15791303664445877,0.009064359934200183,0.0086220926605165,0.015079543509273208,0.014234737493097782,0.28406505298335105,0.27775847911834717,0.08520051516825333,0.08383755385875702,0.0025419384483029717,0.0024042215663939714,0.02950385467556771,0.028654507361352444
state_only,0.4,0.7,0.7,0.03125,0.03125,0.010274342189404706,0.009581035003066063,0.999999990221113,1.0,0.017362287262585596,0.01690212171524763,0.3463879064656794,0.33692270517349243,0.3476187181659043,0.33560341596603394,-0.03357760759172379,-0.033027367666363716,-0.08126011822241708,-0.08380375057458878,-0.6824524112744257,-0.7372418344020844,0.0059834622406356175,0.005016135750338435,-0.2231830785931379,-0.23609662801027298,-0.2231830799355521,-0.23609662801027298,0.056355765322223306,0.05488567240536213,0.01782214830564044,0.017239049077033997,0.017936022857611533,0.017268892377614975,0.0008741695376102143,0.0007063108496367931,1.0048023173585534,1.0040683150291443,0.048309311430784874,0.040203237906098366,-0.5183793609030545,-0.5270261764526367,0.005849779410709743,-0.0002176300622522831,1.195339382320526e-05,-0.0003136239538434893,0.5,0.5,0.0035902468152926303,-0.00017774663865566254,0.11577885671067634,0.11713377386331558,0.0035902471281588078,-0.00017774756997823715,0.010561710645561107,0.010669590905308723,-0.010784056501506711,-0.010844030417501926,1.0,1.0,0.0,0.0,0.009628604857425671,0.009703959804028273,1.0,1.0,-0.15914594489731826,-0.15791303664445877,0.009064359934200183,0.0086220926605165,0.015079543509273208,0.014234737493097782,0.28406505298335105,0.27775847911834717,0.08520051516825333,0.08383755385875702,0.0025419384483029717,0.0024042215663939714,0.02950385467556771,0.028654507361352444
time_only,0.4,0.7,0.7,0.03125,0.03125,0.0,0.0,0.0,0.0,0.056355765322223306,0.05488567240536213,0.3463879064656794,0.33692270517349243,0.34704271680675447,0.3342525511980057,0.07060385816294001,0.06262179464101791,-0.09657810534554301,-0.10929035022854805,0.495587149169296,0.38116970658302307,0.009028159705849248,0.006523904390633106,0.9434168566949666,0.9527666568756104,0.9434168571606278,0.952766627073288,0.056355765322223306,0.05488567240536213,0.01782214830564044,0.017239049077033997,0.017936022857611533,0.017268892377614975,0.0008741695376102143,0.0007063108496367931,1.0048023173585534,1.0040683150291443,0.048309311430784874,0.040203237906098366,-0.5183793609030545,-0.5270261764526367,0.005849779410709743,-0.0002176300622522831,1.195339382320526e-05,-0.0003136239538434893,0.5,0.5,0.0035902468152926303,-0.00017774663865566254,0.11577885671067634,0.11713377386331558,0.0035902471281588078,-0.00017774756997823715,0.010561710645561107,0.010669590905308723,-0.010784056501506711,-0.010844030417501926,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15914594489731826,-0.15791303664445877,0.009064359934200183,0.0086220926605165,0.015079543509273208,0.014234737493097782,0.28406505298335105,0.27775847911834717,0.08520051516825333,0.08383755385875702,0.0025419384483029717,0.0024042215663939714,0.02950385467556771,0.028654507361352444
anti_projected,0.45,0.7,0.7,0.03125,0.03125,0.012548817558126757,0.011954708490520716,-0.9999999925494194,-1.0,0.0708161061629653,0.06898392364382744,0.3921206855447963,0.3865537494421005,0.39201777055859566,0.3864378035068512,0.08988081342249643,0.08448043465614319,-0.09322044489817927,-0.09523442387580872,0.533948531661963,0.47980500757694244,0.004108045392058557,0.0014549552579410374,0.7914532690774649,0.8063643574714661,0.7914532686118037,0.8063643574714661,0.05830913915997371,0.05746842734515667,0.02095449226544588,0.020352689549326897,0.021097357668622863,0.020438961684703827,0.001114667166120853,0.0009640497446525842,1.006202875636518,1.0056934356689453,0.0515210318408208,0.0472403634339571,-0.46641815279144794,-0.47200964391231537,0.022248123019380728,0.006264376454055309,0.0025901041531142255,0.008903349749743938,0.515625,1.0,0.003437539213337004,0.005165814887732267,0.1735912595759146,0.1801871955394745,0.0034375390023342334,0.005165839102119207,0.012448371780919842,0.01276995986700058,-0.012792911580618238,-0.01315364707261324,1.0,1.0,0.0,0.0,-0.012792911580618238,-0.01315364707261324,0.0,0.0,-0.163774203392677,-0.15788962692022324,0.009602174806786934,0.00918892677873373,0.01836631985497661,0.01793871819972992,0.23290074479882605,0.22280026227235794,0.089250631746836,0.0887230634689331,0.002874483920095372,0.0027588580269366503,0.031941897846991196,0.030431323684751987
donor_projected,0.45,0.7,0.7,0.03125,0.03125,0.012548817594506545,0.011954708490520716,0.01179691864126653,0.011248041409999132,0.06083383003715426,0.05965273268520832,0.3921206855447963,0.3865537494421005,0.3915284852264449,0.3860764503479004,0.086776040836412,0.08723482117056847,-0.07169775757211028,-0.06397423893213272,0.6003726464562078,0.5754045844078064,0.0006242960076292547,-0.0032184403389692307,0.8890931364148855,0.8974427282810211,0.8890931331552565,0.8974427282810211,0.05830913915997371,0.05746842734515667,0.02095449226544588,0.020352689549326897,0.021097357668622863,0.020438961684703827,0.001114667166120853,0.0009640497446525842,1.006202875636518,1.0056934356689453,0.0515210318408208,0.0472403634339571,-0.46641815279144794,-0.47200964391231537,0.022248123019380728,0.006264376454055309,0.0025901041531142255,0.008903349749743938,0.515625,1.0,0.003437539213337004,0.005165814887732267,0.1735912595759146,0.1801871955394745,0.0034375390023342334,0.005165839102119207,0.012448371780919842,0.01276995986700058,-0.012792911580618238,-0.01315364707261324,1.0,1.0,0.0,0.0,-0.00024678934882160775,-0.0001664839728618972,0.265625,0.0,-0.163774203392677,-0.15788962692022324,0.009602174806786934,0.00918892677873373,0.01836631985497661,0.01793871819972992,0.23290074479882605,0.22280026227235794,0.089250631746836,0.0887230634689331,0.002874483920095372,0.0027588580269366503,0.031941897846991196,0.030431323684751987
orthogonal_projected,0.45,0.7,0.7,0.03125,0.03125,0.012548817587230587,0.011954708024859428,-9.413270163349807e-11,-2.3283064365386963e-10,0.06092595070367679,0.05964852683246136,0.3921206855447963,0.3865537494421005,0.39150992897339165,0.38511529564857483,0.08742041496589081,0.0887848287820816,-0.07123309182134108,-0.06465286016464233,0.604450075943987,0.574856698513031,0.00043444953781701656,-0.002948848414234817,0.8907856312580407,0.8995730578899384,0.8907856196165085,0.8995729982852936,0.05830913915997371,0.05746842734515667,0.02095449226544588,0.020352689549326897,0.021097357668622863,0.020438961684703827,0.001114667166120853,0.0009640497446525842,1.006202875636518,1.0056934356689453,0.0515210318408208,0.0472403634339571,-0.46641815279144794,-0.47200964391231537,0.022248123019380728,0.006264376454055309,0.0025901041531142255,0.008903349749743938,0.515625,1.0,0.003437539213337004,0.005165814887732267,0.1735912595759146,0.1801871955394745,0.0034375390023342334,0.005165839102119207,0.012448371780919842,0.01276995986700058,-0.012792911580618238,-0.01315364707261324,1.0,1.0,0.0,0.0,-0.0001766660969053646,-9.880155630526133e-05,0.3671875,0.0,-0.163774203392677,-0.15788962692022324,0.009602174806786934,0.00918892677873373,0.01836631985497661,0.01793871819972992,0.23290074479882605,0.22280026227235794,0.089250631746836,0.0887230634689331,0.002874483920095372,0.0027588580269366503,0.031941897846991196,0.030431323684751987
