experiment,metric_file,branch,fid,inception_score,sfid,sample_sha256,sample_path
raev2_pfr_ou_polar_v1,fid1k_seed20260904/baselines_official_metrics.json,ordinary_ig,38.39737831188438,57.71609230041504,,57172eb750df845e9bfca509ab78e4625c4873bcbf3960434a8271dec05cc526,/data/users/zhoushunyu/eqvae/experiments/raev2_pfr_retiming_v1/fid1k_seed20260904/ig_s1p78/samples.npz
raev2_pfr_ou_polar_v1,fid1k_seed20260904/baselines_official_metrics.json,raw_pfr,37.89002155363602,61.97040939331055,,5b3b750f299d0d70400522ff2ec2404c8a23c75ace0aa6b7bf3492dfda4ba121,/data/users/zhoushunyu/eqvae/experiments/raev2_pfr_retiming_v1/fid1k_seed20260904/pfr_h0p03125_r0p05/samples.npz
raev2_pfr_ou_polar_v1,fid1k_seed20260904/ou_common/official_metrics.json,ou_common,38.11218809629827,61.30568389892578,,cf9db5654a390fee5a0cfe94f08ca4d4916e4fcc68ced85cb2358d9f7e42d977,/data/users/zhoushunyu/eqvae/experiments/raev2_pfr_ou_polar_v1/fid1k_seed20260904/ou_common/samples.npz
raev2_pfr_ou_polar_v1,fid1k_seed20260904/ou_polar/official_metrics.json,ou_polar,37.96141820640031,61.40271835327148,,c4927bdf95cf6e8fb885231e9310b46af240268ebb94ab4c962d74591b666394,/data/users/zhoushunyu/eqvae/experiments/raev2_pfr_ou_polar_v1/fid1k_seed20260904/ou_polar/samples.npz
raev2_pfr_ou_weak_certificate_v1,fid1k_seed20260903/official_metrics.json,ou_weak_polar,38.64322038713391,59.96533546447754,,1132c3f9bda89568e7e2e64ef9ee08589f7163022ec0ca550238dfe5e25cab7c,/data/users/zhoushunyu/eqvae/experiments/raev2_pfr_ou_weak_certificate_v1/fid1k_seed20260903/ou_weak_polar/samples.npz
raev2_pfr_ou_weak_certificate_v1,fid1k_seed20260904/official_metrics.json,ou_weak_polar,38.83636847736693,62.929470443725585,,ecc8ffc73069c4a3bf8987526db7412e7910df60b163cc064c37df3805673522,/data/users/zhoushunyu/eqvae/experiments/raev2_pfr_ou_weak_certificate_v1/fid1k_seed20260904/ou_weak_polar/samples.npz
raev2_pfr_anchor_consistent_v1,angular_ou_fid1k_seed20260903/official_metrics.json,ou_strong_polar_angular,39.79244933243501,64.14220962524413,,be4e02837c96c8baf483528d8e52640b9cae9ad000d5ed70b98f9b02eb3b488d,/data/users/zhoushunyu/eqvae/experiments/raev2_pfr_anchor_consistent_v1/angular_ou_fid1k_seed20260903/ou_strong_polar_angular/samples.npz
raev2_pfr_anchor_consistent_v1,fid1k_seed20260903/official_metrics.json,ou_weak_polar_anchor,38.69072441231026,58.10994186401367,,0c840cf16a6a4d1d6cb8cc636e1babcc886c18c75a89c29f8296e3c9e0f0e21a,/data/users/zhoushunyu/eqvae/experiments/raev2_pfr_anchor_consistent_v1/fid1k_seed20260903/ou_weak_polar_anchor/samples.npz
raev2_pfr_anchor_consistent_v1,fid1k_seed20260904/official_metrics.json,ou_weak_polar_anchor,39.22113568143118,61.65232810974121,,26ee72f3cbccf8a0646216dc104807388a0d2e213e47b6b8ce8a0bae67e70a36,/data/users/zhoushunyu/eqvae/experiments/raev2_pfr_anchor_consistent_v1/fid1k_seed20260904/ou_weak_polar_anchor/samples.npz
raev2_pfr_first_half_v1,fid1k_seed20260903_boundary/official_metrics.json,ou_strong_polar_first_half,52.90426781642395,61.00622024536133,,1ef65c4634184efd9bf20dffd947f57e2a82ed40e3451c456f5a77af41bd6d45,/data/users/zhoushunyu/eqvae/experiments/raev2_pfr_first_half_v1/fid1k_seed20260903_boundary/ou_strong_polar_first_half/samples.npz
raev2_pfr_first_half_v1,fid1k_seed20260903_rho0p05/official_metrics.json,ou_first_half_r0p05,38.70308654449519,59.33267364501953,,369c0ae8f6fc943f265f3308deca1f397639c14cfc9ac9c8529aaf8e0fa54237,/data/users/zhoushunyu/eqvae/experiments/raev2_pfr_first_half_v1/fid1k_seed20260903_rho0p05/ou_strong_polar_first_half_r0p05/samples.npz
raev2_pfr_first_half_v1,fid1k_seed20260904_boundary/official_metrics.json,ou_strong_polar_first_half,54.406114897409054,60.45280876159668,,fb2a742ad5d669fce7c572ad9ae8016799b095ce964f4a435c7528567772d644,/data/users/zhoushunyu/eqvae/experiments/raev2_pfr_first_half_v1/fid1k_seed20260904_boundary/ou_strong_polar_first_half/samples.npz
raev2_pfr_first_half_v1,fid1k_seed20260904_rho0p05/official_metrics.json,ou_first_half_r0p05,38.74402914246656,62.9133243560791,,ff92c8a7de1ca4a875590563af460525967164fc1b9fbea7cdc7580ff5b2ebf7,/data/users/zhoushunyu/eqvae/experiments/raev2_pfr_first_half_v1/fid1k_seed20260904_rho0p05/ou_strong_polar_first_half_r0p05/samples.npz
raev2_foresight_weak_reference_v1,fid1k_seed20260903/official_metrics.json,ordinary_ig,39.21352929201987,56.80710029602051,,16a395c8e769968d6594efda73d31f0e1b33d1db6dcdfa5826dbc8cedd038401,/data/users/zhoushunyu/eqvae/experiments/raev2_foresight_weak_reference_v1/fid1k_seed20260903/ordinary_ig/samples.npz
raev2_foresight_weak_reference_v1,fid1k_seed20260903/official_metrics.json,foresight_weak_ref,42.34534208296145,50.64193572998047,,9a55105e9a99b29a14eb8fb5449d0e83f141cb7a93ba3ceff102327e53fdc30c,/data/users/zhoushunyu/eqvae/experiments/raev2_foresight_weak_reference_v1/fid1k_seed20260903/foresight_weak_ref/samples.npz
raev2_foresight_weak_reference_v1,fid1k_seed20260904/official_metrics.json,ordinary_ig,39.141456256718016,59.81250915527344,,58bff64ac1d15e2af6bea9a509724ddcbacedeeb443f4f5b699936b21b22e183,/data/users/zhoushunyu/eqvae/experiments/raev2_foresight_weak_reference_v1/fid1k_seed20260904/ordinary_ig/samples.npz
raev2_foresight_weak_reference_v1,fid1k_seed20260904/official_metrics.json,foresight_weak_ref,42.672874119774974,52.16867523193359,,79188801971d2b8be571d5f3e95f8c6633aa61c58e75860c80cbba96eb323339,/data/users/zhoushunyu/eqvae/experiments/raev2_foresight_weak_reference_v1/fid1k_seed20260904/foresight_weak_ref/samples.npz
raev2_foresight_directional_ig_v1,fid1k_seed20260903/official_metrics.csv,foresight_directional_ig,40.148610278347405,54.104651641845706,,250779fbbcd5881a91378a9cf300c0cc38c823aeb8902f829183c4b7e354169f,/data/users/zhoushunyu/eqvae/experiments/raev2_foresight_directional_ig_v1/fid1k_seed20260903/foresight_directional_ig/samples.npz
raev2_foresight_directional_ig_v1,fid1k_seed20260903/official_metrics.json,foresight_directional_ig,40.148610278347405,54.104651641845706,,250779fbbcd5881a91378a9cf300c0cc38c823aeb8902f829183c4b7e354169f,/data/users/zhoushunyu/eqvae/experiments/raev2_foresight_directional_ig_v1/fid1k_seed20260903/foresight_directional_ig/samples.npz
raev2_foresight_directional_ig_v1,fid1k_seed20260904/official_metrics.csv,foresight_directional_ig,40.704469925777175,54.504181671142575,,4f0405a689f49afa17637a20e7435be49a06aae2a4837f1eb271f5085da9828e,/data/users/zhoushunyu/eqvae/experiments/raev2_foresight_directional_ig_v1/fid1k_seed20260904/foresight_directional_ig/samples.npz
raev2_foresight_directional_ig_v1,fid1k_seed20260904/official_metrics.json,foresight_directional_ig,40.704469925777175,54.504181671142575,,4f0405a689f49afa17637a20e7435be49a06aae2a4837f1eb271f5085da9828e,/data/users/zhoushunyu/eqvae/experiments/raev2_foresight_directional_ig_v1/fid1k_seed20260904/foresight_directional_ig/samples.npz
raev2_piecewise_ig_v1,confirm_seed20260904_worker2/official_metrics.csv,constant_ig_s1p78,38.17554919628776,59.71023712158203,,228bda23314547584c2fd4773519d3f821f67eca2b5af89cb28c89e246347621,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/confirm_seed20260904_worker2/constant_ig_s1p78/samples.npz
raev2_piecewise_ig_v1,confirm_seed20260904_worker2/official_metrics.csv,ig_e1p78_m1p78,37.97483607622621,60.53487434387207,,fd599ca81e1b489db8c1b16e0419803d4d0412828f8e767efa14403b06c7c733,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/confirm_seed20260904_worker2/ig_e1p78_m1p78/samples.npz
raev2_piecewise_ig_v1,confirm_seed20260904_worker2/official_metrics.json,constant_ig_s1p78,38.17554919628776,59.71023712158203,,228bda23314547584c2fd4773519d3f821f67eca2b5af89cb28c89e246347621,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/confirm_seed20260904_worker2/constant_ig_s1p78/samples.npz
raev2_piecewise_ig_v1,confirm_seed20260904_worker2/official_metrics.json,ig_e1p78_m1p78,37.97483607622621,60.53487434387207,,fd599ca81e1b489db8c1b16e0419803d4d0412828f8e767efa14403b06c7c733,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/confirm_seed20260904_worker2/ig_e1p78_m1p78/samples.npz
raev2_piecewise_ig_v1,confirm_seed20260904_worker3/official_metrics.csv,full_s1p00,38.607804686746874,56.38462257385254,,fa12b6f2f32dda2c3652c8061fc9b72c52c35d0ef9f2f72f760d1b3d53eb7b2b,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/confirm_seed20260904_worker3/full_s1p00/samples.npz
raev2_piecewise_ig_v1,confirm_seed20260904_worker3/official_metrics.csv,ig_e1p60_m1p00,38.08323565180973,60.76376304626465,,2d4771f8f38aaa1fe9c7a9af58823ab1eb83a7479b7e6d30e1af580c3443c13b,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/confirm_seed20260904_worker3/ig_e1p60_m1p00/samples.npz
raev2_piecewise_ig_v1,confirm_seed20260904_worker3/official_metrics.json,full_s1p00,38.607804686746874,56.38462257385254,,fa12b6f2f32dda2c3652c8061fc9b72c52c35d0ef9f2f72f760d1b3d53eb7b2b,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/confirm_seed20260904_worker3/full_s1p00/samples.npz
raev2_piecewise_ig_v1,confirm_seed20260904_worker3/official_metrics.json,ig_e1p60_m1p00,38.08323565180973,60.76376304626465,,2d4771f8f38aaa1fe9c7a9af58823ab1eb83a7479b7e6d30e1af580c3443c13b,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/confirm_seed20260904_worker3/ig_e1p60_m1p00/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker0/official_metrics.csv,ig_s1p60_t0p3_1p0,38.271939899239726,58.705670547485354,,819234c535406b7d5cf0374d8169e28e88085867122e9072429fe88428c6d900,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker0/ig_s1p60_t0p3_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker0/official_metrics.csv,ig_s1p60_t0p4_1p0,38.25486120828691,58.854160690307616,,934b179b429121406bdb149327fb4c890dc566313af0b2930de65abf35c6f641,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker0/ig_s1p60_t0p4_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker0/official_metrics.csv,ig_s1p60_t0p5_1p0,38.209954935224346,59.10915985107422,,1be7f6ab9ae6c620fcb2f56de51ae375bb4dfd5604340761cf273c956420f422,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker0/ig_s1p60_t0p5_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker0/official_metrics.csv,ig_s1p60_t0p6_1p0,38.219176333398366,59.25871047973633,,b34005d35cf55ab2c35e4076fcaeebdd53a6f658cb2826ab14e907e137a34445,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker0/ig_s1p60_t0p6_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker0/official_metrics.csv,ig_s1p60_t0p7_1p0,38.24579854284502,59.21958274841309,,d2368d08aca6983a50ae8c1a4c5d9d6cb7285179c7398920d891ec8fed784529,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker0/ig_s1p60_t0p7_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker0/official_metrics.json,ig_s1p60_t0p3_1p0,38.271939899239726,58.705670547485354,,819234c535406b7d5cf0374d8169e28e88085867122e9072429fe88428c6d900,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker0/ig_s1p60_t0p3_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker0/official_metrics.json,ig_s1p60_t0p4_1p0,38.25486120828691,58.854160690307616,,934b179b429121406bdb149327fb4c890dc566313af0b2930de65abf35c6f641,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker0/ig_s1p60_t0p4_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker0/official_metrics.json,ig_s1p60_t0p5_1p0,38.209954935224346,59.10915985107422,,1be7f6ab9ae6c620fcb2f56de51ae375bb4dfd5604340761cf273c956420f422,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker0/ig_s1p60_t0p5_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker0/official_metrics.json,ig_s1p60_t0p6_1p0,38.219176333398366,59.25871047973633,,b34005d35cf55ab2c35e4076fcaeebdd53a6f658cb2826ab14e907e137a34445,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker0/ig_s1p60_t0p6_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker0/official_metrics.json,ig_s1p60_t0p7_1p0,38.24579854284502,59.21958274841309,,d2368d08aca6983a50ae8c1a4c5d9d6cb7285179c7398920d891ec8fed784529,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker0/ig_s1p60_t0p7_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker1/official_metrics.csv,ig_s1p78_t0p3_1p0,38.29940961933977,59.31654281616211,,5e49e5ca1025e471fd5d3b401e91373727cb97818b8f973f94a2f021940c9708,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker1/ig_s1p78_t0p3_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker1/official_metrics.csv,ig_s1p78_t0p4_1p0,38.25624955519146,59.18354682922363,,f6ec42dec4a4706bcfa899d56874fbb8f35c51b9acacf34be96ea9dbba7f5f18,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker1/ig_s1p78_t0p4_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker1/official_metrics.csv,ig_s1p78_t0p5_1p0,38.19735140848934,59.23007736206055,,8967e677e516006f9305584738e9f3051c7ab8c480409ba20d84723d74736c2c,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker1/ig_s1p78_t0p5_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker1/official_metrics.csv,ig_s1p78_t0p6_1p0,38.228993232535686,59.1432689666748,,1ea297fcfe9ef53ee1107a1113b52ba11a55a3ca58e54e99f01deeaec386f366,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker1/ig_s1p78_t0p6_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker1/official_metrics.csv,ig_s1p78_t0p7_1p0,38.24669934337351,59.207688903808595,,3914cca930fccceb4a7ce85a4b1e7ce9c1bf57468569522a0ca848913930490a,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker1/ig_s1p78_t0p7_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker1/official_metrics.json,ig_s1p78_t0p3_1p0,38.29940961933977,59.31654281616211,,5e49e5ca1025e471fd5d3b401e91373727cb97818b8f973f94a2f021940c9708,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker1/ig_s1p78_t0p3_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker1/official_metrics.json,ig_s1p78_t0p4_1p0,38.25624955519146,59.18354682922363,,f6ec42dec4a4706bcfa899d56874fbb8f35c51b9acacf34be96ea9dbba7f5f18,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker1/ig_s1p78_t0p4_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker1/official_metrics.json,ig_s1p78_t0p5_1p0,38.19735140848934,59.23007736206055,,8967e677e516006f9305584738e9f3051c7ab8c480409ba20d84723d74736c2c,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker1/ig_s1p78_t0p5_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker1/official_metrics.json,ig_s1p78_t0p6_1p0,38.228993232535686,59.1432689666748,,1ea297fcfe9ef53ee1107a1113b52ba11a55a3ca58e54e99f01deeaec386f366,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker1/ig_s1p78_t0p6_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker1/official_metrics.json,ig_s1p78_t0p7_1p0,38.24669934337351,59.207688903808595,,3914cca930fccceb4a7ce85a4b1e7ce9c1bf57468569522a0ca848913930490a,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker1/ig_s1p78_t0p7_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker2/official_metrics.csv,ig_s2p00_t0p3_1p0,38.40529508514862,58.197282791137695,,1fe5e04e3c09827af2196822cdf4b5ad55cdfd4c462d88459cbbbde7d2aac6b7,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker2/ig_s2p00_t0p3_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker2/official_metrics.csv,ig_s2p00_t0p4_1p0,38.39813492522791,58.33718643188477,,c093f152535ef307a0abfbc9fe3b801a6d16b96eb7d8df63560b2b02dfc47ed8,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker2/ig_s2p00_t0p4_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker2/official_metrics.csv,ig_s2p00_t0p5_1p0,38.35978573311195,58.663571166992185,,e76c409c182c5be970e991d02e0102a92ac4290f3ca498b23e9d728c9678b3cc,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker2/ig_s2p00_t0p5_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker2/official_metrics.csv,ig_s2p00_t0p6_1p0,38.36514667427241,58.89957237243652,,826a91bdc05cb7f4f8cced3e44de15ab026507abe012733a7976138b56530e85,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker2/ig_s2p00_t0p6_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker2/official_metrics.csv,ig_s2p00_t0p7_1p0,38.388356353798656,59.19189224243164,,1b667801edd511afca82299d643c6f8bcba143352ca73b1bacd7d782f55f6ece,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker2/ig_s2p00_t0p7_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker2/official_metrics.json,ig_s2p00_t0p3_1p0,38.40529508514862,58.197282791137695,,1fe5e04e3c09827af2196822cdf4b5ad55cdfd4c462d88459cbbbde7d2aac6b7,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker2/ig_s2p00_t0p3_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker2/official_metrics.json,ig_s2p00_t0p4_1p0,38.39813492522791,58.33718643188477,,c093f152535ef307a0abfbc9fe3b801a6d16b96eb7d8df63560b2b02dfc47ed8,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker2/ig_s2p00_t0p4_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker2/official_metrics.json,ig_s2p00_t0p5_1p0,38.35978573311195,58.663571166992185,,e76c409c182c5be970e991d02e0102a92ac4290f3ca498b23e9d728c9678b3cc,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker2/ig_s2p00_t0p5_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker2/official_metrics.json,ig_s2p00_t0p6_1p0,38.36514667427241,58.89957237243652,,826a91bdc05cb7f4f8cced3e44de15ab026507abe012733a7976138b56530e85,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker2/ig_s2p00_t0p6_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker2/official_metrics.json,ig_s2p00_t0p7_1p0,38.388356353798656,59.19189224243164,,1b667801edd511afca82299d643c6f8bcba143352ca73b1bacd7d782f55f6ece,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker2/ig_s2p00_t0p7_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker3/official_metrics.csv,ig_s2p30_t0p3_1p0,38.588027956090684,58.96008987426758,,8b8305c8a706217d40c3bf0e06367ea94534571c85bafb1ea2614f700caa2c35,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker3/ig_s2p30_t0p3_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker3/official_metrics.csv,ig_s2p30_t0p4_1p0,38.48568590959769,59.17906875610352,,7b5a4ca9505220fa362520fca2c55b217f9d4ac3394d663c45bf1e78a38b3c1a,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker3/ig_s2p30_t0p4_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker3/official_metrics.csv,ig_s2p30_t0p5_1p0,38.405972085854614,59.32620544433594,,a3e42ec496995839adc5cbcea9005c82466c5f4ff75d55b502d79ba7c6b94824,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker3/ig_s2p30_t0p5_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker3/official_metrics.csv,ig_s2p30_t0p6_1p0,38.38330933863523,59.37405700683594,,e9fd0a08c3090e888d14533d75a59f3481f2441a2ef258478fbf39bb33dbd43e,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker3/ig_s2p30_t0p6_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker3/official_metrics.csv,ig_s2p30_t0p7_1p0,38.48443763097214,59.65286979675293,,d9cf648df8b966cc007f9b9904e2e3d2b448f5cc1fca963281deb56ee5601ca0,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker3/ig_s2p30_t0p7_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker3/official_metrics.json,ig_s2p30_t0p3_1p0,38.588027956090684,58.96008987426758,,8b8305c8a706217d40c3bf0e06367ea94534571c85bafb1ea2614f700caa2c35,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker3/ig_s2p30_t0p3_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker3/official_metrics.json,ig_s2p30_t0p4_1p0,38.48568590959769,59.17906875610352,,7b5a4ca9505220fa362520fca2c55b217f9d4ac3394d663c45bf1e78a38b3c1a,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker3/ig_s2p30_t0p4_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker3/official_metrics.json,ig_s2p30_t0p5_1p0,38.405972085854614,59.32620544433594,,a3e42ec496995839adc5cbcea9005c82466c5f4ff75d55b502d79ba7c6b94824,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker3/ig_s2p30_t0p5_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker3/official_metrics.json,ig_s2p30_t0p6_1p0,38.38330933863523,59.37405700683594,,e9fd0a08c3090e888d14533d75a59f3481f2441a2ef258478fbf39bb33dbd43e,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker3/ig_s2p30_t0p6_1p0/samples.npz
raev2_piecewise_ig_v1,cutoff_seed20260903_worker3/official_metrics.json,ig_s2p30_t0p7_1p0,38.48443763097214,59.65286979675293,,d9cf648df8b966cc007f9b9904e2e3d2b448f5cc1fca963281deb56ee5601ca0,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/cutoff_seed20260903_worker3/ig_s2p30_t0p7_1p0/samples.npz
raev2_piecewise_ig_v1,grid_seed20260903_worker0/official_metrics.csv,constant_ig_s1p78,38.42352089380631,58.91526641845703,,975500e5d1cbb8d9552fd2bbe445e7c8b4bec5a37ba744763e6f5f0f622e6926,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/grid_seed20260903_worker0/constant_ig_s1p78/samples.npz
raev2_piecewise_ig_v1,grid_seed20260903_worker0/official_metrics.csv,ig_e1p00_m1p78,38.717809525157406,55.18259391784668,,cc47e76efcf132fb697be272ed6cc9cde2caf4ac908859eb2f88c28a8e4cb30a,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/grid_seed20260903_worker0/ig_e1p00_m1p78/samples.npz
raev2_piecewise_ig_v1,grid_seed20260903_worker0/official_metrics.csv,ig_e1p40_m1p60,38.35662372588604,57.609011840820315,,25f0ca589fcf212e36de9c2cba81994d392fa45d2ee324184d8c647de3924a52,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/grid_seed20260903_worker0/ig_e1p40_m1p60/samples.npz
raev2_piecewise_ig_v1,grid_seed20260903_worker0/official_metrics.csv,ig_e1p60_m1p40,38.211577279864514,59.20276222229004,,31e75d12f22ec590ade261e23b613f81fcbf8fcb7b712d2eec622fed3ffe5988,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/grid_seed20260903_worker0/ig_e1p60_m1p40/samples.npz
raev2_piecewise_ig_v1,grid_seed20260903_worker0/official_metrics.csv,ig_e1p78_m1p00,38.2986024355132,59.26475105285645,,aa7e170655fb7aaf59a9ccfcf4ee2c04b10a21c8bf4ee4be3e1007be35256689,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/grid_seed20260903_worker0/ig_e1p78_m1p00/samples.npz
raev2_piecewise_ig_v1,grid_seed20260903_worker0/official_metrics.csv,ig_e1p78_m2p00,38.230520764236076,59.035674285888675,,aaf3f63c26aad76210f98942e5c609f016925145bc21ac6ab1b7f779d553d883,/data/users/zhoushunyu/eqvae/experiments/raev2_piecewise_ig_v1/grid_seed20260903_worker0/ig_e1p78_m2p00/samples.npz
