experiment,gamma,fid,sfid,inception_score,num_samples,integrator,noise_sha256,label_sha256,total_nfe,elapsed_seconds,condition_name,fid_improvement_vs_baseline
schedule_4_6_8_native,0.35,69.2247010137998,215.97438354728308,33.5010871887207,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8446,67.19288255803986,gamma_schedule_sweep_v4_schedule_4_6_8_native_g0p35,15.745636050877522
schedule_4_6_8_native,0.4,70.30488168342083,217.26110464620888,32.5084114074707,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,9184,70.88789228000678,gamma_schedule_sweep_v4_schedule_4_6_8_native_g0p4,14.665455381256493
schedule_4_6_8_native,0.45,71.2512988307073,218.5497318886695,31.535327911376953,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,9256,70.86460378096672,gamma_schedule_sweep_v4_schedule_4_6_8_native_g0p45,13.719038233970025
schedule_4_6_8_native,0.5,72.73245306307507,219.99771562769376,30.357141494750977,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,9742,78.34294748102548,gamma_schedule_sweep_v4_schedule_4_6_8_native_g0p5,12.237884001602254
schedule_4_6_8_native,0.55,74.48704635943386,221.478945913512,29.91690444946289,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,10300,78.87633142899722,gamma_schedule_sweep_v4_schedule_4_6_8_native_g0p55,10.483290705243462
schedule_4_6_8_native,0.6,76.09166452477518,223.30447071641015,28.757211685180664,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,11134,81.0652593059931,gamma_schedule_sweep_v4_schedule_4_6_8_native_g0p6,8.87867253990214
schedule_4_6_8_native,0.7,80.83542946654552,227.00901164197592,26.220136642456055,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,12004,85.47447550704237,gamma_schedule_sweep_v4_schedule_4_6_8_native_g0p7,4.134907598131804
schedule_4_6_8_native,0.8,86.79350404472069,230.74293223697828,24.97673225402832,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,13078,94.49896993598668,gamma_schedule_sweep_v4_schedule_4_6_8_native_g0p8,-1.8231669800433679
schedule_4_6_8_native,0.9,93.54663333830791,234.7849259995079,22.758527755737305,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,13912,96.89971384900855,gamma_schedule_sweep_v4_schedule_4_6_8_native_g0p9,-8.57629627363059
schedule_4_6_8_native,1.0,98.24980537269602,237.53089879607944,19.836055755615234,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,14554,101.10895647102734,gamma_schedule_sweep_v4_schedule_4_6_8_native_g1,-13.279468308018693
schedule_4_6_8_rms,0.0,84.97033706467732,222.25091085141594,29.52147102355957,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,6676,48.78441646002466,gamma_schedule_sweep_v4_baseline_v800,0.0
schedule_4_6_8_rms,0.1,75.4377960736607,217.73564129083513,30.74747657775879,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,7078,62.340580054034945,gamma_schedule_sweep_v4_schedule_4_6_8_rms_g0p1,9.532540991016617
schedule_4_6_8_rms,0.2,70.61048976762072,215.37318283019727,32.31817626953125,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,7918,67.878578000993,gamma_schedule_sweep_v4_schedule_4_6_8_rms_g0p2,14.359847297056604
schedule_4_6_8_rms,0.25,69.34519391010014,215.05568314388654,33.37456130981445,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8110,68.78707612899598,gamma_schedule_sweep_v4_schedule_4_6_8_rms_g0p25,15.625143154577188
schedule_4_6_8_rms,0.3,68.84861762990835,215.3429628738054,33.844608306884766,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8176,71.60503106500255,gamma_schedule_sweep_v4_schedule_4_6_8_rms_g0p3,16.121719434768977
schedule_4_6_8_rms,0.35,69.08610947530985,215.85264982341164,33.65686798095703,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8410,94.1460256119608,gamma_schedule_sweep_v4_schedule_4_6_8_rms_g0p35,15.88422758936747
schedule_4_6_8_rms,0.4,69.65901398978514,216.6168011243352,33.3223991394043,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8980,73.87890418502502,gamma_schedule_sweep_v4_schedule_4_6_8_rms_g0p4,15.311323074892186
schedule_4_6_8_rms,0.45,70.78472331766636,217.76265586077966,32.3031005859375,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,9268,77.95188017899636,gamma_schedule_sweep_v4_schedule_4_6_8_rms_g0p45,14.185613747010962
schedule_4_6_8_rms,0.5,71.67265194674513,219.02219036291046,31.39215660095215,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,9520,80.77308206196176,gamma_schedule_sweep_v4_schedule_4_6_8_rms_g0p5,13.29768511793219
schedule_4_6_8_rms,0.55,73.13089864711884,220.3613063501216,30.505935668945312,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,10018,80.25540603901027,gamma_schedule_sweep_v4_schedule_4_6_8_rms_g0p55,11.839438417558483
schedule_4_6_8_rms,0.6,74.79215875576648,221.7787362660863,29.665084838867188,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,10558,84.68334476597374,gamma_schedule_sweep_v4_schedule_4_6_8_rms_g0p6,10.178178308910844
schedule_4_6_8_rms,0.7,78.00914387769797,225.05113438456897,27.661712646484375,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,11932,92.401722220995,gamma_schedule_sweep_v4_schedule_4_6_8_rms_g0p7,6.961193186979358
schedule_4_6_8_rms,0.8,82.9897562730099,228.2278631176648,25.553485870361328,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,12706,98.31660181499319,gamma_schedule_sweep_v4_schedule_4_6_8_rms_g0p8,1.9805807916674212
schedule_4_6_8_rms,0.9,88.15448100152344,231.5695116561992,24.361438751220703,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,13450,102.68944667401956,gamma_schedule_sweep_v4_schedule_4_6_8_rms_g0p9,-3.1841439368461124
schedule_4_6_8_rms,1.0,94.1267822218162,235.06216176831958,22.210891723632812,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,14038,106.75323929300066,gamma_schedule_sweep_v4_schedule_4_6_8_rms_g1,-9.156445157138876
schedule_4_6_native,0.0,84.97033706467732,222.25091085141594,29.52147102355957,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,6676,48.78441646002466,gamma_schedule_sweep_v4_baseline_v800,0.0
schedule_4_6_native,0.1,74.25246441313811,217.18427640430912,31.12415313720703,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,6916,56.46088246704312,gamma_schedule_sweep_v4_schedule_4_6_native_g0p1,10.71787265153921
schedule_4_6_native,0.2,70.07503806519668,215.21747974041284,33.6519775390625,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,7888,73.66832789900945,gamma_schedule_sweep_v4_schedule_4_6_native_g0p2,14.895298999480644
schedule_4_6_native,0.25,69.4467486471579,215.51699193967636,34.386783599853516,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8098,113.02251283801161,gamma_schedule_sweep_v4_schedule_4_6_native_g0p25,15.52358841751942
schedule_4_6_native,0.3,69.50123090559526,216.42678647714774,34.01389694213867,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8188,64.05480166600319,gamma_schedule_sweep_v4_schedule_4_6_native_g0p3,15.46910615908206
schedule_4_6_native,0.35,70.68638997869994,217.43538680506504,33.0435791015625,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8524,68.03105873096501,gamma_schedule_sweep_v4_schedule_4_6_native_g0p35,14.283947085977388
schedule_4_6_native,0.4,71.91990198247402,219.0055040074069,31.86692237854004,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8788,65.50960295001278,gamma_schedule_sweep_v4_schedule_4_6_native_g0p4,13.050435082203308
schedule_4_6_native,0.45,72.93235094212184,220.56254514579211,30.587810516357422,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,9184,68.78557958797319,gamma_schedule_sweep_v4_schedule_4_6_native_g0p45,12.03798612255548
schedule_4_6_native,0.5,74.72543286810571,221.97837563753592,29.283763885498047,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,9622,69.46780945401406,gamma_schedule_sweep_v4_schedule_4_6_native_g0p5,10.24490419657161
schedule_4_6_native,0.55,76.9889750945128,223.7556354261427,27.99846076965332,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,10234,73.17622080701403,gamma_schedule_sweep_v4_schedule_4_6_native_g0p55,7.981361970164528
schedule_4_6_native,0.6,79.36871838368722,225.440471202681,26.90457534790039,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,10960,77.55753450002521,gamma_schedule_sweep_v4_schedule_4_6_native_g0p6,5.6016186809901
schedule_4_6_native,0.7,85.80248128593837,229.1110716652961,24.741918563842773,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,11758,81.20184718898963,gamma_schedule_sweep_v4_schedule_4_6_native_g0p7,-0.8321442212610464
schedule_4_6_native,0.8,92.19597191815228,232.89058550831874,22.831029891967773,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,13228,89.68052995903417,gamma_schedule_sweep_v4_schedule_4_6_native_g0p8,-7.225634853474958
schedule_4_6_native,0.9,98.12139905465722,237.02112261112723,20.519756317138672,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,13672,91.80309934599791,gamma_schedule_sweep_v4_schedule_4_6_native_g0p9,-13.151061989979894
schedule_4_6_native,1.0,103.72696662641863,239.58428431942366,18.432710647583008,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,14344,96.54772795800818,gamma_schedule_sweep_v4_schedule_4_6_native_g1,-18.756629561741306
schedule_4_6_rms,0.0,84.97033706467732,222.25091085141594,29.52147102355957,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,6676,48.78441646002466,gamma_schedule_sweep_v4_baseline_v800,0.0
schedule_4_6_rms,0.1,75.15604467019784,217.68510735061693,30.86043930053711,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,6820,55.815786621009465,gamma_schedule_sweep_v4_schedule_4_6_rms_g0p1,9.81429239447948
schedule_4_6_rms,0.2,70.62714141162559,215.35348731784848,32.782386779785156,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,7792,125.84423536801478,gamma_schedule_sweep_v4_schedule_4_6_rms_g0p2,14.343195653051737
schedule_4_6_rms,0.25,69.59135750585392,215.3326380106912,34.12924575805664,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8176,66.86290506494697,gamma_schedule_sweep_v4_schedule_4_6_rms_g0p25,15.378979558823403
schedule_4_6_rms,0.3,69.29202539730204,215.74701836614827,34.223487854003906,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8200,68.30949815601343,gamma_schedule_sweep_v4_schedule_4_6_rms_g0p3,15.678311667375283
schedule_4_6_rms,0.35,69.64924175753288,216.66993696502618,33.64839172363281,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8368,66.76852765399963,gamma_schedule_sweep_v4_schedule_4_6_rms_g0p35,15.321095307144446
schedule_4_6_rms,0.4,70.73301474232801,217.5423960948267,32.985496520996094,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8650,69.50160816498101,gamma_schedule_sweep_v4_schedule_4_6_rms_g0p4,14.237322322349314
schedule_4_6_rms,0.45,71.9051248531855,218.88204654464005,31.917526245117188,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8896,71.57366466103122,gamma_schedule_sweep_v4_schedule_4_6_rms_g0p45,13.065212211491826
schedule_4_6_rms,0.5,72.74855224505313,220.1917072029736,30.725244522094727,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,9340,72.1960935369716,gamma_schedule_sweep_v4_schedule_4_6_rms_g0p5,12.22178481962419
schedule_4_6_rms,0.55,74.03702832087487,221.4151033549856,29.709293365478516,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,9886,77.59056034701644,gamma_schedule_sweep_v4_schedule_4_6_rms_g0p55,10.933308743802456
schedule_4_6_rms,0.6,75.85421027790358,222.98510790883165,28.615591049194336,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,10228,78.34798730595503,gamma_schedule_sweep_v4_schedule_4_6_rms_g0p6,9.116126786773748
schedule_4_6_rms,0.7,80.02828278096393,226.08368056851748,26.611543655395508,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,11398,86.13373571599368,gamma_schedule_sweep_v4_schedule_4_6_rms_g0p7,4.942054283713389
schedule_4_6_rms,0.8,85.78895466072322,229.1050432863982,24.55620002746582,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,12520,90.44483180600218,gamma_schedule_sweep_v4_schedule_4_6_rms_g0p8,-0.8186175960458968
schedule_4_6_rms,0.9,91.4818886703963,232.4744850074867,22.887592315673828,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,13612,97.69151297898497,gamma_schedule_sweep_v4_schedule_4_6_rms_g0p9,-6.511551605718978
schedule_4_6_rms,1.0,96.76299569943933,236.19401045537415,21.105060577392578,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,14188,100.20217787701404,gamma_schedule_sweep_v4_schedule_4_6_rms_g1,-11.792658634762006
schedule_4_8_10_native,0.0,84.97033706467732,222.25091085141594,29.52147102355957,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,6676,48.78441646002466,gamma_schedule_sweep_v4_baseline_v800,0.0
schedule_4_8_10_native,0.1,76.97585316683455,217.83942838076723,30.531940460205078,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,7066,58.322427950042766,gamma_schedule_sweep_v4_schedule_4_8_10_native_g0p1,7.99448389784277
schedule_4_8_10_native,0.2,71.87362671844596,214.89601394708598,31.217287063598633,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8080,63.38803455303423,gamma_schedule_sweep_v4_schedule_4_8_10_native_g0p2,13.096710346231362
schedule_4_8_10_native,0.25,70.08945986042693,214.1058090460599,32.592308044433594,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,7948,63.14297315198928,gamma_schedule_sweep_v4_schedule_4_8_10_native_g0p25,14.880877204250396
schedule_4_8_10_native,0.3,68.97517007847625,213.71056774600754,33.392635345458984,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8062,66.89297520898981,gamma_schedule_sweep_v4_schedule_4_8_10_native_g0p3,15.99516698620107
schedule_4_8_10_native,0.35,68.4986869258716,213.4938761125893,33.420352935791016,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8236,78.58456089301035,gamma_schedule_sweep_v4_schedule_4_8_10_native_g0p35,16.471650138805728
schedule_4_8_10_native,0.4,68.30441783294555,213.49592301058726,33.39966583251953,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8662,80.77103419194464,gamma_schedule_sweep_v4_schedule_4_8_10_native_g0p4,16.665919231731777
schedule_4_8_10_native,0.45,68.22867378731758,213.67606586827355,33.6756706237793,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8662,68.43561978900107,gamma_schedule_sweep_v4_schedule_4_8_10_native_g0p45,16.74166327735975
schedule_4_8_10_native,0.5,68.50321821840271,214.03241231101185,33.56831359863281,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8824,70.2436983200023,gamma_schedule_sweep_v4_schedule_4_8_10_native_g0p5,16.467118846274616
schedule_4_8_10_native,0.55,69.05938628978424,214.61429243828513,32.729278564453125,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8884,67.40718352503609,gamma_schedule_sweep_v4_schedule_4_8_10_native_g0p55,15.910950774893081
schedule_4_8_10_native,0.6,70.128764305615,215.5322304899745,32.74852752685547,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,9466,71.04911179101327,gamma_schedule_sweep_v4_schedule_4_8_10_native_g0p6,14.84157275906233
schedule_4_8_10_native,0.7,72.90654972594336,217.89418643091517,31.121061325073242,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,10312,76.17880953400163,gamma_schedule_sweep_v4_schedule_4_8_10_native_g0p7,12.06378733873396
schedule_4_8_10_native,0.8,75.62667182974639,220.78593066434667,29.40274429321289,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,11380,85.2627553740167,gamma_schedule_sweep_v4_schedule_4_8_10_native_g0p8,9.343665234930938
schedule_4_8_10_native,0.9,79.56851873884096,224.11157037125827,27.899900436401367,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,12118,87.3931622109958,gamma_schedule_sweep_v4_schedule_4_8_10_native_g0p9,5.401818325836359
schedule_4_8_10_native,1.0,83.70319549196182,227.1067008561165,26.434553146362305,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,12994,91.52667513297638,gamma_schedule_sweep_v4_schedule_4_8_10_native_g1,1.2671415727155022
schedule_4_8_10_rms,0.0,84.97033706467732,222.25091085141594,29.52147102355957,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,6676,48.78441646002466,gamma_schedule_sweep_v4_baseline_v800,0.0
schedule_4_8_10_rms,0.1,76.88046935906311,218.07622158688037,30.547019958496094,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,7240,65.26731834904058,gamma_schedule_sweep_v4_schedule_4_8_10_rms_g0p1,8.08986770561421
schedule_4_8_10_rms,0.2,72.22841535234335,215.42437606806482,30.94392204284668,1000,dopri5,ab8419c7fdfd5b15dacbf4d37a3d567158e4332f25fd94580d3df73bac87e2c2,7c3ae6894e7ebab5c9b6524606f03b6a56b38dccbe472ff40edde26e48654fe6,8056,70.6937920289929,gamma_schedule_sweep_v4_schedule_4_8_10_rms_g0p2,12.741921712333976
